Date,AJG
2000-05-18,9.202049255371094
2000-05-19,8.994935989379883
2000-05-22,9.276023864746094
2000-05-23,9.009721755981445
2000-05-24,8.98013687133789
2000-05-25,9.113289833068848
2000-05-26,9.246438026428223
2000-05-30,9.216848373413086
2000-05-31,9.157665252685547
2000-06-01,8.98013687133789
2000-06-02,9.30561351776123
2000-06-05,8.965344429016113
2000-06-06,8.920961380004883
2000-06-07,9.30561351776123
2000-06-08,8.846989631652832
2000-06-09,9.083694458007812
2000-06-12,8.639873504638672
2000-06-13,8.994935989379883
2000-06-14,9.172463417053223
2000-06-15,9.054115295410156
2000-06-16,8.950551986694336
2000-06-19,9.083694458007812
2000-06-20,9.23163890838623
2000-06-21,8.758221626281738
2000-06-22,8.846989631652832
2000-06-23,9.26123046875
2000-06-26,9.083694458007812
2000-06-27,9.30561351776123
2000-06-28,9.83658218383789
2000-06-29,10.238374710083008
2000-06-30,10.000273704528809
2000-07-03,10.000273704528809
2000-07-05,9.702642440795898
2000-07-06,9.881224632263184
2000-07-07,9.732412338256836
2000-07-10,9.747293472290039
2000-07-11,9.732412338256836
2000-07-12,9.762173652648926
2000-07-13,9.687767028808594
2000-07-14,9.672886848449707
2000-07-17,9.702642440795898
2000-07-18,9.881224632263184
2000-07-19,10.446717262268066
2000-07-20,10.223496437072754
2000-07-21,10.476482391357422
2000-07-24,10.521119117736816
2000-07-25,10.684823989868164
2000-07-26,10.937801361083984
2000-07-27,11.190786361694336
2000-07-28,11.652100563049316
2000-07-31,11.681870460510254
2000-08-01,11.666982650756836
2000-08-02,11.815802574157715
2000-08-03,11.800918579101562
2000-08-04,11.815802574157715
2000-08-07,11.666982650756836
2000-08-08,11.69675064086914
2000-08-09,11.830680847167969
2000-08-10,11.666982650756836
2000-08-11,11.637228965759277
2000-08-14,11.53305721282959
2000-08-15,11.280073165893555
2000-08-16,11.175902366638184
2000-08-17,11.190786361694336
2000-08-18,11.101494789123535
2000-08-21,10.744343757629395
2000-08-22,10.699699401855469
2000-08-23,10.759218215942383
2000-08-24,10.975006103515625
2000-08-25,11.339595794677734
2000-08-28,11.175902366638184
2000-08-29,11.146141052246094
2000-08-30,11.458657264709473
2000-08-31,11.666982650756836
2000-09-01,11.428881645202637
2000-09-05,11.488409996032715
2000-09-06,11.919968605041504
2000-09-07,11.830680847167969
2000-09-08,12.797966957092285
2000-09-11,12.931900024414062
2000-09-12,13.348579406738281
2000-09-13,12.872381210327148
2000-09-14,12.857499122619629
2000-09-15,13.214654922485352
2000-09-18,12.440813064575195
2000-09-19,13.05095386505127
2000-09-20,13.199764251708984
2000-09-21,12.678916931152344
2000-09-22,13.497391700744629
2000-09-25,13.542043685913086
2000-09-26,13.482521057128906
2000-09-27,13.657032012939453
2000-09-28,14.269667625427246
2000-09-29,14.135186195373535
2000-10-02,13.881169319152832
2000-10-03,13.955879211425781
2000-10-04,13.881169319152832
2000-10-05,13.821399688720703
2000-10-06,13.119117736816406
2000-10-09,13.014533042907715
2000-10-10,13.149001121520996
2000-10-11,13.477737426757812
2000-10-12,12.835224151611328
2000-10-13,12.626032829284668
2000-10-16,12.431784629821777
2000-10-17,12.192720413208008
2000-10-18,12.401905059814453
2000-10-19,12.745572090148926
2000-10-20,13.059354782104492
2000-10-23,13.149001121520996
2000-10-24,13.56738567352295
2000-10-25,14.015645980834961
2000-10-26,14.239774703979492
2000-10-27,14.239774703979492
2000-10-30,14.702983856201172
2000-10-31,15.091471672058105
2000-11-01,14.867338180541992
2000-11-02,14.927112579345703
2000-11-03,14.34437370300293
2000-11-06,14.135186195373535
2000-11-07,14.404139518737793
2000-11-08,14.374253273010254
2000-11-09,14.448960304260254
2000-11-10,14.34437370300293
2000-11-13,14.030586242675781
2000-11-14,14.34437370300293
2000-11-15,14.956991195678711
2000-11-16,14.67309284210205
2000-11-17,14.628266334533691
2000-11-20,14.374253273010254
2000-11-21,14.34437370300293
2000-11-22,13.881169319152832
2000-11-24,14.329436302185059
2000-11-27,14.239774703979492
2000-11-28,14.000704765319824
2000-11-29,14.34437370300293
2000-11-30,14.10529613494873
2000-12-01,14.389202117919922
2000-12-04,14.000704765319824
2000-12-05,14.10529613494873
2000-12-06,14.284605026245117
2000-12-07,15.106410026550293
2000-12-08,14.553553581237793
2000-12-11,15.360430717468262
2000-12-12,16.017879486083984
2000-12-13,15.793752670288086
2000-12-14,15.465022087097168
2000-12-15,15.569615364074707
2000-12-18,15.719043731689453
2000-12-19,15.360430717468262
2000-12-20,15.270777702331543
2000-12-21,15.25583553314209
2000-12-22,15.494915962219238
2000-12-26,15.808695793151855
2000-12-27,16.14875602722168
2000-12-28,16.103784561157227
2000-12-29,15.264105796813965
2001-01-02,15.084183692932129
2001-01-03,14.574365615844727
2001-01-04,13.224888801574707
2001-01-05,13.479791641235352
2001-01-08,13.704706192016602
2001-01-09,12.895018577575684
2001-01-10,13.419812202453613
2001-01-11,12.685094833374023
2001-01-12,11.485568046569824
2001-01-16,11.755464553833008
2001-01-17,11.57552719116211
2001-01-18,11.095719337463379
2001-01-19,10.55592155456543
2001-01-22,10.885794639587402
2001-01-23,11.785449981689453
2001-01-24,11.965378761291504
2001-01-25,12.145308494567871
2001-01-26,12.025354385375977
2001-01-29,12.475178718566895
2001-01-30,12.907013893127441
2001-01-31,12.412806510925293
2001-02-01,12.767868995666504
2001-02-02,12.964590072631836
2001-02-05,13.190110206604004
2001-02-06,13.199698448181152
2001-02-07,13.415614128112793
2001-02-08,13.137320518493652
2001-02-09,13.430010795593262
2001-02-12,13.482789993286133
2001-02-13,13.319652557373047
2001-02-14,13.28607177734375
2001-02-15,13.37723445892334
2001-02-16,13.290863990783691
2001-02-20,12.715097427368164
2001-02-21,12.455985069274902
2001-02-22,12.2832612991333
2001-02-23,12.743877410888672
2001-02-26,12.671900749206543
2001-02-27,12.724679946899414
2001-02-28,12.249672889709473
2001-03-01,12.475178718566895
2001-03-02,13.199698448181152
2001-03-05,13.151716232299805
2001-03-06,13.026969909667969
2001-03-07,13.57874870300293
2001-03-08,13.727495193481445
2001-03-09,14.178515434265137
2001-03-12,13.751486778259277
2001-03-13,13.852248191833496
2001-03-14,13.266876220703125
2001-03-15,13.002978324890137
2001-03-16,13.050962448120117
2001-03-19,12.978987693786621
2001-03-20,12.931001663208008
2001-03-21,12.883021354675293
2001-03-22,12.61913013458252
2001-03-23,13.055757522583008
2001-03-26,13.67471981048584
2001-03-27,13.338842391967773
2001-03-28,12.586823463439941
2001-03-29,12.702515602111816
2001-03-30,13.35330867767334
2001-04-02,13.252079963684082
2001-04-03,12.557896614074707
2001-04-04,11.974594116210938
2001-04-05,12.509689331054688
2001-04-06,12.051722526550293
2001-04-09,12.114391326904297
2001-04-10,12.234912872314453
2001-04-11,12.316859245300293
2001-04-12,12.490407943725586
2001-04-16,12.071003913879395
2001-04-17,12.379532814025879
2001-04-18,12.162602424621582
2001-04-19,12.678418159484863
2001-04-20,12.635025024414062
2001-04-23,12.509689331054688
2001-04-24,11.979415893554688
2001-04-25,12.307225227355957
2001-04-26,12.519325256347656
2001-04-27,12.500046730041504
2001-04-30,12.1577787399292
2001-05-01,12.302400588989258
2001-05-02,12.109570503234863
2001-05-03,11.396111488342285
2001-05-04,11.974594116210938
2001-05-07,11.805863380432129
2001-05-08,11.757659912109375
2001-05-09,11.569646835327148
2001-05-10,11.564834594726562
2001-05-11,11.569646835327148
2001-05-14,11.709456443786621
2001-05-15,11.873355865478516
2001-05-16,12.138489723205566
2001-05-17,11.863718032836914
2001-05-18,12.046902656555176
2001-05-21,12.490407943725586
2001-05-22,12.586823463439941
2001-05-23,12.422922134399414
2001-05-24,12.726616859436035
2001-05-25,12.774835586547852
2001-05-29,13.04478645324707
2001-05-30,13.31956672668457
2001-05-31,13.256888389587402
2001-06-01,13.097820281982422
2001-06-04,13.377416610717773
2001-06-05,13.594344139099121
2001-06-06,13.507570266723633
2001-06-07,14.008920669555664
2001-06-08,13.782352447509766
2001-06-11,13.787171363830566
2001-06-12,13.623270988464355
2001-06-13,13.31956672668457
2001-06-14,13.237615585327148
2001-06-15,13.372593879699707
2001-06-18,13.507570266723633
2001-06-19,13.507570266723633
2001-06-20,13.666650772094727
2001-06-21,13.796813011169434
2001-06-22,13.280996322631836
2001-06-25,13.059242248535156
2001-06-26,13.073711395263672
2001-06-27,13.209343910217285
2001-06-28,13.311065673828125
2001-06-29,12.594161033630371
2001-07-02,13.034961700439453
2001-07-03,13.078554153442383
2001-07-05,12.957457542419434
2001-07-06,12.724946022033691
2001-07-09,12.792757987976074
2001-07-10,13.2384033203125
2001-07-11,13.175433158874512
2001-07-12,13.456377029418945
2001-07-13,13.940773010253906
2001-07-16,13.998893737792969
2001-07-17,13.877796173095703
2001-07-18,13.654974937438965
2001-07-19,13.005887031555176
2001-07-20,12.836363792419434
2001-07-23,13.078554153442383
2001-07-24,13.209343910217285
2001-07-25,13.296527862548828
2001-07-26,13.504820823669434
2001-07-27,13.514504432678223
2001-07-30,13.55810260772705
2001-07-31,13.320741653442383
2001-08-01,13.073711395263672
2001-08-02,12.787917137145996
2001-08-03,12.715264320373535
2001-08-06,12.879952430725098
2001-08-07,13.126994132995605
2001-08-08,13.325589179992676
2001-08-09,13.417624473571777
2001-08-10,13.572628021240234
2001-08-13,13.611381530761719
2001-08-14,13.553258895874023
2001-08-15,13.359500885009766
2001-08-16,13.320741653442383
2001-08-17,13.088236808776855
2001-08-20,13.344968795776367
2001-08-21,13.117300033569336
2001-08-22,13.320741653442383
2001-08-23,13.1851224899292
2001-08-24,13.291686058044434
2001-08-27,13.291686058044434
2001-08-28,13.22386646270752
2001-08-29,13.001053810119629
2001-08-30,13.117300033569336
2001-08-31,12.841203689575195
2001-09-04,13.393404960632324
2001-09-05,13.514504432678223
2001-09-06,13.083396911621094
2001-09-07,13.010735511779785
2001-09-10,12.720107078552246
2001-09-17,14.70125961303711
2001-09-18,14.531729698181152
2001-09-19,15.248625755310059
2001-09-20,15.645828247070312
2001-09-21,15.059707641601562
2001-09-24,14.773920059204102
2001-09-25,15.006433486938477
2001-09-26,16.066848754882812
2001-09-27,16.392759323120117
2001-09-28,16.465717315673828
2001-10-01,16.538692474365234
2001-10-02,16.66030502319336
2001-10-03,17.42399787902832
2001-10-04,17.12240219116211
2001-10-05,17.47264289855957
2001-10-08,18.119592666625977
2001-10-09,17.779090881347656
2001-10-10,17.745038986206055
2001-10-11,17.71098518371582
2001-10-12,18.022306442260742
2001-10-15,18.04662322998047
2001-10-16,18.104999542236328
2001-10-17,18.182836532592773
2001-10-18,18.19255828857422
2001-10-19,18.275251388549805
2001-10-22,18.484416961669922
2001-10-23,18.421184539794922
2001-10-24,18.63035011291504
2001-10-25,18.562252044677734
2001-10-26,18.44550323486328
2001-10-29,18.31416130065918
2001-10-30,17.91529083251953
2001-10-31,17.774221420288086
2001-11-01,17.968793869018555
2001-11-02,17.69640350341797
2001-11-05,17.603971481323242
2001-11-06,18.04176139831543
2001-11-07,17.740171432495117
2001-11-08,17.506689071655273
2001-11-09,16.825687408447266
2001-11-12,16.383037567138672
2001-11-13,16.694347381591797
2001-11-14,16.606786727905273
2001-11-15,16.460859298706055
2001-11-16,16.392759323120117
2001-11-19,16.67974853515625
2001-11-20,16.90838050842285
2001-11-21,17.200244903564453
2001-11-23,17.14186668395996
2001-11-26,17.297534942626953
2001-11-27,17.31698226928711
2001-11-28,17.47264289855957
2001-11-29,17.81800651550293
2001-11-30,17.754772186279297
2001-12-03,17.76936149597168
2001-12-04,17.881248474121094
2001-12-05,17.623432159423828
2001-12-06,17.623432159423828
2001-12-07,17.72072410583496
2001-12-10,17.5310115814209
2001-12-11,17.47264289855957
2001-12-12,17.04456901550293
2001-12-13,16.54841423034668
2001-12-14,16.68461036682129
2001-12-17,16.801361083984375
2001-12-18,16.884057998657227
2001-12-19,16.84027862548828
2001-12-20,16.757587432861328
2001-12-21,16.806224822998047
2001-12-24,16.77217674255371
2001-12-26,16.83054542541504
2001-12-27,17.079566955566406
2001-12-28,17.016094207763672
2001-12-31,16.840314865112305
2002-01-02,16.571773529052734
2002-01-03,16.259279251098633
2002-01-04,16.024913787841797
2002-01-07,15.556173324584961
2002-01-08,15.238801002502441
2002-01-09,15.316917419433594
2002-01-10,15.88331413269043
2002-01-11,16.317869186401367
2002-01-14,16.093265533447266
2002-01-15,16.308101654052734
2002-01-16,16.23486328125
2002-01-17,16.00538444519043
2002-01-18,16.405759811401367
2002-01-22,16.601064682006836
2002-01-23,16.161624908447266
2002-01-24,16.395999908447266
2002-01-25,16.552236557006836
2002-01-28,16.23486328125
2002-01-29,15.951661109924316
2002-01-30,16.05908966064453
2002-01-31,16.112794876098633
2002-02-01,16.43505096435547
2002-02-04,16.322750091552734
2002-02-05,16.67430305480957
2002-02-06,16.74265480041504
2002-02-07,16.91354751586914
2002-02-08,17.162565231323242
2002-02-11,17.143037796020508
2002-02-12,17.128389358520508
2002-02-13,17.67525291442871
2002-02-14,17.97797966003418
2002-02-15,17.479949951171875
2002-02-19,17.318824768066406
2002-02-20,17.37253189086914
2002-02-21,16.820783615112305
2002-02-22,16.708480834960938
2002-02-25,16.991674423217773
2002-02-26,16.776840209960938
2002-02-27,16.967267990112305
2002-02-28,17.02097511291504
2002-03-01,16.991674423217773
2002-03-04,17.133272171020508
2002-03-05,17.050275802612305
2002-03-06,16.947731018066406
2002-03-07,16.552236557006836
2002-03-08,16.3569278717041
2002-03-11,16.0981502532959
2002-03-12,16.0981502532959
2002-03-13,16.28369140625
2002-03-14,16.312986373901367
2002-03-15,16.55711555480957
2002-03-18,16.181154251098633
2002-03-19,16.28369140625
2002-03-20,16.112794876098633
2002-03-21,16.13721466064453
2002-03-22,16.044443130493164
2002-03-25,15.771017074584961
2002-03-26,15.844545364379883
2002-03-27,16.1043758392334
2002-03-28,16.06515884399414
2002-04-01,16.074962615966797
2002-04-02,16.222026824951172
2002-04-03,16.197525024414062
2002-04-04,16.48676109313965
2002-04-05,17.143680572509766
2002-04-08,17.29075050354004
2002-04-09,17.413311004638672
2002-04-10,17.59960174560547
2002-04-11,17.280948638916016
2002-04-12,17.38880157470703
2002-04-15,17.05544090270996
2002-04-16,16.95248794555664
2002-04-17,17.060348510742188
2002-04-18,17.325071334838867
2002-04-19,17.276044845581055
2002-04-22,17.276044845581055
2002-04-23,17.53586769104004
2002-04-24,17.08485221862793
2002-04-25,17.2025146484375
2002-04-26,17.163288116455078
2002-04-29,17.04073143005371
2002-04-30,17.697656631469727
2002-05-01,17.437829971313477
2002-05-02,17.756488800048828
2002-05-03,17.727073669433594
2002-05-06,17.521177291870117
2002-05-07,17.15839385986328
2002-05-08,17.32016372680664
2002-05-09,17.192707061767578
2002-05-10,17.01131820678711
2002-05-13,17.15839385986328
2002-05-14,17.57999038696289
2002-05-15,17.300559997558594
2002-05-16,17.55057716369629
2002-05-17,18.070240020751953
2002-05-20,17.82020378112793
2002-05-21,17.589792251586914
2002-05-22,17.334877014160156
2002-05-23,17.49175453186035
2002-05-24,17.2368221282959
2002-05-28,17.133882522583008
2002-05-29,17.526065826416016
2002-05-30,17.310365676879883
2002-05-31,17.280948638916016
2002-06-03,17.21231460571289
2002-06-04,16.81521987915039
2002-06-05,17.08485221862793
2002-06-06,16.81521987915039
2002-06-07,16.874048233032227
2002-06-10,16.957395553588867
2002-06-11,16.643634796142578
2002-06-12,16.668148040771484
2002-06-13,16.256343841552734
2002-06-14,16.756393432617188
2002-06-17,16.776004791259766
2002-06-18,17.109363555908203
2002-06-19,16.913259506225586
2002-06-20,16.893661499023438
2002-06-21,16.76620101928711
2002-06-24,17.01131820678711
2002-06-25,16.746585845947266
2002-06-26,16.78597640991211
2002-06-27,16.81552505493164
2002-06-28,17.06173324584961
2002-07-01,16.88446044921875
2002-07-02,16.278812408447266
2002-07-03,15.879961013793945
2002-07-05,16.278812408447266
2002-07-08,16.017831802368164
2002-07-09,15.894733428955078
2002-07-10,15.471267700195312
2002-07-11,15.42695426940918
2002-07-12,15.131508827209473
2002-07-15,14.821292877197266
2002-07-16,15.018251419067383
2002-07-17,15.141349792480469
2002-07-18,14.491386413574219
2002-07-19,12.802451133728027
2002-07-22,11.177521705627441
2002-07-23,11.788102149963379
2002-07-24,12.526701927185059
2002-07-25,12.72366714477539
2002-07-26,13.17667293548584
2002-07-29,13.787246704101562
2002-07-30,14.363365173339844
2002-07-31,14.481546401977539
2002-08-01,14.181175231933594
2002-08-02,13.792176246643066
2002-08-05,13.541053771972656
2002-08-06,13.595207214355469
2002-08-07,13.782329559326172
2002-08-08,14.36828327178955
2002-08-09,14.407676696777344
2002-08-12,14.323972702026367
2002-08-13,13.989137649536133
2002-08-14,14.378130912780762
2002-08-15,14.77205753326416
2002-08-16,14.673580169677734
2002-08-19,14.673580169677734
2002-08-20,14.634177207946777
2002-08-21,14.801597595214844
2002-08-22,14.762207984924316
2002-08-23,14.407676696777344
2002-08-26,14.540630340576172
2002-08-27,14.304268836975098
2002-08-28,14.082693099975586
2002-08-29,14.304268836975098
2002-08-30,14.259966850280762
2002-09-03,13.9595947265625
2002-09-04,13.728164672851562
2002-09-05,12.408528327941895
2002-09-06,12.900931358337402
2002-09-09,13.048651695251465
2002-09-10,13.220988273620605
2002-09-11,12.900931358337402
2002-09-12,12.733514785766602
2002-09-13,12.900931358337402
2002-09-16,12.871382713317871
2002-09-17,12.75320816040039
2002-09-18,12.797521591186523
2002-09-19,12.457771301269531
2002-09-20,12.408528327941895
2002-09-23,12.177095413208008
2002-09-24,11.886582374572754
2002-09-25,12.103238105773926
2002-09-26,12.370768547058105
2002-09-27,12.266729354858398
2002-09-30,12.212230682373047
2002-10-01,12.757196426391602
2002-10-02,12.479762077331543
2002-10-03,12.014057159423828
2002-10-04,11.493865966796875
2002-10-07,11.176790237426758
2002-10-08,11.474044799804688
2002-10-09,10.948898315429688
2002-10-10,11.558269500732422
2002-10-11,12.573894500732422
2002-10-14,12.459939956665039
2002-10-15,12.930598258972168
2002-10-16,12.578841209411621
2002-10-17,12.702696800231934
2002-10-18,12.68288516998291
2002-10-21,12.945463180541992
2002-10-22,12.821603775024414
2002-10-23,12.519389152526855
2002-10-24,13.153534889221191
2002-10-25,13.500338554382324
2002-10-28,13.406203269958496
2002-10-29,12.930598258972168
2002-10-30,13.059410095214844
2002-10-31,13.287304878234863
2002-11-01,13.312073707580566
2002-11-04,13.27739429473877
2002-11-05,13.416111946105957
2002-11-06,13.381431579589844
2002-11-07,13.158489227294922
2002-11-08,13.19317626953125
2002-11-11,13.35170841217041
2002-11-12,13.203083992004395
2002-11-13,13.03463363647461
2002-11-14,13.153534889221191
2002-11-15,13.544923782348633
2002-11-18,13.203083992004395
2002-11-19,13.1089448928833
2002-11-20,13.435935020446777
2002-11-21,13.525106430053711
2002-11-22,13.589512825012207
2002-11-25,13.827310562133789
2002-11-26,13.713371276855469
2002-11-27,13.995760917663574
2002-11-29,13.956128120422363
2002-12-02,14.441650390625
2002-12-03,14.253384590148926
2002-12-04,14.47136116027832
2002-12-05,14.397051811218262
2002-12-06,14.406964302062988
2002-12-09,14.179070472717285
2002-12-10,14.476325988769531
2002-12-11,14.763673782348633
2002-12-12,14.446595191955566
2002-12-13,14.332650184631348
2002-12-16,14.66954231262207
2002-12-17,14.49118423461914
2002-12-18,14.24842643737793
2002-12-19,14.169160842895508
2002-12-20,14.357420921325684
2002-12-23,14.377243995666504
2002-12-24,14.263289451599121
2002-12-26,14.392098426818848
2002-12-27,14.307440757751465
2002-12-30,14.292506217956543
2002-12-31,14.631136894226074
2003-01-02,14.755630493164062
2003-01-03,14.64109992980957
2003-01-06,14.74069881439209
2003-01-07,14.456840515136719
2003-01-08,14.377159118652344
2003-01-09,14.526565551757812
2003-01-10,14.357239723205566
2003-01-13,14.327361106872559
2003-01-14,14.362226486206055
2003-01-15,14.222780227661133
2003-01-16,13.963826179504395
2003-01-17,14.118200302124023
2003-01-21,13.694903373718262
2003-01-22,13.246709823608398
2003-01-23,13.48574161529541
2003-01-24,13.216827392578125
2003-01-27,12.992733001708984
2003-01-28,13.336350440979004
2003-01-29,13.32141399383545
2003-01-30,12.484776496887207
2003-01-31,12.57441234588623
2003-02-03,12.444933891296387
2003-02-04,12.176018714904785
2003-02-05,12.210878372192383
2003-02-06,12.151117324829102
2003-02-07,12.011674880981445
2003-02-10,12.200916290283203
2003-02-11,12.081398963928223
2003-02-12,11.678020477294922
2003-02-13,11.802520751953125
2003-02-14,11.961878776550293
2003-02-18,12.051517486572266
2003-02-19,11.927018165588379
2003-02-20,11.867263793945312
2003-02-21,12.076414108276367
2003-02-24,11.976815223693848
2003-02-25,12.131193161010742
2003-02-26,11.9668550491333
2003-02-27,12.180999755859375
2003-02-28,12.185976028442383
2003-03-03,12.240760803222656
2003-03-04,12.106293678283691
2003-03-05,12.190953254699707
2003-03-06,12.126215934753418
2003-03-07,12.116259574890137
2003-03-10,12.051517486572266
2003-03-11,12.026620864868164
2003-03-12,11.812480926513672
2003-03-13,12.091362953186035
2003-03-14,12.151117324829102
2003-03-17,12.429994583129883
2003-03-18,12.459877014160156
2003-03-19,12.70887279510498
2003-03-20,12.947915077209473
2003-03-21,13.211847305297852
2003-03-24,12.444933891296387
2003-03-25,12.57441234588623
2003-03-26,12.449915885925293
2003-03-27,12.45492935180664
2003-03-28,12.474997520446777
2003-03-31,12.314481735229492
2003-04-01,12.364639282226562
2003-04-02,12.816085815429688
2003-04-03,12.755890846252441
2003-04-04,12.97159194946289
2003-04-07,12.856210708618164
2003-04-08,12.876282691955566
2003-04-09,12.79100513458252
2003-04-10,12.79100513458252
2003-04-11,12.956534385681152
2003-04-14,13.17222785949707
2003-04-15,13.11705207824707
2003-04-16,13.197307586669922
2003-04-17,13.272549629211426
2003-04-21,13.071907043457031
2003-04-22,13.252488136291504
2003-04-23,13.443098068237305
2003-04-24,12.078725814819336
2003-04-25,12.545221328735352
2003-04-28,12.590365409851074
2003-04-29,12.595379829406738
2003-04-30,12.535181999206543
2003-05-01,12.304450988769531
2003-05-02,12.540201187133789
2003-05-05,12.389723777770996
2003-05-06,12.505094528198242
2003-05-07,12.590365409851074
2003-05-08,12.540201187133789
2003-05-09,12.620462417602539
2003-05-12,12.816085815429688
2003-05-13,12.675629615783691
2003-05-14,12.765928268432617
2003-05-15,12.981621742248535
2003-05-16,13.056861877441406
2003-05-19,13.001680374145508
2003-05-20,12.991653442382812
2003-05-21,12.936470031738281
2003-05-22,13.322710990905762
2003-05-23,13.322710990905762
2003-05-27,13.553454399108887
2003-05-28,13.493260383605957
2003-05-29,13.39294147491455
2003-05-30,13.66881275177002
2003-06-02,13.819305419921875
2003-06-03,13.593584060668945
2003-06-04,13.6437406539917
2003-06-05,14.085162162780762
2003-06-06,13.84438419342041
2003-06-09,13.443098068237305
2003-06-10,13.84438419342041
2003-06-11,14.019948959350586
2003-06-12,14.004900932312012
2003-06-13,14.004900932312012
2003-06-16,14.546638488769531
2003-06-17,14.356025695800781
2003-06-18,14.406189918518066
2003-06-19,14.295829772949219
2003-06-20,14.310883522033691
2003-06-23,14.210561752319336
2003-06-24,14.185482025146484
2003-06-25,14.175443649291992
2003-06-26,14.266315460205078
2003-06-27,14.064385414123535
2003-06-30,13.731203079223633
2003-07-01,13.594898223876953
2003-07-02,13.620140075683594
2003-07-03,13.610041618347168
2003-07-07,13.70595932006836
2003-07-08,13.70595932006836
2003-07-09,13.630240440368652
2003-07-10,12.97396183013916
2003-07-11,13.110264778137207
2003-07-14,13.049690246582031
2003-07-15,12.772034645080566
2003-07-16,12.655924797058105
2003-07-17,12.570107460021973
2003-07-18,12.645833969116211
2003-07-21,12.509531021118164
2003-07-22,12.625635147094727
2003-07-23,13.433353424072266
2003-07-24,13.554515838623047
2003-07-25,13.529265403747559
2003-07-28,13.655482292175293
2003-07-29,13.620140075683594
2003-07-30,13.650429725646973
2003-07-31,13.392969131469727
2003-08-01,13.21123218536377
2003-08-04,13.150655746459961
2003-08-05,13.085028648376465
2003-08-06,13.095123291015625
2003-08-07,13.150655746459961
2003-08-08,13.403061866760254
2003-08-11,13.554515838623047
2003-08-12,13.605001449584961
2003-08-13,13.564604759216309
2003-08-14,13.478791236877441
2003-08-15,13.620140075683594
2003-08-18,13.6958646774292
2003-08-19,13.771590232849121
2003-08-20,13.700911521911621
2003-08-21,13.594898223876953
2003-08-22,13.377825736999512
2003-08-25,13.504034042358398
2003-08-26,13.529265403747559
2003-08-27,13.529265403747559
2003-08-28,13.554515838623047
2003-08-29,13.630240440368652
2003-09-02,13.791783332824707
2003-09-03,14.160300254821777
2003-09-04,14.195643424987793
2003-09-05,14.074482917785645
2003-09-08,14.20573902130127
2003-09-09,14.185546875
2003-09-10,14.008855819702148
2003-09-11,14.160300254821777
2003-09-12,14.185546875
2003-09-15,14.003804206848145
2003-09-16,14.155257225036621
2003-09-17,14.13506031036377
2003-09-18,14.554059028625488
