Date,CME
2003-03-14,4.151495456695557
2003-03-17,4.415764808654785
2003-03-18,4.4253764152526855
2003-03-19,4.511867046356201
2003-03-20,4.377328395843506
2003-03-21,4.52628231048584
2003-03-24,4.612770080566406
2003-03-25,4.654094696044922
2003-03-26,4.660820484161377
2003-03-27,4.699258804321289
2003-03-28,4.675235748291016
2003-03-31,4.627187728881836
2003-04-01,4.60988712310791
2003-04-02,4.628147602081299
2003-04-03,4.6396803855896
2003-04-04,4.651211261749268
2003-04-07,4.487843990325928
2003-04-08,4.464777946472168
2003-04-09,4.492646217346191
2003-04-10,4.52820348739624
2003-04-11,4.49456787109375
2003-04-14,4.565678596496582
2003-04-15,4.56472110748291
2003-04-16,4.575290679931641
2003-04-17,4.712712287902832
2003-04-21,4.6819610595703125
2003-04-22,4.784787178039551
2003-04-23,4.853020191192627
2003-04-24,4.958731174468994
2003-04-25,5.040412902832031
2003-04-28,5.323905944824219
2003-04-29,5.347931385040283
2003-04-30,5.4334588050842285
2003-05-01,5.3604254722595215
2003-05-02,5.477666854858398
2003-05-05,5.458444118499756
2003-05-06,5.429614067077637
2003-05-07,5.343125820159912
2003-05-08,5.321983814239502
2003-05-09,5.354658126831055
2003-05-12,5.4488348960876465
2003-05-13,5.6314239501953125
2003-05-14,5.620854377746582
2003-05-15,5.633345603942871
2003-05-16,5.765966892242432
2003-05-19,5.626619338989258
2003-05-20,5.625659942626953
2003-05-21,5.68619966506958
2003-05-22,5.7371320724487305
2003-05-23,5.783262729644775
2003-05-27,5.72079610824585
2003-05-28,5.809209823608398
2003-05-29,5.789028167724609
2003-05-30,5.908189296722412
2003-06-02,5.962970733642578
2003-06-03,5.988912105560303
2003-06-04,6.073482513427734
2003-06-05,6.055222511291504
2003-06-06,5.875117301940918
2003-06-09,5.971429824829102
2003-06-10,5.990690231323242
2003-06-11,6.00514030456543
2003-06-12,6.1775407791137695
2003-06-13,6.21414041519165
2003-06-16,6.320082664489746
2003-06-17,6.684150695800781
2003-06-18,6.703411102294922
2003-06-19,6.549309253692627
2003-06-20,6.382688999176025
2003-06-23,6.3576459884643555
2003-06-24,6.594573020935059
2003-06-25,6.4539594650268555
2003-06-26,6.660072326660156
2003-06-27,6.703411102294922
2003-06-30,6.706302165985107
2003-07-01,7.182091236114502
2003-07-02,7.189794540405273
2003-07-03,7.112741947174072
2003-07-07,7.151271820068359
2003-07-08,7.166678428649902
2003-07-09,7.369902610778809
2003-07-10,7.464291095733643
2003-07-11,7.291889190673828
2003-07-14,7.449838161468506
2003-07-15,7.496072769165039
2003-07-16,7.367973327636719
2003-07-17,7.170533180236816
2003-07-18,7.204240322113037
2003-07-21,7.090593338012695
2003-07-22,7.485474586486816
2003-07-23,7.60683012008667
2003-07-24,7.311150550842285
2003-07-25,7.559633255004883
2003-07-28,7.502814292907715
2003-07-29,7.353527545928955
2003-07-30,7.26010274887085
2003-07-31,7.09347677230835
2003-08-01,6.920119285583496
2003-08-04,7.045323848724365
2003-08-05,7.192681789398193
2003-08-06,7.221578598022461
2003-08-07,7.228320598602295
2003-08-08,7.228320598602295
2003-08-11,7.237950801849365
2003-08-12,7.271661758422852
2003-08-13,7.414204120635986
2003-08-14,7.532670497894287
2003-08-15,7.560600280761719
2003-08-18,7.50474214553833
2003-08-19,6.896036148071289
2003-08-20,7.069403171539307
2003-08-21,6.924932479858398
2003-08-22,6.57338809967041
2003-08-25,6.396173000335693
2003-08-26,6.771798133850098
2003-08-27,7.016429901123047
2003-08-28,6.879663467407227
2003-08-29,6.7794976234436035
2003-09-02,6.703411102294922
2003-09-03,6.83632230758667
2003-09-04,6.832472801208496
2003-09-05,6.775648593902588
2003-09-08,6.963833332061768
2003-09-09,6.956110954284668
2003-09-10,6.910754680633545
2003-09-11,6.895312309265137
2003-09-12,6.907858848571777
2003-09-15,6.880837440490723
2003-09-16,6.900139808654785
2003-09-17,6.9831318855285645
2003-09-18,7.117276668548584
2003-09-19,7.07867431640625
2003-09-22,6.994714736938477
2003-09-23,6.779509544372559
2003-09-24,6.724499225616455
2003-09-25,6.608692169189453
2003-09-26,6.415681838989258
2003-09-29,6.414717197418213
2003-09-30,6.640539169311523
2003-10-01,6.663700103759766
2003-10-02,6.853817939758301
2003-10-03,6.924264907836914
2003-10-06,7.036208152770996
2003-10-07,7.0352463722229
2003-10-08,7.07867431640625
2003-10-09,7.001465797424316
2003-10-10,7.007256507873535
2003-10-13,7.208957195281982
2003-10-14,7.19448184967041
2003-10-15,7.175179481506348
2003-10-16,7.086392879486084
2003-10-17,6.813284873962402
2003-10-20,6.651156902313232
2003-10-21,6.756346702575684
2003-10-22,6.487094402313232
2003-10-23,6.308560848236084
2003-10-24,6.538240909576416
2003-10-27,6.562370300292969
2003-10-28,6.562370300292969
2003-10-29,6.6569437980651855
2003-10-30,6.4986748695373535
2003-10-31,6.5575432777404785
2003-11-03,6.562370300292969
2003-11-04,6.369359493255615
2003-11-05,6.398309707641602
2003-11-06,6.403134822845459
2003-11-07,6.5064005851745605
2003-11-10,6.518944263458252
2003-11-11,6.586494445800781
2003-11-12,6.689756870269775
2003-11-13,6.491919994354248
2003-11-14,6.528594493865967
2003-11-17,6.354884624481201
2003-11-18,6.403134822845459
2003-11-19,6.582637310028076
2003-11-20,6.552719593048096
2003-11-21,6.5507893562316895
2003-11-24,6.624133110046387
2003-11-25,6.6057939529418945
2003-11-26,6.610622406005859
2003-11-28,6.607725620269775
2003-12-01,6.6569437980651855
2003-12-02,6.6878275871276855
2003-12-03,6.596146106719971
2003-12-04,6.658875465393066
2003-12-05,6.8161773681640625
2003-12-08,6.7755255699157715
2003-12-09,6.710676193237305
2003-12-10,6.565484523773193
2003-12-11,6.640017986297607
2003-12-12,6.606136322021484
2003-12-15,6.577097415924072
2003-12-16,6.646791458129883
2003-12-17,6.656470775604248
2003-12-18,6.808436870574951
2003-12-19,6.966209411621094
2003-12-22,6.988473892211914
2003-12-23,7.007828712463379
2003-12-24,6.965240478515625
2003-12-26,6.921682834625244
2003-12-29,7.007828712463379
2003-12-30,7.034931659698486
2003-12-31,7.0039567947387695
2004-01-02,7.0562262535095215
2004-01-05,7.560520648956299
2004-01-06,7.340797424316406
2004-01-07,7.259492874145508
2004-01-08,7.205286026000977
2004-01-09,7.288530349731445
2004-01-12,7.257556915283203
2004-01-13,7.1617326736450195
2004-01-14,7.108492374420166
2004-01-15,7.250781059265137
2004-01-16,7.714417934417725
2004-01-20,7.937043190002441
2004-01-21,7.958337306976318
2004-01-22,8.401652336120605
2004-01-23,8.286471366882324
2004-01-26,8.270979881286621
2004-01-27,8.300017356872559
2004-01-28,8.228391647338867
2004-01-29,8.226461410522461
2004-01-30,8.461665153503418
2004-02-02,8.450045585632324
2004-02-03,8.324216842651367
2004-02-04,8.166441917419434
2004-02-05,8.242910385131836
2004-02-06,8.285502433776855
2004-02-09,8.372608184814453
2004-02-10,8.275816917419434
2004-02-11,8.227423667907715
2004-02-12,8.174189567565918
2004-02-13,8.043519020080566
2004-02-17,8.262271881103516
2004-02-18,8.256461143493652
2004-02-19,8.284531593322754
2004-02-20,8.226461410522461
2004-02-23,8.406488418579102
2004-02-24,8.372608184814453
2004-02-25,8.479089736938477
2004-02-26,8.8517427444458
2004-02-27,9.025970458984375
2004-03-01,9.181806564331055
2004-03-02,9.137279510498047
2004-03-03,9.025970458984375
2004-03-04,9.195354461669922
2004-03-05,9.407334327697754
2004-03-08,9.263700485229492
2004-03-09,9.409276962280273
2004-03-10,9.317073822021484
2004-03-11,9.147229194641113
2004-03-12,9.231670379638672
2004-03-15,9.074444770812988
2004-03-16,8.873542785644531
2004-03-17,9.132678031921387
2004-03-18,9.071532249450684
2004-03-19,9.100651741027832
2004-03-22,8.936627388000488
2004-03-23,9.014269828796387
2004-03-24,8.953123092651367
2004-03-25,9.030767440795898
2004-03-26,9.188963890075684
2004-03-29,9.382099151611328
2004-03-30,9.637347221374512
2004-03-31,9.388893127441406
2004-04-01,9.753809928894043
2004-04-02,9.99644660949707
2004-04-05,10.424449920654297
2004-04-06,10.481706619262695
2004-04-07,10.666108131408691
2004-04-08,10.6321439743042
2004-04-12,10.677757263183594
2004-04-13,10.222578048706055
2004-04-14,10.293428421020508
2004-04-15,10.559358596801758
2004-04-16,10.673870086669922
2004-04-19,11.137786865234375
2004-04-20,11.268808364868164
2004-04-21,11.114492416381836
2004-04-22,11.374593734741211
2004-04-23,11.534727096557617
2004-04-26,11.385272979736328
2004-04-27,11.742422103881836
2004-04-28,11.500761985778809
2004-04-29,11.355181694030762
2004-04-30,11.384300231933594
2004-05-03,11.47941780090332
2004-05-04,11.772514343261719
2004-05-05,11.873445510864258
2004-05-06,11.44835090637207
2004-05-07,11.307628631591797
2004-05-10,11.33674430847168
2004-05-11,11.43186092376709
2004-05-12,11.340631484985352
2004-05-13,11.442530632019043
2004-05-14,11.51531982421875
2004-05-17,11.351305961608887
2004-05-18,11.917120933532715
2004-05-19,12.041345596313477
2004-05-20,12.007378578186035
2004-05-21,12.088910102844238
2004-05-24,12.253887176513672
2004-05-25,12.386858940124512
2004-05-26,12.615901947021484
2004-05-27,12.64598274230957
2004-05-28,12.539227485656738
2004-06-01,11.841415405273438
2004-06-02,11.956912994384766
2004-06-03,11.495909690856934
2004-06-04,11.705548286437988
2004-06-07,12.068523406982422
2004-06-08,12.126875877380371
2004-06-09,11.873044967651367
2004-06-10,12.351543426513672
2004-06-14,12.332088470458984
2004-06-15,12.242606163024902
2004-06-16,12.382659912109375
2004-06-17,12.370988845825195
2004-06-18,12.550914764404297
2004-06-21,12.645255088806152
2004-06-22,12.546053886413574
2004-06-23,12.988566398620605
2004-06-24,13.130558967590332
2004-06-25,13.460259437561035
2004-06-28,13.707287788391113
2004-06-29,13.683955192565918
2004-06-30,14.040878295898438
2004-07-01,14.32876205444336
2004-07-02,13.933897972106934
2004-07-06,13.777318000793457
2004-07-07,14.017537117004395
2004-07-08,13.781206130981445
2004-07-09,13.492358207702637
2004-07-12,13.112081527709961
2004-07-13,13.012882232666016
2004-07-14,12.730841636657715
2004-07-15,11.928472518920898
2004-07-16,11.399402618408203
2004-07-19,11.597803115844727
2004-07-20,12.234831809997559
2004-07-21,11.747575759887695
2004-07-22,12.171614646911621
2004-07-23,12.084087371826172
2004-07-26,11.937226295471191
2004-07-27,12.168695449829102
2004-07-28,12.130769729614258
2004-07-29,12.298047065734863
2004-07-30,12.205653190612793
2004-08-02,12.19593334197998
2004-08-03,12.287352561950684
2004-08-04,12.176478385925293
2004-08-05,11.792313575744629
2004-08-06,12.631634712219238
2004-08-09,13.170438766479492
2004-08-10,13.372727394104004
2004-08-11,13.354253768920898
2004-08-12,12.954527854919434
2004-08-13,12.936049461364746
2004-08-16,13.129591941833496
2004-08-17,13.122786521911621
2004-08-18,13.119865417480469
2004-08-19,13.009963035583496
2004-08-20,13.123751640319824
2004-08-23,13.362035751342773
2004-08-24,13.2667236328125
2004-08-25,13.25893783569336
2004-08-26,13.447614669799805
2004-08-27,13.275467872619629
2004-08-30,12.951616287231445
2004-08-31,12.947720527648926
2004-09-01,12.866994857788086
2004-09-02,13.392183303833008
2004-09-03,13.32409954071045
2004-09-07,14.054486274719238
2004-09-08,13.985318183898926
2004-09-09,14.090542793273926
2004-09-10,14.044747352600098
2004-09-13,13.78656005859375
2004-09-14,14.019416809082031
2004-09-15,13.76999282836914
2004-09-16,13.71835994720459
2004-09-17,13.961938858032227
2004-09-20,14.233770370483398
2004-09-21,14.728717803955078
2004-09-22,14.81542682647705
2004-09-23,14.910918235778809
2004-09-24,15.357150077819824
2004-09-27,15.313308715820312
2004-09-28,15.520840644836426
2004-09-29,15.438997268676758
2004-09-30,15.71569538116455
2004-10-01,16.144393920898438
2004-10-04,16.412342071533203
2004-10-05,16.436697006225586
2004-10-06,16.426950454711914
2004-10-07,16.28470802307129
2004-10-08,16.164857864379883
2004-10-11,16.197996139526367
2004-10-12,16.0908145904541
2004-10-13,16.295412063598633
2004-10-14,16.72801971435547
2004-10-15,16.675399780273438
2004-10-18,16.632532119750977
2004-10-19,16.538028717041016
2004-10-20,16.271055221557617
2004-10-21,16.413314819335938
2004-10-22,16.377262115478516
2004-10-25,16.500015258789062
2004-10-26,16.144393920898438
2004-10-27,16.589656829833984
2004-10-28,16.928722381591797
2004-10-29,17.121639251708984
2004-11-01,17.128463745117188
2004-11-02,17.518178939819336
2004-11-03,18.221635818481445
2004-11-04,18.21481704711914
2004-11-05,17.569826126098633
2004-11-08,18.2576847076416
2004-11-09,18.620141983032227
2004-11-10,19.34600257873535
2004-11-11,19.427837371826172
2004-11-12,19.94033432006836
2004-11-15,20.499595642089844
2004-11-16,19.584705352783203
2004-11-17,19.7366943359375
2004-11-18,19.832185745239258
2004-11-19,19.58568572998047
2004-11-22,19.746444702148438
2004-11-23,19.983203887939453
2004-11-24,19.358659744262695
2004-11-26,19.274885177612305
2004-11-29,19.32067108154297
2004-11-30,19.06831932067871
2004-12-01,20.22776222229004
2004-12-02,20.429441452026367
2004-12-03,20.84937286376953
2004-12-06,21.091976165771484
2004-12-07,20.962390899658203
2004-12-08,20.993602752685547
2004-12-09,21.428667068481445
2004-12-10,21.695960998535156
2004-12-13,22.016902923583984
2004-12-14,21.8500919342041
2004-12-15,21.859838485717773
2004-12-16,21.70474624633789
2004-12-17,21.5154972076416
2004-12-20,21.244314193725586
2004-12-21,21.48525619506836
2004-12-22,21.587682723999023
2004-12-23,21.60719108581543
2004-12-27,21.324302673339844
2004-12-28,21.9642333984375
2004-12-29,22.233457565307617
2004-12-30,22.244192123413086
2004-12-31,22.309551239013672
2005-01-03,21.256996154785156
2005-01-04,20.92435073852539
2005-01-05,21.216999053955078
2005-01-06,21.60719108581543
2005-01-07,21.22676658630371
2005-01-10,21.01701545715332
2005-01-11,20.72339630126953
2005-01-12,20.202482223510742
2005-01-13,20.23758888244629
2005-01-14,20.263933181762695
2005-01-18,20.130290985107422
2005-01-19,19.924468994140625
2005-01-20,19.222108840942383
2005-01-21,18.751920700073242
2005-01-24,18.05054473876953
2005-01-25,18.119802474975586
2005-01-26,19.22698402404785
2005-01-27,20.475622177124023
2005-01-28,20.435619354248047
2005-01-31,20.92435073852539
2005-02-01,18.680707931518555
2005-02-02,18.960674285888672
2005-02-03,19.042619705200195
2005-02-04,19.99274253845215
2005-02-07,20.354660034179688
2005-02-08,20.524402618408203
2005-02-09,19.803503036499023
2005-02-10,20.116636276245117
2005-02-11,20.43659782409668
2005-02-14,20.607311248779297
2005-02-15,20.690221786499023
2005-02-16,21.081405639648438
2005-02-17,20.78192901611328
2005-02-18,20.926300048828125
2005-02-22,20.47658920288086
2005-02-23,20.274662017822266
2005-02-24,20.486347198486328
2005-02-25,20.597562789916992
2005-02-28,20.15566635131836
2005-03-01,21.460865020751953
2005-03-02,19.412330627441406
2005-03-03,18.89141082763672
2005-03-04,19.219179153442383
2005-03-07,18.99580192565918
2005-03-08,19.02121353149414
2005-03-09,18.754270553588867
2005-03-10,19.35074234008789
2005-03-11,19.292062759399414
2005-03-14,19.246105194091797
2005-03-15,19.409408569335938
2005-03-16,19.254913330078125
2005-03-17,18.94984245300293
2005-03-18,18.909738540649414
2005-03-21,19.41722297668457
2005-03-22,18.94984245300293
2005-03-23,18.632057189941406
2005-03-24,18.89605712890625
2005-03-28,19.069124221801758
2005-03-29,18.543073654174805
2005-03-30,18.924419403076172
2005-03-31,18.97233009338379
2005-04-01,17.94269371032715
2005-04-04,18.466800689697266
2005-04-05,18.4619140625
2005-04-06,18.54893684387207
2005-04-07,18.371957778930664
2005-04-08,18.22332191467285
2005-04-11,18.109905242919922
2005-04-12,18.138267517089844
2005-04-13,18.162710189819336
2005-04-14,17.501712799072266
2005-04-15,16.72532844543457
2005-04-18,16.88667106628418
2005-04-19,17.096893310546875
2005-04-20,16.74293327331543
2005-04-21,16.618743896484375
2005-04-22,16.720441818237305
2005-04-25,17.405887603759766
2005-04-26,18.51960563659668
2005-04-27,19.37029457092285
2005-04-28,19.04957389831543
2005-04-29,19.118017196655273
2005-05-02,18.866724014282227
2005-05-03,18.75035858154297
2005-05-04,19.344863891601562
2005-05-05,19.352691650390625
2005-05-06,19.39766502380371
2005-05-09,19.48762321472168
2005-05-10,19.192338943481445
2005-05-11,19.091609954833984
2005-05-12,18.529380798339844
2005-05-13,18.69072723388672
2005-05-16,19.36247444152832
2005-05-17,19.66363525390625
2005-05-18,19.98533821105957
2005-05-19,20.035205841064453
2005-05-20,20.43806266784668
2005-05-23,20.710859298706055
2005-05-24,20.8614444732666
2005-05-25,20.592546463012695
2005-05-26,20.759754180908203
2005-05-27,20.807662963867188
2005-05-31,21.13913345336914
2005-06-01,20.92500114440918
2005-06-02,22.68504524230957
2005-06-03,24.072555541992188
2005-06-06,24.6210994720459
2005-06-07,23.9415283203125
2005-06-08,23.85336685180664
2005-06-09,24.393144607543945
2005-06-10,24.22659683227539
2005-06-13,24.727201461791992
2005-06-14,24.682132720947266
2005-06-15,25.292451858520508
2005-06-16,25.069103240966797
2005-06-17,24.98975372314453
2005-06-20,24.50677490234375
2005-06-21,24.858476638793945
2005-06-22,25.879268646240234
2005-06-23,24.926069259643555
2005-06-24,24.877079010009766
2005-06-27,25.0299129486084
2005-06-28,26.548358917236328
2005-06-29,29.972219467163086
2005-06-30,28.948490142822266
2005-07-01,28.81623649597168
2005-07-05,29.29135513305664
2005-07-06,28.81917381286621
2005-07-07,28.739809036254883
2005-07-08,28.46259117126465
2005-07-11,28.551719665527344
2005-07-12,29.257080078125
2005-07-13,29.536273956298828
2005-07-14,29.54704475402832
2005-07-15,29.878175735473633
2005-07-18,29.658733367919922
2005-07-19,30.173036575317383
2005-07-20,29.859546661376953
2005-07-21,30.075084686279297
2005-07-22,29.71359634399414
2005-07-25,29.095441818237305
2005-07-26,29.732196807861328
2005-07-27,28.93574333190918
2005-07-28,29.43830108642578
2005-07-29,29.49220085144043
2005-08-01,29.717512130737305
2005-08-02,30.258270263671875
2005-08-03,29.886014938354492
2005-08-04,29.566633224487305
2005-08-05,29.01607894897461
2005-08-08,28.42241859436035
2005-08-09,28.713375091552734
2005-08-10,28.369510650634766
2005-08-11,28.45964813232422
2005-08-12,28.719255447387695
2005-08-15,26.86184310913086
2005-08-16,26.84225082397461
2005-08-17,26.044830322265625
2005-08-18,26.133962631225586
2005-08-19,26.793270111083984
2005-08-22,26.8128604888916
2005-08-23,26.991172790527344
2005-08-24,26.94708251953125
2005-08-25,26.52484703063965
2005-08-26,26.352432250976562
2005-08-29,26.357332229614258
2005-08-30,26.744287490844727
2005-08-31,27.194929122924805
2005-09-01,29.500009536743164
2005-09-02,29.262943267822266
2005-09-06,29.183603286743164
2005-09-07,29.444583892822266
2005-09-08,29.798789978027344
2005-09-09,29.84687042236328
2005-09-12,29.792884826660156
2005-09-13,29.621206283569336
2005-09-14,29.562320709228516
2005-09-15,29.483835220336914
2005-09-16,30.46500015258789
2005-09-19,30.023488998413086
2005-09-20,31.289173126220703
2005-09-21,31.40985870361328
2005-09-22,32.47636032104492
2005-09-23,32.0446662902832
2005-09-26,32.73146057128906
2005-09-27,32.231075286865234
2005-09-28,31.920061111450195
2005-09-29,32.677520751953125
2005-09-30,33.09449005126953
2005-10-03,33.68614959716797
2005-10-04,33.42316818237305
2005-10-05,32.96694564819336
2005-10-06,32.88650131225586
2005-10-07,32.92280578613281
2005-10-10,32.36843490600586
2005-10-11,32.54701614379883
2005-10-12,31.298974990844727
2005-10-13,30.45517921447754
2005-10-14,31.122379302978516
2005-10-17,31.652193069458008
2005-10-18,32.47147750854492
2005-10-19,32.692230224609375
2005-10-20,32.770713806152344
2005-10-21,34.14432144165039
2005-10-24,34.86550521850586
2005-10-25,35.225582122802734
2005-10-26,35.48557662963867
2005-10-27,34.6565055847168
2005-10-28,35.56702423095703
2005-10-31,35.82701873779297
2005-11-01,35.32173538208008
2005-11-02,36.57270431518555
2005-11-03,36.69536209106445
2005-11-04,37.47047424316406
2005-11-07,38.085655212402344
2005-11-08,38.068973541259766
2005-11-09,37.34192657470703
2005-11-10,38.443790435791016
2005-11-11,37.951236724853516
2005-11-14,37.68925857543945
2005-11-15,37.961055755615234
2005-11-16,37.081939697265625
2005-11-17,37.112342834472656
2005-11-18,36.88178253173828
2005-11-21,37.618621826171875
2005-11-22,37.47145462036133
2005-11-23,37.938480377197266
2005-11-25,38.942203521728516
2005-11-28,36.4304313659668
2005-11-29,36.312705993652344
2005-11-30,34.74775314331055
2005-12-01,36.15571212768555
2005-12-02,36.28328323364258
2005-12-05,35.517974853515625
2005-12-06,35.29229736328125
2005-12-07,34.08979415893555
2005-12-08,35.176361083984375
2005-12-09,35.36204528808594
2005-12-12,36.09394454956055
2005-12-13,36.27569580078125
2005-12-14,36.285518646240234
2005-12-15,36.16469192504883
2005-12-16,36.25212097167969
2005-12-19,36.06940460205078
2005-12-20,36.51737594604492
2005-12-21,36.74725341796875
2005-12-22,36.95945358276367
2005-12-23,37.30723190307617
2005-12-27,37.204063415527344
2005-12-28,36.74136734008789
2005-12-29,36.15388870239258
2005-12-30,36.102787017822266
2006-01-03,35.664634704589844
2006-01-04,35.150814056396484
2006-01-05,35.75993347167969
2006-01-06,36.83563995361328
2006-01-09,37.43002700805664
2006-01-10,37.28658676147461
2006-01-11,37.921234130859375
2006-01-12,37.3465461730957
2006-01-13,37.55186462402344
2006-01-17,37.528282165527344
2006-01-18,36.99481201171875
2006-01-19,37.52631378173828
2006-01-20,37.00169372558594
2006-01-23,37.77092742919922
2006-01-24,40.123817443847656
2006-01-25,39.517677307128906
2006-01-26,40.14936447143555
2006-01-27,39.45773696899414
2006-01-30,39.6895751953125
2006-01-31,41.58074188232422
2006-02-01,40.686744689941406
2006-02-02,40.88420104980469
2006-02-03,40.87044906616211
2006-02-06,41.044334411621094
2006-02-07,39.2966194152832
2006-02-08,39.679786682128906
2006-02-09,39.164005279541016
2006-02-10,39.321170806884766
2006-02-13,39.579566955566406
2006-02-14,40.44112014770508
2006-02-15,40.47552490234375
2006-02-16,40.37727737426758
2006-02-17,40.671993255615234
2006-02-21,40.490257263183594
2006-02-22,41.51393508911133
2006-02-23,40.98341751098633
2006-02-24,41.521766662597656
2006-02-27,42.73506164550781
2006-02-28,41.811614990234375
2006-03-01,42.38139343261719
2006-03-02,42.58671569824219
2006-03-03,42.6613883972168
2006-03-06,42.06603240966797
2006-03-07,41.556190490722656
2006-03-08,41.297420501708984
2006-03-09,40.994384765625
2006-03-10,42.14946746826172
2006-03-13,41.706703186035156
2006-03-14,42.353111267089844
2006-03-15,42.55384826660156
2006-03-16,42.10028076171875
2006-03-17,41.76082992553711
2006-03-20,42.2104606628418
2006-03-21,41.497127532958984
2006-03-22,41.873966217041016
2006-03-23,42.277347564697266
2006-03-24,42.82341384887695
2006-03-27,44.016841888427734
2006-03-28,43.720706939697266
2006-03-29,44.085731506347656
2006-03-30,44.072940826416016
2006-03-31,44.02867126464844
2006-04-03,43.15791702270508
2006-04-04,43.77777862548828
2006-04-05,43.66956329345703
2006-04-06,44.80692672729492
2006-04-07,47.27547836303711
2006-04-10,47.6414794921875
2006-04-11,47.473228454589844
2006-04-12,48.2003173828125
2006-04-13,48.225914001464844
2006-04-17,48.43547821044922
2006-04-18,48.72964859008789
2006-04-19,49.03662109375
2006-04-20,48.69224166870117
2006-04-21,49.20484924316406
2006-04-24,48.55451965332031
2006-04-25,46.75892639160156
2006-04-26,46.119415283203125
2006-04-27,46.00039291381836
2006-04-28,45.061744689941406
2006-05-01,44.61998748779297
2006-05-02,45.35690689086914
2006-05-03,44.37894058227539
2006-05-04,46.94586181640625
2006-05-05,47.816619873046875
2006-05-08,47.57063674926758
2006-05-09,47.340415954589844
2006-05-10,47.22431945800781
2006-05-11,45.52910614013672
2006-05-12,45.40610885620117
2006-05-15,44.944644927978516
2006-05-16,45.303802490234375
2006-05-17,43.748260498046875
2006-05-18,43.58592224121094
2006-05-19,44.237247467041016
2006-05-22,42.862762451171875
2006-05-23,42.995609283447266
2006-05-24,42.616798400878906
2006-05-25,43.68135070800781
2006-05-26,44.1319694519043
2006-05-30,42.98575973510742
2006-05-31,43.41864013671875
2006-06-01,44.884647369384766
2006-06-02,44.845279693603516
2006-06-05,43.689239501953125
2006-06-06,43.33700942993164
2006-06-07,43.84934997558594
2006-06-08,44.33806610107422
2006-06-09,44.661216735839844
2006-06-12,43.943931579589844
2006-06-13,43.46310806274414
2006-06-14,43.41680908203125
2006-06-15,44.19025421142578
2006-06-16,44.756813049316406
2006-06-19,43.820770263671875
2006-06-20,44.3302001953125
2006-06-21,47.097835540771484
2006-06-22,46.37957000732422
2006-06-23,47.077186584472656
2006-06-26,47.71759796142578
2006-06-27,46.65842819213867
2006-06-28,46.555946350097656
2006-06-29,48.05455780029297
2006-06-30,48.39250946044922
2006-07-03,48.954124450683594
2006-07-05,49.521671295166016
2006-07-06,49.3374137878418
2006-07-07,48.777774810791016
2006-07-10,48.13141632080078
2006-07-11,47.35697555541992
2006-07-12,46.64362335205078
2006-07-13,45.899749755859375
2006-07-14,45.73324203491211
2006-07-17,45.46718978881836
2006-07-18,45.420894622802734
2006-07-19,46.40717315673828
2006-07-20,45.61894226074219
2006-07-21,44.53511428833008
2006-07-24,45.81597137451172
2006-07-25,44.855342864990234
2006-07-26,44.33806610107422
2006-07-27,43.87892150878906
2006-07-28,44.68291091918945
2006-07-31,45.44158935546875
2006-08-01,45.45733642578125
2006-08-02,44.84054946899414
2006-08-03,45.13319396972656
2006-08-04,47.85750961303711
2006-08-07,47.96394348144531
2006-08-08,48.27922439575195
2006-08-09,47.806278228759766
2006-08-10,46.949066162109375
2006-08-11,45.80712890625
2006-08-14,45.461265563964844
2006-08-15,46.01301956176758
2006-08-16,46.08695602416992
