Date,WRB
2000-07-11,0.759019136428833
2000-07-12,0.7759943008422852
2000-07-13,0.771144449710846
2000-07-14,0.7759943008422852
2000-07-17,0.7832694053649902
2000-07-18,0.7808446884155273
2000-07-19,0.7784192562103271
2000-07-20,0.771144449710846
2000-07-21,0.771144449710846
2000-07-24,0.7759943008422852
2000-07-25,0.7808446884155273
2000-07-26,0.8899686932563782
2000-07-27,0.9117936491966248
2000-07-28,0.9263430237770081
2000-07-31,0.9408934712409973
2000-08-01,0.996667742729187
2000-08-02,0.9918174147605896
2000-08-03,0.969992995262146
2000-08-04,0.9602934718132019
2000-08-07,0.9408934712409973
2000-08-08,0.936042845249176
2000-08-09,0.9408934712409973
2000-08-10,0.936042845249176
2000-08-11,0.9433181285858154
2000-08-14,0.9311935305595398
2000-08-15,0.9263430237770081
2000-08-16,0.921493649482727
2000-08-17,0.9166430830955505
2000-08-18,0.9093684554100037
2000-08-21,0.8923934102058411
2000-08-22,0.9117936491966248
2000-08-23,0.9239181280136108
2000-08-24,0.9433181285858154
2000-08-25,0.9748437404632568
2000-08-28,0.969992995262146
2000-08-29,0.9893925786018372
2000-08-30,1.0087924003601074
2000-08-31,1.0281926393508911
2000-09-01,1.0160675048828125
2000-09-05,1.0281926393508911
2000-09-06,1.0087924003601074
2000-09-07,1.0233428478240967
2000-09-08,1.0863924026489258
2000-09-11,1.0960917472839355
2000-09-12,1.1179165840148926
2000-09-13,1.1761170625686646
2000-09-14,1.1738760471343994
2000-09-15,1.1836183071136475
2000-09-18,1.1568280458450317
2000-09-19,1.1982308626174927
2000-09-20,1.207972526550293
2000-09-21,1.1982308626174927
2000-09-22,1.207972526550293
2000-09-25,1.2469383478164673
2000-09-26,1.2907769680023193
2000-09-27,1.3346136808395386
2000-09-28,1.3321787118911743
2000-09-29,1.3467909097671509
2000-10-02,1.3394849300384521
2000-10-03,1.3297438621520996
2000-10-04,1.3419208526611328
2000-10-05,1.3224376440048218
2000-10-06,1.3151308298110962
2000-10-09,1.256680965423584
2000-10-10,1.2177138328552246
2000-10-11,1.273728370666504
2000-10-12,1.225019931793213
2000-10-13,1.281035304069519
2000-10-16,1.3151308298110962
2000-10-17,1.3297438621520996
2000-10-18,1.3248729705810547
2000-10-19,1.3321787118911743
2000-10-20,1.3151308298110962
2000-10-23,1.3273086547851562
2000-10-24,1.3297438621520996
2000-10-25,1.3248729705810547
2000-10-26,1.3297438621520996
2000-10-27,1.3346136808395386
2000-10-30,1.4247254133224487
2000-10-31,1.3273086547851562
2000-11-01,1.3151308298110962
2000-11-02,1.3248729705810547
2000-11-03,1.3589690923690796
2000-11-06,1.385758638381958
2000-11-07,1.38819420337677
2000-11-08,1.38819420337677
2000-11-09,1.4028068780899048
2000-11-10,1.412548303604126
2000-11-13,1.4198546409606934
2000-11-14,1.4831753969192505
2000-11-15,1.4783049821853638
2000-11-16,1.4783049821853638
2000-11-17,1.461256980895996
2000-11-20,1.4807400703430176
2000-11-21,1.4783049821853638
2000-11-22,1.441773533821106
2000-11-24,1.4953526258468628
2000-11-27,1.422290563583374
2000-11-28,1.4783049821853638
2000-11-29,1.4965702295303345
2000-11-30,1.3979356288909912
2000-12-01,1.463083267211914
2000-12-04,1.5075294971466064
2000-12-05,1.5245776176452637
2000-12-06,1.529449224472046
2000-12-07,1.5343194007873535
2000-12-08,1.5586743354797363
2000-12-11,1.6000758409500122
2000-12-12,1.5732860565185547
2000-12-13,1.5685954093933105
2000-12-14,1.558822512626648
2000-12-15,1.5685954093933105
2000-12-18,1.6516674757003784
2000-12-19,1.6223479509353638
2000-12-20,1.6528902053833008
2000-12-21,1.715193271636963
2000-12-22,1.7933796644210815
2000-12-26,1.847130298614502
2000-12-27,1.8422449827194214
2000-12-28,1.847130298614502
2000-12-29,1.8446879386901855
2001-01-02,1.8202544450759888
2001-01-03,1.7982653379440308
2001-01-04,1.5563790798187256
2001-01-05,1.583255410194397
2001-01-08,1.639450192451477
2001-01-09,1.5808123350143433
2001-01-10,1.5423299074172974
2001-01-11,1.6321215629577637
2001-01-12,1.5740933418273926
2001-01-16,1.5954713821411133
2001-01-17,1.583255410194397
2001-01-18,1.5295026302337646
2001-01-19,1.4879664182662964
2001-01-22,1.4586468935012817
2001-01-23,1.4195555448532104
2001-01-24,1.4708633422851562
2001-01-25,1.4415439367294312
2001-01-26,1.4342145919799805
2001-01-29,1.4391015768051147
2001-01-30,1.4488743543624878
2001-01-31,1.368245244026184
2001-02-01,1.3755749464035034
2001-02-02,1.4018404483795166
2001-02-05,1.4048941135406494
2001-02-06,1.4030615091323853
2001-02-07,1.4610896110534668
2001-02-08,1.5246161222457886
2001-02-09,1.534389853477478
2001-02-12,1.6052446365356445
2001-02-13,1.6418942213058472
2001-02-14,1.627234935760498
2001-02-15,1.583255410194397
2001-02-16,1.6467819213867188
2001-02-20,1.6235700845718384
2001-02-21,1.612574815750122
2001-02-22,1.6101317405700684
2001-02-23,1.6644953489303589
2001-02-26,1.7005332708358765
2001-02-27,1.7078629732131958
2001-02-28,1.6687705516815186
2001-03-01,1.7249666452407837
2001-03-02,1.8031516075134277
2001-03-05,1.8031516075134277
2001-03-06,1.8226991891860962
2001-03-07,1.837357997894287
2001-03-08,1.8349144458770752
2001-03-09,1.881338119506836
2001-03-12,1.8324716091156006
2001-03-13,1.8446879386901855
2001-03-14,1.8398014307022095
2001-03-15,1.8251415491104126
2001-03-16,1.7884925603866577
2001-03-19,1.7935892343521118
2001-03-20,1.8156406879425049
2001-03-21,1.7984904050827026
2001-03-22,1.7323322296142578
2001-03-23,1.8131909370422363
2001-03-26,1.8401434421539307
2001-03-27,1.8156406879425049
2001-03-28,1.7935892343521118
2001-03-29,1.764185905456543
2001-03-30,1.7666364908218384
2001-04-02,1.764185905456543
2001-04-03,1.7421337366104126
2001-04-04,1.7151801586151123
2001-04-05,1.7396833896636963
2001-04-06,1.6882282495498657
2001-04-09,1.7151801586151123
2001-04-10,1.7351746559143066
2001-04-11,1.6896981000900269
2001-04-12,1.6724482774734497
2001-04-16,1.693618655204773
2001-04-17,1.7100841999053955
2001-04-18,1.6924413442611694
2001-04-19,1.6465733051300049
2001-04-20,1.6152095794677734
2001-04-23,1.5705175399780273
2001-04-24,1.5230809450149536
2001-04-25,1.5591484308242798
2001-04-26,1.6093292236328125
2001-04-27,1.6132488250732422
2001-04-30,1.5885517597198486
2001-05-01,1.6038403511047363
2001-05-02,1.6140341758728027
2001-05-03,1.5811023712158203
2001-05-04,1.625011920928955
2001-05-07,1.6105057001113892
2001-05-08,1.6171703338623047
2001-05-09,1.603448510169983
2001-05-10,1.581494688987732
2001-05-11,1.5669891834259033
2001-05-14,1.5618916749954224
2001-05-15,1.5485633611679077
2001-05-16,1.5681655406951904
2001-05-17,1.5524828433990479
2001-05-18,1.5571882724761963
2001-05-21,1.559931993484497
2001-05-22,1.5054385662078857
2001-05-23,1.5015184879302979
2001-05-24,1.5662049055099487
2001-05-25,1.5642445087432861
2001-05-29,1.6583354473114014
2001-05-30,1.664215326309204
2001-05-31,1.7053791284561157
2001-06-01,1.6975388526916504
2001-06-04,1.7289016246795654
2001-06-05,1.7316464185714722
2001-06-06,1.740270972251892
2001-06-07,1.7277257442474365
2001-06-08,1.7194937467575073
2001-06-11,1.7128288745880127
2001-06-12,1.7053791284561157
2001-06-13,1.7211086750030518
2001-06-14,1.6810011863708496
2001-06-15,1.6770687103271484
2001-06-18,1.6495428085327148
2001-06-19,1.641679286956787
2001-06-20,1.6255571842193604
2001-06-21,1.6106144189834595
2001-06-22,1.5964590311050415
2001-06-25,1.541408658027649
2001-06-26,1.5677543878555298
2001-06-27,1.5905600786209106
2001-06-28,1.633814811706543
2001-06-29,1.6287028789520264
2001-07-02,1.6117948293685913
2001-07-03,1.6062893867492676
2001-07-05,1.576798439025879
2001-07-06,1.5673606395721436
2001-07-09,1.578764796257019
2001-07-10,1.5571362972259521
2001-07-11,1.579943299293518
2001-07-12,1.593312382698059
2001-07-13,1.5940992832183838
2001-07-16,1.588594675064087
2001-07-17,1.6058965921401978
2001-07-18,1.5862354040145874
2001-07-19,1.5453405380249023
2001-07-20,1.5197813510894775
2001-07-23,1.537476658821106
2001-07-24,1.539443016052246
2001-07-25,1.5245003700256348
2001-07-26,1.52843177318573
2001-07-27,1.6287028789520264
2001-07-30,1.6318485736846924
2001-07-31,1.6475770473480225
2001-08-01,1.6495428085327148
2001-08-02,1.6318485736846924
2001-08-03,1.6298826932907104
2001-08-06,1.6098285913467407
2001-08-07,1.592919945716858
2001-08-08,1.5823032855987549
2001-08-09,1.555171012878418
2001-08-10,1.5355104207992554
2001-08-13,1.511130690574646
2001-08-14,1.5327578783035278
2001-08-15,1.5382633209228516
2001-08-16,1.5307921171188354
2001-08-17,1.525680661201477
2001-08-20,1.5339372158050537
2001-08-21,1.544554352760315
2001-08-22,1.5795503854751587
2001-08-23,1.5642147064208984
2001-08-24,1.573651671409607
2001-08-27,1.5630358457565308
2001-08-28,1.522533893585205
2001-08-29,1.530398964881897
2001-08-30,1.505232572555542
2001-08-31,1.4981542825698853
2001-09-04,1.5276461839675903
2001-09-05,1.543375015258789
2001-09-06,1.526073694229126
2001-09-07,1.5382633209228516
2001-09-10,1.5296118259429932
2001-09-17,1.5860308408737183
2001-09-18,1.60417902469635
2001-09-19,1.6156209707260132
2001-09-20,1.5915546417236328
2001-09-21,1.5706440210342407
2001-09-24,1.5694605112075806
2001-09-25,1.599050521850586
2001-09-26,1.6941334009170532
2001-09-27,1.7241183519363403
2001-09-28,1.8937678337097168
2001-10-01,1.8740413188934326
2001-10-02,1.8760135173797607
2001-10-03,1.9375617504119873
2001-10-04,1.932037115097046
2001-10-05,1.8874549865722656
2001-10-08,1.8704922199249268
2001-10-09,1.9332222938537598
2001-10-10,2.014101266860962
2001-10-11,1.9375617504119873
2001-10-12,1.9726746082305908
2001-10-15,2.035799980163574
2001-10-16,2.1225976943969727
2001-10-17,2.0815680027008057
2001-10-18,2.0610511302948
2001-10-19,2.0831456184387207
2001-10-22,2.167970895767212
2001-10-23,2.138380527496338
2001-10-24,2.1233878135681152
2001-10-25,2.1738877296447754
2001-10-26,2.1936142444610596
2001-10-29,2.124570846557617
2001-10-30,2.1423254013061523
2001-10-31,2.099321126937866
2001-11-01,2.1304893493652344
2001-11-02,2.2685763835906982
2001-11-05,2.248849868774414
2001-11-06,2.2961950302124023
2001-11-07,2.272521495819092
2001-11-08,2.2291226387023926
2001-11-09,2.1399574279785156
2001-11-12,2.1521880626678467
2001-11-13,2.1691536903381348
2001-11-14,2.1289122104644775
2001-11-15,2.072493076324463
2001-11-16,2.0121281147003174
2001-11-19,2.002265214920044
2001-11-20,2.049609661102295
2001-11-21,2.059473991394043
2001-11-23,2.0851171016693115
2001-11-26,2.0780160427093506
2001-11-27,2.100505828857422
2001-11-28,2.0914299488067627
2001-11-29,2.108395576477051
2001-11-30,2.110762119293213
2001-12-03,2.0890636444091797
2001-12-04,2.1008989810943604
2001-12-05,2.1308841705322266
2001-12-06,2.140746831893921
2001-12-07,2.150217294692993
2001-12-10,2.135222911834717
2001-12-11,2.138380527496338
2001-12-12,2.111093044281006
2001-12-13,2.076289176940918
2001-12-14,2.096064329147339
2001-12-17,2.076289176940918
2001-12-18,2.0881550312042236
2001-12-19,2.1237475872039795
2001-12-20,2.074312448501587
2001-12-21,2.092108726501465
2001-12-24,2.0964579582214355
2001-12-26,2.095273733139038
2001-12-27,2.1004133224487305
2001-12-28,2.1277012825012207
2001-12-31,2.1237475872039795
2002-01-02,2.089339256286621
2002-01-03,2.056515693664551
2002-01-04,2.075103282928467
2002-01-07,2.0664024353027344
2002-01-08,2.0387189388275146
2002-01-09,1.9770220518112183
2002-01-10,1.9940299987792969
2002-01-11,2.0138046741485596
2002-01-14,1.9627845287322998
2002-01-15,1.9580398797988892
2002-01-16,1.9521076679229736
2002-01-17,1.9260053634643555
2002-01-18,1.9271912574768066
2002-01-22,1.92205011844635
2002-01-23,1.9244239330291748
2002-01-24,1.9192826747894287
2002-01-25,1.9793957471847534
2002-01-28,1.9991698265075684
2002-01-29,1.9861191511154175
2002-01-30,1.9782100915908813
2002-01-31,1.9932372570037842
2002-02-01,2.0066845417022705
2002-02-04,2.0011470317840576
2002-02-05,2.0098485946655273
2002-02-06,2.0173628330230713
2002-02-07,2.016967296600342
2002-02-08,2.0497913360595703
2002-02-11,2.0588879585266113
2002-02-12,2.0766849517822266
2002-02-13,2.130075216293335
2002-02-14,2.1751601696014404
2002-02-15,2.1723921298980713
2002-02-19,2.150245189666748
2002-02-20,2.1692278385162354
2002-02-21,2.1237475872039795
2002-02-22,2.1237475872039795
2002-02-25,2.1000185012817383
2002-02-26,2.1387763023376465
2002-02-27,2.216686725616455
2002-02-28,2.155385971069336
2002-03-01,2.167250633239746
2002-03-04,2.216686725616455
2002-03-05,2.230923652648926
2002-03-06,2.2139172554016113
2002-03-07,2.206798791885376
2002-03-08,2.198887825012207
2002-03-11,2.1953301429748535
2002-03-12,2.2087759971618652
2002-03-13,2.234483003616333
2002-03-14,2.2479288578033447
2002-03-15,2.2558391094207764
2002-03-18,2.2582106590270996
2002-03-19,2.239229202270508
2002-03-20,2.222975730895996
2002-03-21,2.282038927078247
2002-03-22,2.2844176292419434
2002-03-25,2.2590491771698
2002-03-26,2.2336790561676025
2002-03-27,2.2673726081848145
2002-03-28,2.278472900390625
2002-04-01,2.2867965698242188
2002-04-02,2.29115629196167
2002-04-03,2.2867965698242188
2002-04-04,2.289571762084961
2002-04-05,2.32009220123291
2002-04-08,2.348633289337158
2002-04-09,2.3367414474487305
2002-04-10,2.3506147861480713
2002-04-11,2.3371381759643555
2002-04-12,2.3823282718658447
2002-04-15,2.3506147861480713
2002-04-16,2.3581466674804688
2002-04-17,2.3537864685058594
2002-04-18,2.32485032081604
2002-04-19,2.2982916831970215
2002-04-22,2.2951202392578125
2002-04-23,2.2796618938446045
2002-04-24,2.28045392036438
2002-04-25,2.2871923446655273
2002-04-26,2.3002731800079346
2002-04-29,2.3585426807403564
2002-04-30,2.3981828689575195
2002-05-01,2.4088857173919678
2002-05-02,2.386688232421875
2002-05-03,2.3684537410736084
2002-05-06,2.3811380863189697
2002-05-07,2.364488363265991
2002-05-08,2.3224716186523438
2002-05-09,2.300671339035034
2002-05-10,2.293138265609741
2002-05-13,2.314544200897217
2002-05-14,2.3367414474487305
2002-05-15,2.357354164123535
2002-05-16,2.364885091781616
2002-05-17,2.3981828689575195
2002-05-20,2.3803446292877197
2002-05-21,2.374002695083618
2002-05-22,2.372417688369751
2002-05-23,2.3684537410736084
2002-05-24,2.364488363265991
2002-05-28,2.3244524002075195
2002-05-29,2.3208866119384766
2002-05-30,2.3177144527435303
2002-05-31,2.3375344276428223
2002-06-03,2.315732955932617
2002-06-04,2.292346239089966
2002-06-05,2.2963099479675293
2002-06-06,2.2709403038024902
2002-06-07,2.271733522415161
2002-06-10,2.2606348991394043
2002-06-11,2.205139398574829
2002-06-12,2.221787452697754
2002-06-13,2.1844406127929688
2002-06-14,2.1653690338134766
2002-06-17,2.205101251602173
2002-06-18,2.250394821166992
2002-06-19,2.298867702484131
2002-06-20,2.3401875495910645
2002-06-21,2.3660123348236084
2002-06-24,2.3084022998809814
2002-06-25,2.2547640800476074
2002-06-26,2.222184658050537
2002-06-27,2.183645486831665
2002-06-28,2.185234546661377
2002-07-01,2.2198026180267334
2002-07-02,2.1721222400665283
2002-07-03,2.145502805709839
2002-07-05,2.1574225425720215
2002-07-08,2.116895914077759
2002-07-09,2.0561068058013916
2002-07-10,1.9857826232910156
2002-07-11,2.0197525024414062
2002-07-12,2.0108139514923096
2002-07-15,1.9994912147521973
2002-07-16,1.9273773431777954
2002-07-17,1.8945988416671753
2002-07-18,1.8499013185501099
2002-07-19,1.9345282316207886
2002-07-22,1.869567632675171
2002-07-23,1.857648253440857
2002-07-24,1.9845911264419556
2002-07-25,1.9398932456970215
2002-07-26,1.9667125940322876
2002-07-29,2.0870983600616455
2002-07-30,2.1085543632507324
2002-07-31,2.1043806076049805
2002-08-01,2.1037843227386475
2002-08-02,2.045380115509033
2002-08-05,1.9816099405288696
2002-08-06,2.0269041061401367
2002-08-07,2.036440372467041
2002-08-08,2.082926034927368
2002-08-09,2.082926034927368
2002-08-12,2.059087038040161
2002-08-13,2.0596835613250732
2002-08-14,2.0710065364837646
2002-08-15,2.083521842956543
2002-08-16,2.0763702392578125
2002-08-19,2.077562093734741
2002-08-20,2.082926034927368
2002-08-21,2.073986053466797
2002-08-22,2.0501468181610107
2002-08-23,2.053128242492676
2002-08-26,2.0561068058013916
2002-08-27,2.0561068058013916
2002-08-28,2.004258155822754
2002-08-29,1.9965100288391113
2002-08-30,2.006044864654541
2002-09-03,2.0066416263580322
2002-09-04,2.032864570617676
2002-09-05,2.029883861541748
2002-09-06,2.04418683052063
2002-09-09,2.0519349575042725
2002-09-10,2.0799458026885986
2002-09-11,2.063257932662964
2002-09-12,2.0519349575042725
2002-09-13,2.047166585922241
2002-09-16,2.021540880203247
2002-09-17,1.9767245054244995
2002-09-18,2.025723695755005
2002-09-19,2.0316989421844482
2002-09-20,2.0197482109069824
2002-09-23,1.9910653829574585
2002-09-24,1.99763822555542
2002-09-25,2.0293095111846924
2002-09-26,2.0532114505767822
2002-09-27,1.9970412254333496
2002-09-30,2.0316989421844482
2002-10-01,2.066357135772705
2002-10-02,1.9832983016967773
2002-10-03,1.9540175199508667
2002-10-04,1.9516267776489258
2002-10-07,1.9617849588394165
2002-10-08,1.9396744966506958
2002-10-09,1.8673702478408813
2002-10-10,1.943260669708252
2002-10-11,2.028113842010498
2002-10-14,2.0197482109069824
2002-10-15,2.0346860885620117
2002-10-16,2.0352845191955566
2002-10-17,2.0251269340515137
2002-10-18,2.0346860885620117
2002-10-21,2.0436506271362305
2002-10-22,2.0316989421844482
2002-10-23,2.029906988143921
2002-10-24,2.022735357284546
2002-10-25,2.0526137351989746
2002-10-28,2.0107851028442383
2002-10-29,2.0209426879882812
2002-10-30,2.144040107727051
2002-10-31,2.2199301719665527
2002-11-01,2.234870195388794
2002-11-04,2.225905656814575
2002-11-05,2.2085769176483154
2002-11-06,2.206186294555664
2002-11-07,2.184075355529785
2002-11-08,2.193040132522583
2002-11-11,2.1888556480407715
2002-11-12,2.1798946857452393
2002-11-13,2.19602632522583
2002-11-14,2.193040132522583
2002-11-15,2.1547958850860596
2002-11-18,2.1512107849121094
2002-11-19,2.230088710784912
2002-11-20,2.3304779529571533
2002-11-21,2.333465814590454
2002-11-22,2.3430278301239014
2002-11-25,2.3149425983428955
2002-11-26,2.3179304599761963
2002-11-27,2.3292829990386963
2002-11-29,2.3603553771972656
2002-12-02,2.3394417762756348
2002-12-03,2.3711135387420654
2002-12-04,2.3454177379608154
2002-12-05,2.360952615737915
2002-12-06,2.3245038986206055
2002-12-09,2.318527936935425
2002-12-10,2.327491521835327
2002-12-11,2.3346774578094482
2002-12-12,2.3430628776550293
2002-12-13,2.370615243911743
2002-12-16,2.4077494144439697
2002-12-17,2.3442606925964355
2002-12-18,2.364025354385376
2002-12-19,2.3526456356048584
2002-12-20,2.35084867477417
2002-12-23,2.330484390258789
2002-12-24,2.329287528991699
2002-12-26,2.3855881690979004
2002-12-27,2.3418641090393066
2002-12-30,2.3825931549072266
2002-12-31,2.372411012649536
2003-01-02,2.371812343597412
2003-01-03,2.327491521835327
2003-01-06,2.3957715034484863
2003-01-07,2.3915772438049316
2003-01-08,2.3784008026123047
2003-01-09,2.3903799057006836
2003-01-10,2.4107437133789062
2003-01-13,2.366422176361084
2003-01-14,2.3987643718719482
2003-01-15,2.3957715034484863
2003-01-16,2.3748066425323486
2003-01-17,2.393373489379883
2003-01-21,2.3957715034484863
2003-01-22,2.3472557067871094
2003-01-23,2.328688621520996
2003-01-24,2.3244967460632324
2003-01-27,2.302933931350708
2003-01-28,2.253821611404419
2003-01-29,2.2933499813079834
2003-01-30,2.3059275150299072
2003-01-31,2.347855567932129
2003-02-03,2.284966230392456
2003-02-04,2.3107199668884277
2003-02-05,2.299938917160034
2003-02-06,2.2310609817504883
2003-02-07,2.2352542877197266
2003-02-10,2.268195867538452
2003-02-11,2.3059275150299072
2003-02-12,2.3203041553497314
2003-02-13,2.3340790271759033
2003-02-14,2.4263157844543457
2003-02-18,2.426915168762207
2003-02-19,2.4287109375
2003-02-20,2.438894271850586
2003-02-21,2.465846300125122
2003-02-24,2.4472789764404297
2003-02-25,2.4221229553222656
2003-02-26,2.388582468032837
2003-02-27,2.4317073822021484
2003-02-28,2.4317073822021484
2003-03-03,2.440690517425537
2003-03-04,2.4257166385650635
2003-03-05,2.435300350189209
2003-03-06,2.436497688293457
2003-03-07,2.440690517425537
2003-03-10,2.359833240509033
2003-03-11,2.319105863571167
2003-03-12,2.294548511505127
2003-03-13,2.358036518096924
2003-03-14,2.40415620803833
2003-03-17,2.436497688293457
2003-03-18,2.410144567489624
2003-03-19,2.4670443534851074
2003-03-20,2.507772207260132
2003-03-21,2.58882212638855
2003-03-24,2.5540008544921875
2003-03-25,2.536590337753296
2003-03-26,2.5251829624176025
2003-03-27,2.5636072158813477
2003-03-28,2.5684094429016113
2003-03-31,2.572613000869751
2003-04-01,2.5996291637420654
2003-04-02,2.5648086071014404
2003-04-03,2.531787633895874
2003-04-04,2.5576040744781494
2003-04-07,2.5215814113616943
2003-04-08,2.5335886478424072
2003-04-09,2.524583101272583
2003-04-10,2.5209801197052
2003-04-11,2.5233826637268066
2003-04-14,2.566608428955078
2003-04-15,2.5588040351867676
2003-04-16,2.584620237350464
2003-04-17,2.6626689434051514
2003-04-21,2.687284469604492
2003-04-22,2.7010931968688965
2003-04-23,2.8217689990997314
2003-04-24,2.7923495769500732
2003-04-25,2.7773404121398926
2003-04-28,2.806159734725952
2003-04-29,2.7803428173065186
2003-04-30,2.7881484031677246
2003-05-01,2.8397796154022217
2003-05-02,2.9022202491760254
2003-05-05,2.9022202491760254
2003-05-06,2.8601934909820557
2003-05-07,2.872800827026367
2003-05-08,2.869798421859741
2003-05-09,2.8776044845581055
2003-05-12,2.926234006881714
2003-05-13,2.8691999912261963
2003-05-14,2.8818068504333496
2003-05-15,2.8800058364868164
2003-05-16,2.8277721405029297
2003-05-19,2.8427820205688477
2003-05-20,2.8613955974578857
2003-05-21,2.8607943058013916
2003-05-22,2.8788034915924072
2003-05-23,2.886608600616455
2003-05-27,2.9040205478668213
2003-05-28,2.9052212238311768
2003-05-29,2.9058220386505127
2003-05-30,2.956853151321411
2003-06-02,2.9922749996185303
2003-06-03,2.939441442489624
2003-06-04,2.950249433517456
2003-06-05,2.946047782897949
2003-06-06,2.9724631309509277
2003-06-09,2.921430826187134
2003-06-10,2.9724631309509277
2003-06-11,3.0505144596099854
2003-06-12,3.059518575668335
2003-06-13,3.0522985458374023
2003-06-16,3.0787670612335205
2003-06-17,3.065532684326172
2003-06-18,3.0607197284698486
2003-06-19,3.0065808296203613
2003-06-20,3.007784128189087
2003-06-23,3.0360589027404785
2003-06-24,3.082376480102539
2003-06-25,3.1208765506744385
2003-06-26,3.126892566680908
2003-06-27,3.15636944770813
2003-06-30,3.1702041625976562
2003-07-01,3.1852431297302246
2003-07-02,3.2117128372192383
2003-07-03,3.21893048286438
2003-07-07,3.2153217792510986
2003-07-08,3.1972744464874268
2003-07-09,3.21893048286438
2003-07-10,3.1581737995147705
2003-07-11,3.152156114578247
2003-07-14,3.1702041625976562
2003-07-15,3.142533779144287
2003-07-16,3.021620750427246
2003-07-17,3.007784128189087
2003-07-18,3.0071825981140137
2003-07-21,2.9789087772369385
