Date,URI
2002-12-13,7.96540641784668
2002-12-16,8.515076637268066
2002-12-17,8.7850923538208
2002-12-18,9.08403491973877
2002-12-19,9.170825958251953
2002-12-20,9.788000106811523
2002-12-23,10.173733711242676
2002-12-24,9.77835750579834
2002-12-26,9.83621597290039
2002-12-27,9.710853576660156
2002-12-30,10.260522842407227
2002-12-31,10.376245498657227
2003-01-02,11.813102722167969
2003-01-03,11.03199291229248
2003-01-06,11.5238037109375
2003-01-07,11.745599746704102
2003-01-08,11.5238037109375
2003-01-09,11.880607604980469
2003-01-10,11.938467979431152
2003-01-13,11.745599746704102
2003-01-14,11.832389831542969
2003-01-15,11.494873046875
2003-01-16,10.858410835266113
2003-01-17,10.771621704101562
2003-01-21,10.76197624206543
2003-01-22,10.241238594055176
2003-01-23,10.096589088439941
2003-01-24,10.067658424377441
2003-01-27,9.691567420959473
2003-01-28,9.88443374633789
2003-01-29,10.135160446166992
2003-01-30,9.865145683288574
2003-01-31,9.961583137512207
2003-02-03,9.932650566101074
2003-02-04,9.681922912597656
2003-02-05,9.691567420959473
2003-02-06,9.633708000183105
2003-02-07,9.247973442077637
2003-02-10,9.498701095581055
2003-02-11,9.643349647521973
2003-02-12,8.977959632873535
2003-02-13,8.891168594360352
2003-02-14,8.63079833984375
2003-02-18,8.949028015136719
2003-02-19,8.968315124511719
2003-02-20,8.804378509521484
2003-02-21,9.026175498962402
2003-02-24,8.59222412109375
2003-02-25,7.9943366050720215
2003-02-26,8.110055923461914
2003-02-27,8.273992538452148
2003-02-28,8.322212219238281
2003-03-03,8.293281555175781
2003-03-04,8.187203407287598
2003-03-05,8.389713287353516
2003-03-06,8.534366607666016
2003-03-07,8.871881484985352
2003-03-10,8.572938919067383
2003-03-11,8.611510276794434
2003-03-12,8.968315124511719
2003-03-13,9.04546070098877
2003-03-14,8.968315124511719
2003-03-17,9.29619026184082
2003-03-18,9.566205024719238
2003-03-19,9.373335838317871
2003-03-20,9.595133781433105
2003-03-21,9.990509033203125
2003-03-24,9.354050636291504
2003-03-25,9.382979393005371
2003-03-26,9.238327980041504
2003-03-27,9.219042778015137
2003-03-28,9.392621994018555
2003-03-31,9.276902198791504
2003-04-01,9.373335838317871
2003-04-02,9.508343696594238
2003-04-03,9.035820007324219
2003-04-04,9.16118335723877
2003-04-07,9.334762573242188
2003-04-08,9.402266502380371
2003-04-09,9.460128784179688
2003-04-10,9.643349647521973
2003-04-11,9.595133781433105
2003-04-14,9.72049617767334
2003-04-15,10.173733711242676
2003-04-16,10.029083251953125
2003-04-17,10.096589088439941
2003-04-21,10.376245498657227
2003-04-22,10.029083251953125
2003-04-23,10.36660099029541
2003-04-24,10.270167350769043
2003-04-25,9.546916007995605
2003-04-28,9.691567420959473
2003-04-29,9.980865478515625
2003-04-30,9.932650566101074
2003-05-01,9.72049617767334
2003-05-02,9.80728530883789
2003-05-05,9.932650566101074
2003-05-06,10.173733711242676
2003-05-07,10.173733711242676
2003-05-08,10.173733711242676
2003-05-09,10.144804954528809
2003-05-12,10.029083251953125
2003-05-13,10.077298164367676
2003-05-14,10.115873336791992
2003-05-15,11.28271770477295
