Date,KO
2000-05-05,11.33063793182373
2000-05-08,11.676728248596191
2000-05-09,12.158241271972656
2000-05-10,12.714994430541992
2000-05-11,12.895551681518555
2000-05-12,12.579554557800293
2000-05-15,12.459182739257812
2000-05-16,11.782048225402832
2000-05-17,11.616536140441895
2000-05-18,11.902429580688477
2000-05-19,12.052908897399902
2000-05-22,12.203375816345215
2000-05-23,12.03785514831543
2000-05-24,12.684893608093262
2000-05-25,12.684893608093262
2000-05-26,13.13631534576416
2000-05-30,12.970794677734375
2000-05-31,12.850419998168945
2000-06-01,12.820314407348633
2000-06-02,12.65479564666748
2000-06-05,12.519373893737793
2000-06-06,12.474231719970703
2000-06-07,12.76012897491455
2000-06-08,12.714994430541992
2000-06-09,12.594606399536133
2000-06-12,12.669848442077637
2000-06-13,12.892056465148926
2000-06-14,12.801484107971191
2000-06-15,13.495903015136719
2000-06-16,13.405330657958984
2000-06-19,13.148690223693848
2000-06-20,12.786385536193848
2000-06-21,12.92225170135498
2000-06-22,13.556295394897461
2000-06-23,13.978974342346191
2000-06-26,14.250707626342773
2000-06-27,13.978974342346191
2000-06-28,14.503568649291992
2000-06-29,14.265811920166016
2000-06-30,13.873316764831543
2000-07-03,14.05445671081543
2000-07-05,14.190330505371094
2000-07-06,14.235611915588379
2000-07-07,14.190330505371094
2000-07-10,13.903494834899902
2000-07-11,13.57138442993164
2000-07-12,13.556295394897461
2000-07-13,13.99407958984375
2000-07-14,13.918598175048828
2000-07-17,13.850658416748047
2000-07-18,14.05445671081543
2000-07-19,14.613016128540039
2000-07-20,14.613016128540039
2000-07-21,14.699816703796387
2000-07-24,14.311095237731934
2000-07-25,14.311095237731934
2000-07-26,14.205419540405273
2000-07-27,14.597914695739746
2000-07-28,15.141377449035645
2000-07-31,14.809259414672852
2000-08-01,15.216859817504883
2000-08-02,15.201761245727539
2000-08-03,15.216859817504883
2000-08-04,15.005510330200195
2000-08-07,14.824358940124512
2000-08-08,14.718690872192383
2000-08-09,14.446961402893066
2000-08-10,14.73378849029541
2000-08-11,15.035701751708984
2000-08-14,15.231952667236328
2000-08-15,14.975325584411621
2000-08-16,14.658302307128906
2000-08-17,14.416756629943848
2000-08-18,14.567732810974121
2000-08-21,14.446961402893066
2000-08-22,14.009173393249512
2000-08-23,14.201642990112305
2000-08-24,13.99407958984375
2000-08-25,13.526097297668457
2000-08-28,13.767637252807617
2000-08-29,13.601572036743164
2000-08-30,13.103410720825195
2000-08-31,12.714685440063477
2000-09-01,13.103410720825195
2000-09-05,13.601572036743164
2000-09-06,13.118494987487793
2000-09-07,13.043020248413086
2000-09-08,13.178889274597168
2000-09-11,12.801484107971191
2000-09-12,12.92225170135498
2000-09-13,12.721136093139648
2000-09-14,12.357670783996582
2000-09-15,12.312246322631836
2000-09-18,12.872578620910645
2000-09-19,12.811999320983887
2000-09-20,12.175945281982422
2000-09-21,12.009355545043945
2000-09-22,12.811999320983887
2000-09-25,12.978588104248047
2000-09-26,13.311758041381836
2000-09-27,13.478351593017578
2000-09-28,13.43291187286377
2000-09-29,13.357193946838379
2000-10-02,13.811521530151367
2000-10-03,13.644930839538574
2000-10-04,13.872096061706543
2000-10-05,14.326420783996582
2000-10-06,14.159836769104004
2000-10-09,14.008395195007324
2000-10-10,14.099260330200195
2000-10-11,14.190130233764648
2000-10-12,13.872096061706543
2000-10-13,13.856955528259277
2000-10-16,14.205267906188965
2000-10-17,14.038681983947754
2000-10-18,14.099260330200195
2000-10-19,13.841812133789062
2000-10-20,13.28146743774414
2000-10-23,13.402624130249023
2000-10-24,13.599509239196777
2000-10-25,14.038681983947754
2000-10-26,14.220407485961914
2000-10-27,14.28099250793457
2000-10-30,14.508152961730957
2000-10-31,14.629302978515625
2000-11-01,14.75046157836914
2000-11-02,14.720176696777344
2000-11-03,14.371850967407227
2000-11-06,14.65959644317627
2000-11-07,14.553585052490234
2000-11-08,14.583871841430664
2000-11-09,15.098785400390625
2000-11-10,14.992768287658691
2000-11-13,14.795893669128418
2000-11-14,14.674742698669434
2000-11-15,14.856468200683594
2000-11-16,15.007917404174805
2000-11-17,14.886760711669922
2000-11-20,13.705513000488281
2000-11-21,13.387482643127441
2000-11-22,14.4324369430542
2000-11-24,14.296134948730469
2000-11-27,14.4324369430542
2000-11-28,14.644451141357422
2000-11-29,15.095808029174805
2000-11-30,15.217305183410645
2000-12-01,15.11099910736084
2000-12-04,15.247674942016602
2000-12-05,14.928749084472656
2000-12-06,14.79206657409668
2000-12-07,15.156550407409668
2000-12-08,14.79206657409668
2000-12-11,14.16940689086914
2000-12-12,14.093474388122559
2000-12-13,14.047913551330566
2000-12-14,13.850483894348145
2000-12-15,13.000008583068848
2000-12-18,13.334122657775879
2000-12-19,13.789735794067383
2000-12-20,13.668242454528809
2000-12-21,14.427590370178223
2000-12-22,14.306085586547852
2000-12-26,14.579456329345703
2000-12-27,14.716133117675781
2000-12-28,14.837630271911621
2000-12-29,14.807259559631348
2001-01-02,14.776888847351074
2001-01-03,14.397208213806152
2001-01-04,13.987161636352539
2001-01-05,14.017534255981445
2001-01-08,14.245340347290039
2001-01-09,14.427590370178223
2001-01-10,14.366835594177246
2001-01-11,13.941604614257812
2001-01-12,13.759357452392578
2001-01-16,13.850483894348145
2001-01-17,14.07828140258789
2001-01-18,13.880857467651367
2001-01-19,13.561929702758789
2001-01-22,13.531543731689453
2001-01-23,13.820108413696289
2001-01-24,14.108658790588379
2001-01-25,14.245340347290039
2001-01-26,14.07828140258789
2001-01-29,13.879638671875
2001-01-30,14.071603775024414
2001-01-31,14.093474388122559
2001-02-01,13.957392692565918
2001-02-02,14.030296325683594
2001-02-05,14.385062217712402
2001-02-06,14.438520431518555
2001-02-07,14.579456329345703
2001-02-08,14.72768497467041
2001-02-09,14.613468170166016
2001-02-12,14.778703689575195
2001-02-13,14.569734573364258
2001-02-14,14.45796012878418
2001-02-15,14.183378219604492
2001-02-16,14.42393970489502
2001-02-20,14.207674980163574
2001-02-21,13.345059394836426
2001-02-22,12.876089096069336
2001-02-23,12.63552188873291
2001-02-26,12.749731063842773
2001-02-27,12.63552188873291
2001-02-28,12.885807037353516
2001-03-01,12.805624008178711
2001-03-02,12.769169807434082
2001-03-05,12.19814395904541
2001-03-06,12.100943565368652
2001-03-07,12.254034042358398
2001-03-08,12.489728927612305
2001-03-09,12.514026641845703
2001-03-12,12.173837661743164
2001-03-13,11.888516426086426
2001-03-14,11.625140190124512
2001-03-15,11.620268821716309
2001-03-16,11.864134788513184
2001-03-19,11.803167343139648
2001-03-20,11.566617965698242
2001-03-21,11.034980773925781
2001-03-22,11.149599075317383
2001-03-23,11.095952033996582
2001-03-26,10.94963264465332
2001-03-27,11.366644859313965
2001-03-28,11.205690383911133
2001-03-29,10.856962203979492
2001-03-30,11.013032913208008
2001-04-02,11.18130111694336
2001-04-03,10.89110279083252
2001-04-04,11.034980773925781
2001-04-05,11.047173500061035
2001-04-06,10.974011421203613
2001-04-09,10.705764770507812
2001-04-10,10.644797325134277
2001-04-11,10.76185417175293
2001-04-12,10.869155883789062
2001-04-16,11.074000358581543
2001-04-17,11.144725799560547
2001-04-18,11.400788307189941
2001-04-19,11.583683967590332
2001-04-20,11.461752891540527
2001-04-23,11.571489334106445
2001-04-24,11.55685806274414
2001-04-25,11.754388809204102
2001-04-26,11.437368392944336
2001-04-27,11.461752891540527
2001-04-30,11.264212608337402
2001-05-01,11.615384101867676
2001-05-02,11.600749969482422
2001-05-03,11.400788307189941
2001-05-04,11.42029094696045
2001-05-07,11.417850494384766
2001-05-08,11.35688591003418
2001-05-09,11.159357070922852
2001-05-10,11.122772216796875
2001-05-11,11.044740676879883
2001-05-14,11.22032356262207
2001-05-15,11.193493843078613
2001-05-16,11.761707305908203
2001-05-17,11.737323760986328
2001-05-18,11.730005264282227
2001-05-21,11.77634048461914
2001-05-22,11.656843185424805
2001-05-23,11.876327514648438
2001-05-24,11.97143840789795
2001-05-25,11.747074127197266
2001-05-29,11.788534164428711
2001-05-30,11.67635726928711
2001-05-31,11.559297561645508
2001-06-01,11.659280776977539
2001-06-04,11.600749969482422
2001-06-05,11.612950325012207
2001-06-06,11.400788307189941
2001-06-07,11.247152328491211
2001-06-08,11.217881202697754
2001-06-11,11.200812339782715
2001-06-12,11.195929527282715
2001-06-13,11.225316047668457
2001-06-14,11.022109031677246
2001-06-15,10.836036682128906
2001-06-18,10.716073036193848
2001-06-19,10.711174964904785
2001-06-20,10.755250930786133
2001-06-21,10.672003746032715
2001-06-22,10.490830421447754
2001-06-25,10.672003746032715
2001-06-26,10.76014232635498
2001-06-27,10.816455841064453
2001-06-28,11.102901458740234
2001-06-29,11.017206192016602
2001-07-02,11.164105415344238
2001-07-03,11.247352600097656
2001-07-05,11.07596492767334
2001-07-06,10.919282913208008
2001-07-09,11.071070671081543
2001-07-10,10.936417579650879
2001-07-11,11.142075538635254
2001-07-12,11.137176513671875
2001-07-13,11.264487266540527
2001-07-16,11.501970291137695
2001-07-17,11.53869342803955
2001-07-18,11.315901756286621
2001-07-19,11.4334135055542
2001-07-20,11.288970947265625
2001-07-23,10.889907836914062
2001-07-24,10.821356773376465
2001-07-25,11.012317657470703
2001-07-26,11.017206192016602
2001-07-27,10.965804100036621
2001-07-30,10.836036682128906
2001-07-31,10.919282913208008
2001-08-01,10.791969299316406
2001-08-02,10.750348091125488
2001-08-03,10.943761825561523
2001-08-06,10.921725273132324
2001-08-07,10.987833976745605
2001-08-08,11.139630317687988
2001-08-09,11.166558265686035
2001-08-10,11.181251525878906
2001-08-13,11.213081359863281
2001-08-14,11.271834373474121
2001-08-15,11.648865699768066
2001-08-16,11.680695533752441
2001-08-17,11.639071464538574
2001-08-20,11.883898735046387
2001-08-21,11.827585220336914
2001-08-22,11.812896728515625
2001-08-23,12.10669231414795
2001-08-24,12.047928810119629
2001-08-27,11.876553535461426
2001-08-28,11.719864845275879
2001-08-29,11.67824935913086
2001-08-30,11.945103645324707
2001-08-31,11.915722846984863
2001-09-04,12.118938446044922
2001-09-05,12.351517677307129
2001-09-06,12.12138557434082
2001-09-07,12.175244331359863
2001-09-10,12.229105949401855
2001-09-17,12.424304008483887
2001-09-18,12.243631362915039
2001-09-19,12.251063346862793
2001-09-20,11.966439247131348
2001-09-21,11.582820892333984
2001-09-24,11.887238502502441
2001-09-25,11.8798189163208
2001-09-26,11.605091094970703
2001-09-27,11.619941711425781
2001-09-28,11.595192909240723
2001-10-01,11.407092094421387
2001-10-02,11.426895141601562
2001-10-03,11.33533000946045
2001-10-04,11.17692756652832
2001-10-05,11.261077880859375
2001-10-08,11.42194652557373
2001-10-09,11.429374694824219
2001-10-10,11.42194652557373
2001-10-11,11.397195816040039
2001-10-12,11.087825775146484
2001-10-15,11.013583183288574
2001-10-16,11.023477554321289
2001-10-17,10.959126472473145
2001-10-18,11.414525032043457
2001-10-19,12.025832176208496
2001-10-22,12.122355461120605
2001-10-23,12.095132827758789
2001-10-24,12.070389747619629
2001-10-25,12.236209869384766
2001-10-26,12.161962509155273
2001-10-29,12.03078556060791
2001-10-30,11.919419288635254
2001-10-31,11.850115776062012
2001-11-01,12.025832176208496
2001-11-02,12.097612380981445
2001-11-05,12.201556205749512
2001-11-06,12.337677001953125
2001-11-07,12.226309776306152
2001-11-08,12.144636154174805
2001-11-09,12.181756019592285
2001-11-12,12.206513404846191
2001-11-13,12.28818130493164
2001-11-14,12.37480640411377
2001-11-15,12.37480640411377
2001-11-16,12.35748291015625
2001-11-19,12.243631362915039
2001-11-20,12.127310752868652
2001-11-21,12.06790828704834
2001-11-23,12.16443157196045
2001-11-26,11.956539154052734
2001-11-27,11.877340316772461
2001-11-28,11.614011764526367
2001-11-29,11.695987701416016
2001-11-30,11.66617488861084
2001-12-03,11.559349060058594
2001-12-04,11.564323425292969
2001-12-05,11.705917358398438
2001-12-06,11.534512519836426
2001-12-07,11.576736450195312
2001-12-10,11.33576774597168
2001-12-11,11.340733528137207
2001-12-12,11.422720909118652
2001-12-13,11.48482608795166
2001-12-14,11.489789962768555
2001-12-17,11.464950561523438
2001-12-18,11.551899909973145
2001-12-19,11.797840118408203
2001-12-20,11.864919662475586
2001-12-21,12.118314743041992
2001-12-24,12.01645565032959
2001-12-26,12.053720474243164
2001-12-27,11.909640312194824
2001-12-28,11.718345642089844
2001-12-31,11.713371276855469
2002-01-02,11.792872428894043
2002-01-03,11.638847351074219
2002-01-04,11.534512519836426
2002-01-07,11.233908653259277
2002-01-08,11.092307090759277
2002-01-09,11.0699462890625
2002-01-10,11.124601364135742
2002-01-11,11.2537841796875
2002-01-14,11.055044174194336
2002-01-15,11.017781257629395
2002-01-16,10.968093872070312
2002-01-17,11.19167709350586
2002-01-18,11.288564682006836
2002-01-22,11.402838706970215
2002-01-23,11.124601364135742
2002-01-24,10.985483169555664
2002-01-25,11.216521263122559
2002-01-28,11.23143196105957
2002-01-29,10.930825233459473
2002-01-30,10.893562316894531
2002-01-31,10.868722915649414
2002-02-01,11.099754333496094
2002-02-04,11.099754333496094
2002-02-05,11.365577697753906
2002-02-06,11.551899909973145
2002-02-07,11.39787483215332
2002-02-08,11.390420913696289
2002-02-11,11.462465286254883
2002-02-12,11.455012321472168
2002-02-13,11.522085189819336
2002-02-14,11.67363166809082
2002-02-15,11.663689613342285
2002-02-19,11.499732971191406
2002-02-20,11.646303176879883
2002-02-21,11.42768669128418
2002-02-22,11.750641822814941
2002-02-25,11.768033027648926
2002-02-26,11.67363166809082
2002-02-27,11.795360565185547
2002-02-28,11.773001670837402
2002-03-01,12.026396751403809
2002-03-04,11.86740493774414
2002-03-05,11.82517147064209
2002-03-06,11.81026554107666
2002-03-07,11.663689613342285
2002-03-08,11.887273788452148
2002-03-11,11.820199966430664
2002-03-12,11.946898460388184
2002-03-13,11.961869239807129
2002-03-14,11.946901321411133
2002-03-15,12.134000778198242
2002-03-18,12.141480445861816
2002-03-19,12.273695945739746
2002-03-20,12.326088905334473
2002-03-21,12.57305908203125
2002-03-22,12.785101890563965
2002-03-25,12.909832000732422
2002-03-26,13.121891021728516
2002-03-27,13.044546127319336
2002-03-28,13.037065505981445
2002-04-01,13.047040939331055
2002-04-02,13.042051315307617
2002-04-03,12.907342910766602
2002-04-04,12.977189064025879
2002-04-05,13.017104148864746
2002-04-08,13.221670150756836
2002-04-09,13.308982849121094
2002-04-10,13.526017189025879
2002-04-11,13.256593704223633
2002-04-12,13.31147575378418
2002-04-15,13.069491386413574
2002-04-16,13.441192626953125
2002-04-17,13.451178550720215
2002-04-18,13.398786544799805
2002-04-19,13.698147773742676
2002-04-22,13.79543399810791
2002-04-23,13.600852012634277
2002-04-24,13.71561050415039
2002-04-25,13.71561050415039
2002-04-26,13.583394050598145
2002-04-29,13.630789756774902
2002-04-30,13.847824096679688
2002-05-01,14.374197006225586
2002-05-02,14.379181861877441
2002-05-03,14.184608459472656
2002-05-06,14.1172456741333
2002-05-07,14.132219314575195
2002-05-08,14.09479808807373
2002-05-09,14.09479808807373
2002-05-10,14.059869766235352
2002-05-13,14.192092895507812
2002-05-14,14.132219314575195
2002-05-15,14.142192840576172
2002-05-16,14.232006072998047
2002-05-17,14.219532012939453
2002-05-20,14.019954681396484
2002-05-21,13.83535385131836
2002-05-22,14.019954681396484
2002-05-23,14.142192840576172
2002-05-24,14.019954681396484
2002-05-28,13.630789756774902
2002-05-29,13.508552551269531
2002-05-30,13.568428039550781
2002-05-31,13.860301971435547
2002-06-03,13.478616714477539
2002-06-04,13.471134185791016
2002-06-05,13.82038688659668
2002-06-06,13.508552551269531
2002-06-07,13.483604431152344
2002-06-10,13.403777122497559
2002-06-11,13.471134185791016
2002-06-12,13.641403198242188
2002-06-13,13.646406173706055
2002-06-14,13.73404598236084
2002-06-17,13.83420467376709
2002-06-18,13.846721649169922
2002-06-19,13.791637420654297
2002-06-20,13.951889991760254
2002-06-21,14.02199935913086
2002-06-24,14.259870529174805
2002-06-25,13.884276390075684
2002-06-26,13.906816482543945
2002-06-27,14.044532775878906
2002-06-28,14.02199935913086
2002-07-01,14.109635353088379
2002-07-02,14.192265510559082
2002-07-03,14.174736022949219
2002-07-05,14.139678955078125
2002-07-08,14.342499732971191
2002-07-09,14.132174491882324
2002-07-10,13.696480751037598
2002-07-11,13.298361778259277
2002-07-12,12.78255558013916
2002-07-15,13.020428657531738
2002-07-16,12.612285614013672
2002-07-17,12.519637107849121
2002-07-18,12.001325607299805
2002-07-19,11.290209770202637
2002-07-22,11.490528106689453
2002-07-23,11.162506103515625
2002-07-24,11.730900764465332
2002-07-25,11.908679962158203
2002-07-26,11.881144523620605
2002-07-29,12.376914024353027
2002-07-30,12.056411743164062
2002-07-31,12.504621505737305
2002-08-01,12.502113342285156
2002-08-02,12.544677734375
2002-08-05,12.108994483947754
2002-08-06,11.986303329467773
2002-08-07,12.27175521850586
2002-08-08,12.724966049194336
2002-08-09,12.795073509216309
2002-08-12,12.722456932067871
2002-08-13,12.58474349975586
2002-08-14,13.007904052734375
2002-08-15,12.872696876525879
2002-08-16,13.06799602508545
2002-08-19,12.945305824279785
2002-08-20,12.927777290344238
2002-08-21,13.205726623535156
2002-08-22,13.120580673217773
2002-08-23,13.195697784423828
2002-08-26,13.273324012756348
2002-08-27,13.150629043579102
2002-08-28,12.840147972106934
2002-08-29,12.619795799255371
2002-08-30,12.770034790039062
2002-09-03,12.499608993530273
2002-09-04,12.644830703735352
2002-09-05,12.35688591003418
2002-09-06,12.492096900939941
2002-09-09,12.607274055480957
2002-09-10,12.762524604797363
2002-09-11,12.845475196838379
2002-09-12,12.455841064453125
2002-09-13,12.480978965759277
2002-09-16,12.739900588989258
2002-09-17,12.305014610290527
2002-09-18,12.392997741699219
2002-09-19,11.983247756958008
2002-09-20,11.945542335510254
2002-09-23,11.814821243286133
2002-09-24,11.865094184875488
2002-09-25,12.189373970031738
2002-09-26,12.174295425415039
2002-09-27,12.189373970031738
2002-09-30,12.05614948272705
2002-10-01,12.584038734436035
2002-10-02,12.54382038116455
2002-10-03,12.724817276000977
2002-10-04,12.79520034790039
2002-10-07,12.601644515991211
2002-10-08,13.101877212524414
2002-10-09,12.9787015914917
2002-10-10,12.935968399047852
2002-10-11,12.93346118927002
2002-10-14,13.209980010986328
2002-10-15,13.192377090454102
2002-10-16,11.865094184875488
2002-10-17,11.538300514221191
2002-10-18,11.661479949951172
2002-10-21,12.066203117370605
2002-10-22,12.036041259765625
2002-10-23,12.051116943359375
2002-10-24,11.787162780761719
2002-10-25,11.80727767944336
2002-10-28,11.545849800109863
2002-10-29,11.658967018127441
2002-10-30,11.77711296081543
2002-10-31,11.684102058410645
2002-11-01,11.772086143493652
2002-11-04,11.488033294677734
2002-11-05,11.653938293457031
2002-11-06,11.412617683410645
2002-11-07,11.266815185546875
2002-11-08,11.19140625
2002-11-11,11.201457977294922
2002-11-12,11.138615608215332
2002-11-13,11.369880676269531
2002-11-14,11.347253799438477
2002-11-15,11.55590534210205
2002-11-18,11.54333209991455
2002-11-19,11.661479949951172
2002-11-20,11.583556175231934
2002-11-21,11.503113746643066
2002-11-22,11.415125846862793
2002-11-25,11.339714050292969
2002-11-26,11.311941146850586
2002-11-27,11.673013687133789
2002-11-29,11.524042129516602
2002-12-02,11.412942886352539
2002-12-03,11.337190628051758
2002-12-04,11.524042129516602
2002-12-05,11.37001895904541
2002-12-06,11.463441848754883
2002-12-09,11.387688636779785
2002-12-10,11.741191864013672
2002-12-11,11.804317474365234
2002-12-12,11.58211612701416
2002-12-13,11.577065467834473
2002-12-16,11.546764373779297
2002-12-17,11.342236518859863
2002-12-18,11.246294021606445
2002-12-19,11.140243530273438
2002-12-20,11.130141258239746
2002-12-23,11.208414077758789
2002-12-24,11.168013572692871
2002-12-26,11.147818565368652
2002-12-27,10.976113319396973
2002-12-30,10.986218452453613
2002-12-31,11.06954288482666
2003-01-02,11.324563980102539
2003-01-03,11.296792030334473
2003-01-06,11.342236518859863
2003-01-07,11.200844764709473
2003-01-08,11.12761116027832
2003-01-09,11.243764877319336
2003-01-10,11.412942886352539
2003-01-13,11.554341316223145
2003-01-14,11.546764373779297
2003-01-15,11.337190628051758
2003-01-16,11.531618118286133
2003-01-17,11.387688636779785
2003-01-21,11.291740417480469
2003-01-22,11.248819351196289
2003-01-23,11.084693908691406
2003-01-24,10.814521789550781
2003-01-27,10.551919937133789
2003-01-28,10.377694129943848
2003-01-29,10.238821983337402
2003-01-30,9.897945404052734
2003-01-31,10.21610164642334
2003-02-03,10.137816429138184
2003-02-04,10.183274269104004
2003-02-05,10.112573623657227
2003-02-06,10.077219009399414
2003-02-07,9.981274604797363
2003-02-10,10.115096092224121
2003-02-11,9.84744644165039
2003-02-12,10.034299850463867
2003-02-13,10.094895362854004
2003-02-14,10.3019437789917
2003-02-18,10.377694129943848
2003-02-19,10.269124031066895
2003-02-20,10.112573623657227
2003-02-21,10.26154899597168
2003-02-24,10.05449390411377
2003-02-25,10.19589614868164
2003-02-26,10.029244422912598
2003-02-27,10.165596961975098
2003-02-28,10.15549373626709
2003-03-03,9.900473594665527
2003-03-04,9.68837833404541
2003-03-05,9.481324195861816
2003-03-06,9.481324195861816
2003-03-07,9.51920223236084
2003-03-10,9.360127449035645
2003-03-11,9.509096145629883
2003-03-12,9.664030075073242
2003-03-13,10.01960563659668
2003-03-14,10.133898735046387
2003-03-17,10.41073989868164
2003-03-18,10.405658721923828
2003-03-19,10.619001388549805
2003-03-20,10.547887802124023
2003-03-21,10.730756759643555
2003-03-24,10.390419960021973
2003-03-25,10.413278579711914
2003-03-26,10.34469985961914
2003-03-27,10.377716064453125
2003-03-28,10.34469985961914
2003-03-31,10.281205177307129
2003-04-01,10.25835132598877
2003-04-02,10.527568817138672
2003-04-03,10.464073181152344
2003-04-04,10.641864776611328
2003-04-07,10.591065406799316
2003-04-08,10.629164695739746
2003-04-09,10.583440780639648
2003-04-10,10.525031089782715
2003-04-11,10.522491455078125
2003-04-14,10.771392822265625
2003-04-15,10.801871299743652
2003-04-16,10.133898735046387
2003-04-17,10.26089096069336
2003-04-21,10.187230110168457
2003-04-22,10.263426780700684
2003-04-23,10.159296035766602
2003-04-24,10.136434555053711
2003-04-25,10.011985778808594
2003-04-28,10.243110656738281
2003-04-29,10.370100975036621
2003-04-30,10.26089096069336
2003-05-01,10.271044731140137
2003-05-02,10.413278579711914
2003-05-05,10.293909072875977
2003-05-06,10.41836166381836
2003-05-07,10.989819526672363
2003-05-08,10.890762329101562
2003-05-09,11.172682762145996
2003-05-12,11.302217483520508
2003-05-13,11.238718032836914
2003-05-14,11.238718032836914
2003-05-15,11.337775230407715
2003-05-16,11.162528038024902
2003-05-19,11.203165054321289
2003-05-20,11.307300567626953
2003-05-21,11.210783004760742
2003-05-22,11.309834480285645
2003-05-23,11.223479270935059
2003-05-27,11.342854499816895
2003-05-28,11.215860366821289
2003-05-29,11.33269214630127
2003-05-30,11.573979377746582
2003-06-02,11.632396697998047
2003-06-03,11.711132049560547
2003-06-04,11.833035469055176
2003-06-05,11.881294250488281
2003-06-06,11.909229278564453
2003-06-09,11.90414810180664
2003-06-10,11.835579872131348
2003-06-11,11.942760467529297
2003-06-12,12.108630180358887
2003-06-13,12.083111763000488
2003-06-16,12.300017356872559
2003-06-17,12.04482650756836
2003-06-18,11.993792533874512
2003-06-19,11.769233703613281
2003-06-20,11.858545303344727
2003-06-23,11.930001258850098
2003-06-24,12.037178039550781
2003-06-25,11.901925086975098
2003-06-26,11.963170051574707
2003-06-27,11.868756294250488
2003-06-30,11.84323787689209
2003-07-01,11.86365032196045
2003-07-02,11.835579872131348
2003-07-03,11.797301292419434
2003-07-07,11.470662117004395
2003-07-08,11.284375190734863
2003-07-09,11.197613716125488
2003-07-10,11.230780601501465
2003-07-11,11.205262184143066
2003-07-14,11.2996826171875
2003-07-15,11.225679397583008
2003-07-16,10.950080871582031
2003-07-17,11.422178268432617
2003-07-18,11.457902908325195
2003-07-21,11.483416557312012
2003-07-22,11.506388664245605
2003-07-23,11.526803016662598
2003-07-24,11.360936164855957
2003-07-25,11.493626594543457
2003-07-28,11.389006614685059
2003-07-29,11.447696685791016
2003-07-30,11.580389022827148
2003-07-31,11.475764274597168
2003-08-01,11.419620513916016
2003-08-04,11.45534896850586
2003-08-05,11.320103645324707
2003-08-06,11.253756523132324
2003-08-07,11.427277565002441
2003-08-08,11.445141792297363
2003-08-11,11.38644790649414
2003-08-12,11.394105911254883
2003-08-13,11.358375549316406
2003-08-14,11.498732566833496
2003-08-15,11.485977172851562
2003-08-18,11.447696685791016
2003-08-19,11.304792404174805
2003-08-20,11.20016098022461
2003-08-21,11.128708839416504
2003-08-22,11.044495582580566
2003-08-25,11.246091842651367
2003-08-26,11.286924362182617
2003-08-27,11.218025207519531
2003-08-28,11.184854507446289
2003-08-29,11.105742454528809
2003-09-02,11.172090530395508
2003-09-03,11.154227256774902
2003-09-04,11.355829238891602
2003-09-05,11.26651382446289
2003-09-08,11.297138214111328
2003-09-09,11.31755256652832
2003-09-10,11.470662117004395
2003-09-11,11.406549453735352
2003-09-12,11.280892372131348
2003-09-15,11.15523910522461
2003-09-16,11.00650405883789
2003-09-17,11.029579162597656
2003-09-18,11.18088436126709
