Date,COST
2000-07-20,21.942977905273438
2000-07-21,21.484970092773438
2000-07-24,21.110233306884766
2000-07-25,21.110233306884766
2000-07-26,20.86040496826172
2000-07-27,21.276771545410156
2000-07-28,21.484970092773438
2000-07-31,21.693157196044922
2000-08-01,21.651525497436523
2000-08-02,22.35934829711914
2000-08-03,23.025558471679688
2000-08-04,23.650129318237305
2000-08-07,24.44122886657715
2000-08-08,25.02415657043457
2000-08-09,24.10813331604004
2000-08-10,22.900638580322266
2000-08-11,23.27537727355957
2000-08-14,23.816661834716797
2000-08-15,23.150463104248047
2000-08-16,22.026254653930664
2000-08-17,21.9846134185791
2000-08-18,22.27608299255371
2000-08-21,21.818058013916016
2000-08-22,21.942977905273438
2000-08-23,21.484970092773438
2000-08-24,21.56824493408203
2000-08-25,21.942977905273438
2000-08-28,22.026254653930664
2000-08-29,23.150463104248047
2000-08-30,23.733386993408203
2000-08-31,22.94227409362793
2000-09-01,23.525205612182617
2000-09-05,24.10813331604004
2000-09-06,24.35795021057129
2000-09-07,24.316316604614258
2000-09-08,25.10744285583496
2000-09-11,25.06578254699707
2000-09-12,25.076200485229492
2000-09-13,25.56545066833496
2000-09-14,24.774333953857422
2000-09-15,23.525205612182617
2000-09-18,22.692455291748047
2000-09-19,22.27608299255371
2000-09-20,22.817358016967773
2000-09-21,23.56684684753418
2000-09-22,23.27537727355957
2000-09-25,23.23373794555664
2000-09-26,22.525915145874023
2000-09-27,23.025558471679688
2000-09-28,23.899944305419922
2000-09-29,23.27537727355957
2000-10-02,21.942977905273438
2000-10-03,22.536312103271484
2000-10-04,22.973508834838867
2000-10-05,22.400997161865234
2000-10-06,22.31771469116211
2000-10-09,22.775733947753906
2000-10-10,21.9846134185791
2000-10-11,20.40239715576172
2000-10-12,20.818775177001953
2000-10-13,21.40168571472168
2000-10-16,21.31841278076172
2000-10-17,21.31841278076172
2000-10-18,21.9846134185791
2000-10-19,23.27537727355957
2000-10-20,22.85900115966797
2000-10-23,22.35934829711914
2000-10-24,22.609174728393555
2000-10-25,21.9846134185791
2000-10-26,21.9846134185791
2000-10-27,22.442623138427734
2000-10-30,23.025558471679688
2000-10-31,24.399593353271484
2000-11-01,23.816661834716797
2000-11-02,24.10813331604004
2000-11-03,23.525205612182617
2000-11-06,23.025558471679688
2000-11-07,23.816661834716797
2000-11-08,23.691749572753906
2000-11-09,22.692455291748047
2000-11-10,21.9846134185791
2000-11-13,22.94227409362793
2000-11-14,24.566133499145508
2000-11-15,24.48286247253418
2000-11-16,23.525205612182617
2000-11-17,24.02486801147461
2000-11-20,23.27537727355957
2000-11-21,24.02486801147461
2000-11-22,22.983915328979492
2000-11-24,23.608474731445312
2000-11-27,24.44122886657715
2000-11-28,23.483562469482422
2000-11-29,24.274682998657227
2000-11-30,21.734786987304688
2000-12-01,21.734786987304688
2000-12-04,22.73409080505371
2000-12-05,23.525205612182617
2000-12-06,22.400997161865234
2000-12-07,22.109525680541992
2000-12-08,22.151166915893555
2000-12-11,21.942977905273438
2000-12-12,22.109525680541992
2000-12-13,21.818058013916016
2000-12-14,23.27537727355957
2000-12-15,23.23373794555664
2000-12-18,24.274682998657227
2000-12-19,22.609174728393555
2000-12-20,22.94227409362793
2000-12-21,23.733386993408203
2000-12-22,24.899240493774414
2000-12-26,24.02486801147461
2000-12-27,24.774333953857422
2000-12-28,25.731983184814453
2000-12-29,26.60637855529785
2001-01-02,27.439132690429688
2001-01-03,28.43842124938965
2001-01-04,29.06299591064453
2001-01-05,27.522417068481445
2001-01-08,27.93878173828125
2001-01-09,27.855512619018555
2001-01-10,27.106040954589844
2001-01-11,27.522417068481445
2001-01-12,28.68825912475586
2001-01-16,29.021350860595703
2001-01-17,27.605690002441406
2001-01-18,27.605690002441406
2001-01-19,26.93946647644043
2001-01-22,28.146968841552734
2001-01-23,28.313520431518555
2001-01-24,28.604976654052734
2001-01-25,28.77153778076172
2001-01-26,27.480770111083984
2001-01-29,29.354463577270508
2001-01-30,29.146270751953125
2001-01-31,30.811779022216797
2001-02-01,30.811779022216797
2001-02-02,29.27119255065918
2001-02-05,28.77153778076172
2001-02-06,29.146270751953125
2001-02-07,30.145566940307617
2001-02-08,28.563350677490234
2001-02-09,27.522417068481445
2001-02-12,28.271873474121094
2001-02-13,28.604976654052734
2001-02-14,29.104633331298828
2001-02-15,28.521709442138672
2001-02-16,28.43842124938965
2001-02-20,29.396100997924805
2001-02-21,27.98041343688965
2001-02-22,27.89715576171875
2001-02-23,27.564062118530273
2001-02-26,28.563350677490234
2001-02-27,28.646621704101562
2001-02-28,27.81387710571289
2001-03-01,26.856203079223633
2001-03-02,25.773624420166016
2001-03-05,25.10744285583496
2001-03-06,25.190704345703125
2001-03-07,26.60637855529785
2001-03-08,26.772933959960938
2001-03-09,26.231639862060547
2001-03-12,25.273983001708984
2001-03-13,25.35724449157715
2001-03-14,24.316316604614258
2001-03-15,25.06578254699707
2001-03-16,24.73270034790039
2001-03-19,25.440532684326172
2001-03-20,26.31492042541504
2001-03-21,25.56545066833496
2001-03-22,24.815963745117188
2001-03-23,24.691064834594727
2001-03-26,25.23233413696289
2001-03-27,25.273983001708984
2001-03-28,25.10744285583496
2001-03-29,25.273983001708984
2001-03-30,26.14837074279785
2001-04-02,24.10813331604004
2001-04-03,22.692455291748047
2001-04-04,23.317014694213867
2001-04-05,23.983224868774414
2001-04-06,23.691749572753906
2001-04-09,23.1771183013916
2001-04-10,23.803342819213867
2001-04-11,24.163089752197266
2001-04-12,24.189733505249023
2001-04-16,23.29703712463379
2001-04-17,24.169755935668945
2001-04-18,25.55544662475586
2001-04-19,24.636098861694336
2001-04-20,24.349624633789062
2001-04-23,24.143104553222656
2001-04-24,22.83734893798828
2001-04-25,23.29703712463379
2001-04-26,23.170467376708984
2001-04-27,23.530200958251953
2001-04-30,23.270381927490234
2001-05-01,23.929920196533203
2001-05-02,24.00986671447754
2001-05-03,23.583505630493164
2001-05-04,23.8966007232666
2001-05-07,23.14381217956543
2001-05-08,23.163793563842773
2001-05-09,23.1904354095459
2001-05-10,23.943241119384766
2001-05-11,23.64345359802246
2001-05-14,24.05649757385254
2001-05-15,23.683433532714844
2001-05-16,24.083152770996094
2001-05-17,24.183067321777344
2001-05-18,23.83664894104004
2001-05-21,24.669391632080078
2001-05-22,25.242340087890625
2001-05-23,24.549495697021484
2001-05-24,25.182374954223633
2001-05-25,25.049152374267578
2001-05-29,24.502853393554688
2001-05-30,24.842618942260742
2001-05-31,25.921855926513672
2001-06-01,25.83525276184082
2001-06-04,25.642053604125977
2001-06-05,26.48146629333496
2001-06-06,26.31492042541504
2001-06-07,27.314218521118164
2001-06-08,26.90782928466797
2001-06-11,26.494794845581055
2001-06-12,26.93448829650879
2001-06-13,26.974456787109375
2001-06-14,26.92782974243164
2001-06-15,26.98112678527832
2001-06-18,28.033714294433594
2001-06-19,28.280197143554688
2001-06-20,28.386810302734375
2001-06-21,29.059654235839844
2001-06-22,27.92713165283203
2001-06-25,27.947120666503906
2001-06-26,26.874534606933594
2001-06-27,26.468130111694336
2001-06-28,28.053707122802734
2001-06-29,27.36753273010254
2001-07-02,28.206939697265625
2001-07-03,28.073688507080078
2001-07-05,27.514081954956055
2001-07-06,26.92116928100586
2001-07-09,27.953773498535156
2001-07-10,27.773900985717773
2001-07-11,28.10698890686035
2001-07-12,28.733224868774414
2001-07-13,28.713233947753906
2001-07-16,29.64593505859375
2001-07-17,29.44605827331543
2001-07-18,29.066312789916992
2001-07-19,29.292842864990234
2001-07-20,29.539329528808594
2001-07-23,29.126277923583984
2001-07-24,27.99374008178711
2001-07-25,27.85384750366211
2001-07-26,28.11366844177246
2001-07-27,27.567378997802734
2001-07-30,28.033714294433594
2001-07-31,28.679941177368164
2001-08-01,28.146968841552734
2001-08-02,28.913101196289062
2001-08-03,28.653278350830078
2001-08-06,27.73391342163086
2001-08-07,28.08700942993164
2001-08-08,28.09366798400879
2001-08-09,27.254253387451172
2001-08-10,26.634693145751953
2001-08-13,27.114370346069336
2001-08-14,27.32754898071289
2001-08-15,26.448158264160156
2001-08-16,26.90782928466797
2001-08-17,26.25496482849121
2001-08-20,26.80124855041504
2001-08-21,25.775291442871094
2001-08-22,25.89520835876465
2001-08-23,25.715343475341797
2001-08-24,26.10173225402832
2001-08-27,26.28826141357422
2001-08-28,26.461483001708984
2001-08-29,25.87522315979004
2001-08-30,25.242340087890625
2001-08-31,24.922557830810547
2001-09-04,25.08909797668457
2001-09-05,24.789321899414062
2001-09-06,23.33034324645996
2001-09-07,22.624168395996094
2001-09-10,22.764066696166992
2001-09-17,21.418350219726562
2001-09-18,21.518274307250977
2001-09-19,21.191835403442383
2001-09-20,21.005298614501953
2001-09-21,20.79877471923828
2001-09-24,22.31771469116211
2001-09-25,22.324384689331055
2001-09-26,22.43096923828125
2001-09-27,22.42430305480957
2001-09-28,23.690088272094727
2001-10-01,23.483562469482422
2001-10-02,23.64345359802246
2001-10-03,24.26301383972168
2001-10-04,23.463577270507812
2001-10-05,23.563514709472656
2001-10-08,22.67745590209961
2001-10-09,22.344358444213867
2001-10-10,23.816661834716797
2001-10-11,25.47551155090332
2001-10-12,25.55544662475586
2001-10-15,25.375572204589844
2001-10-16,26.10173225402832
2001-10-17,25.322277069091797
2001-10-18,25.24899673461914
2001-10-19,26.021800994873047
2001-10-22,25.988481521606445
2001-10-23,26.2349796295166
2001-10-24,26.48813819885254
2001-10-25,26.7812557220459
2001-10-26,26.994449615478516
2001-10-29,25.622089385986328
2001-10-30,25.00251579284668
2001-10-31,25.202362060546875
2001-11-01,26.261625289916992
2001-11-02,26.7812557220459
2001-11-05,27.36086654663086
2001-11-06,27.8471736907959
2001-11-07,27.560714721679688
2001-11-08,28.42010498046875
2001-11-09,28.679941177368164
2001-11-12,28.253564834594727
2001-11-13,28.69325065612793
2001-11-14,28.726564407348633
2001-11-15,28.373477935791016
2001-11-16,28.06702423095703
2001-11-19,28.586673736572266
2001-11-20,27.8471736907959
2001-11-21,27.234268188476562
2001-11-23,28.06702423095703
2001-11-26,28.540027618408203
2001-11-27,28.42010498046875
2001-11-28,27.220947265625
2001-11-29,27.48744010925293
2001-11-30,27.234268188476562
2001-12-03,26.79458999633789
2001-12-04,27.300893783569336
2001-12-05,28.966394424438477
2001-12-06,28.293529510498047
2001-12-07,28.69991111755371
2001-12-10,28.24024200439453
2001-12-11,27.53406524658203
2001-12-12,27.147663116455078
2001-12-13,27.700607299804688
2001-12-14,28.160289764404297
2001-12-17,28.313520431518555
2001-12-18,28.866483688354492
2001-12-19,28.8531494140625
2001-12-20,28.986387252807617
2001-12-21,29.046344757080078
2001-12-24,29.359451293945312
2001-12-26,29.319467544555664
2001-12-27,29.412744522094727
2001-12-28,30.10561180114746
2001-12-31,29.565967559814453
2002-01-02,29.612600326538086
2002-01-03,29.8724365234375
2002-01-04,29.839122772216797
2002-01-07,29.392765045166016
2002-01-08,29.592622756958008
2002-01-09,29.412744522094727
2002-01-10,29.779151916503906
2002-01-11,29.106306076049805
2002-01-14,28.706565856933594
2002-01-15,28.540027618408203
2002-01-16,27.96709632873535
2002-01-17,28.879796981811523
2002-01-18,28.599994659423828
2002-01-22,28.966394424438477
2002-01-23,29.752519607543945
2002-01-24,29.479366302490234
2002-01-25,29.44605827331543
2002-01-28,29.31281852722168
2002-01-29,29.026355743408203
2002-01-30,30.378753662109375
2002-01-31,30.645227432250977
2002-02-01,30.152244567871094
2002-02-04,29.879077911376953
2002-02-05,30.02566146850586
2002-02-06,29.812482833862305
2002-02-07,29.40608787536621
2002-02-08,29.366117477416992
2002-02-11,29.965694427490234
2002-02-12,29.612600326538086
2002-02-13,30.278799057006836
2002-02-14,30.858409881591797
2002-02-15,30.571937561035156
2002-02-19,30.132247924804688
2002-02-20,30.551944732666016
2002-02-21,30.58525848388672
2002-02-22,30.132247924804688
2002-02-25,29.579301834106445
2002-02-26,28.959741592407227
2002-02-27,28.10698890686035
2002-02-28,27.48744010925293
2002-03-01,27.24760627746582
2002-03-04,27.30756950378418
2002-03-05,26.00847625732422
2002-03-06,25.928524017333984
2002-03-07,26.568073272705078
2002-03-08,26.588054656982422
2002-03-11,27.160985946655273
2002-03-12,27.6140079498291
2002-03-13,27.92713165283203
2002-03-14,27.527400970458984
2002-03-15,28.08034896850586
2002-03-18,28.120319366455078
2002-03-19,28.153629302978516
2002-03-20,27.82720947265625
2002-03-21,27.30756950378418
2002-03-22,26.98112678527832
2002-03-25,26.5480899810791
2002-03-26,26.74127960205078
2002-03-27,26.71463394165039
2002-03-28,26.528114318847656
2002-04-01,26.414846420288086
2002-04-02,25.841907501220703
2002-04-03,25.915191650390625
2002-04-04,26.2949275970459
2002-04-05,26.14837074279785
2002-04-08,26.92116928100586
2002-04-09,27.15431785583496
2002-04-10,28.027048110961914
2002-04-11,27.887142181396484
2002-04-12,27.880483627319336
2002-04-15,27.98041343688965
2002-04-16,28.646621704101562
2002-04-17,28.340166091918945
2002-04-18,28.486722946166992
2002-04-19,28.28687858581543
2002-04-22,27.554046630859375
2002-04-23,26.967792510986328
2002-04-24,26.2482967376709
2002-04-25,26.74795913696289
2002-04-26,26.5947265625
2002-04-29,26.50811767578125
2002-04-30,26.7812557220459
2002-05-01,26.82789421081543
2002-05-02,27.06771469116211
2002-05-03,26.894495010375977
2002-05-06,26.787931442260742
2002-05-07,27.02776527404785
2002-05-08,27.81387710571289
2002-05-09,27.320884704589844
2002-05-10,26.847883224487305
2002-05-13,26.64802360534668
2002-05-14,27.0943660736084
2002-05-15,27.400836944580078
2002-05-16,27.66729736328125
2002-05-17,27.547388076782227
2002-05-20,27.27423095703125
2002-05-21,26.48813819885254
2002-05-22,26.17501449584961
2002-05-23,26.50811767578125
2002-05-24,25.921855926513672
2002-05-28,25.622089385986328
2002-05-29,25.622089385986328
2002-05-30,26.194995880126953
2002-05-31,26.16168975830078
2002-06-03,25.801944732666016
2002-06-04,25.928524017333984
2002-06-05,26.428173065185547
2002-06-06,26.221660614013672
2002-06-07,26.2482967376709
2002-06-10,26.734630584716797
2002-06-11,26.414846420288086
2002-06-12,27.13433837890625
2002-06-13,26.5147705078125
2002-06-14,26.501455307006836
2002-06-17,27.10768699645996
2002-06-18,27.147663116455078
2002-06-19,27.280906677246094
2002-06-20,26.64802360534668
2002-06-21,26.368209838867188
2002-06-24,25.715343475341797
2002-06-25,25.169052124023438
2002-06-26,25.0424747467041
2002-06-27,25.708675384521484
2002-06-28,25.728668212890625
2002-07-01,25.162397384643555
2002-07-02,24.32964324951172
2002-07-03,25.182374954223633
2002-07-05,26.181682586669922
2002-07-08,25.682018280029297
2002-07-09,24.822620391845703
2002-07-10,24.123119354248047
2002-07-11,24.88926124572754
2002-07-12,24.589452743530273
2002-07-15,24.556150436401367
2002-07-16,22.963932037353516
2002-07-17,23.097171783447266
2002-07-18,22.570873260498047
2002-07-19,22.037914276123047
2002-07-22,21.451656341552734
2002-07-23,21.2784423828125
2002-07-24,23.356992721557617
2002-07-25,22.7041072845459
2002-07-26,23.01723289489746
2002-07-29,24.15641975402832
2002-07-30,23.4102840423584
2002-07-31,23.230403900146484
2002-08-01,22.111194610595703
2002-08-02,21.571569442749023
2002-08-05,21.21848487854004
2002-08-06,22.131179809570312
2002-08-07,23.003904342651367
2002-08-08,22.077878952026367
2002-08-09,22.25775718688965
2002-08-12,21.744783401489258
2002-08-13,21.73145866394043
2002-08-14,23.1771183013916
2002-08-15,24.302976608276367
2002-08-16,23.909931182861328
2002-08-19,24.0698299407959
2002-08-20,23.57016944885254
2002-08-21,23.290359497070312
2002-08-22,23.403623580932617
2002-08-23,22.7840576171875
2002-08-26,23.18376350402832
2002-08-27,21.798072814941406
2002-08-28,22.124515533447266
2002-08-29,22.311046600341797
2002-08-30,22.25775718688965
2002-09-03,21.65816879272461
2002-09-04,22.52423858642578
2002-09-05,22.017921447753906
2002-09-06,23.01723289489746
2002-09-09,23.10382652282715
2002-09-10,22.59752082824707
2002-09-11,22.73741912841797
2002-09-12,22.2977237701416
2002-09-13,22.61750602722168
2002-09-16,22.537559509277344
2002-09-17,22.271080017089844
2002-09-18,22.52423858642578
2002-09-19,22.08454132080078
2002-09-20,22.810701370239258
2002-09-23,21.971294403076172
2002-09-24,21.76476287841797
2002-09-25,22.61750602722168
2002-09-26,23.403623580932617
2002-09-27,22.59752082824707
2002-09-30,21.56490707397461
2002-10-01,22.117868423461914
2002-10-02,21.065258026123047
2002-10-03,20.578933715820312
2002-10-04,20.83208656311035
2002-10-07,19.439725875854492
2002-10-08,21.038612365722656
2002-10-09,20.285810470581055
2002-10-10,21.451656341552734
2002-10-11,22.52423858642578
2002-10-14,22.36435317993164
2002-10-15,23.64345359802246
2002-10-16,23.01723289489746
2002-10-17,22.73741912841797
2002-10-18,23.476905822753906
2002-10-21,23.396963119506836
2002-10-22,23.197101593017578
2002-10-23,24.123119354248047
2002-10-24,23.983224868774414
2002-10-25,23.976564407348633
2002-10-28,23.203765869140625
2002-10-29,23.303688049316406
2002-10-30,22.477609634399414
2002-10-31,22.604175567626953
2002-11-01,23.010568618774414
2002-11-04,22.550886154174805
2002-11-05,22.51091194152832
2002-11-06,22.457622528076172
2002-11-07,21.36504554748535
2002-11-08,21.42500877380371
2002-11-11,21.01862335205078
2002-11-12,21.524934768676758
2002-11-13,21.28510284423828
2002-11-14,22.277742385864258
2002-11-15,22.410987854003906
2002-11-18,21.691486358642578
2002-11-19,21.291770935058594
2002-11-20,21.31841278076172
2002-11-21,21.291770935058594
2002-11-22,21.031949996948242
2002-11-25,21.298431396484375
2002-11-26,20.718830108642578
2002-11-27,21.331737518310547
2002-11-29,21.518274307250977
2002-12-02,21.7181396484375
2002-12-03,21.917993545532227
2002-12-04,21.484970092773438
2002-12-05,20.718830108642578
2002-12-06,20.27913475036621
2002-12-09,19.646251678466797
2002-12-10,19.532997131347656
2002-12-11,18.973398208618164
2002-12-12,19.692882537841797
2002-12-13,19.00004005432129
2002-12-16,19.10663414001465
2002-12-17,18.460407257080078
2002-12-18,18.333843231201172
2002-12-19,18.373802185058594
2002-12-20,18.57366180419922
2002-12-23,18.247230529785156
2002-12-24,18.147308349609375
2002-12-26,18.42045021057129
2002-12-27,18.247230529785156
2002-12-30,18.66693878173828
2002-12-31,18.69358253479004
2003-01-02,19.32648277282715
2003-01-03,18.820171356201172
2003-01-06,19.04667854309082
2003-01-07,19.353134155273438
2003-01-08,19.519676208496094
2003-01-09,20.3524227142334
2003-01-10,20.372411727905273
2003-01-13,20.33243751525879
2003-01-14,20.645553588867188
2003-01-15,20.285810470581055
2003-01-16,20.11925506591797
2003-01-17,20.032651901245117
2003-01-21,19.506343841552734
2003-01-22,19.353134155273438
2003-01-23,19.7261905670166
2003-01-24,19.253192901611328
2003-01-27,19.166589736938477
2003-01-28,19.459718704223633
2003-01-29,19.532997131347656
2003-01-30,19.306493759155273
2003-01-31,19.233203887939453
2003-02-03,19.453048706054688
2003-02-04,19.026689529418945
2003-02-05,19.11995506286621
2003-02-06,19.28650665283203
2003-02-07,19.00004005432129
2003-02-10,19.10663414001465
2003-02-11,19.066661834716797
2003-02-12,19.159934997558594
2003-02-13,18.853471755981445
2003-02-14,19.266511917114258
2003-02-18,19.87942123413086
2003-02-19,19.566308975219727
2003-02-20,19.43306541442871
2003-02-21,19.986021041870117
2003-02-24,19.652912139892578
2003-02-25,20.012664794921875
2003-02-26,19.986021041870117
2003-02-27,20.252498626708984
2003-02-28,20.33243751525879
2003-03-03,20.33910369873047
2003-03-04,19.519676208496094
2003-03-05,19.153268814086914
2003-03-06,19.153268814086914
2003-03-07,19.41974639892578
2003-03-10,18.893444061279297
2003-03-11,18.706905364990234
2003-03-12,19.033342361450195
2003-03-13,19.979352951049805
2003-03-14,19.71286964416504
2003-03-17,20.585596084594727
2003-03-18,20.645553588867188
2003-03-19,20.70551109313965
2003-03-20,20.49898910522461
2003-03-21,20.805438995361328
2003-03-24,20.05263328552246
2003-03-25,20.638887405395508
2003-03-26,20.79877471923828
2003-03-27,20.252498626708984
2003-03-28,20.27247428894043
2003-03-31,20.006000518798828
2003-04-01,20.259159088134766
2003-04-02,21.065258026123047
2003-04-03,20.971981048583984
2003-04-04,21.031949996948242
2003-04-07,21.431669235229492
2003-04-08,21.87802505493164
2003-04-09,21.59821319580078
2003-04-10,22.51091194152832
2003-04-11,22.08454132080078
2003-04-14,22.484272003173828
2003-04-15,23.10382652282715
2003-04-16,22.6907901763916
2003-04-17,23.050537109375
2003-04-21,22.6907901763916
2003-04-22,22.530902862548828
2003-04-23,22.54422378540039
2003-04-24,22.351024627685547
2003-04-25,22.017921447753906
2003-04-28,22.963932037353516
2003-04-29,23.21042251586914
2003-04-30,23.057199478149414
2003-05-01,22.870656967163086
2003-05-02,23.197101593017578
2003-05-05,22.82403564453125
2003-05-06,23.230403900146484
2003-05-07,22.877321243286133
2003-05-08,23.283710479736328
2003-05-09,23.51687240600586
2003-05-12,24.116456985473633
2003-05-13,24.116456985473633
2003-05-14,23.92325782775879
2003-05-15,23.576828002929688
2003-05-16,23.663440704345703
2003-05-19,22.7840576171875
2003-05-20,22.744083404541016
2003-05-21,23.06385612487793
2003-05-22,23.41693878173828
2003-05-23,23.163793563842773
2003-05-27,23.929920196533203
2003-05-28,24.88258934020996
2003-05-29,24.402917861938477
2003-05-30,24.815963745117188
2003-06-02,24.869260787963867
2003-06-03,24.88926124572754
2003-06-04,24.935882568359375
2003-06-05,24.6027774810791
2003-06-06,23.51687240600586
2003-06-09,23.310348510742188
2003-06-10,23.317014694213867
2003-06-11,23.503541946411133
2003-06-12,23.683433532714844
2003-06-13,23.230403900146484
2003-06-16,23.76337242126465
2003-06-17,23.8499813079834
2003-06-18,24.143104553222656
2003-06-19,23.703420639038086
2003-06-20,24.04317855834961
2003-06-23,23.863304138183594
2003-06-24,24.149763107299805
2003-06-25,24.00986671447754
2003-06-26,24.183067321777344
2003-06-27,23.98988151550293
2003-06-30,24.382932662963867
2003-07-01,24.322975158691406
2003-07-02,24.48286247253418
2003-07-03,24.049837112426758
2003-07-07,24.649415969848633
2003-07-08,24.576133728027344
2003-07-09,24.46954917907715
2003-07-10,24.149763107299805
2003-07-11,24.609439849853516
2003-07-14,24.749359130859375
2003-07-15,24.74268913269043
2003-07-16,24.569469451904297
2003-07-17,24.289669036865234
2003-07-18,24.389619827270508
2003-07-21,24.209718704223633
2003-07-22,24.32964324951172
2003-07-23,24.49618148803711
2003-07-24,24.10979461669922
2003-07-25,24.336301803588867
2003-07-28,24.576133728027344
2003-07-29,24.56281280517578
2003-07-30,24.456214904785156
2003-07-31,24.642757415771484
2003-08-01,24.4295711517334
2003-08-04,24.622766494750977
2003-08-05,20.02599334716797
2003-08-06,19.246524810791016
2003-08-07,19.33979606628418
2003-08-08,19.46637725830078
2003-08-11,19.619609832763672
2003-08-12,20.019330978393555
2003-08-13,20.185874938964844
2003-08-14,20.55229377746582
2003-08-15,20.618907928466797
2003-08-18,20.405725479125977
2003-08-19,20.31245231628418
2003-08-20,20.319116592407227
2003-08-21,20.479000091552734
2003-08-22,20.578933715820312
2003-08-25,20.952001571655273
2003-08-26,21.065258026123047
2003-08-27,21.17851448059082
2003-08-28,21.43832778930664
2003-08-29,21.484970092773438
2003-09-02,22.071224212646484
2003-09-03,22.157819747924805
2003-09-04,21.86469268798828
2003-09-05,21.451656341552734
2003-09-08,21.165193557739258
2003-09-09,20.665538787841797
2003-09-10,20.45901107788086
2003-09-11,21.071916580200195
2003-09-12,20.912033081054688
2003-09-15,20.592254638671875
2003-09-16,20.638887405395508
2003-09-17,21.005298614501953
2003-09-18,21.151859283447266
