Date,AAPL
2000-05-11,0.7694343328475952
2000-05-12,0.8054502606391907
2000-05-15,0.7558697462081909
2000-05-16,0.7909497022628784
2000-05-17,0.7586759924888611
2000-05-18,0.7539989948272705
2000-05-19,0.7034825682640076
2000-05-22,0.6730790138244629
2000-05-23,0.6422085762023926
2000-05-24,0.6562406420707703
2000-05-25,0.653083086013794
2000-05-26,0.6464176177978516
2000-05-30,0.6553052663803101
2000-05-31,0.6286436319351196
2000-06-01,0.6669985055923462
2000-06-02,0.6927245855331421
2000-06-05,0.6833693981170654
2000-06-06,0.6950629949569702
2000-06-07,0.7226596474647522
2000-06-08,0.7095628976821899
2000-06-09,0.7165794968605042
2000-06-12,0.68243408203125
2000-06-13,0.707224428653717
2000-06-14,0.6768214702606201
2000-06-15,0.6913213133811951
2000-06-16,0.68243408203125
2000-06-19,0.723127543926239
2000-06-20,0.7577405571937561
2000-06-21,0.8325796127319336
2000-06-22,0.8045142889022827
2000-06-23,0.7736436128616333
2000-06-26,0.8101276755332947
2000-06-27,0.7745791673660278
2000-06-28,0.81480473279953
2000-06-29,0.7670954465866089
2000-06-30,0.7839340567588806
2000-07-03,0.7979663610458374
2000-07-05,0.7727081775665283
2000-07-06,0.7755144238471985
2000-07-07,0.81480473279953
2000-07-10,0.8550301790237427
2000-07-11,0.8522242307662964
2000-07-12,0.8812239766120911
2000-07-13,0.8456760048866272
2000-07-14,0.86344975233078
2000-07-17,0.8728050589561462
2000-07-18,0.8569013476371765
2000-07-19,0.7886111736297607
2000-07-20,0.8250952959060669
2000-07-21,0.801707923412323
2000-07-24,0.7287408113479614
2000-07-25,0.749320924282074
2000-07-26,0.749320924282074
2000-07-27,0.7783206105232239
2000-07-28,0.723127543926239
2000-07-31,0.7605466842651367
2000-08-01,0.7380951046943665
2000-08-02,0.707224428653717
2000-08-03,0.7184504866600037
2000-08-04,0.7090953588485718
2000-08-07,0.7175148129463196
2000-08-08,0.6997400522232056
2000-08-09,0.7109659314155579
2000-08-10,0.7119014859199524
2000-08-11,0.7137733697891235
2000-08-14,0.7044182419776917
2000-08-15,0.6988048553466797
2000-08-16,0.7259336113929749
2000-08-17,0.7699020504951477
2000-08-18,0.7483854293823242
2000-08-21,0.7558697462081909
2000-08-22,0.7736436128616333
2000-08-23,0.8129337430000305
2000-08-24,0.8398290276527405
2000-08-25,0.850353479385376
2000-08-28,0.8690627813339233
2000-08-29,0.8859021067619324
2000-08-30,0.8905791640281677
2000-08-31,0.9120953679084778
2000-09-01,0.9495148062705994
2000-09-05,0.9345462918281555
2000-09-06,0.8746760487556458
2000-09-07,0.9279981851577759
2000-09-08,0.8812239766120911
2000-09-11,0.8746760487556458
2000-09-12,0.8643854856491089
2000-09-13,0.8681272864341736
2000-09-14,0.8510550856590271
2000-09-15,0.8267319798469543
2000-09-18,0.9078851938247681
2000-09-19,0.8971279859542847
2000-09-20,0.9137324690818787
2000-09-21,0.8484823107719421
2000-09-22,0.7811278104782104
2000-09-25,0.8007726073265076
2000-09-26,0.7699020504951477
2000-09-27,0.7324824333190918
2000-09-28,0.8007726073265076
2000-09-29,0.38541826605796814
2000-10-02,0.36296722292900085
2000-10-03,0.3339675962924957
2000-10-04,0.3536122143268585
2000-10-05,0.3302250802516937
2000-10-06,0.3320958614349365
2000-10-09,0.3255479633808136
2000-10-10,0.3124510645866394
2000-10-11,0.2937409579753876
2000-10-12,0.2993543744087219
2000-10-13,0.3302250802516937
2000-10-16,0.3218062222003937
2000-10-17,0.3012252151966095
2000-10-18,0.3012252151966095
2000-10-19,0.28345128893852234
2000-10-20,0.29187020659446716
2000-10-23,0.30496689677238464
2000-10-24,0.28251591324806213
2000-10-25,0.27690255641937256
2000-10-26,0.27690255641937256
2000-10-27,0.2778381109237671
2000-10-30,0.2890639007091522
2000-10-31,0.2928057610988617
2000-11-01,0.3068378269672394
2000-11-02,0.3339675962924957
2000-11-03,0.33303123712539673
2000-11-06,0.32087084650993347
2000-11-07,0.31899914145469666
2000-11-08,0.30028992891311646
2000-11-09,0.30216073989868164
2000-11-10,0.28532224893569946
2000-11-13,0.2899993360042572
2000-11-14,0.30309605598449707
2000-11-15,0.2974834442138672
2000-11-16,0.2843867540359497
2000-11-17,0.27690255641937256
2000-11-20,0.28345128893852234
2000-11-21,0.2815805673599243
2000-11-22,0.27690255641937256
2000-11-24,0.2890639007091522
2000-11-27,0.2797088921070099
2000-11-28,0.26988691091537476
2000-11-29,0.2628704011440277
2000-11-30,0.24696731567382812
2000-12-01,0.2553870379924774
2000-12-04,0.24977360665798187
2000-12-05,0.2544507682323456
2000-12-06,0.21422511339187622
2000-12-07,0.21422511339187622
2000-12-08,0.22545099258422852
2000-12-11,0.22732186317443848
2000-12-12,0.2301289439201355
2000-12-13,0.22451551258563995
2000-12-14,0.21609675884246826
2000-12-15,0.2104833573102951
2000-12-18,0.21328967809677124
2000-12-19,0.2095479667186737
2000-12-20,0.2151605486869812
2000-12-21,0.2104833573102951
2000-12-22,0.22451551258563995
2000-12-26,0.219838485121727
2000-12-27,0.22170929610729218
2000-12-28,0.22170929610729218
2000-12-29,0.22264479100704193
2001-01-02,0.22264479100704193
2001-01-03,0.2450966238975525
2001-01-04,0.2553870379924774
2001-01-05,0.2450966238975525
2001-01-08,0.24790287017822266
2001-01-09,0.2572577893733978
2001-01-10,0.24790287017822266
2001-01-11,0.26941928267478943
2001-01-12,0.2572577893733978
2001-01-16,0.2563225030899048
2001-01-17,0.25164446234703064
2001-01-18,0.2797088921070099
2001-01-19,0.29187020659446716
2001-01-22,0.28812840580940247
2001-01-23,0.3068378269672394
2001-01-24,0.3068378269672394
2001-01-25,0.29841896891593933
2001-01-26,0.2928057610988617
2001-01-29,0.32461240887641907
2001-01-30,0.3255479633808136
2001-01-31,0.323677122592926
2001-02-01,0.3161928355693817
2001-02-02,0.3087095022201538
2001-02-05,0.30216073989868164
2001-02-06,0.3161928355693817
2001-02-07,0.3105802834033966
2001-02-08,0.3105802834033966
2001-02-09,0.286257803440094
2001-02-12,0.29467740654945374
2001-02-13,0.286257803440094
2001-02-14,0.29187020659446716
2001-02-15,0.30028992891311646
2001-02-16,0.2843867540359497
2001-02-20,0.27409628033638
2001-02-21,0.28251591324806213
2001-02-22,0.2815805673599243
2001-02-23,0.2815805673599243
2001-02-26,0.29187020659446716
2001-02-27,0.2899993360042572
2001-02-28,0.2731609344482422
2001-03-01,0.28064414858818054
2001-03-02,0.28812840580940247
2001-03-05,0.30496689677238464
2001-03-06,0.3218062222003937
2001-03-07,0.3180636465549469
2001-03-08,0.311515748500824
2001-03-09,0.30309605598449707
2001-03-12,0.2787734568119049
2001-03-13,0.2928057610988617
2001-03-14,0.305902361869812
2001-03-15,0.29467740654945374
2001-03-16,0.2937409579753876
2001-03-19,0.307774156332016
2001-03-20,0.29467740654945374
2001-03-21,0.3012252151966095
2001-03-22,0.323677122592926
2001-03-23,0.3442572057247162
2001-03-26,0.32599714398384094
2001-03-27,0.3423115909099579
2001-03-28,0.3318343460559845
2001-03-29,0.3372221887111664
2001-03-30,0.33033737540245056
2001-04-02,0.32315319776535034
2001-04-03,0.3029469847679138
2001-04-04,0.29187020659446716
2001-04-05,0.31237655878067017
2001-04-06,0.30818548798561096
2001-04-09,0.30743706226348877
2001-04-10,0.32988807559013367
2001-04-11,0.32629647850990295
2001-04-12,0.3355759382247925
2001-04-16,0.32090771198272705
2001-04-17,0.305341511964798
2001-04-18,0.3411139249801636
2001-04-19,0.38496989011764526
2001-04-20,0.3747917413711548
2001-04-23,0.36296722292900085
2001-04-24,0.35967403650283813
2001-04-25,0.37000221014022827
2001-04-26,0.3695530593395233
2001-04-27,0.3921539783477783
2001-04-30,0.3815273344516754
2001-05-01,0.38811323046684265
2001-05-02,0.3979910910129547
2001-05-03,0.37359392642974854
2001-05-04,0.38541826605796814
2001-05-07,0.37359392642974854
2001-05-08,0.3677566647529602
2001-05-09,0.3589255213737488
2001-05-10,0.3442572057247162
2001-05-11,0.34201258420944214
2001-05-14,0.34859809279441833
2001-05-15,0.3469519317150116
2001-05-16,0.3607218563556671
2001-05-17,0.3524899184703827
2001-05-18,0.3521907329559326
2001-05-21,0.35263901948928833
2001-05-22,0.3517412841320038
2001-05-23,0.3476995825767517
2001-05-24,0.34725120663642883
2001-05-25,0.34066542983055115
2001-05-29,0.3213569223880768
2001-05-30,0.29606103897094727
2001-05-31,0.29860588908195496
2001-06-01,0.31267571449279785
2001-06-04,0.30923330783843994
2001-06-05,0.31342437863349915
2001-06-06,0.31028109788894653
2001-06-07,0.3242008686065674
2001-06-08,0.31911131739616394
2001-06-11,0.29995280504226685
2001-06-12,0.30399465560913086
2001-06-13,0.3063894212245941
2001-06-14,0.2975581884384155
2001-06-15,0.30594006180763245
2001-06-18,0.30429381132125854
2001-06-19,0.30219846963882446
2001-06-20,0.32435011863708496
2001-06-21,0.3366238474845886
2001-06-22,0.33318135142326355
2001-06-25,0.35907554626464844
2001-06-26,0.35548296570777893
2001-06-27,0.3493466079235077
2001-06-28,0.35233986377716064
2001-06-29,0.3479996621608734
2001-07-02,0.35772863030433655
2001-07-03,0.35683000087738037
2001-07-05,0.3471011519432068
2001-07-06,0.32973894476890564
2001-07-09,0.3397670090198517
2001-07-10,0.3164173662662506
2001-07-11,0.33737239241600037
2001-07-12,0.3646135628223419
2001-07-13,0.3719477355480194
2001-07-16,0.35862624645233154
2001-07-17,0.3756893575191498
2001-07-18,0.31117871403694153
2001-07-19,0.298755943775177
2001-07-20,0.2990551292896271
2001-07-23,0.2924693822860718
2001-07-24,0.28573375940322876
2001-07-25,0.2764533460140228
2001-07-26,0.2782495617866516
2001-07-27,0.28378748893737793
2001-07-30,0.28333917260169983
2001-07-31,0.2812436521053314
2001-08-01,0.28528451919555664
2001-08-02,0.29666048288345337
2001-08-03,0.29187020659446716
2001-08-06,0.2863321900367737
2001-08-07,0.28812840580940247
2001-08-08,0.2828897535800934
2001-08-09,0.28513526916503906
2001-08-10,0.28468605875968933
2001-08-13,0.28573375940322876
2001-08-14,0.28034496307373047
2001-08-15,0.2760049104690552
2001-08-16,0.279148131608963
2001-08-17,0.2704669237136841
2001-08-20,0.27121469378471375
2001-08-21,0.268221378326416
2001-08-22,0.27256250381469727
2001-08-23,0.2665750980377197
2001-08-24,0.27795031666755676
2001-08-27,0.2831890881061554
2001-08-28,0.27540552616119385
2001-08-29,0.2668744921684265
2001-08-30,0.2668744921684265
2001-08-31,0.2776511013507843
2001-09-04,0.2731609344482422
2001-09-05,0.2776511013507843
2001-09-06,0.265228271484375
2001-09-07,0.25864166021347046
2001-09-10,0.25998955965042114
2001-09-17,0.2543014585971832
2001-09-18,0.2436741143465042
2001-09-19,0.25475096702575684
2001-09-20,0.2346937358379364
2001-09-21,0.23544228076934814
2001-09-24,0.24621883034706116
2001-09-25,0.23259827494621277
2001-09-26,0.22676116228103638
2001-09-27,0.23214909434318542
2001-09-28,0.23214909434318542
2001-10-01,0.23259827494621277
2001-10-02,0.22526410222053528
2001-10-03,0.22421641647815704
2001-10-04,0.2376868575811386
2001-10-05,0.24157874286174774
2001-10-08,0.24247723817825317
2001-10-09,0.23948322236537933
2001-10-10,0.251756876707077
2001-10-11,0.26552751660346985
2001-10-12,0.2695682942867279
2001-10-15,0.2692691683769226
2001-10-16,0.2695682942867279
2001-10-17,0.2543014585971832
2001-10-18,0.26941928267478943
2001-10-19,0.27390938997268677
2001-10-22,0.28468605875968933
2001-10-23,0.2715147137641907
2001-10-24,0.2836382985115051
2001-10-25,0.2872307598590851
2001-10-26,0.2794472873210907
2001-10-29,0.2638804316520691
2001-10-30,0.26343202590942383
2001-10-31,0.26283276081085205
2001-11-01,0.2782495617866516
2001-11-02,0.27795031666755676
2001-11-05,0.2854345738887787
2001-11-06,0.2929178476333618
2001-11-07,0.29321712255477905
2001-11-08,0.2800457775592804
2001-11-09,0.2800457775592804
2001-11-12,0.28064414858818054
2001-11-13,0.2899247109889984
2001-11-14,0.293517142534256
2001-11-15,0.2911216616630554
2001-11-16,0.2839374542236328
2001-11-19,0.2993543744087219
2001-11-20,0.2923193871974945
2001-11-21,0.2945649027824402
2001-11-23,0.2969597578048706
2001-11-26,0.3198598325252533
2001-11-27,0.3143218159675598
2001-11-28,0.30728715658187866
2001-11-29,0.3056407570838928
2001-11-30,0.31881219148635864
2001-12-03,0.3150705397129059
2001-12-04,0.3352767825126648
2001-12-05,0.3556331694126129
2001-12-06,0.34096476435661316
2001-12-07,0.33737239241600037
2001-12-10,0.33737239241600037
2001-12-11,0.32599714398384094
2001-12-12,0.3216560184955597
2001-12-13,0.3143218159675598
2001-12-14,0.30519160628318787
2001-12-17,0.308633953332901
2001-12-18,0.3144719898700714
2001-12-19,0.32360154390335083
2001-12-20,0.30938249826431274
2001-12-21,0.3143218159675598
2001-12-24,0.3197106122970581
2001-12-26,0.3216560184955597
2001-12-27,0.33033737540245056
2001-12-28,0.3357261121273041
2001-12-31,0.3277924954891205
2002-01-02,0.3487474024295807
2002-01-03,0.35293835401535034
2002-01-04,0.35458528995513916
2002-01-07,0.34276100993156433
2002-01-08,0.338420033454895
2002-01-09,0.3240508735179901
2002-01-10,0.3177644610404968
2002-01-11,0.3150705397129059
2002-01-14,0.31656745076179504
2002-01-15,0.32479938864707947
2002-01-16,0.31102871894836426
2002-01-17,0.33647453784942627
2002-01-18,0.3318343460559845
2002-01-22,0.3265957236289978
2002-01-23,0.3445563018321991
2002-01-24,0.34740033745765686
2002-01-25,0.3479996621608734
2002-01-28,0.3482988476753235
2002-01-29,0.345304936170578
2002-01-30,0.36057257652282715
2002-01-31,0.37000221014022827
2002-02-01,0.3653620779514313
2002-02-04,0.37943190336227417
2002-02-05,0.3809281289577484
2002-02-06,0.36925363540649414
2002-02-07,0.3637157380580902
2002-02-08,0.35967403650283813
2002-02-11,0.3738931119441986
2002-02-12,0.3698522746562958
2002-02-13,0.3743424117565155
2002-02-14,0.3682059347629547
2002-02-15,0.35772863030433655
2002-02-19,0.3385700583457947
2002-02-20,0.346203476190567
2002-02-21,0.3218062222003937
2002-02-22,0.34036555886268616
2002-02-25,0.3563816547393799
2002-02-26,0.3542860746383667
2002-02-27,0.3286910355091095
2002-02-28,0.32479938864707947
2002-03-01,0.3509928584098816
2002-03-04,0.36356574296951294
2002-03-05,0.3521907329559326
2002-03-06,0.36027246713638306
2002-03-07,0.36491259932518005
2002-03-08,0.36910372972488403
2002-03-11,0.37509089708328247
2002-03-12,0.37000221014022827
2002-03-13,0.3665589690208435
2002-03-14,0.3656611740589142
2002-03-15,0.3734446167945862
2002-03-18,0.3703014850616455
2002-03-19,0.3719477355480194
2002-03-20,0.3729954659938812
2002-03-21,0.3632664680480957
2002-03-22,0.36057257652282715
2002-03-25,0.34949585795402527
2002-03-26,0.35114285349845886
2002-03-27,0.3512921631336212
2002-03-28,0.3542860746383667
2002-04-01,0.36611053347587585
2002-04-02,0.36027246713638306
2002-04-03,0.35548296570777893
2002-04-04,0.3726961016654968
2002-04-05,0.3703014850616455
2002-04-08,0.3676066994667053
2002-04-09,0.3607218563556671
2002-04-10,0.36910372972488403
2002-04-11,0.3720977306365967
2002-04-12,0.37509089708328247
2002-04-15,0.3741931617259979
2002-04-16,0.38526901602745056
2002-04-17,0.3908069133758545
2002-04-18,0.38032954931259155
2002-04-19,0.3738931119441986
2002-04-22,0.36715835332870483
2002-04-23,0.36296722292900085
2002-04-24,0.35578233003616333
2002-04-25,0.3610209822654724
2002-04-26,0.3444071114063263
2002-04-29,0.35862624645233154
2002-04-30,0.3632664680480957
2002-05-01,0.3589255213737488
2002-05-02,0.35458528995513916
2002-05-03,0.3518904745578766
2002-05-06,0.33901846408843994
2002-05-07,0.3363245129585266
2002-05-08,0.3647635579109192
2002-05-09,0.362068772315979
2002-05-10,0.3490474224090576
2002-05-13,0.3583269715309143
2002-05-14,0.3833228647708893
2002-05-15,0.37838420271873474
2002-05-16,0.37733638286590576
2002-05-17,0.3743424117565155
2002-05-20,0.3703014850616455
2002-05-21,0.35114285349845886
2002-05-22,0.3640151619911194
2002-05-23,0.37688717246055603
2002-05-24,0.36147016286849976
2002-05-28,0.3589255213737488
2002-05-29,0.3589255213737488
2002-05-30,0.3622187077999115
2002-05-31,0.3487474024295807
2002-06-03,0.34291017055511475
2002-06-04,0.34096476435661316
2002-06-05,0.34006625413894653
2002-06-06,0.33168429136276245
2002-06-07,0.3203091621398926
2002-06-10,0.32150620222091675
2002-06-11,0.3062392473220825
2002-06-12,0.300701379776001
2002-06-13,0.2924693822860718
2002-06-14,0.30085137486457825
2002-06-17,0.30743706226348877
2002-06-18,0.30159908533096313
2002-06-19,0.25624698400497437
2002-06-20,0.2560977339744568
2002-06-21,0.25220611691474915
2002-06-24,0.2584925889968872
2002-06-25,0.256546288728714
2002-06-26,0.24771592020988464
2002-06-27,0.255349338054657
2002-06-28,0.265228271484375
2002-07-01,0.255349338054657
2002-07-02,0.2535530924797058
2002-07-03,0.2626834511756897
2002-07-05,0.2804949879646301
2002-07-08,0.2695682942867279
2002-07-09,0.26238417625427246
2002-07-10,0.2592410445213318
2002-07-11,0.27390938997268677
2002-07-12,0.2620849907398224
2002-07-15,0.27286168932914734
2002-07-16,0.26732373237609863
2002-07-17,0.23394529521465302
2002-07-18,0.2243664264678955
2002-07-19,0.22391706705093384
2002-07-22,0.2233186960220337
2002-07-23,0.21658287942409515
2002-07-24,0.22750963270664215
2002-07-25,0.2149367481470108
2002-07-26,0.2146366387605667
2002-07-29,0.22481480240821838
2002-07-30,0.23095202445983887
2002-07-31,0.2284073382616043
2002-08-01,0.22152239084243774
2002-08-02,0.2162836790084839
2002-08-05,0.20939797163009644
2002-08-06,0.2206238955259323
2002-08-07,0.22496485710144043
2002-08-08,0.22900573909282684
2002-08-09,0.22451551258563995
2002-08-12,0.2243664264678955
2002-08-13,0.2183791697025299
2002-08-14,0.22706027328968048
2002-08-15,0.23364603519439697
2002-08-16,0.23663917183876038
2002-08-19,0.2391839176416397
2002-08-20,0.2381362020969391
2002-08-21,0.24127934873104095
2002-08-22,0.23903465270996094
2002-08-23,0.23544228076934814
2002-08-26,0.23244817554950714
2002-08-27,0.2222708910703659
2002-08-28,0.22002536058425903
2002-08-29,0.22002536058425903
2002-08-30,0.22077393531799316
2002-09-03,0.21029645204544067
2002-09-04,0.21673205494880676
2002-09-05,0.21224191784858704
2002-09-06,0.21523593366146088
2002-09-09,0.215085968375206
2002-09-10,0.2144874632358551
2002-09-11,0.2138890027999878
2002-09-12,0.21164347231388092
2002-09-13,0.21209271252155304
2002-09-16,0.21703217923641205
2002-09-17,0.22152239084243774
2002-09-18,0.22481480240821838
2002-09-19,0.21822907030582428
2002-09-20,0.22257012128829956
2002-09-23,0.2222708910703659
2002-09-24,0.2191276252269745
2002-09-25,0.22346779704093933
2002-09-26,0.22002536058425903
2002-09-27,0.22032460570335388
2002-09-30,0.21703217923641205
2002-10-01,0.21718138456344604
2002-10-02,0.21209271252155304
2002-10-03,0.21403814852237701
2002-10-04,0.209997296333313
2002-10-07,0.20610550045967102
2002-10-08,0.20475858449935913
2002-10-09,0.2034115195274353
2002-10-10,0.21119417250156403
2002-10-11,0.21718138456344604
2002-10-14,0.22107312083244324
2002-10-15,0.2269102782011032
2002-10-16,0.2179299145936966
2002-10-17,0.21119417250156403
2002-10-18,0.2146366387605667
2002-10-21,0.2179299145936966
2002-10-22,0.22002536058425903
2002-10-23,0.22271931171417236
2002-10-24,0.21987532079219818
2002-10-25,0.2308020293712616
2002-10-28,0.23364603519439697
2002-10-29,0.23110130429267883
2002-10-30,0.2391839176416397
2002-10-31,0.24053090810775757
2002-11-01,0.24487191438674927
2002-11-04,0.2528045177459717
2002-11-05,0.25295451283454895
2002-11-06,0.2577440142631531
2002-11-07,0.23948322236537933
2002-11-08,0.2370883822441101
2002-11-11,0.2269102782011032
2002-11-12,0.23409532010555267
2002-11-13,0.23334667086601257
2002-11-14,0.24397334456443787
2002-11-15,0.2387346774339676
2002-11-18,0.2342444211244583
2002-11-19,0.2285573035478592
2002-11-20,0.23244817554950714
2002-11-21,0.24472197890281677
2002-11-22,0.23963312804698944
2002-11-25,0.23903465270996094
2002-11-26,0.2306527942419052
2002-11-27,0.23529227077960968
2002-11-29,0.23199976980686188
2002-12-02,0.22720952332019806
2002-12-03,0.2269102782011032
2002-12-04,0.22406627237796783
2002-12-05,0.21897757053375244
2002-12-06,0.2237670123577118
2002-12-09,0.22077393531799316
2002-12-10,0.22870652377605438
2002-12-11,0.2318497747182846
2002-12-12,0.2273596078157425
2002-12-13,0.2213723510503769
2002-12-16,0.2222708910703659
2002-12-17,0.22571337223052979
2002-12-18,0.21807996928691864
2002-12-19,0.2125411182641983
2002-12-20,0.21164347231388092
2002-12-23,0.2168821543455124
2002-12-24,0.2149367481470108
2002-12-26,0.21553514897823334
2002-12-27,0.21044565737247467
2002-12-30,0.2105957269668579
2002-12-31,0.2144874632358551
2003-01-02,0.22152239084243774
2003-01-03,0.22301854193210602
2003-01-06,0.22301854193210602
2003-01-07,0.2222708910703659
2003-01-08,0.21777985990047455
2003-01-09,0.2197260856628418
2003-01-10,0.22032460570335388
2003-01-13,0.21897757053375244
2003-01-14,0.21867842972278595
2003-01-15,0.21598446369171143
2003-01-16,0.21882762014865875
2003-01-17,0.21104499697685242
2003-01-21,0.20984722673892975
2003-01-22,0.20775175094604492
2003-01-23,0.21209271252155304
2003-01-24,0.20655478537082672
2003-01-27,0.21149347722530365
2003-01-28,0.21822907030582428
2003-01-29,0.22346779704093933
2003-01-30,0.21433737874031067
2003-01-31,0.2149367481470108
2003-02-03,0.2194269299507141
2003-02-04,0.2185283750295639
2003-02-05,0.2162836790084839
2003-02-06,0.21598446369171143
2003-02-07,0.21179348230361938
2003-02-10,0.21478669345378876
2003-02-11,0.21478669345378876
2003-02-12,0.21538521349430084
2003-02-13,0.21763066947460175
2003-02-14,0.21957606077194214
2003-02-18,0.2285573035478592
2003-02-19,0.2222708910703659
2003-02-20,0.22107312083244324
2003-02-21,0.22451551258563995
2003-02-24,0.2206238955259323
2003-02-25,0.22481480240821838
2003-02-26,0.21703217923641205
2003-02-27,0.22242005169391632
2003-02-28,0.22466567158699036
2003-03-03,0.2192768007516861
2003-03-04,0.2179299145936966
2003-03-05,0.21882762014865875
2003-03-06,0.2179299145936966
2003-03-07,0.2174806296825409
2003-03-10,0.215085968375206
2003-03-11,0.212990403175354
2003-03-12,0.21284125745296478
2003-03-13,0.22032460570335388
2003-03-14,0.2212231606245041
2003-03-17,0.22466567158699036
2003-03-18,0.22451551258563995
2003-03-19,0.2237670123577118
2003-03-20,0.22316856682300568
2003-03-21,0.22451551258563995
2003-03-24,0.215085968375206
2003-03-25,0.21777985990047455
2003-03-26,0.2156844139099121
2003-03-27,0.2168821543455124
2003-03-28,0.21807996928691864
2003-03-31,0.21164347231388092
2003-04-01,0.21194268763065338
2003-04-02,0.2185283750295639
2003-04-03,0.21643289923667908
2003-04-04,0.2156844139099121
2003-04-07,0.2168821543455124
2003-04-08,0.2162836790084839
2003-04-09,0.21239198744297028
2003-04-10,0.215085968375206
2003-04-11,0.19757363200187683
2003-04-14,0.20326152443885803
2003-04-15,0.200417622923851
2003-04-16,0.19817285239696503
2003-04-17,0.19637665152549744
2003-04-21,0.19667594134807587
2003-04-22,0.2022138386964798
2003-04-23,0.20326152443885803
2003-04-24,0.2011660784482956
2003-04-25,0.19981907308101654
2003-04-28,0.2074524611234665
2003-04-29,0.21044565737247467
2003-04-30,0.21284125745296478
2003-05-01,0.2149367481470108
2003-05-02,0.2162836790084839
2003-05-05,0.24083010852336884
2003-05-06,0.26193496584892273
2003-05-07,0.264180451631546
2003-05-08,0.26941928267478943
2003-05-09,0.27390938997268677
2003-05-12,0.27780118584632874
2003-05-13,0.2794472873210907
2003-05-14,0.2776511013507843
2003-05-15,0.28034496307373047
2003-05-16,0.28139278292655945
2003-05-19,0.27091529965400696
2003-05-20,0.26627591252326965
2003-05-21,0.2671736776828766
2003-05-22,0.27301084995269775
2003-05-23,0.2742086946964264
2003-05-27,0.28259047865867615
2003-05-28,0.2736102044582367
2003-05-29,0.27091529965400696
2003-05-30,0.2686706483364105
2003-06-02,0.2611864507198334
2003-06-03,0.25909098982810974
2003-06-04,0.26343202590942383
2003-06-05,0.26403048634529114
2003-06-06,0.2566962242126465
2003-06-09,0.25130751729011536
2003-06-10,0.2571454346179962
2003-06-11,0.2611864507198334
2003-06-12,0.2659759223461151
2003-06-13,0.2607371509075165
2003-06-16,0.2734600603580475
2003-06-17,0.2722623944282532
2003-06-18,0.28618305921554565
2003-06-19,0.28648221492767334
2003-06-20,0.2873798906803131
2003-06-23,0.28528451919555664
2003-06-24,0.2810935378074646
2003-06-25,0.28573375940322876
2003-06-26,0.2887270152568817
2003-06-27,0.28034496307373047
2003-06-30,0.28528451919555664
2003-07-01,0.28573375940322876
