Date,SJM
2000-05-02,7.316822528839111
2000-05-03,7.316822528839111
2000-05-04,8.17426586151123
2000-05-05,7.602635860443115
2000-05-08,7.545469284057617
2000-05-09,7.602635860443115
2000-05-10,7.545469284057617
2000-05-11,7.545469284057617
2000-05-12,7.602635860443115
2000-05-15,7.602635860443115
2000-05-16,8.002779006958008
2000-05-17,7.8312883377075195
2000-05-18,7.7741217613220215
2000-05-19,7.945612907409668
2000-05-22,7.8312883377075195
2000-05-23,7.8312883377075195
2000-05-24,8.345752716064453
2000-05-25,8.23142147064209
2000-05-26,8.23142147064209
2000-05-30,8.17426586151123
2000-05-31,8.059937477111816
2000-06-01,8.17426586151123
2000-06-02,8.28858757019043
2000-06-05,8.117100715637207
2000-06-06,8.002779006958008
2000-06-07,8.17426586151123
2000-06-08,8.117100715637207
2000-06-09,8.059937477111816
2000-06-12,8.002779006958008
2000-06-13,8.059937477111816
2000-06-14,7.945612907409668
2000-06-15,8.059937477111816
2000-06-16,8.002779006958008
2000-06-19,8.117100715637207
2000-06-20,7.945612907409668
2000-06-21,8.002779006958008
2000-06-22,7.945612907409668
2000-06-23,7.945612907409668
2000-06-26,8.117100715637207
2000-06-27,8.23142147064209
2000-06-28,8.402914047241211
2000-06-29,8.517240524291992
2000-06-30,8.803048133850098
2000-07-03,8.860213279724121
2000-07-05,8.803048133850098
2000-07-06,8.402914047241211
2000-07-07,8.574400901794434
2000-07-10,8.574400901794434
2000-07-11,8.402914047241211
2000-07-12,8.402914047241211
2000-07-13,8.28858757019043
2000-07-14,8.28858757019043
2000-07-17,8.28858757019043
2000-07-18,8.28858757019043
2000-07-19,8.23142147064209
2000-07-20,8.345752716064453
2000-07-21,8.23142147064209
2000-07-24,8.17426586151123
2000-07-25,8.17426586151123
2000-07-26,8.23142147064209
2000-07-27,8.23142147064209
2000-07-28,8.23142147064209
2000-07-31,8.23142147064209
2000-08-01,8.23142147064209
2000-08-02,8.345752716064453
2000-08-03,8.402914047241211
2000-08-04,8.460076332092285
2000-08-07,8.345752716064453
2000-08-08,8.402914047241211
2000-08-09,8.460076332092285
2000-08-10,8.345752716064453
2000-08-11,8.517240524291992
2000-08-14,8.517240524291992
2000-08-15,8.28858757019043
2000-08-16,8.28858757019043
2000-08-17,8.460076332092285
2000-08-18,8.460076332092285
2000-08-21,8.460076332092285
2000-08-22,8.460076332092285
2000-08-23,8.402914047241211
2000-08-24,8.688729286193848
2000-08-25,8.803048133850098
2000-08-28,8.460076332092285
2000-08-29,8.460076332092285
2000-08-30,8.517240524291992
2000-08-31,8.774468421936035
2000-09-01,9.08886432647705
2000-09-05,9.317512512207031
2000-09-06,9.831981658935547
2000-09-07,10.203539848327637
2000-09-08,9.831981658935547
2000-09-11,9.860554695129395
2000-09-12,10.432188034057617
2000-09-13,10.174957275390625
2000-09-14,10.060630798339844
2000-09-15,10.060630798339844
2000-09-18,10.203539848327637
2000-09-19,10.260697364807129
2000-09-20,10.346442222595215
2000-09-21,10.289275169372559
2000-09-22,10.66084098815918
2000-09-25,10.718001365661621
2000-09-26,10.489349365234375
2000-09-27,10.803750038146973
2000-09-28,11.118141174316406
2000-09-29,11.118141174316406
2000-10-02,11.175307273864746
2000-10-03,10.975235939025879
2000-10-04,11.118141174316406
2000-10-05,11.232465744018555
2000-10-06,11.289628028869629
2000-10-09,11.146724700927734
2000-10-10,11.261049270629883
2000-10-11,11.060978889465332
2000-10-12,11.060978889465332
2000-10-13,11.118141174316406
2000-10-16,11.03239631652832
2000-10-17,10.746582984924316
2000-10-18,10.603678703308105
2000-10-19,10.832327842712402
2000-10-20,11.03239631652832
2000-10-23,10.975235939025879
2000-10-24,10.746582984924316
2000-10-25,10.2321195602417
2000-10-26,9.946306228637695
2000-10-27,10.603678703308105
2000-10-30,10.575098991394043
2000-10-31,10.174957275390625
2000-11-01,10.2321195602417
2000-11-02,10.14637279510498
2000-11-03,10.14637279510498
2000-11-06,10.317867279052734
2000-11-07,10.603678703308105
2000-11-08,10.832327842712402
2000-11-09,10.975235939025879
2000-11-10,11.261049270629883
2000-11-13,11.432540893554688
2000-11-14,11.432540893554688
2000-11-15,11.76506233215332
2000-11-16,11.880130767822266
2000-11-17,12.225306510925293
2000-11-20,12.225306510925293
2000-11-21,12.225306510925293
2000-11-22,11.995185852050781
2000-11-24,11.995185852050781
2000-11-27,11.650004386901855
2000-11-28,11.276055335998535
2000-11-29,11.276055335998535
2000-11-30,11.074688911437988
2000-12-01,11.33358383178711
2000-12-04,11.354294776916504
2000-12-05,11.455543518066406
2000-12-06,11.33587646484375
2000-12-07,11.566009521484375
2000-12-08,11.961820602416992
2000-12-11,12.472694396972656
2000-12-12,12.178136825561523
2000-12-13,11.828351020812988
2000-12-14,11.77311897277832
2000-12-15,11.727092742919922
2000-12-18,11.768511772155762
2000-12-19,12.412864685058594
2000-12-20,12.334627151489258
2000-12-21,12.946744918823242
2000-12-22,13.18608283996582
2000-12-26,13.001980781555176
2000-12-27,13.130850791931152
2000-12-28,13.34716796875
2000-12-29,12.863905906677246
2001-01-02,12.150518417358398
2001-01-03,12.472694396972656
2001-01-04,12.541732788085938
2001-01-05,12.012449264526367
2001-01-08,11.782320022583008
2001-01-09,11.966422080993652
2001-01-10,12.224160194396973
2001-01-11,12.256376266479492
2001-01-12,12.127511024475098
2001-01-16,13.117037773132324
2001-01-17,12.426671028137207
2001-01-18,11.64424991607666
2001-01-19,11.533790588378906
2001-01-22,11.276055335998535
2001-01-23,11.114964485168457
2001-01-24,10.97689437866211
2001-01-25,10.645513534545898
2001-01-26,10.636306762695312
2001-01-29,10.944671630859375
2001-01-30,11.331280708312988
2001-01-31,11.345088958740234
2001-02-01,11.483159065246582
2001-02-02,11.02291488647461
2001-02-05,12.081482887268066
2001-02-06,12.739628791809082
2001-02-07,12.877707481384277
2001-02-08,12.84089183807373
2001-02-09,12.937546730041504
2001-02-12,12.7718505859375
2001-02-13,12.619091987609863
2001-02-14,12.489474296569824
2001-02-15,12.558910369873047
2001-02-16,13.082009315490723
2001-02-20,12.396895408630371
2001-02-21,12.484846115112305
2001-02-22,12.216350555419922
2001-02-23,12.109882354736328
2001-02-26,12.040444374084473
2001-02-27,11.707145690917969
2001-02-28,11.989517211914062
2001-03-01,12.012672424316406
2001-03-02,11.96638298034668
2001-03-05,12.012672424316406
2001-03-06,11.892315864562988
2001-03-07,11.915452003479004
2001-03-08,11.693260192871094
2001-03-09,11.734920501708984
2001-03-12,11.697885513305664
2001-03-13,11.711776733398438
2001-03-14,11.503466606140137
2001-03-15,11.744181632995605
2001-03-16,11.850647926330566
2001-03-19,11.929349899291992
2001-03-20,11.97563648223877
2001-03-21,11.739546775817871
2001-03-22,12.091370582580566
2001-03-23,12.072853088378906
2001-03-26,12.017297744750977
2001-03-27,12.174691200256348
2001-03-28,12.045077323913574
2001-03-29,12.031190872192383
2001-03-30,12.128397941589355
2001-04-02,11.702518463134766
2001-04-03,11.929349899291992
2001-04-04,11.873798370361328
2001-04-05,12.19783878326416
2001-04-06,12.174691200256348
2001-04-09,11.804364204406738
2001-04-10,11.96638298034668
2001-04-11,11.89694595336914
2001-04-12,12.031190872192383
2001-04-16,11.994160652160645
2001-04-17,11.989517211914062
2001-04-18,12.035820960998535
2001-04-19,12.082109451293945
2001-04-20,11.929349899291992
2001-04-23,11.596043586730957
2001-04-24,11.670109748840332
2001-04-25,12.077476501464844
2001-04-26,12.105257987976074
2001-04-27,12.19783878326416
2001-04-30,12.109882354736328
2001-05-01,12.026556968688965
2001-05-02,12.151545524597168
2001-05-03,12.19783878326416
2001-05-04,12.660749435424805
2001-05-07,12.53113842010498
2001-05-08,12.313570022583008
2001-05-09,12.336714744567871
2001-05-10,12.114511489868164
2001-05-11,12.082109451293945
2001-05-14,12.160809516906738
2001-05-15,12.262651443481445
2001-05-16,12.462910652160645
2001-05-17,12.155527114868164
2001-05-18,12.057732582092285
2001-05-21,12.067036628723145
2001-05-22,11.969236373901367
2001-05-23,11.950610160827637
2001-05-24,12.025123596191406
2001-05-25,11.955262184143066
2001-05-29,11.941296577453613
2001-05-30,11.754997253417969
2001-05-31,11.652543067932129
2001-06-01,11.85280704498291
2001-06-04,12.10895824432373
2001-06-05,12.11827278137207
2001-06-06,12.08566951751709
2001-06-07,12.0158052444458
2001-06-08,11.815550804138184
2001-06-11,11.578023910522461
2001-06-12,11.35913372039795
2001-06-13,11.512822151184082
2001-06-14,11.321877479553223
2001-06-15,11.40104866027832
2001-06-18,11.368452072143555
2001-06-19,11.619943618774414
2001-06-20,12.10895824432373
2001-06-21,12.104300498962402
2001-06-22,11.992523193359375
2001-06-25,11.54076862335205
2001-06-26,11.810887336730957
2001-06-27,12.104300498962402
2001-06-28,12.104300498962402
2001-06-29,12.10895824432373
2001-07-02,12.104300498962402
2001-07-03,11.969236373901367
2001-07-05,12.127582550048828
2001-07-06,11.83417797088623
2001-07-09,11.890061378479004
2001-07-10,11.77363109588623
2001-07-11,11.848145484924316
2001-07-12,12.225380897521973
2001-07-13,12.225380897521973
2001-07-16,12.160185813903809
2001-07-17,12.49551010131836
2001-07-18,12.365102767944336
2001-07-19,12.448941230773926
2001-07-20,12.597970008850098
2001-07-23,12.574689865112305
2001-07-24,12.393050193786621
2001-07-25,12.253334999084473
2001-07-26,12.80289363861084
2001-07-27,12.644548416137695
2001-07-30,12.663175582885742
2001-07-31,12.644548416137695
2001-08-01,12.649205207824707
2001-08-02,12.639884948730469
2001-08-03,12.630572319030762
2001-08-06,12.411683082580566
2001-08-07,12.593315124511719
2001-08-08,12.574689865112305
2001-08-09,12.611947059631348
2001-08-10,12.588656425476074
2001-08-13,12.52345085144043
2001-08-14,12.551397323608398
2001-08-15,12.574689865112305
2001-08-16,12.621262550354004
2001-08-17,12.532247543334961
2001-08-20,12.743075370788574
2001-08-21,12.583775520324707
2001-08-22,12.649372100830078
2001-08-23,12.555670738220215
2001-08-24,12.714953422546387
2001-08-27,12.892985343933105
2001-08-28,12.841450691223145
2001-08-29,12.733698844909668
2001-08-30,12.836760520935059
2001-08-31,13.108489036560059
2001-09-04,13.267777442932129
2001-09-05,13.352106094360352
2001-09-06,13.450494766235352
2001-09-07,13.09444522857666
2001-09-10,12.761804580688477
2001-09-17,12.063749313354492
2001-09-18,11.731117248535156
2001-09-19,12.110594749450684
2001-09-20,11.478131294250488
2001-09-21,11.454708099365234
2001-09-24,11.595256805419922
2001-09-25,11.450016975402832
2001-09-26,11.618684768676758
2001-09-27,11.66553020477295
2001-09-28,12.016900062561035
2001-10-01,11.712377548217773
2001-10-02,12.110594749450684
2001-10-03,12.274566650390625
2001-10-04,12.368267059326172
2001-10-05,12.668105125427246
2001-10-08,12.433863639831543
2001-10-09,12.1293363571167
2001-10-10,14.593623161315918
2001-10-11,16.631576538085938
2001-10-12,15.961629867553711
2001-10-15,15.966314315795898
2001-10-16,15.924149513244629
2001-10-17,15.928827285766602
2001-10-18,15.563399314880371
2001-10-19,15.905404090881348
2001-10-22,15.83513355255127
2001-10-23,15.661789894104004
2001-10-24,15.741432189941406
2001-10-25,15.746123313903809
2001-10-26,15.60556411743164
2001-10-29,15.174552917480469
2001-10-30,15.577459335327148
2001-10-31,15.671160697937012
2001-11-01,15.924149513244629
2001-11-02,15.675843238830566
2001-11-05,15.689906120300293
2001-11-06,15.643058776855469
2001-11-07,15.741432189941406
2001-11-08,15.47907829284668
2001-11-09,15.113651275634766
2001-11-12,15.31042766571045
2001-11-13,15.324470520019531
2001-11-14,15.493134498596191
2001-11-15,15.055314064025879
2001-11-16,14.876420021057129
2001-11-19,15.008233070373535
2001-11-20,14.970577239990234
2001-11-21,14.852879524230957
2001-11-23,15.022358894348145
2001-11-26,15.356620788574219
2001-11-27,15.535503387451172
2001-11-28,15.832098007202148
2001-11-29,16.481752395629883
2001-11-30,16.575908660888672
2001-12-03,16.627700805664062
2001-12-04,16.900745391845703
2001-12-05,17.522171020507812
2001-12-06,17.76226806640625
2001-12-07,17.630441665649414
2001-12-10,17.51274299621582
2001-12-11,17.253820419311523
2001-12-12,17.31032371520996
2001-12-13,17.15966033935547
2001-12-14,17.136133193969727
2001-12-17,17.23027801513672
2001-12-18,17.249114990234375
2001-12-19,17.183204650878906
2001-12-20,17.14084815979004
2001-12-21,17.206745147705078
2001-12-24,17.009014129638672
2001-12-26,17.00431251525879
2001-12-27,17.136133193969727
2001-12-28,16.735971450805664
2001-12-31,16.655948638916016
2002-01-02,16.547672271728516
2002-01-03,16.688888549804688
2002-01-04,16.70302391052246
2002-01-07,16.4770450592041
2002-01-08,16.4770450592041
2002-01-09,16.46763038635254
2002-01-10,16.4770450592041
2002-01-11,16.08160400390625
2002-01-14,15.935665130615234
2002-01-15,15.949783325195312
2002-01-16,15.982735633850098
2002-01-17,16.36406898498535
2002-01-18,16.23224449157715
2002-01-22,16.0439395904541
2002-01-23,16.171043395996094
2002-01-24,15.973323822021484
2002-01-25,15.300119400024414
2002-01-28,15.417817115783691
2002-01-29,15.191842079162598
2002-01-30,15.328360557556152
2002-01-31,15.07414436340332
2002-02-01,15.18242073059082
2002-02-04,15.003525733947754
2002-02-05,14.768147468566895
2002-02-06,14.584540367126465
2002-02-07,14.593958854675293
2002-02-08,15.1165132522583
2002-02-11,14.79168701171875
2002-02-12,14.735187530517578
2002-02-13,14.758852005004883
2002-02-14,15.099552154541016
2002-02-15,15.903969764709473
2002-02-19,16.325115203857422
2002-02-20,16.63268280029297
2002-02-21,16.561710357666016
2002-02-22,16.585371017456055
2002-02-25,16.528581619262695
2002-02-26,16.490732192993164
2002-02-27,16.490732192993164
2002-02-28,16.533313751220703
2002-03-01,16.561710357666016
2002-03-04,16.538057327270508
2002-03-05,16.419750213623047
2002-03-06,16.3724365234375
2002-03-07,16.77463722229004
2002-03-08,16.798303604125977
2002-03-11,17.191055297851562
2002-03-12,17.04436492919922
2002-03-13,16.646883010864258
2002-03-14,16.523847579956055
2002-03-15,16.462337493896484
2002-03-18,16.041187286376953
2002-03-19,16.064861297607422
2002-03-20,15.91343879699707
2002-03-21,16.03647232055664
2002-03-22,15.927633285522461
2002-03-25,16.022274017333984
2002-03-26,16.017539978027344
2002-03-27,16.041187286376953
2002-03-28,15.993880271911621
2002-04-01,15.73835563659668
2002-04-02,15.681581497192383
2002-04-03,15.444976806640625
2002-04-04,16.03647232055664
2002-04-05,16.008068084716797
2002-04-08,16.022274017333984
2002-04-09,16.050661087036133
2002-04-10,15.894516944885254
2002-04-11,16.150028228759766
2002-04-12,16.44341278076172
2002-04-15,16.088518142700195
2002-04-16,16.556982040405273
2002-04-17,16.47653579711914
2002-04-18,16.22100830078125
2002-04-19,16.244672775268555
2002-04-22,16.13582992553711
2002-04-23,16.467063903808594
2002-04-24,16.2115478515625
2002-04-25,16.230470657348633
2002-04-26,16.088518142700195
2002-04-29,16.116907119750977
2002-04-30,16.419750213623047
2002-05-01,16.28726577758789
2002-05-02,16.34877586364746
2002-05-03,16.533313751220703
2002-05-06,16.33930778503418
2002-05-07,16.263599395751953
2002-05-08,16.26832389831543
2002-05-09,16.192617416381836
2002-05-10,16.093238830566406
2002-05-13,16.206819534301758
2002-05-14,16.381895065307617
2002-05-15,16.131101608276367
2002-05-16,16.140613555908203
2002-05-17,16.17864990234375
2002-05-20,15.746012687683105
2002-05-21,15.332396507263184
2002-05-22,15.584370613098145
2002-05-23,15.650930404663086
2002-05-24,15.5938720703125
2002-05-28,15.570100784301758
2002-05-29,14.880748748779297
2002-05-30,15.460756301879883
2002-05-31,15.831585884094238
2002-06-03,17.424259185791016
2002-06-04,16.991622924804688
2002-06-05,16.387832641601562
2002-06-06,16.41160011291504
2002-06-07,16.47341537475586
2002-06-10,16.349790573120117
2002-06-11,17.067684173583984
2002-06-12,17.10097312927246
2002-06-13,16.734891891479492
2002-06-14,17.4717960357666
2002-06-17,17.020145416259766
2002-06-18,16.568496704101562
2002-06-19,16.402099609375
2002-06-20,16.11683464050293
2002-06-21,16.188156127929688
2002-06-24,16.207170486450195
2002-06-25,16.045530319213867
2002-06-26,16.468656539916992
2002-06-27,16.17388916015625
2002-06-28,16.226186752319336
2002-07-01,16.002735137939453
2002-07-02,15.836347579956055
2002-07-03,15.356170654296875
2002-07-05,15.883886337280273
2002-07-08,15.688959121704102
2002-07-09,15.498797416687012
2002-07-10,15.379935264587402
2002-07-11,15.441742897033691
2002-07-12,14.928284645080566
2002-07-15,15.16599178314209
2002-07-16,14.676307678222656
2002-07-17,15.047141075134277
2002-07-18,14.624018669128418
2002-07-19,14.357781410217285
2002-07-22,14.096296310424805
2002-07-23,14.048750877380371
2002-07-24,15.284852027893066
2002-07-25,15.679450035095215
2002-07-26,15.641420364379883
2002-07-29,16.23569679260254
2002-07-30,16.345043182373047
2002-07-31,15.926673889160156
2002-08-01,15.831585884094238
2002-08-02,15.617643356323242
2002-08-05,15.679450035095215
2002-08-06,16.383071899414062
2002-08-07,16.66358757019043
2002-08-08,16.758657455444336
2002-08-09,16.910797119140625
2002-08-12,17.200801849365234
2002-08-13,16.87276268005371
2002-08-14,17.281625747680664
2002-08-15,16.61127471923828
2002-08-16,17.22332000732422
2002-08-19,17.14682388305664
2002-08-20,17.070316314697266
2002-08-21,17.548471450805664
2002-08-22,17.424156188964844
2002-08-23,17.21854019165039
2002-08-26,17.338077545166016
2002-08-27,17.510225296020508
2002-08-28,17.639326095581055
2002-08-29,17.940567016601562
2002-08-30,17.381118774414062
2002-09-03,17.165943145751953
2002-09-04,17.62497901916504
2002-09-05,17.64410972595215
2002-09-06,17.73973846435547
2002-09-09,17.978818893432617
2002-09-10,17.90709686279297
2002-09-11,17.64889907836914
2002-09-12,17.787548065185547
2002-09-13,18.342227935791016
2002-09-16,18.284839630126953
2002-09-17,18.170087814331055
2002-09-18,18.342227935791016
2002-09-19,17.696701049804688
2002-09-20,17.988378524780273
2002-09-23,17.77799415588379
2002-09-24,17.734954833984375
2002-09-25,17.74452018737793
2002-09-26,18.170087814331055
2002-09-27,17.62497901916504
2002-09-30,17.548471450805664
2002-10-01,17.859275817871094
2002-10-02,16.998594284057617
2002-10-03,16.81209945678711
2002-10-04,16.60650062561035
2002-10-07,15.898822784423828
2002-10-08,15.812748908996582
2002-10-09,15.430227279663086
2002-10-10,15.73146915435791
2002-10-11,16.32438850402832
2002-10-14,16.42957878112793
2002-10-15,16.754722595214844
2002-10-16,16.60650062561035
2002-10-17,16.769079208374023
2002-10-18,16.721256256103516
2002-10-21,16.97946548461914
2002-10-22,16.998594284057617
2002-10-23,17.22332000732422
2002-10-24,16.821674346923828
2002-10-25,16.97946548461914
2002-10-28,17.003374099731445
2002-10-29,17.180288314819336
2002-10-30,17.237668991088867
2002-10-31,17.505441665649414
2002-11-01,17.80668067932129
2002-11-04,17.338077545166016
2002-11-05,17.22332000732422
2002-11-06,17.070316314697266
2002-11-07,17.02727699279785
2002-11-08,16.969900131225586
2002-11-11,16.45827293395996
2002-11-12,16.123559951782227
2002-11-13,16.233535766601562
2002-11-14,16.56061363220215
2002-11-15,18.84052085876465
2002-11-18,19.258987426757812
2002-11-19,18.551923751831055
2002-11-20,18.633695602416992
2002-11-21,18.893423080444336
2002-11-22,19.06658935546875
2002-11-25,19.18683624267578
2002-11-26,18.90785789489746
2002-11-27,18.975194931030273
2002-11-29,18.821279525756836
2002-12-02,18.94633674621582
2002-12-03,18.479780197143555
2002-12-04,18.922283172607422
2002-12-05,18.758743286132812
2002-12-06,18.676984786987305
2002-12-09,18.479780197143555
2002-12-10,18.662548065185547
2002-12-11,18.734695434570312
2002-12-12,18.566354751586914
2002-12-13,18.479780197143555
2002-12-16,18.88862419128418
2002-12-17,18.42205047607422
2002-12-18,18.13346290588379
2002-12-19,18.11421775817871
2002-12-20,18.87419319152832
2002-12-23,18.965574264526367
2002-12-24,19.01848793029785
2002-12-26,19.056964874267578
2002-12-27,18.92710304260254
2002-12-30,19.162790298461914
2002-12-31,19.148353576660156
2003-01-02,19.60529327392578
2003-01-03,19.562009811401367
2003-01-06,19.64858055114746
2003-01-07,19.893905639648438
2003-01-08,19.75921630859375
2003-01-09,20.00933265686035
2003-01-10,19.990108489990234
2003-01-13,19.72073745727539
2003-01-14,19.865039825439453
2003-01-15,19.619728088378906
2003-01-16,20.081483840942383
2003-01-17,20.00933265686035
2003-01-21,20.00933265686035
2003-01-22,19.96122932434082
2003-01-23,19.932376861572266
2003-01-24,19.557207107543945
2003-01-27,19.129114151000977
2003-01-28,19.258987426757812
2003-01-29,19.220497131347656
2003-01-30,18.88381576538086
2003-01-31,19.2397403717041
2003-02-03,19.35037612915039
2003-02-04,19.480249404907227
2003-02-05,19.297456741333008
2003-02-06,19.085830688476562
2003-02-07,19.11949920654297
2003-02-10,19.374422073364258
2003-02-11,18.614450454711914
2003-02-12,18.619281768798828
2003-02-13,18.861034393310547
2003-02-14,18.754669189453125
2003-02-18,18.87554168701172
2003-02-19,16.931896209716797
2003-02-20,16.39039421081543
2003-02-21,16.501596450805664
2003-02-24,16.70949935913086
2003-02-25,17.144638061523438
2003-02-26,16.801353454589844
2003-02-27,16.80619239807129
2003-02-28,16.559616088867188
2003-03-03,16.970582962036133
2003-03-04,17.057600021362305
2003-03-05,16.64180564880371
2003-03-06,16.583782196044922
2003-03-07,16.559616088867188
2003-03-10,16.433902740478516
2003-03-11,16.52576446533203
2003-03-12,16.438739776611328
2003-03-13,16.39039421081543
2003-03-14,16.342039108276367
2003-03-17,16.869049072265625
2003-03-18,16.462913513183594
2003-03-19,16.86421012878418
2003-03-20,16.811033248901367
2003-03-21,17.15431022644043
2003-03-24,16.941566467285156
2003-03-25,17.067277908325195
2003-03-26,16.92706871032715
2003-03-27,17.091459274291992
2003-03-28,17.086620330810547
2003-03-31,16.90772819519043
2003-04-01,17.12045669555664
2003-04-02,17.338037490844727
2003-04-03,17.212326049804688
2003-04-04,17.33319091796875
2003-04-07,17.526596069335938
2003-04-08,17.47825050354004
2003-04-09,17.357372283935547
2003-04-10,17.34769630432129
2003-04-11,17.260679244995117
2003-04-14,17.51209259033203
2003-04-15,17.50725746154785
2003-04-16,17.260679244995117
2003-04-17,17.429889678955078
2003-04-21,17.565275192260742
2003-04-22,17.80217933654785
2003-04-23,17.76834487915039
2003-04-24,17.59912109375
2003-04-25,17.48307991027832
2003-04-28,17.623294830322266
2003-04-29,17.671634674072266
2003-04-30,17.541099548339844
2003-05-01,17.695817947387695
2003-05-02,17.898883819580078
2003-05-05,18.058429718017578
2003-05-06,17.961750030517578
2003-05-07,17.98590850830078
2003-05-08,17.82152557373047
2003-05-09,17.86503791809082
2003-05-12,17.889209747314453
2003-05-13,17.72966766357422
2003-05-14,17.719993591308594
2003-05-15,17.64700698852539
2003-05-16,17.491317749023438
2003-05-19,17.564306259155273
2003-05-20,17.58376121520996
2003-05-21,17.681066513061523
2003-05-22,17.744319915771484
2003-05-23,17.817296981811523
2003-05-27,17.987600326538086
2003-05-28,18.09950828552246
2003-05-29,17.95353889465332
2003-05-30,18.318450927734375
2003-06-02,18.52765655517578
2003-06-03,18.624969482421875
2003-06-04,18.732004165649414
2003-06-05,18.775808334350586
2003-06-06,18.566585540771484
2003-06-09,18.50333023071289
2003-06-10,18.53253173828125
2003-06-11,18.683345794677734
2003-06-12,19.14557647705078
2003-06-13,18.834171295166016
2003-06-16,19.247751235961914
2003-06-17,20.342477798461914
2003-06-18,20.1916446685791
2003-06-19,20.060277938842773
2003-06-20,20.142986297607422
2003-06-23,19.714828491210938
2003-06-24,20.045682907104492
2003-06-25,20.196502685546875
2003-06-26,19.972700119018555
2003-06-27,19.65644645690918
2003-06-30,19.40831184387207
2003-07-01,19.709957122802734
2003-07-02,20.070016860961914
2003-07-03,19.894851684570312
2003-07-07,20.0213565826416
2003-07-08,20.031082153320312
2003-07-09,19.632118225097656
2003-07-10,19.495882034301758
2003-07-11,19.972700119018555
2003-07-14,19.671037673950195
2003-07-15,19.65157127380371
2003-07-16,19.641845703125
2003-07-17,19.44236946105957
2003-07-18,19.607797622680664
2003-07-21,19.306140899658203
2003-07-22,19.306140899658203
2003-07-23,19.422897338867188
2003-07-24,19.37911033630371
2003-07-25,19.471561431884766
2003-07-28,19.529945373535156
2003-07-29,19.534812927246094
2003-07-30,19.753747940063477
2003-07-31,19.481290817260742
2003-08-01,19.272077560424805
2003-08-04,18.91203498840332
2003-08-05,18.566585540771484
2003-08-06,18.586050033569336
2003-08-07,18.406021118164062
2003-08-08,18.605504989624023
2003-08-11,18.902299880981445
2003-08-12,19.174755096435547
2003-08-13,19.18450164794922
2003-08-14,19.281810760498047
2003-08-15,19.50202178955078
2003-08-18,19.330739974975586
2003-08-19,19.227981567382812
2003-08-20,19.027328491210938
2003-08-21,19.237756729125977
2003-08-22,19.203510284423828
2003-08-25,19.50692367553711
2003-08-26,19.697786331176758
2003-08-27,19.614593505859375
2003-08-28,19.697786331176758
2003-08-29,19.810348510742188
2003-09-02,20.143117904663086
2003-09-03,20.040346145629883
2003-09-04,20.01588249206543
2003-09-05,19.648847579956055
2003-09-08,19.893535614013672
2003-09-09,19.849489212036133
2003-09-10,19.893535614013672
2003-09-11,20.064817428588867
2003-09-12,20.10397720336914
2003-09-15,20.260574340820312
2003-09-16,20.378032684326172
2003-09-17,20.441650390625
