Date,NTRS
2000-05-19,37.44065475463867
2000-05-22,38.3261833190918
2000-05-23,39.105472564697266
2000-05-24,39.56593704223633
2000-05-25,36.34258270263672
2000-05-26,37.369815826416016
2000-05-30,36.59052276611328
2000-05-31,37.29895782470703
2000-06-01,38.43245315551758
2000-06-02,39.70763397216797
2000-06-05,39.63676452636719
2000-06-06,39.176307678222656
2000-06-07,40.24671173095703
2000-06-08,39.00454330444336
2000-06-09,37.265472412109375
2000-06-12,38.933555603027344
2000-06-13,38.04627990722656
2000-06-14,38.578643798828125
2000-06-15,37.159000396728516
2000-06-16,35.3134765625
2000-06-19,38.15275192260742
2000-06-20,37.86882019042969
2000-06-21,37.549400329589844
2000-06-22,39.394927978515625
2000-06-23,37.513919830322266
2000-06-26,38.472164154052734
2000-06-27,38.685123443603516
2000-06-28,37.86882019042969
2000-06-29,36.839599609375
2000-06-30,36.94606399536133
2000-07-03,38.82706069946289
2000-07-05,38.96902847290039
2000-07-06,38.5076789855957
2000-07-07,39.18199157714844
2000-07-10,39.74984359741211
2000-07-11,40.10475158691406
2000-07-12,40.637107849121094
2000-07-13,40.38868713378906
2000-07-14,41.666351318359375
2000-07-17,42.87302780151367
2000-07-18,42.37618637084961
2000-07-19,42.90852355957031
2000-07-20,43.00615692138672
2000-07-21,41.84381866455078
2000-07-24,42.55363464355469
2000-07-25,42.580230712890625
2000-07-26,41.27593994140625
2000-07-27,42.76657485961914
2000-07-28,42.44715881347656
2000-07-31,42.51812744140625
2000-08-01,42.44715881347656
2000-08-02,42.979530334472656
2000-08-03,43.93778991699219
2000-08-04,45.10895919799805
2000-08-07,44.541114807128906
2000-08-08,44.36366271972656
2000-08-09,44.43463897705078
2000-08-10,45.46387481689453
2000-08-11,45.6058464050293
2000-08-14,46.03173828125
2000-08-15,45.42838668823242
2000-08-16,44.505619049072266
2000-08-17,44.61210250854492
2000-08-18,44.07975387573242
2000-08-21,44.61210250854492
2000-08-22,45.144466400146484
2000-08-23,45.011356353759766
2000-08-24,45.00251007080078
2000-08-25,44.93151092529297
2000-08-28,46.10270309448242
2000-08-29,45.35741424560547
2000-08-30,46.7060661315918
2000-08-31,47.87726593017578
2000-09-01,47.13196563720703
2000-09-05,47.27391815185547
2000-09-06,48.10611343383789
2000-09-07,48.73709487915039
2000-09-08,49.839088439941406
2000-09-11,50.550071716308594
2000-09-12,51.15439224243164
2000-09-13,50.26569366455078
2000-09-14,50.016849517822266
2000-09-15,48.48826217651367
2000-09-18,46.8530158996582
2000-09-19,47.777305603027344
2000-09-20,47.2085075378418
2000-09-21,46.177589416503906
2000-09-22,47.19074249267578
2000-09-25,48.31052780151367
2000-09-26,48.87931442260742
2000-09-27,49.12812423706055
2000-09-28,50.72779846191406
2000-09-29,50.550071716308594
2000-10-02,49.62580490112305
2000-10-03,49.27033615112305
2000-10-04,47.27961730957031
2000-10-05,48.23940658569336
2000-10-06,47.0662956237793
2000-10-09,47.2085075378418
2000-10-10,45.6799201965332
2000-10-11,43.689208984375
2000-10-12,41.52073287963867
2000-10-13,43.049320220947266
2000-10-16,43.049320220947266
2000-10-17,43.22706985473633
2000-10-18,42.08949661254883
2000-10-19,43.51146697998047
2000-10-20,42.90714645385742
2000-10-23,42.3383674621582
2000-10-24,45.1822509765625
2000-10-25,45.64435577392578
2000-10-26,45.50217056274414
2000-10-27,45.857662200927734
2000-10-30,48.914859771728516
2000-10-31,48.55934143066406
2000-11-01,49.59024429321289
2000-11-02,50.26569366455078
2000-11-03,49.376976013183594
2000-11-06,50.194580078125
2000-11-07,49.661376953125
2000-11-08,50.58564376831055
2000-11-09,50.790035247802734
2000-11-10,49.98128890991211
2000-11-13,49.057029724121094
2000-11-14,49.23478698730469
2000-11-15,48.73709487915039
2000-11-16,47.95502853393555
2000-11-17,46.35532760620117
2000-11-20,46.710819244384766
2000-11-21,46.36421585083008
2000-11-22,45.65323257446289
2000-11-24,46.497528076171875
2000-11-27,46.46196365356445
2000-11-28,48.13275909423828
2000-11-29,49.91020965576172
2000-11-30,48.98594665527344
2000-12-01,48.06168746948242
2000-12-04,47.50177764892578
2000-12-05,50.26569366455078
2000-12-06,51.066219329833984
2000-12-07,51.386741638183594
2000-12-08,49.10762405395508
2000-12-11,48.57344055175781
2000-12-12,48.89393997192383
2000-12-13,47.896846771240234
2000-12-14,48.03929138183594
2000-12-15,47.50513458251953
2000-12-18,48.644649505615234
2000-12-19,47.64756393432617
2000-12-20,46.7216682434082
2000-12-21,47.1133918762207
2000-12-22,46.9887580871582
2000-12-26,46.757266998291016
2000-12-27,46.08068084716797
2000-12-28,46.686058044433594
2000-12-29,46.47239685058594
2001-01-02,45.61772918701172
2001-01-03,46.321067810058594
2001-01-04,45.15480041503906
2001-01-05,43.445465087890625
2001-01-08,42.412742614746094
2001-01-09,40.77463912963867
2001-01-10,41.949790954589844
2001-01-11,41.16634750366211
2001-01-12,39.608367919921875
2001-01-16,40.098018646240234
2001-01-17,39.95558166503906
2001-01-18,37.64086151123047
2001-01-19,36.78620147705078
2001-01-22,39.42141342163086
2001-01-23,42.02101516723633
2001-01-24,42.163475036621094
2001-01-25,42.09223937988281
2001-01-26,42.91128921508789
2001-01-29,42.84006881713867
2001-01-30,44.47818374633789
2001-01-31,43.872806549072266
2001-02-01,42.982521057128906
2001-02-02,43.33863067626953
2001-02-05,44.33573913574219
2001-02-06,43.445465087890625
2001-02-07,43.018123626708984
2001-02-08,43.51668167114258
2001-02-09,43.30302047729492
2001-02-12,43.30302047729492
2001-02-13,43.30302047729492
2001-02-14,43.23180389404297
2001-02-15,43.40985870361328
2001-02-16,43.623512268066406
2001-02-20,42.15458297729492
2001-02-21,42.09223937988281
2001-02-22,40.66781234741211
2001-02-23,40.88147735595703
2001-02-26,41.201988220214844
2001-02-27,41.3800048828125
2001-02-28,40.525367736816406
2001-03-01,40.27608871459961
2001-03-02,40.73902130126953
2001-03-05,39.3145866394043
2001-03-06,39.3145866394043
2001-03-07,39.15327835083008
2001-03-08,38.83203887939453
2001-03-09,38.0825309753418
2001-03-12,35.79829788208008
2001-03-13,36.15519332885742
2001-03-14,34.37063217163086
2001-03-15,35.33430099487305
2001-03-16,33.94234848022461
2001-03-19,32.693145751953125
2001-03-20,32.44331741333008
2001-03-21,31.087045669555664
2001-03-22,31.194107055664062
2001-03-23,33.90665054321289
2001-03-26,34.72755813598633
2001-03-27,36.547794342041016
2001-03-28,35.7625846862793
2001-03-29,34.97739028930664
2001-03-30,35.69120407104492
2001-04-02,35.191524505615234
2001-04-03,34.01372528076172
2001-04-04,33.15713119506836
2001-04-05,35.3699836730957
2001-04-06,33.478370666503906
2001-04-09,33.703922271728516
2001-04-10,34.82317352294922
2001-04-11,35.599830627441406
2001-04-12,35.936763763427734
2001-04-16,34.68043899536133
2001-04-17,35.29146194458008
2001-04-18,37.4272346496582
2001-04-19,37.58711242675781
2001-04-20,37.204524993896484
2001-04-23,36.17089080810547
2001-04-24,36.6106071472168
2001-04-25,36.9818000793457
2001-04-26,36.27369689941406
2001-04-27,37.31873321533203
2001-04-30,37.135986328125
2001-05-01,37.17024612426758
2001-05-02,37.912628173828125
2001-05-03,37.501468658447266
2001-05-04,37.918331146240234
2001-05-07,37.80411148071289
2001-05-08,36.953250885009766
2001-05-09,36.91899108886719
2001-05-10,37.649932861328125
2001-05-11,36.77051544189453
2001-05-14,37.39296340942383
2001-05-15,37.70705032348633
2001-05-16,39.46589660644531
2001-05-17,39.323150634765625
2001-05-18,38.74638366699219
2001-05-21,39.300315856933594
2001-05-22,39.791404724121094
2001-05-23,38.906272888183594
2001-05-24,38.6550178527832
2001-05-25,38.238136291503906
2001-05-29,37.96974563598633
2001-05-30,37.59853744506836
2001-05-31,37.77557373046875
2001-06-01,37.552860260009766
2001-06-04,37.92976760864258
2001-06-05,37.935455322265625
2001-06-06,37.32011795043945
2001-06-07,37.766605377197266
2001-06-08,37.509033203125
2001-06-11,37.30870056152344
2001-06-12,37.262916564941406
2001-06-13,37.1484375
2001-06-14,36.48446273803711
2001-06-15,36.18680191040039
2001-06-18,36.30128479003906
2001-06-19,36.2039680480957
2001-06-20,36.35852813720703
2001-06-21,37.497581481933594
2001-06-22,37.58345413208008
2001-06-25,36.79927062988281
2001-06-26,36.764930725097656
2001-06-27,36.91947937011719
2001-06-28,37.411739349365234
2001-06-29,35.77467346191406
2001-07-02,37.02250289916992
2001-07-03,37.07976150512695
2001-07-05,36.713417053222656
2001-07-06,36.34135437011719
2001-07-09,36.43294143676758
2001-07-10,35.70026779174805
2001-07-11,35.803306579589844
2001-07-12,36.66761016845703
2001-07-13,36.95381546020508
2001-07-16,34.921817779541016
2001-07-17,35.43696975708008
2001-07-18,35.912052154541016
2001-07-19,35.471309661865234
2001-07-20,35.253807067871094
2001-07-23,35.3110466003418
2001-07-24,35.208011627197266
2001-07-25,35.44842529296875
2001-07-26,35.78040313720703
2001-07-27,36.1982421875
2001-07-30,35.751773834228516
2001-07-31,36.51879119873047
2001-08-01,36.52452850341797
2001-08-02,37.03392791748047
2001-08-03,36.99386978149414
2001-08-06,37.05112075805664
2001-08-07,36.8278923034668
2001-08-08,36.444374084472656
2001-08-09,36.34135437011719
2001-08-10,36.08376693725586
2001-08-13,35.91776657104492
2001-08-14,35.76896667480469
2001-08-15,35.631587982177734
2001-08-16,35.48847961425781
2001-08-17,35.03055953979492
2001-08-20,35.385467529296875
2001-08-21,34.727203369140625
2001-08-22,35.328216552734375
2001-08-23,34.92752456665039
2001-08-24,34.761539459228516
2001-08-27,34.320796966552734
2001-08-28,33.62820053100586
2001-08-29,33.090152740478516
2001-08-30,32.95851135253906
2001-08-31,32.45478820800781
2001-09-04,32.05411148071289
2001-09-05,31.367229461669922
2001-09-06,30.882190704345703
2001-09-07,30.400033950805664
2001-09-10,30.474639892578125
2001-09-17,29.441404342651367
2001-09-18,29.447158813476562
2001-09-19,28.643524169921875
2001-09-20,26.65167236328125
2001-09-21,25.974342346191406
2001-09-24,27.98914337158203
2001-09-25,28.023590087890625
2001-09-26,28.103940963745117
2001-09-27,28.333547592163086
2001-09-28,30.12450408935547
2001-10-01,29.579181671142578
2001-10-02,29.826004028320312
2001-10-03,30.612417221069336
2001-10-04,29.837474822998047
2001-10-05,28.838687896728516
2001-10-08,27.88007164001465
2001-10-09,28.080989837646484
2001-10-10,28.327821731567383
2001-10-11,29.33806610107422
2001-10-12,28.987924575805664
2001-10-15,28.419654846191406
2001-10-16,29.240501403808594
2001-10-17,29.240501403808594
2001-10-18,29.263471603393555
2001-10-19,28.81572151184082
2001-10-22,29.498811721801758
2001-10-23,29.447158813476562
2001-10-24,29.498811721801758
2001-10-25,30.044116973876953
2001-10-26,30.090049743652344
2001-10-29,29.47584342956543
2001-10-30,28.92479705810547
2001-10-31,28.982196807861328
2001-11-01,29.217533111572266
2001-11-02,29.366792678833008
2001-11-05,30.80756378173828
2001-11-06,31.393070220947266
2001-11-07,31.806381225585938
2001-11-08,32.426292419433594
2001-11-09,32.34020233154297
2001-11-12,31.880998611450195
2001-11-13,32.271324157714844
2001-11-14,33.155311584472656
2001-11-15,33.32752227783203
2001-11-16,32.919960021972656
2001-11-19,33.5743522644043
2001-11-20,33.14383316040039
2001-11-21,33.206966400146484
2001-11-23,33.976165771484375
2001-11-26,34.366493225097656
2001-11-27,33.83839416503906
2001-11-28,32.90273666381836
2001-11-29,33.37345504760742
2001-11-30,33.20122146606445
2001-12-03,32.63296127319336
2001-12-04,33.59156799316406
2001-12-05,34.44685363769531
2001-12-06,35.126102447509766
2001-12-07,34.97644805908203
2001-12-10,34.33748245239258
2001-12-11,34.62528991699219
2001-12-12,34.34898376464844
2001-12-13,34.17053985595703
2001-12-14,33.87118911743164
2001-12-17,33.99784851074219
2001-12-18,33.531578063964844
2001-12-19,33.96330642700195
2001-12-20,34.21657943725586
2001-12-21,34.41231155395508
2001-12-24,34.423824310302734
2001-12-26,34.515926361083984
2001-12-27,34.596527099609375
2001-12-28,34.884342193603516
2001-12-31,34.665584564208984
2002-01-02,34.29141616821289
2002-01-03,34.74043273925781
2002-01-04,35.37363052368164
2002-01-07,35.70177459716797
2002-01-08,35.07430648803711
2002-01-09,35.177913665771484
2002-01-10,35.60967254638672
2002-01-11,35.40819549560547
2002-01-14,33.96330642700195
2002-01-15,34.20508575439453
2002-01-16,33.704254150390625
2002-01-17,34.06692123413086
2002-01-18,33.85393142700195
2002-01-22,33.82515335083008
2002-01-23,34.164791107177734
2002-01-24,34.44108963012695
2002-01-25,34.75768280029297
2002-01-28,34.435333251953125
2002-01-29,32.72566604614258
2002-01-30,33.042266845703125
2002-01-31,33.612159729003906
2002-02-01,33.27252197265625
2002-02-04,32.086692810058594
2002-02-05,32.06366729736328
2002-02-06,31.067773818969727
2002-02-07,31.25200080871582
2002-02-08,31.6031494140625
2002-02-11,31.488008499145508
2002-02-12,31.407438278198242
2002-02-13,31.775840759277344
2002-02-14,31.879453659057617
2002-02-15,31.557090759277344
2002-02-19,30.388525009155273
2002-02-20,31.02750587463379
2002-02-21,30.474870681762695
2002-02-22,30.1007022857666
2002-02-25,31.044754028320312
2002-02-26,30.81449317932129
2002-02-27,31.395904541015625
2002-02-28,31.154132843017578
2002-03-01,31.315317153930664
2002-03-04,32.28240966796875
2002-03-05,33.28403854370117
2002-03-06,34.150054931640625
2002-03-07,34.121192932128906
2002-03-08,34.60039138793945
2002-03-11,35.46063232421875
2002-03-12,35.06804275512695
2002-03-13,34.173152923583984
2002-03-14,34.18470764160156
2002-03-15,35.143104553222656
2002-03-18,34.802452087402344
2002-03-19,35.374053955078125
2002-03-20,34.84287643432617
2002-03-21,34.72740936279297
2002-03-22,34.554203033447266
2002-03-25,33.94799041748047
2002-03-26,34.415645599365234
2002-03-27,35.07381057739258
2002-03-28,34.70431137084961
2002-04-01,34.39254379272461
2002-04-02,34.461822509765625
2002-04-03,33.56694030761719
2002-04-04,33.41682434082031
2002-04-05,33.6535530090332
2002-04-08,33.705501556396484
2002-04-09,34.35212707519531
2002-04-10,34.3405876159668
2002-04-11,33.14546585083008
2002-04-12,33.584259033203125
2002-04-15,32.23903274536133
2002-04-16,32.04273986816406
2002-04-17,32.308326721191406
2002-04-18,31.725202560424805
2002-04-19,31.03238868713379
2002-04-22,30.26451873779297
2002-04-23,30.004718780517578
2002-04-24,30.605159759521484
2002-04-25,30.58204460144043
2002-04-26,30.622478485107422
2002-04-29,30.027793884277344
2002-04-30,30.668676376342773
2002-05-01,30.47235870361328
2002-05-02,31.05548667907715
2002-05-03,30.120176315307617
2002-05-06,28.942394256591797
2002-05-07,28.867319107055664
2002-05-08,30.431941986083984
2002-05-09,29.883468627929688
2002-05-10,29.219518661499023
2002-05-13,29.16177749633789
2002-05-14,29.721811294555664
2002-05-15,30.13749885559082
2002-05-16,30.252988815307617
2002-05-17,30.408851623535156
2002-05-20,29.95274543762207
2002-05-21,29.629451751708984
2002-05-22,29.571699142456055
2002-05-23,29.848831176757812
2002-05-24,29.68718719482422
2002-05-28,29.444671630859375
2002-05-29,29.646760940551758
2002-05-30,29.5081787109375
2002-05-31,29.91811752319336
2002-06-03,29.150238037109375
2002-06-04,28.711456298828125
2002-06-05,28.92507553100586
2002-06-06,28.05610466003418
2002-06-07,27.870718002319336
2002-06-10,27.812789916992188
2002-06-11,26.86850929260254
2002-06-12,27.314584732055664
2002-06-13,26.45720672607422
2002-06-14,26.48038673400879
2002-06-17,27.778026580810547
2002-06-18,28.0097599029541
2002-06-19,27.511554718017578
2002-06-20,26.648366928100586
2002-06-21,26.016929626464844
2002-06-24,25.756242752075195
2002-06-25,25.663545608520508
2002-06-26,25.084239959716797
2002-06-27,25.9068546295166
2002-06-28,25.524494171142578
2002-07-01,24.898849487304688
2002-07-02,23.751813888549805
2002-07-03,22.865463256835938
2002-07-05,24.707677841186523
2002-07-08,24.574438095092773
2002-07-09,23.572221755981445
2002-07-10,22.958158493041992
2002-07-11,23.201465606689453
2002-07-12,22.934980392456055
2002-07-15,22.992908477783203
2002-07-16,22.56421661376953
2002-07-17,22.749605178833008
2002-07-18,21.70684242248535
2002-07-19,20.745180130004883
2002-07-22,20.432353973388672
2002-07-23,19.354825973510742
2002-07-24,20.15427589416504
2002-07-25,20.08476448059082
2002-07-26,20.25856590270996
2002-07-29,22.425188064575195
2002-07-30,22.546833038330078
2002-07-31,23.074020385742188
2002-08-01,22.44256591796875
2002-08-02,21.799530029296875
2002-08-05,20.95953369140625
2002-08-06,21.81110954284668
2002-08-07,21.85746192932129
2002-08-08,23.68230438232422
2002-08-09,23.751813888549805
2002-08-12,23.746015548706055
2002-08-13,23.13775062561035
2002-08-14,24.336910247802734
2002-08-15,25.130578994750977
2002-08-16,25.0320987701416
2002-08-19,26.16175079345703
2002-08-20,25.96479034423828
2002-08-21,25.918447494506836
2002-08-22,26.387685775756836
2002-08-23,25.72148323059082
2002-08-26,26.103824615478516
2002-08-27,25.709888458251953
2002-08-28,24.8177490234375
2002-08-29,24.754024505615234
2002-08-30,24.75982093811035
2002-09-03,23.259389877319336
2002-09-04,23.549060821533203
2002-09-05,23.352079391479492
2002-09-06,24.090932846069336
2002-09-09,24.43416976928711
2002-09-10,23.834957122802734
2002-09-11,23.82912826538086
2002-09-12,22.79940414428711
2002-09-13,23.0670166015625
2002-09-16,22.93321418762207
2002-09-17,22.968122482299805
2002-09-18,23.0495662689209
2002-09-19,22.112924575805664
2002-09-20,22.142013549804688
2002-09-23,21.682422637939453
2002-09-24,21.40899085998535
2002-09-25,22.461986541748047
2002-09-26,22.805227279663086
2002-09-27,21.926755905151367
2002-09-30,21.944210052490234
2002-10-01,22.956497192382812
2002-10-02,21.81622886657715
2002-10-03,19.628787994384766
2002-10-04,18.5059757232666
2002-10-07,17.883487701416016
2002-10-08,18.84340476989746
2002-10-09,17.906761169433594
2002-10-10,19.070289611816406
2002-10-11,20.47235107421875
2002-10-14,20.705041885375977
2002-10-15,22.12456512451172
2002-10-16,21.54861831665039
2002-10-17,22.153640747070312
2002-10-18,22.159465789794922
2002-10-21,22.22927474975586
2002-10-22,21.862764358520508
2002-10-23,21.624242782592773
2002-10-24,21.05410385131836
2002-10-25,21.26936149597168
2002-10-28,21.2635440826416
2002-10-29,20.611976623535156
2002-10-30,20.769044876098633
2002-10-31,20.257081985473633
2002-11-01,20.728315353393555
2002-11-04,21.792959213256836
2002-11-05,21.670787811279297
2002-11-06,21.75223159790039
2002-11-07,20.62359619140625
2002-11-08,20.530521392822266
2002-11-11,20.0709285736084
2002-11-12,20.41998863220215
2002-11-13,20.780681610107422
2002-11-14,21.66497230529785
2002-11-15,21.71150016784668
2002-11-18,21.339183807373047
2002-11-19,21.368270874023438
2002-11-20,22.101295471191406
2002-11-21,23.165925979614258
2002-11-22,23.13683319091797
2002-11-25,23.084463119506836
2002-11-26,22.16529083251953
2002-11-27,22.531795501708984
2002-11-29,22.51434326171875
2002-12-02,23.2880916595459
2002-12-03,22.776140213012695
2002-12-04,22.456157684326172
2002-12-05,21.72313117980957
2002-12-06,21.90431022644043
2002-12-09,21.132877349853516
2002-12-10,21.337421417236328
2002-12-11,21.372478485107422
2002-12-12,21.226377487182617
2002-12-13,20.934165954589844
2002-12-16,21.5302734375
2002-12-17,21.343265533447266
2002-12-18,20.16272735595703
2002-12-19,20.156877517700195
2002-12-20,20.583507537841797
2002-12-23,20.630260467529297
2002-12-24,20.454933166503906
2002-12-26,20.735464096069336
2002-12-27,20.343894958496094
2002-12-30,20.589353561401367
2002-12-31,20.484159469604492
2003-01-02,21.314043045043945
2003-01-03,21.191322326660156
2003-01-06,21.880929946899414
2003-01-07,21.623788833618164
2003-01-08,21.226377487182617
2003-01-09,21.58872413635254
2003-01-10,21.58872413635254
2003-01-13,21.600419998168945
2003-01-14,21.728988647460938
2003-01-15,21.384170532226562
2003-01-16,21.314043045043945
2003-01-17,21.44845962524414
2003-01-21,21.051048278808594
2003-01-22,20.051679611206055
2003-01-23,20.94585609436035
2003-01-24,20.384811401367188
2003-01-27,20.338048934936523
2003-01-28,20.595203399658203
2003-01-29,20.577659606933594
2003-01-30,19.893888473510742
2003-01-31,19.90556526184082
2003-02-03,19.90556526184082
2003-02-04,19.531536102294922
2003-02-05,19.38544273376465
2003-02-06,19.023096084594727
2003-02-07,18.85360336303711
2003-02-10,19.175046920776367
2003-02-11,18.71335220336914
2003-02-12,18.42698097229004
2003-02-13,18.42698097229004
2003-02-14,18.91789436340332
2003-02-18,18.964649200439453
2003-02-19,18.67827796936035
2003-02-20,18.520496368408203
2003-02-21,18.812694549560547
2003-02-24,18.31594467163086
2003-02-25,18.520496368408203
2003-02-26,18.17567253112793
2003-02-27,18.497106552124023
2003-02-28,18.71335220336914
2003-03-03,18.456192016601562
2003-03-04,17.953590393066406
2003-03-05,17.80748748779297
2003-03-06,17.46661376953125
2003-03-07,17.525379180908203
2003-03-10,16.837772369384766
2003-03-11,16.614437103271484
2003-03-12,16.72022819519043
2003-03-13,17.707578659057617
2003-03-14,17.71932601928711
2003-03-17,18.595012664794922
2003-03-18,18.924116134643555
2003-03-19,19.212095260620117
2003-03-20,19.488319396972656
2003-03-21,18.63614845275879
2003-03-24,18.124845504760742
2003-03-25,18.52448081970215
2003-03-26,18.477466583251953
2003-03-27,18.301156997680664
2003-03-28,18.224756240844727
2003-03-31,17.895633697509766
2003-04-01,18.118968963623047
2003-04-02,18.67141342163086
2003-04-03,18.43633270263672
2003-04-04,18.583251953125
2003-04-07,19.38841438293457
2003-04-08,19.38841438293457
2003-04-09,18.865346908569336
2003-04-10,19.065166473388672
2003-04-11,18.924116134643555
2003-04-14,19.353145599365234
2003-04-15,19.899715423583984
2003-04-16,19.699893951416016
2003-04-17,19.81743812561035
2003-04-21,19.94084930419922
2003-04-22,20.6519775390625
2003-04-23,20.71075439453125
2003-04-24,20.440399169921875
2003-04-25,20.170063018798828
2003-04-28,20.62847137451172
2003-04-29,20.604961395263672
2003-04-30,20.640222549438477
2003-05-01,20.46977996826172
2003-05-02,21.075124740600586
2003-05-05,20.998716354370117
2003-05-06,21.239688873291016
2003-05-07,21.1397762298584
2003-05-08,20.68137550354004
2003-05-09,20.869422912597656
2003-05-12,21.186779022216797
2003-05-13,21.474761962890625
2003-05-14,21.480642318725586
2003-05-15,21.709848403930664
2003-05-16,21.674583435058594
2003-05-19,20.928199768066406
2003-05-20,20.957582473754883
2003-05-21,21.092748641967773
2003-05-22,20.945833206176758
2003-05-23,21.075124740600586
2003-05-27,21.521780014038086
2003-05-28,21.862661361694336
2003-05-29,21.833271026611328
2003-05-30,22.426855087280273
2003-06-02,23.026323318481445
2003-06-03,23.07332420349121
2003-06-04,23.514122009277344
2003-06-05,23.655155181884766
2003-06-06,23.631547927856445
2003-06-09,22.427541732788086
2003-06-10,22.787567138671875
2003-06-11,23.24791717529297
2003-06-12,23.330549240112305
2003-06-13,22.98823356628418
2003-06-16,23.86172866821289
2003-06-17,23.979766845703125
2003-06-18,24.003366470336914
2003-06-19,23.094470977783203
2003-06-20,23.271528244018555
2003-06-23,22.828874588012695
2003-06-24,23.625648498535156
2003-06-25,24.009267807006836
2003-06-26,24.37519645690918
2003-06-27,24.37519645690918
2003-06-30,24.55224609375
2003-07-01,24.316179275512695
2003-07-02,24.30437469482422
2003-07-03,24.40470314025879
2003-07-07,25.065723419189453
2003-07-08,25.467060089111328
2003-07-09,25.307714462280273
2003-07-10,24.983104705810547
2003-07-11,25.006711959838867
2003-07-14,25.768062591552734
2003-07-15,25.797582626342773
2003-07-16,25.650026321411133
2003-07-17,25.095247268676758
2003-07-18,25.449356079101562
2003-07-21,25.325420379638672
2003-07-22,25.827089309692383
2003-07-23,25.614612579345703
2003-07-24,25.52608299255371
2003-07-25,25.921510696411133
2003-07-28,25.79166603088379
2003-07-29,25.608718872070312
2003-07-30,25.632322311401367
2003-07-31,25.832992553710938
2003-08-01,25.225088119506836
2003-08-04,25.189659118652344
2003-08-05,24.611270904541016
2003-08-06,24.870960235595703
2003-08-07,25.19556427001953
2003-08-08,25.130653381347656
2003-08-11,25.148361206054688
2003-08-12,25.52608299255371
2003-08-13,25.325420379638672
2003-08-14,25.685434341430664
2003-08-15,25.408050537109375
2003-08-18,25.626415252685547
2003-08-19,25.744455337524414
2003-08-20,25.73855209350586
2003-08-21,25.608718872070312
2003-08-22,25.13655662536621
2003-08-25,24.98900604248047
2003-08-26,25.10114288330078
2003-08-27,24.92407989501953
2003-08-28,24.876873016357422
2003-08-29,24.929988861083984
2003-09-02,25.47296905517578
2003-09-03,25.54378890991211
2003-09-04,25.5142822265625
2003-09-05,25.201459884643555
2003-09-08,25.325916290283203
2003-09-09,25.260723114013672
2003-09-10,24.638532638549805
2003-09-11,24.674095153808594
2003-09-12,24.668180465698242
2003-09-15,24.549654006958008
2003-09-16,24.84002113342285
2003-09-17,25.017784118652344
2003-09-18,25.959951400756836
2003-09-19,26.04290771484375
