Date,CMS
2000-04-28,8.709410667419434
2000-05-01,9.196450233459473
2000-05-02,9.597540855407715
2000-05-03,9.425641059875488
2000-05-04,9.798087120056152
2000-05-05,9.654840469360352
2000-05-08,9.88403606414795
2000-05-09,9.826736450195312
2000-05-10,9.76943588256836
2000-05-11,10.027276992797852
2000-05-12,9.740791320800781
2000-05-15,9.96998119354248
2000-05-16,10.14188003540039
2000-05-17,9.998631477355957
2000-05-18,10.14188003540039
2000-05-19,9.941330909729004
2000-05-22,10.027276992797852
2000-05-23,9.855384826660156
2000-05-24,10.11323070526123
2000-05-25,10.055931091308594
2000-05-26,10.25647258758545
2000-05-30,10.14188003540039
2000-05-31,10.42837142944336
2000-06-01,10.60026741027832
2000-06-02,10.772163391113281
2000-06-05,10.399724960327148
2000-06-06,10.285127639770508
2000-06-07,10.227828025817871
2000-06-08,10.14188003540039
2000-06-09,10.399724960327148
2000-06-12,10.571616172790527
2000-06-13,10.485672950744629
2000-06-14,10.485672950744629
2000-06-15,10.686217308044434
2000-06-16,10.657567024230957
2000-06-19,10.542967796325684
2000-06-20,10.371076583862305
2000-06-21,10.399724960327148
2000-06-22,10.399724960327148
2000-06-23,10.313779830932617
2000-06-26,10.342422485351562
2000-06-27,10.199180603027344
2000-06-28,10.34958267211914
2000-06-29,10.313779830932617
2000-06-30,10.14188003540039
2000-07-03,10.485672950744629
2000-07-05,10.42837142944336
2000-07-06,10.313779830932617
2000-07-07,10.457019805908203
2000-07-10,10.42837142944336
2000-07-11,10.399724960327148
2000-07-12,10.60026741027832
2000-07-13,10.743511199951172
2000-07-14,10.800820350646973
2000-07-17,10.72918701171875
2000-07-18,10.944058418273926
2000-07-19,11.402449607849121
2000-07-20,11.373804092407227
2000-07-21,11.373804092407227
2000-07-24,11.345151901245117
2000-07-25,11.373804092407227
2000-07-26,11.373804092407227
2000-07-27,11.746245384216309
2000-07-28,11.688949584960938
2000-07-31,11.717596054077148
2000-08-01,11.946785926818848
2000-08-02,12.032733917236328
2000-08-03,11.724754333496094
2000-08-04,11.803540229797363
2000-08-07,12.183144569396973
2000-08-08,12.287431716918945
2000-08-09,12.200286865234375
2000-08-10,12.23659610748291
2000-08-11,12.3745756149292
2000-08-14,12.548867225646973
2000-08-15,12.810298919677734
2000-08-16,12.287431716918945
2000-08-17,12.345528602600098
2000-08-18,12.46171760559082
2000-08-21,12.258378982543945
2000-08-22,12.200286865234375
2000-08-23,12.084089279174805
2000-08-24,11.967900276184082
2000-08-25,12.084089279174805
2000-08-28,12.258378982543945
2000-08-29,12.171236038208008
2000-08-30,12.171236038208008
2000-08-31,12.14945125579834
2000-09-01,12.200286865234375
2000-09-05,12.316481590270996
2000-09-06,12.636009216308594
2000-09-07,12.752202033996582
2000-09-08,13.463885307312012
2000-09-11,13.398528099060059
2000-09-12,13.187931060791016
2000-09-13,13.158880233764648
2000-09-14,13.362217903137207
2000-09-15,13.710797309875488
2000-09-18,13.304122924804688
2000-09-19,12.577916145324707
2000-09-20,12.636009216308594
2000-09-21,12.316481590270996
2000-09-22,12.171236038208008
2000-09-25,12.025996208190918
2000-09-26,12.490772247314453
2000-09-27,12.49803352355957
2000-09-28,12.345528602600098
2000-09-29,12.527082443237305
2000-10-02,13.100784301757812
2000-10-03,13.333166122436523
2000-10-04,12.723153114318848
2000-10-05,12.723153114318848
2000-10-06,12.781249046325684
2000-10-09,12.810298919677734
2000-10-10,12.868396759033203
2000-10-11,12.83934497833252
2000-10-12,13.158880233764648
2000-10-13,13.216975212097168
2000-10-16,13.449363708496094
2000-10-17,12.403623580932617
2000-10-18,12.287431716918945
2000-10-19,12.577916145324707
2000-10-20,12.287431716918945
2000-10-23,12.171236038208008
2000-10-24,12.084089279174805
2000-10-25,12.258378982543945
2000-10-26,11.967900276184082
2000-10-27,12.548867225646973
2000-10-30,12.83934497833252
2000-10-31,12.716891288757324
2000-11-01,12.981823921203613
2000-11-02,12.658019065856934
2000-11-03,12.45195484161377
2000-11-06,12.540266036987305
2000-11-07,12.510830879211426
2000-11-08,12.716891288757324
2000-11-09,13.129008293151855
2000-11-10,13.21731948852539
2000-11-13,13.158453941345215
2000-11-14,13.129008293151855
2000-11-15,13.187884330749512
2000-11-16,13.21731948852539
2000-11-17,13.335071563720703
2000-11-20,13.011259078979492
2000-11-21,13.187884330749512
2000-11-22,13.011259078979492
2000-11-24,13.129008293151855
2000-11-27,12.834633827209473
2000-11-28,12.952384948730469
2000-11-29,13.09958267211914
2000-11-30,13.09958267211914
2000-12-01,13.04069995880127
2000-12-04,13.070134162902832
2000-12-05,13.04069995880127
2000-12-06,13.09958267211914
2000-12-07,12.922948837280273
2000-12-08,12.893510818481445
2000-12-11,12.716891288757324
2000-12-12,12.952384948730469
2000-12-13,13.246763229370117
2000-12-14,13.423382759094238
2000-12-15,13.305635452270508
2000-12-18,13.62944507598877
2000-12-19,13.51169204711914
2000-12-20,13.98268985748291
2000-12-21,13.864941596984863
2000-12-22,13.98268985748291
2000-12-26,14.3359375
2000-12-27,14.306496620178223
2000-12-28,14.57143497467041
2000-12-29,14.924681663513184
2001-01-02,14.306496620178223
2001-01-03,14.306496620178223
2001-01-04,13.158453941345215
2001-01-05,13.335071563720703
2001-01-08,13.452815055847168
2001-01-09,13.39394474029541
2001-01-10,13.305635452270508
2001-01-11,12.893510818481445
2001-01-12,13.187884330749512
2001-01-16,13.011259078979492
2001-01-17,12.952384948730469
2001-01-18,13.070134162902832
2001-01-19,13.04069995880127
2001-01-22,13.276198387145996
2001-01-23,13.305635452270508
2001-01-24,13.452815055847168
2001-01-25,13.717758178710938
2001-01-26,13.80606746673584
2001-01-29,14.158137321472168
2001-01-30,13.969741821289062
2001-01-31,13.894379615783691
2001-02-01,13.870830535888672
2001-02-02,13.800178527832031
2001-02-05,14.184107780456543
2001-02-06,14.184107780456543
2001-02-07,14.002873420715332
2001-02-08,14.141188621520996
2001-02-09,14.37964916229248
2001-02-12,14.66582202911377
2001-02-13,14.541815757751465
2001-02-14,14.522740364074707
2001-02-15,14.360579490661621
2001-02-16,14.427358627319336
2001-02-20,14.575201988220215
2001-02-21,14.689671516418457
2001-02-22,14.804131507873535
2001-02-23,13.950411796569824
2001-02-26,13.993335723876953
2001-02-27,14.07918930053711
2001-02-28,14.093493461608887
2001-03-01,14.37489128112793
2001-03-02,14.384430885314941
2001-03-05,14.331964492797852
2001-03-06,14.37964916229248
2001-03-07,14.427358627319336
2001-03-08,14.427358627319336
2001-03-09,14.37964916229248
2001-03-12,14.30811882019043
2001-03-13,14.26996898651123
2001-03-14,14.021954536437988
2001-03-15,14.174576759338379
2001-03-16,14.207958221435547
2001-03-19,14.255650520324707
2001-03-20,14.107799530029297
2001-03-21,14.093493461608887
2001-03-22,13.330397605895996
2001-03-23,13.592716217041016
2001-03-26,13.797794342041016
2001-03-27,13.840717315673828
2001-03-28,13.759637832641602
2001-03-29,13.807337760925293
2001-03-30,14.112573623657227
2001-04-02,14.231804847717285
2001-04-03,14.117344856262207
2001-04-04,14.093493461608887
2001-04-05,14.05534553527832
2001-04-06,13.921801567077637
2001-04-09,14.322421073913574
2001-04-10,14.694435119628906
2001-04-11,14.684892654418945
2001-04-12,14.656277656555176
2001-04-16,14.618123054504395
2001-04-17,14.913827896118164
2001-04-18,14.794591903686523
2001-04-19,14.55135440826416
2001-04-20,14.165030479431152
2001-04-23,14.451200485229492
2001-04-24,14.451200485229492
2001-04-25,14.475048065185547
2001-04-26,14.522740364074707
2001-04-27,14.556123733520508
2001-04-30,14.92813777923584
2001-05-01,15.142756462097168
2001-05-02,14.126882553100586
2001-05-03,14.066518783569336
2001-05-04,14.274160385131836
2001-05-07,14.235530853271484
2001-05-08,13.96028995513916
2001-05-09,14.134122848510742
2001-05-10,14.24518871307373
2001-05-11,14.235530853271484
2001-05-14,14.303136825561523
2001-05-15,14.052038192749023
2001-05-16,14.090665817260742
2001-05-17,14.013398170471191
2001-05-18,14.066518783569336
2001-05-21,14.250014305114746
2001-05-22,14.201729774475098
2001-05-23,14.235530853271484
2001-05-24,14.2789888381958
2001-05-25,14.119634628295898
2001-05-29,14.158268928527832
2001-05-30,14.085835456848145
2001-05-31,14.32728099822998
2001-06-01,14.370738983154297
2001-06-04,14.346596717834473
2001-06-05,14.201729774475098
2001-06-06,13.728500366210938
2001-06-07,13.593287467956543
2001-06-08,13.883018493652344
2001-06-11,13.926486015319824
2001-06-12,13.974770545959473
2001-06-13,13.868537902832031
2001-06-14,13.501537322998047
2001-06-15,13.800932884216309
2001-06-18,13.82024097442627
2001-06-19,13.969943046569824
2001-06-20,13.892675399780273
2001-06-21,13.366336822509766
2001-06-22,13.462910652160645
2001-06-25,13.482227325439453
2001-06-26,13.530516624450684
2001-06-27,13.520854949951172
2001-06-28,13.375995635986328
2001-06-29,13.448426246643066
2001-07-02,13.44359016418457
2001-07-03,13.289067268371582
2001-07-05,13.6995210647583
2001-07-06,13.680216789245605
2001-07-09,13.501537322998047
2001-07-10,13.284246444702148
2001-07-11,13.076605796813965
2001-07-12,13.095915794372559
2001-07-13,13.062113761901855
2001-07-16,13.062113761901855
2001-07-17,12.960708618164062
2001-07-18,12.651655197143555
2001-07-19,12.651655197143555
2001-07-20,12.501956939697266
2001-07-23,12.197744369506836
2001-07-24,11.811431884765625
2001-07-25,12.675801277160645
2001-07-26,13.013823509216309
2001-07-27,12.965538024902344
2001-07-30,12.980024337768555
2001-07-31,12.878618240356445
2001-08-01,12.501956939697266
2001-08-02,12.337783813476562
2001-08-03,12.340230941772461
2001-08-06,12.134485244750977
2001-08-07,12.217764854431152
2001-08-08,11.992414474487305
2001-08-09,12.060995101928711
2001-08-10,12.046298027038574
2001-08-13,11.820954322814941
2001-08-14,11.767066955566406
2001-08-15,11.855249404907227
2001-08-16,11.855249404907227
2001-08-17,11.850346565246582
2001-08-20,11.669089317321777
2001-08-21,11.673986434936523
2001-08-22,11.786659240722656
2001-08-23,11.781763076782227
2001-08-24,11.850346565246582
2001-08-27,11.767066955566406
2001-08-28,11.732775688171387
2001-08-29,11.585809707641602
2001-08-30,11.512323379516602
2001-08-31,11.492725372314453
2001-09-04,11.43883991241455
2001-09-05,11.34086799621582
2001-09-06,11.262484550476074
2001-09-07,11.517221450805664
2001-09-10,11.492725372314453
2001-09-17,10.968551635742188
2001-09-18,10.699111938476562
2001-09-19,10.434576988220215
2001-09-20,10.356193542480469
2001-09-21,10.287611961364746
2001-09-24,10.287611961364746
2001-09-25,10.155339241027832
2001-09-26,9.885904312133789
2001-09-27,9.74383544921875
2001-09-28,9.797724723815918
2001-10-01,9.797724723815918
2001-10-02,9.856510162353516
2001-10-03,10.091654777526855
2001-10-04,10.287611961364746
2001-10-05,10.512960433959961
2001-10-08,10.3757905960083
2001-10-09,10.307210922241211
2001-10-10,10.174934387207031
2001-10-11,10.263115882873535
2001-10-12,10.478668212890625
2001-10-15,10.6403226852417
2001-10-16,10.924461364746094
2001-10-17,10.679515838623047
2001-10-18,10.424777030944824
2001-10-19,10.405180931091309
2001-10-22,10.38068675994873
2001-10-23,10.170039176940918
2001-10-24,9.807517051696777
2001-10-25,10.297405242919922
2001-10-26,10.062256813049316
2001-10-29,10.463973999023438
2001-10-30,10.21412467956543
2001-10-31,10.537450790405273
2001-11-01,10.655023574829102
2001-11-02,10.777495384216309
2001-11-05,11.203411102294922
2001-11-06,11.024076461791992
2001-11-07,11.332927703857422
2001-11-08,11.46245288848877
2001-11-09,11.522226333618164
2001-11-12,11.457468032836914
2001-11-13,11.347880363464355
2001-11-14,11.258207321166992
2001-11-15,11.21835994720459
2001-11-16,11.243266105651855
2001-11-19,11.133668899536133
2001-11-20,11.223339080810547
2001-11-21,11.1486177444458
2001-11-23,11.283120155334473
2001-11-26,11.317991256713867
2001-11-27,11.357842445373535
2001-11-28,11.258207321166992
2001-11-29,11.347880363464355
2001-11-30,11.472413063049316
2001-12-03,11.342896461486816
2001-12-04,11.452488899230957
2001-12-05,11.492338180541992
2001-12-06,11.367804527282715
2001-12-07,11.601933479309082
2001-12-10,11.362826347351074
2001-12-11,11.332927703857422
2001-12-12,11.258207321166992
2001-12-13,11.407655715942383
2001-12-14,11.322972297668457
2001-12-17,11.303049087524414
2001-12-18,11.656734466552734
2001-12-19,11.945662498474121
2001-12-20,11.880897521972656
2001-12-21,11.950642585754395
2001-12-24,12.110044479370117
2001-12-26,12.030348777770996
2001-12-27,11.945662498474121
2001-12-28,11.93071460723877
2001-12-31,11.970565795898438
2002-01-02,12.09510612487793
2002-01-03,12.055253982543945
2002-01-04,12.105069160461426
2002-01-07,12.264471054077148
2002-01-08,11.70654582977295
2002-01-09,11.70654582977295
2002-01-10,11.905808448791504
2002-01-11,11.746397972106934
2002-01-14,11.771307945251465
2002-01-15,11.935691833496094
2002-01-16,11.870936393737793
2002-01-17,11.880897521972656
2002-01-18,12.015396118164062
2002-01-22,11.811156272888184
2002-01-23,11.73643684387207
2002-01-24,11.726470947265625
2002-01-25,11.751379013061523
2002-01-28,11.726470947265625
2002-01-29,11.527212142944336
2002-01-30,11.377766609191895
2002-01-31,11.372786521911621
2002-02-01,11.497322082519531
2002-02-04,11.332927703857422
2002-02-05,11.011449813842773
2002-02-06,10.808941841125488
2002-02-07,11.001325607299805
2002-02-08,10.768436431884766
2002-02-11,10.960827827453613
2002-02-12,11.193708419799805
2002-02-13,11.355716705322266
2002-02-14,11.294961929321289
2002-02-15,11.3607816696167
2002-02-19,11.001325607299805
2002-02-20,10.98613452911377
2002-02-21,10.98613452911377
2002-02-22,11.23927116394043
2002-02-25,11.143083572387695
2002-02-26,11.112709045410156
2002-02-27,11.112709045410156
2002-02-28,11.036762237548828
2002-03-01,11.087389945983887
2002-03-04,11.183581352233887
2002-03-05,11.416463851928711
2002-03-06,11.73542308807373
2002-03-07,11.730358123779297
2002-03-08,11.63416576385498
2002-03-11,11.715167045593262
2002-03-12,11.4468412399292
2002-03-13,11.3607816696167
2002-03-14,11.310144424438477
2002-03-15,11.300026893615723
2002-03-18,11.426590919494629
2002-03-19,11.603790283203125
2002-03-20,11.62910270690918
2002-03-21,11.877180099487305
2002-03-22,11.786048889160156
2002-03-25,11.522789001464844
2002-03-26,11.38102912902832
2002-03-27,11.203829765319824
2002-03-28,11.456972122192383
2002-04-01,11.229146003723145
2002-04-02,11.259520530700684
2002-04-03,11.188648223876953
2002-04-04,11.158268928527832
2002-04-05,11.04182243347168
2002-04-08,10.955754280090332
2002-04-09,10.849446296691895
2002-04-10,11.082329750061035
2002-04-11,10.82412338256836
2002-04-12,10.879817962646484
2002-04-15,10.763374328613281
2002-04-16,10.879817962646484
2002-04-17,11.026637077331543
2002-04-18,11.001325607299805
2002-04-19,10.768436431884766
2002-04-22,10.657060623168945
2002-04-23,10.712749481201172
2002-04-24,10.555801391601562
2002-04-25,10.32797622680664
2002-04-26,10.13559341430664
2002-04-29,10.07484245300293
2002-04-30,9.801454544067383
2002-05-01,10.262164115905762
2002-05-02,10.40898609161377
2002-05-03,10.43733024597168
2002-05-06,10.385790824890137
2002-05-07,10.303322792053223
2002-05-08,10.40125560760498
2002-05-09,10.164161682128906
2002-05-10,9.94252872467041
2002-05-13,8.272552490234375
2002-05-14,8.777666091918945
2002-05-15,8.880754470825195
2002-05-16,7.86021089553833
2002-05-17,7.891138076782227
2002-05-20,8.504491806030273
2002-05-21,8.74674129486084
2002-05-22,9.050841331481934
2002-05-23,9.123001098632812
2002-05-24,9.08691692352295
2002-05-28,9.555956840515137
2002-05-29,9.303403854370117
2002-05-30,9.349785804748535
2002-05-31,9.308548927307129
2002-06-03,9.138465881347656
2002-06-04,9.13331127166748
2002-06-05,9.019916534423828
2002-06-06,8.710662841796875
2002-06-07,8.849824905395508
2002-06-10,8.653968811035156
2002-06-11,7.788055896759033
2002-06-12,6.705663204193115
2002-06-13,6.87575626373291
2002-06-14,6.525269031524658
2002-06-17,6.855140209197998
2002-06-18,6.97883939743042
2002-06-19,6.947915077209473
2002-06-20,6.576810359954834
2002-06-21,6.839670181274414
2002-06-24,6.777824401855469
2002-06-25,6.571653842926025
2002-06-26,5.669660568237305
2002-06-27,5.391330718994141
2002-06-28,5.6593546867370605
2002-07-01,5.705740928649902
2002-07-02,5.504727840423584
2002-07-03,5.231551170349121
2002-07-05,5.437722682952881
2002-07-08,5.174854755401611
2002-07-09,5.066615581512451
2002-07-10,5.149085521697998
2002-07-11,5.2830939292907715
2002-07-12,5.2830939292907715
2002-07-15,5.587193965911865
2002-07-16,5.360407829284668
2002-07-17,5.308864593505859
2002-07-18,5.205779075622559
2002-07-19,4.499650478363037
2002-07-22,4.546037673950195
2002-07-23,3.896603584289551
2002-07-24,3.9172210693359375
2002-07-25,4.190396785736084
2002-07-26,3.948146104812622
2002-07-29,3.8605237007141113
2002-07-30,4.0203070640563965
2002-07-31,4.185240268707275
2002-08-01,4.107928276062012
2002-08-02,4.061540126800537
2002-08-05,3.9533019065856934
2002-08-06,4.087310791015625
2002-08-07,4.6542744636535645
2002-08-08,4.933009624481201
2002-08-09,5.017155170440674
2002-08-12,5.043448448181152
2002-08-13,4.622722625732422
2002-08-14,5.1065568923950195
2002-08-15,5.1223344802856445
2002-08-16,4.748940467834473
2002-08-19,5.064486026763916
2002-08-20,5.243295192718506
2002-08-21,5.33269739151001
2002-08-22,5.795497417449951
2002-08-23,5.784976482391357
2002-08-26,5.884899139404297
2002-08-27,5.932233810424805
2002-08-28,5.679798603057861
2002-08-29,5.469433307647705
2002-08-30,5.553577423095703
2002-09-03,5.322181224822998
2002-09-04,5.443135738372803
2002-09-05,5.464171886444092
2002-09-06,5.358992099761963
2002-09-09,5.295886039733887
2002-09-10,5.0224127769470215
2002-09-11,5.295886039733887
2002-09-12,5.10129976272583
2002-09-13,5.143370151519775
2002-09-16,5.222256660461426
2002-09-17,5.12759256362915
2002-09-18,5.248552322387695
2002-09-19,4.675314903259277
2002-09-20,4.475468158721924
2002-09-23,4.386064529418945
2002-09-24,4.049482822418213
2002-09-25,4.170443534851074
2002-09-26,4.296658992767334
2002-09-27,4.138889312744141
2002-09-30,4.2388105392456055
2002-10-01,4.354510307312012
2002-10-02,4.096814155578613
2002-10-03,4.102076530456543
2002-10-04,3.818086624145508
2002-10-07,3.5972049236297607
2002-10-08,3.139665126800537
2002-10-09,3.04500150680542
2002-10-10,3.1712186336517334
2002-10-11,3.449950933456421
2002-10-14,3.449950933456421
2002-10-15,3.891711473464966
2002-10-16,3.655052900314331
2002-10-17,3.8811936378479004
2002-10-18,3.8864524364471436
2002-10-21,3.944303512573242
2002-10-22,3.82334303855896
2002-10-23,3.8811936378479004
2002-10-24,3.891711473464966
2002-10-25,4.023190975189209
2002-10-28,4.128369331359863
2002-10-29,4.075779438018799
2002-10-30,4.102076530456543
2002-10-31,4.117852210998535
2002-11-01,4.280884265899658
2002-11-04,4.554355144500732
2002-11-05,4.365029335021973
2002-11-06,4.698318004608154
2002-11-07,4.354275703430176
2002-11-08,4.354275703430176
2002-11-11,4.300520896911621
2002-11-12,4.327399730682373
2002-11-13,4.354275703430176
2002-11-14,4.42953634262085
2002-11-15,4.719821929931641
2002-11-18,4.8488359451293945
2002-11-19,4.875714302062988
2002-11-20,4.988603115081787
2002-11-21,5.1982550621032715
2002-11-22,5.45628547668457
2002-11-25,5.633682727813721
2002-11-26,5.402527809143066
2002-11-27,5.381025314331055
2002-11-29,5.3487701416015625
2002-12-02,5.246635913848877
2002-12-03,5.144497394561768
2002-12-04,4.762825965881348
2002-12-05,4.864962577819824
2002-12-06,4.676814079284668
2002-12-09,4.666065692901611
2002-12-10,4.666065692901611
2002-12-11,4.746699333190918
2002-12-12,4.838085651397705
2002-12-13,4.768202304840088
2002-12-16,4.811207294464111
2002-12-17,4.773577690124512
2002-12-18,4.746699333190918
2002-12-19,4.649937629699707
2002-12-20,4.6284356117248535
2002-12-23,4.752075672149658
2002-12-24,4.746699333190918
2002-12-26,4.838085651397705
2002-12-27,4.875714302062988
2002-12-30,4.870339393615723
2002-12-31,5.074615001678467
2003-01-02,5.21975564956665
2003-01-03,5.510042667388916
2003-01-06,5.692812919616699
2003-01-07,5.370277404785156
2003-01-08,5.332646369934082
2003-01-09,5.542295455932617
2003-01-10,5.590676784515381
2003-01-13,5.402527809143066
2003-01-14,5.429408550262451
2003-01-15,5.364898681640625
2003-01-16,5.3487701416015625
2003-01-17,5.106868267059326
2003-01-21,4.881091594696045
2003-01-22,4.5585527420043945
2003-01-23,4.590805530548096
2003-01-24,3.2630198001861572
2003-01-27,2.956608295440674
2003-01-28,3.0641207695007324
2003-01-29,3.0641207695007324
2003-01-30,3.015740156173706
2003-01-31,3.0479929447174072
2003-02-03,3.004990816116333
2003-02-04,2.574934959411621
2003-02-05,2.5803122520446777
2003-02-06,2.644819974899292
2003-02-07,2.607191324234009
2003-02-10,2.5265557765960693
2003-02-11,2.3599109649658203
2003-02-12,2.3437838554382324
2003-02-13,2.3169054985046387
2003-02-14,2.306154727935791
2003-02-18,2.381412982940674
2003-02-19,2.39754056930542
2003-02-20,2.4029171466827393
2003-02-21,2.4351696968078613
2003-02-24,2.3652865886688232
2003-02-25,2.4029171466827393
2003-02-26,2.311530590057373
2003-02-27,2.4459218978881836
2003-02-28,2.4190428256988525
2003-03-03,2.311530590057373
2003-03-04,2.295402765274048
2003-03-05,2.338407039642334
2003-03-06,2.2846522331237793
2003-03-07,2.2201435565948486
2003-03-10,2.085752487182617
2003-03-11,1.8761019706726074
2003-03-12,1.9137312173843384
2003-03-13,2.031996011734009
2003-03-14,1.892229676246643
2003-03-17,2.005117893218994
2003-03-18,2.0965049266815186
2003-03-19,2.085752487182617
2003-03-20,2.209393262863159
2003-03-21,2.472799301147461
2003-03-24,2.2523982524871826
2003-03-25,2.4889259338378906
2003-03-26,2.4405457973480225
2003-03-27,2.462047576904297
2003-03-28,2.370662212371826
2003-03-31,2.370662212371826
2003-04-01,2.75770902633667
2003-04-02,2.7469582557678223
2003-04-03,2.6394448280334473
2003-04-04,2.6394448280334473
2003-04-07,2.5158042907714844
2003-04-08,2.462047576904297
2003-04-09,2.5641865730285645
2003-04-10,2.521181106567383
2003-04-11,2.5319314002990723
2003-04-14,2.6340696811676025
2003-04-15,2.940481662750244
2003-04-16,2.9727346897125244
2003-04-17,3.0372426509857178
2003-04-21,3.0641207695007324
2003-04-22,3.1071250438690186
2003-04-23,3.300649404525757
2003-04-24,3.397411584854126
2003-04-25,3.2522690296173096
2003-04-28,3.478046417236328
2003-04-29,3.478046417236328
2003-04-30,3.3490302562713623
2003-05-01,3.2576444149017334
2003-05-02,3.3275270462036133
2003-05-05,3.2576444149017334
2003-05-06,3.2683961391448975
2003-05-07,3.2307658195495605
2003-05-08,3.580183506011963
2003-05-09,3.5586812496185303
2003-05-12,3.467294692993164
2003-05-13,3.397411584854126
2003-05-14,3.5586812496185303
2003-05-15,3.762956142425537
2003-05-16,3.7360758781433105
2003-05-19,3.6554431915283203
2003-05-20,3.612436294555664
2003-05-21,3.6823201179504395
2003-05-22,3.967228651046753
2003-05-23,4.0908708572387695
2003-05-27,4.193009853363037
2003-05-28,4.279016971588135
2003-05-29,4.182255268096924
2003-05-30,4.257515907287598
2003-06-02,4.3811564445495605
2003-06-03,4.230638027191162
2003-06-04,4.434910774230957
2003-06-05,4.569304466247559
2003-06-06,4.424161434173584
2003-06-09,4.488669395446777
2003-06-10,4.386532306671143
2003-06-11,4.413410186767578
2003-06-12,4.461791515350342
2003-06-13,4.386532306671143
2003-06-16,4.515548229217529
2003-06-17,4.542425632476807
2003-06-18,4.47791862487793
2003-06-19,4.563927173614502
2003-06-20,4.483291149139404
2003-06-23,4.327399730682373
2003-06-24,4.279016971588135
2003-06-25,4.21988582611084
2003-06-26,4.273642539978027
2003-06-27,4.332774639129639
2003-06-30,4.354275703430176
2003-07-01,4.230638027191162
2003-07-02,4.2951436042785645
2003-07-03,4.176879405975342
2003-07-07,4.176879405975342
2003-07-08,4.150002479553223
2003-07-09,3.8758432865142822
2003-07-10,3.9134726524353027
2003-07-11,3.9080970287323
2003-07-14,3.886596441268921
2003-07-15,3.8167097568511963
2003-07-16,3.6554431915283203
2003-07-17,3.5533053874969482
2003-07-18,3.730701208114624
2003-07-21,3.440417528152466
2003-07-22,3.5963103771209717
2003-07-23,3.5425543785095215
2003-07-24,3.504924774169922
2003-07-25,3.5318033695220947
2003-07-28,3.585559844970703
2003-07-29,3.52642560005188
2003-07-30,3.4296653270721436
2003-07-31,3.494173288345337
2003-08-01,3.445791721343994
2003-08-04,3.4189131259918213
2003-08-05,3.3275270462036133
2003-08-06,3.2845230102539062
2003-08-07,3.359781265258789
2003-08-08,3.4887967109680176
2003-08-11,3.4726693630218506
2003-08-12,3.435041904449463
2003-08-13,3.3651576042175293
2003-08-14,3.4027864933013916
2003-08-15,3.354404926300049
2003-08-18,3.3705334663391113
2003-08-19,3.413538694381714
2003-08-20,3.467294692993164
2003-08-21,3.4726693630218506
2003-08-22,3.413538694381714
2003-08-25,3.4296653270721436
2003-08-26,3.5425543785095215
2003-08-27,3.6016862392425537
2003-08-28,3.5533053874969482
2003-08-29,3.585559844970703
2003-09-02,3.607062339782715
2003-09-03,3.666194200515747
2003-09-04,3.784459352493286
2003-09-05,3.8220887184143066
2003-09-08,3.870466947555542
2003-09-09,3.8059608936309814
2003-09-10,3.9242231845855713
