Date,CVS
2000-07-03,12.377226829528809
2000-07-05,12.475459098815918
2000-07-06,13.634600639343262
2000-07-07,13.477431297302246
2000-07-10,13.693533897399902
2000-07-11,13.634600639343262
2000-07-12,13.713188171386719
2000-07-13,13.497077941894531
2000-07-14,13.654251098632812
2000-07-17,13.988236427307129
2000-07-18,13.831063270568848
2000-07-19,13.35954761505127
2000-07-20,13.653238296508789
2000-07-21,13.554866790771484
2000-07-24,13.692578315734863
2000-07-25,13.53519344329834
2000-07-26,13.25976276397705
2000-07-27,13.102378845214844
2000-07-28,12.767934799194336
2000-07-31,12.433494567871094
2000-08-01,12.19741439819336
2000-08-02,11.607211112976074
2000-08-03,11.272768020629883
2000-08-04,11.371132850646973
2000-08-07,11.292436599731445
2000-08-08,10.957995414733887
2000-08-09,11.07603931427002
2000-08-10,11.508852005004883
2000-08-11,11.548192977905273
2000-08-14,11.784273147583008
2000-08-15,11.646561622619629
2000-08-16,11.685908317565918
2000-08-17,12.099040985107422
2000-08-18,12.217085838317871
2000-08-21,12.020349502563477
2000-08-22,12.040024757385254
2000-08-23,12.079370498657227
2000-08-24,12.276103019714355
2000-08-25,12.099040985107422
2000-08-28,12.040024757385254
2000-08-29,12.256427764892578
2000-08-30,12.276103019714355
2000-08-31,11.690825462341309
2000-09-01,11.72525691986084
2000-09-05,11.685908317565918
2000-09-06,11.882640838623047
2000-09-07,12.079370498657227
2000-09-08,12.590875625610352
2000-09-11,12.944997787475586
2000-09-12,13.338459968566895
2000-09-13,13.84997272491455
2000-09-14,13.84997272491455
2000-09-15,13.84997272491455
2000-09-18,13.889312744140625
2000-09-19,13.869641304016113
2000-09-20,13.928659439086914
2000-09-21,14.184408187866211
2000-09-22,14.440157890319824
2000-09-25,14.4598388671875
2000-09-26,14.302451133728027
2000-09-27,14.223756790161133
2000-09-28,14.440157890319824
2000-09-29,14.577869415283203
2000-10-02,14.695917129516602
2000-10-03,14.87297248840332
2000-10-04,14.87297248840332
2000-10-05,14.676244735717773
2000-10-06,14.676244735717773
2000-10-09,14.38114070892334
2000-10-10,14.361470222473145
2000-10-11,14.735260009765625
2000-10-12,14.617218971252441
2000-10-13,14.440157890319824
2000-10-16,14.420489311218262
2000-10-17,14.164738655090332
2000-10-18,14.479511260986328
2000-10-19,14.497785568237305
2000-10-20,13.965934753417969
2000-10-23,14.025033950805664
2000-10-24,14.41899299621582
2000-10-25,14.675070762634277
2000-10-26,15.147820472717285
2000-10-27,14.655366897583008
2000-10-30,16.644882202148438
2000-10-31,16.684282302856445
2000-11-01,16.703975677490234
2000-11-02,16.566085815429688
2000-11-03,16.526702880859375
2000-11-06,17.491897583007812
2000-11-07,17.314619064331055
2000-11-08,17.27522087097168
2000-11-09,17.98434066772461
2000-11-10,17.531293869018555
2000-11-13,17.885854721069336
2000-11-14,17.866165161132812
2000-11-15,16.99943733215332
2000-11-16,16.84186553955078
2000-11-17,16.526702880859375
2000-11-20,16.50699234008789
2000-11-21,16.62518310546875
2000-11-22,17.314619064331055
2000-11-24,17.176727294921875
2000-11-27,18.122228622436523
2000-11-28,18.00404930114746
2000-11-29,17.649471282958984
2000-11-30,17.925260543823242
2000-12-01,17.452503204345703
2000-12-04,16.960044860839844
2000-12-05,16.960044860839844
2000-12-06,16.211515426635742
2000-12-07,17.196426391601562
2000-12-08,16.881258010864258
2000-12-11,16.447908401489258
2000-12-12,17.393409729003906
2000-12-13,17.610084533691406
2000-12-14,18.06313705444336
2000-12-15,18.26012420654297
2000-12-18,18.082841873168945
2000-12-19,18.26012420654297
2000-12-20,18.73287582397461
2000-12-21,18.713171005249023
2000-12-22,18.594985961914062
2000-12-26,18.437400817871094
2000-12-27,18.851057052612305
2000-12-28,18.890459060668945
2000-12-29,18.890459060668945
2001-01-02,18.023746490478516
2001-01-03,17.019149780273438
2001-01-04,16.073631286621094
2001-01-05,16.290319442749023
2001-01-08,16.684282302856445
2001-01-09,17.097938537597656
2001-01-10,17.62978744506836
2001-01-11,16.99943733215332
2001-01-12,16.86155891418457
2001-01-16,17.41311264038086
2001-01-17,17.27522087097168
2001-01-18,17.610084533691406
2001-01-19,17.174861907958984
2001-01-22,17.273452758789062
2001-01-23,17.608665466308594
2001-01-24,18.003042221069336
2001-01-25,17.983314514160156
2001-01-26,18.397411346435547
2001-01-29,18.188390731811523
2001-01-30,18.09374237060547
2001-01-31,18.677410125732422
2001-02-01,18.27356719970703
2001-02-02,18.58275604248047
2001-02-05,18.20416831970215
2001-02-06,18.147371292114258
2001-02-07,18.866708755493164
2001-02-08,18.620624542236328
2001-02-09,18.658475875854492
2001-02-12,18.9298095703125
2001-02-13,18.560672760009766
2001-02-14,18.756288528442383
2001-02-15,18.898258209228516
2001-02-16,19.431455612182617
2001-02-20,19.55764389038086
2001-02-21,18.797298431396484
2001-02-22,18.415552139282227
2001-02-23,17.992782592773438
2001-02-26,18.541746139526367
2001-02-27,18.756288528442383
2001-02-28,19.24530792236328
2001-03-01,18.74681282043457
2001-03-02,19.056013107299805
2001-03-05,19.04022789001465
2001-03-06,19.087554931640625
2001-03-07,19.179046630859375
2001-03-08,19.59234046936035
2001-03-09,19.204286575317383
2001-03-12,18.847780227661133
2001-03-13,17.986473083496094
2001-03-14,18.109521865844727
2001-03-15,18.33352279663086
2001-03-16,17.535310745239258
2001-03-19,17.544782638549805
2001-03-20,17.22612762451172
2001-03-21,17.35232925415039
2001-03-22,16.910621643066406
2001-03-23,17.361787796020508
2001-03-26,17.380714416503906
2001-03-27,17.800331115722656
2001-03-28,17.74669647216797
2001-03-29,17.80980110168457
2001-03-30,18.45340919494629
2001-04-02,18.36822509765625
2001-04-03,18.150529861450195
2001-04-04,18.298812866210938
2001-04-05,17.636276245117188
2001-04-06,17.667816162109375
2001-04-09,17.112550735473633
2001-04-10,17.97701644897461
2001-04-11,17.166183471679688
2001-04-12,17.667816162109375
2001-04-16,17.456443786621094
2001-04-17,17.8255615234375
2001-04-18,17.920217514038086
2001-04-19,18.06218719482422
2001-04-20,17.985769271850586
2001-04-23,17.71731948852539
2001-04-24,17.52783203125
2001-04-25,17.815227508544922
2001-04-26,18.269996643066406
2001-04-27,18.870046615600586
2001-04-30,18.61739730834961
2001-05-01,18.851091384887695
2001-05-02,17.635204315185547
2001-05-03,17.196229934692383
2001-05-04,16.990936279296875
2001-05-07,16.675125122070312
2001-05-08,17.142526626586914
2001-05-09,17.467830657958984
2001-05-10,17.11726951599121
2001-05-11,16.62775421142578
2001-05-14,16.548797607421875
2001-05-15,16.422468185424805
2001-05-16,16.725650787353516
2001-05-17,17.1330623626709
2001-05-18,17.268861770629883
2001-05-21,17.290969848632812
2001-05-22,17.22464370727539
2001-05-23,17.0604190826416
2001-05-24,17.0098934173584
2001-05-25,17.42361068725586
2001-05-29,16.833032608032227
2001-05-30,17.338340759277344
2001-05-31,17.338340759277344
2001-06-01,17.186758041381836
2001-06-04,17.18042755126953
2001-06-05,17.27202033996582
2001-06-06,17.71731948852539
2001-06-07,17.868915557861328
2001-06-08,17.707843780517578
2001-06-11,17.11726951599121
2001-06-12,17.35096549987793
2001-06-13,17.237289428710938
2001-06-14,17.20885467529297
2001-06-15,15.017085075378418
2001-06-18,15.380273818969727
2001-06-19,15.427648544311523
2001-06-20,15.137093544006348
2001-06-21,14.357027053833008
2001-06-22,14.252809524536133
2001-06-25,13.542219161987305
2001-06-26,13.927523612976074
2001-06-27,11.530473709106445
2001-06-28,11.93471908569336
2001-06-29,12.190524101257324
2001-07-02,11.830496788024902
2001-07-03,11.682062149047852
2001-07-05,12.016823768615723
2001-07-06,12.064199447631836
2001-07-09,12.064199447631836
2001-07-10,12.316856384277344
2001-07-11,12.458970069885254
2001-07-12,12.29474925994873
2001-07-13,12.430548667907715
2001-07-16,12.553715705871582
2001-07-17,12.686363220214844
2001-07-18,12.632670402526855
2001-07-19,12.802826881408691
2001-07-20,12.73007869720459
2001-07-23,12.663666725158691
2001-07-24,12.663666725158691
2001-07-25,12.666831016540527
2001-07-26,11.768608093261719
2001-07-27,11.623115539550781
2001-07-30,11.613635063171387
2001-07-31,11.389074325561523
2001-08-01,11.088610649108887
2001-08-02,11.673722267150879
2001-08-03,11.385910034179688
2001-08-06,11.373265266418457
2001-08-07,11.40805435180664
2001-08-08,11.341633796691895
2001-08-09,11.433359146118164
2001-08-10,11.401729583740234
2001-08-13,11.354283332824707
2001-08-14,11.632610321044922
2001-08-15,11.828699111938477
2001-08-16,11.632610321044922
2001-08-17,11.575675010681152
2001-08-20,12.018463134765625
2001-08-21,11.759117126464844
2001-08-22,11.86032485961914
2001-08-23,11.702191352844238
2001-08-24,12.012137413024902
2001-08-27,11.702191352844238
2001-08-28,11.787585258483887
2001-08-29,11.629438400268555
2001-08-30,11.594656944274902
2001-08-31,11.42070198059082
2001-09-04,11.702191352844238
2001-09-05,12.018463134765625
2001-09-06,11.591499328613281
2001-09-07,11.313170433044434
2001-09-10,11.461823463439941
2001-09-17,11.272058486938477
2001-09-18,11.464984893798828
2001-09-19,11.515585899353027
2001-09-20,11.180327415466309
2001-09-21,10.199875831604004
2001-09-24,10.158763885498047
2001-09-25,9.931048393249512
2001-09-26,10.019600868225098
2001-09-27,10.247321128845215
2001-09-28,10.500344276428223
2001-10-01,10.373827934265137
2001-10-02,10.560434341430664
2001-10-03,10.927312850952148
2001-10-04,10.51931381225586
2001-10-05,10.481365203857422
2001-10-08,10.509827613830566
2001-10-09,10.247321128845215
2001-10-10,10.272624015808105
2001-10-11,10.3010835647583
2001-10-12,10.399134635925293
2001-10-15,10.373827934265137
2001-10-16,10.509827613830566
2001-10-17,10.310572624206543
2001-10-18,10.186379432678223
2001-10-19,10.205384254455566
2001-10-22,10.214890480041504
2001-10-23,10.31310749053955
2001-10-24,10.180039405822754
2001-10-25,10.138851165771484
2001-10-26,10.138851165771484
2001-10-29,10.018449783325195
2001-10-30,7.71503210067749
2001-10-31,7.572453498840332
2001-11-01,7.6041364669799805
2001-11-02,7.376011848449707
2001-11-05,7.4235405921936035
2001-11-06,7.5185866355896
2001-11-07,7.778398036956787
2001-11-08,7.71503210067749
2001-11-09,7.651666164398193
2001-11-12,7.635822296142578
2001-11-13,7.619976997375488
2001-11-14,7.661168098449707
2001-11-15,7.67384147644043
2001-11-16,7.654830455780029
2001-11-19,7.905133247375488
2001-11-20,7.819586753845215
2001-11-21,7.867116451263428
2001-11-23,8.028702735900879
2001-11-26,8.522972106933594
2001-11-27,8.526140213012695
2001-11-28,8.713075637817383
2001-11-29,8.6433687210083
2001-11-30,8.538814544677734
2001-12-03,8.551482200622559
2001-12-04,8.402566909790039
2001-12-05,8.589505195617676
2001-12-06,8.684557914733887
2001-12-07,8.665553092956543
2001-12-10,8.42791748046875
2001-12-11,8.469109535217285
2001-12-12,8.269500732421875
2001-12-13,8.440590858459473
2001-12-14,8.640203475952148
2001-12-17,9.20734691619873
2001-12-18,9.185163497924805
2001-12-19,9.292889595031738
2001-12-20,9.353089332580566
2001-12-21,9.473490715026855
2001-12-24,9.444971084594727
2001-12-26,9.365761756896973
2001-12-27,9.505170822143555
2001-12-28,9.505170822143555
2001-12-31,9.378437995910645
2002-01-02,9.378437995910645
2002-01-03,9.378437995910645
2002-01-04,9.387943267822266
2002-01-07,9.359429359436035
2002-01-08,9.359429359436035
2002-01-09,9.2833833694458
2002-01-10,9.188331604003906
2002-01-11,9.109123229980469
2002-01-14,9.121798515319824
2002-01-15,8.957045555114746
2002-01-16,8.900009155273438
2002-01-17,8.871492385864258
2002-01-18,8.861332893371582
2002-01-22,8.81053638458252
2002-01-23,8.874034881591797
2002-01-24,8.75020980834961
2002-01-25,8.899435997009277
2002-01-28,8.851807594299316
2002-01-29,8.486687660217285
2002-01-30,8.53748607635498
2002-01-31,8.63591194152832
2002-02-01,8.191414833068848
2002-02-04,8.435890197753906
2002-02-05,8.578758239746094
2002-02-06,8.296186447143555
2002-02-07,8.53748607635498
2002-02-08,8.5120849609375
2002-02-11,8.715283393859863
2002-02-12,8.858159065246582
2002-02-13,8.87086009979248
2002-02-14,8.91530990600586
2002-02-15,8.883561134338379
2002-02-19,8.699408531188965
2002-02-20,8.72480583190918
2002-02-21,8.696232795715332
2002-02-22,8.623211860656738
2002-02-25,8.937535285949707
2002-02-26,9.134379386901855
2002-02-27,8.721634864807129
2002-02-28,8.674010276794434
2002-03-01,8.899435997009277
2002-03-04,9.318531036376953
2002-03-05,9.493149757385254
2002-03-06,9.883671760559082
2002-03-07,9.65507698059082
2002-03-08,9.79477596282959
2002-03-11,9.870969772338867
2002-03-12,10.3662691116333
2002-03-13,10.398019790649414
2002-03-14,10.598041534423828
2002-03-15,10.893314361572266
2002-03-18,11.239385604858398
2002-03-19,11.17906379699707
2002-03-20,10.998087882995605
2002-03-21,10.937761306762695
2002-03-22,10.947286605834961
2002-03-25,10.880613327026367
2002-03-26,10.794889450073242
2002-03-27,10.721867561340332
2002-03-28,10.899662017822266
2002-04-01,10.95363998413086
2002-04-02,10.677416801452637
2002-04-03,10.617090225219727
2002-04-04,10.64884090423584
2002-04-05,10.712336540222168
2002-04-08,10.737739562988281
2002-04-09,11.296531677246094
2002-04-10,11.188583374023438
2002-04-11,11.001264572143555
2002-04-12,11.112384796142578
2002-04-15,11.020312309265137
2002-04-16,11.185412406921387
2002-04-17,10.915535926818848
2002-04-18,10.934586524963379
2002-04-19,10.940312385559082
2002-04-22,10.918051719665527
2002-04-23,10.88306713104248
2002-04-24,10.7876558303833
2002-04-25,10.622281074523926
2002-04-26,10.320148468017578
2002-04-29,10.593653678894043
2002-04-30,10.647723197937012
2002-05-01,10.571394920349121
2002-05-02,10.412378311157227
2002-05-03,10.383755683898926
2002-05-06,10.329689979553223
2002-05-07,10.69225025177002
2002-05-08,11.29968547821045
2002-05-09,11.000741958618164
2002-05-10,10.940312385559082
2002-05-13,10.908509254455566
2002-05-14,11.023000717163086
2002-05-15,10.857622146606445
2002-05-16,10.806740760803223
2002-05-17,10.870345115661621
2002-05-20,10.743131637573242
2002-05-21,10.510965347290039
2002-05-22,10.507790565490723
2002-05-23,10.574573516845703
2002-05-24,10.558674812316895
2002-05-28,10.374214172363281
2002-05-29,10.390118598937988
2002-05-30,10.247002601623535
2002-05-31,10.186572074890137
2002-06-03,10.040283203125
2002-06-04,9.859003067016602
2002-06-05,10.100709915161133
2002-06-06,10.224739074707031
2002-06-07,10.41873836517334
2002-06-10,10.539591789245605
2002-06-11,10.488710403442383
2002-06-12,10.650903701782227
2002-06-13,10.498246192932129
2002-06-14,10.456904411315918
2002-06-17,10.695430755615234
2002-06-18,10.654084205627441
2002-06-19,10.495071411132812
2002-06-20,10.498246192932129
2002-06-21,10.361493110656738
2002-06-24,10.091163635253906
2002-06-25,9.970314025878906
2002-06-26,9.913068771362305
2002-06-27,9.85582447052002
2002-06-28,9.73178482055664
2002-07-01,9.579131126403809
2002-07-02,9.350149154663086
2002-07-03,9.32470703125
2002-07-05,9.39785385131836
2002-07-08,9.346968650817871
2002-07-09,9.067102432250977
2002-07-10,8.796772003173828
2002-07-11,8.612311363220215
2002-07-12,8.685458183288574
2002-07-15,8.56460952758789
2002-07-16,8.332443237304688
2002-07-17,8.332443237304688
2002-07-18,8.309494018554688
2002-07-19,8.223438262939453
2002-07-22,7.968443870544434
2002-07-23,7.783579349517822
2002-07-24,8.258502960205078
2002-07-25,8.188377380371094
2002-07-26,8.264874458312988
2002-07-29,8.468863487243652
2002-07-30,8.360495567321777
2002-07-31,9.115903854370117
2002-08-01,9.131837844848633
2002-08-02,8.829042434692383
2002-08-05,8.430621147155762
2002-08-06,8.934225082397461
2002-08-07,9.364519119262695
2002-08-08,9.361333847045898
2002-08-09,9.374079704284668
2002-08-12,9.163715362548828
2002-08-13,9.144593238830566
2002-08-14,9.56213665008545
2002-08-15,9.61313533782959
2002-08-16,9.616321563720703
2002-08-19,9.976494789123535
2002-08-20,9.597198486328125
2002-08-21,9.69919204711914
2002-08-22,9.915936470031738
2002-08-23,9.950993537902832
2002-08-26,9.842623710632324
2002-08-27,9.766134262084961
2002-08-28,9.574883460998535
2002-08-29,9.354952812194824
2002-08-30,9.367707252502441
2002-09-03,9.112715721130371
2002-09-04,9.080843925476074
2002-09-05,8.8864107131958
2002-09-06,9.275274276733398
2002-09-09,9.390019416809082
2002-09-10,9.46014404296875
2002-09-11,9.402767181396484
2002-09-12,9.428271293640137
2002-09-13,9.469705581665039
2002-09-16,9.425076484680176
2002-09-17,9.052152633666992
2002-09-18,8.835415840148926
2002-09-19,8.71429443359375
2002-09-20,8.771663665771484
2002-09-23,8.69198226928711
2002-09-24,8.392370223999023
2002-09-25,8.8003511428833
2002-09-26,9.211522102355957
2002-09-27,8.730228424072266
2002-09-30,8.080008506774902
2002-10-01,7.812266826629639
2002-10-02,7.9047017097473145
2002-10-03,7.911076068878174
2002-10-04,7.847323417663574
2002-10-07,7.649709224700928
2002-10-08,8.252124786376953
2002-10-09,8.207499504089355
2002-10-10,8.31587028503418
2002-10-11,8.669669151306152
2002-10-14,8.669669151306152
2002-10-15,9.14777946472168
2002-10-16,8.940596580505371
2002-10-17,8.943153381347656
2002-10-18,8.847336769104004
2002-10-21,8.828168869018555
2002-10-22,8.761099815368652
2002-10-23,8.91759967803955
2002-10-24,8.764289855957031
2002-10-25,8.908019065856934
2002-10-28,8.639723777770996
2002-10-29,8.671663284301758
2002-10-30,8.690829277038574
2002-10-31,8.856916427612305
2002-11-01,8.930374145507812
2002-11-04,8.671663284301758
2002-11-05,8.767483711242676
2002-11-06,8.799427032470703
2002-11-07,8.78984260559082
2002-11-08,8.598200798034668
2002-11-11,8.419339179992676
2002-11-12,8.5407133102417
2002-11-13,8.521549224853516
2002-11-14,8.91759967803955
2002-11-15,8.98147964477539
2002-11-18,8.725964546203613
2002-11-19,8.671663284301758
2002-11-20,8.655694961547852
2002-11-21,8.304357528686523
2002-11-22,8.32671070098877
2002-11-25,8.352265357971191
2002-11-26,8.313937187194824
2002-11-27,8.591815948486328
2002-11-29,8.585427284240723
2002-12-02,8.502381324768066
2002-12-03,8.438505172729492
2002-12-04,8.674860000610352
2002-12-05,8.476832389831543
2002-12-06,8.620561599731445
2002-12-09,8.428919792175293
2002-12-10,8.639723777770996
2002-12-11,8.515156745910645
2002-12-12,8.403374671936035
2002-12-13,8.14146614074707
2002-12-16,8.122297286987305
2002-12-17,8.080779075622559
2002-12-18,7.97218132019043
2002-12-19,7.857198715209961
2002-12-20,7.91788387298584
2002-12-23,7.761381149291992
2002-12-24,7.8029046058654785
2002-12-26,7.793318271636963
2002-12-27,7.66236686706543
2002-12-30,7.8124823570251465
2002-12-31,7.975375175476074
2003-01-02,8.115910530090332
2003-01-03,8.269225120544434
2003-01-06,8.182982444763184
2003-01-07,7.975375175476074
2003-01-08,7.968989372253418
2003-01-09,8.122297286987305
2003-01-10,8.08397102355957
2003-01-13,8.115910530090332
2003-01-14,8.173402786254883
2003-01-15,8.020092964172363
2003-01-16,8.1542387008667
2003-01-17,8.09994125366211
2003-01-21,7.913625240325928
2003-01-22,7.846395969390869
2003-01-23,7.750357151031494
2003-01-24,7.619107723236084
2003-01-27,7.427028656005859
2003-01-28,7.539074897766113
2003-01-29,7.263764381408691
2003-01-30,7.039668560028076
2003-01-31,7.2413506507873535
2003-02-03,7.471847057342529
2003-02-04,7.859201908111572
2003-02-05,8.00326156616211
2003-02-06,8.035274505615234
2003-02-07,7.971250057220459
2003-02-10,7.948842525482178
2003-02-11,8.070490837097168
2003-02-12,7.993659019470215
2003-02-13,7.91042423248291
2003-02-14,8.000060081481934
2003-02-18,8.160131454467773
2003-02-19,8.147320747375488
2003-02-20,8.147320747375488
2003-02-21,8.316991806030273
2003-02-24,8.044879913330078
2003-02-25,7.974449634552002
2003-02-26,7.916829586029053
2003-02-27,7.955245494842529
2003-02-28,7.971250057220459
2003-03-03,7.875207901000977
2003-03-04,8.016068458557129
2003-03-05,8.05128002166748
2003-03-06,8.131314277648926
2003-03-07,8.112106323242188
2003-03-10,7.859201908111572
2003-03-11,7.8848114013671875
2003-03-12,7.836794853210449
2003-03-13,8.054485321044922
2003-03-14,8.140917778015137
2003-03-17,8.518671035766602
2003-03-18,8.35860824584961
2003-03-19,8.121708869934082
2003-03-20,8.329794883728027
2003-03-21,8.53787899017334
2003-03-24,8.128114700317383
2003-03-25,8.156927108764648
2003-03-26,8.131314277648926
2003-03-27,8.0993013381958
2003-03-28,7.971250057220459
2003-03-31,7.635117053985596
2003-04-01,7.5422749519348145
2003-04-02,7.686331748962402
2003-04-03,7.673529148101807
2003-04-04,7.708742141723633
2003-04-07,7.747156143188477
2003-04-08,7.73755407333374
2003-04-09,7.654323101043701
2003-04-10,7.6575188636779785
2003-04-11,7.58388614654541
2003-04-14,7.836794853210449
2003-04-15,7.769567012786865
2003-04-16,7.587093830108643
2003-04-17,7.442044258117676
2003-04-21,7.406736373901367
2003-04-22,7.5415191650390625
2003-04-23,7.493387699127197
2003-04-24,7.5222673416137695
2003-04-25,7.689141273498535
2003-04-28,7.7533278465271
2003-04-29,7.926623821258545
2003-04-30,7.769372940063477
2003-05-01,7.836764335632324
2003-05-02,8.115967750549316
2003-05-05,8.173727035522461
2003-05-06,8.449711799621582
2003-05-07,8.363064765930176
2003-05-08,8.507479667663574
2003-05-09,8.536360740661621
2003-05-12,8.645472526550293
2003-05-13,8.690400123596191
2003-05-14,8.545991897583008
2003-05-15,8.465761184692383
2003-05-16,8.37911319732666
2003-05-19,8.071032524108887
2003-05-20,8.0325288772583
2003-05-21,8.132002830505371
2003-05-22,8.440088272094727
2003-05-23,8.38232135772705
2003-05-27,8.337396621704102
2003-05-28,8.337396621704102
2003-05-29,8.298885345458984
2003-05-30,8.37590217590332
2003-06-02,8.517107009887695
2003-06-03,8.700030326843262
2003-06-04,8.838018417358398
2003-06-05,8.751376152038574
2003-06-06,8.71928596496582
2003-06-09,8.825185775756836
2003-06-10,8.908622741699219
2003-06-11,9.146103858947754
2003-06-12,9.001688003540039
2003-06-13,8.937504768371582
2003-06-16,9.075501441955566
2003-06-17,9.07228946685791
2003-06-18,9.046614646911621
2003-06-19,8.597335815429688
2003-06-20,8.828393936157227
2003-06-23,8.478595733642578
2003-06-24,8.963178634643555
2003-06-25,8.841235160827637
2003-06-26,9.075501441955566
2003-06-27,8.92146110534668
2003-06-30,8.995272636413574
2003-07-01,9.053033828735352
2003-07-02,9.033783912658691
2003-07-03,9.008108139038086
2003-07-07,9.126843452453613
2003-07-08,9.210289001464844
2003-07-09,9.142890930175781
2003-07-10,9.033783912658691
2003-07-11,9.178193092346191
2003-07-14,9.155725479125977
2003-07-15,9.149309158325195
2003-07-16,9.065873146057129
2003-07-17,8.862640380859375
2003-07-18,8.820830345153809
2003-07-21,8.939817428588867
2003-07-22,8.939817428588867
2003-07-23,8.894795417785645
2003-07-24,8.92374038696289
2003-07-25,8.997698783874512
2003-07-28,9.155274391174316
2003-07-29,8.92374038696289
2003-07-30,9.309627532958984
2003-07-31,9.644065856933594
2003-08-01,9.631207466125488
2003-08-04,9.692305564880371
2003-08-05,9.431829452514648
2003-08-06,9.431829452514648
2003-08-07,9.586182594299316
2003-08-08,9.663362503051758
2003-08-11,9.80163860321045
2003-08-12,9.853090286254883
2003-08-13,10.00423526763916
2003-08-14,9.99137020111084
2003-08-15,9.904541015625
2003-08-18,9.904541015625
2003-08-19,9.901326179504395
2003-08-20,9.856307029724121
2003-08-21,10.020310401916504
2003-08-22,10.036393165588379
2003-08-25,10.062117576599121
2003-08-26,10.010664939880371
2003-08-27,10.2132568359375
2003-08-28,10.41263484954834
2003-08-29,10.483378410339355
2003-09-02,10.45444393157959
2003-09-03,10.2132568359375
2003-09-04,10.129646301269531
2003-09-05,10.029959678649902
2003-09-08,9.872383117675781
2003-09-09,9.689087867736816
2003-09-10,9.602262496948242
2003-09-11,9.663362503051758
2003-09-12,9.711596488952637
2003-09-15,9.763045310974121
2003-09-16,9.808065414428711
2003-09-17,9.920624732971191
