Date,MAR
2000-07-20,14.998042106628418
2000-07-21,15.15832805633545
2000-07-24,15.020942687988281
2000-07-25,15.112530708312988
2000-07-26,15.318618774414062
2000-07-27,15.387301445007324
2000-07-28,14.19662094116211
2000-07-31,14.562982559204102
2000-08-01,15.112530708312988
2000-08-02,14.906455993652344
2000-08-03,14.860651969909668
2000-08-04,15.08963394165039
2000-08-07,14.998042106628418
2000-08-08,14.608773231506348
2000-08-09,15.204118728637695
2000-08-10,14.92934799194336
2000-08-11,15.15832805633545
2000-08-14,14.585878372192383
2000-08-15,14.631684303283691
2000-08-16,14.10502815246582
2000-08-17,14.471396446228027
2000-08-18,14.19662094116211
2000-08-21,14.79196548461914
2000-08-22,14.471396446228027
2000-08-23,14.723259925842285
2000-08-24,14.356907844543457
2000-08-25,14.448497772216797
2000-08-28,14.08212661743164
2000-08-29,14.517189979553223
2000-08-30,14.24241828918457
2000-08-31,14.477118492126465
2000-09-01,14.31110954284668
2000-09-05,15.29570484161377
2000-09-06,14.746164321899414
2000-09-07,14.402705192565918
2000-09-08,14.150825500488281
2000-09-11,13.830260276794434
2000-09-12,13.761564254760742
2000-09-13,13.761564254760742
2000-09-14,13.509687423706055
2000-09-15,13.761564254760742
2000-09-18,13.578380584716797
2000-09-19,13.830260276794434
2000-09-20,13.784456253051758
2000-09-21,13.967022895812988
2000-09-22,14.242230415344238
2000-09-25,14.563310623168945
2000-09-26,13.60007095336914
2000-09-27,13.55419921875
2000-09-28,13.645936965942383
2000-09-29,13.370728492736816
2000-10-02,13.049641609191895
2000-10-03,13.095514297485352
2000-10-04,13.095514297485352
2000-10-05,13.645936965942383
2000-10-06,13.164316177368164
2000-10-09,13.210183143615723
2000-10-10,13.668871879577637
2000-10-11,13.439522743225098
2000-10-12,13.164316177368164
2000-10-13,13.78354549407959
2000-10-16,13.462459564208984
2000-10-17,12.751492500305176
2000-10-18,13.049641609191895
2000-10-19,12.91203498840332
2000-10-20,12.79736614227295
2000-10-23,13.393660545349121
2000-10-24,13.691803932189941
2000-10-25,13.623002052307129
2000-10-26,13.164316177368164
2000-10-27,14.08168888092041
2000-10-30,13.989948272705078
2000-10-31,14.861456871032715
2000-11-01,14.517439842224121
2000-11-02,14.425707817077637
2000-11-03,14.563310623168945
2000-11-06,14.517439842224121
2000-11-07,14.448637008666992
2000-11-08,14.471576690673828
2000-11-09,14.632110595703125
2000-11-10,14.288095474243164
2000-11-13,14.723851203918457
2000-11-14,15.388951301574707
2000-11-15,14.953190803527832
2000-11-16,15.021997451782227
2000-11-17,15.388951301574707
2000-11-20,14.953190803527832
2000-11-21,15.320138931274414
2000-11-22,14.60917854309082
2000-11-24,14.930267333984375
2000-11-27,14.79265308380127
2000-11-28,15.044934272766113
2000-11-29,15.136667251586914
2000-11-30,15.205472946166992
2000-12-01,15.366004943847656
2000-12-04,15.182539939880371
2000-12-05,15.664155006408691
2000-12-06,15.595356941223145
2000-12-07,15.320138931274414
2000-12-08,15.503616333007812
2000-12-11,15.228402137756348
2000-12-12,15.526552200317383
2000-12-13,14.861456871032715
2000-12-14,15.159602165222168
2000-12-15,14.586241722106934
2000-12-18,15.067861557006836
2000-12-19,14.632110595703125
2000-12-20,14.976122856140137
2000-12-21,14.242230415344238
2000-12-22,14.563310623168945
2000-12-26,14.815587997436523
2000-12-27,14.998411178588867
2000-12-28,15.342938423156738
2000-12-29,15.526690483093262
2001-01-02,15.113263130187988
2001-01-03,16.422460556030273
2001-01-04,16.81292724609375
2001-01-05,16.491371154785156
2001-01-08,17.157461166381836
2001-01-09,17.111513137817383
2001-01-10,16.468400955200195
2001-01-11,16.376527786254883
2001-01-12,16.583242416381836
2001-01-16,16.789966583251953
2001-01-17,16.629175186157227
2001-01-18,16.67511558532715
2001-01-19,16.514333724975586
2001-01-22,16.652145385742188
2001-01-23,17.524961471557617
2001-01-24,17.134490966796875
2001-01-25,17.203386306762695
2001-01-26,16.996675491333008
2001-01-29,16.98196792602539
2001-01-30,16.97463035583496
2001-01-31,16.96360206604004
2001-02-01,16.901119232177734
2001-02-02,16.68797492980957
2001-02-05,16.533634185791016
2001-02-06,15.864786148071289
2001-02-07,16.23227882385254
2001-02-08,16.629175186157227
2001-02-09,16.283740997314453
2001-02-12,16.360904693603516
2001-02-13,16.445430755615234
2001-02-14,16.338851928710938
2001-02-15,16.302101135253906
2001-02-16,16.0264835357666
2001-02-20,15.710434913635254
2001-02-21,15.29884147644043
2001-02-22,15.037917137145996
2001-02-23,14.817418098449707
2001-02-26,15.254745483398438
2001-02-27,15.77291488647461
2001-02-28,15.684712409973145
2001-03-01,15.273124694824219
2001-03-02,15.078344345092773
2001-03-05,15.133477210998535
2001-03-06,15.067326545715332
2001-03-07,15.026897430419922
2001-03-08,15.184919357299805
2001-03-09,15.089375495910645
2001-03-12,14.33600902557373
2001-03-13,14.244134902954102
2001-03-14,14.258824348449707
2001-03-15,14.90195369720459
2001-03-16,15.059967041015625
2001-03-19,15.159196853637695
2001-03-20,15.618573188781738
2001-03-21,14.971771240234375
2001-03-22,14.69247817993164
2001-03-23,14.663077354431152
2001-03-26,14.780682563781738
2001-03-27,15.30251693725586
2001-03-28,15.092740058898926
2001-03-29,14.930809020996094
2001-03-30,15.15531063079834
2001-04-02,15.170032501220703
2001-04-03,14.544384956359863
2001-04-04,14.492862701416016
2001-04-05,14.64743709564209
2001-04-06,14.437660217285156
2001-04-09,14.389815330505371
2001-04-10,14.794634819030762
2001-04-11,14.824089050292969
2001-04-12,14.746801376342773
2001-04-16,14.168998718261719
2001-04-17,15.181070327758789
2001-04-18,16.42500114440918
2001-04-19,16.54645538330078
2001-04-20,16.413965225219727
2001-04-23,16.65317153930664
2001-04-24,16.325626373291016
2001-04-25,16.19314193725586
2001-04-26,15.92816162109375
2001-04-27,16.200502395629883
2001-04-30,16.885025024414062
2001-05-01,17.40395164489746
2001-05-02,17.676288604736328
2001-05-03,16.932865142822266
2001-05-04,16.89239501953125
2001-05-07,16.763586044311523
2001-05-08,16.355066299438477
2001-05-09,16.535409927368164
2001-05-10,16.616378784179688
2001-05-11,16.542760848999023
2001-05-14,16.66420555114746
2001-05-15,16.634777069091797
2001-05-16,17.319311141967773
2001-05-17,17.66524887084961
2001-05-18,17.62476921081543
2001-05-21,18.011198043823242
2001-05-22,18.283525466918945
2001-05-23,17.978073120117188
2001-05-24,17.959674835205078
2001-05-25,17.9191837310791
2001-05-29,18.162090301513672
2001-05-30,17.499629974365234
2001-05-31,17.42970085144043
2001-06-01,17.16472816467285
2001-06-04,17.109521865844727
2001-06-05,17.363460540771484
2001-06-06,17.16472816467285
2001-06-07,16.907115936279297
2001-06-08,16.715730667114258
2001-06-11,16.741498947143555
2001-06-12,16.539087295532227
2001-06-13,16.579566955566406
2001-06-14,16.50228500366211
2001-06-15,16.833505630493164
2001-06-18,16.796701431274414
2001-06-19,17.3009090423584
2001-06-20,17.275135040283203
2001-06-21,17.606361389160156
2001-06-22,17.359786987304688
2001-06-25,17.28249740600586
2001-06-26,16.973356246948242
2001-06-27,17.141040802001953
2001-06-28,17.233179092407227
2001-06-29,17.446941375732422
2001-07-02,17.918668746948242
2001-07-03,17.914987564086914
2001-07-05,17.690183639526367
2001-07-06,17.251605987548828
2001-07-09,17.32162857055664
2001-07-10,17.365848541259766
2001-07-11,16.864627838134766
2001-07-12,17.60541534423828
2001-07-13,17.966585159301758
2001-07-16,18.06609344482422
2001-07-17,18.231943130493164
2001-07-18,18.121370315551758
2001-07-19,18.04766273498535
2001-07-20,17.67911720275879
2001-07-23,17.483783721923828
2001-07-24,17.270034790039062
2001-07-25,17.85602378845215
2001-07-26,17.959217071533203
2001-07-27,17.693864822387695
2001-07-30,17.66069793701172
2001-07-31,17.598045349121094
2001-08-01,17.874448776245117
2001-08-02,18.036619186401367
2001-08-03,17.977642059326172
2001-08-06,17.78230857849121
2001-08-07,17.704923629760742
2001-08-08,17.60541534423828
2001-08-09,17.56486701965332
2001-08-10,17.60541534423828
2001-08-13,17.50590705871582
2001-08-14,17.5353946685791
2001-08-15,17.236873626708984
2001-08-16,17.19632911682129
2001-08-17,17.01573944091797
2001-08-20,17.08576011657715
2001-08-21,16.95309066772461
2001-08-22,16.978885650634766
2001-08-23,17.111560821533203
2001-08-24,17.454301834106445
2001-08-27,17.292152404785156
2001-08-28,16.945716857910156
2001-08-29,16.70984649658203
2001-08-30,15.987502098083496
2001-08-31,16.16070556640625
2001-09-04,16.193883895874023
2001-09-05,16.105432510375977
2001-09-06,15.235666275024414
2001-09-07,15.114045143127441
2001-09-10,15.055068016052246
2001-09-17,11.885592460632324
2001-09-18,11.35119915008545
2001-09-19,11.240633964538574
2001-09-20,10.669386863708496
2001-09-21,11.056363105773926
2001-09-24,11.295917510986328
2001-09-25,11.461763381958008
2001-09-26,11.781221389770508
2001-09-27,12.021275520324707
2001-09-28,12.335193634033203
2001-10-01,11.910480499267578
2001-10-02,11.762754440307617
2001-10-03,12.372130393981934
2001-10-04,11.855079650878906
2001-10-05,12.228094100952148
2001-10-08,11.818146705627441
2001-10-09,11.40451717376709
2001-10-10,11.773833274841309
2001-10-11,12.464457511901855
2001-10-12,12.372130393981934
2001-10-15,12.32042407989502
2001-10-16,12.597412109375
2001-10-17,12.301958084106445
2001-10-18,11.818146705627441
2001-10-19,11.873555183410645
2001-10-22,12.054512023925781
2001-10-23,12.098833084106445
2001-10-24,11.740598678588867
2001-10-25,12.257640838623047
2001-10-26,12.257640838623047
2001-10-29,11.895711898803711
2001-10-30,11.338037490844727
2001-10-31,11.570708274841309
2001-11-01,11.80337905883789
2001-11-02,11.873555183410645
2001-11-05,12.002813339233398
2001-11-06,12.002813339233398
2001-11-07,12.460765838623047
2001-11-08,12.741449356079102
2001-11-09,12.556788444519043
2001-11-12,12.002813339233398
2001-11-13,12.741449356079102
2001-11-14,13.295422554016113
2001-11-15,13.557639122009277
2001-11-16,13.6647367477417
2001-11-19,13.572415351867676
2001-11-20,13.406213760375977
2001-11-21,13.081217765808105
2001-11-23,13.358209609985352
2001-11-26,13.557639122009277
2001-11-27,13.697976112365723
2001-11-28,13.539173126220703
2001-11-29,13.557639122009277
2001-11-30,13.89371109008789
2001-12-03,14.000821113586426
2001-12-04,14.203941345214844
2001-12-05,14.997981071472168
2001-12-06,15.060762405395508
2001-12-07,14.846546173095703
2001-12-10,14.636043548583984
2001-12-11,14.698824882507324
2001-12-12,14.281503677368164
2001-12-13,14.240869522094727
2001-12-14,14.296270370483398
2001-12-17,14.070990562438965
2001-12-18,14.355362892150879
2001-12-19,14.355362892150879
2001-12-20,14.647120475769043
2001-12-21,14.735757827758789
2001-12-24,14.624964714050293
2001-12-26,14.981940269470215
2001-12-27,15.166905403137207
2001-12-28,15.222387313842773
2001-12-31,15.037433624267578
2002-01-02,14.796977996826172
2002-01-03,14.911661148071289
2002-01-04,15.277876853942871
2002-01-07,15.385157585144043
2002-01-08,15.163208961486816
2002-01-09,15.052226066589355
2002-01-10,15.048523902893066
2002-01-11,14.819180488586426
2002-01-14,14.57872486114502
2002-01-15,14.482542991638184
2002-01-16,14.364163398742676
2002-01-17,14.608322143554688
2002-01-18,14.65269660949707
2002-01-22,14.34196662902832
2002-01-23,14.14591121673584
2002-01-24,14.367856979370117
2002-01-25,14.471440315246582
2002-01-28,14.563921928405762
2002-01-29,14.785886764526367
2002-01-30,14.615715980529785
2002-01-31,15.085524559020996
2002-02-01,14.981940269470215
2002-02-04,14.615715980529785
2002-02-05,14.878363609313965
2002-02-06,14.464046478271484
2002-02-07,14.37526798248291
2002-02-08,14.253189086914062
2002-02-11,13.868465423583984
2002-02-12,13.6502103805542
2002-02-13,14.560230255126953
2002-02-14,14.297588348388672
2002-02-15,14.060827255249023
2002-02-19,13.90176010131836
2002-02-20,14.460349082946777
2002-02-21,14.108919143676758
2002-02-22,14.094120025634766
2002-02-25,14.14591121673584
2002-02-26,14.297588348388672
2002-02-27,14.149613380432129
2002-02-28,14.600914001464844
2002-03-01,15.307467460632324
2002-03-04,15.7291898727417
2002-03-05,15.936342239379883
2002-03-06,16.07320785522461
2002-03-07,16.091712951660156
2002-03-08,16.195287704467773
2002-03-11,16.0510196685791
2002-03-12,16.272977828979492
2002-03-13,16.12500762939453
2002-03-14,16.08431625366211
2002-03-15,16.091712951660156
2002-03-18,16.424640655517578
2002-03-19,16.787174224853516
2002-03-20,16.705791473388672
2002-03-21,16.480133056640625
2002-03-22,16.461641311645508
2002-03-25,16.2211856842041
2002-03-26,16.154605865478516
2002-03-27,16.31736946105957
2002-03-28,16.628108978271484
2002-04-01,16.498624801635742
2002-04-02,16.3522891998291
2002-04-03,16.107789993286133
2002-04-04,16.181880950927734
2002-04-05,16.34859848022461
2002-04-08,16.32637596130371
2002-04-09,16.62643051147461
2002-04-10,16.78203582763672
2002-04-11,16.55975341796875
2002-04-12,16.68942642211914
2002-04-15,16.674592971801758
2002-04-16,16.515304565429688
2002-04-17,16.61532211303711
2002-04-18,16.70794105529785
2002-04-19,16.80426025390625
2002-04-22,16.744985580444336
2002-04-23,16.852426528930664
2002-04-24,17.167312622070312
2002-04-25,16.996910095214844
2002-04-26,16.889469146728516
2002-04-29,16.44121742248535
2002-04-30,16.27821159362793
2002-05-01,16.311542510986328
2002-05-02,16.293025970458984
2002-05-03,15.911444664001465
2002-05-06,15.326114654541016
2002-05-07,15.322403907775879
2002-05-08,15.281643867492676
2002-05-09,15.059377670288086
2002-05-10,14.670388221740723
2002-05-13,14.940823554992676
2002-05-14,15.340926170349121
2002-05-15,15.822538375854492
2002-05-16,15.829938888549805
2002-05-17,15.648417472839355
2002-05-20,15.374265670776367
2002-05-21,14.885261535644531
2002-05-22,14.614815711975098
2002-05-23,14.70743465423584
2002-05-24,14.85191822052002
2002-05-28,14.429585456848145
2002-05-29,14.640748977661133
2002-05-30,14.622230529785156
2002-05-31,14.981583595275879
2002-06-03,14.622230529785156
2002-06-04,14.414764404296875
2002-06-05,14.637044906616211
2002-06-06,14.377725601196289
2002-06-07,14.52220344543457
2002-06-10,14.803754806518555
2002-06-11,14.722248077392578
2002-06-12,14.362905502319336
2002-06-13,14.233244895935059
2002-06-14,14.11839771270752
2002-06-17,14.759298324584961
2002-06-18,14.57406234741211
2002-06-19,14.53702163696289
2002-06-20,14.559248924255371
2002-06-21,14.725961685180664
2002-06-24,14.555543899536133
2002-06-25,14.399667739868164
2002-06-26,14.306888580322266
2002-06-27,14.36627197265625
2002-06-28,14.121326446533203
2002-07-01,13.657422065734863
2002-07-02,13.286296844482422
2002-07-03,13.319698333740234
2002-07-05,14.058237075805664
2002-07-08,13.791025161743164
2002-07-09,13.36052131652832
2002-07-10,12.90403938293457
2002-07-11,13.475567817687988
2002-07-12,13.620306968688965
2002-07-15,13.657422065734863
2002-07-16,13.308562278747559
2002-07-17,13.256604194641113
2002-07-18,12.989392280578613
2002-07-19,12.570023536682129
2002-07-22,12.432707786560059
2002-07-23,11.994775772094727
2002-07-24,12.748167037963867
2002-07-25,11.979933738708496
2002-07-26,12.117247581481934
2002-07-29,13.074756622314453
2002-07-30,12.859501838684082
2002-07-31,12.432707786560059
2002-08-01,12.284255981445312
2002-08-02,11.67189884185791
2002-08-05,11.363863945007324
2002-08-06,11.746124267578125
2002-08-07,11.764679908752441
2002-08-08,12.224879264831543
2002-08-09,12.09498119354248
2002-08-12,12.213744163513184
2002-08-13,11.946537971496582
2002-08-14,11.749834060668945
2002-08-15,12.24714469909668
2002-08-16,11.972511291503906
2002-08-19,12.380749702453613
2002-08-20,12.33992862701416
2002-08-21,12.061583518981934
2002-08-22,12.636828422546387
2002-08-23,12.681360244750977
2002-08-26,12.725894927978516
2002-08-27,12.573728561401367
2002-08-28,12.399312019348145
2002-08-29,12.302812576293945
2002-08-30,12.146937370300293
2002-09-03,11.775813102722168
2002-09-04,11.968799591064453
2002-09-05,11.96137523651123
2002-09-06,12.254565238952637
2002-09-09,12.24714469909668
2002-09-10,12.328791618347168
2002-09-11,12.031890869140625
2002-09-12,11.597675323486328
2002-09-13,11.579121589660645
2002-09-16,11.731279373168945
2002-09-17,11.601383209228516
2002-09-18,11.319327354431152
2002-09-19,10.580789566040039
2002-09-20,10.614192008972168
2002-09-23,10.510024070739746
2002-09-24,10.249597549438477
2002-09-25,10.491416931152344
2002-09-26,11.570319175720215
2002-09-27,11.339655876159668
2002-09-30,10.785326957702637
2002-10-01,11.168529510498047
2002-10-02,10.565823554992676
2002-10-03,10.532340049743652
2002-10-04,10.476539611816406
2002-10-07,9.840356826782227
2002-10-08,10.216113090515137
2002-10-09,10.082178115844727
2002-10-10,10.655116081237793
2002-10-11,10.744403839111328
2002-10-14,10.79648494720459
2002-10-15,11.436394691467285
2002-10-16,11.042031288146973
2002-10-17,11.309901237487793
2002-10-18,11.198288917541504
2002-10-21,11.968406677246094
2002-10-22,11.897714614868164
2002-10-23,11.979565620422363
2002-10-24,11.510801315307617
2002-10-25,12.027932167053223
2002-10-28,11.64845085144043
2002-10-29,11.678215026855469
2002-10-30,11.629846572875977
2002-10-31,11.507078170776367
2002-11-01,11.849352836608887
2002-11-04,12.094897270202637
2002-11-05,12.132097244262695
2002-11-06,12.154417991638184
2002-11-07,12.18790340423584
2002-11-08,12.146979331970215
2002-11-11,11.767502784729004
2002-11-12,12.013047218322754
2002-11-13,11.830748558044434
2002-11-14,11.990723609924316
2002-11-15,12.247428894042969
2002-11-18,12.154417991638184
2002-11-19,12.258594512939453
2002-11-20,12.191624641418457
2002-11-21,12.701313018798828
2002-11-22,12.861289978027344
2002-11-25,13.475153923034668
2002-11-26,13.45655632019043
2002-11-27,13.467717170715332
2002-11-29,13.30029582977295
2002-12-02,13.277971267700195
2002-12-03,12.824092864990234
2002-12-04,12.824092864990234
2002-12-05,12.59714412689209
2002-12-06,12.745959281921387
2002-12-09,12.444610595703125
2002-12-10,12.373923301696777
2002-12-11,12.27719783782959
2002-12-12,12.444610595703125
2002-12-13,12.169297218322754
2002-12-16,12.359042167663574
2002-12-17,12.199066162109375
2002-12-18,12.109779357910156
2002-12-19,12.161857604980469
2002-12-20,12.418567657470703
2002-12-23,12.217242240905762
2002-12-24,12.220972061157227
2002-12-26,12.273165702819824
2002-12-27,11.989828109741211
2002-12-30,12.142680168151855
2002-12-31,12.254528045654297
2003-01-02,12.686995506286621
2003-01-03,12.780198097229004
2003-01-06,12.653446197509766
2003-01-07,12.649715423583984
2003-01-08,12.508044242858887
2003-01-09,12.672083854675293
2003-01-10,12.645986557006836
2003-01-13,12.56396770477295
2003-01-14,12.761558532714844
2003-01-15,12.336551666259766
2003-01-16,12.414836883544922
2003-01-17,12.23588752746582
2003-01-21,11.781051635742188
2003-01-22,11.937634468078613
2003-01-23,12.094215393066406
2003-01-24,11.892894744873047
2003-01-27,11.605822563171387
2003-01-28,11.564810752868652
2003-01-29,11.762409210205078
2003-01-30,11.460428237915039
2003-01-31,11.631924629211426
2003-02-03,11.672932624816895
2003-02-04,11.41568374633789
2003-02-05,11.3448486328125
2003-02-06,11.18081283569336
2003-02-07,10.942209243774414
2003-02-10,11.389589309692383
2003-02-11,11.333666801452637
2003-02-12,11.203176498413086
2003-02-13,10.986947059631348
2003-02-14,11.259101867675781
2003-02-18,11.445514678955078
2003-02-19,11.3448486328125
2003-02-20,11.266558647155762
2003-02-21,11.471609115600586
2003-02-24,11.147255897521973
2003-02-25,11.251646041870117
2003-02-26,11.020499229431152
2003-02-27,11.072690963745117
2003-02-28,11.266558647155762
2003-03-03,11.184538841247559
2003-03-04,10.945939064025879
2003-03-05,11.184538841247559
2003-03-06,11.035409927368164
2003-03-07,11.285201072692871
2003-03-10,11.039144515991211
2003-03-11,10.785623550415039
2003-03-12,10.7558012008667
2003-03-13,11.348579406738281
2003-03-14,11.341123580932617
2003-03-17,11.956273078918457
2003-03-18,11.8369722366333
2003-03-19,11.971187591552734
2003-03-20,12.206062316894531
2003-03-21,13.003889083862305
2003-03-24,11.877981185913086
2003-03-25,12.228431701660156
2003-03-26,12.228431701660156
2003-03-27,12.176234245300293
2003-03-28,12.153867721557617
2003-03-31,11.884860038757324
2003-04-01,11.690577507019043
2003-04-02,12.221114158630371
2003-04-03,12.217381477355957
2003-04-04,12.232329368591309
2003-04-07,12.475181579589844
2003-04-08,12.490121841430664
2003-04-09,12.265950202941895
2003-04-10,12.333202362060547
2003-04-11,12.422872543334961
2003-04-14,12.811440467834473
2003-04-15,12.916051864624023
2003-04-16,12.736714363098145
2003-04-17,13.043085098266602
2003-04-21,13.237360954284668
2003-04-22,13.450322151184082
2003-04-23,13.427912712097168
2003-04-24,13.300883293151855
2003-04-25,13.043085098266602
2003-04-28,13.263513565063477
2003-04-29,13.409234046936035
2003-04-30,13.416701316833496
2003-05-01,13.312088966369629
2003-05-02,13.573627471923828
2003-05-05,13.82021713256836
2003-05-06,14.167682647705078
2003-05-07,14.09295654296875
2003-05-08,13.82394790649414
2003-05-09,13.962188720703125
2003-05-12,14.257351875305176
2003-05-13,14.163938522338867
2003-05-14,13.921092987060547
2003-05-15,14.01075553894043
2003-05-16,13.947242736816406
2003-05-19,13.696917533874512
2003-05-20,13.670761108398438
2003-05-21,13.599773406982422
2003-05-22,13.655823707580566
2003-05-23,13.65955924987793
2003-05-27,14.096687316894531
2003-05-28,14.373172760009766
2003-05-29,14.287236213684082
2003-05-30,14.608545303344727
2003-06-02,14.589871406555176
2003-06-03,14.45910358428955
2003-06-04,14.616020202636719
2003-06-05,14.72811222076416
2003-06-06,14.870085716247559
2003-06-09,14.559980392456055
2003-06-10,14.679536819458008
2003-06-11,14.720640182495117
2003-06-12,14.687012672424316
2003-06-13,14.49272632598877
2003-06-16,14.814045906066895
2003-06-17,14.6533842086792
2003-06-18,14.559980392456055
2003-06-19,14.20130729675293
2003-06-20,14.335808753967285
2003-06-23,14.206652641296387
2003-06-24,14.318967819213867
2003-06-25,14.232860565185547
2003-06-26,14.442495346069336
2003-06-27,14.360138893127441
2003-06-30,14.382604598999023
2003-07-01,14.397575378417969
2003-07-02,14.457470893859863
2003-07-03,14.449989318847656
2003-07-07,14.693315505981445
2003-07-08,14.861773490905762
2003-07-09,14.93663501739502
2003-07-10,14.689576148986816
2003-07-11,14.846800804138184
2003-07-14,14.775675773620605
2003-07-15,14.869256973266602
2003-07-16,14.764443397521973
2003-07-17,14.31147575378418
2003-07-18,14.53608512878418
2003-07-21,14.307729721069336
2003-07-22,14.62218952178955
2003-07-23,14.618448257446289
2003-07-24,14.786909103393555
2003-07-25,15.269824981689453
2003-07-28,15.337206840515137
2003-07-29,15.1724853515625
2003-07-30,15.06018352508545
2003-07-31,15.385876655578613
2003-08-01,15.408321380615234
2003-08-04,15.281046867370605
2003-08-05,14.989053726196289
2003-08-06,14.970340728759766
2003-08-07,15.404579162597656
2003-08-08,15.370888710021973
2003-08-11,15.075157165527344
2003-08-12,15.135053634643555
2003-08-13,15.04895305633545
2003-08-14,15.123817443847656
2003-08-15,15.067669868469238
2003-08-18,15.198688507080078
2003-08-19,15.221150398254395
2003-08-20,15.34842586517334
2003-08-21,15.460742950439453
2003-08-22,15.404579162597656
2003-08-25,15.34842586517334
2003-08-26,15.239873886108398
2003-08-27,15.21741008758545
2003-08-28,15.23612117767334
2003-08-29,15.284789085388184
2003-09-02,15.438279151916504
2003-09-03,15.367146492004395
2003-09-04,15.254847526550293
2003-09-05,15.191204071044922
2003-09-08,15.21741008758545
2003-09-09,15.078892707824707
2003-09-10,14.876744270324707
2003-09-11,15.037711143493652
2003-09-12,15.06391716003418
2003-09-15,15.015254020690918
2003-09-16,15.251103401184082
2003-09-17,15.23612117767334
2003-09-18,15.823859214782715
