Date,SW
2009-01-06,1.4335793256759644
2009-01-07,1.4335793256759644
2009-01-08,1.4335793256759644
2009-01-09,1.4335793256759644
2009-01-12,1.6260504722595215
2009-01-13,1.6260504722595215
2009-01-14,1.6260504722595215
2009-01-15,1.6260504722595215
2009-01-16,1.6260504722595215
2009-01-20,1.6260504722595215
2009-01-21,1.5065853595733643
2009-01-22,1.5065853595733643
2009-01-23,1.5065853595733643
2009-01-26,1.5065853595733643
2009-01-27,1.5065853595733643
2009-01-28,1.5065853595733643
2009-01-29,1.5065853595733643
2009-01-30,1.5065853595733643
2009-02-02,1.5065853595733643
2009-02-03,1.5065853595733643
2009-02-04,1.5065853595733643
2009-02-05,1.5065853595733643
2009-02-06,1.5065853595733643
2009-02-09,1.5065853595733643
2009-02-10,1.5065853595733643
2009-02-11,1.5065853595733643
2009-02-12,1.5065853595733643
2009-02-13,1.5065853595733643
2009-02-17,1.5065853595733643
2009-02-18,1.5065853595733643
2009-02-19,1.5065853595733643
2009-02-20,1.5065853595733643
2009-02-23,1.5065853595733643
2009-02-24,1.5065853595733643
2009-02-25,1.1614645719528198
2009-02-26,1.1614645719528198
2009-02-27,1.1614645719528198
2009-03-02,1.1614645719528198
2009-03-03,1.1614645719528198
2009-03-04,1.1614645719528198
2009-03-05,1.1614645719528198
2009-03-06,1.1614645719528198
2009-03-09,1.1614645719528198
2009-03-10,1.1614645719528198
2009-03-11,1.1282800436019897
2009-03-12,1.1282800436019897
2009-03-13,1.1282800436019897
2009-03-16,1.1282800436019897
2009-03-17,1.1282800436019897
2009-03-18,1.1282800436019897
2009-03-19,1.1282800436019897
2009-03-20,1.1282800436019897
2009-03-23,1.1282800436019897
2009-03-24,1.1282800436019897
2009-03-25,1.1282800436019897
2009-03-26,1.1282800436019897
2009-03-27,1.1282800436019897
2009-03-30,1.1282800436019897
2009-03-31,1.1282800436019897
2009-04-01,1.1282800436019897
2009-04-02,1.1282800436019897
2009-04-03,1.1282800436019897
2009-04-06,1.1282800436019897
2009-04-07,1.294203519821167
2009-04-08,1.294203519821167
2009-04-09,1.294203519821167
2009-04-13,1.294203519821167
2009-04-14,1.294203519821167
2009-04-15,1.294203519821167
2009-04-16,1.294203519821167
2009-04-17,1.294203519821167
2009-04-20,1.294203519821167
2009-04-21,1.294203519821167
2009-04-22,1.5995028018951416
2009-04-23,1.5995028018951416
2009-04-24,1.5995028018951416
2009-04-27,1.5995028018951416
2009-04-28,1.5995028018951416
2009-04-29,1.5995028018951416
2009-04-30,1.5995028018951416
2009-05-01,1.5995028018951416
2009-05-04,1.5995028018951416
2009-05-05,1.9910820722579956
2009-05-06,1.9910820722579956
2009-05-07,1.9910820722579956
2009-05-08,2.5087637901306152
2009-05-11,2.5087637901306152
2009-05-12,3.1525466442108154
2009-05-13,3.1525466442108154
2009-05-14,3.1525466442108154
2009-05-15,3.1525466442108154
2009-05-18,3.1525466442108154
2009-05-19,3.1525466442108154
2009-05-20,3.1525466442108154
2009-05-21,3.1525466442108154
2009-05-22,3.1525466442108154
2009-05-26,3.1525466442108154
2009-05-27,3.1525466442108154
2009-05-28,3.1525466442108154
2009-05-29,3.1525466442108154
2009-06-01,3.1525466442108154
2009-06-02,3.1525466442108154
2009-06-03,3.1525466442108154
2009-06-04,3.1525466442108154
2009-06-05,3.1525466442108154
2009-06-08,3.1525466442108154
2009-06-09,3.1525466442108154
2009-06-10,3.1525466442108154
2009-06-11,3.1525466442108154
2009-06-12,3.1525466442108154
2009-06-15,3.1525466442108154
2009-06-16,3.1525466442108154
2009-06-17,3.1525466442108154
2009-06-18,3.1525466442108154
2009-06-19,3.1525466442108154
2009-06-22,3.1525466442108154
2009-06-23,3.1525466442108154
2009-06-24,3.1525466442108154
2009-06-25,3.1525466442108154
2009-06-26,3.1525466442108154
2009-06-29,3.1525466442108154
2009-06-30,3.1525466442108154
2009-07-01,3.1525466442108154
2009-07-02,3.1525466442108154
2009-07-06,3.1525466442108154
2009-07-07,3.1525466442108154
2009-07-08,3.1525466442108154
2009-07-09,3.1525466442108154
2009-07-10,3.1525466442108154
2009-07-13,3.1525466442108154
2009-07-14,3.1525466442108154
2009-07-15,3.1525466442108154
2009-07-16,3.1525466442108154
2009-07-17,3.1525466442108154
2009-07-20,3.1525466442108154
2009-07-21,3.1525466442108154
2009-07-22,3.1525466442108154
2009-07-23,3.1525466442108154
2009-07-24,3.1525466442108154
2009-07-27,3.1525466442108154
2009-07-28,3.1525466442108154
2009-07-29,3.1525466442108154
2009-07-30,3.1525466442108154
2009-07-31,3.1525466442108154
2009-08-03,3.1525466442108154
2009-08-04,3.1525466442108154
2009-08-05,3.1525466442108154
2009-08-06,3.1525466442108154
2009-08-07,3.1525466442108154
2009-08-10,3.1525466442108154
2009-08-11,3.1525466442108154
2009-08-12,3.1525466442108154
2009-08-13,3.1525466442108154
2009-08-14,3.1525466442108154
2009-08-17,3.1525466442108154
2009-08-18,3.1525466442108154
2009-08-19,3.1525466442108154
2009-08-20,4.479933738708496
2009-08-21,4.479933738708496
2009-08-24,4.479933738708496
2009-08-25,4.479933738708496
2009-08-26,5.143629550933838
2009-08-27,5.143629550933838
2009-08-28,5.143629550933838
2009-08-31,5.143629550933838
2009-09-01,5.143629550933838
2009-09-02,5.143629550933838
2009-09-03,5.143629550933838
2009-09-04,5.143629550933838
2009-09-08,5.143629550933838
2009-09-09,5.143629550933838
2009-09-10,5.143629550933838
2009-09-11,5.143629550933838
2009-09-14,5.143629550933838
2009-09-15,5.143629550933838
2009-09-16,5.143629550933838
2009-09-17,5.143629550933838
2009-09-18,5.143629550933838
2009-09-21,5.143629550933838
2009-09-22,5.143629550933838
2009-09-23,5.143629550933838
2009-09-24,5.143629550933838
2009-09-25,5.143629550933838
2009-09-28,5.143629550933838
2009-09-29,5.143629550933838
2009-09-30,5.143629550933838
2009-10-01,4.977705955505371
2009-10-02,4.977705955505371
2009-10-05,4.977705955505371
2009-10-06,4.977705955505371
2009-10-07,4.977705955505371
2009-10-08,4.977705955505371
2009-10-09,4.977705955505371
2009-10-12,4.977705955505371
2009-10-13,4.977705955505371
2009-10-14,4.977705955505371
2009-10-15,4.977705955505371
2009-10-16,4.977705955505371
2009-10-19,4.977705955505371
2009-10-20,4.977705955505371
2009-10-21,4.977705955505371
2009-10-22,5.873694896697998
2009-10-23,5.873694896697998
2009-10-26,5.873694896697998
2009-10-27,5.873694896697998
2009-10-28,5.873694896697998
2009-10-29,5.873694896697998
2009-10-30,5.873694896697998
2009-11-02,5.873694896697998
2009-11-03,5.873694896697998
2009-11-04,5.873694896697998
2009-11-05,5.873694896697998
2009-11-06,5.873694896697998
2009-11-09,5.873694896697998
2009-11-10,5.873694896697998
2009-11-11,5.873694896697998
2009-11-12,5.873694896697998
2009-11-13,5.873694896697998
2009-11-16,5.873694896697998
2009-11-17,5.873694896697998
2009-11-18,5.873694896697998
2009-11-19,5.873694896697998
2009-11-20,5.873694896697998
2009-11-23,5.873694896697998
2009-11-24,5.873694896697998
2009-11-25,5.873694896697998
2009-11-27,5.873694896697998
2009-11-30,5.873694896697998
2009-12-01,5.873694896697998
2009-12-02,5.873694896697998
2009-12-03,5.873694896697998
2009-12-04,5.873694896697998
2009-12-07,5.873694896697998
2009-12-08,5.873694896697998
2009-12-09,5.873694896697998
2009-12-10,5.873694896697998
2009-12-11,5.873694896697998
2009-12-14,6.039618015289307
2009-12-15,6.039618015289307
2009-12-16,6.039618015289307
2009-12-17,6.039618015289307
2009-12-18,6.039618015289307
2009-12-21,6.039618015289307
2009-12-22,6.039618015289307
2009-12-23,6.039618015289307
2009-12-24,6.039618015289307
2009-12-28,6.039618015289307
2009-12-29,6.039618015289307
2009-12-30,6.039618015289307
2009-12-31,6.039618015289307
2010-01-04,6.039618015289307
2010-01-05,6.039618015289307
2010-01-06,6.039618015289307
2010-01-07,6.039618015289307
2010-01-08,6.039618015289307
2010-01-11,6.039618015289307
2010-01-12,6.039618015289307
2010-01-13,6.039618015289307
2010-01-14,6.039618015289307
2010-01-15,6.039618015289307
2010-01-19,6.039618015289307
2010-01-20,6.039618015289307
2010-01-21,6.039618015289307
2010-01-22,6.039618015289307
2010-01-25,6.039618015289307
2010-01-26,6.039618015289307
2010-01-27,6.039618015289307
2010-01-28,6.039618015289307
2010-01-29,6.039618015289307
2010-02-01,6.238723278045654
2010-02-02,6.238723278045654
2010-02-03,6.238723278045654
2010-02-04,6.238723278045654
2010-02-05,6.238723278045654
2010-02-08,6.238723278045654
2010-02-09,6.238723278045654
2010-02-10,6.238723278045654
2010-02-11,6.238723278045654
2010-02-12,5.807323932647705
2010-02-16,5.807323932647705
2010-02-17,5.807323932647705
2010-02-18,5.807323932647705
2010-02-19,5.807323932647705
2010-02-22,5.807323932647705
2010-02-23,5.807323932647705
2010-02-24,5.807323932647705
2010-02-25,5.807323932647705
2010-02-26,5.807323932647705
2010-03-01,5.807323932647705
2010-03-02,5.807323932647705
2010-03-03,5.807323932647705
2010-03-04,5.807323932647705
2010-03-05,5.807323932647705
2010-03-08,5.807323932647705
2010-03-09,5.807323932647705
2010-03-10,5.807323932647705
2010-03-11,5.807323932647705
2010-03-12,5.807323932647705
2010-03-15,5.807323932647705
2010-03-16,5.807323932647705
2010-03-17,5.807323932647705
2010-03-18,5.807323932647705
2010-03-19,5.807323932647705
2010-03-22,5.807323932647705
2010-03-23,5.807323932647705
2010-03-24,5.807323932647705
2010-03-25,5.807323932647705
2010-03-26,5.807323932647705
2010-03-29,5.807323932647705
2010-03-30,5.30955171585083
2010-03-31,5.30955171585083
2010-04-01,5.30955171585083
2010-04-05,5.30955171585083
2010-04-06,5.30955171585083
2010-04-07,5.30955171585083
2010-04-08,5.30955171585083
2010-04-09,5.30955171585083
2010-04-12,5.30955171585083
2010-04-13,5.30955171585083
2010-04-14,5.30955171585083
2010-04-15,6.371464252471924
2010-04-16,6.371464252471924
2010-04-19,6.371464252471924
2010-04-20,6.371464252471924
2010-04-21,6.371464252471924
2010-04-22,6.105985164642334
2010-04-23,6.105985164642334
2010-04-26,6.105985164642334
2010-04-27,6.105985164642334
2010-04-28,6.105985164642334
2010-04-29,6.105985164642334
2010-04-30,6.105985164642334
2010-05-03,6.105985164642334
2010-05-04,6.105985164642334
2010-05-05,6.105985164642334
2010-05-06,6.105985164642334
2010-05-07,6.105985164642334
2010-05-10,6.105985164642334
2010-05-11,6.105985164642334
2010-05-12,6.105985164642334
2010-05-13,6.105985164642334
2010-05-14,6.105985164642334
2010-05-17,6.105985164642334
2010-05-18,6.105985164642334
2010-05-19,6.105985164642334
2010-05-20,6.105985164642334
2010-05-21,6.105985164642334
2010-05-24,6.105985164642334
2010-05-25,6.105985164642334
2010-05-26,6.105985164642334
2010-05-27,6.105985164642334
2010-05-28,6.105985164642334
2010-06-01,6.105985164642334
2010-06-02,6.105985164642334
2010-06-03,6.105985164642334
2010-06-04,6.105985164642334
2010-06-07,6.105985164642334
2010-06-08,6.105985164642334
2010-06-09,6.105985164642334
2010-06-10,6.105985164642334
2010-06-11,6.105985164642334
2010-06-14,6.105985164642334
2010-06-15,6.105985164642334
2010-06-16,6.105985164642334
2010-06-17,6.105985164642334
2010-06-18,6.105985164642334
2010-06-21,6.105985164642334
2010-06-22,6.105985164642334
2010-06-23,6.105985164642334
2010-06-24,6.105985164642334
2010-06-25,6.105985164642334
2010-06-28,6.105985164642334
2010-06-29,6.105985164642334
2010-06-30,6.105985164642334
2010-07-01,6.105985164642334
2010-07-02,6.105985164642334
2010-07-06,6.105985164642334
2010-07-07,6.105985164642334
2010-07-08,6.105985164642334
2010-07-09,6.105985164642334
2010-07-12,6.105985164642334
2010-07-13,6.105985164642334
2010-07-14,6.258635520935059
2010-07-15,6.1723551750183105
2010-07-16,6.1723551750183105
2010-07-19,6.1723551750183105
2010-07-20,6.1723551750183105
2010-07-21,6.1723551750183105
2010-07-22,6.1723551750183105
2010-07-23,6.1723551750183105
2010-07-26,6.1723551750183105
2010-07-27,6.1723551750183105
2010-07-28,6.1723551750183105
2010-07-29,6.1723551750183105
2010-07-30,6.1723551750183105
2010-08-02,6.1723551750183105
2010-08-03,6.1723551750183105
2010-08-04,6.1723551750183105
2010-08-05,6.1723551750183105
2010-08-06,6.1723551750183105
2010-08-09,6.1723551750183105
2010-08-10,6.1723551750183105
2010-08-11,6.1723551750183105
2010-08-12,6.1723551750183105
2010-08-13,6.1723551750183105
2010-08-16,6.1723551750183105
2010-08-17,6.1723551750183105
2010-08-18,6.603755474090576
2010-08-19,6.603755474090576
2010-08-20,6.603755474090576
2010-08-23,6.603755474090576
2010-08-24,6.603755474090576
2010-08-25,6.603755474090576
2010-08-26,6.603755474090576
2010-08-27,6.603755474090576
2010-08-30,6.603755474090576
2010-08-31,6.603755474090576
2010-09-01,6.603755474090576
2010-09-02,6.603755474090576
2010-09-03,6.603755474090576
2010-09-07,6.603755474090576
2010-09-08,6.603755474090576
2010-09-09,6.603755474090576
2010-09-10,6.603755474090576
2010-09-13,6.603755474090576
2010-09-14,6.603755474090576
2010-09-15,6.603755474090576
2010-09-16,6.603755474090576
2010-09-17,6.603755474090576
2010-09-20,6.603755474090576
2010-09-21,6.603755474090576
2010-09-22,6.603755474090576
2010-09-23,6.603755474090576
2010-09-24,6.603755474090576
2010-09-27,6.603755474090576
2010-09-28,6.603755474090576
2010-09-29,6.603755474090576
2010-09-30,6.603755474090576
2010-10-01,6.603755474090576
2010-10-04,6.802865982055664
2010-10-05,6.802865982055664
2010-10-06,6.802865982055664
2010-10-07,6.802865982055664
2010-10-08,6.802865982055664
2010-10-11,6.802865982055664
2010-10-12,6.802865982055664
2010-10-13,6.802865982055664
2010-10-14,6.802865982055664
2010-10-15,6.802865982055664
2010-10-18,6.802865982055664
2010-10-19,6.802865982055664
2010-10-20,6.802865982055664
2010-10-21,6.802865982055664
2010-10-22,6.802865982055664
2010-10-25,7.0550689697265625
2010-10-26,7.0550689697265625
2010-10-27,7.0550689697265625
2010-10-28,7.0550689697265625
2010-10-29,7.0550689697265625
2010-11-01,7.0550689697265625
2010-11-02,7.0550689697265625
2010-11-03,7.0550689697265625
2010-11-04,7.0550689697265625
2010-11-05,7.0550689697265625
2010-11-08,7.0550689697265625
2010-11-09,7.0550689697265625
2010-11-10,7.0550689697265625
2010-11-11,7.0550689697265625
2010-11-12,7.0550689697265625
2010-11-15,7.0550689697265625
2010-11-16,7.0550689697265625
2010-11-17,7.0550689697265625
2010-11-18,7.0550689697265625
2010-11-19,7.0550689697265625
2010-11-22,7.0550689697265625
2010-11-23,7.0550689697265625
2010-11-24,7.0550689697265625
2010-11-26,7.0550689697265625
2010-11-29,7.0550689697265625
2010-11-30,7.0550689697265625
2010-12-01,7.0550689697265625
2010-12-02,7.0550689697265625
2010-12-03,7.0550689697265625
2010-12-06,7.0550689697265625
2010-12-07,7.0550689697265625
2010-12-08,6.404646873474121
2010-12-09,6.404646873474121
2010-12-10,6.404646873474121
2010-12-13,6.404646873474121
2010-12-14,6.404646873474121
2010-12-15,6.404646873474121
2010-12-16,6.404646873474121
2010-12-17,6.404646873474121
2010-12-20,6.404646873474121
2010-12-21,6.404646873474121
2010-12-22,6.404646873474121
2010-12-23,6.404646873474121
2010-12-27,6.537386417388916
2010-12-28,6.537386417388916
2010-12-29,6.537386417388916
2010-12-30,6.537386417388916
2010-12-31,6.537386417388916
2011-01-03,6.537386417388916
2011-01-04,6.636941432952881
2011-01-05,6.636941432952881
2011-01-06,6.636941432952881
2011-01-07,6.636941432952881
2011-01-10,6.636941432952881
2011-01-11,6.636941432952881
2011-01-12,6.636941432952881
2011-01-13,6.636941432952881
2011-01-14,6.636941432952881
2011-01-18,6.636941432952881
2011-01-19,6.636941432952881
2011-01-20,6.636941432952881
2011-01-21,6.636941432952881
2011-01-24,6.636941432952881
2011-01-25,6.636941432952881
2011-01-26,6.636941432952881
2011-01-27,6.636941432952881
2011-01-28,6.636941432952881
2011-01-31,6.636941432952881
2011-02-01,6.636941432952881
2011-02-02,6.636941432952881
2011-02-03,6.636941432952881
2011-02-04,6.636941432952881
2011-02-07,6.636941432952881
2011-02-08,6.636941432952881
2011-02-09,6.636941432952881
2011-02-10,6.636941432952881
2011-02-11,6.636941432952881
2011-02-14,6.636941432952881
2011-02-15,6.636941432952881
2011-02-16,6.636941432952881
2011-02-17,6.636941432952881
2011-02-18,7.9975152015686035
2011-02-22,7.9975152015686035
2011-02-23,7.9975152015686035
2011-02-24,7.9975152015686035
2011-02-25,7.9975152015686035
2011-02-28,7.9975152015686035
2011-03-01,7.9975152015686035
2011-03-02,7.9975152015686035
2011-03-03,8.256353378295898
2011-03-04,8.256353378295898
2011-03-07,8.256353378295898
2011-03-08,8.256353378295898
2011-03-09,8.256353378295898
2011-03-10,8.256353378295898
2011-03-11,8.256353378295898
2011-03-14,8.256353378295898
2011-03-15,8.256353378295898
2011-03-16,8.256353378295898
2011-03-17,8.256353378295898
2011-03-18,8.256353378295898
2011-03-21,8.256353378295898
2011-03-22,8.256353378295898
2011-03-23,8.256353378295898
2011-03-24,8.256353378295898
2011-03-25,8.256353378295898
2011-03-28,8.256353378295898
2011-03-29,8.256353378295898
2011-03-30,8.256353378295898
2011-03-31,8.256353378295898
2011-04-01,8.256353378295898
2011-04-04,8.256353378295898
2011-04-05,8.256353378295898
2011-04-06,9.059423446655273
2011-04-07,9.059423446655273
2011-04-08,9.059423446655273
2011-04-11,9.059423446655273
2011-04-12,9.059423446655273
2011-04-13,9.059423446655273
2011-04-14,9.059423446655273
2011-04-15,9.059423446655273
2011-04-18,9.059423446655273
2011-04-19,8.495285987854004
2011-04-20,8.495285987854004
2011-04-21,8.495285987854004
2011-04-25,8.495285987854004
2011-04-26,8.495285987854004
2011-04-27,8.495285987854004
2011-04-28,8.495285987854004
2011-04-29,8.495285987854004
2011-05-02,8.495285987854004
2011-05-03,8.495285987854004
2011-05-04,8.920048713684082
2011-05-05,8.920048713684082
2011-05-06,8.920048713684082
2011-05-09,8.920048713684082
2011-05-10,8.920048713684082
2011-05-11,8.920048713684082
2011-05-12,8.920048713684082
2011-05-13,8.920048713684082
2011-05-16,8.920048713684082
2011-05-17,8.920048713684082
2011-05-18,8.920048713684082
2011-05-19,8.920048713684082
2011-05-20,8.920048713684082
2011-05-23,7.61920690536499
2011-05-24,7.61920690536499
2011-05-25,7.61920690536499
2011-05-26,7.61920690536499
2011-05-27,7.61920690536499
2011-05-31,7.61920690536499
2011-06-01,7.61920690536499
2011-06-02,7.61920690536499
2011-06-03,7.61920690536499
2011-06-06,7.61920690536499
2011-06-07,7.61920690536499
2011-06-08,7.61920690536499
2011-06-09,7.61920690536499
2011-06-10,7.333819389343262
2011-06-13,7.333819389343262
2011-06-14,7.333819389343262
2011-06-15,7.333819389343262
2011-06-16,7.333819389343262
2011-06-17,7.333819389343262
2011-06-20,7.333819389343262
2011-06-21,7.333819389343262
2011-06-22,7.333819389343262
2011-06-23,7.333819389343262
2011-06-24,7.333819389343262
2011-06-27,7.333819389343262
2011-06-28,7.333819389343262
2011-06-29,7.333819389343262
2011-06-30,7.831589698791504
2011-07-01,8.229806900024414
2011-07-05,8.229806900024414
2011-07-06,8.229806900024414
2011-07-07,8.229806900024414
2011-07-08,8.0306978225708
2011-07-11,8.0306978225708
2011-07-12,8.0306978225708
2011-07-13,8.0306978225708
2011-07-14,7.712125301361084
2011-07-15,7.712125301361084
2011-07-18,7.712125301361084
2011-07-19,7.712125301361084
2011-07-20,7.712125301361084
2011-07-21,6.7895894050598145
2011-07-22,7.06834077835083
2011-07-25,7.06834077835083
2011-07-26,7.06834077835083
2011-07-27,7.06834077835083
2011-07-28,7.06834077835083
2011-07-29,7.06834077835083
2011-08-01,7.06834077835083
2011-08-02,7.06834077835083
2011-08-03,7.06834077835083
2011-08-04,4.964432239532471
2011-08-05,4.964432239532471
2011-08-08,4.964432239532471
2011-08-09,4.944520473480225
2011-08-10,4.825056076049805
2011-08-11,4.825056076049805
2011-08-12,4.825056076049805
2011-08-15,4.825056076049805
2011-08-16,4.825056076049805
2011-08-17,4.825056076049805
2011-08-18,4.526394367218018
2011-08-19,4.526394367218018
2011-08-22,4.977705955505371
2011-08-23,4.977705955505371
2011-08-24,4.977705955505371
2011-08-25,4.977705955505371
2011-08-26,4.977705955505371
2011-08-29,4.944520473480225
2011-08-30,4.944520473480225
2011-08-31,4.944520473480225
2011-09-01,4.944520473480225
2011-09-02,4.944520473480225
2011-09-06,4.579489707946777
2011-09-07,4.579489707946777
2011-09-08,4.579489707946777
2011-09-09,4.579489707946777
2011-09-12,3.856062650680542
2011-09-13,3.856062650680542
2011-09-14,3.856062650680542
2011-09-15,3.856062650680542
2011-09-16,3.856062650680542
2011-09-19,3.856062650680542
2011-09-20,4.413565635681152
2011-09-21,4.413565635681152
2011-09-22,4.413565635681152
2011-09-23,4.114903450012207
2011-09-26,4.114903450012207
2011-09-27,4.114903450012207
2011-09-28,4.114903450012207
2011-09-29,4.114903450012207
2011-09-30,4.114903450012207
2011-10-03,4.114903450012207
2011-10-04,4.114903450012207
2011-10-05,4.114903450012207
2011-10-06,4.114903450012207
2011-10-07,4.114903450012207
2011-10-10,4.114903450012207
2011-10-11,4.114903450012207
2011-10-12,4.114903450012207
2011-10-13,4.114903450012207
2011-10-14,4.114903450012207
2011-10-17,4.114903450012207
2011-10-18,4.114903450012207
2011-10-19,4.114903450012207
2011-10-20,4.114903450012207
2011-10-21,4.114903450012207
2011-10-24,4.114903450012207
2011-10-25,4.114903450012207
2011-10-26,4.114903450012207
2011-10-27,4.114903450012207
2011-10-28,4.114903450012207
2011-10-31,4.114903450012207
2011-11-01,4.114903450012207
2011-11-02,4.114903450012207
2011-11-03,4.114903450012207
2011-11-04,4.466660976409912
2011-11-07,4.466660976409912
2011-11-08,4.466660976409912
2011-11-09,4.466660976409912
2011-11-10,4.466660976409912
2011-11-11,4.466660976409912
2011-11-14,4.466660976409912
2011-11-15,4.466660976409912
2011-11-16,4.466660976409912
2011-11-17,4.466660976409912
2011-11-18,4.466660976409912
2011-11-21,4.466660976409912
2011-11-22,4.466660976409912
2011-11-23,4.466660976409912
2011-11-25,4.466660976409912
2011-11-28,4.466660976409912
2011-11-29,4.466660976409912
2011-11-30,3.975527286529541
2011-12-01,3.975527286529541
2011-12-02,4.0485334396362305
2011-12-05,4.0485334396362305
2011-12-06,4.0485334396362305
2011-12-07,4.241006374359131
2011-12-08,4.241006374359131
2011-12-09,4.241006374359131
2011-12-12,4.241006374359131
2011-12-13,4.241006374359131
2011-12-14,4.241006374359131
2011-12-15,4.241006374359131
2011-12-16,4.241006374359131
2011-12-19,4.241006374359131
2011-12-20,4.241006374359131
2011-12-21,4.241006374359131
2011-12-22,4.241006374359131
2011-12-23,4.241006374359131
2011-12-27,4.241006374359131
2011-12-28,4.241006374359131
2011-12-29,4.241006374359131
2011-12-30,3.948979377746582
2012-01-03,4.360470294952393
2012-01-04,4.360470294952393
2012-01-05,4.360470294952393
2012-01-06,4.128176689147949
2012-01-09,4.128176689147949
2012-01-10,4.128176689147949
2012-01-11,4.307374954223633
2012-01-12,4.307374954223633
2012-01-13,4.307374954223633
2012-01-17,4.307374954223633
2012-01-18,4.307374954223633
2012-01-19,4.307374954223633
2012-01-20,4.307374954223633
2012-01-23,4.307374954223633
2012-01-24,4.307374954223633
2012-01-25,4.307374954223633
