Date,SCHW
2000-08-22,27.28644371032715
2000-08-23,26.65605926513672
2000-08-24,26.65605926513672
2000-08-25,25.84556770324707
2000-08-28,26.385896682739258
2000-08-29,27.196382522583008
2000-08-30,26.926227569580078
2000-08-31,27.691675186157227
2000-09-01,26.65605926513672
2000-09-05,27.376508712768555
2000-09-06,28.006868362426758
2000-09-07,27.556610107421875
2000-09-08,27.06130027770996
2000-09-11,27.376508712768555
2000-09-12,27.01628875732422
2000-09-13,27.01628875732422
2000-09-14,26.65605926513672
2000-09-15,25.395292282104492
2000-09-18,23.2340030670166
2000-09-19,24.089519500732422
2000-09-20,23.853116989135742
2000-09-21,21.613019943237305
2000-09-22,25.215187072753906
2000-09-25,24.494762420654297
2000-09-26,23.77431869506836
2000-09-27,23.77431869506836
2000-09-28,25.215187072753906
2000-09-29,25.55289649963379
2000-10-02,25.215187072753906
2000-10-03,24.179567337036133
2000-10-04,24.224586486816406
2000-10-05,24.764925003051758
2000-10-06,22.333457946777344
2000-10-09,20.982641220092773
2000-10-10,21.11772346496582
2000-10-11,20.757503509521484
2000-10-12,19.541776657104492
2000-10-13,22.603620529174805
2000-10-16,22.693660736083984
2000-10-17,22.06329917907715
2000-10-18,20.93761444091797
2000-10-19,22.333457946777344
2000-10-20,22.693660736083984
2000-10-23,22.42351531982422
2000-10-24,22.648651123046875
2000-10-25,22.378488540649414
2000-10-26,22.243404388427734
2000-10-27,22.55858039855957
2000-10-30,24.179567337036133
2000-10-31,25.30525016784668
2000-11-01,25.035083770751953
2000-11-02,25.30525016784668
2000-11-03,25.12512969970703
2000-11-06,25.485353469848633
2000-11-07,25.485353469848633
2000-11-08,24.817655563354492
2000-11-09,24.72759437561035
2000-11-10,22.835851669311523
2000-11-13,22.29536247253418
2000-11-14,22.29536247253418
2000-11-15,22.790817260742188
2000-11-16,22.430482864379883
2000-11-17,21.259408950805664
2000-11-20,20.403636932373047
2000-11-21,20.44867515563965
2000-11-22,18.96232032775879
2000-11-24,20.13338279724121
2000-11-27,20.268505096435547
2000-11-28,19.953216552734375
2000-11-29,20.808996200561523
2000-11-30,19.953216552734375
2000-12-01,19.682973861694336
2000-12-04,18.782154083251953
2000-12-05,21.4395809173584
2000-12-06,21.03420066833496
2000-12-07,20.583799362182617
2000-12-08,22.115192413330078
2000-12-11,23.24122428894043
2000-12-12,22.115192413330078
2000-12-13,21.709810256958008
2000-12-14,21.304460525512695
2000-12-15,20.718929290771484
2000-12-18,21.57469940185547
2000-12-19,21.394527435302734
2000-12-20,20.268505096435547
2000-12-21,20.043296813964844
2000-12-22,20.583799362182617
2000-12-26,21.079246520996094
2000-12-27,20.718929290771484
2000-12-28,21.079246520996094
2000-12-29,20.44867515563965
2001-01-02,18.782154083251953
2001-01-03,23.691638946533203
2001-01-04,21.619749069213867
2001-01-05,21.349502563476562
2001-01-08,20.85403823852539
2001-01-09,19.863134384155273
2001-01-10,19.682973861694336
2001-01-11,21.124290466308594
2001-01-12,20.538761138916016
2001-01-16,20.178428649902344
2001-01-17,20.358591079711914
2001-01-18,19.728010177612305
2001-01-19,20.403636932373047
2001-01-22,20.538761138916016
2001-01-23,19.953216552734375
2001-01-24,20.31354522705078
2001-01-25,20.808996200561523
2001-01-26,20.088350296020508
2001-01-29,20.59640884399414
2001-01-30,19.666763305664062
2001-01-31,19.03257942199707
2001-02-01,19.63072967529297
2001-02-02,19.20553970336914
2001-02-05,18.729900360107422
2001-02-06,18.477670669555664
2001-02-07,17.296010971069336
2001-02-08,18.002559661865234
2001-02-09,17.663705825805664
2001-02-12,18.31256675720215
2001-02-13,18.492815017700195
2001-02-14,17.851150512695312
2001-02-15,17.59160614013672
2001-02-16,16.575037002563477
2001-02-20,15.753143310546875
2001-02-21,15.30613899230957
2001-02-22,15.608946800231934
2001-02-23,14.650059700012207
2001-02-26,14.96007251739502
2001-02-27,15.825230598449707
2001-02-28,15.06822395324707
2001-03-01,14.779834747314453
2001-03-02,14.419349670410156
2001-03-05,14.34003734588623
2001-03-06,14.67169189453125
2001-03-07,14.700522422790527
2001-03-08,14.130958557128906
2001-03-09,13.150445938110352
2001-03-12,12.18435001373291
2001-03-13,12.96298885345459
2001-03-14,12.28529167175293
2001-03-15,12.905318260192871
2001-03-16,11.888751029968262
2001-03-19,12.652976036071777
2001-03-20,12.256447792053223
2001-03-21,11.463382720947266
2001-03-22,10.958703994750977
2001-03-23,11.535476684570312
2001-03-26,11.643628120422363
2001-03-27,11.831076622009277
2001-03-28,11.412910461425781
2001-03-29,11.023594856262207
2001-03-30,11.117318153381348
2001-04-02,10.814512252807617
2001-04-03,10.288203239440918
2001-04-04,9.740272521972656
2001-04-05,11.203837394714355
2001-04-06,10.886609077453613
2001-04-09,10.756834030151367
2001-04-10,11.838286399841309
2001-04-11,12.400638580322266
2001-04-12,13.43882942199707
2001-04-16,12.977410316467285
2001-04-17,13.071134567260742
2001-04-18,15.1403226852417
2001-04-19,14.909608840942383
2001-04-20,14.484237670898438
2001-04-23,13.626280784606934
2001-04-24,13.799314498901367
2001-04-25,13.792108535766602
2001-04-26,13.972349166870117
2001-04-27,14.585177421569824
2001-04-30,14.275151252746582
2001-05-01,14.383295059204102
2001-05-02,15.212406158447266
2001-05-03,14.40492057800293
2001-05-04,14.909608840942383
2001-05-07,14.62178897857666
2001-05-08,14.484724044799805
2001-05-09,14.181767463684082
2001-05-10,14.463092803955078
2001-05-11,14.253901481628418
2001-05-14,14.138479232788086
2001-05-15,14.138479232788086
2001-05-16,14.607357025146484
2001-05-17,14.441452980041504
2001-05-18,14.030287742614746
2001-05-21,14.968033790588379
2001-05-22,15.278223037719727
2001-05-23,14.917543411254883
2001-05-24,15.07624340057373
2001-05-25,15.004095077514648
2001-05-29,14.253901481628418
2001-05-30,13.453204154968262
2001-05-31,13.561403274536133
2001-06-01,13.265649795532227
2001-06-04,13.308934211730957
2001-06-05,14.015853881835938
2001-06-06,13.445981979370117
2001-06-07,13.345000267028809
2001-06-08,13.128588676452637
2001-06-11,12.775126457214355
2001-06-12,13.12137508392334
2001-06-13,12.5154447555542
2001-06-14,11.563260078430176
2001-06-15,11.303571701049805
2001-06-18,10.97896671295166
2001-06-19,11.159299850463867
2001-06-20,10.93568229675293
2001-06-21,11.202581405639648
2001-06-22,11.253079414367676
2001-06-25,11.108809471130371
2001-06-26,11.548831939697266
2001-06-27,11.584898948669434
2001-06-28,11.866232872009277
2001-06-29,11.361279487609863
2001-07-02,11.541616439819336
2001-07-03,11.469484329223633
2001-07-05,11.498339653015137
2001-07-06,10.877975463867188
2001-07-09,10.964536666870117
2001-07-10,10.776982307434082
2001-07-11,10.199904441833496
2001-07-12,10.834693908691406
2001-07-13,10.986181259155273
2001-07-16,10.423530578613281
2001-07-17,11.173728942871094
2001-07-18,10.834693908691406
2001-07-19,11.07995319366455
2001-07-20,10.957324028015137
2001-07-23,10.719279289245605
2001-07-24,10.531731605529785
2001-07-25,10.531731605529785
2001-07-26,10.740918159484863
2001-07-27,10.921256065368652
2001-07-30,10.690423011779785
2001-07-31,10.813050270080566
2001-08-01,11.000609397888184
2001-08-02,11.007819175720215
2001-08-03,10.97896671295166
2001-08-06,10.820268630981445
2001-08-07,10.46004867553711
2001-08-08,10.149639129638672
2001-08-09,10.113548278808594
2001-08-10,9.983603477478027
2001-08-13,9.58657455444336
2001-08-14,9.58657455444336
2001-08-15,9.651541709899902
2001-08-16,9.29060173034668
2001-08-17,9.203974723815918
2001-08-20,9.052383422851562
2001-08-21,9.037943840026855
2001-08-22,9.23284912109375
2001-08-23,9.146227836608887
2001-08-24,9.66597843170166
2001-08-27,9.391661643981934
2001-08-28,8.88634967803955
2001-08-29,8.806943893432617
2001-08-30,8.698659896850586
2001-08-31,8.994632720947266
2001-09-04,8.9152250289917
2001-09-05,8.936882019042969
2001-09-06,8.684222221374512
2001-09-07,8.568723678588867
2001-09-10,8.496533393859863
2001-09-17,7.269338130950928
2001-09-18,7.226025581359863
2001-09-19,6.821771144866943
2001-09-20,6.453611373901367
2001-09-21,6.857864856719971
2001-09-24,7.36318302154541
2001-09-25,7.4137115478515625
2001-09-26,7.290995121002197
2001-09-27,7.688028812408447
2001-09-28,8.301629066467285
2001-10-01,7.846841335296631
2001-10-02,8.214998245239258
2001-10-03,8.048968315124512
2001-10-04,8.2005615234375
2001-10-05,7.940684795379639
2001-10-08,7.940684795379639
2001-10-09,7.644711494445801
2001-10-10,7.933467388153076
2001-10-11,8.395468711853027
2001-10-12,8.085055351257324
2001-10-15,7.940684795379639
2001-10-16,8.734749794006348
2001-10-17,8.843037605285645
2001-10-18,9.030722618103027
2001-10-19,9.218415260314941
2001-10-22,10.005266189575195
2001-10-23,9.832014083862305
2001-10-24,9.355573654174805
2001-10-25,9.73816967010498
2001-10-26,10.034136772155762
2001-10-29,9.56491756439209
2001-10-30,9.24729061126709
2001-10-31,9.297821998596191
2001-11-01,9.54326057434082
2001-11-02,9.622666358947754
2001-11-05,10.034136772155762
2001-11-06,10.322892189025879
2001-11-07,11.089398384094238
2001-11-08,10.655935287475586
2001-11-09,10.923236846923828
2001-11-12,10.706503868103027
2001-11-13,11.436168670654297
2001-11-14,11.241108894348145
2001-11-15,10.908788681030273
2001-11-16,10.475321769714355
2001-11-19,10.78597640991211
2001-11-20,10.475321769714355
2001-11-21,10.18635082244873
2001-11-23,10.460875511169434
2001-11-26,10.843770027160645
2001-11-27,10.981033325195312
2001-11-28,10.403080940246582
2001-11-29,10.388633728027344
2001-11-30,10.37418270111084
2001-12-03,10.01296615600586
2001-12-04,10.366961479187012
2001-12-05,11.190536499023438
2001-12-06,11.443390846252441
2001-12-07,11.28445053100586
2001-12-10,11.241108894348145
2001-12-11,11.450613021850586
2001-12-12,11.125513076782227
2001-12-13,11.313352584838867
2001-12-14,11.262782096862793
2001-12-17,10.981033325195312
2001-12-18,11.053275108337402
2001-12-19,11.39281940460205
2001-12-20,11.053275108337402
2001-12-21,11.233884811401367
2001-12-24,11.103846549987793
2001-12-26,11.168865203857422
2001-12-27,11.378368377685547
2001-12-28,11.371145248413086
2001-12-31,11.176090240478516
2002-01-02,11.241108894348145
2002-01-03,12.173046112060547
2002-01-04,13.068878173828125
2002-01-07,12.527040481567383
2002-01-08,12.310314178466797
2002-01-09,12.440347671508789
2002-01-10,12.021337509155273
2002-01-11,12.245290756225586
2002-01-14,11.573431968688965
2002-01-15,11.566208839416504
2002-01-16,10.85821533203125
2002-01-17,11.212213516235352
2002-01-18,10.742627143859863
2002-01-22,10.200796127319336
2002-01-23,10.005744934082031
2002-01-24,10.01296615600586
2002-01-25,10.33083724975586
2002-01-28,10.316388130187988
2002-01-29,9.391667366027832
2002-01-30,9.789010047912598
2002-01-31,10.381409645080566
2002-02-01,10.251370429992676
2002-02-04,9.608403205871582
2002-02-05,9.68786907196045
2002-02-06,10.013957023620605
2002-02-07,9.992268562316895
2002-02-08,10.230862617492676
2002-02-11,10.447772026062012
2002-02-12,10.230862617492676
2002-02-13,10.715292930603027
2002-02-14,10.838211059570312
2002-02-15,10.122408866882324
2002-02-19,9.536759376525879
2002-02-20,10.086259841918945
2002-02-21,9.760896682739258
2002-02-22,9.543988227844238
2002-02-25,9.652444839477539
2002-02-26,9.536759376525879
2002-02-27,9.478911399841309
2002-02-28,9.428305625915527
2002-03-01,9.90550422668457
2002-03-04,10.592374801635742
2002-03-05,11.03342342376709
2002-03-06,11.062348365783691
2002-03-07,11.062348365783691
2002-03-08,11.243107795715332
2002-03-11,11.293716430664062
2002-03-12,11.026199340820312
2002-03-13,10.700834274291992
2002-03-14,10.498384475708008
2002-03-15,10.238099098205566
2002-03-18,10.527308464050293
2002-03-19,10.476696014404297
2002-03-20,9.985037803649902
2002-03-21,9.985037803649902
2002-03-22,9.78258991241455
2002-03-25,9.48614501953125
2002-03-26,9.44276237487793
2002-03-27,9.478911399841309
2002-03-28,9.464455604553223
2002-04-01,9.39937973022461
2002-04-02,9.146322250366211
2002-04-03,8.965568542480469
2002-04-04,8.878800392150879
2002-04-05,8.929411888122559
2002-04-08,9.074023246765137
2002-04-09,8.878800392150879
2002-04-10,9.146322250366211
2002-04-11,8.784809112548828
2002-04-12,9.037869453430176
2002-04-15,9.095708847045898
2002-04-16,9.449991226196289
2002-04-17,9.428305625915527
2002-04-18,9.037869453430176
2002-04-19,9.052326202392578
2002-04-22,8.712505340576172
2002-04-23,8.45943832397461
2002-04-24,8.20638656616211
2002-04-25,8.213614463806152
2002-04-26,7.960556507110596
2002-04-29,7.989476680755615
2002-04-30,8.235302925109863
2002-05-01,8.314838409423828
2002-05-02,8.061776161193848
2002-05-03,7.736413955688477
2002-05-06,7.25221061706543
2002-05-07,7.129167079925537
2002-05-08,8.142451286315918
2002-05-09,8.03388500213623
2002-05-10,7.925319194793701
2002-05-13,8.294441223144531
2002-05-14,8.735947608947754
2002-05-15,8.822797775268555
2002-05-16,8.887938499450684
2002-05-17,9.105069160461426
2002-05-20,8.772130012512207
2002-05-21,8.612900733947754
2002-05-22,8.576714515686035
2002-05-23,8.750422477722168
2002-05-24,8.678040504455566
2002-05-28,8.880701065063477
2002-05-29,8.79384708404541
2002-05-30,8.55500316619873
2002-05-31,8.750422477722168
2002-06-03,8.4030122756958
2002-06-04,8.431957244873047
2002-06-05,8.96031665802002
2002-06-06,8.938597679138184
2002-06-07,9.047168731689453
2002-06-10,9.22087574005127
2002-06-11,8.692513465881348
2002-06-12,8.352340698242188
2002-06-13,8.070072174072266
2002-06-14,8.142451286315918
2002-06-17,8.815561294555664
2002-06-18,8.974794387817383
2002-06-19,8.685279846191406
2002-06-20,8.583953857421875
2002-06-21,8.272727966308594
2002-06-24,8.446436882019043
2002-06-25,8.178641319274902
2002-06-26,8.178641319274902
2002-06-27,8.5043363571167
2002-06-28,8.10626220703125
2002-07-01,7.9615044593811035
2002-07-02,7.751612663269043
2002-07-03,7.81675386428833
2002-07-05,8.345108032226562
2002-07-08,8.10626220703125
2002-07-09,7.744373798370361
2002-07-10,7.491056442260742
2002-07-11,7.686472415924072
2002-07-12,7.744373798370361
2002-07-15,7.802274227142334
2002-07-16,7.577908515930176
2002-07-17,7.635810852050781
2002-07-18,7.527248382568359
2002-07-19,7.447625637054443
2002-07-22,6.948227882385254
2002-07-23,6.347494125366211
2002-07-24,6.803469181060791
2002-07-25,6.513962268829346
2002-07-26,6.492248058319092
2002-07-29,7.056792736053467
2002-07-30,6.752805233001709
2002-07-31,6.477768421173096
2002-08-01,6.0145583152771
2002-08-02,5.978369235992432
2002-08-05,5.616482734680176
2002-08-06,5.55922269821167
2002-08-07,5.675189018249512
2002-08-08,5.986854553222656
2002-08-09,6.211541652679443
2002-08-12,6.131815433502197
2002-08-13,6.226036548614502
2002-08-14,6.443481922149658
2002-08-15,6.443481922149658
2002-08-16,6.486964702606201
2002-08-19,6.9146013259887695
2002-08-20,6.704409599304199
2002-08-21,6.921847343444824
2002-08-22,7.182778835296631
2002-08-23,6.871111869812012
2002-08-26,6.950836181640625
2002-08-27,6.849367618560791
2002-08-28,6.56669807434082
2002-08-29,6.646425724029541
2002-08-30,6.653672695159912
2002-09-03,6.211541652679443
2002-09-04,6.726150989532471
2002-09-05,6.494215488433838
2002-09-06,6.755142688751221
2002-09-09,7.1030449867248535
2002-09-10,7.305994510650635
2002-09-11,7.262505531311035
2002-09-12,6.849367618560791
2002-09-13,7.255256175994873
2002-09-16,7.08130407333374
2002-09-17,6.646425724029541
2002-09-18,6.57394552230835
2002-09-19,6.269527912139893
2002-09-20,6.559449195861816
2002-09-23,6.523208141326904
2002-09-24,6.269527912139893
2002-09-25,6.523208141326904
2002-09-26,6.871111869812012
2002-09-27,6.486964702606201
2002-09-30,6.30576753616333
2002-10-01,6.508711814880371
2002-10-02,6.392744064331055
2002-10-03,5.957863807678223
2002-10-04,5.675189018249512
2002-10-07,5.262054920196533
2002-10-08,5.704180717468262
2002-10-09,5.696935653686523
2002-10-10,5.791159152984619
2002-10-11,6.414489269256592
2002-10-14,6.428981781005859
2002-10-15,7.095800876617432
2002-10-16,6.47247314453125
2002-10-17,6.849367618560791
2002-10-18,6.653672695159912
2002-10-21,6.856614589691162
2002-10-22,6.660916805267334
2002-10-23,6.755142688751221
2002-10-24,6.704409599304199
2002-10-25,6.921847343444824
2002-10-28,6.936342716217041
2002-10-29,6.740645885467529
2002-10-30,6.871111869812012
2002-10-31,6.653672695159912
2002-11-01,6.9580912590026855
2002-11-04,6.943592548370361
2002-11-05,7.037815570831299
2002-11-06,7.248973846435547
2002-11-07,7.125614166259766
2002-11-08,7.045799255371094
2002-11-11,6.864390850067139
2002-11-12,7.074823379516602
2002-11-13,6.987748622894287
2002-11-14,7.960084915161133
2002-11-15,8.337409019470215
2002-11-18,8.199538230895996
2002-11-19,7.98184871673584
2002-11-20,8.301127433776855
2002-11-21,8.446249008178711
2002-11-22,8.526068687438965
2002-11-25,8.526068687438965
2002-11-26,8.07618522644043
2002-11-27,8.388205528259277
2002-11-29,8.373682975769043
2002-12-02,8.446249008178711
2002-12-03,8.214049339294434
2002-12-04,8.061671257019043
2002-12-05,7.749652862548828
2002-12-06,7.967337131500244
2002-12-09,7.568248271942139
2002-12-10,7.7859320640563965
2002-12-11,7.822209358215332
2002-12-12,7.996363639831543
2002-12-13,7.771419525146484
2002-12-16,8.286612510681152
2002-12-17,8.272103309631348
2002-12-18,8.061671257019043
2002-12-19,7.807703495025635
2002-12-20,8.272103309631348
2002-12-23,8.344664573669434
2002-12-24,8.119721412658691
2002-12-26,8.148747444152832
2002-12-27,7.822209358215332
2002-12-30,7.829466819763184
2002-12-31,7.873007774353027
2003-01-02,8.330145835876465
2003-01-03,8.555094718933105
2003-01-06,8.910648345947266
2003-01-07,8.743753433227539
2003-01-08,8.344664573669434
2003-01-09,8.780038833618164
2003-01-10,8.845344543457031
2003-01-13,8.634913444519043
2003-01-14,8.9832124710083
2003-01-15,8.81632137298584
2003-01-16,8.801807403564453
2003-01-17,8.518813133239746
2003-01-21,7.604527950286865
2003-01-22,6.9006733894348145
2003-01-23,7.082075595855713
2003-01-24,6.878902912139893
2003-01-27,6.9006733894348145
2003-01-28,6.936953544616699
2003-01-29,6.915184020996094
2003-01-30,6.632193088531494
2003-01-31,6.69024133682251
2003-02-03,6.7265238761901855
2003-02-04,6.414505481719971
2003-02-05,6.400702953338623
2003-02-06,6.357110500335693
2003-02-07,6.10282564163208
2003-02-10,6.131888389587402
2003-02-11,5.913928508758545
2003-02-12,5.703236103057861
2003-02-13,5.637847423553467
2003-02-14,5.950253486633301
2003-02-18,6.044702053070068
2003-02-19,5.942990779876709
2003-02-20,5.819479942321777
2003-02-21,5.863072395324707
2003-02-24,5.57972526550293
2003-02-25,5.637847423553467
2003-02-26,5.478012561798096
2003-02-27,5.630584716796875
2003-02-28,5.739562511444092
2003-03-03,5.601520538330078
2003-03-04,5.303647041320801
2003-03-05,5.376300811767578
2003-03-06,5.223730564117432
2003-03-07,5.187401294708252
2003-03-10,4.976709842681885
2003-03-11,4.766016006469727
2003-03-12,4.874995231628418
2003-03-13,5.17287015914917
2003-03-14,4.845932960510254
2003-03-17,5.441686153411865
2003-03-18,5.616054058074951
2003-03-19,5.557931423187256
2003-03-20,5.6669111251831055
2003-03-21,5.877604007720947
2003-03-24,5.586991310119629
2003-03-25,5.572461128234863
2003-03-26,5.601520538330078
2003-03-27,5.616054058074951
2003-03-28,5.434421539306641
2003-03-31,5.245524883270264
2003-04-01,5.536135673522949
2003-04-02,5.703236103057861
2003-04-03,5.754091739654541
2003-04-04,5.834008693695068
2003-04-07,6.03017520904541
2003-04-08,5.819479942321777
2003-04-09,5.659645080566406
2003-04-10,5.834008693695068
2003-04-11,5.7904205322265625
2003-04-14,6.175477027893066
2003-04-15,6.182745456695557
2003-04-16,6.0955610275268555
2003-04-17,6.269929885864258
2003-04-21,6.277194499969482
2003-04-22,6.625925540924072
2003-04-23,6.807559013366699
2003-04-24,6.4370269775390625
2003-04-25,6.357110500335693
2003-04-28,6.487888813018799
2003-04-29,6.4442901611328125
2003-04-30,6.269929885864258
2003-05-01,6.262662410736084
2003-05-02,6.647720813751221
2003-05-05,6.670267105102539
2003-05-06,6.597530364990234
2003-05-07,6.582981109619141
2003-05-08,6.386582374572754
2003-05-09,6.459322452545166
2003-05-12,6.582981109619141
2003-05-13,6.582981109619141
2003-05-14,6.6193528175354
2003-05-15,7.106710910797119
2003-05-16,6.983055591583252
2003-05-19,6.546614646911621
2003-05-20,6.277474403381348
2003-05-21,6.350213527679443
2003-05-22,6.255653381347656
2003-05-23,6.2411041259765625
2003-05-27,6.684817790985107
2003-05-28,6.8739423751831055
2003-05-29,6.910314083099365
2003-05-30,7.055795669555664
2003-06-02,7.2230939865112305
2003-06-03,7.215821266174316
2003-06-04,7.40494441986084
2003-06-05,7.543154239654541
2003-06-06,7.885028839111328
2003-06-09,7.717729091644287
2003-06-10,7.8995747566223145
2003-06-11,8.219637870788574
2003-06-12,8.212361335754395
2003-06-13,8.132349014282227
2003-06-16,8.248732566833496
2003-06-17,8.248732566833496
2003-06-18,8.030512809753418
2003-06-19,7.797743320465088
2003-06-20,7.877756595611572
2003-06-23,7.5504231452941895
2003-06-24,7.746821880340576
2003-06-25,7.674084663391113
2003-06-26,7.812288284301758
2003-06-27,7.5577006340026855
2003-06-30,7.339480876922607
2003-07-01,7.5577006340026855
2003-07-02,7.805014133453369
2003-07-03,7.819563388824463
2003-07-07,8.139615058898926
2003-07-08,8.532416343688965
2003-07-09,8.52514362335205
2003-07-10,8.0377836227417
2003-07-11,7.921402454376221
2003-07-14,8.401480674743652
2003-07-15,8.5687894821167
2003-07-16,8.437858581542969
2003-07-17,8.154170036315918
2003-07-18,8.350567817687988
2003-07-21,8.18326473236084
2003-07-22,8.219637870788574
2003-07-23,7.97959566116333
2003-07-24,7.965048313140869
2003-07-25,8.001411437988281
2003-07-28,7.805014133453369
2003-07-29,7.61589241027832
2003-07-30,7.463139057159424
2003-07-31,7.5722503662109375
2003-08-01,7.281288146972656
2003-08-04,7.492234230041504
2003-08-05,7.393172264099121
2003-08-06,7.356757640838623
2003-08-07,7.473295211791992
2003-08-08,7.451443195343018
2003-08-11,7.466008186340332
2003-08-12,7.830206871032715
2003-08-13,7.793789386749268
2003-08-14,7.990453243255615
2003-08-15,7.9394683837890625
2003-08-18,7.8666300773620605
2003-08-19,7.8884806632995605
2003-08-20,8.070578575134277
2003-08-21,7.968602180480957
2003-08-22,7.97588586807251
2003-08-25,7.903049468994141
2003-08-26,7.910329818725586
2003-08-27,7.852058410644531
2003-08-28,7.910329818725586
2003-08-29,7.910329818725586
2003-09-02,8.208969116210938
2003-09-03,8.267240524291992
2003-09-04,8.318230628967285
2003-09-05,8.121564865112305
2003-09-08,8.296380043029785
2003-09-09,8.391074180603027
2003-09-10,8.157981872558594
2003-09-11,8.25996208190918
2003-09-12,8.238105773925781
2003-09-15,8.361929893493652
2003-09-16,8.813533782958984
