Date,EXE
2022-05-24,82.44190979003906
2022-05-25,83.60436248779297
2022-05-26,84.40460205078125
2022-05-27,86.88957977294922
2022-05-31,82.02915954589844
2022-06-01,84.23613739013672
2022-06-02,82.58512115478516
2022-06-03,83.21688079833984
2022-06-06,84.02554321289062
2022-06-07,86.392578125
2022-06-08,83.84864807128906
2022-06-09,82.53456115722656
2022-06-10,82.69462585449219
2022-06-13,78.65127563476562
2022-06-14,73.83296966552734
2022-06-15,74.33839416503906
2022-06-16,71.05317687988281
2022-06-17,67.62478637695312
2022-06-21,70.37930297851562
2022-06-22,69.73910522460938
2022-06-23,64.30586242675781
2022-06-24,70.58987426757812
2022-06-27,71.7691879272461
2022-06-28,74.66692352294922
2022-06-29,73.29386138916016
2022-06-30,68.31552124023438
2022-07-01,69.83175659179688
2022-07-05,64.6175308227539
2022-07-06,62.62114334106445
2022-07-07,66.1253662109375
2022-07-08,66.083251953125
2022-07-11,66.73188781738281
2022-07-12,66.29383850097656
2022-07-13,69.56221771240234
2022-07-14,66.54654693603516
2022-07-15,70.06761932373047
2022-07-18,73.04957580566406
2022-07-19,74.65850067138672
2022-07-20,77.37931823730469
2022-07-21,76.70540618896484
2022-07-22,75.60193634033203
2022-07-25,77.75838470458984
2022-07-26,77.65728759765625
2022-07-27,77.82576751708984
2022-07-28,78.2469482421875
2022-07-29,79.3251724243164
2022-08-01,76.16629791259766
2022-08-02,76.02311706542969
2022-08-03,77.101318359375
2022-08-04,74.14466094970703
2022-08-05,77.49725341796875
2022-08-08,78.17955780029297
2022-08-09,79.71265411376953
2022-08-10,79.18196868896484
2022-08-11,81.97017669677734
2022-08-12,82.72830963134766
2022-08-15,80.78246307373047
2022-08-16,83.73474884033203
2022-08-17,84.88285827636719
2022-08-18,88.26679229736328
2022-08-19,83.15637969970703
2022-08-22,86.46260833740234
2022-08-23,86.64388275146484
2022-08-24,89.56166076660156
2022-08-25,89.60482788085938
2022-08-26,89.48396301269531
2022-08-29,89.57892608642578
2022-08-30,84.50303649902344
2022-08-31,86.74747467041016
2022-09-01,84.6152572631836
2022-09-02,86.10002899169922
2022-09-06,83.32901000976562
2022-09-07,84.37355041503906
2022-09-08,86.66978454589844
2022-09-09,88.72430419921875
2022-09-12,89.6307144165039
2022-09-13,87.55892181396484
2022-09-14,90.2608642578125
2022-09-15,89.42353820800781
2022-09-16,86.82515716552734
2022-09-19,88.2754135131836
2022-09-20,88.57756042480469
2022-09-21,88.12002563476562
2022-09-22,85.05551147460938
2022-09-23,80.22134399414062
2022-09-26,78.6329574584961
2022-09-27,79.32357025146484
2022-09-28,82.43125915527344
2022-09-29,81.00689697265625
2022-09-30,81.32630157470703
2022-10-03,85.40082550048828
2022-10-04,88.25817108154297
2022-10-05,88.4308090209961
2022-10-06,87.74884033203125
2022-10-07,86.7215805053711
2022-10-10,84.27859497070312
2022-10-11,83.38945007324219
2022-10-12,85.90149688720703
2022-10-13,88.0164566040039
2022-10-14,82.28450012207031
2022-10-17,83.90740203857422
2022-10-18,85.02100372314453
2022-10-19,85.91876220703125
2022-10-20,85.3231201171875
2022-10-21,83.75200653076172
2022-10-24,83.48441314697266
2022-10-25,85.36627197265625
2022-10-26,85.2885971069336
2022-10-27,84.62389373779297
2022-10-28,84.4771499633789
2022-10-31,88.28404235839844
2022-11-01,88.62933349609375
2022-11-02,89.57892608642578
2022-11-03,85.56483459472656
2022-11-04,87.07550811767578
2022-11-07,89.97599792480469
2022-11-08,90.42489624023438
2022-11-09,85.21089935302734
2022-11-10,87.886962890625
2022-11-11,88.42217254638672
2022-11-14,88.3509292602539
2022-11-15,91.10323333740234
2022-11-16,88.68939208984375
2022-11-17,88.96550750732422
2022-11-18,88.05697631835938
2022-11-21,87.36222076416016
2022-11-22,91.01417541503906
2022-11-23,92.15430450439453
2022-11-25,91.69114685058594
2022-11-28,87.50471496582031
2022-11-29,88.44889068603516
2022-11-30,92.18992614746094
2022-12-01,91.01417541503906
2022-12-02,90.63116455078125
2022-12-05,85.34918975830078
2022-12-06,83.47866821289062
2022-12-07,85.39370727539062
2022-12-08,83.8260498046875
2022-12-09,84.36937713623047
2022-12-12,88.15494537353516
2022-12-13,89.02787017822266
2022-12-14,88.32418060302734
2022-12-15,88.11039733886719
2022-12-16,86.97919464111328
2022-12-19,85.45606994628906
2022-12-20,85.22447204589844
2022-12-21,87.736328125
2022-12-22,83.62117004394531
2022-12-23,86.72980499267578
2022-12-27,87.92335510253906
2022-12-28,83.39849090576172
2022-12-29,84.24468231201172
2022-12-30,84.0576400756836
2023-01-03,76.71806335449219
2023-01-04,79.5238265991211
2023-01-05,75.6135482788086
2023-01-06,78.1966781616211
2023-01-09,79.44368743896484
2023-01-10,78.7132797241211
2023-01-11,79.78213500976562
2023-01-12,81.49234008789062
2023-01-13,81.24293518066406
2023-01-17,80.59272003173828
2023-01-18,79.11409759521484
2023-01-19,80.96681213378906
2023-01-20,80.94453430175781
2023-01-23,82.15147399902344
2023-01-24,81.80409240722656
2023-01-25,81.23402404785156
2023-01-26,78.25900268554688
2023-01-27,78.06306457519531
2023-01-30,76.81604766845703
2023-01-31,77.24358367919922
2023-02-01,74.6248550415039
2023-02-02,76.13909149169922
2023-02-03,75.35523986816406
2023-02-06,73.80538940429688
2023-02-07,75.79169464111328
2023-02-08,73.02156066894531
2023-02-09,73.19969177246094
2023-02-10,74.67830657958984
2023-02-13,74.34874725341797
2023-02-14,74.70501708984375
2023-02-15,74.0726089477539
2023-02-16,74.74065399169922
2023-02-17,71.33808898925781
2023-02-21,69.51210021972656
2023-02-22,70.99071502685547
2023-02-23,72.077392578125
2023-02-24,76.06783294677734
2023-02-27,72.97702026367188
2023-02-28,71.97940063476562
2023-03-01,72.45149230957031
2023-03-02,73.11063385009766
2023-03-03,74.97223663330078
2023-03-06,71.89665222167969
2023-03-07,71.61622619628906
2023-03-08,70.94682312011719
2023-03-09,69.22810363769531
2023-03-10,68.00691986083984
2023-03-13,67.17469024658203
2023-03-14,67.5907974243164
2023-03-15,64.82276916503906
2023-03-16,66.26106262207031
2023-03-17,65.19363403320312
2023-03-20,66.70431518554688
2023-03-21,67.7898178100586
2023-03-22,66.74048614501953
2023-03-23,66.17060852050781
2023-03-24,67.21088409423828
2023-03-27,68.18782806396484
2023-03-28,68.55873107910156
2023-03-29,67.94359588623047
2023-03-30,67.82599639892578
2023-03-31,68.78485870361328
2023-04-03,69.5356674194336
2023-04-04,69.02908325195312
2023-04-05,69.39997863769531
2023-04-06,68.09738159179688
2023-04-10,70.14175415039062
2023-04-11,71.3448486328125
2023-04-12,71.5076675415039
2023-04-13,72.84646606445312
2023-04-14,73.25353240966797
2023-04-17,73.8053207397461
2023-04-18,73.59727478027344
2023-04-19,73.20829010009766
2023-04-20,73.26255798339844
2023-04-21,73.13593292236328
2023-04-24,74.60135650634766
2023-04-25,72.20420837402344
2023-04-26,71.76095581054688
2023-04-27,72.69268798828125
2023-04-28,74.79132080078125
2023-05-01,74.39329528808594
2023-05-02,72.4665298461914
2023-05-03,69.6803970336914
2023-05-04,69.62613677978516
2023-05-05,71.13679504394531
2023-05-08,70.84732818603516
2023-05-09,70.6392593383789
2023-05-10,70.28646850585938
2023-05-11,69.8884506225586
2023-05-12,72.16802215576172
2023-05-15,74.18527221679688
2023-05-16,72.34893798828125
2023-05-17,71.8531494140625
2023-05-18,75.4981460571289
2023-05-19,74.5708236694336
2023-05-22,75.1217041015625
2023-05-23,74.16683959960938
2023-05-24,73.42315673828125
2023-05-25,72.49584197998047
2023-05-26,71.27471923828125
2023-05-30,69.33745574951172
2023-05-31,69.08956909179688
2023-06-01,69.91587829589844
2023-06-02,73.11099243164062
2023-06-05,71.3298110961914
2023-06-06,72.64275360107422
2023-06-07,74.58919525146484
2023-06-08,74.71772003173828
2023-06-09,73.35888671875
2023-06-12,72.47748565673828
2023-06-13,73.96485900878906
2023-06-14,73.23035430908203
2023-06-15,74.85543823242188
2023-06-16,75.61749267578125
2023-06-20,74.37800598144531
2023-06-21,75.15843200683594
2023-06-22,74.4422836303711
2023-06-23,73.99239349365234
2023-06-26,74.79117584228516
2023-06-27,75.1217041015625
2023-06-28,74.65345001220703
2023-06-29,77.12322998046875
2023-06-30,76.82941436767578
2023-07-03,76.930419921875
2023-07-05,76.48971557617188
2023-07-06,74.64427947998047
2023-07-07,75.42469024658203
2023-07-10,76.05821228027344
2023-07-11,77.33441162109375
2023-07-12,77.22422790527344
2023-07-13,76.57234954833984
2023-07-14,74.47901153564453
2023-07-17,74.23110961914062
2023-07-18,74.83708190917969
2023-07-19,75.41549682617188
2023-07-20,76.6366195678711
2023-07-21,76.28772735595703
2023-07-24,76.5907211303711
2023-07-25,76.09492492675781
2023-07-26,76.49890899658203
2023-07-27,75.43386840820312
2023-07-28,77.5639419555664
2023-07-31,77.43539428710938
2023-08-01,77.53638458251953
2023-08-02,75.73686218261719
2023-08-03,77.14159393310547
2023-08-04,78.38108825683594
2023-08-07,79.78581237792969
2023-08-08,80.0612564086914
2023-08-09,80.59378814697266
2023-08-10,78.4269790649414
2023-08-11,77.99546813964844
2023-08-14,77.42620849609375
2023-08-15,76.08573913574219
2023-08-16,76.34922790527344
2023-08-17,79.74232482910156
2023-08-18,79.44648742675781
2023-08-21,80.23233795166016
2023-08-22,79.57592010498047
2023-08-23,78.49420166015625
2023-08-24,78.14285278320312
2023-08-25,78.70683288574219
2023-08-28,79.02118682861328
2023-08-29,79.84402465820312
2023-08-30,81.17537689208984
2023-08-31,81.554443359375
2023-09-01,83.44976806640625
2023-09-05,82.06295776367188
2023-09-06,81.7301254272461
2023-09-07,81.02745056152344
2023-09-08,81.81332397460938
2023-09-11,80.82404327392578
2023-09-12,81.54521179199219
2023-09-13,80.66688537597656
2023-09-14,80.92575073242188
2023-09-15,79.00269317626953
2023-09-18,78.84551239013672
2023-09-19,78.28154754638672
2023-09-20,77.48643493652344
2023-09-21,76.4601821899414
2023-09-22,75.87772369384766
2023-09-25,76.82074737548828
2023-09-26,76.81151580810547
2023-09-27,79.15987396240234
2023-09-28,80.17687225341797
2023-09-29,79.72384643554688
2023-10-02,77.32925415039062
2023-10-03,76.70980834960938
2023-10-04,75.98867797851562
2023-10-05,77.64360809326172
2023-10-06,80.69461822509766
2023-10-09,82.37728881835938
2023-10-10,82.04447174072266
2023-10-11,81.54521179199219
2023-10-12,82.21088409423828
2023-10-13,82.21088409423828
2023-10-16,82.28483581542969
2023-10-17,82.83032989501953
2023-10-18,82.6269302368164
2023-10-19,82.07218933105469
2023-10-20,81.37877655029297
2023-10-23,80.29705810546875
2023-10-24,80.37102508544922
2023-10-25,80.1121597290039
2023-10-26,80.50969696044922
2023-10-27,79.3170394897461
2023-10-30,79.14138793945312
2023-10-31,79.58516693115234
2023-11-01,80.35254669189453
2023-11-02,82.00747680664062
2023-11-03,82.6176986694336
2023-11-06,78.79005432128906
2023-11-07,76.35847473144531
2023-11-08,75.25827026367188
2023-11-09,74.41693115234375
2023-11-10,73.12255859375
2023-11-13,73.97315216064453
2023-11-14,75.38771057128906
2023-11-15,77.51530456542969
2023-11-16,75.54133605957031
2023-11-17,75.9603500366211
2023-11-20,76.12793731689453
2023-11-21,76.04413604736328
2023-11-22,76.17450714111328
2023-11-24,76.49107360839844
2023-11-27,75.94172668457031
2023-11-28,75.40167999267578
2023-11-29,74.2703857421875
2023-11-30,74.77781677246094
2023-12-01,75.04784393310547
2023-12-04,72.9249267578125
2023-12-05,71.12786102294922
2023-12-06,68.85594177246094
2023-12-07,69.87084197998047
2023-12-08,69.88017272949219
2023-12-11,69.92671966552734
2023-12-12,68.67901611328125
2023-12-13,69.78705596923828
2023-12-14,70.5505599975586
2023-12-15,70.5505599975586
2023-12-18,71.0440673828125
2023-12-19,71.62134552001953
2023-12-20,70.00121307373047
2023-12-21,72.00310516357422
2023-12-22,71.95654296875
2023-12-26,72.58038330078125
2023-12-27,72.72005462646484
2023-12-28,72.18000793457031
2023-12-29,71.63997650146484
2024-01-02,71.68653106689453
2024-01-03,72.57108306884766
2024-01-04,71.6585922241211
2024-01-05,73.74427795410156
2024-01-08,73.32994842529297
2024-01-09,72.95283508300781
2024-01-10,71.86343383789062
2024-01-11,74.1353530883789
2024-01-12,77.16149139404297
2024-01-16,73.24149322509766
2024-01-17,71.68653106689453
2024-01-18,71.09061431884766
2024-01-19,70.70885467529297
2024-01-22,70.12226104736328
2024-01-23,69.73118591308594
2024-01-24,71.17443084716797
2024-01-25,72.02173614501953
2024-01-26,72.17072296142578
2024-01-29,72.14276885986328
2024-01-30,73.66980743408203
2024-01-31,71.79826354980469
2024-02-01,71.63066101074219
2024-02-02,71.3140869140625
2024-02-05,70.15950012207031
2024-02-06,70.79266357421875
2024-02-07,70.80196380615234
2024-02-08,71.94722747802734
2024-02-09,71.53756713867188
2024-02-12,72.21726989746094
2024-02-13,71.16510772705078
2024-02-14,70.62504577636719
2024-02-15,72.71074676513672
2024-02-16,73.3066635131836
2024-02-20,72.30106353759766
2024-02-21,78.073974609375
2024-02-22,77.54322052001953
2024-02-23,76.28622436523438
2024-02-26,76.33279418945312
2024-02-27,76.29554748535156
2024-02-28,76.3979721069336
2024-02-29,77.07769012451172
2024-03-01,77.10562133789062
2024-03-04,76.74246978759766
2024-03-05,77.20804595947266
2024-03-06,76.8095474243164
2024-03-07,76.44387817382812
2024-03-08,76.89393615722656
2024-03-11,78.15034484863281
2024-03-12,78.5160140991211
2024-03-13,79.65990447998047
2024-03-14,79.13484191894531
2024-03-15,78.26285552978516
2024-03-18,78.2722396850586
2024-03-19,79.37861633300781
2024-03-20,80.81319427490234
2024-03-21,80.86943054199219
2024-03-22,80.92567443847656
2024-03-25,81.3663558959961
2024-03-26,80.38188171386719
2024-03-27,82.2571029663086
2024-03-28,83.2884750366211
2024-04-01,84.15109252929688
2024-04-02,83.41976928710938
2024-04-03,84.66679382324219
2024-04-04,83.74791717529297
2024-04-05,83.92605590820312
2024-04-08,84.56365203857422
2024-04-09,84.30111694335938
2024-04-10,84.385498046875
2024-04-11,82.49150848388672
2024-04-12,83.06344604492188
2024-04-15,82.09770965576172
2024-04-16,81.82579803466797
2024-04-17,81.71329498291016
2024-04-18,81.87267303466797
2024-04-19,82.05082702636719
2024-04-22,82.8946762084961
2024-04-23,83.0072021484375
2024-04-24,85.03245544433594
2024-04-25,85.76378631591797
2024-04-26,86.31697845458984
2024-04-29,87.16082763671875
2024-04-30,84.27297973632812
2024-05-01,81.27259826660156
2024-05-02,81.37574768066406
2024-05-03,81.26322937011719
2024-05-06,83.52288818359375
2024-05-07,83.09158325195312
2024-05-08,82.85718536376953
2024-05-09,82.79153442382812
2024-05-10,81.6851577758789
2024-05-13,82.87593841552734
2024-05-14,85.14496612548828
2024-05-15,86.23651123046875
2024-05-16,86.10420227050781
2024-05-17,86.65232849121094
2024-05-20,86.56727600097656
2024-05-21,85.74507904052734
2024-05-22,84.81891632080078
2024-05-23,84.2140884399414
2024-05-24,84.79057312011719
2024-05-28,85.51827239990234
2024-05-29,84.4219970703125
2024-05-30,84.97013854980469
2024-05-31,85.93408966064453
2024-06-03,85.98606872558594
2024-06-04,83.69429016113281
2024-06-05,83.92112731933594
2024-06-06,83.4580307006836
2024-06-07,83.43913269042969
2024-06-10,84.05342864990234
2024-06-11,83.83607482910156
2024-06-12,82.38066101074219
2024-06-13,81.32221221923828
2024-06-14,80.46220397949219
2024-06-17,79.980224609375
2024-06-18,79.33757781982422
2024-06-20,79.3328628540039
2024-06-21,77.89164733886719
2024-06-24,80.12198638916016
2024-06-25,79.02571868896484
2024-06-26,78.19406127929688
2024-06-27,77.7971420288086
2024-06-28,77.67428588867188
2024-07-01,77.96725463867188
2024-07-02,78.45867156982422
2024-07-03,79.03516387939453
2024-07-05,77.78768157958984
2024-07-08,78.06175231933594
2024-07-09,78.00505828857422
2024-07-10,78.45867156982422
2024-07-11,78.89341735839844
2024-07-12,78.89341735839844
2024-07-15,79.16746520996094
2024-07-16,78.27912902832031
2024-07-17,77.5419692993164
2024-07-18,76.87098693847656
2024-07-19,76.55912017822266
2024-07-22,76.889892578125
2024-07-23,75.57626342773438
2024-07-24,73.39317321777344
2024-07-25,73.14745330810547
2024-07-26,73.51603698730469
2024-07-29,72.36306762695312
2024-07-30,72.05119323730469
2024-07-31,72.13624572753906
2024-08-01,70.91712951660156
2024-08-02,68.45052337646484
2024-08-05,67.19359588623047
2024-08-06,66.83448028564453
2024-08-07,67.58106994628906
2024-08-08,68.45052337646484
2024-08-09,68.53557586669922
2024-08-12,69.33887481689453
2024-08-13,68.28041076660156
2024-08-14,68.2048110961914
2024-08-15,69.60042572021484
2024-08-16,69.47660064697266
2024-08-19,70.66740417480469
2024-08-20,69.71475219726562
2024-08-21,68.94309997558594
2024-08-22,68.21910095214844
2024-08-23,69.96244049072266
2024-08-26,70.3911361694336
2024-08-27,69.52423095703125
2024-08-28,68.57157897949219
2024-08-29,70.48638916015625
2024-08-30,70.96271514892578
2024-09-03,68.77163696289062
2024-09-04,67.08545684814453
2024-09-05,68.59062957763672
2024-09-06,67.48555755615234
2024-09-09,66.98065185546875
2024-09-10,67.37123107910156
2024-09-11,68.9240493774414
2024-09-12,68.9145278930664
2024-09-13,69.75286865234375
2024-09-16,69.60042572021484
2024-09-17,69.86717224121094
2024-09-18,70.98176574707031
2024-09-19,72.94422912597656
2024-09-20,74.7447280883789
2024-09-23,76.45951080322266
2024-09-24,76.29754638671875
2024-09-25,74.53515625
2024-09-26,76.49760437011719
2024-09-27,78.68869018554688
2024-09-30,78.35526275634766
2024-10-01,77.6026840209961
2024-10-02,79.29839324951172
2024-10-03,81.17510223388672
2024-10-04,81.5752182006836
2024-10-07,81.39421844482422
2024-10-08,81.92769622802734
2024-10-09,82.90892028808594
2024-10-10,82.5088119506836
2024-10-11,83.25188446044922
2024-10-14,82.51834106445312
2024-10-15,81.7276382446289
2024-10-16,82.36591339111328
2024-10-17,83.42334747314453
2024-10-18,82.55644226074219
2024-10-21,81.68953704833984
2024-10-22,80.37488555908203
2024-10-23,79.34602355957031
2024-10-24,81.26084899902344
2024-10-25,80.77498626708984
