Date,CCL
2000-06-08,15.299422264099121
2000-06-09,15.261176109313965
2000-06-12,14.87868881225586
2000-06-13,14.87868881225586
2000-06-14,14.802197456359863
2000-06-15,14.534445762634277
2000-06-16,14.41970443725586
2000-06-19,14.304960250854492
2000-06-20,11.933549880981445
2000-06-21,11.704062461853027
2000-06-22,12.048295021057129
2000-06-23,11.436320304870605
2000-06-26,11.62756061553955
2000-06-27,11.74230670928955
2000-06-28,11.866613388061523
2000-06-29,11.665809631347656
2000-06-30,11.933549880981445
2000-07-03,11.933549880981445
2000-07-05,12.086546897888184
2000-07-06,12.277790069580078
2000-07-07,12.736770629882812
2000-07-10,12.392529487609863
2000-07-11,12.622021675109863
2000-07-12,12.736770629882812
2000-07-13,12.392529487609863
2000-07-14,12.316038131713867
2000-07-17,12.048295021057129
2000-07-18,12.239542961120605
2000-07-19,12.545527458190918
2000-07-20,11.971802711486816
2000-07-21,11.780557632446289
2000-07-24,11.551067352294922
2000-07-25,11.704062461853027
2000-07-26,11.570185661315918
2000-07-27,11.780557632446289
2000-07-28,11.818801879882812
2000-07-31,11.39806842803955
2000-08-01,11.58931827545166
2000-08-02,11.704062461853027
2000-08-03,11.780557632446289
2000-08-04,12.01004695892334
2000-08-07,12.277790069580078
2000-08-08,12.430781364440918
2000-08-09,12.736770629882812
2000-08-10,13.310502052307129
2000-08-11,13.807732582092285
2000-08-14,14.113718032836914
2000-08-15,13.386993408203125
2000-08-16,13.348747253417969
2000-08-17,13.272246360778809
2000-08-18,13.463491439819336
2000-08-21,14.037213325500488
2000-08-22,13.807732582092285
2000-08-23,13.539987564086914
2000-08-24,13.157502174377441
2000-08-25,13.081002235412598
2000-08-28,12.813267707824707
2000-08-29,12.877850532531738
2000-08-30,12.301230430603027
2000-08-31,12.272396087646484
2000-09-01,12.454988479614258
2000-09-05,12.993169784545898
2000-09-06,12.954730987548828
2000-09-07,12.10901927947998
2000-09-08,12.53187084197998
2000-09-11,12.53187084197998
2000-09-12,12.416552543640137
2000-09-13,12.185909271240234
2000-09-14,12.301230430603027
2000-09-15,14.069531440734863
2000-09-18,14.069531440734863
2000-09-19,13.60822868347168
2000-09-20,13.56978702545166
2000-09-21,15.491867065429688
2000-09-22,15.837828636169434
2000-09-25,15.72251033782959
2000-09-26,15.338092803955078
2000-09-27,15.069008827209473
2000-09-28,15.37653636932373
2000-09-29,15.145894050598145
2000-10-02,15.069008827209473
2000-10-03,15.338092803955078
2000-10-04,14.992125511169434
2000-10-05,15.030567169189453
2000-10-06,14.953679084777832
2000-10-09,14.992125511169434
2000-10-10,14.761478424072266
2000-10-11,14.031086921691895
2000-10-12,13.377589225769043
2000-10-13,13.992644309997559
2000-10-16,13.53134822845459
2000-10-17,12.493433952331543
2000-10-18,13.10849666595459
2000-10-19,13.454465866088867
2000-10-20,13.60822868347168
2000-10-23,13.762002944946289
2000-10-24,13.838876724243164
2000-10-25,13.646675109863281
2000-10-26,13.954202651977539
2000-10-27,14.069531440734863
2000-10-30,14.377056121826172
2000-10-31,15.261210441589355
2000-11-01,14.453950881958008
2000-11-02,14.684596061706543
2000-11-03,14.83835506439209
2000-11-06,14.953679084777832
2000-11-07,15.030567169189453
2000-11-08,14.953679084777832
2000-11-09,13.992644309997559
2000-11-10,13.53134822845459
2000-11-13,13.185380935668945
2000-11-14,13.992644309997559
2000-11-15,13.800439834594727
2000-11-16,13.877326965332031
2000-11-17,13.915755271911621
2000-11-20,13.56978702545166
2000-11-21,13.992644309997559
2000-11-22,13.646675109863281
2000-11-24,13.685114860534668
2000-11-27,14.261740684509277
2000-11-28,14.017679214477539
2000-11-29,14.094911575317383
2000-11-30,14.017679214477539
2000-12-01,14.17214584350586
2000-12-04,13.979055404663086
2000-12-05,13.940454483032227
2000-12-06,15.098939895629883
2000-12-07,15.098939895629883
2000-12-08,17.068357467651367
2000-12-11,16.759431838989258
2000-12-12,16.60496711730957
2000-12-13,16.913896560668945
2000-12-14,16.56635093688965
2000-12-15,15.948492050170898
2000-12-18,16.141571044921875
2000-12-19,16.373273849487305
2000-12-20,15.060322761535645
2000-12-21,15.832643508911133
2000-12-22,16.60496711730957
2000-12-26,16.025724411010742
2000-12-27,17.37729263305664
2000-12-28,18.844709396362305
2000-12-29,19.03778648376465
2001-01-02,17.493139266967773
2001-01-03,18.69024085998535
2001-01-04,18.69024085998535
2001-01-05,18.535768508911133
2001-01-08,18.381309509277344
2001-01-09,18.381309509277344
2001-01-10,18.0723819732666
2001-01-11,18.11100196838379
2001-01-12,18.41992950439453
2001-01-16,19.69426155090332
2001-01-17,20.466590881347656
2001-01-18,20.31212615966797
2001-01-19,19.153636932373047
2001-01-22,20.389354705810547
2001-01-23,20.891366958618164
2001-01-24,20.852745056152344
2001-01-25,20.234893798828125
2001-01-26,20.427967071533203
2001-01-29,20.60561180114746
2001-01-30,20.142210006713867
2001-01-31,19.932130813598633
2001-02-01,19.56142234802246
2001-02-02,18.999162673950195
2001-02-05,20.204002380371094
2001-02-06,20.160751342773438
2001-02-07,20.846567153930664
2001-02-08,20.667396545410156
2001-02-09,20.27813148498535
2001-02-12,20.160751342773438
2001-02-13,19.60466766357422
2001-02-14,19.277204513549805
2001-02-15,19.672639846801758
2001-02-16,20.037174224853516
2001-02-20,20.358455657958984
2001-02-21,19.89506721496582
2001-02-22,19.215423583984375
2001-02-23,18.54195213317871
2001-02-26,19.158884048461914
2001-02-27,20.30594253540039
2001-02-28,20.6717472076416
2001-03-01,20.00211524963379
2001-03-02,19.375898361206055
2001-03-05,18.9046688079834
2001-03-06,19.301488876342773
2001-03-07,19.06587028503418
2001-03-08,18.910873413085938
2001-03-09,18.63186264038086
2001-03-12,17.001188278198242
2001-03-13,17.559202194213867
2001-03-14,16.50516700744629
2001-03-15,17.335994720458984
2001-03-16,17.106592178344727
2001-03-19,16.970178604125977
2001-03-20,16.76556968688965
2001-03-21,15.643317222595215
2001-03-22,15.085298538208008
2001-03-23,15.50071907043457
2001-03-26,15.835528373718262
2001-03-27,16.52375602722168
2001-03-28,16.709768295288086
2001-03-29,17.131389617919922
2001-03-30,17.15618896484375
2001-04-02,16.839977264404297
2001-04-03,16.0339412689209
2001-04-04,16.480363845825195
2001-04-05,17.317398071289062
2001-04-06,16.864776611328125
2001-04-09,17.15618896484375
2001-04-10,17.205791473388672
2001-04-11,17.14378547668457
2001-04-12,17.07558822631836
2001-04-16,16.939178466796875
2001-04-17,16.430768966674805
2001-04-18,18.29084587097168
2001-04-19,17.335994720458984
2001-04-20,16.120744705200195
2001-04-23,16.41835594177246
2001-04-24,15.965736389160156
2001-04-25,15.637121200561523
2001-04-26,15.618522644042969
2001-04-27,16.126941680908203
2001-04-30,16.430768966674805
2001-05-01,17.01978302001953
2001-05-02,17.48480796813965
2001-05-03,17.273998260498047
2001-05-04,17.404203414916992
2001-05-07,17.29880142211914
2001-05-08,17.428997039794922
2001-05-09,17.67081642150879
2001-05-10,17.869226455688477
2001-05-11,17.571611404418945
2001-05-14,17.205791473388672
2001-05-15,17.497203826904297
2001-05-16,17.993227005004883
2001-05-17,18.41484832763672
2001-05-18,18.04903221130371
2001-05-21,18.303239822387695
2001-05-22,18.321842193603516
2001-05-23,18.22884178161621
2001-05-24,18.29084587097168
2001-05-25,17.850622177124023
2001-05-29,17.716827392578125
2001-05-30,17.430578231811523
2001-05-31,17.567474365234375
2001-06-01,17.511472702026367
2001-06-04,17.418121337890625
2001-06-05,17.65460205078125
2001-06-06,17.150529861450195
2001-06-07,17.088306427001953
2001-06-08,16.976303100585938
2001-06-11,16.72737693786621
2001-06-12,16.565582275390625
2001-06-13,16.45356559753418
2001-06-14,16.185977935791016
2001-06-15,16.42867660522461
2001-06-18,16.434892654418945
2001-06-19,16.503345489501953
2001-06-20,16.335336685180664
2001-06-21,17.673267364501953
2001-06-22,17.779056549072266
2001-06-25,17.760395050048828
2001-06-26,18.077762603759766
2001-06-27,18.519590377807617
2001-06-28,18.79962730407715
2001-06-29,19.104557037353516
2001-07-02,19.104557037353516
2001-07-03,19.09833335876465
2001-07-05,18.880523681640625
2001-07-06,18.29556655883789
2001-07-09,18.52582359313965
2001-07-10,18.513368606567383
2001-07-11,18.538257598876953
2001-07-12,18.66893768310547
2001-07-13,19.14811897277832
2001-07-16,19.13566017150879
2001-07-17,19.639724731445312
2001-07-18,19.440589904785156
2001-07-19,20.100231170654297
2001-07-20,19.776639938354492
2001-07-23,19.459266662597656
2001-07-24,19.04232406616211
2001-07-25,20.224687576293945
2001-07-26,20.97144889831543
2001-07-27,20.52961540222168
2001-07-30,20.87187957763672
2001-07-31,20.784759521484375
2001-08-01,20.423824310302734
2001-08-02,20.622961044311523
2001-08-03,20.380266189575195
2001-08-06,20.013105392456055
2001-08-07,19.764192581176758
2001-08-08,19.477933883666992
2001-08-09,19.291240692138672
2001-08-10,19.69573402404785
2001-08-13,19.421926498413086
2001-08-14,19.185447692871094
2001-08-15,18.955202102661133
2001-08-16,18.98631477355957
2001-08-17,18.612943649291992
2001-08-20,18.89297103881836
2001-08-21,19.017433166503906
2001-08-22,19.303695678710938
2001-08-23,20.243358612060547
2001-08-24,20.53584098815918
2001-08-27,20.691415786743164
2001-08-28,19.838865280151367
2001-08-29,19.767065048217773
2001-08-30,19.42991828918457
2001-08-31,19.52980613708496
2001-09-04,19.261337280273438
2001-09-05,19.11773681640625
2001-09-06,19.017837524414062
2001-09-07,18.137496948242188
2001-09-10,17.80658721923828
2001-09-17,12.131207466125488
2001-09-18,12.218613624572754
2001-09-19,12.018826484680176
2001-09-20,11.269598960876465
2001-09-21,11.900197982788086
2001-09-24,12.7118558883667
2001-09-25,12.94286823272705
2001-09-26,13.679609298706055
2001-09-27,13.735799789428711
2001-09-28,13.748279571533203
2001-10-01,13.454842567443848
2001-10-02,13.92310619354248
2001-10-03,14.809690475463867
2001-10-04,14.466286659240723
2001-10-05,14.684815406799316
2001-10-08,13.754533767700195
2001-10-09,13.36117935180664
2001-10-10,13.954324722290039
2001-10-11,14.360154151916504
2001-10-12,14.547464370727539
2001-10-15,14.166608810424805
2001-10-16,14.016761779785156
2001-10-17,13.298751831054688
2001-10-18,13.255044937133789
2001-10-19,12.867949485778809
2001-10-22,13.111441612243652
2001-10-23,13.0927152633667
2001-10-24,12.95535945892334
2001-10-25,13.323726654052734
2001-10-26,13.19884967803955
2001-10-29,12.98657512664795
2001-10-30,13.429863929748535
2001-10-31,13.5984468460083
2001-11-01,14.141630172729492
2001-11-02,14.716033935546875
2001-11-05,14.947046279907227
2001-11-06,15.22176742553711
2001-11-07,14.909584999084473
2001-11-08,15.109382629394531
2001-11-09,15.078164100646973
2001-11-12,14.984515190124512
2001-11-13,15.702512741088867
2001-11-14,15.515213012695312
2001-11-15,15.858609199523926
2001-11-16,15.989721298217773
2001-11-19,16.301897048950195
2001-11-20,16.1707820892334
2001-11-21,15.746220588684082
2001-11-23,15.914793968200684
2001-11-26,16.1707820892334
2001-11-27,16.183271408081055
2001-11-28,15.966983795166016
2001-11-29,16.029682159423828
2001-11-30,16.368213653564453
2001-12-03,16.44969940185547
2001-12-04,16.45597267150879
2001-12-05,17.064058303833008
2001-12-06,17.30853843688965
2001-12-07,17.34615135192871
2001-12-10,16.92613983154297
2001-12-11,16.669111251831055
2001-12-12,16.644041061401367
2001-12-13,16.763145446777344
2001-12-14,17.114206314086914
2001-12-17,16.81956672668457
2001-12-18,17.064058303833008
2001-12-19,17.1580867767334
2001-12-20,17.327356338500977
2001-12-21,17.321086883544922
2001-12-24,17.302282333374023
2001-12-26,17.352428436279297
2001-12-27,17.534231185913086
2001-12-28,17.728565216064453
2001-12-31,17.60318374633789
2002-01-02,17.33362579345703
2002-01-03,17.321086883544922
2002-01-04,17.828866958618164
2002-01-07,17.634525299072266
2002-01-08,17.220781326293945
2002-01-09,16.719266891479492
2002-01-10,17.101673126220703
2002-01-11,16.694190979003906
2002-01-14,16.405811309814453
2002-01-15,16.305519104003906
2002-01-16,16.33686065673828
2002-01-17,16.58761215209961
2002-01-18,16.330589294433594
2002-01-22,16.12371253967285
2002-01-23,16.330589294433594
2002-01-24,16.531190872192383
2002-01-25,16.96375274658203
2002-01-28,16.96375274658203
2002-01-29,16.95748519897461
2002-01-30,16.650306701660156
2002-01-31,16.951215744018555
2002-02-01,16.850906372070312
2002-02-04,16.33686065673828
2002-02-05,16.47477912902832
2002-02-06,16.21148109436035
2002-02-07,16.09237289428711
2002-02-08,16.687923431396484
2002-02-11,16.355663299560547
2002-02-12,16.01714324951172
2002-02-13,16.600154876708984
2002-02-14,16.568805694580078
2002-02-15,16.04848861694336
2002-02-19,15.791461944580078
2002-02-20,16.136255264282227
2002-02-21,16.0986385345459
2002-02-22,16.255359649658203
2002-02-25,16.380741119384766
2002-02-26,16.717479705810547
2002-02-27,16.78672218322754
2002-02-28,17.17696189880371
2002-03-01,17.71196937561035
2002-03-04,18.083335876464844
2002-03-05,18.30992317199707
2002-03-06,18.769399642944336
2002-03-07,19.14076042175293
2002-03-08,19.807952880859375
2002-03-11,19.807952880859375
2002-03-12,19.379934310913086
2002-03-13,19.512121200561523
2002-03-14,19.44289207458496
2002-03-15,20.575841903686523
2002-03-18,20.701730728149414
2002-03-19,20.512903213500977
2002-03-20,20.48772430419922
2002-03-21,20.305187225341797
2002-03-22,20.33036994934082
2002-03-25,19.95271110534668
2002-03-26,20.173019409179688
2002-03-27,20.538087844848633
2002-03-28,20.55067253112793
2002-04-01,20.418493270874023
2002-04-02,20.0345458984375
2002-04-03,19.68836212158203
2002-04-04,19.512121200561523
2002-04-05,19.58135986328125
2002-04-08,19.631711959838867
2002-04-09,19.95901870727539
2002-04-10,20.752092361450195
2002-04-11,20.393310546875
2002-04-12,20.418493270874023
2002-04-15,20.34296226501465
2002-04-16,20.582136154174805
2002-04-17,20.56325912475586
2002-04-18,20.14154624938965
2002-04-19,20.223373413085938
2002-04-22,20.14154624938965
2002-04-23,20.33036994934082
2002-04-24,20.538087844848633
2002-04-25,20.50661277770996
2002-04-26,20.23595428466797
2002-04-29,20.210784912109375
2002-04-30,20.96609878540039
2002-05-01,21.76546287536621
2002-05-02,21.17379379272461
2002-05-03,20.991268157958984
2002-05-06,20.48772430419922
2002-05-07,19.858312606811523
2002-05-08,20.015663146972656
2002-05-09,19.86460304260254
2002-05-10,19.46806526184082
2002-05-13,20.053421020507812
2002-05-14,20.36184310913086
2002-05-15,20.53179168701172
2002-05-16,20.714317321777344
2002-05-17,20.569549560546875
2002-05-20,20.072303771972656
2002-05-21,20.021955490112305
2002-05-22,19.732418060302734
2002-05-23,19.68836212158203
2002-05-24,19.480661392211914
2002-05-28,19.361055374145508
2002-05-29,19.332637786865234
2002-05-30,19.029481887817383
2002-05-31,19.200008392333984
2002-06-03,18.536849975585938
2002-06-04,18.568422317504883
2002-06-05,18.732643127441406
2002-06-06,18.4863224029541
2002-06-07,18.650529861450195
2002-06-10,18.852643966674805
2002-06-11,18.593692779541016
2002-06-12,18.284223556518555
2002-06-13,18.208431243896484
2002-06-14,17.968429565429688
2002-06-17,18.435794830322266
2002-06-18,18.36632537841797
2002-06-19,18.593692779541016
2002-06-20,18.442113876342773
2002-06-21,18.322111129760742
2002-06-24,18.0
2002-06-25,17.595800399780273
2002-06-26,17.336849212646484
2002-06-27,17.494741439819336
2002-06-28,17.488426208496094
2002-07-01,17.122116088867188
2002-07-02,16.87579917907715
2002-07-03,17.147375106811523
2002-07-05,17.823163986206055
2002-07-08,17.77895736694336
2002-07-09,17.608428955078125
2002-07-10,16.8631649017334
2002-07-11,17.065269470214844
2002-07-12,17.13473892211914
2002-07-15,16.680009841918945
2002-07-16,16.61052894592285
2002-07-17,16.604219436645508
2002-07-18,16.553688049316406
2002-07-19,15.92842960357666
2002-07-22,15.221062660217285
2002-07-23,14.911581993103027
2002-07-24,16.105268478393555
2002-07-25,15.884214401245117
2002-07-26,15.808426856994629
2002-07-29,16.894739151000977
2002-07-30,16.95789909362793
2002-07-31,16.736848831176758
2002-08-01,16.23158073425293
2002-08-02,15.120004653930664
2002-08-05,14.835800170898438
2002-08-06,15.360006332397461
2002-08-07,15.435797691345215
2002-08-08,15.941060066223145
2002-08-09,15.757906913757324
2002-08-12,15.978946685791016
2002-08-13,15.480006217956543
2002-08-14,15.764217376708984
2002-08-15,16.263164520263672
2002-08-16,16.16842269897461
2002-08-19,16.698955535888672
2002-08-20,16.275798797607422
2002-08-21,16.421062469482422
2002-08-22,16.86948013305664
2002-08-23,16.66737174987793
2002-08-26,16.642114639282227
2002-08-27,16.3579044342041
2002-08-28,15.85374927520752
2002-08-29,15.447897911071777
2002-08-30,15.51766300201416
2002-09-03,14.80740737915039
2002-09-04,15.219606399536133
2002-09-05,14.902528762817383
2002-09-06,15.346427917480469
2002-09-09,15.416189193725586
2002-09-10,15.980586051940918
2002-09-11,16.234241485595703
2002-09-12,15.745945930480957
2002-09-13,16.120092391967773
2002-09-16,16.120092391967773
2002-09-17,15.790337562561035
2002-09-18,15.695218086242676
2002-09-19,14.775699615478516
2002-09-20,15.967896461486816
2002-09-23,16.29765510559082
2002-09-24,15.5366792678833
2002-09-25,16.10740852355957
2002-09-26,16.234241485595703
2002-09-27,16.234241485595703
2002-09-30,15.917170524597168
2002-10-01,15.923511505126953
2002-10-02,15.409835815429688
2002-10-03,15.302037239074707
2002-10-04,15.016674041748047
2002-10-07,14.141544342041016
2002-10-08,15.086429595947266
2002-10-09,14.503015518188477
2002-10-10,14.534720420837402
2002-10-11,15.51766300201416
2002-10-14,15.200576782226562
2002-10-15,15.40351390838623
2002-10-16,15.244974136352539
2002-10-17,15.479601860046387
2002-10-18,15.587406158447266
2002-10-21,16.08838653564453
2002-10-22,15.980586051940918
2002-10-23,16.487903594970703
2002-10-24,16.272289276123047
2002-10-25,17.331321716308594
2002-10-28,16.900100708007812
2002-10-29,17.03327178955078
2002-10-30,16.893756866455078
2002-10-31,16.564001083374023
2002-11-01,17.179126739501953
2002-11-04,18.054262161254883
2002-11-05,18.529863357543945
2002-11-06,18.872303009033203
2002-11-07,18.276208877563477
2002-11-08,18.479127883911133
2002-11-11,17.959136962890625
2002-11-12,18.060598373413086
2002-11-13,18.250839233398438
2002-11-14,18.320594787597656
2002-11-15,18.637670516967773
2002-11-18,18.250839233398438
2002-11-19,17.781564712524414
2002-11-20,17.64839744567871
2002-11-21,18.447429656982422
2002-11-22,18.206449508666992
2002-11-25,17.990835189819336
2002-11-26,17.39570426940918
2002-11-27,17.9876651763916
2002-11-29,17.853988647460938
2002-12-02,17.605751037597656
2002-12-03,17.12201499938965
2002-12-04,17.376611709594727
2002-12-05,17.051992416381836
2002-12-06,17.166553497314453
2002-12-09,16.56188201904297
2002-12-10,16.708280563354492
2002-12-11,16.803754806518555
2002-12-12,16.784664154052734
2002-12-13,16.523698806762695
2002-12-16,16.841947555541992
2002-12-17,16.746469497680664
2002-12-18,16.854671478271484
2002-12-19,16.211803436279297
2002-12-20,16.26909065246582
2002-12-23,15.957201957702637
2002-12-24,15.98902702331543
2002-12-26,15.98902702331543
2002-12-27,15.632583618164062
2002-12-30,15.766250610351562
2002-12-31,15.880819320678711
2003-01-02,16.313640594482422
2003-01-03,16.58097267150879
2003-01-06,16.396385192871094
2003-01-07,16.402753829956055
2003-01-08,16.014490127563477
2003-01-09,15.85536003112793
2003-01-10,15.880819320678711
2003-01-13,15.84899616241455
2003-01-14,15.906285285949707
2003-01-15,15.880819320678711
2003-01-16,16.0272159576416
2003-01-17,16.001752853393555
2003-01-21,15.626218795776367
2003-01-22,15.537109375
2003-01-23,15.543471336364746
2003-01-24,15.594392776489258
2003-01-27,15.403441429138184
2003-01-28,15.371621131896973
2003-01-29,15.403441429138184
2003-01-30,14.976977348327637
2003-01-31,15.339790344238281
2003-02-03,15.403441429138184
2003-02-04,14.894235610961914
2003-02-05,14.862417221069336
2003-02-06,14.754210472106934
2003-02-07,14.626898765563965
2003-02-10,14.595073699951172
2003-02-11,14.588716506958008
2003-02-12,14.544158935546875
2003-02-13,14.060417175292969
2003-02-14,14.798763275146484
2003-02-18,14.976977348327637
2003-02-19,14.79239559173584
2003-02-20,15.066094398498535
2003-02-21,15.180670738220215
2003-02-24,14.601448059082031
2003-02-25,14.569622039794922
2003-02-26,14.189149856567383
2003-02-27,14.304255485534668
2003-02-28,14.68791675567627
2003-03-03,14.393768310546875
2003-03-04,14.03569221496582
2003-03-05,13.990926742553711
2003-03-06,13.6712064743042
2003-03-07,13.97813606262207
2003-03-10,13.56889820098877
2003-03-11,13.313119888305664
2003-03-12,13.268365859985352
2003-03-13,14.112420082092285
2003-03-14,14.163576126098633
2003-03-17,14.99484920501709
2003-03-18,15.282594680786133
2003-03-19,15.63428783416748
2003-03-20,15.787753105163574
2003-03-21,17.104999542236328
2003-03-24,15.985973358154297
2003-03-25,16.075498580932617
2003-03-26,15.858085632324219
2003-03-27,15.922036170959473
2003-03-28,15.67904281616211
2003-03-31,15.416874885559082
2003-04-01,15.23144245147705
2003-04-02,16.15222930908203
2003-04-03,16.273725509643555
2003-04-04,16.24175453186035
2003-04-07,16.817249298095703
2003-04-08,16.59344482421875
2003-04-09,16.25453758239746
2003-04-10,16.216175079345703
2003-04-11,15.992361068725586
2003-04-14,16.52950668334961
2003-04-15,16.93234634399414
2003-04-16,16.631807327270508
2003-04-17,17.2712459564209
2003-04-21,17.07941436767578
2003-04-22,17.597360610961914
2003-04-23,17.45029067993164
2003-04-24,17.23288345336914
2003-04-25,16.746906280517578
2003-04-28,17.341581344604492
2003-04-29,17.712461471557617
2003-04-30,17.642131805419922
2003-05-01,17.686891555786133
2003-05-02,18.204837799072266
2003-05-05,18.012996673583984
2003-05-06,18.39026641845703
2003-05-07,18.435026168823242
2003-05-08,18.172861099243164
2003-05-09,18.383867263793945
2003-05-12,18.7227725982666
2003-05-13,18.65883445739746
2003-05-14,18.5565185546875
2003-05-15,18.997743606567383
2003-05-16,18.991334915161133
2003-05-19,18.620466232299805
2003-05-20,18.49896812438965
2003-05-21,18.322486877441406
2003-05-22,18.566349029541016
2003-05-23,18.534269332885742
2003-05-27,18.707544326782227
2003-05-28,19.20170783996582
2003-05-29,19.304393768310547
2003-05-30,19.63811683654785
2003-06-02,19.971830368041992
2003-06-03,19.907655715942383
2003-06-04,20.305551528930664
2003-06-05,20.440322875976562
2003-06-06,20.183612823486328
2003-06-09,20.055261611938477
2003-06-10,19.779306411743164
2003-06-11,20.408231735229492
2003-06-12,20.83179473876953
2003-06-13,20.607175827026367
2003-06-16,20.761207580566406
2003-06-17,20.83821678161621
2003-06-18,20.761207580566406
2003-06-19,20.247791290283203
2003-06-20,20.78687286376953
2003-06-23,20.575096130371094
2003-06-24,20.543001174926758
2003-06-25,19.894813537597656
2003-06-26,20.575096130371094
2003-06-27,20.45957374572754
2003-06-30,20.863887786865234
2003-07-01,20.812545776367188
2003-07-02,20.722698211669922
2003-07-03,20.748369216918945
2003-07-07,21.005077362060547
2003-07-08,21.1655216217041
2003-07-09,20.748369216918945
2003-07-10,20.62002182006836
2003-07-11,20.607175827026367
2003-07-14,20.536582946777344
2003-07-15,20.517332077026367
2003-07-16,20.26704978942871
2003-07-17,19.946157455444336
2003-07-18,20.241371154785156
2003-07-21,20.43390655517578
2003-07-22,21.082088470458984
2003-07-23,20.94732093811035
2003-07-24,20.92164421081543
2003-07-25,21.17835235595703
2003-07-28,21.563417434692383
2003-07-29,21.8586368560791
2003-07-30,21.627592086791992
2003-07-31,22.019073486328125
2003-08-01,21.961315155029297
2003-08-04,21.8714599609375
2003-08-05,21.556995391845703
2003-08-06,21.82012176513672
2003-08-07,21.967731475830078
2003-08-08,21.8265323638916
2003-08-11,21.73668670654297
2003-08-12,22.019073486328125
2003-08-13,21.942060470581055
2003-08-14,22.275781631469727
2003-08-15,22.416967391967773
2003-08-18,22.77635955810547
2003-08-19,22.84694480895996
2003-08-20,22.901660919189453
2003-08-21,23.04970932006836
2003-08-22,22.760055541992188
2003-08-25,22.528331756591797
2003-08-26,22.3674259185791
2003-08-27,22.019840240478516
2003-08-28,22.006967544555664
2003-08-29,22.26443099975586
2003-09-02,22.090639114379883
2003-09-03,22.4832820892334
2003-09-04,22.251567840576172
2003-09-05,22.206501007080078
2003-09-08,22.206501007080078
2003-09-09,21.923288345336914
2003-09-10,21.504905700683594
2003-09-11,21.59501838684082
2003-09-12,22.187196731567383
2003-09-15,22.463970184326172
2003-09-16,22.66350555419922
2003-09-17,22.52190399169922
2003-09-18,22.740739822387695
2003-09-19,22.59269905090332
