Date,RTX
2021-02-22,64.6034164428711
2021-02-23,65.47956085205078
2021-02-24,68.73625946044922
2021-02-25,65.28588104248047
2021-02-26,64.10163116455078
2021-03-01,66.2119140625
2021-03-02,66.48795318603516
2021-03-03,66.84412384033203
2021-03-04,66.26534271240234
2021-03-05,66.94207000732422
2021-03-08,67.32495880126953
2021-03-09,66.63043212890625
2021-03-10,68.17084503173828
2021-03-11,68.607177734375
2021-03-12,69.91609954833984
2021-03-15,70.85104370117188
2021-03-16,69.66676330566406
2021-03-17,70.84214782714844
2021-03-18,69.39965057373047
2021-03-19,69.77363586425781
2021-03-22,68.49140167236328
2021-03-23,66.94207000732422
2021-03-24,67.27154541015625
2021-03-25,69.0345458984375
2021-03-26,69.60442352294922
2021-03-29,69.16812133789062
2021-03-30,69.29279327392578
2021-03-31,68.80305480957031
2021-04-01,68.81195831298828
2021-04-05,69.3729248046875
2021-04-06,69.01676940917969
2021-04-07,69.09689331054688
2021-04-08,68.99005889892578
2021-04-09,69.7112808227539
2021-04-12,70.09417724609375
2021-04-13,69.1859359741211
2021-04-14,69.41744232177734
2021-04-15,69.4263687133789
2021-04-16,69.64895629882812
2021-04-19,69.9784164428711
2021-04-20,68.64278411865234
2021-04-21,70.22773742675781
2021-04-22,70.11199188232422
2021-04-23,71.71475219726562
2021-04-26,72.12435913085938
2021-04-27,73.73600769042969
2021-04-28,73.97642517089844
2021-04-29,73.78944396972656
2021-04-30,74.118896484375
2021-05-03,74.9202651977539
2021-05-04,74.7421875
2021-05-05,74.91136932373047
2021-05-06,75.40111541748047
2021-05-07,76.31822204589844
2021-05-10,75.7216567993164
2021-05-11,75.08946990966797
2021-05-12,73.26408386230469
2021-05-13,74.59970092773438
2021-05-14,76.46961975097656
2021-05-17,77.08399963378906
2021-05-18,76.0243911743164
2021-05-19,75.87300872802734
2021-05-20,76.3478012084961
2021-05-21,76.86735534667969
2021-05-24,77.46752166748047
2021-05-25,77.27045440673828
2021-05-26,77.48544311523438
2021-05-27,79.37554931640625
2021-05-28,79.4651107788086
2021-06-01,79.7159423828125
2021-06-02,79.39346313476562
2021-06-03,79.43824768066406
2021-06-04,79.74281311035156
2021-06-07,79.69800567626953
2021-06-08,80.12802124023438
2021-06-09,79.59053039550781
2021-06-10,79.05306243896484
2021-06-11,79.55469512939453
2021-06-14,79.47406768798828
2021-06-15,80.08322143554688
2021-06-16,79.21430206298828
2021-06-17,78.04977416992188
2021-06-18,76.96590423583984
2021-06-21,78.82911682128906
2021-06-22,78.27371215820312
2021-06-23,77.57501983642578
2021-06-24,77.79896545410156
2021-06-25,77.68251037597656
2021-06-28,76.24030303955078
2021-06-29,75.6401138305664
2021-06-30,76.41946411132812
2021-07-01,77.23461151123047
2021-07-02,77.66459655761719
2021-07-06,76.81361389160156
2021-07-07,76.88526916503906
2021-07-08,76.53590393066406
2021-07-09,77.37793731689453
2021-07-12,77.23461151123047
2021-07-13,76.4373550415039
2021-07-14,76.06114196777344
2021-07-15,76.12386322021484
2021-07-16,74.824951171875
2021-07-19,72.6034164428711
2021-07-20,75.96258544921875
2021-07-21,77.5571060180664
2021-07-22,76.87630462646484
2021-07-23,76.86735534667969
2021-07-26,76.9927749633789
2021-07-27,79.02619934082031
2021-07-28,78.11248779296875
2021-07-29,78.51558685302734
2021-07-30,77.88854217529297
2021-08-02,77.58397674560547
2021-08-03,78.80225372314453
2021-08-04,76.87630462646484
2021-08-05,77.8258285522461
2021-08-06,78.452880859375
2021-08-09,78.00498962402344
2021-08-10,78.51558685302734
2021-08-11,79.384521484375
2021-08-12,78.81119537353516
2021-08-13,78.15727996826172
2021-08-16,78.0587387084961
2021-08-17,77.58397674560547
2021-08-18,76.57173919677734
2021-08-19,75.1118392944336
2021-08-20,75.74266815185547
2021-08-23,76.5627212524414
2021-08-24,76.98627471923828
2021-08-25,77.25662231445312
2021-08-26,76.38248443603516
2021-08-27,76.9592514038086
2021-08-30,76.41854095458984
2021-08-31,76.38248443603516
2021-09-01,75.78773498535156
2021-09-02,76.18423461914062
2021-09-03,75.38219451904297
2021-09-07,74.79644012451172
2021-09-08,74.67929077148438
2021-09-09,75.3912124633789
2021-09-10,74.79644012451172
2021-09-13,75.37319946289062
2021-09-14,74.56216430664062
2021-09-15,76.48162841796875
2021-09-16,75.71562957763672
2021-09-17,75.14790344238281
2021-09-20,75.20196533203125
2021-09-21,74.89557647705078
2021-09-22,76.84208679199219
2021-09-23,78.17581939697266
2021-09-24,78.5452880859375
2021-09-27,78.70748901367188
2021-09-28,78.25689697265625
2021-09-29,78.39208221435547
2021-09-30,77.46389770507812
2021-10-01,78.83366394042969
2021-10-04,79.02288055419922
2021-10-05,79.95108795166016
2021-10-06,80.44672393798828
2021-10-07,81.2397689819336
2021-10-08,81.66329956054688
2021-10-11,81.00546264648438
2021-10-12,80.85226440429688
2021-10-13,80.81621551513672
2021-10-14,80.35662078857422
2021-10-15,81.93363952636719
2021-10-18,81.82551574707031
2021-10-19,82.2130126953125
2021-10-20,82.6185302734375
2021-10-21,82.55545806884766
2021-10-22,82.7807388305664
2021-10-25,82.27610778808594
2021-10-26,80.34760284423828
2021-10-27,80.34760284423828
2021-10-28,80.3746337890625
2021-10-29,80.07726287841797
2021-11-01,79.79790496826172
2021-11-02,79.12203216552734
2021-11-03,79.90604400634766
2021-11-04,79.35631561279297
2021-11-05,82.16795349121094
2021-11-08,81.7444076538086
2021-11-09,81.99673461914062
2021-11-10,81.26678466796875
2021-11-11,80.24848937988281
2021-11-12,80.07726287841797
2021-11-15,80.5188217163086
2021-11-16,80.1133041381836
2021-11-17,78.80661010742188
2021-11-18,78.7794189453125
2021-11-19,77.43788146972656
2021-11-22,78.6797103881836
2021-11-23,79.14199829101562
2021-11-24,79.0332260131836
2021-11-26,75.23519897460938
2021-11-29,75.18083190917969
2021-11-30,73.34979248046875
2021-12-01,71.65473175048828
2021-12-02,74.02056884765625
2021-12-03,73.52203369140625
2021-12-06,75.92412567138672
2021-12-07,77.05716705322266
2021-12-08,78.40779113769531
2021-12-09,78.09957122802734
2021-12-10,78.09957122802734
2021-12-13,76.44078826904297
2021-12-14,75.68844604492188
2021-12-15,75.62498474121094
2021-12-16,74.9632797241211
2021-12-17,74.58256530761719
2021-12-20,73.44951629638672
2021-12-21,75.85159301757812
2021-12-22,76.20511627197266
2021-12-23,76.95745086669922
2021-12-27,77.26566314697266
2021-12-28,77.97267150878906
2021-12-29,77.85484313964844
2021-12-30,77.77326202392578
2021-12-31,78.00894927978516
2022-01-03,78.83382415771484
2022-01-04,81.59846496582031
2022-01-05,81.1905746459961
2022-01-06,81.63473510742188
2022-01-07,81.97919464111328
2022-01-10,81.33562469482422
2022-01-11,82.23299407958984
2022-01-12,82.55026245117188
2022-01-13,82.9944076538086
2022-01-14,83.69237518310547
2022-01-18,82.26019287109375
2022-01-19,81.30842590332031
2022-01-20,80.09375762939453
2022-01-21,79.05136108398438
2022-01-24,79.87623596191406
2022-01-25,81.8613510131836
2022-01-26,80.65577697753906
2022-01-27,80.9277114868164
2022-01-28,81.8794937133789
2022-01-31,81.75259399414062
2022-02-01,82.24205017089844
2022-02-02,83.88272094726562
2022-02-03,84.12747192382812
2022-02-04,84.30876922607422
2022-02-07,85.23332977294922
2022-02-08,86.1760482788086
2022-02-09,87.01905059814453
2022-02-10,86.16697692871094
2022-02-11,86.35733032226562
2022-02-14,84.81636810302734
2022-02-15,85.2424087524414
2022-02-16,85.88597869873047
2022-02-17,85.53246307373047
2022-02-18,84.63509368896484
2022-02-22,84.7891845703125
2022-02-23,83.61079406738281
2022-02-24,85.90774536132812
2022-02-25,89.4352035522461
2022-02-28,93.60980224609375
2022-03-01,93.63716125488281
2022-03-02,91.82331085205078
2022-03-03,90.99385070800781
2022-03-04,90.77507781982422
2022-03-07,89.49901580810547
2022-03-08,86.45462036132812
2022-03-09,89.79979705810547
2022-03-10,89.79067993164062
2022-03-11,88.3414077758789
2022-03-14,88.45079803466797
2022-03-15,88.97945404052734
2022-03-16,87.32054901123047
2022-03-17,89.09796905517578
2022-03-18,88.88829040527344
2022-03-21,91.0941162109375
2022-03-22,92.40665435791016
2022-03-23,92.26994323730469
2022-03-24,92.70745086669922
2022-03-25,93.36372375488281
2022-03-28,92.59806823730469
2022-03-29,92.13320922851562
2022-03-30,91.90532684326172
2022-03-31,90.30110931396484
2022-04-01,91.3037338256836
2022-04-04,90.5107650756836
2022-04-05,90.06414031982422
2022-04-06,89.74510192871094
2022-04-07,92.04206848144531
2022-04-08,91.51338958740234
2022-04-11,93.07202911376953
2022-04-12,93.5186767578125
2022-04-13,94.22051239013672
2022-04-14,95.04084777832031
2022-04-18,95.06819915771484
2022-04-19,95.29608154296875
2022-04-20,95.67890167236328
2022-04-21,92.72567749023438
2022-04-22,91.5954360961914
2022-04-25,90.79331970214844
2022-04-26,90.4104995727539
2022-04-27,90.09146881103516
2022-04-28,89.39873504638672
2022-04-29,86.50933837890625
2022-05-02,85.88040161132812
2022-05-03,86.95596313476562
2022-05-04,89.10707092285156
