Date,ED
2000-10-09,10.376670837402344
2000-10-10,10.496861457824707
2000-10-11,10.697182655334473
2000-10-12,10.576995849609375
2000-10-13,10.556961059570312
2000-10-16,10.597027778625488
2000-10-17,10.496861457824707
2000-10-18,10.5369234085083
2000-10-19,10.617059707641602
2000-10-20,10.516894340515137
2000-10-23,10.657124519348145
2000-10-24,10.83741283416748
2000-10-25,10.85744857788086
2000-10-26,10.677154541015625
2000-10-27,11.037734985351562
2000-10-30,11.318184852600098
2000-10-31,11.278119087219238
2000-11-01,11.458410263061523
2000-11-02,11.278119087219238
2000-11-03,11.177958488464355
2000-11-06,11.197992324829102
2000-11-07,11.077798843383789
2000-11-08,11.157925605773926
2000-11-09,11.197992324829102
2000-11-10,11.378278732299805
2000-11-13,11.311553955078125
2000-11-14,11.108107566833496
2000-11-15,11.250517845153809
2000-11-16,11.453961372375488
2000-11-17,11.637063980102539
2000-11-20,11.779475212097168
2000-11-21,11.860856056213379
2000-11-22,12.145675659179688
2000-11-24,12.125334739685059
2000-11-27,11.9015474319458
2000-11-28,12.023611068725586
2000-11-29,12.186365127563477
2000-11-30,12.125334739685059
2000-12-01,12.145675659179688
2000-12-04,12.288087844848633
2000-12-05,12.023611068725586
2000-12-06,11.962576866149902
2000-12-07,11.962576866149902
2000-12-08,11.71844482421875
2000-12-11,11.677755355834961
2000-12-12,11.698100090026855
2000-12-13,11.616718292236328
2000-12-14,11.453961372375488
2000-12-15,11.433616638183594
2000-12-18,11.677755355834961
2000-12-19,11.962576866149902
2000-12-20,12.308431625366211
2000-12-21,12.532219886779785
2000-12-22,12.491535186767578
2000-12-26,12.77635669708252
2000-12-27,12.674633026123047
2000-12-28,12.694977760314941
2000-12-29,12.532219886779785
2001-01-02,12.227054595947266
2001-01-03,11.860856056213379
2001-01-04,11.209830284118652
2001-01-05,11.12845230102539
2001-01-08,11.27086353302002
2001-01-09,11.12845230102539
2001-01-10,11.189486503601074
2001-01-11,10.680865287780762
2001-01-12,10.78259563446045
2001-01-16,10.538457870483398
2001-01-17,10.599496841430664
2001-01-18,10.84362506866455
2001-01-19,11.04707145690918
2001-01-22,11.311553955078125
2001-01-23,11.392928123474121
2001-01-24,11.474308967590332
2001-01-25,11.535341262817383
2001-01-26,11.392928123474121
2001-01-29,11.461289405822754
2001-01-30,11.350610733032227
2001-01-31,11.37339973449707
2001-02-01,11.311553955078125
2001-02-02,11.29527473449707
2001-02-05,11.487326622009277
2001-02-06,11.409208297729492
2001-02-07,11.506856918334961
2001-02-08,11.728209495544434
2001-02-09,11.965828895568848
2001-02-12,11.942696571350098
2001-02-13,11.97905158996582
2001-02-14,11.830344200134277
2001-02-15,11.813824653625488
2001-02-16,11.929479598999023
2001-02-20,11.975749015808105
2001-02-21,11.998875617980957
2001-02-22,12.08810043334961
2001-02-23,11.846868515014648
2001-02-26,11.784076690673828
2001-02-27,11.929479598999023
2001-02-28,12.183935165405273
2001-03-01,12.098013877868652
2001-03-02,11.86008071899414
2001-03-05,11.912958145141602
2001-03-06,11.988961219787598
2001-03-07,12.028619766235352
2001-03-08,12.048442840576172
2001-03-09,12.041833877563477
2001-03-12,12.025313377380371
2001-03-13,11.90634822845459
2001-03-14,11.638677597045898
2001-03-15,11.840262413024902
2001-03-16,11.774169921875
2001-03-19,11.582503318786621
2001-03-20,11.830344200134277
2001-03-21,11.992270469665527
2001-03-22,11.734506607055664
2001-03-23,11.727903366088867
2001-03-26,12.111236572265625
2001-03-27,12.27315616607666
2001-03-28,11.975749015808105
2001-03-29,12.061668395996094
2001-03-30,12.259940147399902
2001-04-02,12.42516803741455
2001-04-03,12.600305557250977
2001-04-04,12.597001075744629
2001-04-05,12.39212417602539
2001-04-06,12.283071517944336
2001-04-09,12.603607177734375
2001-04-10,12.745707511901855
2001-04-11,12.630048751831055
2001-04-12,12.524306297302246
2001-04-16,12.639960289001465
2001-04-17,12.752312660217285
2001-04-18,12.474733352661133
2001-04-19,12.243415832519531
2001-04-20,12.230188369750977
2001-04-23,12.382204055786133
2001-04-24,12.474733352661133
2001-04-25,12.550737380981445
2001-04-26,12.626745223999023
2001-04-27,12.39212417602539
2001-04-30,12.362377166748047
2001-05-01,12.326028823852539
2001-05-02,12.04514217376709
2001-05-03,11.982348442077637
2001-05-04,12.121145248413086
2001-05-07,12.203758239746094
2001-05-08,12.098013877868652
2001-05-09,12.230188369750977
2001-05-10,12.326028823852539
2001-05-11,12.306200981140137
2001-05-14,12.587946891784668
2001-05-15,12.437007904052734
2001-05-16,12.601364135742188
2001-05-17,12.41018009185791
2001-05-18,12.47726058959961
2001-05-21,12.540993690490723
2001-05-22,12.638260841369629
2001-05-23,12.977015495300293
2001-05-24,13.060872077941895
2001-05-25,12.869690895080566
2001-05-29,12.852924346923828
2001-05-30,12.953539848327637
2001-05-31,13.131308555603027
2001-06-01,13.148078918457031
2001-06-04,13.15144157409668
2001-06-05,13.003852844238281
2001-06-06,12.862974166870117
2001-06-07,12.708697319030762
2001-06-08,12.839497566223145
2001-06-11,13.074289321899414
2001-06-12,13.101122856140137
2001-06-13,12.859626770019531
2001-06-14,12.598010063171387
2001-06-15,12.933418273925781
2001-06-18,12.906586647033691
2001-06-19,13.25540828704834
2001-06-20,13.392924308776855
2001-06-21,13.148078918457031
2001-06-22,13.295656204223633
2001-06-25,13.131308555603027
2001-06-26,13.295656204223633
2001-06-27,13.352680206298828
2001-06-28,13.265477180480957
2001-06-29,13.34932804107666
2001-07-02,13.409701347351074
2001-07-03,13.463370323181152
2001-07-05,13.607592582702637
2001-07-06,13.584115982055664
2001-07-09,13.60423755645752
2001-07-10,13.584115982055664
2001-07-11,13.41640567779541
2001-07-12,13.248698234558105
2001-07-13,13.181620597839355
2001-07-16,13.198391914367676
2001-07-17,13.33255672454834
2001-07-18,13.26211929321289
2001-07-19,13.181620597839355
2001-07-20,13.057522773742676
2001-07-23,12.74558162689209
2001-07-24,12.779129028320312
2001-07-25,13.084354400634766
2001-07-26,13.23193073272705
2001-07-27,13.161499977111816
2001-07-30,13.342619895935059
2001-07-31,13.329201698303223
2001-08-01,13.453303337097168
2001-08-02,13.765236854553223
2001-08-03,13.835674285888672
2001-08-06,13.674675941467285
2001-08-07,13.808834075927734
2001-08-08,13.651195526123047
2001-08-09,13.902748107910156
2001-08-10,14.016797065734863
2001-08-13,13.931819915771484
2001-08-14,13.714300155639648
2001-08-15,13.591943740844727
2001-08-16,13.799270629882812
2001-08-17,13.670112609863281
2001-08-20,13.795867919921875
2001-08-21,13.891036987304688
2001-08-22,14.09496784210205
2001-08-23,14.071175575256348
2001-08-24,14.132351875305176
2001-08-27,14.224129676818848
2001-08-28,14.142549514770508
2001-08-29,14.12215518951416
2001-08-30,13.976005554199219
2001-08-31,13.901237487792969
2001-09-04,14.060981750488281
2001-09-05,14.054180145263672
2001-09-06,14.224129676818848
2001-09-07,14.111968994140625
2001-09-10,14.183335304260254
2001-09-17,13.965810775756836
2001-09-18,14.336280822753906
2001-09-19,14.322690963745117
2001-09-20,14.227516174316406
2001-09-21,13.935223579406738
2001-09-24,13.76528263092041
2001-09-25,13.731295585632324
2001-09-26,13.666712760925293
2001-09-27,13.687106132507324
2001-09-28,13.840056419372559
2001-10-01,13.91822338104248
2001-10-02,14.305692672729492
2001-10-03,14.254709243774414
2001-10-04,14.074567794799805
2001-10-05,14.207127571105957
2001-10-08,14.071175575256348
2001-10-09,13.935223579406738
2001-10-10,13.884235382080078
2001-10-11,13.70071029663086
2001-10-12,13.744884490966797
2001-10-15,13.748289108276367
2001-10-16,13.942018508911133
2001-10-17,13.792466163635254
2001-10-18,13.547759056091309
2001-10-19,13.687106132507324
2001-10-22,13.68030071258545
2001-10-23,13.496768951416016
2001-10-24,13.469583511352539
2001-10-25,13.68030071258545
2001-10-26,13.598732948303223
2001-10-29,13.513765335083008
2001-10-30,13.289440155029297
2001-10-31,13.421996116638184
2001-11-01,13.554550170898438
2001-11-02,13.517162322998047
2001-11-05,13.935223579406738
2001-11-06,14.013397216796875
2001-11-07,13.891036987304688
2001-11-08,14.043988227844238
2001-11-09,14.0784330368042
2001-11-12,13.737404823303223
2001-11-13,13.847636222839355
2001-11-14,13.640954971313477
2001-11-15,13.231040000915527
2001-11-16,13.341273307800293
2001-11-19,13.299930572509766
2001-11-20,13.599620819091797
2001-11-21,13.36882495880127
2001-11-23,13.489388465881348
2001-11-26,13.39293384552002
2001-11-27,13.40326976776123
2001-11-28,13.210363388061523
2001-11-29,13.330934524536133
2001-11-30,13.303376197814941
2001-12-03,13.248257637023926
2001-12-04,13.39983081817627
2001-12-05,13.39983081817627
2001-12-06,13.175924301147461
2001-12-07,13.365379333496094
2001-12-10,13.17937183380127
2001-12-11,12.969244003295898
2001-12-12,12.924464225769043
2001-12-13,12.907240867614746
2001-12-14,12.886568069458008
2001-12-17,12.800457000732422
2001-12-18,13.089800834655762
2001-12-19,13.45150089263916
2001-12-20,13.344718933105469
2001-12-21,13.330934524536133
2001-12-24,13.472159385681152
2001-12-26,13.75118350982666
2001-12-27,13.792522430419922
2001-12-28,13.875194549560547
2001-12-31,13.902749061584473
2002-01-02,14.047422409057617
2002-01-03,14.088769912719727
2002-01-04,14.0784330368042
2002-01-07,14.130101203918457
2002-01-08,14.01298713684082
2002-01-09,13.94753646850586
2002-01-10,14.033646583557129
2002-01-11,13.954419136047363
2002-01-14,14.250667572021484
2002-01-15,14.312666893005371
2002-01-16,14.374673843383789
2002-01-17,14.261005401611328
2002-01-18,14.329894065856934
2002-01-22,14.261005401611328
2002-01-23,14.291994094848633
2002-01-24,14.329894065856934
2002-01-25,14.309226036071777
2002-01-28,14.209327697753906
2002-01-29,14.033646583557129
2002-01-30,13.961304664611816
2002-01-31,14.119768142700195
2002-02-01,14.154212951660156
2002-02-04,14.1094331741333
2002-02-05,14.123215675354004
2002-02-06,14.198996543884277
2002-02-07,14.16799259185791
2002-02-08,14.274778366088867
2002-02-11,14.360320091247559
2002-02-12,14.231131553649902
2002-02-13,14.273033142089844
2002-02-14,14.16828441619873
2002-02-15,14.210183143615723
2002-02-19,14.042595863342285
2002-02-20,14.056554794311523
2002-02-21,13.976264953613281
2002-02-22,14.19621753692627
2002-02-25,14.053067207336426
2002-02-26,14.084494590759277
2002-02-27,14.16828441619873
2002-02-28,14.245098114013672
2002-03-01,14.444114685058594
2002-03-04,14.639632225036621
2002-03-05,14.657089233398438
2002-03-06,14.838639259338379
2002-03-07,14.831661224365234
2002-03-08,14.751358032226562
2002-03-11,14.751358032226562
2002-03-12,14.531394004821777
2002-03-13,14.451099395751953
2002-03-14,14.524418830871582
2002-03-15,14.489501953125
2002-03-18,14.489501953125
2002-03-19,14.45458984375
2002-03-20,14.517430305480957
2002-03-21,14.737393379211426
2002-03-22,14.576783180236816
2002-03-25,14.49299144744873
2002-03-26,14.569802284240723
2002-03-27,14.674553871154785
2002-03-28,14.632645606994629
2002-04-01,14.562823295593262
2002-04-02,14.740893363952637
2002-04-03,14.838639259338379
2002-04-04,14.908474922180176
2002-04-05,14.75834846496582
2002-04-08,14.786272048950195
2002-04-09,14.702481269836426
2002-04-10,14.856099128723145
2002-04-11,14.69549560546875
2002-04-12,14.69549560546875
2002-04-15,14.517430305480957
2002-04-16,14.803728103637695
2002-04-17,14.842140197753906
2002-04-18,14.943395614624023
2002-04-19,14.960847854614258
2002-04-22,15.048133850097656
2002-04-23,15.156373023986816
2002-04-24,15.187792778015137
2002-04-25,15.048133850097656
2002-04-26,14.985289573669434
2002-04-29,14.974820137023926
2002-04-30,15.21921157836914
2002-05-01,15.257617950439453
2002-05-02,15.358878135681152
2002-05-03,15.390292167663574
2002-05-06,15.460126876831055
2002-05-07,15.411239624023438
2002-05-08,15.603279113769531
2002-05-09,15.575337409973145
2002-05-10,15.407761573791504
2002-05-13,15.611066818237305
2002-05-14,15.600454330444336
2002-05-15,15.487310409545898
2002-05-16,15.345870971679688
2002-05-17,15.338812828063965
2002-05-20,15.44841480255127
2002-05-21,15.582778930664062
2002-05-22,15.82321548461914
2002-05-23,15.918696403503418
2002-05-24,15.939910888671875
2002-05-28,15.946978569030762
2002-05-29,15.82321548461914
2002-05-30,15.614599227905273
2002-05-31,15.476699829101562
2002-06-03,15.140785217285156
2002-06-04,15.236254692077637
2002-06-05,15.105438232421875
2002-06-06,14.670506477355957
2002-06-07,14.553826332092285
2002-06-10,14.585653305053711
2002-06-11,14.507855415344238
2002-06-12,14.59272575378418
2002-06-13,14.582110404968262
2002-06-14,14.567970275878906
2002-06-17,14.62454891204834
2002-06-18,14.762441635131836
2002-06-19,14.638692855834961
2002-06-20,14.525542259216309
2002-06-21,14.606865882873535
2002-06-24,14.437149047851562
2002-06-25,14.458353042602539
2002-06-26,14.338135719299316
2002-06-27,14.49725341796875
2002-06-28,14.762441635131836
2002-07-01,14.582110404968262
2002-07-02,14.341673851013184
2002-07-03,14.143657684326172
2002-07-05,14.161337852478027
2002-07-08,14.122442245483398
2002-07-09,13.79006576538086
2002-07-10,13.348074913024902
2002-07-11,13.666316032409668
2002-07-12,13.295048713684082
2002-07-15,13.287972450256348
2002-07-16,13.135933876037598
2002-07-17,13.10056209564209
2002-07-18,12.85305404663086
2002-07-19,12.32973575592041
2002-07-22,12.531285285949707
2002-07-23,11.873602867126465
2002-07-24,12.998021125793457
2002-07-25,13.79006576538086
2002-07-26,13.84664249420166
2002-07-29,14.101227760314941
2002-07-30,14.886207580566406
2002-07-31,15.151398658752441
2002-08-01,14.638692855834961
2002-08-02,14.54675579071045
2002-08-05,14.596253395080566
2002-08-06,15.165549278259277
2002-08-07,15.271608352661133
2002-08-08,15.360018730163574
2002-08-09,15.243331909179688
2002-08-12,15.456462860107422
2002-08-13,15.073187828063965
2002-08-14,15.331087112426758
2002-08-15,15.126920700073242
2002-08-16,15.037363052368164
2002-08-19,15.058855056762695
2002-08-20,14.983631134033203
2002-08-21,15.24153995513916
2002-08-22,15.399147987365723
2002-08-23,15.080352783203125
2002-08-26,15.234375
2002-08-27,14.969305992126465
2002-08-28,14.829609870910645
2002-08-29,14.668414115905762
2002-08-30,14.575278282165527
2002-09-03,14.392605781555176
2002-09-04,14.38184928894043
2002-09-05,14.328125
2002-09-06,14.367526054382324
2002-09-09,14.32096004486084
2002-09-10,14.292308807373047
2002-09-11,14.31021785736084
2002-09-12,14.037980079650879
2002-09-13,14.202753067016602
2002-09-16,14.249319076538086
2002-09-17,14.138279914855957
2002-09-18,14.403341293334961
2002-09-19,14.353194236755371
2002-09-20,14.213497161865234
2002-09-23,14.027225494384766
2002-09-24,13.790818214416504
2002-09-25,14.113204002380371
2002-09-26,14.646925926208496
2002-09-27,14.51080322265625
2002-09-30,14.406923294067383
2002-10-01,14.904833793640137
2002-10-02,14.740062713623047
2002-10-03,15.119754791259766
2002-10-04,15.019454956054688
2002-10-07,15.349003791809082
2002-10-08,15.714362144470215
2002-10-09,14.657660484313965
2002-10-10,15.220046043395996
2002-10-11,15.044529914855957
2002-10-14,15.177062034606934
2002-10-15,15.037363052368164
2002-10-16,14.431998252868652
2002-10-17,14.904833793640137
2002-10-18,15.080352783203125
2002-10-21,15.743021965026855
2002-10-22,15.391986846923828
2002-10-23,15.700039863586426
2002-10-24,15.743021965026855
2002-10-25,15.707207679748535
2002-10-28,15.868399620056152
2002-10-29,15.667804718017578
2002-10-30,15.692876815795898
2002-10-31,15.248701095581055
2002-11-01,15.291688919067383
2002-11-04,15.707207679748535
2002-11-05,15.5209379196167
2002-11-06,15.7286958694458
2002-11-07,15.223627090454102
2002-11-08,14.7282133102417
2002-11-11,14.804431915283203
2002-11-12,14.318082809448242
2002-11-13,14.630220413208008
2002-11-14,14.847983360290527
2002-11-15,14.978644371032715
2002-11-18,14.8443603515625
2002-11-19,14.69192123413086
2002-11-20,14.76813793182373
2002-11-21,14.601183891296387
2002-11-22,14.764510154724121
2002-11-25,14.666509628295898
2002-11-26,14.401562690734863
2002-11-27,14.524961471557617
2002-11-29,14.42696762084961
2002-12-02,14.220090866088867
2002-12-03,14.590295791625977
2002-12-04,14.437860488891602
2002-12-05,14.379788398742676
2002-12-06,14.452378273010254
2002-12-09,14.706436157226562
2002-12-10,14.909687995910645
2002-12-11,15.018568992614746
2002-12-12,15.15649127960205
2002-12-13,15.363358497619629
2002-12-16,15.388774871826172
2002-12-17,15.552087783813477
2002-12-18,15.642827033996582
2002-12-19,15.584756851196289
2002-12-20,15.690014839172363
2002-12-23,15.468615531921387
2002-12-24,15.570240020751953
2002-12-26,15.559353828430176
2002-12-27,15.428694725036621
2002-12-30,15.60653305053711
2002-12-31,15.541203498840332
2003-01-02,15.697270393371582
2003-01-03,15.911399841308594
2003-01-06,16.691740036010742
2003-01-07,16.187246322631836
2003-01-08,16.10013198852539
2003-01-09,15.97673511505127
2003-01-10,15.922293663024902
2003-01-13,15.406911849975586
2003-01-14,15.2508544921875
2003-01-15,14.938725471496582
2003-01-16,15.141961097717285
2003-01-17,15.102046966552734
2003-01-21,14.971394538879395
2003-01-22,14.811695098876953
2003-01-23,14.996797561645508
2003-01-24,14.67740249633789
2003-01-27,14.212835311889648
2003-01-28,14.535847663879395
2003-01-29,14.434224128723145
2003-01-30,14.44511890411377
2003-01-31,14.488675117492676
2003-02-03,14.583037376403809
2003-02-04,14.485038757324219
2003-02-05,14.325348854064941
2003-02-06,14.495928764343262
2003-02-07,14.23098373413086
2003-02-10,14.289895057678223
2003-02-11,13.918008804321289
2003-02-12,13.62345027923584
2003-02-13,14.04319953918457
2003-02-14,14.370896339416504
2003-02-18,14.448223114013672
2003-02-19,14.300943374633789
2003-02-20,14.275167465209961
2003-02-21,14.473993301391602
2003-02-24,14.437175750732422
2003-02-25,14.466636657714844
2003-02-26,14.190485954284668
2003-02-27,14.289895057678223
2003-02-28,14.359846115112305
2003-03-03,14.396669387817383
2003-03-04,14.28620719909668
2003-03-05,14.370896339416504
2003-03-06,14.415079116821289
2003-03-07,14.444535255432129
2003-03-10,14.083698272705078
2003-03-11,14.01374626159668
2003-03-12,14.076334953308105
2003-03-13,13.991657257080078
2003-03-14,13.991657257080078
2003-03-17,14.260435104370117
2003-03-18,14.359846115112305
2003-03-19,14.319350242614746
2003-03-20,14.21993637084961
2003-03-21,14.543950080871582
2003-03-24,14.271488189697266
2003-03-25,14.429810523986816
2003-03-26,14.304627418518066
2003-03-27,14.197847366333008
2003-03-28,14.161018371582031
2003-03-31,14.164711952209473
2003-04-01,14.326714515686035
2003-04-02,14.359846115112305
2003-04-03,14.359846115112305
2003-04-04,14.4850435256958
2003-04-07,14.367218971252441
2003-04-08,14.378263473510742
2003-04-09,14.352487564086914
2003-04-10,14.488717079162598
2003-04-11,14.543950080871582
2003-04-14,14.554999351501465
2003-04-15,14.687551498413086
2003-04-16,14.47031021118164
2003-04-17,14.392996788024902
2003-04-21,14.179433822631836
2003-04-22,14.33775520324707
2003-04-23,14.359846115112305
2003-04-24,14.448223114013672
2003-04-25,14.326714515686035
2003-04-28,14.47031021118164
2003-04-29,14.341445922851562
2003-04-30,14.311983108520508
2003-05-01,14.308300971984863
2003-05-02,14.23834228515625
2003-05-05,14.28620719909668
2003-05-06,14.289895057678223
2003-05-07,14.330397605895996
2003-05-08,14.396669387817383
2003-05-09,14.540273666381836
2003-05-12,14.46183967590332
2003-05-13,14.566417694091797
2003-05-14,14.607495307922363
2003-05-15,14.775568008422852
2003-05-16,15.14533519744873
2003-05-19,15.051962852478027
2003-05-20,15.033292770385742
2003-05-21,15.171480178833008
2003-05-22,15.466547966003418
2003-05-23,16.06787872314453
2003-05-27,16.4114990234375
2003-05-28,16.370412826538086
2003-05-29,15.959553718566895
2003-05-30,16.056671142578125
2003-06-02,16.06787872314453
2003-06-03,16.168724060058594
2003-06-04,16.284509658813477
2003-06-05,15.985712051391602
2003-06-06,15.955832481384277
2003-06-09,15.918482780456543
2003-06-10,15.784029006958008
2003-06-11,15.802692413330078
2003-06-12,16.1238956451416
2003-06-13,15.813898086547852
2003-06-16,16.142578125
2003-06-17,15.963295936584473
2003-06-18,16.2172794342041
2003-06-19,16.355472564697266
2003-06-20,16.280771255493164
2003-06-23,16.228477478027344
2003-06-24,16.2172794342041
2003-06-25,16.2359561920166
2003-06-26,16.295717239379883
2003-06-27,16.120166778564453
2003-06-30,16.16499137878418
2003-07-01,16.213542938232422
2003-07-02,16.25088882446289
2003-07-03,16.172456741333008
2003-07-07,16.041728973388672
2003-07-08,15.649561882019043
2003-07-09,15.518840789794922
2003-07-10,15.18269157409668
2003-07-11,15.29473876953125
2003-07-14,15.320883750915527
2003-07-15,15.18269157409668
2003-07-16,15.078106880187988
2003-07-17,14.92123794555664
2003-07-18,15.227502822875977
2003-07-21,15.014616012573242
2003-07-22,15.193897247314453
2003-07-23,15.107982635498047
2003-07-24,15.115459442138672
2003-07-25,15.104249000549316
2003-07-28,14.902567863464355
2003-07-29,14.902567863464355
2003-07-30,14.902567863464355
2003-07-31,14.831598281860352
2003-08-01,14.663528442382812
2003-08-04,14.715816497802734
2003-08-05,14.600032806396484
2003-08-06,14.753159523010254
2003-08-07,14.984732627868652
2003-08-08,15.193897247314453
2003-08-11,15.125726699829102
2003-08-12,15.15601921081543
2003-08-13,15.023468017578125
2003-08-14,14.959087371826172
2003-08-15,14.887138366699219
2003-08-18,14.955304145812988
2003-08-19,15.07270336151123
2003-08-20,15.084066390991211
2003-08-21,15.03862476348877
2003-08-22,14.97424602508545
2003-08-25,15.07649040222168
2003-08-26,15.125726699829102
2003-08-27,14.966665267944336
2003-08-28,14.902284622192383
2003-08-29,14.97045612335205
2003-09-02,15.027257919311523
2003-09-03,15.095426559448242
2003-09-04,15.057551383972168
2003-09-05,14.932581901550293
2003-09-08,15.16359806060791
2003-09-09,15.07649040222168
2003-09-10,15.254475593566895
2003-09-11,15.148447036743164
2003-09-12,15.277214050292969
2003-09-15,15.220399856567383
2003-09-16,15.349164962768555
2003-09-17,15.224189758300781
2003-09-18,15.379459381103516
2003-09-19,15.534732818603516
