Date,INTC
2000-04-27,35.60324478149414
2000-04-28,36.029422760009766
2000-05-01,36.11820602416992
2000-05-02,34.431278228759766
2000-05-03,33.835914611816406
2000-05-04,33.97798538208008
2000-05-05,35.06144332885742
2000-05-08,33.42738723754883
2000-05-09,33.231990814208984
2000-05-10,30.1414794921875
2000-05-11,32.84123992919922
2000-05-12,32.68138885498047
2000-05-15,33.569480895996094
2000-05-16,34.63516616821289
2000-05-17,35.00816345214844
2000-05-18,35.2213020324707
2000-05-19,33.4984245300293
2000-05-22,33.64051818847656
2000-05-23,31.224952697753906
2000-05-24,33.35633087158203
2000-05-25,32.73469161987305
2000-05-26,33.409610748291016
2000-05-30,35.736392974853516
2000-05-31,35.4344367980957
2000-06-01,36.8553581237793
2000-06-02,38.134220123291016
2000-06-05,37.672420501708984
2000-06-06,36.81985855102539
2000-06-07,36.6422233581543
2000-06-08,35.860721588134766
2000-06-09,36.10939025878906
2000-06-12,35.54100036621094
2000-06-13,37.37046432495117
2000-06-14,35.93178176879883
2000-06-15,36.44688034057617
2000-06-16,35.8252067565918
2000-06-19,38.79140090942383
2000-06-20,39.306495666503906
2000-06-21,39.50185775756836
2000-06-22,38.09870147705078
2000-06-23,38.1875
2000-06-26,38.134220123291016
2000-06-27,37.33494186401367
2000-06-28,37.61911392211914
2000-06-29,37.441505432128906
2000-06-30,37.99211883544922
2000-07-03,38.89795684814453
2000-07-05,37.40599060058594
2000-07-06,38.826900482177734
2000-07-07,39.59066390991211
2000-07-10,39.16438674926758
2000-07-11,39.44858169555664
2000-07-12,40.12353515625
2000-07-13,40.69190979003906
2000-07-14,41.6865348815918
2000-07-17,41.57997131347656
2000-07-18,40.63860321044922
2000-07-19,39.253204345703125
2000-07-20,40.5497932434082
2000-07-21,39.27095413208008
2000-07-24,39.21766662597656
2000-07-25,40.03470230102539
2000-07-26,39.50185775756836
2000-07-27,38.93349838256836
2000-07-28,36.695499420166016
2000-07-31,37.9388313293457
2000-08-01,36.731048583984375
2000-08-02,35.98506164550781
2000-08-03,36.99139404296875
2000-08-04,35.57001495361328
2000-08-07,35.78322982788086
2000-08-08,35.03699493408203
2000-08-09,36.138572692871094
2000-08-10,35.25021743774414
2000-08-11,36.28070831298828
2000-08-14,38.05741882324219
2000-08-15,38.59043884277344
2000-08-16,38.69705581665039
2000-08-17,39.83414840698242
2000-08-18,40.118431091308594
2000-08-21,40.971256256103516
2000-08-22,41.006797790527344
2000-08-23,42.42817687988281
2000-08-24,42.21498107910156
2000-08-25,41.4687385559082
2000-08-28,42.001739501953125
2000-08-29,42.108375549316406
2000-08-30,41.78855895996094
2000-08-31,42.570316314697266
2000-09-01,42.03729248046875
2000-09-05,39.3721923828125
2000-09-06,37.355613708496094
2000-09-07,38.34169006347656
2000-09-08,37.16908645629883
2000-09-11,36.778202056884766
2000-09-12,36.92032241821289
2000-09-13,34.82378387451172
2000-09-14,33.89989471435547
2000-09-15,32.70060348510742
2000-09-18,31.732282638549805
2000-09-19,34.32631301879883
2000-09-20,35.85429763793945
2000-09-21,34.95702362060547
2000-09-22,27.254945755004883
2000-09-25,25.79803466796875
2000-09-26,24.625396728515625
2000-09-27,24.945205688476562
2000-09-28,25.265012741088867
2000-09-29,23.63043785095215
2000-10-02,22.813140869140625
2000-10-03,22.919740676879883
2000-10-04,23.879173278808594
2000-10-05,23.31061363220215
2000-10-06,22.7065372467041
2000-10-09,22.209054946899414
2000-10-10,21.356224060058594
2000-10-11,20.112518310546875
2000-10-12,21.10749053955078
2000-10-13,22.95528221130371
2000-10-16,20.29018783569336
2000-10-17,20.574460983276367
2000-10-18,21.711563110351562
2000-10-19,23.8436279296875
2000-10-20,24.48325538635254
2000-10-23,24.625396728515625
2000-10-24,23.879173278808594
2000-10-25,23.488290786743164
2000-10-26,25.407154083251953
2000-10-27,26.36658477783203
2000-10-30,25.584823608398438
2000-10-31,25.584823608398438
2000-11-01,25.513750076293945
2000-11-02,26.544267654418945
2000-11-03,26.129037857055664
2000-11-06,26.484529495239258
2000-11-07,26.271244049072266
2000-11-08,24.28044891357422
2000-11-09,23.533906936645508
2000-11-10,21.045425415039062
2000-11-13,21.720870971679688
2000-11-14,23.285064697265625
2000-11-15,23.604997634887695
2000-11-16,22.751811981201172
2000-11-17,23.604997634887695
2000-11-20,23.39171028137207
2000-11-21,24.244892120361328
2000-11-22,23.427263259887695
2000-11-24,24.991456985473633
2000-11-27,24.991456985473633
2000-11-28,23.907196044921875
2000-11-29,24.316009521484375
2000-11-30,21.649765014648438
2000-12-01,19.410140991210938
2000-12-04,18.73469352722168
2000-12-05,20.47662925720215
2000-12-06,18.059249877929688
2000-12-07,18.379201889038086
2000-12-08,19.33903694152832
2000-12-11,21.294275283813477
2000-12-12,20.76103401184082
2000-12-13,20.19223403930664
2000-12-14,19.97893524169922
2000-12-15,18.45029640197754
2000-12-18,18.912446975708008
2000-12-19,19.01909637451172
2000-12-20,18.16590118408203
2000-12-21,18.841350555419922
2000-12-22,18.73469352722168
2000-12-26,18.699146270751953
2000-12-27,18.521404266357422
2000-12-28,17.597108840942383
2000-12-29,17.099409103393555
2001-01-02,17.668209075927734
2001-01-03,19.472354888916016
2001-01-04,19.22350311279297
2001-01-05,18.237010955810547
2001-01-08,18.16590118408203
2001-01-09,18.343650817871094
2001-01-10,18.770244598388672
2001-01-11,18.983543395996094
2001-01-12,18.272546768188477
2001-01-16,17.845951080322266
2001-01-17,17.348264694213867
2001-01-18,18.308107376098633
2001-01-19,19.090194702148438
2001-01-22,18.983543395996094
2001-01-23,20.121131896972656
2001-01-24,20.618820190429688
2001-01-25,19.623435974121094
2001-01-26,20.405532836914062
2001-01-29,21.08098030090332
2001-01-30,21.045425415039062
2001-01-31,21.045425415039062
2001-02-01,21.507579803466797
2001-02-02,20.29888916015625
2001-02-05,19.74116325378418
2001-02-06,20.167985916137695
2001-02-07,19.883426666259766
2001-02-08,19.705575942993164
2001-02-09,19.065332412719727
2001-02-12,19.670021057128906
2001-02-13,18.460641860961914
2001-02-14,19.42102813720703
2001-02-15,20.381399154663086
2001-02-16,19.563308715820312
2001-02-20,17.89153480529785
2001-02-21,17.50026512145996
2001-02-22,17.07342529296875
2001-02-23,17.037857055664062
2001-02-26,16.78887176513672
2001-02-27,16.50431251525879
2001-02-28,16.25532341003418
2001-03-01,16.575448989868164
2001-03-02,16.682161331176758
2001-03-05,17.286840438842773
2001-03-06,17.927099227905273
2001-03-07,18.745195388793945
2001-03-08,18.923044204711914
2001-03-09,16.753307342529297
2001-03-12,15.792924880981445
2001-03-13,16.717731475830078
2001-03-14,16.539884567260742
2001-03-15,16.21976089477539
2001-03-16,15.864057540893555
2001-03-19,15.401657104492188
2001-03-20,14.01443862915039
2001-03-21,14.54798412322998
2001-03-22,16.326467514038086
2001-03-23,16.397615432739258
2001-03-26,16.113048553466797
2001-03-27,16.717731475830078
2001-03-28,15.330512046813965
2001-03-29,15.117100715637207
2001-03-30,14.974820137023926
2001-04-02,14.68137264251709
2001-04-03,14.227860450744629
2001-04-04,12.876209259033203
2001-04-05,14.583555221557617
2001-04-06,13.44532585144043
2001-04-09,13.203450202941895
2001-04-10,14.096962928771973
2001-04-11,15.662022590637207
2001-04-12,16.003496170043945
2001-04-16,14.967708587646484
2001-04-17,14.81973934173584
2001-04-18,17.801889419555664
2001-04-19,18.490520477294922
2001-04-20,18.456375122070312
2001-04-23,17.255542755126953
2001-04-24,16.583986282348633
2001-04-25,16.52138900756836
2001-04-26,16.299434661865234
2001-04-27,17.17586326599121
2001-04-30,17.591323852539062
2001-05-01,17.744983673095703
2001-05-02,18.177509307861328
2001-05-03,17.311912536621094
2001-05-04,17.58526039123535
2001-05-07,17.744707107543945
2001-05-08,17.92694091796875
2001-05-09,17.044261932373047
2001-05-10,16.520347595214844
2001-05-11,15.91102123260498
2001-05-14,15.609199523925781
2001-05-15,15.489604949951172
2001-05-16,16.150196075439453
2001-05-17,16.286865234375
2001-05-18,16.377979278564453
2001-05-21,17.027179718017578
2001-05-22,16.816478729248047
2001-05-23,16.400754928588867
2001-05-24,16.63425064086914
2001-05-25,16.571605682373047
2001-05-29,15.859764099121094
2001-05-30,15.147919654846191
2001-05-31,15.38140869140625
2001-06-01,16.366592407226562
2001-06-04,16.229923248291016
2001-06-05,16.930362701416016
2001-06-06,16.98162269592285
2001-06-07,17.733327865600586
2001-06-08,17.465669631958008
2001-06-11,17.272045135498047
2001-06-12,17.158151626586914
2001-06-13,16.548826217651367
2001-06-14,15.723085403442383
2001-06-15,15.762955665588379
2001-06-18,15.688920974731445
2001-06-19,15.187787055969238
2001-06-20,15.654748916625977
2001-06-21,15.529467582702637
2001-06-22,15.666139602661133
2001-06-25,16.275480270385742
2001-06-26,16.497575759887695
2001-06-27,16.315340042114258
2001-06-28,16.879117965698242
2001-06-29,16.657018661499023
2001-07-02,17.11829376220703
2001-07-03,17.34608268737793
2001-07-05,16.993011474609375
2001-07-06,16.1900577545166
2001-07-09,16.45770263671875
2001-07-10,15.825592994689941
2001-07-11,15.979354858398438
2001-07-12,17.141075134277344
2001-07-13,17.19232749938965
2001-07-16,16.58868980407715
2001-07-17,17.027179718017578
2001-07-18,16.452007293701172
2001-07-19,17.06134033203125
2001-07-20,17.044261932373047
2001-07-23,16.5146541595459
2001-07-24,16.44631576538086
2001-07-25,16.75382423400879
2001-07-26,16.958837509155273
2001-07-27,16.639938354492188
2001-07-30,16.537431716918945
2001-07-31,16.975927352905273
2001-08-01,17.511228561401367
2001-08-02,18.285701751708984
2001-08-03,18.05208396911621
2001-08-06,17.25432586669922
2001-08-07,17.448060989379883
2001-08-08,16.872547149658203
2001-08-09,16.895339965820312
2001-08-10,17.0662784576416
2001-08-13,17.41388511657715
2001-08-14,17.29421043395996
2001-08-15,16.96940803527832
2001-08-16,17.185941696166992
2001-08-17,15.995014190673828
2001-08-20,16.069091796875
2001-08-21,15.42518138885498
2001-08-22,15.932328224182129
2001-08-23,15.767083168029785
2001-08-24,16.570531845092773
2001-08-27,16.61042022705078
2001-08-28,16.245729446411133
2001-08-29,16.01210594177246
2001-08-30,15.459370613098145
2001-08-31,15.932328224182129
2001-09-04,15.299817085266113
2001-09-05,15.65311336517334
2001-09-06,14.872451782226562
2001-09-07,14.752790451049805
2001-09-10,14.855358123779297
2001-09-17,13.442190170288086
2001-09-18,13.373808860778809
2001-09-19,12.69571590423584
2001-09-20,11.77829647064209
2001-09-21,10.997640609741211
2001-09-24,12.142990112304688
2001-09-25,12.353828430175781
2001-09-26,11.909356117248535
2001-09-27,11.709920883178711
2001-09-28,11.647245407104492
2001-10-01,11.40220832824707
2001-10-02,11.134401321411133
2001-10-03,12.097393035888672
2001-10-04,12.27975082397461
2001-10-05,12.513370513916016
2001-10-08,12.672924995422363
2001-10-09,12.222755432128906
2001-10-10,13.140179634094238
2001-10-11,13.966428756713867
2001-10-12,14.257049560546875
2001-10-15,13.892350196838379
2001-10-16,14.222850799560547
2001-10-17,14.000621795654297
2001-10-18,13.704307556152344
2001-10-19,13.761292457580566
2001-10-22,14.416593551635742
2001-10-23,14.245652198791504
2001-10-24,14.519157409667969
2001-10-25,14.872451782226562
2001-10-26,14.735699653625488
2001-10-29,13.778388977050781
2001-10-30,13.41369915008545
2001-10-31,13.915145874023438
2001-11-01,14.781280517578125
2001-11-02,14.98641586303711
2001-11-05,15.374188423156738
2001-11-06,16.109827041625977
2001-11-07,16.13264274597168
2001-11-08,16.126941680908203
2001-11-09,15.89883804321289
2001-11-12,16.183963775634766
2001-11-13,17.136293411254883
2001-11-14,17.86052703857422
2001-11-15,17.552579879760742
2001-11-16,17.467042922973633
2001-11-19,17.672344207763672
2001-11-20,17.07926368713379
2001-11-21,17.569692611694336
2001-11-23,17.712255477905273
2001-11-26,18.174175262451172
2001-11-27,18.42507553100586
2001-11-28,18.111446380615234
2001-11-29,18.430789947509766
2001-11-30,18.62467384338379
2001-12-03,18.27111053466797
2001-12-04,18.73872947692871
2001-12-05,19.736669540405273
2001-12-06,19.480056762695312
2001-12-07,18.955429077148438
2001-12-10,18.790050506591797
2001-12-11,18.92690658569336
2001-12-12,19.434438705444336
2001-12-13,18.573345184326172
2001-12-14,18.972532272338867
2001-12-17,19.371707916259766
2001-12-18,19.280467987060547
2001-12-19,18.84707260131836
2001-12-20,18.236892700195312
2001-12-21,18.482107162475586
2001-12-24,18.25971031188965
2001-12-26,18.41367530822754
2001-12-27,18.63037872314453
2001-12-28,18.38515853881836
2001-12-31,17.93465232849121
2002-01-02,18.818559646606445
2002-01-03,20.255613327026367
2002-01-04,20.409582138061523
2002-01-07,20.11304473876953
2002-01-08,20.28982162475586
2002-01-09,20.164371490478516
2002-01-10,19.759483337402344
2002-01-11,19.70245933532715
2002-01-14,19.867830276489258
2002-01-15,19.776592254638672
2002-01-16,19.223453521728516
2002-01-17,19.691059112548828
2002-01-18,19.092288970947266
2002-01-22,18.077219009399414
2002-01-23,18.504913330078125
2002-01-24,18.93262481689453
2002-01-25,19.20634651184082
2002-01-28,19.34318733215332
2002-01-29,18.63608169555664
2002-01-30,19.308988571166992
2002-01-31,19.981897354125977
2002-02-01,19.770896911621094
2002-02-04,19.377418518066406
2002-02-05,19.286117553710938
2002-02-06,18.78400230407715
2002-02-07,18.435932159423828
2002-02-08,18.555761337280273
2002-02-11,19.154891967773438
2002-02-12,18.812524795532227
2002-02-13,19.046470642089844
2002-02-14,19.023649215698242
2002-02-15,18.424528121948242
2002-02-19,17.88245391845703
2002-02-20,17.93952178955078
2002-02-21,16.821151733398438
2002-02-22,16.849681854248047
2002-02-25,17.699871063232422
2002-02-26,17.1292667388916
2002-02-27,17.055089950561523
2002-02-28,16.290498733520508
2002-03-01,17.67704200744629
2002-03-04,18.173460006713867
2002-03-05,18.65846061706543
2002-03-06,18.80681800842285
2002-03-07,18.8182315826416
2002-03-08,19.497238159179688
2002-03-11,19.06929588317871
2002-03-12,18.82394027709961
2002-03-13,17.88245391845703
2002-03-14,17.67133903503418
2002-03-15,18.110694885253906
2002-03-18,18.042224884033203
2002-03-19,18.09928321838379
2002-03-20,17.420270919799805
2002-03-21,17.916688919067383
2002-03-22,17.454517364501953
2002-03-25,17.117855072021484
2002-03-26,17.55722427368164
2002-03-27,17.351802825927734
2002-03-28,17.351802825927734
2002-04-01,17.78545570373535
2002-04-02,17.134973526000977
2002-04-03,17.043684005737305
2002-04-04,17.454517364501953
2002-04-05,17.14638900756836
2002-04-08,17.077911376953125
2002-04-09,16.239139556884766
2002-04-10,16.695621490478516
2002-04-11,16.513029098510742
2002-04-12,16.19919776916504
2002-04-15,16.039440155029297
2002-04-16,16.838268280029297
2002-04-17,17.483043670654297
2002-04-18,17.374624252319336
2002-04-19,17.17491912841797
2002-04-22,17.1520938873291
2002-04-23,16.85538673400879
2002-04-24,16.495906829833984
2002-04-25,16.598623275756836
2002-04-26,16.045146942138672
2002-04-29,15.99948787689209
2002-04-30,16.324724197387695
2002-05-01,16.336139678955078
2002-05-02,15.902496337890625
2002-05-03,15.165897369384766
2002-05-06,14.720512390136719
2002-05-07,14.931775093078613
2002-05-08,16.54772186279297
2002-05-09,16.125181198120117
2002-05-10,15.422843933105469
2002-05-13,16.28506088256836
2002-05-14,17.215803146362305
2002-05-15,17.267196655273438
2002-05-16,17.569822311401367
2002-05-17,17.815353393554688
2002-05-20,17.238651275634766
2002-05-21,16.599109649658203
2002-05-22,16.89603614807129
2002-05-23,16.78183364868164
2002-05-24,16.365007400512695
2002-05-28,16.187997817993164
2002-05-29,15.571306228637695
2002-05-30,15.656960487365723
2002-05-31,15.77115535736084
2002-06-03,15.200150489807129
2002-06-04,15.70263957977295
2002-06-05,16.090925216674805
2002-06-06,15.41713809967041
2002-06-07,12.562114715576172
2002-06-10,12.031075477600098
2002-06-11,11.5457181930542
2002-06-12,12.322283744812012
2002-06-13,12.053911209106445
2002-06-14,12.150984764099121
2002-06-17,12.881875038146973
2002-06-18,12.573525428771973
2002-06-19,11.471491813659668
2002-06-20,10.986137390136719
2002-06-21,10.694924354553223
2002-06-24,11.037520408630371
2002-06-25,10.460813522338867
2002-06-26,10.62640380859375
2002-06-27,10.649243354797363
2002-06-28,10.43226146697998
2002-07-01,10.015434265136719
2002-07-02,9.461552619934082
2002-07-03,10.135337829589844
2002-07-05,11.157434463500977
2002-07-08,10.56358814239502
2002-07-09,10.255249977111816
2002-07-10,9.598593711853027
2002-07-11,10.420842170715332
2002-07-12,10.272379875183105
2002-07-15,10.917617797851562
2002-07-16,10.48365592956543
2002-07-17,11.100343704223633
2002-07-18,10.957586288452148
2002-07-19,10.649243354797363
2002-07-22,10.426553726196289
2002-07-23,10.169600486755371
2002-07-24,10.677796363830566
2002-07-25,9.981169700622559
2002-07-26,10.169600486755371
2002-07-29,10.786285400390625
2002-07-30,10.831966400146484
2002-07-31,10.729180335998535
2002-08-01,10.026851654052734
2002-08-02,9.541492462158203
2002-08-05,9.078429222106934
2002-08-06,9.793036460876465
2002-08-07,10.130331993103027
2002-08-08,10.507654190063477
2002-08-09,10.210372924804688
2002-08-12,10.021712303161621
2002-08-13,9.547210693359375
2002-08-14,10.456197738647461
2002-08-15,10.639137268066406
2002-08-16,10.719176292419434
2002-08-19,11.125072479248047
2002-08-20,10.844944953918457
2002-08-21,11.199396133422852
2002-08-22,10.947850227355957
2002-08-23,10.267538070678711
2002-08-26,10.364731788635254
2002-08-27,9.821619987487793
2002-08-28,9.62724781036377
2002-08-29,9.798757553100586
2002-08-30,9.530058860778809
2002-09-03,9.066991806030273
2002-09-04,9.209914207458496
2002-09-05,8.638224601745605
2002-09-06,9.27280044555664
2002-09-09,9.19276237487793
2002-09-10,9.415726661682129
2002-09-11,9.50147819519043
2002-09-12,8.9755220413208
2002-09-13,9.16418170928955
2002-09-16,8.9755220413208
2002-09-17,8.901198387145996
2002-09-18,8.735413551330566
2002-09-19,8.563904762268066
2002-09-20,8.518169403076172
2002-09-23,8.077970504760742
2002-09-24,8.198026657104492
2002-09-25,8.689674377441406
2002-09-26,8.661089897155762
2002-09-27,8.358095169067383
2002-09-30,7.940764904022217
2002-10-01,8.386682510375977
2002-10-02,8.17515754699707
2002-10-03,7.912178993225098
2002-10-04,7.837860584259033
2002-10-07,7.900744915008545
2002-10-08,7.557731628417969
2002-10-09,7.694937705993652
2002-10-10,8.106555938720703
2002-10-11,8.701111793518066
2002-10-14,8.6325101852417
2002-10-15,9.444305419921875
2002-10-16,7.7406744956970215
2002-10-17,8.135136604309082
2002-10-18,8.26662826538086
2002-10-21,8.832599639892578
2002-10-22,8.643943786621094
2002-10-23,9.238497734069824
2002-10-24,8.935504913330078
2002-10-25,9.484326362609863
2002-10-28,9.61009693145752
2002-10-29,9.375704765319824
2002-10-30,9.71300220489502
2002-10-31,9.89022445678711
2002-11-01,10.461912155151367
2002-11-04,10.730608940124512
2002-11-05,10.501687049865723
2002-11-06,10.959524154663086
2002-11-07,10.553194999694824
2002-11-08,10.387228012084961
2002-11-11,9.923666954040527
2002-11-12,10.18120288848877
2002-11-13,10.370059967041016
2002-11-14,10.99386215209961
2002-11-15,10.75921630859375
2002-11-18,10.616147994995117
2002-11-19,10.387228012084961
2002-11-20,10.959524154663086
2002-11-21,11.566161155700684
2002-11-22,11.474597930908203
2002-11-25,11.720685958862305
2002-11-26,11.560443878173828
2002-11-27,11.961048126220703
2002-11-29,11.94960880279541
2002-12-02,12.046894073486328
2002-12-03,11.623394012451172
2002-12-04,11.257124900817871
2002-12-05,10.850790023803711
2002-12-06,10.707715034484863
2002-12-09,10.118247032165527
2002-12-10,10.375786781311035
2002-12-11,10.392952919006348
2002-12-12,10.410123825073242
2002-12-13,10.061022758483887
2002-12-16,10.427287101745605
2002-12-17,10.238428115844727
2002-12-18,9.803483009338379
2002-12-19,9.729082107543945
2002-12-20,9.734807968139648
2002-12-23,9.849267959594727
2002-12-24,9.603178977966309
2002-12-26,9.551674842834473
2002-12-27,9.38570499420166
2002-12-30,9.01943588256836
2002-12-31,8.910694122314453
2003-01-02,9.551674842834473
2003-01-03,9.465831756591797
2003-01-06,9.832098960876465
2003-01-07,9.935112953186035
2003-01-08,9.545945167541504
2003-01-09,9.763418197631836
2003-01-10,9.969451904296875
2003-01-13,9.946557998657227
2003-01-14,10.18120288848877
2003-01-15,9.929387092590332
2003-01-16,9.84354305267334
2003-01-17,9.351364135742188
2003-01-21,9.322751998901367
2003-01-22,9.299860000610352
2003-01-23,9.540226936340332
2003-01-24,9.070942878723145
2003-01-27,9.088111877441406
2003-01-28,9.173957824707031
2003-01-29,9.534505844116211
2003-01-30,9.030878067016602
2003-01-31,8.962206840515137
2003-02-03,9.030878067016602
2003-02-04,8.950758934020996
2003-02-05,8.927836418151855
2003-02-06,8.830421447753906
2003-02-07,8.624129295349121
2003-02-10,8.750198364257812
2003-02-11,8.79030704498291
2003-02-12,8.68143081665039
2003-02-13,8.899187088012695
2003-02-14,9.254462242126465
2003-02-18,9.586819648742676
2003-02-19,9.615476608276367
2003-02-20,9.718620300292969
2003-02-21,9.621203422546387
2003-02-24,9.477950096130371
2003-02-25,9.586819648742676
2003-02-26,9.306036949157715
2003-02-27,9.569634437561035
2003-02-28,9.884799003601074
2003-03-03,9.546709060668945
2003-03-04,9.523789405822754
2003-03-05,9.730080604553223
2003-03-06,9.546709060668945
2003-03-07,9.174240112304688
2003-03-10,9.111207962036133
2003-03-11,9.082560539245605
2003-03-12,9.265924453735352
2003-03-13,9.94210433959961
2003-03-14,9.83895492553711
2003-03-17,10.348959922790527
2003-03-18,10.457830429077148
2003-03-19,10.30311107635498
2003-03-20,10.469293594360352
2003-03-21,10.84175968170166
2003-03-24,10.21142578125
2003-03-25,10.337491035461426
2003-03-26,10.251537322998047
2003-03-27,10.073901176452637
2003-03-28,9.867610931396484
2003-03-31,9.328958511352539
2003-04-01,9.409183502197266
2003-04-02,10.039518356323242
2003-04-03,10.068166732788086
2003-04-04,9.770195960998535
2003-04-07,9.94210433959961
2003-04-08,9.798843383789062
2003-04-09,9.55816650390625
2003-04-10,9.672778129577637
2003-04-11,9.59255313873291
2003-04-14,9.833227157592773
2003-04-15,9.816038131713867
2003-04-16,10.406256675720215
2003-04-17,10.692777633666992
2003-04-21,10.687045097351074
2003-04-22,10.88760757446289
2003-04-23,11.162660598754883
2003-04-24,10.858953475952148
2003-04-25,10.475025177001953
2003-04-28,10.74435043334961
2003-04-29,10.84175968170166
2003-04-30,10.543787002563477
2003-05-01,10.618278503417969
2003-05-02,10.904799461364746
2003-05-05,10.910536766052246
2003-05-06,11.203091621398926
2003-05-07,11.01378345489502
2003-05-08,10.82448673248291
2003-05-09,11.231768608093262
2003-05-12,11.466960906982422
2003-05-13,11.375179290771484
2003-05-14,11.277657508850098
2003-05-15,11.472700119018555
2003-05-16,11.185880661010742
2003-05-19,10.70976448059082
2003-05-20,10.704025268554688
2003-05-21,10.807278633117676
2003-05-22,10.76712703704834
2003-05-23,10.790071487426758
2003-05-27,11.346491813659668
2003-05-28,11.323549270629883
2003-05-29,11.948813438415527
2003-05-30,11.943079948425293
2003-06-02,11.690679550170898
2003-06-03,12.103693008422852
2003-06-04,12.26430606842041
2003-06-05,12.528180122375488
2003-06-06,12.48228931427002
2003-06-09,12.43066120147705
2003-06-10,12.602753639221191
2003-06-11,12.556867599487305
2003-06-12,12.700271606445312
2003-06-13,12.252839088439941
2003-06-16,12.545394897460938
2003-06-17,12.304465293884277
2003-06-18,12.476550102233887
2003-06-19,12.115163803100586
2003-06-20,11.857032775878906
2003-06-23,11.679204940795898
2003-06-24,11.730833053588867
2003-06-25,11.495640754699707
2003-06-26,11.83408260345459
2003-06-27,11.799665451049805
2003-06-30,11.937342643737793
2003-07-01,12.281518936157227
2003-07-02,12.740423202514648
2003-07-03,12.4593505859375
2003-07-07,13.141976356506348
2003-07-08,13.279645919799805
2003-07-09,13.46894645690918
2003-07-10,13.141976356506348
2003-07-11,13.388639450073242
2003-07-14,13.778709411621094
2003-07-15,13.824596405029297
2003-07-16,14.518693923950195
2003-07-17,14.30070686340332
2003-07-18,14.145830154418945
2003-07-21,13.801652908325195
2003-07-22,14.008156776428223
2003-07-23,14.231873512268066
2003-07-24,13.750025749206543
2003-07-25,14.289241790771484
2003-07-28,14.20319938659668
2003-07-29,14.283510208129883
2003-07-30,14.048315048217773
2003-07-31,14.277766227722168
2003-08-01,14.35234546661377
2003-08-04,14.41544246673584
2003-08-05,13.93320369720459
2003-08-06,13.858569145202637
2003-08-07,13.772459983825684
2003-08-08,13.537083625793457
2003-08-11,13.720787048339844
2003-08-12,13.990615844726562
2003-08-13,14.185805320739746
2003-08-14,14.432660102844238
2003-08-15,14.380990028381348
2003-08-18,15.035459518432617
2003-08-19,15.196209907531738
2003-08-20,15.13305950164795
2003-08-21,15.150275230407715
2003-08-22,15.724372863769531
2003-08-25,15.63825511932373
2003-08-26,15.908087730407715
2003-08-27,16.086044311523438
2003-08-28,16.246797561645508
2003-08-29,16.41327667236328
2003-09-02,16.49938201904297
2003-09-03,16.200864791870117
2003-09-04,16.41901969909668
2003-09-05,16.482175827026367
2003-09-08,16.751989364624023
2003-09-09,16.52809715270996
2003-09-10,15.879376411437988
2003-09-11,16.0917911529541
2003-09-12,16.269758224487305
2003-09-15,16.06882095336914
2003-09-16,16.596986770629883
2003-09-17,16.579771041870117
2003-09-18,16.740507125854492
