Date,LUV
2000-07-17,11.932531356811523
2000-07-18,12.391470909118652
2000-07-19,12.144347190856934
2000-07-20,11.826619148254395
2000-07-21,12.426778793334961
2000-07-24,12.850417137145996
2000-07-25,12.88571548461914
2000-07-26,12.779809951782227
2000-07-27,12.956326484680176
2000-07-28,12.638593673706055
2000-07-31,13.344657897949219
2000-08-01,13.521174430847168
2000-08-02,13.309357643127441
2000-08-03,13.591789245605469
2000-08-04,13.732998847961426
2000-08-07,13.980123519897461
2000-08-08,13.768306732177734
2000-08-09,13.768306732177734
2000-08-10,13.662393569946289
2000-08-11,14.086034774780273
2000-08-14,13.803611755371094
2000-08-15,13.556480407714844
2000-08-16,13.768306732177734
2000-08-17,13.203450202941895
2000-08-18,13.344657897949219
2000-08-21,13.379958152770996
2000-08-22,13.1681489944458
2000-08-23,13.06223201751709
2000-08-24,12.991626739501953
2000-08-25,13.274057388305664
2000-08-28,13.344657897949219
2000-08-29,12.956326484680176
2000-08-30,12.673897743225098
2000-08-31,12.788636207580566
2000-09-01,12.500694274902344
2000-09-05,12.924448013305664
2000-09-06,13.171635627746582
2000-09-07,13.03038501739502
2000-09-08,13.1010103225708
2000-09-11,12.606634140014648
2000-09-12,12.500694274902344
2000-09-13,12.712573051452637
2000-09-14,12.783197402954102
2000-09-15,12.783197402954102
2000-09-18,12.677260398864746
2000-09-19,12.747882843017578
2000-09-20,13.1010103225708
2000-09-21,12.995072364807129
2000-09-22,13.206949234008789
2000-09-25,13.348196029663086
2000-09-26,13.27757453918457
2000-09-27,13.454134941101074
2000-09-28,13.666016578674316
2000-09-29,13.701324462890625
2000-10-02,13.877889633178711
2000-10-03,14.407581329345703
2000-10-04,14.548830032348633
2000-10-05,14.866647720336914
2000-10-06,14.760711669921875
2000-10-09,14.584141731262207
2000-10-10,14.584141731262207
2000-10-11,14.30163860321045
2000-10-12,13.595388412475586
2000-10-13,13.7366361618042
2000-10-16,13.877889633178711
2000-10-17,14.407581329345703
2000-10-18,14.336957931518555
2000-10-19,14.901960372924805
2000-10-20,14.901960372924805
2000-10-23,14.725400924682617
2000-10-24,15.219773292541504
2000-10-25,15.007899284362793
2000-10-26,14.866647720336914
2000-10-27,15.219773292541504
2000-10-30,16.279157638549805
2000-10-31,16.10258674621582
2000-11-01,16.349782943725586
2000-11-02,16.208526611328125
2000-11-03,16.208526611328125
2000-11-06,16.667587280273438
2000-11-07,16.491018295288086
2000-11-08,16.702905654907227
2000-11-09,16.879474639892578
2000-11-10,16.52634620666504
2000-11-13,16.73821449279785
2000-11-14,16.879474639892578
2000-11-15,16.879474639892578
2000-11-16,16.702905654907227
2000-11-17,16.667587280273438
2000-11-20,16.985408782958984
2000-11-21,18.221351623535156
2000-11-22,17.161970138549805
2000-11-24,17.26791000366211
2000-11-27,17.23259735107422
2000-11-28,17.515106201171875
2000-11-29,18.327289581298828
2000-11-30,17.832918167114258
2000-12-01,17.444475173950195
2000-12-04,17.3941707611084
2000-12-05,17.885826110839844
2000-12-06,17.823657989501953
2000-12-07,17.185081481933594
2000-12-08,18.021453857421875
2000-12-11,18.044057846069336
2000-12-12,17.96494483947754
2000-12-13,17.23029327392578
2000-12-14,16.868616104125977
2000-12-15,16.970346450805664
2000-12-18,17.62587547302246
2000-12-19,17.529800415039062
2000-12-20,16.71039390563965
2000-12-21,17.99884605407715
2000-12-22,17.942333221435547
2000-12-26,18.049711227416992
2000-12-27,19.2194881439209
2000-12-28,18.874773025512695
2000-12-29,18.948238372802734
2001-01-02,18.908679962158203
2001-01-03,18.569618225097656
2001-01-04,19.637685775756836
2001-01-05,19.72243881225586
2001-01-08,19.21383285522461
2001-01-09,18.09492301940918
2001-01-10,18.055356979370117
2001-01-11,17.433731079101562
2001-01-12,17.332021713256836
2001-01-16,16.851665496826172
2001-01-17,16.50130271911621
2001-01-18,16.88557243347168
2001-01-19,16.331769943237305
2001-01-22,16.066165924072266
2001-01-23,16.586069107055664
2001-01-24,16.156583786010742
2001-01-25,16.738649368286133
2001-01-26,16.91947364807129
2001-01-29,17.21333885192871
2001-01-30,17.26419448852539
2001-01-31,17.70499610900879
2001-02-01,18.287050247192383
2001-02-02,18.174028396606445
2001-02-05,17.91973304748535
2001-02-06,18.072307586669922
2001-02-07,18.072307586669922
2001-02-08,17.91408348083496
2001-02-09,17.524147033691406
2001-02-12,18.004497528076172
2001-02-13,18.19098663330078
2001-02-14,17.524147033691406
2001-02-15,17.801055908203125
2001-02-16,17.368745803833008
2001-02-20,17.173782348632812
2001-02-21,16.91947364807129
2001-02-22,16.61432647705078
2001-02-23,16.190494537353516
2001-02-26,16.360021591186523
2001-02-27,16.275245666503906
2001-02-28,15.770761489868164
2001-03-01,15.262018203735352
2001-03-02,15.262018203735352
2001-03-05,15.618144989013672
2001-03-06,15.88099193572998
2001-03-07,16.075990676879883
2001-03-08,15.635108947753906
2001-03-09,14.55827808380127
2001-03-12,14.210644721984863
2001-03-13,14.066500663757324
2001-03-14,14.159765243530273
2001-03-15,14.880472183227539
2001-03-16,15.168760299682617
2001-03-19,14.710896492004395
2001-03-20,14.45651912689209
2001-03-21,14.329343795776367
2001-03-22,14.117368698120117
2001-03-23,14.465006828308105
2001-03-26,15.262018203735352
2001-03-27,15.34681510925293
2001-03-28,14.880472183227539
2001-03-29,14.72785758972168
2001-03-30,15.050047874450684
2001-04-02,14.990699768066406
2001-04-03,14.736333847045898
2001-04-04,15.03309440612793
2001-04-05,15.643568992614746
2001-04-06,14.948302268981934
2001-04-09,14.98222541809082
2001-04-10,15.643568992614746
2001-04-11,15.355301856994629
2001-04-12,15.507914543151855
2001-04-16,15.363773345947266
2001-04-17,14.914390563964844
2001-04-18,15.448561668395996
2001-04-19,16.194713592529297
2001-04-20,15.406166076660156
2001-04-23,15.550307273864746
2001-04-24,15.499439239501953
2001-04-25,15.34681510925293
2001-04-26,15.533349990844727
2001-04-27,15.618144989013672
2001-04-30,15.440084457397461
2001-05-01,15.363773345947266
2001-05-02,15.626625061035156
2001-05-03,15.770761489868164
2001-05-04,15.643568992614746
2001-05-07,15.685970306396484
2001-05-08,15.669010162353516
2001-05-09,15.643568992614746
2001-05-10,15.584220886230469
2001-05-11,15.262018203735352
2001-05-14,15.295948028564453
2001-05-15,15.262018203735352
2001-05-16,15.321374893188477
2001-05-17,15.09244155883789
2001-05-18,15.770761489868164
2001-05-21,15.948814392089844
2001-05-22,16.00817108154297
2001-05-23,16.203182220458984
2001-05-24,16.16079330444336
2001-05-25,16.304927825927734
2001-05-29,16.559297561645508
2001-05-30,16.440589904785156
2001-05-31,16.957801818847656
2001-06-01,16.338838577270508
2001-06-04,15.968263626098633
2001-06-05,15.900422096252441
2001-06-06,15.849527359008789
2001-06-07,15.807138442993164
2001-06-08,15.730815887451172
2001-06-11,15.27288818359375
2001-06-12,14.8319091796875
2001-06-13,14.840383529663086
2001-06-14,14.577509880065918
2001-06-15,14.416377067565918
2001-06-18,14.645345687866211
2001-06-19,14.433343887329102
2001-06-20,14.246770858764648
2001-06-21,14.814949989318848
2001-06-22,14.8319091796875
2001-06-25,14.52662467956543
2001-06-26,14.4248628616333
2001-06-27,14.687751770019531
2001-06-28,15.22199821472168
2001-06-29,15.679932594299316
2001-07-02,15.798653602600098
2001-07-03,16.01066780090332
2001-07-05,15.934345245361328
2001-07-06,15.535758018493652
2001-07-09,15.858023643493652
2001-07-10,15.688408851623535
2001-07-11,16.15481948852539
2001-07-12,16.7993221282959
2001-07-13,16.544912338256836
2001-07-16,16.621232986450195
2001-07-17,16.773881912231445
2001-07-18,16.536434173583984
2001-07-19,16.74843406677246
2001-07-20,16.460113525390625
2001-07-23,16.29050064086914
2001-07-24,16.061546325683594
2001-07-25,16.417713165283203
2001-07-26,16.70604133605957
2001-07-27,16.494029998779297
2001-07-30,16.332901000976562
2001-07-31,16.968929290771484
2001-08-01,16.858675003051758
2001-08-02,16.629716873168945
2001-08-03,16.527952194213867
2001-08-06,16.494029998779297
2001-08-07,16.45163345336914
2001-08-08,16.332901000976562
2001-08-09,15.688408851623535
2001-08-10,15.773218154907227
2001-08-13,15.400094985961914
2001-08-14,15.434009552001953
2001-08-15,14.950627326965332
2001-08-16,15.137195587158203
2001-08-17,14.950627326965332
2001-08-20,15.688408851623535
2001-08-21,15.264408111572266
2001-08-22,15.179598808288574
2001-08-23,15.213519096374512
2001-08-24,15.773218154907227
2001-08-27,15.493369102478027
2001-08-28,15.434009552001953
2001-08-29,15.128722190856934
2001-08-30,15.069353103637695
2001-08-31,15.175393104553223
2001-09-04,15.480761528015137
2001-09-05,15.08208179473877
2001-09-06,15.056632041931152
2001-09-07,14.369544982910156
2001-09-10,14.522228240966797
2001-09-17,11.02739429473877
2001-09-18,11.018909454345703
2001-09-19,10.883185386657715
2001-09-20,10.883185386657715
2001-09-21,11.536354064941406
2001-09-24,11.663591384887695
2001-09-25,11.92654800415039
2001-09-26,11.960484504699707
2001-09-27,11.867175102233887
2001-09-28,12.588193893432617
2001-10-01,12.418540000915527
2001-10-02,12.995355606079102
2001-10-03,13.394042015075684
2001-10-04,13.402521133422852
2001-10-05,13.131078720092773
2001-10-08,12.732396125793457
2001-10-09,12.82570743560791
2001-10-10,13.555213928222656
2001-10-11,13.657000541687012
2001-10-12,13.088671684265137
2001-10-15,13.0038423538208
2001-10-16,13.097150802612305
2001-10-17,12.876604080200195
2001-10-18,12.808741569519043
2001-10-19,12.749361038208008
2001-10-22,13.360116958618164
2001-10-23,13.495831489562988
2001-10-24,13.589142799377441
2001-10-25,13.953892707824707
2001-10-26,13.563694953918457
2001-10-29,13.572175025939941
2001-10-30,13.37707805633545
2001-10-31,13.487349510192871
2001-11-01,13.852102279663086
2001-11-02,13.835139274597168
2001-11-05,14.445884704589844
2001-11-06,14.607048988342285
2001-11-07,15.014220237731934
2001-11-08,14.946355819702148
2001-11-09,14.513748168945312
2001-11-12,14.191412925720215
2001-11-13,14.836091041564941
2001-11-14,15.251729965209961
2001-11-15,15.692831039428711
2001-11-16,15.540141105651855
2001-11-19,15.896417617797852
2001-11-20,15.42138385772705
2001-11-21,15.76917839050293
2001-11-23,15.820068359375
2001-11-26,15.83703899383545
2001-11-27,15.913372993469238
2001-11-28,15.684354782104492
2001-11-29,15.76917839050293
2001-11-30,15.904895782470703
2001-12-03,15.697021484375
2001-12-04,15.985499382019043
2001-12-05,16.460649490356445
2001-12-06,16.409744262695312
2001-12-07,16.570966720581055
2001-12-10,16.3333797454834
2001-12-11,16.104299545288086
2001-12-12,16.54550552368164
2001-12-13,16.095802307128906
2001-12-14,16.248533248901367
2001-12-17,15.985499382019043
2001-12-18,16.240053176879883
2001-12-19,16.189132690429688
2001-12-20,15.60368824005127
2001-12-21,15.977010726928711
2001-12-24,15.824287414550781
2001-12-26,15.7564115524292
2001-12-27,15.943074226379395
2001-12-28,15.909134864807129
2001-12-31,15.680046081542969
2002-01-02,15.484891891479492
2002-01-03,16.044883728027344
2002-01-04,16.214599609375
2002-01-07,16.29094886779785
2002-01-08,15.993977546691895
2002-01-09,15.561251640319824
2002-01-10,15.28126049041748
2002-01-11,15.086102485656738
2002-01-14,14.984280586242676
2002-01-15,15.332169532775879
2002-01-16,14.984280586242676
2002-01-17,15.187914848327637
2002-01-18,15.137009620666504
2002-01-22,14.704280853271484
2002-01-23,15.264291763305664
2002-01-24,15.552780151367188
2002-01-25,15.51883602142334
2002-01-28,15.527311325073242
2002-01-29,15.467921257019043
2002-01-30,15.807328224182129
2002-01-31,16.070354461669922
2002-02-01,15.926114082336426
2002-02-04,15.7564115524292
2002-02-05,16.044883728027344
2002-02-06,15.713994979858398
2002-02-07,15.977010726928711
2002-02-08,16.070354461669922
2002-02-11,16.460649490356445
2002-02-12,16.189132690429688
2002-02-13,16.223087310791016
2002-02-14,16.969743728637695
2002-02-15,17.012168884277344
2002-02-19,17.207319259643555
2002-02-20,17.9539852142334
2002-02-21,18.04732894897461
2002-02-22,17.46186637878418
2002-02-25,17.648523330688477
2002-02-26,18.123689651489258
2002-02-27,18.66261100769043
2002-02-28,17.915760040283203
2002-03-01,17.65265464782715
2002-03-04,17.78845977783203
2002-03-05,17.202857971191406
2002-03-06,17.559310913085938
2002-03-07,16.702138900756836
2002-03-08,16.888845443725586
2002-03-11,17.35563087463379
2002-03-12,17.058589935302734
2002-03-13,16.931291580200195
2002-03-14,16.803983688354492
2002-03-15,16.95675277709961
2002-03-18,16.854902267456055
2002-03-19,16.17594337463379
2002-03-20,15.607341766357422
2002-03-21,16.16745948791504
2002-03-22,16.430561065673828
2002-03-25,15.530946731567383
2002-03-26,16.532407760620117
2002-03-27,16.29476547241211
2002-03-28,16.422075271606445
2002-04-01,15.963784217834473
2002-04-02,15.54792594909668
2002-04-03,15.649770736694336
2002-04-04,16.074115753173828
2002-04-05,15.70917797088623
2002-04-08,15.497008323669434
2002-04-09,15.683716773986816
2002-04-10,15.87891960144043
2002-04-11,15.56489372253418
2002-04-12,16.345687866210938
2002-04-15,15.700695037841797
2002-04-16,16.06562614440918
2002-04-17,16.125024795532227
2002-04-18,15.743123054504395
2002-04-19,16.06562614440918
2002-04-22,15.488517761230469
2002-04-23,15.335758209228516
2002-04-24,15.497008323669434
2002-04-25,15.607341766357422
2002-04-26,15.717673301696777
2002-04-29,15.463057518005371
2002-04-30,15.454572677612305
2002-05-01,15.802533149719238
2002-05-02,15.811027526855469
2002-05-03,15.047202110290527
2002-05-06,15.267866134643555
2002-05-07,15.14055347442627
2002-05-08,15.513973236083984
2002-05-09,15.004765510559082
2002-05-10,14.257922172546387
2002-05-13,14.580429077148438
2002-05-14,14.928389549255371
2002-05-15,15.19996452331543
2002-05-16,14.851999282836914
2002-05-17,14.962324142456055
2002-05-20,14.563445091247559
2002-05-21,14.045750617980957
2002-05-22,14.156082153320312
2002-05-23,14.444631576538086
2002-05-24,14.206995964050293
2002-05-28,14.436148643493652
2002-05-29,14.656808853149414
2002-05-30,14.206995964050293
2002-05-31,14.45312213897705
2002-06-03,13.964982986450195
2002-06-04,13.582964897155762
2002-06-05,14.185708045959473
2002-06-06,14.177217483520508
2002-06-07,14.397939682006836
2002-06-10,14.610172271728516
2002-06-11,14.474343299865723
2002-06-12,14.363988876342773
2002-06-13,14.16024112701416
2002-06-14,13.2688570022583
2002-06-17,13.532028198242188
2002-06-18,13.328279495239258
2002-06-19,12.861366271972656
2002-06-20,13.523537635803223
2002-06-21,13.795202255249023
2002-06-24,13.515049934387207
2002-06-25,12.971734046936035
2002-06-26,12.810431480407715
2002-06-27,13.2688570022583
2002-06-28,13.718788146972656
2002-07-01,13.09907054901123
2002-07-02,12.402945518493652
2002-07-03,12.360498428344727
2002-07-05,12.734027862548828
2002-07-08,12.674601554870605
2002-07-09,12.530285835266113
2002-07-10,11.978477478027344
2002-07-11,11.503073692321777
2002-07-12,11.715307235717773
2002-07-15,11.570988655090332
2002-07-16,11.672860145568848
2002-07-17,11.825663566589355
2002-07-18,11.273859977722168
2002-07-19,10.781482696533203
2002-07-22,9.907074928283691
2002-07-23,9.890094757080078
2002-07-24,10.025923728942871
2002-07-25,10.238158226013184
2002-07-26,10.29758358001709
2002-07-29,11.044646263122559
2002-07-30,11.392709732055664
2002-07-31,11.723793029785156
2002-08-01,11.375734329223633
2002-08-02,10.90881633758545
2002-08-05,10.611687660217285
2002-08-06,10.272114753723145
2002-08-07,10.475860595703125
2002-08-08,11.205944061279297
2002-08-09,11.256878852844238
2002-08-12,10.798452377319336
2002-08-13,10.696584701538086
2002-08-14,9.958005905151367
2002-08-15,10.136284828186035
2002-08-16,10.90881633758545
2002-08-19,11.163501739501953
2002-08-20,11.418174743652344
2002-08-21,12.606690406799316
2002-08-22,12.92928409576416
2002-08-23,12.462370872497559
2002-08-26,12.632155418395996
2002-08-27,12.36898136138916
2002-08-28,12.17372989654541
2002-08-29,12.326539993286133
2002-08-30,12.067523002624512
2002-09-03,11.838232040405273
2002-09-04,12.135464668273926
2002-09-05,11.863710403442383
2002-09-06,11.957127571105957
2002-09-09,12.160937309265137
2002-09-10,12.118474960327148
2002-09-11,12.101486206054688
2002-09-12,11.719343185424805
2002-09-13,11.761802673339844
2002-09-16,11.81275463104248
2002-09-17,12.101486206054688
2002-09-18,11.702348709106445
2002-09-19,11.676880836486816
2002-09-20,11.753310203552246
2002-09-23,11.473062515258789
2002-09-24,10.615342140197754
2002-09-25,11.26924991607666
2002-09-26,11.761802673339844
2002-09-27,10.81066608428955
2002-09-30,11.090912818908691
2002-10-01,11.405132293701172
2002-10-02,10.564393997192383
2002-10-03,10.64931583404541
2002-10-04,10.598359107971191
2002-10-07,10.309624671936035
2002-10-08,10.377558708190918
2002-10-09,9.851041793823242
2002-10-10,10.572887420654297
2002-10-11,11.039958000183105
2002-10-14,10.878606796264648
2002-10-15,11.63441276550293
2002-10-16,11.294726371765137
2002-10-17,12.296813011169434
2002-10-18,11.846722602844238
2002-10-21,12.313798904418945
2002-10-22,12.568568229675293
2002-10-23,12.704444885253906
2002-10-24,12.619522094726562
2002-10-25,13.290411949157715
2002-10-28,13.078110694885254
2002-10-29,12.500630378723145
2002-10-30,12.517610549926758
2002-10-31,12.398725509643555
2002-11-01,12.560073852539062
2002-11-04,12.62801456451416
2002-11-05,12.908259391784668
2002-11-06,13.502715110778809
2002-11-07,12.993182182312012
2002-11-08,12.763893127441406
2002-11-11,12.611034393310547
2002-11-12,12.661986351013184
2002-11-13,12.619522094726562
2002-11-14,12.95072078704834
2002-11-15,12.882784843444824
2002-11-18,13.205488204956055
2002-11-19,12.763893127441406
2002-11-20,12.738415718078613
2002-11-21,13.443276405334473
2002-11-22,13.273428916931152
2002-11-25,13.545184135437012
2002-11-26,13.41779613494873
2002-11-27,13.969793319702148
2002-11-29,14.182098388671875
2002-12-02,13.799954414367676
2002-12-03,13.519704818725586
2002-12-04,13.247953414916992
2002-12-05,13.715028762817383
2002-12-06,13.816930770874023
2002-12-09,13.59182071685791
2002-12-10,13.761714935302734
2002-12-11,13.702253341674805
2002-12-12,13.498373985290527
2002-12-13,12.861257553100586
2002-12-16,12.895236015319824
2002-12-17,12.784807205200195
2002-12-18,12.461997985839844
2002-12-19,12.130699157714844
2002-12-20,12.377043724060059
2002-12-23,12.164678573608398
2002-12-24,12.071236610412598
2002-12-26,12.062735557556152
2002-12-27,11.88435173034668
2002-12-30,11.722943305969238
2002-12-31,11.807889938354492
2003-01-02,12.062735557556152
2003-01-03,12.190162658691406
2003-01-06,12.343067169189453
2003-01-07,12.21564769744873
2003-01-08,11.960803031921387
2003-01-09,12.164678573608398
2003-01-10,12.173171997070312
2003-01-13,12.147690773010254
2003-01-14,12.190162658691406
2003-01-15,11.850366592407227
2003-01-16,11.74842643737793
2003-01-17,11.493581771850586
2003-01-21,10.898938179016113
2003-01-22,10.448709487915039
2003-01-23,11.425620079040527
2003-01-24,11.060343742370605
2003-01-27,10.890448570251465
2003-01-28,11.213248252868652
2003-01-29,11.45959758758545
2003-01-30,11.12829875946045
2003-01-31,11.085826873779297
2003-02-03,10.763023376464844
2003-02-04,10.898938179016113
2003-02-05,11.07733154296875
2003-02-06,10.99238395690918
2003-02-07,10.729039192199707
2003-02-10,10.907432556152344
2003-02-11,10.907432556152344
2003-02-12,10.797002792358398
2003-02-13,10.516669273376465
2003-02-14,10.71204948425293
2003-02-18,10.864958763122559
2003-02-19,10.610115051269531
2003-02-20,10.406232833862305
2003-02-21,10.47419548034668
2003-02-24,10.22784423828125
2003-02-25,10.406232833862305
2003-02-26,10.47419548034668
2003-02-27,10.236336708068848
2003-02-28,10.253327369689941
2003-03-03,10.66957950592041
2003-03-04,10.478368759155273
2003-03-05,10.537849426269531
2003-03-06,10.605839729309082
2003-03-07,11.481161117553711
2003-03-10,11.05624771118164
2003-03-11,10.631331443786621
2003-03-12,10.954266548156738
2003-03-13,11.464160919189453
2003-03-14,11.370684623718262
2003-03-17,11.600138664245605
2003-03-18,12.050546646118164
2003-03-19,12.127030372619629
2003-03-20,12.101537704467773
2003-03-21,12.985360145568848
2003-03-24,12.229009628295898
2003-03-25,12.849385261535645
2003-03-26,12.415973663330078
2003-03-27,12.178018569946289
2003-03-28,12.152527809143066
2003-03-31,12.203510284423828
2003-04-01,12.050546646118164
2003-04-02,12.764404296875
2003-04-03,12.47546100616455
2003-04-04,12.687914848327637
2003-04-07,12.874873161315918
2003-04-08,12.594436645507812
2003-04-09,12.58594036102295
2003-04-10,12.356483459472656
2003-04-11,12.49245548248291
2003-04-14,12.687914848327637
2003-04-15,13.078835487365723
2003-04-16,12.959864616394043
2003-04-17,13.189316749572754
2003-04-21,12.883378028869629
2003-04-22,13.316788673400879
2003-04-23,13.087337493896484
2003-04-24,13.010851860046387
2003-04-25,12.840882301330566
2003-04-28,13.342280387878418
2003-04-29,13.41026782989502
2003-04-30,13.56323528289795
2003-05-01,13.554742813110352
2003-05-02,14.234603881835938
2003-05-05,14.039145469665527
2003-05-06,13.911670684814453
2003-05-07,13.56323528289795
2003-05-08,13.54624080657959
2003-05-09,13.57174015045166
2003-05-12,13.72470760345459
2003-05-13,13.537744522094727
2003-05-14,13.41026782989502
2003-05-15,13.393275260925293
2003-05-16,13.639723777770996
2003-05-19,13.155319213867188
2003-05-20,13.044843673706055
2003-05-21,12.747404098510742
2003-05-22,12.908872604370117
2003-05-23,13.087337493896484
2003-05-27,13.682209968566895
2003-05-28,13.50374984741211
2003-05-29,13.478253364562988
2003-05-30,13.656721115112305
2003-06-02,13.745975494384766
2003-06-03,13.66946792602539
2003-06-04,13.89899730682373
2003-06-05,13.771482467651367
2003-06-06,14.052014350891113
2003-06-09,14.03501033782959
2003-06-10,14.03501033782959
2003-06-11,14.375049591064453
2003-06-12,14.4430513381958
2003-06-13,14.468555450439453
2003-06-16,14.740592002868652
2003-06-17,14.579069137573242
2003-06-18,14.570564270019531
2003-06-19,14.375049591064453
2003-06-20,14.65557861328125
2003-06-23,14.324040412902832
2003-06-24,14.426048278808594
2003-06-25,14.553566932678223
2003-06-26,14.868104934692383
2003-06-27,14.817092895507812
2003-06-30,14.621576309204102
2003-07-01,14.562071800231934
2003-07-02,14.757589340209961
2003-07-03,14.570564270019531
2003-07-07,15.072121620178223
2003-07-08,15.429170608520508
2003-07-09,15.497171401977539
2003-07-10,15.32715129852295
2003-07-11,15.012606620788574
2003-07-14,14.919100761413574
2003-07-15,14.392045021057129
2003-07-16,14.53657341003418
2003-07-17,14.29003620147705
2003-07-18,14.4430513381958
2003-07-21,14.434551239013672
2003-07-22,14.366547584533691
2003-07-23,14.22203254699707
2003-07-24,14.137020111083984
2003-07-25,14.451556205749512
2003-07-28,14.485560417175293
2003-07-29,14.400552749633789
2003-07-30,13.839488983154297
2003-07-31,13.949997901916504
2003-08-01,13.839488983154297
2003-08-04,13.958499908447266
2003-08-05,13.711977005004883
2003-08-06,13.967009544372559
2003-08-07,14.043516159057617
2003-08-08,14.29003620147705
2003-08-11,14.409051895141602
2003-08-12,14.315539360046387
2003-08-13,14.281535148620605
2003-08-14,14.451556205749512
2003-08-15,14.383550643920898
2003-08-18,14.451556205749512
2003-08-19,14.494056701660156
2003-08-20,14.409051895141602
2003-08-21,14.647078514099121
2003-08-22,14.587564468383789
2003-08-25,14.562071800231934
2003-08-26,14.596070289611816
2003-08-27,14.4430513381958
2003-08-28,14.366547584533691
2003-08-29,14.532363891601562
2003-09-02,14.659918785095215
2003-09-03,14.880999565124512
2003-09-04,15.008559226989746
2003-09-05,15.306172370910645
2003-09-08,15.22964096069336
2003-09-09,14.89801025390625
2003-09-10,15.306172370910645
2003-09-11,15.612298965454102
2003-09-12,15.7993745803833
2003-09-15,15.96944522857666
2003-09-16,15.918416976928711
2003-09-17,15.748361587524414
2003-09-18,15.875913619995117
