Date,VST
2017-05-11,13.086577415466309
2017-05-12,13.308676719665527
2017-05-15,13.436809539794922
2017-05-16,13.172002792358398
2017-05-17,12.890110969543457
2017-05-18,12.642388343811035
2017-05-19,12.847396850585938
2017-05-22,12.779060363769531
2017-05-23,12.813232421875
2017-05-24,12.813232421875
2017-05-25,12.685102462768555
2017-05-26,12.80469036102295
2017-05-30,12.744894027709961
2017-05-31,12.6167631149292
2017-06-01,12.736353874206543
2017-06-02,12.80469036102295
2017-06-05,13.03532886505127
2017-06-06,13.257426261901855
2017-06-07,13.394098281860352
2017-06-08,13.428267478942871
2017-06-09,13.49660587310791
2017-06-12,13.667448043823242
2017-06-13,13.966421127319336
2017-06-14,14.342278480529785
2017-06-15,14.179973602294922
2017-06-16,14.265398979187012
2017-06-19,14.265398979187012
2017-06-20,14.28248119354248
2017-06-21,14.265398979187012
2017-06-22,14.222687721252441
2017-06-23,14.308104515075684
2017-06-26,14.265398979187012
2017-06-27,14.265398979187012
2017-06-28,14.402076721191406
2017-06-29,14.265398979187012
2017-06-30,14.342278480529785
2017-07-03,14.530205726623535
2017-07-05,14.29956340789795
2017-07-06,14.068925857543945
2017-07-07,14.043302536010742
2017-07-10,14.02621841430664
2017-07-11,14.043302536010742
2017-07-12,13.898083686828613
2017-07-13,13.56494426727295
2017-07-14,13.684532165527344
2017-07-17,13.633279800415039
2017-07-18,13.693072319030762
2017-07-19,13.633279800415039
2017-07-20,13.838293075561523
2017-07-21,14.000591278076172
2017-07-24,14.179973602294922
2017-07-25,14.188514709472656
2017-07-26,14.103099822998047
2017-07-27,14.111637115478516
2017-07-28,14.034760475158691
2017-07-31,14.034760475158691
2017-08-01,14.188514709472656
2017-08-02,14.111637115478516
2017-08-03,13.821203231811523
2017-08-04,14.231229782104492
2017-08-07,14.538747787475586
2017-08-08,14.683960914611816
2017-08-09,14.581459999084473
2017-08-10,14.521663665771484
2017-08-11,14.701045989990234
2017-08-14,14.846264839172363
2017-08-15,14.95730972290039
2017-08-16,15.085443496704102
2017-08-17,14.624168395996094
2017-08-18,14.982941627502441
2017-08-21,15.085443496704102
2017-08-22,15.102524757385254
2017-08-23,15.136695861816406
2017-08-24,15.076902389526367
2017-08-25,15.162318229675293
2017-08-28,15.170868873596191
2017-08-29,15.128159523010254
2017-08-30,14.829180717468262
2017-08-31,15.119612693786621
2017-09-01,15.239200592041016
2017-09-05,15.162318229675293
2017-09-06,15.17940902709961
2017-09-07,15.264829635620117
2017-09-08,15.076902389526367
2017-09-11,15.136695861816406
2017-09-12,15.119612693786621
2017-09-13,15.128159523010254
2017-09-14,15.205039978027344
2017-09-15,15.187952995300293
2017-09-18,15.367335319519043
2017-09-19,15.273371696472168
2017-09-20,15.563800811767578
2017-09-21,15.512550354003906
2017-09-22,15.504006385803223
2017-09-25,15.512550354003906
2017-09-26,15.768815040588379
2017-09-27,15.973830223083496
2017-09-28,15.931118965148926
2017-09-29,15.965288162231445
2017-10-02,16.144670486450195
2017-10-03,16.144670486450195
2017-10-04,16.1702938079834
2017-10-05,16.332592010498047
2017-10-06,16.050708770751953
2017-10-09,16.1702938079834
2017-10-10,16.067790985107422
2017-10-11,16.238637924194336
2017-10-12,16.298429489135742
2017-10-13,16.23009490966797
2017-10-16,16.2215518951416
2017-10-17,16.238637924194336
2017-10-18,15.973830223083496
2017-10-19,16.08487319946289
2017-10-20,16.255722045898438
2017-10-23,16.64011573791504
2017-10-24,16.725542068481445
2017-10-25,17.357656478881836
2017-10-26,17.50287628173828
2017-10-27,17.3405704498291
2017-10-30,15.862778663635254
2017-10-31,16.605953216552734
2017-11-01,16.40947914123535
2017-11-02,16.332592010498047
2017-11-03,16.426563262939453
2017-11-06,16.53761100769043
2017-11-07,16.1873836517334
2017-11-08,16.127586364746094
2017-11-09,15.63214111328125
2017-11-10,15.896950721740723
2017-11-13,16.1873836517334
2017-11-14,16.383846282958984
2017-11-15,16.35822105407715
2017-11-16,16.21300506591797
2017-11-17,16.35822105407715
2017-11-20,16.1702938079834
2017-11-21,16.144670486450195
2017-11-22,16.605953216552734
2017-11-24,16.46927833557129
2017-11-27,16.247173309326172
2017-11-28,16.426563262939453
2017-11-29,16.35822105407715
2017-11-30,16.144670486450195
2017-12-01,15.999454498291016
2017-12-04,15.862778663635254
2017-12-05,15.213580131530762
2017-12-06,14.95730972290039
2017-12-07,15.17940902709961
2017-12-08,15.162318229675293
2017-12-11,15.46983814239502
2017-12-12,15.435670852661133
2017-12-13,14.906059265136719
2017-12-14,14.72667407989502
2017-12-15,14.786470413208008
2017-12-18,15.196492195129395
2017-12-19,15.375876426696777
2017-12-20,15.512550354003906
2017-12-21,15.512550354003906
2017-12-22,15.358796119689941
2017-12-26,15.153782844543457
2017-12-27,15.247746467590332
2017-12-28,15.299001693725586
2017-12-29,15.649227142333984
2018-01-02,15.734646797180176
2018-01-03,15.777360916137695
2018-01-04,15.794445037841797
2018-01-05,15.95674991607666
2018-01-08,15.973830223083496
2018-01-09,15.768815040588379
2018-01-10,15.674850463867188
2018-01-11,15.837152481079102
2018-01-12,15.862778663635254
2018-01-16,15.358796119689941
2018-01-17,15.751737594604492
2018-01-18,16.050708770751953
2018-01-19,16.648656845092773
2018-01-22,16.435110092163086
2018-01-23,16.426563262939453
2018-01-24,16.64011573791504
2018-01-25,16.845134735107422
2018-01-26,16.90492820739746
2018-01-29,16.708454132080078
2018-01-30,16.366762161254883
2018-01-31,16.657197952270508
2018-02-01,16.77678871154785
2018-02-02,16.35822105407715
2018-02-05,15.82861328125
2018-02-06,15.948204040527344
2018-02-07,15.82861328125
2018-02-08,14.914599418640137
2018-02-09,15.273371696472168
2018-02-12,15.341708183288574
2018-02-13,15.589434623718262
2018-02-14,15.59797477722168
2018-02-15,15.965288162231445
2018-02-16,16.08487319946289
2018-02-20,16.127586364746094
2018-02-21,15.948204040527344
2018-02-22,15.990912437438965
2018-02-23,16.247173309326172
2018-02-26,16.21300506591797
2018-02-27,16.21300506591797
2018-02-28,16.1873836517334
2018-03-01,16.315513610839844
2018-03-02,16.73408317565918
2018-03-05,17.007427215576172
2018-03-06,17.485790252685547
2018-03-07,17.588294982910156
2018-03-08,17.776226043701172
2018-03-09,17.673721313476562
2018-03-12,17.47724723815918
2018-03-13,17.47724723815918
2018-03-14,17.33203125
2018-03-15,17.673721313476562
2018-03-16,17.451622009277344
2018-03-19,17.024517059326172
2018-03-20,16.930545806884766
2018-03-21,17.212444305419922
2018-03-22,17.383283615112305
2018-03-23,17.246610641479492
2018-03-26,17.690799713134766
2018-03-27,17.81894302368164
2018-03-28,18.04957389831543
2018-03-29,17.793304443359375
2018-04-02,17.383283615112305
2018-04-03,17.750593185424805
2018-04-04,17.605382919311523
2018-04-05,17.272241592407227
2018-04-06,16.81096076965332
2018-04-09,17.793304443359375
2018-04-10,18.21187400817871
2018-04-11,18.340007781982422
2018-04-12,18.331459045410156
2018-04-13,18.493759155273438
2018-04-16,18.78419303894043
2018-04-17,19.091712951660156
2018-04-18,19.08316993713379
2018-04-19,18.895244598388672
2018-04-20,18.690235137939453
2018-04-23,19.07463264465332
2018-04-24,19.031919479370117
2018-04-25,19.202762603759766
2018-04-26,19.305267333984375
2018-04-27,19.42485809326172
2018-04-30,19.518823623657227
2018-05-01,19.518823623657227
2018-05-02,19.638412475585938
2018-05-03,19.76654624938965
2018-05-04,19.65549659729004
2018-05-07,20.330326080322266
2018-05-08,19.792171478271484
2018-05-09,19.638412475585938
2018-05-10,19.570077896118164
2018-05-11,19.595699310302734
2018-05-14,19.732379913330078
2018-05-15,19.76654624938965
2018-05-16,19.715286254882812
2018-05-17,19.544452667236328
2018-05-18,19.65549659729004
2018-05-21,19.65549659729004
2018-05-22,19.834882736206055
2018-05-23,19.843421936035156
2018-05-24,20.56950569152832
2018-05-25,20.45846176147461
2018-05-29,20.509714126586914
2018-05-30,20.731815338134766
2018-05-31,20.95390510559082
2018-06-01,20.791606903076172
2018-06-04,20.731815338134766
2018-06-05,20.825767517089844
2018-06-06,21.022241592407227
2018-06-07,21.073495864868164
2018-06-08,20.979530334472656
2018-06-11,20.578046798706055
2018-06-12,20.67201805114746
2018-06-13,20.83431625366211
2018-06-14,20.509714126586914
2018-06-15,20.287612915039062
2018-06-18,20.09114646911621
2018-06-19,20.039892196655273
2018-06-20,20.202190399169922
2018-06-21,20.56096076965332
2018-06-22,20.202190399169922
2018-06-25,19.928842544555664
2018-06-26,20.364498138427734
2018-06-27,20.287612915039062
2018-06-28,20.074064254760742
2018-06-29,20.210739135742188
2018-07-02,20.509714126586914
2018-07-03,19.48465347290039
2018-07-05,19.32235336303711
2018-07-06,19.570077896118164
2018-07-09,19.39922523498535
2018-07-10,19.65549659729004
2018-07-11,19.535907745361328
2018-07-12,19.80925750732422
2018-07-13,20.022809982299805
2018-07-16,20.25344467163086
2018-07-17,20.15093994140625
2018-07-18,20.11677360534668
2018-07-19,19.843421936035156
2018-07-20,19.80072021484375
2018-07-23,19.55299186706543
2018-07-24,19.177141189575195
2018-07-25,19.057546615600586
2018-07-26,19.262556076049805
2018-07-27,19.091712951660156
2018-07-30,18.93795394897461
2018-07-31,19.305267333984375
2018-08-01,19.407773971557617
2018-08-02,19.271100997924805
2018-08-03,19.32235336303711
2018-08-06,19.81780242919922
2018-08-07,20.048439025878906
2018-08-08,19.928842544555664
2018-08-09,19.9544734954834
2018-08-10,19.459022521972656
2018-08-13,18.87816047668457
2018-08-14,19.142967224121094
2018-08-15,18.843996047973633
2018-08-16,19.177141189575195
2018-08-17,19.151504516601562
2018-08-20,19.228389739990234
2018-08-21,19.07463264465332
2018-08-22,19.2198486328125
2018-08-23,19.202762603759766
2018-08-24,19.356523513793945
2018-08-27,19.46756935119629
2018-08-28,19.56153678894043
2018-08-29,19.629867553710938
2018-08-30,19.988637924194336
2018-08-31,20.108232498168945
2018-09-04,19.826337814331055
2018-09-05,19.638412475585938
2018-09-06,19.1856746673584
2018-09-07,19.2198486328125
2018-09-10,19.56153678894043
2018-09-11,19.629867553710938
2018-09-12,19.860509872436523
2018-09-13,19.945926666259766
2018-09-14,19.945926666259766
2018-09-17,19.672584533691406
2018-09-18,19.877593994140625
2018-09-19,19.69820785522461
2018-09-20,20.00572395324707
2018-09-21,20.364498138427734
2018-09-24,20.39012336730957
2018-09-25,20.11677360534668
2018-09-26,20.279069900512695
2018-09-27,20.65492820739746
2018-09-28,21.252878189086914
2018-10-01,21.577478408813477
2018-10-02,21.73978614807129
2018-10-03,21.714157104492188
2018-10-04,21.568941116333008
2018-10-05,21.885000228881836
2018-10-08,21.722702026367188
2018-10-09,21.62019157409668
2018-10-10,21.26996421813965
2018-10-11,20.680553436279297
2018-10-12,20.689098358154297
2018-10-15,20.355955123901367
2018-10-16,20.492624282836914
2018-10-17,19.980100631713867
2018-10-18,19.527368545532227
2018-10-19,19.347978591918945
2018-10-22,19.65549659729004
2018-10-23,19.2198486328125
2018-10-24,18.912330627441406
2018-10-25,19.014833450317383
2018-10-26,18.886703491210938
2018-10-29,18.630441665649414
2018-10-30,18.698772430419922
2018-10-31,19.33089256286621
2018-11-01,19.732379913330078
2018-11-02,20.83431625366211
2018-11-05,21.32975959777832
2018-11-06,20.911197662353516
2018-11-07,21.107666015625
2018-11-08,20.714725494384766
2018-11-09,20.56950569152832
2018-11-12,21.022241592407227
2018-11-13,20.774520874023438
2018-11-14,20.373035430908203
2018-11-15,19.894676208496094
2018-11-16,20.21927833557129
2018-11-19,20.11677360534668
2018-11-20,19.108797073364258
2018-11-21,19.476110458374023
2018-11-23,19.527368545532227
2018-11-26,19.80925750732422
2018-11-27,19.5786190032959
2018-11-28,19.945926666259766
2018-11-29,19.81780242919922
2018-11-30,20.056978225708008
2018-12-03,20.31324005126953
2018-12-04,20.056978225708008
2018-12-06,20.578046798706055
2018-12-07,20.45846176147461
2018-12-10,20.202190399169922
2018-12-11,20.432830810546875
2018-12-12,20.85994529724121
2018-12-13,21.218711853027344
2018-12-14,21.107666015625
2018-12-17,20.407203674316406
2018-12-18,19.9544734954834
2018-12-19,19.78363037109375
2018-12-20,19.00629425048828
2018-12-21,18.305835723876953
2018-12-24,18.100820541381836
2018-12-26,18.963584899902344
2018-12-27,19.057546615600586
2018-12-28,19.04900360107422
2018-12-31,19.55299186706543
2019-01-02,19.117347717285156
2019-01-03,18.93795394897461
2019-01-04,19.70674705505371
2019-01-07,20.039892196655273
2019-01-08,20.048439025878906
2019-01-09,19.911760330200195
2019-01-10,20.59513282775879
2019-01-11,20.321786880493164
2019-01-14,20.11677360534668
2019-01-15,20.270532608032227
2019-01-16,20.714725494384766
2019-01-17,21.022241592407227
2019-01-18,20.67201805114746
2019-01-22,20.7403507232666
2019-01-23,21.150373458862305
2019-01-24,21.047874450683594
2019-01-25,21.056407928466797
2019-01-28,20.851402282714844
2019-01-29,21.047874450683594
2019-01-30,21.28704833984375
2019-01-31,21.4493465423584
2019-02-01,21.41518211364746
2019-02-04,21.697071075439453
2019-02-05,21.526235580444336
2019-02-06,21.577478408813477
2019-02-07,21.808116912841797
2019-02-08,22.149805068969727
2019-02-11,22.303564071655273
2019-02-12,22.45732307434082
2019-02-13,22.320646286010742
2019-02-14,22.47440528869629
2019-02-15,22.64525604248047
2019-02-19,22.713586807250977
2019-02-20,22.756296157836914
2019-02-21,22.858806610107422
2019-02-22,22.969846725463867
2019-02-25,22.687969207763672
2019-02-26,22.448781967163086
2019-02-27,22.33773422241211
2019-02-28,22.24376678466797
2019-03-01,22.679418563842773
2019-03-04,21.722702026367188
2019-03-05,21.765403747558594
2019-03-06,21.551855087280273
2019-03-07,21.30413246154785
2019-03-08,21.4664363861084
2019-03-11,21.568941116333008
2019-03-12,22.107091903686523
2019-03-13,22.226688385009766
2019-03-14,21.930557250976562
2019-03-15,21.96489715576172
2019-03-18,22.136560440063477
2019-03-19,21.956308364868164
2019-03-20,21.973472595214844
2019-03-21,22.436979293823242
2019-03-22,22.29964256286621
2019-03-25,22.394060134887695
2019-03-26,22.28247833251953
2019-03-27,22.230976104736328
2019-03-28,22.145145416259766
2019-03-29,22.342561721801758
2019-04-01,22.342561721801758
2019-04-02,22.59147834777832
2019-04-03,22.479896545410156
2019-04-04,22.35972785949707
2019-04-05,22.265310287475586
2019-04-08,22.110811233520508
2019-04-09,21.879058837890625
2019-04-10,22.230976104736328
2019-04-11,22.351139068603516
2019-04-12,22.40264892578125
2019-04-15,22.308225631713867
2019-04-16,22.29964256286621
2019-04-17,22.0335636138916
2019-04-18,22.325389862060547
2019-04-22,22.488479614257812
2019-04-23,22.677318572998047
2019-04-24,22.823230743408203
2019-04-25,23.00347900390625
2019-04-26,23.19230842590332
2019-04-29,23.218067169189453
2019-04-30,23.389739990234375
2019-05-01,23.389739990234375
2019-05-02,23.389739990234375
2019-05-03,22.883316040039062
2019-05-06,22.58289337158203
2019-05-07,22.4455623626709
2019-05-08,21.621557235717773
2019-05-09,21.329727172851562
2019-05-10,21.31255531311035
2019-05-13,21.003551483154297
2019-05-14,21.089387893676758
2019-05-15,21.02930450439453
2019-05-16,21.166643142700195
2019-05-17,21.29538345336914
2019-05-20,21.509973526000977
2019-05-21,22.102230072021484
2019-05-22,21.844724655151367
2019-05-23,21.286800384521484
2019-05-24,21.01213836669922
2019-05-28,21.106552124023438
2019-05-29,20.61730194091797
2019-05-30,20.102294921875
2019-05-31,20.22246551513672
2019-06-03,20.39413070678711
2019-06-04,20.83188819885254
2019-06-05,21.123720169067383
2019-06-06,21.132305145263672
2019-06-07,20.866214752197266
2019-06-10,20.69455337524414
2019-06-11,21.089387893676758
2019-06-12,20.788969039916992
2019-06-13,20.586210250854492
2019-06-14,20.508560180664062
2019-06-17,20.06853675842285
2019-06-18,20.36188507080078
2019-06-19,20.55170249938965
2019-06-20,20.870939254760742
2019-06-21,20.79328155517578
2019-06-24,20.612091064453125
2019-06-25,20.1634464263916
2019-06-26,19.205745697021484
2019-06-27,19.18848991394043
2019-06-28,19.533607482910156
2019-07-01,19.637142181396484
2019-07-02,19.51634979248047
2019-07-03,19.447322845458984
2019-07-05,19.447322845458984
2019-07-08,19.3524227142334
2019-07-09,19.343788146972656
2019-07-10,19.3524227142334
2019-07-11,19.31790542602539
2019-07-12,19.48183822631836
2019-07-15,19.455955505371094
2019-07-16,18.95553970336914
2019-07-17,19.171232223510742
2019-07-18,19.07632827758789
2019-07-19,18.834739685058594
2019-07-22,18.64493179321289
2019-07-23,18.489625930786133
2019-07-24,18.601791381835938
2019-07-25,18.912397384643555
2019-07-26,18.765724182128906
2019-07-29,18.782978057861328
2019-07-30,18.8692569732666
2019-07-31,18.51551055908203
2019-08-01,18.593164443969727
2019-08-02,19.01593589782715
2019-08-05,18.73984146118164
2019-08-06,19.223003387451172
2019-08-07,19.03318214416504
2019-08-08,19.628515243530273
2019-08-09,19.093584060668945
2019-08-12,19.06770133972168
2019-08-13,19.490474700927734
2019-08-14,19.231632232666016
2019-08-15,19.50772476196289
2019-08-16,20.439542770385742
2019-08-19,20.439542770385742
2019-08-20,20.52581787109375
2019-08-21,20.801910400390625
2019-08-22,20.82779312133789
2019-08-23,20.689754486083984
2019-08-26,20.931331634521484
2019-08-27,20.698375701904297
2019-08-28,20.741518020629883
2019-08-29,21.052122116088867
2019-08-30,21.526655197143555
2019-09-03,21.63019561767578
2019-09-04,21.759605407714844
2019-09-05,22.156496047973633
2019-09-06,22.02707862854004
2019-09-09,22.044334411621094
2019-09-10,22.104726791381836
2019-09-11,22.40669822692871
2019-09-12,22.665542602539062
2019-09-13,22.756567001342773
2019-09-16,23.025312423706055
2019-09-17,23.11200523376465
2019-09-18,23.19002342224121
2019-09-19,23.129344940185547
2019-09-20,23.528125762939453
2019-09-23,23.3720760345459
2019-09-24,23.389415740966797
2019-09-25,23.53679084777832
2019-09-26,23.302722930908203
2019-09-27,23.18135643005371
2019-09-30,23.172691345214844
2019-10-01,22.973299026489258
2019-10-02,22.643869400024414
2019-10-03,22.739219665527344
2019-10-04,23.346073150634766
2019-10-07,23.406749725341797
2019-10-08,23.528125762939453
2019-10-09,23.46744155883789
2019-10-10,23.33740234375
2019-10-11,23.484779357910156
2019-10-14,23.380746841430664
2019-10-15,23.320058822631836
2019-10-16,23.11200523376465
2019-10-17,23.26804542541504
2019-10-18,23.224708557128906
2019-10-21,23.45009994506836
2019-10-22,23.49344253540039
2019-10-23,23.441431045532227
2019-10-24,23.39808464050293
2019-10-25,23.49344253540039
2019-10-28,23.39808464050293
2019-10-29,23.43276596069336
2019-10-30,23.62348175048828
2019-10-31,23.43276596069336
2019-11-01,23.55413055419922
2019-11-04,23.72751235961914
2019-11-05,22.851932525634766
2019-11-06,22.32310676574707
2019-11-07,22.721891403198242
2019-11-08,22.539838790893555
2019-11-11,22.617862701416016
2019-11-12,22.79991340637207
2019-11-13,22.539838790893555
2019-11-14,22.834592819213867
2019-11-15,22.713220596313477
2019-11-18,23.129344940185547
2019-11-19,22.92127799987793
2019-11-20,23.13800621032715
2019-11-21,22.92127799987793
2019-11-22,22.99930191040039
2019-11-25,22.773900985717773
2019-11-26,22.68720817565918
2019-11-27,22.955957412719727
2019-11-29,22.99930191040039
2019-12-02,22.93862533569336
2019-12-03,22.895275115966797
2019-12-04,21.768278121948242
2019-12-05,21.196115493774414
2019-12-06,20.88402557373047
2019-12-09,20.519922256469727
2019-12-10,20.667301177978516
2019-12-11,20.71931266784668
2019-12-12,20.849346160888672
2019-12-13,20.661983489990234
2019-12-16,21.123855590820312
2019-12-17,20.8624267578125
2019-12-18,20.810136795043945
2019-12-19,21.115142822265625
2019-12-20,20.923418045043945
2019-12-23,20.609699249267578
2019-12-24,20.47027015686035
2019-12-26,20.06941032409668
2019-12-27,19.886404037475586
2019-12-30,19.886404037475586
2019-12-31,20.034547805786133
2020-01-02,19.90383529663086
2020-01-03,20.112977981567383
2020-01-06,19.773115158081055
2020-01-07,19.89512062072754
2020-01-08,20.156553268432617
2020-01-09,19.92125701904297
2020-01-10,19.834115982055664
2020-01-13,19.633682250976562
2020-01-14,19.755687713623047
2020-01-15,19.807971954345703
2020-01-16,20.217552185058594
2020-01-17,19.99097442626953
2020-01-21,19.79054069519043
2020-01-22,19.816682815551758
2020-01-23,20.008407592773438
2020-01-24,19.31995964050293
2020-01-27,18.866804122924805
2020-01-28,18.770952224731445
2020-01-29,19.28510284423828
2020-01-30,19.529111862182617
2020-01-31,19.624971389770508
2020-02-03,19.668540954589844
2020-02-04,19.206680297851562
2020-02-05,19.11081314086914
2020-02-06,18.927814483642578
2020-02-07,19.43324851989746
2020-02-10,19.407102584838867
2020-02-11,20.025835037231445
2020-02-12,19.982261657714844
2020-02-13,20.104265213012695
2020-02-14,20.295984268188477
2020-02-18,20.356985092163086
2020-02-19,19.773115158081055
2020-02-20,19.9648380279541
2020-02-21,20.417984008789062
2020-02-24,20.025835037231445
2020-02-25,19.293813705444336
2020-02-26,18.892955780029297
2020-02-27,17.943078994750977
2020-02-28,16.757911682128906
2020-03-02,17.55092430114746
2020-03-03,17.64678955078125
2020-03-04,18.34393882751465
2020-03-05,17.98664665222168
2020-03-06,17.89079475402832
2020-03-09,16.06075668334961
2020-03-10,16.85376739501953
2020-03-11,15.503029823303223
2020-03-12,12.679543495178223
2020-03-13,13.498700141906738
2020-03-16,12.03498649597168
2020-03-17,11.33170223236084
2020-03-18,11.076759338378906
2020-03-19,12.500913619995117
2020-03-20,12.377840042114258
2020-03-23,11.358075141906738
2020-03-24,12.843765258789062
2020-03-25,12.914094924926758
2020-03-26,13.881112098693848
2020-03-27,14.408576965332031
2020-03-30,14.118474006652832
2020-03-31,14.030559539794922
2020-04-01,13.476723670959473
2020-04-02,14.048142433166504
2020-04-03,13.916277885437012
2020-04-06,14.083307266235352
2020-04-07,14.329458236694336
2020-04-08,15.349224090576172
2020-04-09,15.63932991027832
2020-04-13,15.067909240722656
2020-04-14,15.314059257507324
2020-04-15,14.232757568359375
2020-04-16,14.153636932373047
2020-04-17,15.419549942016602
2020-04-20,14.848130226135254
2020-04-21,14.96241569519043
2020-04-22,15.507463455200195
2020-04-23,15.38438606262207
2020-04-24,15.859110832214355
2020-04-27,16.659095764160156
2020-04-28,16.887659072875977
2020-04-29,17.36237907409668
2020-04-30,17.177770614624023
2020-05-01,17.010738372802734
2020-05-04,16.676673889160156
2020-05-05,16.456897735595703
2020-05-06,16.026134490966797
2020-05-07,15.779991149902344
2020-05-08,16.615137100219727
2020-05-11,16.105255126953125
2020-05-12,15.911857604980469
2020-05-13,15.66569995880127
2020-05-14,16.44810676574707
2020-05-15,16.325035095214844
2020-05-18,17.511829376220703
2020-05-19,17.16897201538086
2020-05-20,17.5733642578125
2020-05-21,17.23051643371582
2020-05-22,17.415124893188477
2020-05-26,17.336008071899414
2020-05-27,17.68764877319336
2020-05-28,18.294233322143555
2020-05-29,17.968963623046875
2020-06-01,18.408519744873047
2020-06-02,18.13599395751953
2020-06-03,18.294233322143555
2020-06-04,17.82830810546875
2020-06-05,18.346982955932617
2020-06-08,19.340375900268555
2020-06-09,18.610713958740234
2020-06-10,18.654666900634766
2020-06-11,17.36237907409668
2020-06-12,17.757976531982422
2020-06-15,17.585403442382812
2020-06-16,18.134113311767578
2020-06-17,17.948259353637695
2020-06-18,17.95711326599121
2020-06-19,17.54999351501465
