Date,RVTY
2001-04-11,20.694807052612305
2001-04-12,22.213224411010742
2001-04-16,21.60663604736328
2001-04-17,21.56302833557129
2001-04-18,24.027387619018555
2001-04-19,25.91142463684082
2001-04-20,25.398672103881836
2001-04-23,24.54807472229004
2001-04-24,24.345365524291992
2001-04-25,24.798471450805664
2001-04-26,25.577533721923828
2001-04-27,25.271480560302734
2001-04-30,26.595077514648438
2001-05-01,25.040956497192383
2001-05-02,25.040956497192383
2001-05-03,24.993247985839844
2001-05-04,24.62359046936035
2001-05-07,25.57355499267578
2001-05-08,25.53380012512207
2001-05-09,26.133996963500977
2001-05-10,25.629207611083984
2001-05-11,25.53380012512207
2001-05-14,25.040956497192383
2001-05-15,25.736522674560547
2001-05-16,26.436071395874023
2001-05-17,27.870962142944336
2001-05-18,28.944150924682617
2001-05-21,29.48074722290039
2001-05-22,29.854373931884766
2001-05-23,28.566551208496094
2001-05-24,28.538711547851562
2001-05-25,28.773235321044922
2001-05-29,27.70402717590332
2001-05-30,26.63481903076172
2001-05-31,27.43771743774414
2001-06-01,27.839168548583984
2001-06-04,27.743759155273438
2001-06-05,29.58806610107422
2001-06-06,29.015703201293945
2001-06-07,28.657960891723633
2001-06-08,28.697711944580078
2001-06-11,27.004465103149414
2001-06-12,26.535446166992188
2001-06-13,26.82162857055664
2001-06-14,26.630840301513672
2001-06-15,28.284339904785156
2001-06-18,27.54502296447754
2001-06-19,25.43842887878418
2001-06-20,23.737215042114258
2001-06-21,23.52259063720703
2001-06-22,22.433502197265625
2001-06-25,22.115530014038086
2001-06-26,21.463668823242188
2001-06-27,21.249019622802734
2001-06-28,20.978736877441406
2001-06-29,21.884984970092773
2001-07-02,21.288774490356445
2001-07-03,21.209274291992188
2001-07-05,20.493824005126953
2001-07-06,19.92144775390625
2001-07-09,20.469970703125
2001-07-10,20.62896156311035
2001-07-11,19.99300765991211
2001-07-12,21.61470603942871
2001-07-13,21.89293670654297
2001-07-16,22.202974319458008
2001-07-17,22.409650802612305
2001-07-18,24.067276000976562
2001-07-19,23.915849685668945
2001-07-20,24.194778442382812
2001-07-23,23.907875061035156
2001-07-24,24.86420440673828
2001-07-25,26.00379753112793
2001-07-26,26.49791145324707
2001-07-27,27.055757522583008
2001-07-30,25.477827072143555
2001-07-31,25.103286743164062
2001-08-01,24.696834564208984
2001-08-02,24.77652931213379
2001-08-03,24.481666564941406
2001-08-06,24.30634880065918
2001-08-07,24.314319610595703
2001-08-08,23.358009338378906
2001-08-09,23.358009338378906
2001-08-10,23.692705154418945
2001-08-13,23.628965377807617
2001-08-14,23.748498916625977
2001-08-15,22.808122634887695
2001-08-16,22.59294891357422
2001-08-17,22.600923538208008
2001-08-20,22.337934494018555
2001-08-21,22.72045135498047
2001-08-22,23.20658302307129
2001-08-23,22.768264770507812
2001-08-24,23.517385482788086
2001-08-27,24.91201400756836
2001-08-28,24.513551712036133
2001-08-29,25.214841842651367
2001-08-30,25.6611270904541
2001-08-31,25.56549644470215
2001-09-04,25.398136138916016
2001-09-05,24.441829681396484
2001-09-06,24.250560760498047
2001-09-07,23.987571716308594
2001-09-10,23.27830696105957
2001-09-17,22.170574188232422
2001-09-18,21.947437286376953
2001-09-19,21.73226547241211
2001-09-20,20.616565704345703
2001-09-21,20.767986297607422
2001-09-24,21.676481246948242
2001-09-25,21.700395584106445
2001-09-26,21.126596450805664
2001-09-27,20.52092933654785
2001-09-28,20.911434173583984
2001-10-01,20.497024536132812
2001-10-02,21.230195999145508
2001-10-03,22.345897674560547
2001-10-04,22.632795333862305
2001-10-05,22.2183837890625
2001-10-08,22.505273818969727
2001-10-09,22.15464210510254
2001-10-10,22.473413467407227
2001-10-11,23.07110595703125
2001-10-12,23.302209854125977
2001-10-15,23.102989196777344
2001-10-16,23.246429443359375
2001-10-17,24.117168426513672
2001-10-18,23.398208618164062
2001-10-19,22.791086196899414
2001-10-22,22.759140014648438
2001-10-23,22.199941635131836
2001-10-24,21.768558502197266
2001-10-25,21.808500289916992
2001-10-26,21.968271255493164
2001-10-29,21.560863494873047
2001-10-30,21.305233001708984
2001-10-31,21.496950149536133
2001-11-01,21.808500289916992
2001-11-02,21.728626251220703
2001-11-05,21.784543991088867
2001-11-06,22.183963775634766
2001-11-07,22.22391128540039
2001-11-08,21.584827423095703
2001-11-09,21.568845748901367
2001-11-12,21.912349700927734
2001-11-13,23.166542053222656
2001-11-14,23.549989700317383
2001-11-15,23.87751579284668
2001-11-16,23.310340881347656
2001-11-19,23.150571823120117
2001-11-20,23.0706844329834
2001-11-21,22.80706787109375
2001-11-23,23.12660026550293
2001-11-26,23.12660026550293
2001-11-27,23.158557891845703
2001-11-28,22.327762603759766
2001-11-29,22.31976318359375
2001-11-30,22.144020080566406
2001-12-03,21.608806610107422
2001-12-04,23.645856857299805
2001-12-05,25.187620162963867
2001-12-06,26.48175811767578
2001-12-07,25.826709747314453
2001-12-10,25.650957107543945
2001-12-11,25.563093185424805
2001-12-12,25.4033203125
2001-12-13,24.76422691345215
2001-12-14,24.412750244140625
2001-12-17,25.443252563476562
2001-12-18,25.98647117614746
2001-12-19,26.369924545288086
2001-12-20,26.002452850341797
2001-12-21,26.266067504882812
2001-12-24,26.79330062866211
2001-12-26,27.48830795288086
2001-12-27,28.159324645996094
2001-12-28,28.550779342651367
2001-12-31,27.97559928894043
2002-01-02,27.951642990112305
2002-01-03,28.622669219970703
2002-01-04,28.934202194213867
2002-01-07,27.999568939208984
2002-01-08,27.959632873535156
2002-01-09,27.408424377441406
2002-01-10,27.064916610717773
2002-01-11,26.93709373474121
2002-01-14,26.377910614013672
2002-01-15,26.385902404785156
2002-01-16,25.49729347229004
2002-01-17,25.673418045043945
2002-01-18,25.04098892211914
2002-01-22,24.664718627929688
2002-01-23,25.641403198242188
2002-01-24,25.617382049560547
2002-01-25,25.209104537963867
2002-01-28,24.016292572021484
2002-01-29,23.71209144592285
2002-01-30,23.71209144592285
2002-01-31,23.61601448059082
2002-02-01,23.487939834594727
2002-02-04,22.447223663330078
2002-02-05,21.374500274658203
2002-02-06,20.77408790588379
2002-02-07,21.350481033325195
2002-02-08,21.190370559692383
2002-02-11,21.214385986328125
2002-02-12,20.990236282348633
2002-02-13,20.81412124633789
2002-02-14,20.405841827392578
2002-02-15,19.949535369873047
2002-02-19,19.477214813232422
2002-02-20,19.581279754638672
2002-02-21,19.22904396057129
2002-02-22,18.916828155517578
2002-02-25,19.2530574798584
2002-02-26,19.517240524291992
2002-02-27,18.932844161987305
2002-02-28,18.41248893737793
2002-03-01,12.608556747436523
2002-03-04,12.976799964904785
2002-03-05,13.41710090637207
2002-03-06,13.609231948852539
2002-03-07,14.16960620880127
2002-03-08,14.065539360046387
2002-03-11,13.665270805358887
2002-03-12,13.849397659301758
2002-03-13,14.009506225585938
2002-03-14,13.777344703674316
2002-03-15,13.897431373596191
2002-03-18,14.081547737121582
2002-03-19,14.28969669342041
2002-03-20,14.433794021606445
2002-03-21,14.217641830444336
2002-03-22,14.129582405090332
2002-03-25,13.88941764831543
2002-03-26,14.129582405090332
2002-03-27,14.385751724243164
2002-03-28,14.810047149658203
2002-04-01,14.890100479125977
2002-04-02,14.545866012573242
2002-04-03,13.929450035095215
2002-04-04,13.801362991333008
2002-04-05,13.801362991333008
2002-04-08,13.441121101379395
2002-04-09,13.345054626464844
2002-04-10,13.369071006774902
2002-04-11,9.614521980285645
2002-04-12,9.694578170776367
2002-04-15,9.96675968170166
2002-04-16,10.246953964233398
2002-04-17,10.705768585205078
2002-04-18,10.657471656799316
2002-04-19,10.931150436401367
2002-04-22,10.754060745239258
2002-04-23,10.46428394317627
2002-04-24,10.383788108825684
2002-04-25,10.045713424682617
2002-04-26,9.619091033935547
2002-04-29,10.150355339050293
2002-04-30,10.303302764892578
2002-05-01,9.965217590332031
2002-05-02,10.05375862121582
2002-05-03,9.908870697021484
2002-05-06,9.643239974975586
2002-05-07,9.79617977142334
2002-05-08,10.456236839294434
2002-05-09,9.908870697021484
2002-05-10,9.941071510314941
2002-05-13,10.11011028289795
2002-05-14,10.762114524841309
2002-05-15,11.076043128967285
2002-05-16,11.30142593383789
2002-05-17,11.2692289352417
2002-05-20,11.325580596923828
2002-05-21,10.947249412536621
2002-05-22,11.108240127563477
2002-05-23,11.768298149108887
2002-05-24,11.333623886108398
2002-05-28,11.293376922607422
2002-05-29,11.293376922607422
2002-05-30,11.18068790435791
2002-05-31,11.245081901550293
2002-06-03,10.480385780334473
2002-06-04,10.721867561340332
2002-06-05,10.697718620300293
2002-06-06,10.746017456054688
2002-06-07,10.754060745239258
2002-06-10,10.641375541687012
2002-06-11,10.46428394317627
2002-06-12,10.222805976867676
2002-06-13,10.424046516418457
2002-06-14,10.150355339050293
2002-06-17,10.222805976867676
2002-06-18,9.860577583312988
2002-06-19,9.788131713867188
2002-06-20,9.06368350982666
2002-06-21,8.854394912719727
2002-06-24,8.934887886047363
2002-06-25,8.830246925354004
2002-06-26,8.975136756896973
2002-06-27,8.991233825683594
2002-06-28,8.894638061523438
2002-07-01,8.266783714294434
2002-07-02,7.920655727386475
2002-07-03,7.606728553771973
2002-07-05,8.194342613220215
2002-07-08,7.880411148071289
2002-07-09,7.727471351623535
2002-07-10,7.526236057281494
2002-07-11,7.413541316986084
2002-07-12,7.807965278625488
2002-07-15,7.244505405426025
2002-07-16,7.043271541595459
2002-07-17,7.043271541595459
2002-07-18,6.710580825805664
2002-07-19,6.248062610626221
2002-07-22,5.964058876037598
2002-07-23,5.558341026306152
2002-07-24,6.0857744216918945
2002-07-25,5.964058876037598
2002-07-26,5.436625003814697
2002-07-29,5.8829145431518555
2002-07-30,6.345435619354248
2002-07-31,6.18314790725708
2002-08-01,6.329204559326172
2002-08-02,6.369776725769043
2002-08-05,5.9397149085998535
2002-08-06,5.931600093841553
2002-08-07,5.923487186431885
2002-08-08,6.272405624389648
2002-08-09,6.142575263977051
2002-08-12,5.120166778564453
2002-08-13,4.706332206726074
2002-08-14,4.625188827514648
2002-08-15,4.13021183013916
2002-08-16,3.9598095417022705
2002-08-19,4.446671962738037
2002-08-20,4.2924981117248535
2002-08-21,4.3168439865112305
2002-08-22,5.071477890014648
2002-08-23,4.738790988922119
2002-08-26,4.746901512145996
2002-08-27,4.535928249359131
2002-08-28,4.365528106689453
2002-08-29,4.422328948974609
2002-08-30,4.625188827514648
2002-09-03,4.397986888885498
2002-09-04,4.544045448303223
2002-09-05,4.300610542297363
2002-09-06,4.479129791259766
2002-09-09,4.462900161743164
2002-09-10,4.544045448303223
2002-09-11,4.5927300453186035
2002-09-12,4.462900161743164
2002-09-13,4.341182708740234
2002-09-16,4.381758213043213
2002-09-17,4.219470500946045
2002-09-18,4.024725437164307
2002-09-19,4.057179927825928
2002-09-20,4.276269435882568
2002-09-23,4.227584362030029
2002-09-24,4.178899765014648
2002-09-25,4.365528106689453
2002-09-26,4.462900161743164
2002-09-27,4.462900161743164
2002-09-30,4.422328948974609
2002-10-01,4.422328948974609
2002-10-02,4.527817726135254
2002-10-03,4.649531841278076
2002-10-04,4.446671962738037
2002-10-07,4.414215564727783
2002-10-08,4.324957370758057
2002-10-09,4.065298080444336
2002-10-10,3.619006395339966
2002-10-11,3.813753128051758
2002-10-14,3.7326085567474365
2002-10-15,3.8948957920074463
2002-10-16,3.7137374877929688
2002-10-17,3.598454713821411
2002-10-18,3.829021453857422
2002-10-21,3.9195988178253174
2002-10-22,3.6643319129943848
2002-10-23,3.829021453857422
2002-10-24,3.9937098026275635
2002-10-25,4.117224216461182
2002-10-28,4.314852714538574
2002-10-29,5.187704563140869
2002-10-30,5.352393627166748
2002-10-31,5.731176853179932
2002-11-01,6.0111494064331055
2002-11-04,6.0111494064331055
2002-11-05,6.03585147857666
2002-11-06,6.175839900970459
2002-11-07,6.1346635818481445
2002-11-08,6.24171257019043
2002-11-11,5.862928867340088
2002-11-12,5.945273399353027
2002-11-13,6.052322864532471
2002-11-14,6.225241661071777
2002-11-15,6.21701192855835
2002-11-18,6.20054292678833
2002-11-19,6.258183002471924
2002-11-20,6.406402587890625
2002-11-21,6.958108901977539
2002-11-22,6.999284267425537
2002-11-25,7.3286638259887695
2002-11-26,7.065162658691406
2002-11-27,7.131036281585693
2002-11-29,7.048690319061279
2002-12-02,7.279257297515869
2002-12-03,7.163973331451416
2002-12-04,6.859297752380371
2002-12-05,6.785189628601074
2002-12-06,6.752249240875244
2002-12-09,6.587560653686523
2002-12-10,6.752249240875244
2002-12-11,7.081629276275635
2002-12-12,7.03222131729126
2002-12-13,6.785189628601074
2002-12-16,6.752249240875244
2002-12-17,6.809891223907471
2002-12-18,6.851061820983887
2002-12-19,6.5216851234436035
2002-12-20,6.4228715896606445
2002-12-23,6.562856197357178
2002-12-24,6.406402587890625
2002-12-26,6.496983051300049
2002-12-27,6.628735065460205
2002-12-30,6.587560653686523
2002-12-31,6.793421745300293
2003-01-02,7.271021842956543
2003-01-03,7.02398681640625
2003-01-06,7.312192916870117
2003-01-07,7.081629276275635
2003-01-08,6.859297752380371
2003-01-09,6.999284267425537
2003-01-10,7.131036281585693
2003-01-13,7.131036281585693
2003-01-14,7.509817600250244
2003-01-15,7.186190605163574
2003-01-16,7.269175052642822
2003-01-17,7.02852725982666
2003-01-21,6.804478168487549
2003-01-22,6.738091945648193
2003-01-23,6.84596586227417
2003-01-24,6.779582500457764
2003-01-27,6.555533409118652
2003-01-28,6.63851261138916
2003-01-29,6.621917247772217
2003-01-30,6.613620758056641
2003-01-31,6.472550868988037
2003-02-03,6.3065900802612305
2003-02-04,6.256801605224609
2003-02-05,6.439361095428467
2003-02-06,6.406164169311523
2003-02-07,6.314889907836914
2003-02-10,6.148925304412842
2003-02-11,6.20701265335083
2003-02-12,6.198713302612305
2003-02-13,6.339779853820801
2003-02-14,6.223608016967773
2003-02-18,6.472550868988037
2003-02-19,6.472550868988037
2003-02-20,6.522340297698975
2003-02-21,6.704900741577148
2003-02-24,6.5887250900268555
2003-02-25,6.5887250900268555
2003-02-26,6.621917247772217
2003-02-27,6.92894983291626
2003-02-28,7.036827564239502
2003-03-03,6.796177387237549
2003-03-04,6.771285057067871
2003-03-05,6.8625640869140625
2003-03-06,6.779582500457764
2003-03-07,6.821073055267334
2003-03-10,6.671707630157471
2003-03-11,6.630216598510742
2003-03-12,6.671707630157471
2003-03-13,6.870865345001221
2003-03-14,6.904054164886475
2003-03-17,7.21938419342041
2003-03-18,7.177893161773682
2003-03-19,7.302367210388184
2003-03-20,7.119805812835693
2003-03-21,7.385348796844482
2003-03-24,7.227682590484619
2003-03-25,7.501522064208984
2003-03-26,7.426839351654053
2003-03-27,7.501522064208984
2003-03-28,7.642587184906006
2003-03-31,7.377050399780273
2003-04-01,7.476632118225098
2003-04-02,7.708978176116943
2003-04-03,7.883235931396484
2003-04-04,7.476632118225098
2003-04-07,7.534712791442871
2003-04-08,7.468328475952148
2003-04-09,7.385348796844482
2003-04-10,7.310666561126709
2003-04-11,7.3438544273376465
2003-04-14,7.385348796844482
2003-04-15,7.5275373458862305
2003-04-16,7.4438958168029785
2003-04-17,7.611172676086426
2003-04-21,7.686448574066162
2003-04-22,8.171558380126953
2003-04-23,8.238469123840332
2003-04-24,7.661355495452881
2003-04-25,7.862092971801758
2003-04-28,8.196653366088867
2003-04-29,8.40574836730957
2003-04-30,8.297015190124512
2003-05-01,8.531205177307129
2003-05-02,8.690118789672852
2003-05-05,8.991218566894531
2003-05-06,9.35086727142334
2003-05-07,9.049771308898926
2003-05-08,8.966126441955566
2003-05-09,9.275595664978027
2003-05-12,9.559967994689941
2003-05-13,9.217046737670898
2003-05-14,9.752339363098145
2003-05-15,9.919614791870117
2003-05-16,10.120355606079102
2003-05-19,9.317415237426758
2003-05-20,9.342506408691406
2003-05-21,9.559967994689941
2003-05-22,9.869433403015137
2003-05-23,10.070167541503906
2003-05-27,10.45490550994873
2003-05-28,10.580370903015137
2003-05-29,10.705825805664062
2003-05-30,10.697464942932129
2003-06-02,10.722554206848145
2003-06-03,10.68909740447998
2003-06-04,11.266213417053223
2003-06-05,11.47530460357666
2003-06-06,11.542219161987305
2003-06-09,10.856376647949219
2003-06-10,11.115657806396484
2003-06-11,11.458582878112793
2003-06-12,11.08220100402832
2003-06-13,11.048745155334473
2003-06-16,11.291301727294922
2003-06-17,11.47530460357666
2003-06-18,11.701128959655762
2003-06-19,11.676041603088379
2003-06-20,11.592398643493652
2003-06-23,11.182570457458496
2003-06-24,11.224386215209961
2003-06-25,11.24948501586914
2003-06-26,11.24948501586914
2003-06-27,11.584041595458984
2003-06-30,11.550586700439453
2003-07-01,11.450215339660645
2003-07-02,11.709497451782227
2003-07-03,11.676041603088379
2003-07-07,11.793135643005371
2003-07-08,11.709497451782227
2003-07-09,12.044055938720703
2003-07-10,11.709497451782227
2003-07-11,11.876773834228516
2003-07-14,12.311701774597168
2003-07-15,12.345158576965332
2003-07-16,12.101449012756348
2003-07-17,11.765295028686523
2003-07-18,12.034218788146973
2003-07-21,11.740086555480957
2003-07-22,11.992195129394531
2003-07-23,11.471163749694824
2003-07-24,12.042621612548828
2003-07-25,12.311537742614746
2003-07-28,12.479618072509766
2003-07-29,12.22750186920166
2003-07-30,12.723325729370117
2003-07-31,12.48802375793457
2003-08-01,12.630878448486328
2003-08-04,12.521636962890625
2003-08-05,12.614076614379883
2003-08-06,11.798912048339844
2003-08-07,11.975388526916504
2003-08-08,11.899757385253906
2003-08-11,12.067828178405762
2003-08-12,12.353560447692871
2003-08-13,12.798962593078613
2003-08-14,12.723325729370117
2003-08-15,12.899808883666992
2003-08-18,13.067874908447266
2003-08-19,13.446051597595215
2003-08-20,13.43764591217041
2003-08-21,13.429244995117188
2003-08-22,13.109901428222656
2003-08-25,13.059475898742676
2003-08-26,13.126709938049316
2003-08-27,12.983840942382812
2003-08-28,12.874594688415527
2003-08-29,13.899857521057129
2003-09-02,13.807413101196289
2003-09-03,13.656147003173828
2003-09-04,14.168780326843262
2003-09-05,14.219202041625977
2003-09-08,14.025915145874023
2003-09-09,13.790603637695312
2003-09-10,13.219146728515625
2003-09-11,13.193936347961426
2003-09-12,13.193936347961426
2003-09-15,13.488069534301758
2003-09-16,13.824225425720215
