Date,HD
2000-07-14,32.66347885131836
2000-07-17,32.91668701171875
2000-07-18,33.2060546875
2000-07-19,33.061378479003906
2000-07-20,33.603973388671875
2000-07-21,33.061378479003906
2000-07-24,32.41028594970703
2000-07-25,31.83153533935547
2000-07-26,30.99956512451172
2000-07-27,31.686859130859375
2000-07-28,30.493146896362305
2000-07-31,29.95059585571289
2000-08-01,30.09526824951172
2000-08-02,30.746370315551758
2000-08-03,29.95059585571289
2000-08-04,31.25276756286621
2000-08-07,31.83153533935547
2000-08-08,32.98904800415039
2000-08-09,33.56780242919922
2000-08-10,31.903873443603516
2000-08-11,32.37411117553711
2000-08-14,34.14654541015625
2000-08-15,30.963390350341797
2000-08-16,29.51650619506836
2000-08-17,29.69736671447754
2000-08-18,29.73354721069336
2000-08-21,29.444169998168945
2000-08-22,29.62503433227539
2000-08-23,29.73354721069336
2000-08-24,29.190969467163086
2000-08-25,29.22713279724121
2000-08-28,28.9377498626709
2000-08-29,28.779905319213867
2000-08-30,28.019695281982422
2000-08-31,27.838695526123047
2000-09-01,28.128293991088867
2000-09-05,29.033329010009766
2000-09-06,29.322940826416016
2000-09-07,29.25053596496582
2000-09-08,30.66236114501953
2000-09-11,31.422595977783203
2000-09-12,32.36383056640625
2000-09-13,31.71220588684082
2000-09-14,32.14664077758789
2000-09-15,31.422595977783203
2000-09-18,31.893218994140625
2000-09-19,30.698570251464844
2000-09-20,30.698570251464844
2000-09-21,31.857011795043945
2000-09-22,32.40003967285156
2000-09-25,31.639801025390625
2000-09-26,30.915796279907227
2000-09-27,31.71220588684082
2000-09-28,31.857011795043945
2000-09-29,30.66236114501953
2000-10-02,30.445173263549805
2000-10-03,31.169179916381836
2000-10-04,32.18280029296875
2000-10-05,31.13299560546875
2000-10-06,29.57634925842285
2000-10-09,29.467741012573242
2000-10-10,29.3591365814209
2000-10-11,28.345502853393555
2000-10-12,20.200241088867188
2000-10-13,21.03286361694336
2000-10-16,21.82929801940918
2000-10-17,20.34504508972168
2000-10-18,21.141477584838867
2000-10-19,22.372310638427734
2000-10-20,22.84292221069336
2000-10-23,23.494539260864258
2000-10-24,22.734325408935547
2000-10-25,22.227508544921875
2000-10-26,22.55331802368164
2000-10-27,22.80672836303711
2000-10-30,23.711753845214844
2000-10-31,24.90638542175293
2000-11-01,25.521804809570312
2000-11-02,24.7616024017334
2000-11-03,23.892765045166016
2000-11-06,23.928953170776367
2000-11-07,23.965160369873047
2000-11-08,23.892765045166016
2000-11-09,22.480911254882812
2000-11-10,20.996667861938477
2000-11-13,21.64828872680664
2000-11-14,22.6981201171875
2000-11-15,22.951528549194336
2000-11-16,22.6981201171875
2000-11-17,22.480911254882812
2000-11-20,22.517120361328125
2000-11-21,22.155105590820312
2000-11-22,21.28628158569336
2000-11-24,21.720693588256836
2000-11-27,22.444713592529297
2000-11-28,22.939006805419922
2000-11-29,23.192672729492188
2000-11-30,22.72157859802246
2000-12-01,22.57663345336914
2000-12-04,23.627534866333008
2000-12-05,25.511940002441406
2000-12-06,26.12800407409668
2000-12-07,26.055524826049805
2000-12-08,27.396333694458008
2000-12-11,26.16423225402832
2000-12-12,26.091768264770508
2000-12-13,26.200489044189453
2000-12-14,25.43946647644043
2000-12-15,24.316082000732422
2000-12-18,25.58441734313965
2000-12-19,24.71470832824707
2000-12-20,23.844968795776367
2000-12-21,24.859655380249023
2000-12-22,24.13489532470703
2000-12-26,23.591289520263672
2000-12-27,24.787193298339844
2000-12-28,25.294513702392578
2000-12-29,26.490385055541992
2001-01-02,26.417919158935547
2001-01-03,29.82431983947754
2001-01-04,29.96928596496582
2001-01-05,28.845888137817383
2001-01-08,27.650033950805664
2001-01-09,26.599098205566406
2001-01-10,27.505067825317383
2001-01-11,28.44727897644043
2001-01-12,28.483524322509766
2001-01-16,28.33856201171875
2001-01-17,26.889005661010742
2001-01-18,25.656892776489258
2001-01-19,23.772493362426758
2001-01-22,25.366994857788086
2001-01-23,25.946805953979492
2001-01-24,26.12800407409668
2001-01-25,26.671579360961914
2001-01-26,25.946805953979492
2001-01-29,26.381671905517578
2001-01-30,26.671579360961914
2001-01-31,27.947193145751953
2001-02-01,28.20809555053711
2001-02-02,27.187623977661133
2001-02-05,27.025270462036133
2001-02-06,26.46864891052246
2001-02-07,26.544015884399414
2001-02-08,25.506155014038086
2001-02-09,25.761266708374023
2001-02-12,26.515039443969727
2001-02-13,26.851327896118164
2001-02-14,26.509231567382812
2001-02-15,25.865636825561523
2001-02-16,24.932125091552734
2001-02-20,25.564130783081055
2001-02-21,23.74350929260254
2001-02-22,23.192672729492188
2001-02-23,23.198471069335938
2001-02-26,25.366994857788086
2001-02-27,25.859834671020508
2001-02-28,24.642227172851562
2001-03-01,24.062406539916992
2001-03-02,24.091386795043945
2001-03-05,24.021814346313477
2001-03-06,24.004396438598633
2001-03-07,25.36248779296875
2001-03-08,25.954469680786133
2001-03-09,25.838397979736328
2001-03-12,24.410673141479492
2001-03-13,24.7821044921875
2001-03-14,24.155302047729492
2001-03-15,25.072303771972656
2001-03-16,24.52674674987793
2001-03-19,24.666044235229492
2001-03-20,24.346826553344727
2001-03-21,24.085664749145508
2001-03-22,23.65618324279785
2001-03-23,23.023557662963867
2001-03-26,23.998607635498047
2001-03-27,25.22319793701172
2001-03-28,25.089717864990234
2001-03-29,24.75890350341797
2001-03-30,25.014263153076172
2001-04-02,24.695056915283203
2001-04-03,24.724079132080078
2001-04-04,24.549968719482422
2001-04-05,25.51338005065918
2001-04-06,25.408916473388672
2001-04-09,24.486114501953125
2001-04-10,24.962026596069336
2001-04-11,24.085664749145508
2001-04-12,24.17271614074707
2001-04-16,24.085664749145508
2001-04-17,24.323606491088867
2001-04-18,26.471006393432617
2001-04-19,26.743793487548828
2001-04-20,26.819232940673828
2001-04-23,26.807634353637695
2001-04-24,26.128583908081055
2001-04-25,26.708967208862305
2001-04-26,27.451847076416016
2001-04-27,27.9161376953125
2001-04-30,27.335771560668945
2001-05-01,28.577791213989258
2001-05-02,28.316591262817383
2001-05-03,28.15409278869629
2001-05-04,28.780920028686523
2001-05-07,28.49072265625
2001-05-08,29.0246639251709
2001-05-09,28.15409278869629
2001-05-10,28.58358383178711
2001-05-11,28.949234008789062
2001-05-14,28.52553367614746
2001-05-15,29.076906204223633
2001-05-16,29.721128463745117
2001-05-17,30.179609298706055
2001-05-18,30.585880279541016
2001-05-21,30.980545043945312
2001-05-22,30.754192352294922
2001-05-23,30.53944206237793
2001-05-24,31.021163940429688
2001-05-25,30.342121124267578
2001-05-29,29.332290649414062
2001-05-30,29.013063430786133
2001-05-31,28.606792449951172
2001-06-01,28.589385986328125
2001-06-04,29.018861770629883
2001-06-05,29.22199249267578
2001-06-06,28.734477996826172
2001-06-07,29.430938720703125
2001-06-08,29.483173370361328
2001-06-11,29.44253158569336
2001-06-12,29.686494827270508
2001-06-13,29.337997436523438
2001-06-14,28.75714683532715
2001-06-15,28.40285301208496
2001-06-18,28.46092987060547
2001-06-19,28.745534896850586
2001-06-20,28.60032844543457
2001-06-21,29.494808197021484
2001-06-22,29.454158782958984
2001-06-25,28.46092987060547
2001-06-26,27.386384963989258
2001-06-27,27.212120056152344
2001-06-28,27.299259185791016
2001-06-29,27.438657760620117
2001-07-02,27.705854415893555
2001-07-03,27.816205978393555
2001-07-05,27.101770401000977
2001-07-06,26.34668731689453
2001-07-09,26.71261978149414
2001-07-10,26.137590408325195
2001-07-11,26.549978256225586
2001-07-12,27.880102157592773
2001-07-13,28.28668975830078
2001-07-16,28.519010543823242
2001-07-17,28.762964248657227
2001-07-18,28.60032844543457
2001-07-19,28.925594329833984
2001-07-20,28.693269729614258
2001-07-23,27.86267852783203
2001-07-24,27.380563735961914
2001-07-25,28.58291244506836
2001-07-26,28.751346588134766
2001-07-27,28.838470458984375
2001-07-30,28.7803955078125
2001-07-31,29.256681442260742
2001-08-01,28.913969039916992
2001-08-02,28.913969039916992
2001-08-03,28.53643226623535
2001-08-06,28.042734146118164
2001-08-07,28.45512580871582
2001-08-08,27.81039047241211
2001-08-09,28.15889549255371
2001-08-10,28.14728355407715
2001-08-13,27.93817138671875
2001-08-14,28.635175704956055
2001-08-15,28.5712833404541
2001-08-16,28.977874755859375
2001-08-17,28.594512939453125
2001-08-20,28.925594329833984
2001-08-21,27.93817138671875
2001-08-22,28.373796463012695
2001-08-23,27.874290466308594
2001-08-24,29.006914138793945
2001-08-27,28.45512580871582
2001-08-28,27.844730377197266
2001-08-29,27.321571350097656
2001-08-30,26.635616302490234
2001-08-31,26.71119499206543
2001-09-04,27.216917037963867
2001-09-05,26.73444938659668
2001-09-06,25.31604766845703
2001-09-07,23.804649353027344
2001-09-10,23.57211685180664
2001-09-17,21.04342269897461
2001-09-18,21.328264236450195
2001-09-19,20.520233154296875
2001-09-20,19.06696128845215
2001-09-21,19.247169494628906
2001-09-24,20.93296241760254
2001-09-25,21.10154914855957
2001-09-26,20.665571212768555
2001-09-27,21.450340270996094
2001-09-28,22.30486488342285
2001-10-01,21.98513412475586
2001-10-02,22.700143814086914
2001-10-03,23.73488426208496
2001-10-04,22.781539916992188
2001-10-05,22.909427642822266
2001-10-08,22.30486488342285
2001-10-09,22.031646728515625
2001-10-10,23.37447166442871
2001-10-11,25.054454803466797
2001-10-12,24.22899627685547
2001-10-15,23.810453414916992
2001-10-16,24.194122314453125
2001-10-17,23.548871994018555
2001-10-18,23.659313201904297
2001-10-19,23.490737915039062
2001-10-22,23.223337173461914
2001-10-23,23.455854415893555
2001-10-24,23.36866569519043
2001-10-25,23.513988494873047
2001-10-26,23.420988082885742
2001-10-29,22.45018768310547
2001-10-30,21.857257843017578
2001-10-31,22.22348403930664
2001-11-01,22.322298049926758
2001-11-02,23.43842124938965
2001-11-05,24.15341567993164
2001-11-06,24.82192611694336
2001-11-07,24.385942459106445
2001-11-08,24.35106658935547
2001-11-09,24.478967666625977
2001-11-12,23.90346336364746
2001-11-13,25.577634811401367
2001-11-14,26.873964309692383
2001-11-15,27.02509307861328
2001-11-16,26.623991012573242
2001-11-19,27.36225700378418
2001-11-20,26.844892501831055
2001-11-21,26.961156845092773
2001-11-23,27.077421188354492
2001-11-26,26.461231231689453
2001-11-27,25.22748565673828
2001-11-28,25.518796920776367
2001-11-29,25.646991729736328
2001-11-30,27.179283142089844
2001-12-03,27.027803421020508
2001-12-04,27.791034698486328
2001-12-05,29.072790145874023
2001-12-06,28.635831832885742
2001-12-07,28.787324905395508
2001-12-10,28.11729621887207
2001-12-11,27.948341369628906
2001-12-12,28.169729232788086
2001-12-13,27.965831756591797
2001-12-14,29.020349502563477
2001-12-17,29.131053924560547
2001-12-18,29.22427749633789
2001-12-19,29.480628967285156
2001-12-20,29.311689376831055
2001-12-21,30.004989624023438
2001-12-24,29.900108337402344
2001-12-26,30.074893951416016
2001-12-27,29.970035552978516
2001-12-28,30.004989624023438
2001-12-31,29.71952247619629
2002-01-02,29.3582820892334
2002-01-03,29.160181045532227
2002-01-04,29.684539794921875
2002-01-07,29.47479248046875
2002-01-08,29.77193832397461
2002-01-09,29.282535552978516
2002-01-10,29.305845260620117
2002-01-11,29.399063110351562
2002-01-14,28.857242584228516
2002-01-15,28.956268310546875
2002-01-16,28.600866317749023
2002-01-17,27.965831756591797
2002-01-18,28.25712776184082
2002-01-22,28.25712776184082
2002-01-23,28.268775939941406
2002-01-24,27.959997177124023
2002-01-25,27.38319969177246
2002-01-28,27.84929084777832
2002-01-29,27.38319969177246
2002-01-30,28.589210510253906
2002-01-31,29.18348503112793
2002-02-01,28.781478881835938
2002-02-04,28.5426025390625
2002-02-05,28.606704711914062
2002-02-06,28.496013641357422
2002-02-07,28.46105194091797
2002-02-08,28.956268310546875
2002-02-11,29.422382354736328
2002-02-12,29.311689376831055
2002-02-13,29.85348892211914
2002-02-14,30.034130096435547
2002-02-15,29.434019088745117
2002-02-19,29.33497428894043
2002-02-20,30.127342224121094
2002-02-21,29.888465881347656
2002-02-22,29.713680267333984
2002-02-25,30.337081909179688
2002-02-26,30.01081657409668
2002-02-27,29.66705322265625
2002-02-28,29.131053924560547
2002-03-01,29.299999237060547
2002-03-04,29.072790145874023
2002-03-05,27.67450523376465
2002-03-06,28.3736572265625
2002-03-07,28.19886589050293
2002-03-08,28.51346778869629
2002-03-11,28.158090591430664
2002-03-12,28.19890594482422
2002-03-13,28.286396026611328
2002-03-14,28.19890594482422
2002-03-15,28.531343460083008
2002-03-18,28.408870697021484
2002-03-19,28.86958885192871
2002-03-20,28.95126724243164
2002-03-21,28.607166290283203
2002-03-22,28.787960052490234
2002-03-25,28.257230758666992
2002-03-26,28.5779972076416
2002-03-27,28.72964096069336
2002-03-28,28.35053253173828
2002-04-01,28.12308692932129
2002-04-02,27.708999633789062
2002-04-03,27.38239860534668
2002-04-04,28.082275390625
2002-04-05,28.443866729736328
2002-04-08,28.86958885192871
2002-04-09,28.624671936035156
2002-04-10,29.009599685668945
2002-04-11,28.770462036132812
2002-04-12,29.37118911743164
2002-04-15,28.694656372070312
2002-04-16,29.067916870117188
2002-04-17,28.79379653930664
2002-04-18,28.881288528442383
2002-04-19,28.665485382080078
2002-04-22,28.29222869873047
2002-04-23,28.496347427368164
2002-04-24,28.093929290771484
2002-04-25,28.385520935058594
2002-04-26,28.047258377075195
2002-04-29,27.388208389282227
2002-04-30,27.044124603271484
2002-05-01,27.143266677856445
2002-05-02,27.294906616210938
2002-05-03,27.119943618774414
2002-05-06,26.070131301879883
2002-05-07,26.6591854095459
2002-05-08,27.0324649810791
2002-05-09,26.915815353393555
2002-05-10,26.536712646484375
2002-05-13,26.60671043395996
2002-05-14,27.983108520507812
2002-05-15,27.411556243896484
2002-05-16,27.411556243896484
2002-05-17,28.047258377075195
2002-05-20,28.286396026611328
2002-05-21,26.18678092956543
2002-05-22,25.807687759399414
2002-05-23,25.020326614379883
2002-05-24,25.32359504699707
2002-05-28,24.22714614868164
2002-05-29,23.883041381835938
2002-05-30,23.41646385192871
2002-05-31,24.314624786376953
2002-06-03,23.632261276245117
2002-06-04,23.387310028076172
2002-06-05,23.643917083740234
2002-06-06,22.75157928466797
2002-06-07,22.64661407470703
2002-06-10,23.29982566833496
2002-06-11,22.867687225341797
2002-06-12,22.22534942626953
2002-06-13,22.131906509399414
2002-06-14,21.594663619995117
2002-06-17,22.482280731201172
2002-06-18,21.956724166870117
2002-06-19,21.98592758178711
2002-06-20,21.320209503173828
2002-06-21,20.829689025878906
2002-06-24,21.413637161254883
2002-06-25,21.104143142700195
2002-06-26,21.337736129760742
2002-06-27,21.72313690185547
2002-06-28,21.448684692382812
2002-07-01,20.759613037109375
2002-07-02,19.708492279052734
2002-07-03,21.51875877380371
2002-07-05,22.184465408325195
2002-07-08,21.54795265197754
2002-07-09,20.642822265625
2002-07-10,19.4165096282959
2002-07-11,18.336200714111328
2002-07-12,16.987266540527344
2002-07-15,17.51866340637207
2002-07-16,17.834003448486328
2002-07-17,18.032543182373047
2002-07-18,17.290922164916992
2002-07-19,16.7595157623291
2002-07-22,16.3974666595459
2002-07-23,16.438343048095703
2002-07-24,17.93910789489746
2002-07-25,16.847116470336914
2002-07-26,17.10988426208496
2002-07-29,18.090938568115234
2002-07-30,17.863189697265625
2002-07-31,18.032543182373047
2002-08-01,17.302593231201172
2002-08-02,16.601844787597656
2002-08-05,16.047096252441406
2002-08-06,16.36827278137207
2002-08-07,16.502574920654297
2002-08-08,15.848552703857422
2002-08-09,16.520097732543945
2002-08-12,15.591609954833984
2002-08-13,15.46898078918457
2002-08-14,16.514253616333008
2002-08-15,16.893829345703125
2002-08-16,16.409149169921875
2002-08-19,16.95221710205078
2002-08-20,17.664642333984375
2002-08-21,19.083667755126953
2002-08-22,19.772729873657227
2002-08-23,19.58001136779785
2002-08-26,19.81360626220703
2002-08-27,19.30556297302246
2002-08-28,19.09534454345703
2002-08-29,19.293886184692383
2002-08-30,19.22964859008789
2002-09-03,18.633108139038086
2002-09-04,19.06005096435547
2002-09-05,18.77347183227539
2002-09-06,19.4460391998291
2002-09-09,19.451892852783203
2002-09-10,19.299835205078125
2002-09-11,19.434345245361328
2002-09-12,18.995718002319336
2002-09-13,19.563016891479492
2002-09-16,19.8963680267334
2002-09-17,19.393407821655273
2002-09-18,19.405101776123047
2002-09-19,18.837806701660156
2002-09-20,18.264652252197266
2002-09-23,17.47511863708496
2002-09-24,16.615398406982422
2002-09-25,16.141681671142578
2002-09-26,16.53351593017578
2002-09-27,15.650412559509277
2002-09-30,15.264412879943848
2002-10-01,15.428169250488281
2002-10-02,14.59184741973877
2002-10-03,14.597686767578125
2002-10-04,15.088956832885742
2002-10-07,14.159056663513184
2002-10-08,14.767295837402344
2002-10-09,13.837390899658203
2002-10-10,14.387140274047852
2002-10-11,15.328739166259766
2002-10-14,15.527585983276367
2002-10-15,17.194393157958984
2002-10-16,16.638803482055664
2002-10-17,17.04818344116211
2002-10-18,17.785085678100586
2002-10-21,17.457576751708984
2002-10-22,17.293821334838867
2002-10-23,17.80263328552246
2002-10-24,17.480972290039062
2002-10-25,17.884510040283203
2002-10-28,17.633028030395508
2002-10-29,17.51020622253418
2002-10-30,17.235336303710938
2002-10-31,16.890275955200195
2002-11-01,16.609554290771484
2002-11-04,15.91358757019043
2002-11-05,16.539369583129883
2002-11-06,16.55107307434082
2002-11-07,15.901887893676758
2002-11-08,15.586076736450195
2002-11-11,15.346290588378906
2002-11-12,15.749826431274414
2002-11-13,15.761531829833984
2002-11-14,16.282045364379883
2002-11-15,16.562761306762695
2002-11-18,16.72652244567871
2002-11-19,14.568451881408691
2002-11-20,14.445630073547363
2002-11-21,14.609393119812012
2002-11-22,14.708810806274414
2002-11-25,14.884268760681152
2002-11-26,14.632784843444824
2002-11-27,15.258567810058594
2002-11-29,15.439861297607422
2002-12-02,15.48079776763916
2002-12-03,15.240477561950684
2002-12-04,15.246333122253418
2002-12-05,15.222892761230469
2002-12-06,15.299095153808594
2002-12-09,15.093932151794434
2002-12-10,15.768027305603027
2002-12-11,15.691826820373535
2002-12-12,15.996633529663086
2002-12-13,15.469082832336426
2002-12-16,15.656657218933105
2002-12-17,15.064628601074219
2002-12-18,14.929801940917969
2002-12-19,14.619134902954102
2002-12-20,14.554659843444824
2002-12-23,14.331908226013184
2002-12-24,14.185365676879883
2002-12-26,14.1795015335083
2002-12-27,13.933307647705078
2002-12-30,13.880560874938965
2002-12-31,14.079854965209961
2003-01-02,14.58396053314209
2003-01-03,12.532361030578613
2003-01-06,12.790276527404785
2003-01-07,12.579252243041992
2003-01-08,12.403402328491211
2003-01-09,12.585112571716309
2003-01-10,12.64959716796875
2003-01-13,12.872335433959961
2003-01-14,12.91922664642334
2003-01-15,12.81958293914795
2003-01-16,12.99543285369873
2003-01-17,13.147841453552246
2003-01-21,12.778548240661621
2003-01-22,12.64959716796875
2003-01-23,12.872335433959961
2003-01-24,12.462018013000488
2003-01-27,12.07514762878418
2003-01-28,12.034113883972168
2003-01-29,12.29202938079834
2003-01-30,12.145489692687988
2003-01-31,12.250996589660645
2003-02-03,12.532361030578613
2003-02-04,12.374094009399414
2003-02-05,12.491321563720703
2003-02-06,12.67890453338623
2003-02-07,12.491321563720703
2003-02-10,12.64959716796875
2003-02-11,12.473739624023438
2003-02-12,12.426848411560059
2003-02-13,12.133759498596191
2003-02-14,12.514772415161133
2003-02-18,12.837169647216797
2003-02-19,12.802000045776367
2003-02-20,12.690622329711914
2003-02-21,13.136116981506348
2003-02-24,13.001296997070312
2003-02-25,13.388172149658203
2003-02-26,13.411612510681152
2003-02-27,13.546435356140137
2003-02-28,13.74573040008545
2003-03-03,13.534709930419922
2003-03-04,12.954404830932617
2003-03-05,12.9837064743042
2003-03-06,12.954404830932617
2003-03-07,13.200593948364258
2003-03-10,12.84889030456543
2003-03-11,12.784231185913086
2003-03-12,13.031105041503906
2003-03-13,13.607131004333496
2003-03-14,13.513078689575195
2003-03-17,14.04796314239502
2003-03-18,14.071479797363281
2003-03-19,14.430024147033691
2003-03-20,14.647504806518555
2003-03-21,15.152986526489258
2003-03-24,14.330098152160645
2003-03-25,14.759176254272461
2003-03-26,14.941393852233887
2003-03-27,14.729785919189453
2003-03-28,14.477041244506836
2003-03-31,14.318340301513672
2003-04-01,14.571090698242188
2003-04-02,15.211775779724121
2003-04-03,15.299936294555664
2003-04-04,15.535049438476562
2003-04-07,15.476275444030762
2003-04-08,15.535049438476562
2003-04-09,15.135360717773438
2003-04-10,15.205897331237793
2003-04-11,15.223527908325195
2003-04-14,15.605579376220703
2003-04-15,15.964130401611328
2003-04-16,15.6643648147583
2003-04-17,16.087562561035156
2003-04-21,16.146343231201172
2003-04-22,16.252145767211914
2003-04-23,16.387332916259766
2003-04-24,16.252145767211914
2003-04-25,16.146343231201172
2003-04-28,16.404970169067383
2003-04-29,16.604812622070312
2003-04-30,16.534284591674805
2003-05-01,16.163965225219727
2003-05-02,16.757638931274414
2003-05-05,16.998626708984375
2003-05-06,17.327781677246094
2003-05-07,17.392440795898438
2003-05-08,17.180843353271484
2003-05-09,17.462970733642578
2003-05-12,17.68044662475586
2003-05-13,17.60403823852539
2003-05-14,17.398317337036133
2003-05-15,17.26313018798828
2003-05-16,17.15732765197754
2003-05-19,16.4990177154541
2003-05-20,18.02724838256836
2003-05-21,17.997846603393555
2003-05-22,18.127159118652344
2003-05-23,17.950830459594727
2003-05-27,18.4857120513916
2003-05-28,18.667917251586914
2003-05-29,19.10288429260254
2003-05-30,19.097003936767578
2003-06-02,19.18517303466797
2003-06-03,19.214557647705078
2003-06-04,19.097003936767578
2003-06-05,19.290964126586914
2003-06-06,19.314472198486328
2003-06-09,19.13227653503418
2003-06-10,19.173494338989258
2003-06-11,19.36781883239746
2003-06-12,19.39137077331543
2003-06-13,19.762357711791992
2003-06-16,20.29233169555664
2003-06-17,20.280553817749023
2003-06-18,19.6857967376709
2003-06-19,19.385486602783203
2003-06-20,19.132278442382812
2003-06-23,18.796613693237305
2003-06-24,18.973268508911133
2003-06-25,19.108720779418945
2003-06-26,19.12049674987793
2003-06-27,19.12049674987793
2003-06-30,19.50325584411621
2003-07-01,19.491472244262695
2003-07-02,19.691694259643555
2003-07-03,19.66813850402832
2003-07-07,19.886014938354492
2003-07-08,20.3453311920166
2003-07-09,19.72114372253418
2003-07-10,19.096939086914062
2003-07-11,19.53270149230957
2003-07-14,19.656373977661133
2003-07-15,19.53270149230957
2003-07-16,19.727025985717773
2003-07-17,19.491472244262695
2003-07-18,19.47970199584961
2003-07-21,18.93205451965332
2003-07-22,18.702396392822266
2003-07-23,18.914384841918945
2003-07-24,18.537504196166992
2003-07-25,18.84372329711914
2003-07-28,18.696508407592773
2003-07-29,18.59050941467285
2003-07-30,18.431514739990234
2003-07-31,18.372638702392578
2003-08-01,18.1370849609375
2003-08-04,18.225418090820312
2003-08-05,17.842653274536133
2003-08-06,18.44330406188965
2003-08-07,18.820167541503906
2003-08-08,19.26771354675293
2003-08-11,19.250038146972656
2003-08-12,19.509145736694336
2003-08-13,19.53858757019043
2003-08-14,19.47970199584961
2003-08-15,19.750577926635742
2003-08-18,19.96256446838379
2003-08-19,18.937942504882812
2003-08-20,19.179380416870117
2003-08-21,19.29126739501953
2003-08-22,19.314817428588867
2003-08-25,19.126384735107422
2003-08-26,18.98505210876465
2003-08-27,19.11461067199707
2003-08-28,18.996826171875
2003-08-29,18.937942504882812
2003-09-02,19.038267135620117
2003-09-03,19.351057052612305
2003-09-04,20.206777572631836
2003-09-05,19.92348861694336
2003-09-08,19.917604446411133
2003-09-09,18.973360061645508
2003-09-10,18.749086380004883
2003-09-11,18.743194580078125
2003-09-12,18.64286994934082
2003-09-15,19.34514617919922
2003-09-16,19.65203285217285
2003-09-17,19.474987030029297
2003-09-18,19.58121109008789
2003-09-19,19.533994674682617
