Date,BDX
2000-12-06,16.645845413208008
2000-12-07,16.997966766357422
2000-12-08,17.1751708984375
2000-12-11,16.757835388183594
2000-12-12,17.110971450805664
2000-12-13,17.046756744384766
2000-12-14,16.37259864807129
2000-12-15,15.955257415771484
2000-12-18,16.693628311157227
2000-12-19,16.56521224975586
2000-12-20,16.40469741821289
2000-12-21,16.59731674194336
2000-12-22,16.533105850219727
2000-12-26,17.110971450805664
2000-12-27,17.33568572998047
2000-12-28,18.041963577270508
2000-12-29,17.785131454467773
2001-01-02,17.560413360595703
2001-01-03,16.98255157470703
2001-01-04,16.37259864807129
2001-01-05,16.08367156982422
2001-01-08,16.212081909179688
2001-01-09,16.757835388183594
2001-01-10,16.40469741821289
2001-01-11,17.01466178894043
2001-01-12,16.693628311157227
2001-01-16,16.95044708251953
2001-01-17,16.693628311157227
2001-01-18,17.33568572998047
2001-01-19,16.629423141479492
2001-01-22,17.88144874572754
2001-01-23,17.560413360595703
2001-01-24,17.91353988647461
2001-01-25,18.106157302856445
2001-01-26,17.977750778198242
2001-01-29,18.008569717407227
2001-01-30,17.895572662353516
2001-01-31,17.659286499023438
2001-02-01,17.895572662353516
2001-02-02,18.619813919067383
2001-02-05,18.47085189819336
2001-02-06,18.799604415893555
2001-02-07,18.5222225189209
2001-02-08,18.994775772094727
2001-02-09,19.02045440673828
2001-02-12,19.349191665649414
2001-02-13,20.0323486328125
2001-02-14,19.20023536682129
2001-02-15,18.748226165771484
2001-02-16,18.881778717041016
2001-02-20,19.05641746520996
2001-02-21,19.107784271240234
2001-02-22,18.691726684570312
2001-02-23,18.080482482910156
2001-02-26,18.77904510498047
2001-02-27,18.434900283813477
2001-02-28,18.481128692626953
2001-03-01,18.5222225189209
2001-03-02,18.414350509643555
2001-03-05,18.219165802001953
2001-03-06,17.910974502563477
2001-03-07,18.047466278076172
2001-03-08,18.36165428161621
2001-03-09,18.54192352294922
2001-03-12,18.28954315185547
2001-03-13,18.01656723022461
2001-03-14,17.573612213134766
2001-03-15,17.460308074951172
2001-03-16,16.713478088378906
2001-03-19,17.77448844909668
2001-03-20,17.305797576904297
2001-03-21,17.4397029876709
2001-03-22,16.481708526611328
2001-03-23,17.00190544128418
2001-03-26,16.94525718688965
2001-03-27,16.996753692626953
2001-03-28,17.07401466369629
2001-03-29,17.702381134033203
2001-03-30,18.191682815551758
2001-04-02,18.104127883911133
2001-04-03,17.450000762939453
2001-04-04,17.42940330505371
2001-04-05,18.01656723022461
2001-04-06,17.784793853759766
2001-04-09,17.8929443359375
2001-04-10,17.995967864990234
2001-04-11,17.455141067504883
2001-04-12,17.748743057250977
2001-04-16,17.686933517456055
2001-04-17,18.037158966064453
2001-04-18,17.856895446777344
2001-04-19,17.43455696105957
2001-04-20,16.893741607666016
2001-04-23,16.65167236328125
2001-04-24,16.06966209411621
2001-04-25,16.265392303466797
2001-04-26,16.280839920043945
2001-04-27,16.764986038208008
2001-04-30,16.661983489990234
2001-05-01,16.867998123168945
2001-05-02,16.579566955566406
2001-05-03,16.17782211303711
2001-05-04,16.224178314208984
2001-05-07,16.445648193359375
2001-05-08,16.219036102294922
2001-05-09,16.450796127319336
2001-05-10,15.760631561279297
2001-05-11,15.523709297180176
2001-05-14,15.853338241577148
2001-05-15,15.873946189880371
2001-05-16,16.007854461669922
2001-05-17,15.966653823852539
2001-05-18,15.884243965148926
2001-05-21,16.35808563232422
2001-05-22,16.615617752075195
2001-05-23,16.306577682495117
2001-05-24,16.749530792236328
2001-05-25,17.0894718170166
2001-05-29,17.053421020507812
2001-05-30,17.640565872192383
2001-05-31,17.681779861450195
2001-06-01,17.949607849121094
2001-06-04,18.19683265686035
2001-06-05,18.500709533691406
2001-06-06,18.22441864013672
2001-06-07,18.229595184326172
2001-06-08,18.136642456054688
2001-06-11,17.806129455566406
2001-06-12,17.893911361694336
2001-06-13,18.038516998291016
2001-06-14,17.84227752685547
2001-06-15,18.064342498779297
2001-06-18,18.172788619995117
2001-06-19,18.079830169677734
2001-06-20,18.487794876098633
2001-06-21,18.591093063354492
2001-06-22,18.441316604614258
2001-06-25,18.281240463256836
2001-06-26,18.389686584472656
2001-06-27,18.229595184326172
2001-06-28,18.369029998779297
2001-06-29,18.482648849487305
2001-07-02,18.601411819458008
2001-07-03,18.44648551940918
2001-07-05,18.622079849243164
2001-07-06,18.219270706176758
2001-07-09,18.42067527770996
2001-07-10,18.492965698242188
2001-07-11,18.183109283447266
2001-07-12,18.40000343322754
2001-07-13,18.642732620239258
2001-07-16,19.066192626953125
2001-07-17,18.947416305541992
2001-07-18,18.88027000427246
2001-07-19,17.485946655273438
2001-07-20,17.94038963317871
2001-07-23,17.971384048461914
2001-07-24,17.723506927490234
2001-07-25,17.75448989868164
2001-07-26,17.96622085571289
2001-07-27,17.98688316345215
2001-07-30,17.79063606262207
2001-07-31,17.847444534301758
2001-08-01,17.677026748657227
2001-08-02,17.33618927001953
2001-08-03,17.294878005981445
2001-08-06,17.42398452758789
2001-08-07,17.594396591186523
2001-08-08,17.55824089050293
2001-08-09,17.87843894958496
2001-08-10,17.961055755615234
2001-08-13,18.255413055419922
2001-08-14,18.40000343322754
2001-08-15,18.709857940673828
2001-08-16,18.869953155517578
2001-08-17,18.84929656982422
2001-08-20,19.179807662963867
2001-08-21,19.107507705688477
2001-08-22,19.345056533813477
2001-08-23,19.33473777770996
2001-08-24,19.298585891723633
2001-08-27,19.298585891723633
2001-08-28,19.221120834350586
2001-08-29,19.128164291381836
2001-08-30,18.71502685546875
2001-08-31,18.5549373626709
2001-09-04,18.797657012939453
2001-09-05,18.7432861328125
2001-09-06,18.33425521850586
2001-09-07,18.01841163635254
2001-09-10,18.298004150390625
2001-09-17,18.71739387512207
2001-09-18,18.479232788085938
2001-09-19,18.2824649810791
2001-09-20,18.028766632080078
2001-09-21,17.422985076904297
2001-09-24,17.74399185180664
2001-09-25,17.992521286010742
2001-09-26,17.888965606689453
2001-09-27,19.44228172302246
2001-09-28,19.157503128051758
2001-10-01,19.002166748046875
2001-10-02,19.183395385742188
2001-10-03,19.126441955566406
2001-10-04,18.846834182739258
2001-10-05,19.406034469604492
2001-10-08,19.571720123291016
2001-10-09,19.369796752929688
2001-10-10,19.525127410888672
2001-10-11,19.64938735961914
2001-10-12,19.675283432006836
2001-10-15,19.732227325439453
2001-10-16,19.659738540649414
2001-10-17,19.059125900268555
2001-10-18,19.028060913085938
2001-10-19,18.924516677856445
2001-10-22,19.494062423706055
2001-10-23,19.364612579345703
2001-10-24,19.33872413635254
2001-10-25,19.27140998840332
2001-10-26,19.002166748046875
2001-10-29,18.77435874938965
2001-10-30,18.235870361328125
2001-10-31,18.536176681518555
2001-11-01,19.219654083251953
2001-11-02,19.281776428222656
2001-11-05,19.613140106201172
2001-11-06,19.131616592407227
2001-11-07,19.002166748046875
2001-11-08,16.967336654663086
2001-11-09,17.593835830688477
2001-11-12,17.076061248779297
2001-11-13,17.448863983154297
2001-11-14,17.21586799621582
2001-11-15,17.086421966552734
2001-11-16,16.67738914489746
2001-11-19,16.7757568359375
2001-11-20,16.60489845275879
2001-11-21,16.579011917114258
2001-11-23,16.72398567199707
2001-11-26,16.82236099243164
2001-11-27,16.82236099243164
2001-11-28,17.06571388244629
2001-11-29,17.479928970336914
2001-11-30,17.536880493164062
2001-12-03,17.593835830688477
2001-12-04,17.956283569335938
2001-12-05,17.45404052734375
2001-12-06,17.278003692626953
2001-12-07,16.82754135131836
2001-12-10,16.62915802001953
2001-12-11,16.925172805786133
2001-12-12,16.89401626586914
2001-12-13,16.774568557739258
2001-12-14,16.86285400390625
2001-12-17,16.800539016723633
2001-12-18,17.086162567138672
2001-12-19,17.138099670410156
2001-12-20,17.3458309173584
2001-12-21,17.4029598236084
2001-12-24,17.600311279296875
2001-12-26,17.22638511657715
2001-12-27,17.174449920654297
2001-12-28,17.475669860839844
2001-12-31,17.21599769592285
2002-01-02,17.288705825805664
2002-01-03,16.779760360717773
2002-01-04,16.82650375366211
2002-01-07,16.69666862487793
2002-01-08,16.857667922973633
2002-01-09,16.98749351501465
2002-01-10,17.184844970703125
2002-01-11,17.423736572265625
2002-01-14,17.657438278198242
2002-01-15,17.574342727661133
2002-01-16,17.735340118408203
2002-01-17,17.911916732788086
2002-01-18,17.787267684936523
2002-01-22,17.740528106689453
2002-01-23,18.08848762512207
2002-01-24,17.911916732788086
2002-01-25,18.436445236206055
2002-01-28,18.46240234375
2002-01-29,18.218313217163086
2002-01-30,18.613019943237305
2002-01-31,18.81036376953125
2002-02-01,18.9298038482666
2002-02-04,18.87787628173828
2002-02-05,19.03887176513672
2002-02-06,18.87787628173828
2002-02-07,18.70130729675293
2002-02-08,18.68052864074707
2002-02-11,19.054462432861328
2002-02-12,19.21544647216797
2002-02-13,19.04926300048828
2002-02-14,19.08042335510254
2002-02-15,19.438749313354492
2002-02-19,19.21544647216797
2002-02-20,19.173892974853516
2002-02-21,19.03887176513672
2002-02-22,19.225831985473633
2002-02-25,19.22064781188965
2002-02-26,19.53743553161621
2002-02-27,19.3972110748291
2002-02-28,19.054462432861328
2002-03-01,19.262191772460938
2002-03-04,19.45433807373047
2002-03-05,19.05964469909668
2002-03-06,19.18878173828125
2002-03-07,18.6940975189209
2002-03-08,19.011743545532227
2002-03-11,19.063814163208008
2002-03-12,18.9232120513916
2002-03-13,19.03777503967285
2002-03-14,19.063814163208008
2002-03-15,19.407499313354492
2002-03-18,19.329395294189453
2002-03-19,19.162752151489258
2002-03-20,18.902389526367188
2002-03-21,19.006526947021484
2002-03-22,18.8919734954834
2002-03-25,18.709720611572266
2002-03-26,18.93362808227539
2002-03-27,19.360620498657227
2002-03-28,19.64181900024414
2002-04-01,19.25127601623535
2002-04-02,19.042984008789062
2002-04-03,19.147119522094727
2002-04-04,19.105472564697266
2002-04-05,18.83991050720215
2002-04-08,18.881553649902344
2002-04-09,19.3189640045166
2002-04-10,19.95425033569336
2002-04-11,19.683469772338867
2002-04-12,19.90218162536621
2002-04-15,19.84490394592285
2002-04-16,20.03236198425293
2002-04-17,19.75637435913086
2002-04-18,19.506427764892578
2002-04-19,19.449161529541016
2002-04-22,19.636621475219727
2002-04-23,19.501211166381836
2002-04-24,19.209606170654297
2002-04-25,19.678264617919922
2002-04-26,19.511648178100586
2002-04-29,19.100269317626953
2002-04-30,19.35542106628418
2002-05-01,19.65744400024414
2002-05-02,19.496009826660156
2002-05-03,19.449161529541016
2002-05-06,19.3189640045166
2002-05-07,18.98048973083496
2002-05-08,19.365835189819336
2002-05-09,18.985700607299805
2002-05-10,18.88676643371582
2002-05-13,19.016958236694336
2002-05-14,18.97528648376465
2002-05-15,19.022153854370117
2002-05-16,19.058609008789062
2002-05-17,19.34500503540039
2002-05-20,19.34500503540039
2002-05-21,19.449161529541016
2002-05-22,19.365835189819336
2002-05-23,19.516836166381836
2002-05-24,19.496009826660156
2002-05-28,19.397079467773438
2002-05-29,19.594953536987305
2002-05-30,19.62619400024414
2002-05-31,19.579326629638672
2002-06-03,19.725135803222656
2002-06-04,19.37104034423828
2002-06-05,19.270797729492188
2002-06-06,18.853111267089844
2002-06-07,18.95231819152832
2002-06-10,18.962749481201172
2002-06-11,18.70170021057129
2002-06-12,18.325788497924805
2002-06-13,18.273578643798828
2002-06-14,18.268356323242188
2002-06-17,18.607728958129883
2002-06-18,18.7800235748291
2002-06-19,18.372785568237305
2002-06-20,18.273578643798828
2002-06-21,17.996864318847656
2002-06-24,18.116952896118164
2002-06-25,17.573965072631836
2002-06-26,17.949880599975586
2002-06-27,18.116952896118164
2002-06-28,17.98642349243164
2002-07-01,17.63661766052246
2002-07-02,16.174728393554688
2002-07-03,16.206050872802734
2002-07-05,16.80647087097168
2002-07-08,16.550643920898438
2002-07-09,15.976330757141113
2002-07-10,15.657845497131348
2002-07-11,15.13573932647705
2002-07-12,15.6265230178833
2002-07-15,15.402020454406738
2002-07-16,15.297595977783203
2002-07-17,15.798824310302734
2002-07-18,14.592761993408203
2002-07-19,13.057785034179688
2002-07-22,13.501570701599121
2002-07-23,13.376260757446289
2002-07-24,13.86703872680664
2002-07-25,14.081096649169922
2002-07-26,14.201189994812012
2002-07-29,14.441349029541016
2002-07-30,14.879920959472656
2002-07-31,15.172295570373535
2002-08-01,15.22449779510498
2002-08-02,15.339370727539062
2002-08-05,14.6815185546875
2002-08-06,14.984344482421875
2002-08-07,15.140969276428223
2002-08-08,15.51688003540039
2002-08-09,15.610861778259277
2002-08-12,15.663066864013672
2002-08-13,15.266267776489258
2002-08-14,15.558650970458984
2002-08-15,15.610861778259277
2002-08-16,15.496002197265625
2002-08-19,15.924123764038086
2002-08-20,15.971102714538574
2002-08-21,16.033767700195312
2002-08-22,16.394014358520508
2002-08-23,16.200834274291992
2002-08-26,16.3679141998291
2002-08-27,16.05464744567871
2002-08-28,15.8771333694458
2002-08-29,15.767489433288574
2002-08-30,15.939788818359375
2002-09-03,15.349804878234863
2002-09-04,15.819705963134766
2002-09-05,15.703415870666504
2002-09-06,15.949605941772461
2002-09-09,16.059593200683594
2002-09-10,16.001977920532227
2002-09-11,15.949605941772461
2002-09-12,15.687700271606445
2002-09-13,15.787225723266602
2002-09-16,15.871040344238281
2002-09-17,15.535805702209473
2002-09-18,15.556755065917969
2002-09-19,15.169143676757812
2002-09-20,15.059144020080566
2002-09-23,14.870576858520508
2002-09-24,14.650588989257812
2002-09-25,15.242475509643555
2002-09-26,15.11152172088623
2002-09-27,14.99629020690918
2002-09-30,14.875822067260742
2002-10-01,15.321043968200684
2002-10-02,15.053911209106445
2002-10-03,15.247710227966309
2002-10-04,15.26342487335205
2002-10-07,15.635313034057617
2002-10-08,15.153437614440918
2002-10-09,14.959626197814941
2002-10-10,15.137715339660645
2002-10-11,15.305334091186523
2002-10-14,15.582942962646484
2002-10-15,15.321043968200684
2002-10-16,15.48342514038086
2002-10-17,15.907705307006836
2002-10-18,15.818652153015137
2002-10-21,15.755799293518066
2002-10-22,15.525321006774902
2002-10-23,15.640564918518066
2002-10-24,15.504375457763672
2002-10-25,15.975794792175293
2002-10-28,15.750558853149414
2002-10-29,15.677227020263672
2002-10-30,15.588180541992188
2002-10-31,15.457240104675293
2002-11-01,15.897224426269531
2002-11-04,15.907705307006836
2002-11-05,16.09102439880371
2002-11-06,16.604341506958008
2002-11-07,16.242929458618164
2002-11-08,16.132936477661133
2002-11-11,15.724371910095215
2002-11-12,15.85531234741211
2002-11-13,15.802935600280762
2002-11-14,15.713889122009277
2002-11-15,15.682464599609375
2002-11-18,15.87627124786377
2002-11-19,15.11152172088623
2002-11-20,15.582942962646484
2002-11-21,15.666765213012695
2002-11-22,15.740089416503906
2002-11-25,15.567224502563477
2002-11-26,15.462474822998047
2002-11-27,15.457240104675293
2002-11-29,15.541035652160645
2002-12-02,15.719128608703613
2002-12-03,15.818652153015137
2002-12-04,15.949605941772461
2002-12-05,16.059593200683594
2002-12-06,16.1905574798584
2002-12-09,16.1905574798584
2002-12-10,16.095956802368164
2002-12-11,16.101213455200195
2002-12-12,16.11172103881836
2002-12-13,16.116979598999023
2002-12-16,16.159025192260742
2002-12-17,15.980356216430664
2002-12-18,16.101213455200195
2002-12-19,15.954073905944824
2002-12-20,16.22208023071289
2002-12-23,16.064428329467773
2002-12-24,16.022388458251953
2002-12-26,16.022388458251953
2002-12-27,15.996113777160645
2002-12-30,15.985610008239746
2002-12-31,16.127483367919922
2003-01-02,16.57416343688965
2003-01-03,16.0801944732666
2003-01-06,16.017139434814453
2003-01-07,15.959322929382324
2003-01-08,15.680815696716309
2003-01-09,15.475872993469238
2003-01-10,15.554694175720215
2003-01-13,15.833208084106445
2003-01-14,15.822696685791016
2003-01-15,15.770147323608398
2003-01-16,15.822696685791016
2003-01-17,15.764891624450684
2003-01-21,16.027652740478516
2003-01-22,15.74913501739502
2003-01-23,16.98930549621582
2003-01-24,16.973541259765625
2003-01-27,17.078645706176758
2003-01-28,17.61464500427246
2003-01-29,17.57785987854004
2003-01-30,17.362407684326172
2003-01-31,17.23628807067871
2003-02-03,17.06812286376953
2003-02-04,16.763341903686523
2003-02-05,16.789615631103516
2003-02-06,16.857927322387695
2003-02-07,16.626718521118164
2003-02-10,16.81588363647461
2003-02-11,16.658235549926758
2003-02-12,16.490083694458008
2003-02-13,16.579418182373047
2003-02-14,16.89472007751465
2003-02-18,17.2783260345459
2003-02-19,17.30459976196289
2003-02-20,17.5883731842041
2003-02-21,17.90892791748047
2003-02-24,17.446483612060547
2003-02-25,17.656686782836914
2003-02-26,17.562097549438477
2003-02-27,17.961477279663086
2003-02-28,18.077083587646484
2003-03-03,17.929943084716797
2003-03-04,17.5936222076416
2003-03-05,17.76178741455078
2003-03-06,17.814495086669922
2003-03-07,17.89882469177246
2003-03-10,17.303245544433594
2003-03-11,17.013368606567383
2003-03-12,17.092426300048828
2003-03-13,17.70907974243164
2003-03-14,17.234729766845703
2003-03-17,17.593124389648438
2003-03-18,18.23613739013672
2003-03-19,18.05693244934082
2003-03-20,18.262481689453125
2003-03-21,18.8527889251709
2003-03-24,18.404800415039062
2003-03-25,18.43114471435547
2003-03-26,18.02531623840332
2003-03-27,17.914627075195312
2003-03-28,18.278303146362305
2003-03-31,18.15180206298828
2003-04-01,18.42587661743164
2003-04-02,18.36789894104004
2003-04-03,18.241405487060547
2003-04-04,17.925174713134766
2003-04-07,17.972606658935547
2003-04-08,17.888280868530273
2003-04-09,17.719621658325195
2003-04-10,17.86719512939453
2003-04-11,17.398113250732422
2003-04-14,17.36648178100586
2003-04-15,17.182018280029297
2003-04-16,16.81308364868164
2003-04-17,16.892133712768555
2003-04-21,16.95012092590332
2003-04-22,17.445558547973633
2003-04-23,17.798677444458008
2003-04-24,17.603666305541992
2003-04-25,18.63669776916504
2003-04-28,18.615604400634766
2003-04-29,18.736841201782227
2003-04-30,18.65778160095215
2003-05-01,18.5260066986084
2003-05-02,18.779001235961914
2003-05-05,18.974014282226562
2003-05-06,19.068889617919922
2003-05-07,19.23753547668457
2003-05-08,19.23753547668457
2003-05-09,19.448360443115234
2003-05-12,19.912174224853516
2003-05-13,19.68553924560547
2003-05-14,19.775135040283203
2003-05-15,19.880542755126953
2003-05-16,19.54323387145996
2003-05-19,19.20064353942871
2003-05-20,19.263893127441406
2003-05-21,19.996501922607422
2003-05-22,19.996501922607422
2003-05-23,19.870006561279297
2003-05-27,20.28638458251953
2003-05-28,20.397064208984375
2003-05-29,20.660593032836914
2003-05-30,21.08223533630371
2003-06-02,21.245615005493164
2003-06-03,21.214004516601562
2003-06-04,21.293058395385742
2003-06-05,21.361743927001953
2003-06-06,21.234933853149414
2003-06-09,20.896785736083984
2003-06-10,21.240224838256836
2003-06-11,21.213804244995117
2003-06-12,21.213804244995117
2003-06-13,21.208518981933594
2003-06-16,21.245508193969727
2003-06-17,21.34061050415039
2003-06-18,21.3353271484375
2003-06-19,20.283885955810547
2003-06-20,19.96686553955078
2003-06-23,19.787216186523438
2003-06-24,19.871761322021484
2003-06-25,19.877046585083008
2003-06-26,20.32086753845215
2003-06-27,20.342008590698242
2003-06-30,20.52692985534668
2003-07-01,20.759410858154297
2003-07-02,21.134553909301758
2003-07-03,20.875640869140625
2003-07-07,21.002470016479492
2003-07-08,21.065866470336914
2003-07-09,20.421253204345703
2003-07-10,20.342008590698242
2003-07-11,20.315587997436523
2003-07-14,20.278600692749023
2003-07-15,20.19934844970703
2003-07-16,19.982717514038086
2003-07-17,19.750232696533203
2003-07-18,19.734384536743164
2003-07-21,19.787216186523438
2003-07-22,20.28917121887207
2003-07-23,20.405412673950195
2003-07-24,19.496627807617188
2003-07-25,19.760799407958984
2003-07-28,19.808347702026367
2003-07-29,19.924598693847656
2003-07-30,19.845340728759766
2003-07-31,19.353967666625977
2003-08-01,19.443782806396484
2003-08-04,19.153188705444336
2003-08-05,19.53361701965332
2003-08-06,19.776660919189453
2003-08-07,19.829496383666992
2003-08-08,19.89289665222168
2003-08-11,19.929885864257812
2003-08-12,20.167640686035156
2003-08-13,20.178211212158203
2003-08-14,20.600906372070312
2003-08-15,20.843950271606445
2003-08-18,20.74355697631836
2003-08-19,20.28917121887207
2003-08-20,19.972150802612305
2003-08-21,19.734384536743164
2003-08-22,19.063369750976562
2003-08-25,19.121477127075195
2003-08-26,19.348682403564453
2003-08-27,19.158466339111328
2003-08-28,19.1003475189209
2003-08-29,19.3064022064209
2003-09-02,19.443782806396484
2003-09-03,19.39093780517578
2003-09-04,19.470205307006836
2003-09-05,19.141721725463867
2003-09-08,19.47550392150879
2003-09-09,19.131132125854492
2003-09-10,19.36425018310547
2003-09-11,19.311264038085938
2003-09-12,19.34304428100586
2003-09-15,19.576162338256836
2003-09-16,19.47550392150879
2003-09-17,19.602657318115234
2003-09-18,19.814573287963867
