Date,GPN
2002-01-03,7.923306465148926
2002-01-04,7.877444744110107
2002-01-07,7.567850112915039
2002-01-08,7.599957466125488
2002-01-09,7.5151047706604
2002-01-10,7.613715648651123
2002-01-11,7.751312732696533
2002-01-14,7.900379180908203
2002-01-15,7.891204833984375
2002-01-16,8.015045166015625
2002-01-17,8.255834579467773
2002-01-18,7.9462409019470215
2002-01-22,7.808647155761719
2002-01-23,7.93018913269043
2002-01-24,7.934777736663818
2002-01-25,7.79718017578125
2002-01-28,7.613715648651123
2002-01-29,7.554091930389404
2002-01-30,7.794888496398926
2002-01-31,8.237483024597168
2002-02-01,7.785712718963623
2002-02-04,7.65958309173584
2002-02-05,7.664168357849121
2002-02-06,7.563266754150391
2002-02-07,7.455479145050049
2002-02-08,7.577023506164551
2002-02-11,7.5219855308532715
2002-02-12,7.611534118652344
2002-02-13,7.604642391204834
2002-02-14,7.577090740203857
2002-02-15,7.549540042877197
2002-02-19,7.370443344116211
2002-02-20,7.427842140197754
2002-02-21,7.117872714996338
2002-02-22,7.200532913208008
2002-02-25,7.255638599395752
2002-02-26,7.241861343383789
2002-02-27,6.98010778427124
2002-02-28,7.0191426277160645
2002-03-01,7.214308738708496
2002-03-04,7.2740068435668945
2002-03-05,7.186756610870361
2002-03-06,7.106393814086914
2002-03-07,7.177574157714844
2002-03-08,7.7125630378723145
2002-03-11,7.664345741271973
2002-03-12,7.664345741271973
2002-03-13,7.50131893157959
2002-03-14,7.446213245391846
2002-03-15,7.388813495635986
2002-03-18,8.045490264892578
2002-03-19,8.109783172607422
2002-03-20,8.185552597045898
2002-03-21,8.497818946838379
2002-03-22,8.238365173339844
2002-03-25,8.357760429382324
2002-03-26,8.520788192749023
2002-03-27,8.477152824401855
2002-03-28,8.415164947509766
2002-04-01,8.507010459899902
2002-04-02,8.587371826171875
2002-04-03,8.550633430480957
2002-04-04,8.821575164794922
2002-04-05,8.564408302307129
2002-04-08,8.718247413635254
2002-04-09,8.564408302307129
2002-04-10,8.594257354736328
2002-04-11,8.075334548950195
2002-04-12,8.536859512329102
2002-04-15,8.43812370300293
2002-04-16,8.392197608947754
2002-04-17,8.123560905456543
2002-04-18,8.2888765335083
2002-04-19,8.242955207824707
2002-04-22,8.259026527404785
2002-04-23,8.242955207824707
2002-04-24,8.277396202087402
2002-04-25,8.484048843383789
2002-04-26,8.366949081420898
2002-04-29,8.61722183227539
2002-04-30,8.821575164794922
2002-05-01,8.65166187286377
2002-05-02,8.722840309143066
2002-05-03,8.304949760437012
2002-05-06,8.155701637268066
2002-05-07,8.139631271362305
2002-05-08,8.633294105529785
2002-05-09,8.16259479522705
2002-05-10,8.116671562194824
2002-05-13,8.461081504821777
2002-05-14,8.472566604614258
2002-05-15,8.493253707885742
2002-05-16,8.307065963745117
2002-05-17,8.20362663269043
2002-05-20,7.9714765548706055
2002-05-21,7.884126663208008
2002-05-22,7.9875617027282715
2002-05-23,8.286381721496582
2002-05-24,8.343846321105957
2002-05-28,8.0496244430542
2002-05-29,7.9875617027282715
2002-05-30,8.091001510620117
2002-05-31,8.343846321105957
2002-06-03,8.38292407989502
2002-06-04,8.068012237548828
2002-06-05,7.856548309326172
2002-06-06,7.838159561157227
2002-06-07,7.918607711791992
2002-06-10,7.815174579620361
2002-06-11,7.769199371337891
2002-06-12,7.815174579620361
2002-06-13,7.677259922027588
2002-06-14,7.838159561157227
2002-06-17,7.989861488342285
2002-06-18,8.04503345489502
2002-06-19,8.056522369384766
2002-06-20,7.677259922027588
2002-06-21,7.481879234313965
2002-06-24,7.24052619934082
2002-06-25,6.7233476638793945
2002-06-26,6.918727397918701
2002-06-27,6.914126873016357
2002-06-28,6.838274002075195
2002-07-01,7.091118335723877
2002-07-02,7.1095075607299805
2002-07-03,6.987682819366455
2002-07-05,7.217540740966797
2002-07-08,7.160077095031738
2002-07-09,7.0520429611206055
2002-07-10,6.930217266082764
2002-07-11,6.665881633758545
2002-07-12,6.619909286499023
2002-07-15,6.360169887542725
2002-07-16,6.504981517791748
2002-07-17,6.6589837074279785
2002-07-18,5.6660003662109375
2002-07-19,5.164908409118652
2002-07-22,5.164908409118652
2002-07-23,5.231566429138184
2002-07-24,5.390168190002441
2002-07-25,5.643013000488281
2002-07-26,5.599339008331299
2002-07-29,5.868274211883545
2002-07-30,6.102728843688965
2002-07-31,5.9763078689575195
2002-08-01,5.562562465667725
2002-08-02,5.436141014099121
2002-08-05,5.321211338043213
2002-08-06,5.551070690155029
2002-08-07,5.684388160705566
2002-08-08,5.8820672035217285
2002-08-09,5.6797919273376465
2002-08-12,5.9372334480285645
2002-08-13,5.859081745147705
2002-08-14,5.773900032043457
2002-08-15,5.921238422393799
2002-08-16,6.045558452606201
2002-08-19,6.453048229217529
2002-08-20,6.284986972808838
2002-08-21,6.377072811126709
2002-08-22,6.400094985961914
2002-08-23,6.241245746612549
2002-08-26,6.3425397872924805
2002-08-27,6.319519519805908
2002-08-28,6.008723735809326
2002-08-29,6.326425552368164
2002-08-30,6.413909435272217
2002-09-03,6.19290018081665
2002-09-04,6.261964321136475
2002-09-05,5.868288516998291
2002-09-06,5.8567795753479
2002-09-09,5.306553363800049
2002-09-10,5.221374034881592
2002-09-11,5.4654083251953125
2002-09-12,5.4561967849731445
2002-09-13,5.387129306793213
2002-09-16,5.354900360107422
2002-09-17,5.497636795043945
2002-09-18,5.318066120147705
2002-09-19,5.909728527069092
2002-09-20,5.907427787780762
2002-09-23,5.951166152954102
2002-09-24,5.84987211227417
2002-09-25,5.8429670333862305
2002-09-26,5.88900899887085
2002-09-27,5.882102966308594
2002-09-30,5.893614292144775
2002-10-01,6.266565322875977
2002-10-02,6.14915657043457
2002-10-03,5.815338611602783
2002-10-04,5.7439703941345215
2002-10-07,5.750877380371094
2002-10-08,5.7278571128845215
2002-10-09,5.658790588378906
2002-10-10,5.955770969390869
2002-10-11,6.14915657043457
2002-10-14,6.282686233520508
2002-10-15,6.646429061889648
2002-10-16,6.218222618103027
2002-10-17,6.720100402832031
2002-10-18,6.501392364501953
2002-10-21,6.791469573974609
2002-10-22,6.614199161529541
2002-10-23,6.572761535644531
2002-10-24,6.6003875732421875
2002-10-25,6.618805408477783
2002-10-28,6.482973575592041
2002-10-29,6.215920448303223
2002-10-30,6.273473739624023
2002-10-31,6.503693580627441
2002-11-01,6.844419956207275
2002-11-04,6.823698997497559
2002-11-05,6.717796802520752
2002-11-06,6.731612682342529
2002-11-07,6.715497016906738
2002-11-08,6.535925388336182
2002-11-11,6.3425397872924805
2002-11-12,6.241245746612549
2002-11-13,6.444137096405029
2002-11-14,6.451054096221924
2002-11-15,6.517918109893799
2002-11-18,6.455665588378906
2002-11-19,6.501777648925781
2002-11-20,6.706974029541016
2002-11-21,6.803811073303223
2002-11-22,6.847616195678711
2002-11-25,6.741558074951172
2002-11-26,6.783058166503906
2002-11-27,6.755393028259277
2002-11-29,6.647030353546143
2002-12-02,6.732337474822998
2002-12-03,6.72541618347168
2002-12-04,6.928314208984375
2002-12-05,6.951366424560547
2002-12-06,7.032064914703369
2002-12-09,6.967506408691406
2002-12-10,6.967506408691406
2002-12-11,7.0020904541015625
2002-12-12,6.985952377319336
2002-12-13,6.928314208984375
2002-12-16,7.043588638305664
2002-12-17,6.965202808380127
2002-12-18,6.893728256225586
2002-12-19,7.23956823348999
2002-12-20,7.2626237869262695
2002-12-23,7.331789016723633
2002-12-24,7.359456539154053
2002-12-26,7.375598430633545
2002-12-27,7.2280378341674805
2002-12-30,7.274150848388672
2002-12-31,7.38020658493042
2003-01-02,7.320263862609863
2003-01-03,7.294900417327881
2003-01-06,7.324873447418213
2003-01-07,7.301816940307617
2003-01-08,7.147343158721924
2003-01-09,7.112760543823242
2003-01-10,7.2280378341674805
2003-01-13,7.2280378341674805
2003-01-14,7.198065757751465
2003-01-15,7.048205375671387
2003-01-16,6.9375319480896
2003-01-17,6.847616195678711
2003-01-21,6.605529308319092
2003-01-22,6.510998249053955
2003-01-23,6.540975570678711
2003-01-24,6.803811073303223
2003-01-27,6.434914588928223
2003-01-28,6.36344051361084
2003-01-29,6.570944786071777
2003-01-30,6.3980255126953125
2003-01-31,6.57786226272583
2003-02-03,6.617056846618652
2003-02-04,6.693141937255859
2003-02-05,6.660861015319824
2003-02-06,6.455665588378906
2003-02-07,6.483333110809326
2003-02-10,6.474110126495361
2003-02-11,6.566333770751953
2003-02-12,6.46474552154541
2003-02-13,6.390863418579102
2003-02-14,6.441656112670898
2003-02-18,6.5432448387146
2003-02-19,6.651761531829834
2003-02-20,6.577876567840576
2003-02-21,6.700245380401611
2003-02-24,6.534008026123047
2003-02-25,6.4532012939453125
2003-02-26,6.370083332061768
2003-02-27,6.418568134307861
2003-02-28,6.450891971588135
2003-03-03,6.476287841796875
2003-03-04,6.370083332061768
2003-03-05,6.471672534942627
2003-03-06,6.372391223907471
2003-03-07,6.416258335113525
2003-03-10,6.201535224914551
2003-03-11,6.116110324859619
2003-03-12,6.037611484527588
2003-03-13,6.060696125030518
2003-03-14,6.095332145690918
2003-03-17,6.201535224914551
2003-03-18,6.372391223907471
2003-03-19,6.4532012939453125
2003-03-20,6.626363754272461
2003-03-21,7.113526821136475
2003-03-24,6.944984436035156
2003-03-25,7.009631156921387
2003-03-26,6.848011016845703
2003-03-27,6.9034247398376465
2003-03-28,6.901113510131836
2003-03-31,7.046571254730225
2003-04-01,6.942673683166504
2003-04-02,7.175867080688477
2003-04-03,7.028100490570068
2003-04-04,7.106600761413574
2003-04-07,7.131999492645264
2003-04-08,7.007319450378418
2003-04-09,6.910350799560547
2003-04-10,6.986541748046875
2003-04-11,7.081206321716309
2003-04-14,7.321324825286865
2003-04-15,7.499104976654053
2003-04-16,7.342100143432617
2003-04-17,7.302852630615234
2003-04-21,7.226659774780273
2003-04-22,7.291306495666504
2003-04-23,7.404439449310303
2003-04-24,7.254366397857666
2003-04-25,6.926511764526367
2003-04-28,7.1435418128967285
2003-04-29,7.1181440353393555
2003-04-30,7.15970516204834
2003-05-01,6.991160869598389
2003-05-02,7.0234832763671875
2003-05-05,7.1343092918396
2003-05-06,7.210498332977295
2003-05-07,7.078895568847656
2003-05-08,7.1227641105651855
2003-05-09,7.157395362854004
2003-05-12,7.198956489562988
2003-05-13,7.1527791023254395
2003-05-14,7.168957710266113
2003-05-15,7.1712727546691895
2003-05-16,7.127348899841309
2003-05-19,7.106541156768799
2003-05-20,7.108855247497559
2003-05-21,7.185144901275635
2003-05-22,7.201326847076416
2003-05-23,7.189766883850098
2003-05-27,7.36315393447876
2003-05-28,7.402456283569336
2003-05-29,7.534225940704346
2003-05-30,7.860197067260742
2003-06-02,7.929550647735596
2003-06-03,7.813958168029785
2003-06-04,7.864817142486572
2003-06-05,8.00352954864502
2003-06-06,7.98272705078125
2003-06-09,7.73535680770874
2003-06-10,7.753854274749756
2003-06-11,7.813958168029785
2003-06-12,7.931861877441406
2003-06-13,7.79777717590332
2003-06-16,7.857885837554932
2003-06-17,7.8347673416137695
2003-06-18,7.81857967376709
2003-06-19,7.594335556030273
2003-06-20,7.640571594238281
2003-06-23,7.3932061195373535
2003-06-24,7.386270999908447
2003-06-25,8.04514217376709
2003-06-26,8.068259239196777
2003-06-27,8.206966400146484
2003-06-30,8.206966400146484
2003-07-01,8.186162948608398
2003-07-02,8.179224967956543
2003-07-03,8.202346801757812
2003-07-07,8.512125015258789
2003-07-08,8.678581237792969
2003-07-09,8.662403106689453
2003-07-10,8.491320610046387
2003-07-11,8.606916427612305
2003-07-14,8.514443397521973
2003-07-15,8.380354881286621
2003-07-16,8.227775573730469
2003-07-17,8.024334907531738
2003-07-18,8.135299682617188
2003-07-21,8.093693733215332
2003-07-22,8.075194358825684
2003-07-23,8.102937698364258
2003-07-24,7.975792407989502
2003-07-25,8.126054763793945
2003-07-28,8.126054763793945
2003-07-29,8.075194358825684
2003-07-30,8.183850288391113
2003-07-31,8.13992691040039
2003-08-01,7.978104114532471
2003-08-04,7.911055564880371
2003-08-05,7.927241325378418
2003-08-06,7.853264331817627
2003-08-07,7.816274166107178
2003-08-08,7.878689765930176
2003-08-11,7.825517654418945
2003-08-12,8.313310623168945
2003-08-13,8.456806182861328
2003-08-14,8.570212364196777
2003-08-15,8.5216064453125
2003-08-18,8.667417526245117
2003-08-19,8.757678031921387
2003-08-20,8.817850112915039
2003-08-21,8.748420715332031
2003-08-22,8.630386352539062
2003-08-25,8.58409595489502
2003-08-26,8.500778198242188
2003-08-27,8.500778198242188
2003-08-28,8.616500854492188
2003-08-29,8.736849784851074
2003-09-02,8.829422950744629
2003-09-03,8.852560997009277
2003-09-04,8.706762313842773
2003-09-05,8.736849784851074
2003-09-08,8.697503089904785
2003-09-09,8.725275039672852
2003-09-10,8.683611869812012
2003-09-11,8.69056224822998
2003-09-12,8.6951904296875
2003-09-15,8.716014862060547
2003-09-16,8.827107429504395
2003-09-17,9.014578819274902
2003-09-18,8.810907363891602
2003-09-19,8.813222885131836
2003-09-22,8.871086120605469
2003-09-23,8.759990692138672
2003-09-24,8.644270896911621
2003-09-25,8.574841499328613
2003-09-26,8.412833213806152
2003-09-29,8.38968563079834
2003-09-30,8.331830024719238
2003-10-01,8.699816703796387
2003-10-02,8.908111572265625
2003-10-03,8.959026336669922
2003-10-06,9.197412490844727
2003-10-07,9.178899765014648
2003-10-08,9.104840278625488
2003-10-09,9.058547973632812
2003-10-10,9.111781120300293
2003-10-13,9.158068656921387
2003-10-14,9.01225757598877
2003-10-15,8.965973854064941
2003-10-16,9.04234790802002
2003-10-17,8.787764549255371
2003-10-20,8.829422950744629
2003-10-21,8.847940444946289
2003-10-22,8.794709205627441
2003-10-23,8.959026336669922
2003-10-24,9.002999305725098
2003-10-27,9.01225757598877
2003-10-28,9.252957344055176
2003-10-29,9.440424919128418
2003-10-30,9.61631965637207
2003-10-31,9.639459609985352
2003-11-03,9.685748100280762
2003-11-04,9.720463752746582
2003-11-05,9.815356254577637
2003-11-06,9.792210578918457
2003-11-07,9.859330177307129
2003-11-10,9.639459609985352
2003-11-11,9.639459609985352
2003-11-12,10.061087608337402
2003-11-13,10.366880416870117
2003-11-14,10.47113037109375
2003-11-17,10.297380447387695
2003-11-18,10.186185836791992
2003-11-19,9.945255279541016
2003-11-20,10.112054824829102
2003-11-21,10.088890075683594
2003-11-24,10.23946762084961
2003-11-25,10.359929084777832
2003-11-26,10.443334579467773
2003-11-28,10.517461776733398
2003-12-01,10.65645980834961
2003-12-02,10.647193908691406
2003-12-03,10.586962699890137
2003-12-04,10.674993515014648
2003-12-05,10.607808113098145
2003-12-08,10.698161125183105
2003-12-09,10.765340805053711
2003-12-10,10.686576843261719
2003-12-11,10.966885566711426
2003-12-12,10.9970064163208
2003-12-15,10.959939002990723
2003-12-16,10.77923583984375
2003-12-17,10.816305160522461
2003-12-18,10.827888488769531
2003-12-19,10.707427978515625
2003-12-22,10.563798904418945
2003-12-23,10.922868728637695
2003-12-24,10.913599967956543
2003-12-26,10.841788291931152
2003-12-29,11.078081130981445
2003-12-30,11.022485733032227
2003-12-31,10.915919303894043
2004-01-02,11.010903358459473
2004-01-05,11.277315139770508
2004-01-06,11.490447998046875
2004-01-07,11.365342140197754
2004-01-08,11.309745788574219
2004-01-09,11.363030433654785
2004-01-12,11.281949043273926
2004-01-13,11.325963973999023
2004-01-14,11.654923439025879
2004-01-15,11.446426391601562
2004-01-16,11.305119514465332
2004-01-20,11.235613822937012
2004-01-21,11.008585929870605
2004-01-22,11.119782447814941
2004-01-23,11.163792610168457
2004-01-26,11.247199058532715
2004-01-27,11.003952026367188
2004-01-28,10.871907234191895
2004-01-29,10.825565338134766
2004-01-30,10.772293090820312
2004-02-02,10.663411140441895
2004-02-03,10.540633201599121
2004-02-04,10.359929084777832
2004-02-05,10.37846565246582
2004-02-06,10.480388641357422
2004-02-09,10.566112518310547
2004-02-10,10.522093772888184
2004-02-11,10.468762397766113
2004-02-12,10.410796165466309
2004-02-13,10.31109619140625
2004-02-17,10.250814437866211
2004-02-18,10.211392402648926
2004-02-19,10.104734420776367
2004-02-20,9.947068214416504
2004-02-23,9.97025203704834
2004-02-24,9.993435859680176
2004-02-25,9.956348419189453
2004-02-26,10.053727149963379
2004-02-27,10.030536651611328
2004-03-01,10.139513969421387
2004-03-02,10.336602210998535
2004-03-03,10.218348503112793
2004-03-04,10.299501419067383
2004-03-05,10.447897911071777
2004-03-08,10.355148315429688
2004-03-09,10.241535186767578
2004-03-10,10.144153594970703
2004-03-11,10.11169147491455
2004-03-12,10.195164680480957
2004-03-15,10.018946647644043
2004-03-16,10.11169147491455
2004-03-17,10.213712692260742
2004-03-18,10.042132377624512
2004-03-19,10.134881019592285
2004-03-22,9.884468078613281
2004-03-23,10.058365821838379
2004-03-24,10.18124771118164
2004-03-25,10.443259239196777
2004-03-26,10.285594940185547
2004-03-29,10.355148315429688
2004-03-30,10.285594940185547
2004-03-31,10.452539443969727
2004-04-01,10.735411643981934
2004-04-02,11.029878616333008
2004-04-05,11.1342191696167
2004-04-06,10.96960163116455
2004-04-07,11.03220272064209
2004-04-08,10.909307479858398
2004-04-12,11.180593490600586
2004-04-13,11.07161808013916
2004-04-14,11.171323776245117
2004-04-15,11.32898998260498
2004-04-16,11.616503715515137
2004-04-19,11.32898998260498
2004-04-20,11.342905044555664
2004-04-21,11.52607250213623
2004-04-22,11.855323791503906
2004-04-23,11.7880859375
2004-04-26,11.47737979888916
2004-04-27,11.349861145019531
2004-04-28,11.23392391204834
2004-04-29,11.097123146057129
2004-04-30,11.124943733215332
2004-05-03,11.220010757446289
2004-05-04,11.375359535217285
2004-05-05,10.995102882385254
2004-05-06,11.041476249694824
2004-05-07,10.723817825317383
2004-05-10,10.577741622924805
2004-05-11,10.364428520202637
2004-05-12,10.897714614868164
2004-05-13,10.814180374145508
2004-05-14,10.758478164672852
2004-05-17,10.640130996704102
2004-05-18,10.707430839538574
2004-05-19,10.74919605255127
2004-05-20,10.679577827453613
2004-05-21,10.72135066986084
2004-05-24,10.7631254196167
2004-05-25,10.907003402709961
2004-05-26,10.904683113098145
2004-05-27,10.913965225219727
2004-05-28,10.82809829711914
2004-06-01,10.837379455566406
2004-06-02,10.941813468933105
2004-06-03,10.948772430419922
2004-06-04,10.958060264587402
2004-06-07,11.023028373718262
2004-06-08,10.995184898376465
2004-06-09,10.816492080688477
2004-06-10,10.681900978088379
2004-06-14,10.74919605255127
2004-06-15,10.779366493225098
2004-06-16,10.879151344299316
2004-06-17,10.893074035644531
2004-06-18,10.802574157714844
2004-06-21,10.640130996704102
2004-06-22,10.744553565979004
2004-06-23,10.737591743469238
2004-06-24,10.616921424865723
2004-06-25,10.442872047424316
2004-06-28,10.486964225769043
2004-06-29,10.739911079406738
2004-06-30,10.447517395019531
2004-07-01,10.442872047424316
2004-07-02,10.278111457824707
2004-07-06,10.171358108520508
2004-07-07,10.275787353515625
2004-07-08,10.224733352661133
2004-07-09,10.408064842224121
2004-07-12,10.459117889404297
2004-07-13,10.322198867797852
2004-07-14,10.261860847473145
2004-07-15,10.296672821044922
2004-07-16,10.410386085510254
2004-07-19,10.558906555175781
2004-07-20,10.681900978088379
2004-07-21,10.38021469116211
2004-07-22,10.698141098022461
2004-07-23,10.503210067749023
2004-07-26,10.338448524475098
2004-07-27,10.563545227050781
2004-07-28,10.431273460388184
2004-07-29,10.475362777709961
2004-07-30,10.593711853027344
2004-08-02,10.5426664352417
2004-08-03,10.486964225769043
2004-08-04,10.447517395019531
2004-08-05,10.324522018432617
2004-08-06,9.990349769592285
2004-08-09,9.902162551879883
2004-08-10,9.881279945373535
2004-08-11,9.70722770690918
2004-08-12,9.827906608581543
2004-08-13,9.862747192382812
2004-08-16,10.081092834472656
2004-08-17,10.020699501037598
2004-08-18,10.20884895324707
2004-08-19,10.197232246398926
2004-08-20,10.248333930969238
2004-08-23,10.315692901611328
2004-08-24,10.273885726928711
2004-08-25,10.287829399108887
2004-08-26,10.336602210998535
2004-08-27,10.406286239624023
2004-08-30,10.276212692260742
2004-08-31,10.304083824157715
2004-09-01,10.32498836517334
2004-09-02,10.46900463104248
2004-09-03,10.366800308227539
2004-09-07,10.392346382141113
2004-09-08,10.552631378173828
2004-09-09,10.615348815917969
2004-09-10,10.70593547821045
2004-09-13,10.757037162780762
2004-09-14,10.815107345581055
2004-09-15,10.678064346313477
2004-09-16,10.664124488830566
2004-09-17,10.685029029846191
2004-09-20,10.675739288330078
2004-09-21,11.003259658813477
2004-09-22,10.917313575744629
2004-09-23,12.31798267364502
2004-09-24,12.122861862182617
