Date,TXT
2000-07-07,22.29938316345215
2000-07-10,22.275253295898438
2000-07-11,22.78204917907715
2000-07-12,23.240598678588867
2000-07-13,23.071659088134766
2000-07-14,23.047504425048828
2000-07-17,23.011314392089844
2000-07-18,22.806190490722656
2000-07-19,22.926851272583008
2000-07-20,23.119922637939453
2000-07-21,22.78204917907715
2000-07-24,22.975126266479492
2000-07-25,23.31299591064453
2000-07-26,22.29938316345215
2000-07-27,22.468311309814453
2000-07-28,22.130451202392578
2000-07-31,22.033912658691406
2000-08-01,22.08217430114746
2000-08-02,22.009777069091797
2000-08-03,22.275253295898438
2000-08-04,22.588987350463867
2000-08-07,22.926851272583008
2000-08-08,23.071659088134766
2000-08-09,22.902727127075195
2000-08-10,22.902727127075195
2000-08-11,23.16818618774414
2000-08-14,23.16818618774414
2000-08-15,22.854454040527344
2000-08-16,22.637258529663086
2000-08-17,22.975126266479492
2000-08-18,22.371782302856445
2000-08-21,22.468311309814453
2000-08-22,22.78204917907715
2000-08-23,22.202852249145508
2000-08-24,22.637258529663086
2000-08-25,22.371782302856445
2000-08-28,22.32351303100586
2000-08-29,22.275253295898438
2000-08-30,22.009777069091797
2000-08-31,21.6538028717041
2000-09-01,21.720182418823242
2000-09-05,21.64777374267578
2000-09-06,22.61311912536621
2000-09-07,22.347640991210938
2000-09-08,21.599512100219727
2000-09-11,21.309913635253906
2000-09-12,20.513507843017578
2000-09-13,20.226972579956055
2000-09-14,20.226972579956055
2000-09-15,18.81861686706543
2000-09-18,18.357254028320312
2000-09-19,17.944456100463867
2000-09-20,17.580217361450195
2000-09-21,17.944456100463867
2000-09-22,18.090152740478516
2000-09-25,18.211551666259766
2000-09-26,17.67735481262207
2000-09-27,17.434526443481445
2000-09-28,18.06586456298828
2000-09-29,17.944456100463867
2000-10-02,17.67735481262207
2000-10-03,18.33296775817871
2000-10-04,18.308691024780273
2000-10-05,18.38153648376465
2000-10-06,18.260122299194336
2000-10-09,18.090152740478516
2000-10-10,17.895891189575195
2000-10-11,18.38153648376465
2000-10-12,17.118865966796875
2000-10-13,17.50737953186035
2000-10-16,17.993011474609375
2000-10-17,17.483095169067383
2000-10-18,16.657506942749023
2000-10-19,16.85175895690918
2000-10-20,16.31755828857422
2000-10-23,16.73036003112793
2000-10-24,18.114423751831055
2000-10-25,17.9201717376709
2000-10-26,18.187278747558594
2000-10-27,18.308691024780273
2000-10-30,18.940019607543945
2000-10-31,19.595630645751953
2000-11-01,19.91129493713379
2000-11-02,19.91129493713379
2000-11-03,20.154129028320312
2000-11-06,20.299814224243164
2000-11-07,21.513927459716797
2000-11-08,21.149690628051758
2000-11-09,20.93115997314453
2000-11-10,20.78546142578125
2000-11-13,20.78546142578125
2000-11-14,20.88259506225586
2000-11-15,20.68832778930664
2000-11-16,20.761173248291016
2000-11-17,20.66405487060547
2000-11-20,20.469785690307617
2000-11-21,20.20269775390625
2000-11-22,19.7413330078125
2000-11-24,20.008426666259766
2000-11-27,19.935583114624023
2000-11-28,19.644207000732422
2000-11-29,19.425662994384766
2000-11-30,19.668489456176758
2000-12-01,19.037147521972656
2000-12-04,19.037147521972656
2000-12-05,18.891456604003906
2000-12-06,18.38153648376465
2000-12-07,18.187278747558594
2000-12-08,17.871601104736328
2000-12-11,18.187278747558594
2000-12-12,17.871601104736328
2000-12-13,17.4852294921875
2000-12-14,16.776037216186523
2000-12-15,16.213565826416016
2000-12-18,16.99612808227539
2000-12-19,17.142847061157227
2000-12-20,16.43366813659668
2000-12-21,16.555938720703125
2000-12-22,17.02058219909668
2000-12-26,17.387401580810547
2000-12-27,17.7053165435791
2000-12-28,17.778667449951172
2000-12-29,18.19441795349121
2001-01-02,18.390052795410156
2001-01-03,19.39270782470703
2001-01-04,20.248615264892578
2001-01-05,18.928056716918945
2001-01-08,18.90360450744629
2001-01-09,19.074783325195312
2001-01-10,19.074783325195312
2001-01-11,19.343788146972656
2001-01-12,19.025882720947266
2001-01-16,19.172605514526367
2001-01-17,18.756872177124023
2001-01-18,19.025882720947266
2001-01-19,19.025882720947266
2001-01-22,17.97431755065918
2001-01-23,18.4389591217041
2001-01-24,18.756872177124023
2001-01-25,18.928056716918945
2001-01-26,18.90360450744629
2001-01-29,19.199995040893555
2001-01-30,19.720396041870117
2001-01-31,19.955169677734375
2001-02-01,19.857341766357422
2001-02-02,19.567785263061523
2001-02-05,19.810392379760742
2001-02-06,20.09210968017578
2001-02-07,20.084280014038086
2001-02-08,20.09602928161621
2001-02-09,20.14298439025879
2001-02-12,20.510770797729492
2001-02-13,20.569459915161133
2001-02-14,20.268190383911133
2001-02-15,20.995960235595703
2001-02-16,20.772933959960938
2001-02-20,21.128992080688477
2001-02-21,20.933361053466797
2001-02-22,20.542081832885742
2001-02-23,20.303396224975586
2001-02-26,20.808151245117188
2001-02-27,21.41853904724121
2001-02-28,20.729883193969727
2001-03-01,20.444257736206055
2001-03-02,20.952917098999023
2001-03-05,21.375503540039062
2001-03-06,21.84111976623535
2001-03-07,22.649904251098633
2001-03-08,23.322914123535156
2001-03-09,23.267797470092773
2001-03-12,22.453115463256836
2001-03-13,22.197294235229492
2001-03-14,22.063495635986328
2001-03-15,22.421634674072266
2001-03-16,22.315372467041016
2001-03-19,22.76009750366211
2001-03-20,22.39801788330078
2001-03-21,21.563657760620117
2001-03-22,21.166154861450195
2001-03-23,21.23698616027832
2001-03-26,21.634496688842773
2001-03-27,22.354732513427734
2001-03-28,21.921804428100586
2001-03-29,22.209115982055664
2001-03-30,22.370473861694336
2001-04-02,22.37441635131836
2001-04-03,21.25274085998535
2001-04-04,21.827341079711914
2001-04-05,22.689260482788086
2001-04-06,22.42557144165039
2001-04-09,22.417701721191406
2001-04-10,22.33504867553711
2001-04-11,21.72502326965332
2001-04-12,21.752567291259766
2001-04-16,21.941486358642578
2001-04-17,22.276012420654297
2001-04-18,23.027734756469727
2001-04-19,22.3389892578125
2001-04-20,21.56759262084961
2001-04-23,21.30782699584961
2001-04-24,20.981170654296875
2001-04-25,21.075637817382812
2001-04-26,20.839481353759766
2001-04-27,21.264541625976562
2001-04-30,20.867042541503906
2001-05-01,21.23305892944336
2001-05-02,21.17402458190918
2001-05-03,21.398353576660156
2001-05-04,21.665987014770508
2001-05-07,21.382614135742188
2001-05-08,21.72502326965332
2001-05-09,21.46920394897461
2001-05-10,21.80373764038086
2001-05-11,21.662052154541016
2001-05-14,21.669923782348633
2001-05-15,22.000520706176758
2001-05-16,22.657772064208984
2001-05-17,22.85062599182129
2001-05-18,22.689260482788086
2001-05-21,22.634164810180664
2001-05-22,22.61842155456543
2001-05-23,22.80339813232422
2001-05-24,22.712875366210938
2001-05-25,22.571195602416992
2001-05-29,22.543643951416016
2001-05-30,22.29568862915039
2001-05-31,22.67352294921875
2001-06-01,22.708940505981445
2001-06-04,22.889986038208008
2001-06-05,23.570850372314453
2001-06-06,23.480337142944336
2001-06-07,23.570850372314453
2001-06-08,23.326839447021484
2001-06-11,23.13399887084961
2001-06-12,23.3347110748291
2001-06-13,23.190269470214844
2001-06-14,22.679777145385742
2001-06-15,22.557104110717773
2001-06-18,22.960739135742188
2001-06-19,22.557104110717773
2001-06-20,22.485855102539062
2001-06-21,23.142780303955078
2001-06-22,22.462114334106445
2001-06-25,22.29590606689453
2001-06-26,22.299863815307617
2001-06-27,22.35921859741211
2001-06-28,22.27611541748047
2001-06-29,21.78144645690918
2001-07-02,21.963483810424805
2001-07-03,22.137609481811523
2001-07-05,22.098031997680664
2001-07-06,21.71812629699707
2001-07-09,21.567747116088867
2001-07-10,21.35801124572754
2001-07-11,21.393617630004883
2001-07-12,21.943695068359375
2001-07-13,21.682506561279297
2001-07-16,21.16804313659668
2001-07-17,22.0782470703125
2001-07-18,21.76166343688965
2001-07-19,21.87642478942871
2001-07-20,21.757701873779297
2001-07-23,21.373828887939453
2001-07-24,21.18387222290039
2001-07-25,21.51234245300293
2001-07-26,21.472768783569336
2001-07-27,21.56378936767578
2001-07-30,21.71416473388672
2001-07-31,22.28798484802246
2001-08-01,22.2286319732666
2001-08-02,22.098031997680664
2001-08-03,22.319643020629883
2001-08-06,21.765623092651367
2001-08-07,22.517528533935547
2001-08-08,21.87246322631836
2001-08-09,21.793312072753906
2001-08-10,22.14156150817871
2001-08-13,21.943695068359375
2001-08-14,22.173219680786133
2001-08-15,22.137609481811523
2001-08-16,22.307771682739258
2001-08-17,21.864545822143555
2001-08-20,21.923912048339844
2001-08-21,21.757701873779297
2001-08-22,21.722084045410156
2001-08-23,21.567747116088867
2001-08-24,21.919952392578125
2001-08-27,21.650854110717773
2001-08-28,21.092863082885742
2001-08-29,21.00183868408203
2001-08-30,20.64171600341797
2001-08-31,20.732742309570312
2001-09-04,20.97808837890625
2001-09-05,20.728782653808594
2001-09-06,20.289508819580078
2001-09-07,19.56135368347168
2001-09-10,19.38722801208496
2001-09-17,17.76045036315918
2001-09-18,17.86138153076172
2001-09-19,17.316326141357422
2001-09-20,16.311016082763672
2001-09-21,15.543917655944824
2001-09-24,17.102344512939453
2001-09-25,17.360742568969727
2001-09-26,13.242609977722168
2001-09-27,13.242609977722168
2001-09-28,13.569640159606934
2001-10-01,13.719017028808594
2001-10-02,14.171207427978516
2001-10-03,14.441709518432617
2001-10-04,14.312519073486328
2001-10-05,14.239850997924805
2001-10-08,14.187361717224121
2001-10-09,13.783623695373535
2001-10-10,14.469972610473633
2001-10-11,14.95849609375
2001-10-12,14.881789207458496
2001-10-15,15.006941795349121
2001-10-16,15.301677703857422
2001-10-17,14.48611831665039
2001-10-18,14.20350456237793
2001-10-19,13.924921035766602
2001-10-22,14.171207427978516
2001-10-23,14.082386016845703
2001-10-24,13.84821605682373
2001-10-25,13.674612998962402
2001-10-26,13.727092742919922
2001-10-29,13.387959480285645
2001-10-30,13.073034286499023
2001-10-31,12.778312683105469
2001-11-01,13.347582817077637
2001-11-02,13.686725616455078
2001-11-05,14.046041488647461
2001-11-06,14.445747375488281
2001-11-07,14.57494831085205
2001-11-08,15.224967002868652
2001-11-09,15.055397987365723
2001-11-12,14.998872756958008
2001-11-13,15.438949584960938
2001-11-14,15.660991668701172
2001-11-15,15.874981880187988
2001-11-16,15.983986854553223
2001-11-19,15.951693534851074
2001-11-20,15.879015922546387
2001-11-21,15.737702369689941
2001-11-23,15.959766387939453
2001-11-26,16.411954879760742
2001-11-27,16.290830612182617
2001-11-28,16.07282066345215
2001-11-29,16.0485782623291
2001-11-30,16.00821304321289
2001-12-03,15.826528549194336
2001-12-04,15.826528549194336
2001-12-05,16.13337516784668
2001-12-06,16.553264617919922
2001-12-07,16.420021057128906
2001-12-10,15.584285736083984
2001-12-11,15.604472160339355
2001-12-12,15.598370552062988
2001-12-13,15.394787788391113
2001-12-14,15.309281349182129
2001-12-17,15.431431770324707
2001-12-18,15.732730865478516
2001-12-19,15.858951568603516
2001-12-20,15.675729751586914
2001-12-21,15.867106437683105
2001-12-24,16.08289909362793
2001-12-26,16.331262588500977
2001-12-27,16.79949188232422
2001-12-28,17.263668060302734
2001-12-31,16.88092803955078
2002-01-02,17.308441162109375
2002-01-03,17.0804443359375
2002-01-04,17.845903396606445
2002-01-07,17.776689529418945
2002-01-08,17.621967315673828
2002-01-09,17.797046661376953
2002-01-10,17.678966522216797
2002-01-11,16.79542350769043
2002-01-14,16.54298210144043
2002-01-15,16.567415237426758
2002-01-16,15.985179901123047
2002-01-17,15.871169090270996
2002-01-18,15.875238418579102
2002-01-22,15.899673461914062
2002-01-23,15.899673461914062
2002-01-24,16.335338592529297
2002-01-25,16.848352432250977
2002-01-28,17.601606369018555
2002-01-29,17.862178802490234
2002-01-30,18.016916275024414
2002-01-31,18.66022491455078
2002-02-01,18.12278175354004
2002-02-04,17.487594604492188
2002-02-05,17.540525436401367
2002-02-06,17.968048095703125
2002-02-07,17.654537200927734
2002-02-08,17.78483772277832
2002-02-11,17.83368682861328
2002-02-12,17.646387100219727
2002-02-13,17.919187545776367
2002-02-14,17.866260528564453
2002-02-15,17.89883804321289
2002-02-19,17.75225257873535
2002-02-20,17.72781753540039
2002-02-21,18.546220779418945
2002-02-22,18.892311096191406
2002-02-25,19.641483306884766
2002-02-26,19.999794006347656
2002-02-27,19.44198226928711
2002-02-28,19.3524112701416
2002-03-01,19.71477699279785
2002-03-04,20.24816131591797
2002-03-05,20.166738510131836
2002-03-06,20.700105667114258
2002-03-07,20.643115997314453
2002-03-08,20.077144622802734
2002-03-11,20.3295955657959
2002-03-12,20.354026794433594
2002-03-13,20.011817932128906
2002-03-14,20.04460334777832
2002-03-15,19.962631225585938
2002-03-18,20.261804580688477
2002-03-19,20.794578552246094
2002-03-20,20.774093627929688
2002-03-21,20.6142578125
2002-03-22,20.745405197143555
2002-03-25,20.417545318603516
2002-03-26,20.425739288330078
2002-03-27,20.626554489135742
2002-03-28,20.94211769104004
2002-04-01,20.61016845703125
2002-04-02,20.868345260620117
2002-04-03,20.310989379882812
2002-04-04,20.63885498046875
2002-04-05,20.593769073486328
2002-04-08,20.70032501220703
2002-04-09,20.87655258178711
2002-04-10,21.72489356994629
2002-04-11,21.544565200805664
2002-04-12,21.79047203063965
2002-04-15,21.34784698486328
2002-04-16,21.622432708740234
2002-04-17,21.31096649169922
2002-04-18,20.827367782592773
2002-04-19,20.630659103393555
2002-04-22,20.339679718017578
2002-04-23,20.384756088256836
2002-04-24,20.31509017944336
2002-04-25,20.499509811401367
2002-04-26,20.241317749023438
2002-04-29,19.913455963134766
2002-04-30,20.155258178710938
2002-05-01,20.2495174407959
2002-05-02,20.270008087158203
2002-05-03,20.167560577392578
2002-05-06,19.58968734741211
2002-05-07,19.917551040649414
2002-05-08,20.106077194213867
2002-05-09,20.224929809570312
2002-05-10,20.110170364379883
2002-05-13,19.921655654907227
2002-05-14,20.159358978271484
2002-05-15,19.99542236328125
2002-05-16,19.856075286865234
2002-05-17,19.884767532348633
2002-05-20,19.388883590698242
2002-05-21,19.167572021484375
2002-05-22,19.07741355895996
2002-05-23,19.274127960205078
2002-05-24,19.2905216217041
2002-05-28,19.175769805908203
2002-05-29,18.892988204956055
2002-05-30,19.14708137512207
2002-05-31,19.22905158996582
2002-06-03,19.028226852416992
2002-06-04,19.04462432861328
2002-06-05,19.392976760864258
2002-06-06,18.96265983581543
2002-06-07,19.11839485168457
2002-06-10,19.122486114501953
2002-06-11,18.8970890045166
2002-06-12,19.225215911865234
2002-06-13,18.791841506958008
2002-06-14,18.643259048461914
2002-06-17,18.923912048339844
2002-06-18,19.36554718017578
2002-06-19,19.229337692260742
2002-06-20,19.266490936279297
2002-06-21,18.81661605834961
2002-06-24,19.138534545898438
2002-06-25,18.932167053222656
2002-06-26,18.407991409301758
2002-06-27,19.126150131225586
2002-06-28,19.357290267944336
2002-07-01,18.907407760620117
2002-07-02,18.119081497192383
2002-07-03,17.821908950805664
2002-07-05,18.519432067871094
2002-07-08,18.024158477783203
2002-07-09,17.541250228881836
2002-07-10,16.818965911865234
2002-07-11,16.653873443603516
2002-07-12,16.389719009399414
2002-07-15,16.154460906982422
2002-07-16,16.13794708251953
2002-07-17,15.964603424072266
2002-07-18,16.278282165527344
2002-07-19,15.035954475402832
2002-07-22,15.027689933776855
2002-07-23,14.990551948547363
2002-07-24,15.250570297241211
2002-07-25,15.564240455627441
2002-07-26,15.32073974609375
2002-07-29,16.52179527282715
2002-07-30,16.52179527282715
2002-07-31,16.261770248413086
2002-08-01,16.026521682739258
2002-08-02,15.271215438842773
2002-08-05,14.664488792419434
2002-08-06,15.4404296875
2002-08-07,15.873801231384277
2002-08-08,16.50528907775879
2002-08-09,16.414487838745117
2002-08-12,16.530054092407227
2002-08-13,15.968729972839355
2002-08-14,16.084291458129883
2002-08-15,16.36495590209961
2002-08-16,15.993494987487793
2002-08-19,16.492908477783203
2002-08-20,16.026521682739258
2002-08-21,16.26589584350586
2002-08-22,16.790067672729492
2002-08-23,16.414487838745117
2002-08-26,16.525928497314453
2002-08-27,16.525928497314453
2002-08-28,16.191604614257812
2002-08-29,15.993494987487793
2002-08-30,16.034765243530273
2002-09-03,15.378519058227539
2002-09-04,15.580760955810547
2002-09-05,15.180407524108887
2002-09-06,15.518855094909668
2002-09-09,15.758238792419434
2002-09-10,15.741727828979492
2002-09-11,15.8353910446167
2002-09-12,15.290063858032227
2002-09-13,15.111054420471191
2002-09-16,14.823826789855957
2002-09-17,14.832149505615234
2002-09-18,14.998662948608398
2002-09-19,14.711421966552734
2002-09-20,14.957035064697266
2002-09-23,14.569889068603516
2002-09-24,14.32427978515625
2002-09-25,14.969525337219238
2002-09-26,15.573134422302246
2002-09-27,14.499120712280273
2002-09-30,14.195242881774902
2002-10-01,15.306711196899414
2002-10-02,15.052776336669922
2002-10-03,14.569889068603516
2002-10-04,14.099495887756348
2002-10-07,13.774792671203613
2002-10-08,14.274332046508789
2002-10-09,13.5250244140625
2002-10-10,14.31179428100586
2002-10-11,15.061110496520996
2002-10-14,14.51161003112793
2002-10-15,16.0185489654541
2002-10-16,15.048619270324707
2002-10-17,16.139278411865234
2002-10-18,16.526426315307617
2002-10-21,17.23410415649414
2002-10-22,16.71790885925293
2002-10-23,17.263242721557617
2002-10-24,16.838632583618164
2002-10-25,16.992658615112305
2002-10-28,16.651309967041016
2002-10-29,16.663793563842773
2002-10-30,16.763700485229492
2002-10-31,17.067584991455078
2002-11-01,17.279884338378906
2002-11-04,17.113384246826172
2002-11-05,17.6129207611084
2002-11-06,18.69941520690918
2002-11-07,17.858530044555664
2002-11-08,17.82939338684082
2002-11-11,17.229934692382812
2002-11-12,17.65038299560547
2002-11-13,17.592103958129883
2002-11-14,17.72946548461914
2002-11-15,17.721145629882812
2002-11-18,17.2840518951416
2002-11-19,17.250749588012695
2002-11-20,17.558794021606445
2002-11-21,17.94594383239746
2002-11-22,18.074993133544922
2002-11-25,17.933456420898438
2002-11-26,17.454730987548828
2002-11-27,17.954275131225586
2002-11-29,17.94178581237793
2002-12-02,17.696176528930664
2002-12-03,17.517162322998047
2002-12-04,17.54215431213379
2002-12-05,17.354825973510742
2002-12-06,17.56296730041504
2002-12-09,17.084239959716797
2002-12-10,17.379796981811523
2002-12-11,17.700761795043945
2002-12-12,17.520353317260742
2002-12-13,17.12596893310547
2002-12-16,17.54551887512207
2002-12-17,17.780460357666016
2002-12-18,17.72173309326172
2002-12-19,17.70914077758789
2002-12-20,17.864377975463867
2002-12-23,17.885358810424805
2002-12-24,17.74270248413086
2002-12-26,17.893747329711914
2002-12-27,17.68816566467285
2002-12-30,18.00702476501465
2002-12-31,18.036394119262695
2003-01-02,18.837732315063477
2003-01-03,18.468536376953125
2003-01-06,19.068483352661133
2003-01-07,18.808364868164062
2003-01-08,18.250350952148438
2003-01-09,18.41817855834961
2003-01-10,18.539846420288086
2003-01-13,18.565021514892578
2003-01-14,18.72445297241211
2003-01-15,18.485315322875977
2003-01-16,18.397205352783203
2003-01-17,18.11191177368164
2003-01-21,17.61684799194336
2003-01-22,16.895221710205078
2003-01-23,16.597347259521484
2003-01-24,16.387569427490234
2003-01-27,15.930258750915527
2003-01-28,16.261701583862305
2003-01-29,16.09807777404785
2003-01-30,15.884110450744629
2003-01-31,16.177799224853516
2003-02-03,16.244930267333984
2003-02-04,16.253313064575195
2003-02-05,16.11485481262207
2003-02-06,16.14002799987793
2003-02-07,16.06870460510254
2003-02-10,16.106468200683594
2003-02-11,15.980607032775879
2003-02-12,15.900891304016113
2003-02-13,15.607208251953125
2003-02-14,15.682718276977539
2003-02-18,15.984807014465332
2003-02-19,15.842151641845703
2003-02-20,15.439387321472168
2003-02-21,15.686922073364258
2003-02-24,15.107935905456543
2003-02-25,15.246387481689453
2003-02-26,14.9401273727417
2003-02-27,15.19605827331543
2003-02-28,15.158292770385742
2003-03-03,15.154090881347656
2003-03-04,14.860405921936035
2003-03-05,14.726151466369629
2003-03-06,14.306610107421875
2003-03-07,14.27303695678711
2003-03-10,13.81153678894043
2003-03-11,13.614351272583008
2003-03-12,13.179964065551758
2003-03-13,14.052978515625
2003-03-14,13.959745407104492
2003-03-17,14.718331336975098
2003-03-18,14.5700044631958
2003-03-19,14.154685020446777
2003-03-20,11.934009552001953
2003-03-21,12.099296569824219
2003-03-24,11.378837585449219
2003-03-25,12.061150550842285
2003-03-26,12.078099250793457
2003-03-27,12.107768058776855
2003-03-28,11.984867095947266
2003-03-31,11.637356758117676
2003-04-01,11.840776443481445
2003-04-02,12.459514617919922
2003-04-03,12.603602409362793
2003-04-04,12.59936809539795
2003-04-07,12.629032135009766
2003-04-08,12.41290283203125
2003-04-09,12.260334968566895
2003-04-10,12.128952980041504
2003-04-11,12.133193016052246
2003-04-14,12.395946502685547
2003-04-15,12.540037155151367
2003-04-16,12.230666160583496
2003-04-17,12.442561149597168
2003-04-21,12.446799278259277
2003-04-22,12.69683837890625
2003-04-23,12.641745567321777
2003-04-24,12.463753700256348
2003-04-25,12.289999008178711
2003-04-28,12.544271469116211
2003-04-29,12.565461158752441
2003-04-30,12.497657775878906
2003-05-01,12.578178405761719
2003-05-02,12.985018730163574
2003-05-05,13.082487106323242
2003-05-06,13.336769104003906
2003-05-07,13.277436256408691
2003-05-08,13.141819953918457
2003-05-09,13.429998397827148
2003-05-12,13.879220962524414
2003-05-13,13.777508735656738
2003-05-14,13.684273719787598
2003-05-15,13.849552154541016
2003-05-16,13.896173477172852
2003-05-19,13.485095024108887
2003-05-20,13.472384452819824
2003-05-21,13.57409381866455
2003-05-22,13.696985244750977
2003-05-23,14.413199424743652
2003-05-27,14.786141395568848
2003-05-28,14.557290077209473
2003-05-29,14.540343284606934
2003-05-30,14.769192695617676
2003-06-02,15.362505912780762
2003-06-03,15.485401153564453
2003-06-04,15.409112930297852
2003-06-05,15.35826301574707
2003-06-06,15.337069511413574
2003-06-09,15.209928512573242
2003-06-10,15.375215530395508
2003-06-11,15.954633712768555
2003-06-12,16.24970054626465
2003-06-13,16.04444694519043
2003-06-16,16.206941604614258
2003-06-17,16.305294036865234
2003-06-18,16.51482391357422
2003-06-19,16.407922744750977
2003-06-20,16.54475975036621
2003-06-23,16.420740127563477
2003-06-24,16.37798309326172
2003-06-25,16.373716354370117
2003-06-26,16.480621337890625
2003-06-27,16.407922744750977
2003-06-30,16.685874938964844
2003-07-01,16.608909606933594
2003-07-02,16.677326202392578
2003-07-03,16.55760383605957
2003-07-07,16.626014709472656
2003-07-08,16.92962646484375
2003-07-09,16.809885025024414
2003-07-10,16.561857223510742
2003-07-11,16.574691772460938
2003-07-14,16.36944007873535
2003-07-15,16.279632568359375
2003-07-16,16.72008514404297
2003-07-17,17.707897186279297
2003-07-18,17.76776885986328
2003-07-21,17.87894630432129
2003-07-22,18.434860229492188
2003-07-23,18.541759490966797
2003-07-24,18.225318908691406
2003-07-25,18.644392013549805
2003-07-28,18.71710205078125
2003-07-29,18.51610565185547
2003-07-30,18.396377563476562
2003-07-31,18.567426681518555
2003-08-01,18.456247329711914
2003-08-04,18.392101287841797
2003-08-05,17.985849380493164
2003-08-06,17.814802169799805
2003-08-07,17.600997924804688
2003-08-08,17.695072174072266
2003-08-11,17.870399475097656
2003-08-12,17.89604949951172
2003-08-13,18.049989700317383
2003-08-14,18.30229949951172
2003-08-15,18.216766357421875
2003-08-18,18.635831832885742
2003-08-19,18.94800567626953
2003-08-20,18.960834503173828
2003-08-21,19.166095733642578
2003-08-22,19.089122772216797
2003-08-25,19.016422271728516
2003-08-26,18.94800567626953
2003-08-27,18.789779663085938
2003-08-28,19.024980545043945
2003-08-29,19.243066787719727
2003-09-02,19.431215286254883
2003-09-03,19.469707489013672
2003-09-04,19.243066787719727
2003-09-05,18.73847007751465
2003-09-08,19.07201385498047
2003-09-09,18.768396377563477
2003-09-10,17.930461883544922
2003-09-11,18.137264251708984
2003-09-12,18.197582244873047
2003-09-15,18.12002944946289
2003-09-16,18.516376495361328
2003-09-17,18.61115837097168
2003-09-18,18.856733322143555
