Date,APA
2000-05-22,17.121091842651367
2000-05-23,16.641923904418945
2000-05-24,16.218036651611328
2000-05-25,16.47606658935547
2000-05-26,16.761720657348633
2000-05-30,16.909156799316406
2000-05-31,17.941213607788086
2000-06-01,17.655550003051758
2000-06-02,16.51291847229004
2000-06-05,16.181194305419922
2000-06-06,16.641923904418945
2000-06-07,16.310190200805664
2000-06-08,16.568208694458008
2000-06-09,16.365489959716797
2000-06-12,16.863086700439453
2000-06-13,16.752498626708984
2000-06-14,17.379108428955078
2000-06-15,16.881511688232422
2000-06-16,17.517337799072266
2000-06-19,16.770936965942383
2000-06-20,16.586639404296875
2000-06-21,17.25010108947754
2000-06-22,16.60506820678711
2000-06-23,17.028945922851562
2000-06-26,16.955236434936523
2000-06-27,16.82621955871582
2000-06-28,17.171777725219727
2000-06-29,17.69241714477539
2000-06-30,17.342256546020508
2000-07-03,17.60027313232422
2000-07-05,16.181194305419922
2000-07-06,15.738875389099121
2000-07-07,15.904746055603027
2000-07-10,15.702013969421387
2000-07-11,16.881511688232422
2000-07-12,16.494491577148438
2000-07-13,16.052175521850586
2000-07-14,15.978466033935547
2000-07-17,15.64672565460205
2000-07-18,15.978466033935547
2000-07-19,15.683592796325684
2000-07-20,15.075409889221191
2000-07-21,14.356658935546875
2000-07-24,14.080212593078613
2000-07-25,13.951201438903809
2000-07-26,14.46723461151123
2000-07-27,14.762100219726562
2000-07-28,14.522515296936035
2000-07-31,14.669962882995605
2000-08-01,15.149123191833496
2000-08-02,15.591438293457031
2000-08-03,15.499283790588379
2000-08-04,15.738875389099121
2000-08-07,16.038360595703125
2000-08-08,16.254905700683594
2000-08-09,16.51291847229004
2000-08-10,16.73407745361328
2000-08-11,16.80779457092285
2000-08-14,17.54497528076172
2000-08-15,17.305395126342773
2000-08-16,17.452831268310547
2000-08-17,18.17158317565918
2000-08-18,17.710840225219727
2000-08-21,17.655550003051758
2000-08-22,17.756919860839844
2000-08-23,18.53095817565918
2000-08-24,18.005714416503906
2000-08-25,18.263731002807617
2000-08-28,18.40195083618164
2000-08-29,18.82582664489746
2000-08-30,18.577024459838867
2000-08-31,18.577024459838867
2000-09-01,18.890344619750977
2000-09-05,19.14834976196289
2000-09-06,19.572227478027344
2000-09-07,19.53537940979004
2000-09-08,18.853479385375977
2000-09-11,19.461652755737305
2000-09-12,19.461652755737305
2000-09-13,18.87189483642578
2000-09-14,18.761329650878906
2000-09-15,19.314212799072266
2000-09-18,19.00552749633789
2000-09-19,18.429595947265625
2000-09-20,18.484893798828125
2000-09-21,17.54497528076172
2000-09-22,17.434404373168945
2000-09-25,17.25010108947754
2000-09-26,17.508119583129883
2000-09-27,17.987289428710938
2000-09-28,17.471256256103516
2000-09-29,17.434404373168945
2000-10-02,17.76613998413086
2000-10-03,17.54497528076172
2000-10-04,16.789369583129883
2000-10-05,16.218036651611328
2000-10-06,16.089031219482422
2000-10-09,16.383909225463867
2000-10-10,18.72446060180664
2000-10-11,19.4063720703125
2000-10-12,19.258926391601562
2000-10-13,18.429595947265625
2000-10-16,18.06100845336914
2000-10-17,18.72446060180664
2000-10-18,18.374303817749023
2000-10-19,18.042579650878906
2000-10-20,18.134727478027344
2000-10-23,17.655550003051758
2000-10-24,17.397539138793945
2000-10-25,16.51291847229004
2000-10-26,16.660358428955078
2000-10-27,15.923175811767578
2000-10-30,16.218036651611328
2000-10-31,16.310190200805664
2000-11-01,17.102664947509766
2000-11-02,16.60506820678711
2000-11-03,16.494491577148438
2000-11-06,16.291765213012695
2000-11-07,16.402345657348633
2000-11-08,16.549776077270508
2000-11-09,16.383909225463867
2000-11-10,16.383909225463867
2000-11-13,16.037296295166016
2000-11-14,16.259002685546875
2000-11-15,17.14586639404297
2000-11-16,17.53386878967285
2000-11-17,17.404525756835938
2000-11-20,17.792537689208984
2000-11-21,18.30986976623535
2000-11-22,18.457677841186523
2000-11-24,18.55005645751953
2000-11-27,18.642438888549805
2000-11-28,18.05119514465332
2000-11-29,16.850252151489258
2000-11-30,15.44605541229248
2000-12-01,16.29596710205078
2000-12-04,16.536149978637695
2000-12-05,15.871013641357422
2000-12-06,16.924158096313477
2000-12-07,17.182819366455078
2000-12-08,17.25672149658203
2000-12-11,18.125106811523438
2000-12-12,18.531587600708008
2000-12-13,18.254436492919922
2000-12-14,17.293672561645508
2000-12-15,17.478445053100586
2000-12-18,19.011953353881836
2000-12-19,18.956527709960938
2000-12-20,18.29138946533203
2000-12-21,18.494619369506836
2000-12-22,18.956527709960938
2000-12-26,20.527000427246094
2000-12-27,21.229097366333008
2000-12-28,21.63558006286621
2000-12-29,20.711763381958008
2001-01-02,20.93347930908203
2001-01-03,19.547760009765625
2001-01-04,18.623952865600586
2001-01-05,19.917293548583984
2001-01-08,20.12053108215332
2001-01-09,19.677099227905273
2001-01-10,19.64014434814453
2001-01-11,19.677099227905273
2001-01-12,19.233671188354492
2001-01-16,19.252147674560547
2001-01-17,18.29138946533203
2001-01-18,17.626243591308594
2001-01-19,17.792537689208984
2001-01-22,18.162057876586914
2001-01-23,18.18053436279297
2001-01-24,18.162057876586914
2001-01-25,18.882625579833984
2001-01-26,18.30986976623535
2001-01-29,17.96473503112793
2001-01-30,17.252296447753906
2001-01-31,17.02762222290039
2001-02-01,16.885726928710938
2001-02-02,17.78144645690918
2001-02-05,17.852401733398438
2001-02-06,18.28695297241211
2001-02-07,18.55005645751953
2001-02-08,18.328351974487305
2001-02-09,18.535274505615234
2001-02-12,18.4820613861084
2001-02-13,18.68899917602539
2001-02-14,18.387462615966797
2001-02-15,18.04159164428711
2001-02-16,18.145050048828125
2001-02-20,18.505720138549805
2001-02-21,18.349029541015625
2001-02-22,18.068195343017578
2001-02-23,17.748931884765625
2001-02-26,17.941082000732422
2001-02-27,17.899696350097656
2001-02-28,17.35280418395996
2001-03-01,17.5272159576416
2001-03-02,17.982473373413086
2001-03-05,18.45841407775879
2001-03-06,19.156078338623047
2001-03-07,19.815309524536133
2001-03-08,20.249860763549805
2001-03-09,19.9246768951416
2001-03-12,19.2447566986084
2001-03-13,18.78064727783203
2001-03-14,18.47319221496582
2001-03-15,18.227840423583984
2001-03-16,17.946990966796875
2001-03-19,18.28695297241211
2001-03-20,18.541187286376953
2001-03-21,17.80213737487793
2001-03-22,16.82660484313965
2001-03-23,17.343936920166016
2001-03-26,17.61886215209961
2001-03-27,17.101524353027344
2001-03-28,16.799997329711914
2001-03-29,16.22650146484375
2001-03-30,17.03058433532715
2001-04-02,16.09642791748047
2001-04-03,15.283472061157227
2001-04-04,15.815585136413574
2001-04-05,16.40386390686035
2001-04-06,16.439340591430664
2001-04-09,17.024667739868164
2001-04-10,17.54496192932129
2001-04-11,17.33802032470703
2001-04-12,17.88491439819336
2001-04-16,18.44658660888672
2001-04-17,18.87523651123047
2001-04-18,18.230789184570312
2001-04-19,18.062286376953125
2001-04-20,17.949954986572266
2001-04-23,18.671262741088867
2001-04-24,18.77176284790039
2001-04-25,19.30980110168457
2001-04-26,19.676353454589844
2001-04-27,19.34230613708496
2001-04-30,18.907756805419922
2001-05-01,18.357898712158203
2001-05-02,17.14586639404297
2001-05-03,16.93893051147461
2001-05-04,17.048309326171875
2001-05-07,17.35280418395996
2001-05-08,17.240463256835938
2001-05-09,17.737106323242188
2001-05-10,17.612937927246094
2001-05-11,17.284805297851562
2001-05-14,17.790319442749023
2001-05-15,18.239652633666992
2001-05-16,18.08001708984375
2001-05-17,18.269222259521484
2001-05-18,19.037826538085938
2001-05-21,19.30980110168457
2001-05-22,18.730379104614258
2001-05-23,17.973608016967773
2001-05-24,17.737106323242188
2001-05-25,17.58633804321289
2001-05-29,17.21976089477539
2001-05-30,17.471046447753906
2001-05-31,17.604068756103516
2001-06-01,17.249332427978516
2001-06-04,17.530174255371094
2001-06-05,17.43852424621582
2001-06-06,16.9418888092041
2001-06-07,16.220582962036133
2001-06-08,16.462984085083008
2001-06-11,16.445255279541016
2001-06-12,16.83251190185547
2001-06-13,16.244234085083008
2001-06-14,16.14076042175293
2001-06-15,15.948620796203613
2001-06-18,15.729851722717285
2001-06-19,15.582049369812012
2001-06-20,15.449018478393555
2001-06-21,15.002626419067383
2001-06-22,15.386940956115723
2001-06-25,15.345552444458008
2001-06-26,15.366241455078125
2001-06-27,14.92872428894043
2001-06-28,14.307930946350098
2001-06-29,15.002626419067383
2001-07-02,14.57398509979248
2001-07-03,14.633111000061035
2001-07-05,15.07950210571289
2001-07-06,15.265730857849121
2001-07-09,14.677447319030762
2001-07-10,14.426176071166992
2001-07-11,14.216282844543457
2001-07-12,14.100993156433105
2001-07-13,14.189681053161621
2001-07-16,13.672351837158203
2001-07-17,13.707823753356934
2001-07-18,13.435864448547363
2001-07-19,13.746259689331055
2001-07-20,14.160117149353027
2001-07-23,14.316800117492676
2001-07-24,13.870420455932617
2001-07-25,14.95830249786377
2001-07-26,15.372157096862793
2001-07-27,15.605695724487305
2001-07-30,15.546573638916016
2001-07-31,15.357379913330078
2001-08-01,15.061758995056152
2001-08-02,15.345552444458008
2001-08-03,15.07653522491455
2001-08-06,15.236169815063477
2001-08-07,14.984889030456543
2001-08-08,14.204468727111816
2001-08-09,14.491212844848633
2001-08-10,14.680405616760254
2001-08-13,14.896215438842773
2001-08-14,15.180007934570312
2001-08-15,16.00477409362793
2001-08-16,15.812627792358398
2001-08-17,15.519980430603027
2001-08-20,15.14452838897705
2001-08-21,15.10905647277832
2001-08-22,14.884393692016602
2001-08-23,14.485307693481445
2001-08-24,14.367059707641602
2001-08-27,14.494171142578125
2001-08-28,14.511908531188965
2001-08-29,14.269499778747559
2001-08-30,13.953195571899414
2001-08-31,13.87336540222168
2001-09-04,13.967970848083496
2001-09-05,13.923628807067871
2001-09-06,14.083270072937012
2001-09-07,14.192643165588379
2001-09-10,14.222197532653809
2001-09-17,13.86745548248291
2001-09-18,13.087021827697754
2001-09-19,12.377544403076172
2001-09-20,12.433711051940918
2001-09-21,12.507613182067871
2001-09-24,11.632585525512695
2001-09-25,11.555726051330566
2001-09-26,11.45521354675293
2001-09-27,11.898637771606445
2001-09-28,12.711592674255371
2001-10-01,12.3864164352417
2001-10-02,12.519439697265625
2001-10-03,12.637688636779785
2001-10-04,13.465415000915527
2001-10-05,13.421077728271484
2001-10-08,13.663481712341309
2001-10-09,13.737384796142578
2001-10-10,14.337492942810059
2001-10-11,14.458694458007812
2001-10-12,14.470523834228516
2001-10-15,14.00935173034668
2001-10-16,14.514863967895508
2001-10-17,14.405486106872559
2001-10-18,13.878206253051758
2001-10-19,14.233678817749023
2001-10-22,14.470660209655762
2001-10-23,14.307717323303223
2001-10-24,14.624691009521484
2001-10-25,15.066073417663574
2001-10-26,15.685188293457031
2001-10-29,16.1176700592041
2001-10-30,15.291200637817383
2001-10-31,15.285272598266602
2001-11-01,15.463017463684082
2001-11-02,15.098652839660645
2001-11-05,14.529901504516602
2001-11-06,14.734296798706055
2001-11-07,15.027562141418457
2001-11-08,15.027562141418457
2001-11-09,15.492642402648926
2001-11-12,15.264541625976562
2001-11-13,15.149014472961426
2001-11-14,14.281067848205566
2001-11-15,12.989524841308594
2001-11-16,13.362773895263672
2001-11-19,13.383501052856445
2001-11-20,14.020387649536133
2001-11-21,13.667882919311523
2001-11-23,13.934486389160156
2001-11-26,13.534575462341309
2001-11-27,13.700465202331543
2001-11-28,13.468503952026367
2001-11-29,13.688568115234375
2001-11-30,13.676682472229004
2001-12-03,13.994874000549316
2001-12-04,14.253597259521484
2001-12-05,14.559907913208008
2001-12-06,14.634248733520508
2001-12-07,14.640195846557617
2001-12-10,14.354721069335938
2001-12-11,14.113826751708984
2001-12-12,13.902688980102539
2001-12-13,13.807522773742676
2001-12-14,14.152491569519043
2001-12-17,14.006770133972168
2001-12-18,14.678866386413574
2001-12-19,15.032742500305176
2001-12-20,15.240920066833496
2001-12-21,15.389606475830078
2001-12-24,15.562081336975098
2001-12-26,16.014116287231445
2001-12-27,16.23507308959961
2001-12-28,16.50330924987793
2001-12-31,16.316844940185547
2002-01-02,16.176189422607422
2002-01-03,15.541571617126465
2002-01-04,15.878504753112793
2002-01-07,16.271053314208984
2002-01-08,16.04533576965332
2002-01-09,15.950469017028809
2002-01-10,15.744386672973633
2002-01-11,15.29295539855957
2002-01-14,15.237338066101074
2002-01-15,15.482684135437012
2002-01-16,15.29295539855957
2002-01-17,15.086426734924316
2002-01-18,15.07658863067627
2002-01-22,14.879900932312012
2002-01-23,15.473258972167969
2002-01-24,15.820745468139648
2002-01-25,15.9354887008667
2002-01-28,15.624053001403809
2002-01-29,15.204446792602539
2002-01-30,15.384740829467773
2002-01-31,15.896146774291992
2002-02-01,16.02400016784668
2002-02-04,15.3257417678833
2002-02-05,15.768303871154785
2002-02-06,15.899426460266113
2002-02-07,15.774853706359863
2002-02-08,15.994499206542969
2002-02-11,16.38460922241211
2002-02-12,16.23053741455078
2002-02-13,16.502626419067383
2002-02-14,16.659975051879883
2002-02-15,16.72881507873535
2002-02-19,16.52229118347168
2002-02-20,16.36493492126465
2002-02-21,16.85010528564453
2002-02-22,16.905845642089844
2002-02-25,17.433650970458984
2002-02-26,17.25990104675293
2002-02-27,17.145151138305664
2002-02-28,17.292680740356445
2002-03-01,17.456588745117188
2002-03-04,17.70245361328125
2002-03-05,17.66311264038086
2002-03-06,18.020448684692383
2002-03-07,18.29254150390625
2002-03-08,18.013883590698242
2002-03-11,18.0302734375
2002-03-12,18.0302734375
2002-03-13,18.14829444885254
2002-03-14,18.10896110534668
2002-03-15,18.40399742126465
2002-03-18,18.554792404174805
2002-03-19,18.91539764404297
2002-03-20,18.761329650878906
2002-03-21,18.780988693237305
2002-03-22,18.220415115356445
2002-03-25,18.338438034057617
2002-03-26,18.10896110534668
2002-03-27,18.869503021240234
2002-03-28,18.646589279174805
2002-04-01,18.96786117553711
2002-04-02,19.37108039855957
2002-04-03,18.925243377685547
2002-04-04,18.367931365966797
2002-04-05,18.259763717651367
2002-04-08,18.499059677124023
2002-04-09,18.19746971130371
2002-04-10,18.5744686126709
2002-04-11,18.623634338378906
2002-04-12,17.630334854125977
2002-04-15,18.04339027404785
2002-04-16,18.112239837646484
2002-04-17,18.58757972717285
2002-04-18,18.797758102416992
2002-04-19,18.89628028869629
2002-04-22,18.751771926879883
2002-04-23,19.139291763305664
2002-04-24,18.764921188354492
2002-04-25,19.155712127685547
2002-04-26,19.218109130859375
2002-04-29,19.145862579345703
2002-04-30,19.155712127685547
2002-05-01,19.342899322509766
2002-05-02,19.438142776489258
2002-05-03,19.59906005859375
2002-05-06,18.600717544555664
2002-05-07,18.456220626831055
2002-05-08,18.961957931518555
2002-05-09,18.718942642211914
2002-05-10,18.62041473388672
2002-05-13,18.810890197753906
2002-05-14,18.879858016967773
2002-05-15,18.518613815307617
2002-05-16,18.718942642211914
2002-05-17,18.341279983520508
2002-05-20,18.265743255615234
2002-05-21,18.52190399169922
2002-05-22,18.607284545898438
2002-05-23,18.784608840942383
2002-05-24,18.561304092407227
2002-05-28,18.285451889038086
2002-05-29,17.95047378540039
2002-05-30,17.727170944213867
2002-05-31,18.285451889038086
2002-06-03,17.714035034179688
2002-06-04,17.86509132385254
2002-06-05,17.654916763305664
2002-06-06,17.73373031616211
2002-06-07,18.094972610473633
2002-06-10,17.720592498779297
2002-06-11,17.356067657470703
2002-06-12,17.513708114624023
2002-06-13,17.904502868652344
2002-06-14,18.006309509277344
2002-06-17,18.551454544067383
2002-06-18,18.367544174194336
2002-06-19,18.190217971801758
2002-06-20,18.383970260620117
2002-06-21,18.11139488220215
2002-06-24,18.43979835510254
2002-06-25,18.71565818786621
2002-06-26,18.761629104614258
2002-06-27,18.781328201293945
2002-06-28,18.87657928466797
2002-07-01,18.751771926879883
2002-07-02,18.610563278198242
2002-07-03,18.633554458618164
2002-07-05,18.965246200561523
2002-07-08,18.65654754638672
2002-07-09,18.154088973999023
2002-07-10,17.85852813720703
2002-07-11,17.526836395263672
2002-07-12,17.31995391845703
2002-07-15,17.185302734375
2002-07-16,16.84376335144043
2002-07-17,16.909442901611328
2002-07-18,16.84035301208496
2002-07-19,16.264522552490234
2002-07-22,15.356367111206055
2002-07-23,15.247787475585938
2002-07-24,15.998002052307129
2002-07-25,16.24807357788086
2002-07-26,16.11974334716797
2002-07-29,17.133188247680664
2002-07-30,16.863370895385742
2002-07-31,16.945632934570312
2002-08-01,16.057228088378906
2002-08-02,15.876254081726074
2002-08-05,15.25765323638916
2002-08-06,15.948643684387207
2002-08-07,16.188840866088867
2002-08-08,17.077259063720703
2002-08-09,17.38984489440918
2002-08-12,17.593847274780273
2002-08-13,17.439193725585938
2002-08-14,17.830760955810547
2002-08-15,18.525033950805664
2002-08-16,18.531614303588867
2002-08-19,18.650074005126953
2002-08-20,18.090702056884766
2002-08-21,18.195993423461914
2002-08-22,18.541494369506836
2002-08-23,18.55135726928711
2002-08-26,18.66323471069336
2002-08-27,18.768535614013672
2002-08-28,18.222328186035156
2002-08-29,18.015024185180664
2002-08-30,18.117021560668945
2002-09-03,17.554365158081055
2002-09-04,17.666240692138672
2002-09-05,17.949209213256836
2002-09-06,18.36381721496582
2002-09-09,18.3045711517334
2002-09-10,18.620454788208008
2002-09-11,18.633617401123047
2002-09-12,18.4592227935791
2002-09-13,18.850786209106445
2002-09-16,19.192981719970703
2002-09-17,18.525033950805664
2002-09-18,18.6138858795166
2002-09-19,18.469100952148438
2002-09-20,18.557945251464844
2002-09-23,18.659940719604492
2002-09-24,18.225610733032227
2002-09-25,18.811309814453125
2002-09-26,19.4134521484375
2002-09-27,19.318025588989258
2002-09-30,19.5615177154541
2002-10-01,19.525312423706055
2002-10-02,19.291709899902344
2002-10-03,18.93962287902832
2002-10-04,18.752077102661133
2002-10-07,18.446062088012695
2002-10-08,18.265092849731445
2002-10-09,17.7978572845459
2002-10-10,17.72217559814453
2002-10-11,17.735332489013672
2002-10-14,18.179542541503906
2002-10-15,18.93305015563965
2002-10-16,18.70600700378418
2002-10-17,19.24234962463379
2002-10-18,18.919330596923828
2002-10-21,19.034696578979492
2002-10-22,18.279895782470703
2002-10-23,18.4743709564209
2002-10-24,18.06894302368164
2002-10-25,17.745935440063477
2002-10-28,17.76571273803711
2002-10-29,17.188907623291016
2002-10-30,17.914037704467773
2002-10-31,17.818456649780273
2002-11-01,18.187604904174805
2002-11-04,18.003034591674805
2002-11-05,18.009624481201172
2002-11-06,17.953588485717773
2002-11-07,17.729459762573242
2002-11-08,17.48225975036621
2002-11-11,17.238344192504883
2002-11-12,16.93511199951172
2002-11-13,16.480262756347656
2002-11-14,16.68791961669922
2002-11-15,16.697792053222656
2002-11-18,16.829627990722656
2002-11-19,16.73076057434082
2002-11-20,17.297670364379883
2002-11-21,17.548173904418945
2002-11-22,17.274606704711914
2002-11-25,17.502038955688477
2002-11-26,17.080137252807617
2002-11-27,17.591020584106445
2002-11-29,17.75912094116211
2002-12-02,17.93051528930664
2002-12-03,18.2897891998291
2002-12-04,18.088726043701172
2002-12-05,18.3886661529541
2002-12-06,18.754528045654297
2002-12-09,18.569957733154297
2002-12-10,18.738048553466797
2002-12-11,18.714975357055664
2002-12-12,19.393966674804688
2002-12-13,19.219274520874023
2002-12-16,19.52251625061035
2002-12-17,19.364303588867188
2002-12-18,19.021512985229492
2002-12-19,18.784196853637695
2002-12-20,19.173133850097656
2002-12-23,19.420331954956055
2002-12-24,19.420331954956055
2002-12-26,19.265417098999023
2002-12-27,19.028099060058594
2002-12-30,18.902851104736328
2002-12-31,18.784196853637695
2003-01-02,19.545578002929688
2003-01-03,19.476360321044922
2003-01-06,19.430221557617188
2003-01-07,18.4743709564209
2003-01-08,18.5501766204834
2003-01-09,18.88637351989746
2003-01-10,18.655641555786133
2003-01-13,19.15336036682129
2003-01-14,19.459877014160156
2003-01-15,20.224571228027344
2003-01-16,20.445404052734375
2003-01-17,20.6104736328125
2003-01-21,20.498220443725586
2003-01-22,20.45201301574707
2003-01-23,20.402490615844727
2003-01-24,20.03933334350586
2003-01-27,19.37245750427246
2003-01-28,19.544132232666016
2003-01-29,20.052541732788086
2003-01-30,19.89406967163086
2003-01-31,20.60387420654297
2003-02-03,20.369468688964844
2003-02-04,20.732635498046875
2003-02-05,20.445404052734375
2003-02-06,20.488323211669922
2003-02-07,20.336456298828125
2003-02-10,20.534549713134766
2003-02-11,20.49492835998535
2003-02-12,20.012924194335938
2003-02-13,20.05584716796875
2003-02-14,20.626977920532227
2003-02-18,20.828369140625
2003-02-19,21.06936264038086
2003-02-20,21.211320877075195
2003-02-21,21.696626663208008
2003-02-24,22.082883834838867
2003-02-25,21.56456756591797
2003-02-26,21.723031997680664
2003-02-27,21.356582641601562
2003-02-28,21.551362991333008
2003-03-03,21.673519134521484
2003-03-04,21.45893096923828
2003-03-05,21.643802642822266
2003-03-06,21.98384666442871
2003-03-07,21.97064208984375
2003-03-10,22.06390380859375
2003-03-11,21.776193618774414
2003-03-12,21.283954620361328
2003-03-13,20.958112716674805
2003-03-14,20.916513442993164
2003-03-17,20.715457916259766
2003-03-18,21.14529800415039
2003-03-19,21.15222930908203
2003-03-20,21.592472076416016
2003-03-21,21.023969650268555
2003-03-24,20.83678436279297
2003-03-25,20.965044021606445
2003-03-26,20.798656463623047
2003-03-27,21.19037437438965
2003-03-28,21.630590438842773
2003-03-31,21.401811599731445
2003-04-01,21.512741088867188
2003-04-02,21.25275421142578
2003-04-03,20.958112716674805
2003-04-04,21.169559478759766
2003-04-07,20.732797622680664
2003-04-08,20.40001678466797
2003-04-09,20.61493682861328
2003-04-10,21.00663948059082
2003-04-11,21.082897186279297
2003-04-14,20.881858825683594
2003-04-15,20.743196487426758
2003-04-16,20.49707794189453
2003-04-17,21.056114196777344
2003-04-21,21.36168098449707
2003-04-22,21.524871826171875
2003-04-23,21.28528594970703
2003-04-24,21.19153594970703
2003-04-25,20.389436721801758
2003-04-28,20.354705810546875
2003-04-29,19.778305053710938
2003-04-30,19.878999710083008
2003-05-01,19.983171463012695
2003-05-02,20.212345123291016
2003-05-05,20.420677185058594
2003-05-06,19.872058868408203
2003-05-07,20.24359703063965
2003-05-08,20.08733558654785
2003-05-09,20.698467254638672
2003-05-12,20.757488250732422
2003-05-13,21.014442443847656
2003-05-14,21.22626304626465
2003-05-15,21.545705795288086
2003-05-16,21.46236801147461
2003-05-19,21.129030227661133
2003-05-20,20.962356567382812
2003-05-21,22.017948150634766
2003-05-22,22.292259216308594
2003-05-23,22.46587562561035
2003-05-27,22.941579818725586
2003-05-28,22.62560272216797
2003-05-29,22.163787841796875
2003-05-30,22.889493942260742
2003-06-02,23.2193660736084
2003-06-03,23.31311798095703
2003-06-04,23.188112258911133
2003-06-05,22.97978401184082
2003-06-06,22.80615997314453
2003-06-09,22.656856536865234
2003-06-10,22.93463706970215
2003-06-11,23.663829803466797
2003-06-12,22.93463706970215
2003-06-13,22.587400436401367
2003-06-16,22.292259216308594
2003-06-17,21.89988136291504
2003-06-18,22.031835556030273
2003-06-19,22.309616088867188
2003-06-20,22.26100730895996
2003-06-23,22.493656158447266
2003-06-24,22.54921531677246
2003-06-25,22.896446228027344
2003-06-26,22.53879165649414
2003-06-27,22.5631046295166
2003-06-30,22.59087562561035
2003-07-01,22.21586799621582
2003-07-02,22.028364181518555
2003-07-03,22.483238220214844
2003-07-07,22.403379440307617
2003-07-08,22.038774490356445
2003-07-09,22.580463409423828
2003-07-10,22.27837562561035
2003-07-11,22.441572189331055
2003-07-14,22.04224967956543
2003-07-15,21.802654266357422
2003-07-16,21.60820960998535
2003-07-17,21.795717239379883
2003-07-18,22.439128875732422
2003-07-21,22.428688049316406
2003-07-22,22.035686492919922
2003-07-23,21.80963134765625
2003-07-24,21.673994064331055
2003-07-25,21.980045318603516
2003-07-28,21.91396141052246
2003-07-29,21.44445037841797
2003-07-30,21.326208114624023
2003-07-31,21.54878807067871
2003-08-01,21.635732650756836
2003-08-04,21.301864624023438
2003-08-05,21.277524948120117
2003-08-06,21.875707626342773
2003-08-07,22.65822982788086
2003-08-08,22.45651626586914
2003-08-11,22.661712646484375
2003-08-12,22.936452865600586
2003-08-13,23.176427841186523
2003-08-14,22.804296493530273
2003-08-15,23.01991844177246
2003-08-18,23.28076171875
2003-08-19,23.113826751708984
2003-08-20,22.985143661499023
2003-08-21,23.33987808227539
2003-08-22,23.110340118408203
2003-08-25,23.211196899414062
2003-08-26,23.20076560974121
2003-08-27,23.416391372680664
2003-08-28,23.97284698486328
2003-08-29,23.9902400970459
2003-09-02,23.833740234375
2003-09-03,23.91025161743164
2003-09-04,23.86503791809082
2003-09-05,23.207725524902344
2003-09-08,23.666799545288086
2003-09-09,23.301631927490234
2003-09-10,23.232084274291992
2003-09-11,23.11730194091797
2003-09-12,23.46857261657715
2003-09-15,23.315542221069336
2003-09-16,23.520736694335938
2003-09-17,23.145111083984375
2003-09-18,23.21468162536621
