Date,CAG
2000-08-24,5.9788818359375
2000-08-25,5.715661525726318
2000-08-28,5.6404571533203125
2000-08-29,5.621657848358154
2000-08-30,5.471243858337402
2000-08-31,5.508846282958984
2000-09-01,5.49004602432251
2000-09-05,5.621657848358154
2000-09-06,5.621657848358154
2000-09-07,5.659257888793945
2000-09-08,5.659257888793945
2000-09-11,5.621657848358154
2000-09-12,5.621657848358154
2000-09-13,5.6404571533203125
2000-09-14,5.659257888793945
2000-09-15,5.6780595779418945
2000-09-18,5.6404571533203125
2000-09-19,5.696859836578369
2000-09-20,5.6404571533203125
2000-09-21,5.6404571533203125
2000-09-22,5.753267765045166
2000-09-25,5.6404571533203125
2000-09-26,5.8660736083984375
2000-09-27,5.8660736083984375
2000-09-28,5.960080146789551
2000-09-29,6.0352911949157715
2000-10-02,6.148096084594727
2000-10-03,6.129293441772461
2000-10-04,6.016485691070557
2000-10-05,6.091693878173828
2000-10-06,6.091693878173828
2000-10-09,6.110495090484619
2000-10-10,6.148096084594727
2000-10-11,6.242107391357422
2000-10-12,6.204503059387207
2000-10-13,6.166901111602783
2000-10-16,6.204503059387207
2000-10-17,6.185702323913574
2000-10-18,6.072892665863037
2000-10-19,5.960080146789551
2000-10-20,5.8660736083984375
2000-10-23,6.05409049987793
2000-10-24,6.05409049987793
2000-10-25,6.17958402633667
2000-10-26,6.255642414093018
2000-10-27,6.236625671386719
2000-10-30,6.4647932052612305
2000-10-31,6.5028228759765625
2000-11-01,6.635921001434326
2000-11-02,6.597893238067627
2000-11-03,6.769018173217773
2000-11-06,6.807047367095947
2000-11-07,6.845076084136963
2000-11-08,6.864088535308838
2000-11-09,6.997190952301025
2000-11-10,7.149300575256348
2000-11-13,7.187331199645996
2000-11-14,7.244375705718994
2000-11-15,7.339443206787109
2000-11-16,7.548600673675537
2000-11-17,7.947897434234619
2000-11-20,7.738738059997559
2000-11-21,7.833808898925781
2000-11-22,7.586629390716553
2000-11-24,7.643668174743652
2000-11-27,7.662686824798584
2000-11-28,7.81479549407959
2000-11-29,7.833808898925781
2000-11-30,7.738738059997559
2000-12-01,7.719725131988525
2000-12-04,7.871840953826904
2000-12-05,7.510575771331787
2000-12-06,7.434515476226807
2000-12-07,7.586629390716553
2000-12-08,7.510575771331787
2000-12-11,7.130288600921631
2000-12-12,7.377471446990967
2000-12-13,7.396484851837158
2000-12-14,7.4535298347473145
2000-12-15,7.263388156890869
2000-12-18,7.377471446990967
2000-12-19,7.567609786987305
2000-12-20,7.624655723571777
2000-12-21,7.738738059997559
2000-12-22,7.757749080657959
2000-12-26,7.719725131988525
2000-12-27,7.9098711013793945
2000-12-28,7.928882598876953
2000-12-29,7.9098711013793945
2001-01-02,7.776770114898682
2001-01-03,7.282402992248535
2001-01-04,6.9211320877075195
2001-01-05,7.111276149749756
2001-01-08,7.244375705718994
2001-01-09,7.358460903167725
2001-01-10,7.396484851837158
2001-01-11,7.225358963012695
2001-01-12,7.149300575256348
2001-01-16,7.225358963012695
2001-01-17,7.225358963012695
2001-01-18,7.30141544342041
2001-01-19,7.187331199645996
2001-01-22,7.187331199645996
2001-01-23,7.149300575256348
2001-01-24,7.111276149749756
2001-01-25,7.149300575256348
2001-01-26,7.092260360717773
2001-01-29,7.14017391204834
2001-01-30,7.228402614593506
2001-01-31,7.186938285827637
2001-02-01,7.40500545501709
2001-02-02,7.377360820770264
2001-02-05,7.3497185707092285
2001-02-06,7.377360820770264
2001-02-07,7.451074123382568
2001-02-08,7.604640960693359
2001-02-09,7.512501239776611
2001-02-12,7.616926670074463
2001-02-13,7.635354518890381
2001-02-14,6.145753860473633
2001-02-15,6.422173023223877
2001-02-16,6.308537006378174
2001-02-20,6.308537006378174
2001-02-21,6.240963459014893
2001-02-22,6.148824691772461
2001-02-23,6.081251621246338
2001-02-26,6.062828063964844
2001-02-27,5.927690505981445
2001-02-28,6.044399261474609
2001-03-01,6.056684970855713
2001-03-02,5.921543598175049
2001-03-05,5.93690299987793
2001-03-06,5.884690284729004
2001-03-07,5.9799017906188965
2001-03-08,5.958399295806885
2001-03-09,5.9952592849731445
2001-03-12,6.075111389160156
2001-03-13,6.022899627685547
2001-03-14,5.943045616149902
2001-03-15,5.989114761352539
2001-03-16,5.918476104736328
2001-03-19,5.887762546539307
2001-03-20,5.795619010925293
2001-03-21,5.783332347869873
2001-03-22,5.789477348327637
2001-03-23,5.844760894775391
2001-03-26,5.654341220855713
2001-03-27,5.568343162536621
2001-03-28,5.574483871459961
2001-03-29,5.525341510772705
2001-03-30,5.602126121520996
2001-04-02,5.571412563323975
2001-04-03,5.562197208404541
2001-04-04,5.8324761390686035
2001-04-05,5.869332313537598
2001-04-06,5.989114761352539
2001-04-09,6.056684970855713
2001-04-10,5.986043930053711
2001-04-11,5.943045616149902
2001-04-12,5.9799017906188965
2001-04-16,6.081251621246338
2001-04-17,6.124253749847412
2001-04-18,6.1580400466918945
2001-04-19,6.201035499572754
2001-04-20,6.1580400466918945
2001-04-23,6.191824436187744
2001-04-24,6.170324802398682
2001-04-25,6.305464744567871
2001-04-26,6.283963203430176
2001-04-27,6.363818168640137
2001-04-30,6.3914618492126465
2001-05-01,6.5450286865234375
2001-05-02,6.444144248962402
2001-05-03,6.425520420074463
2001-05-04,6.524849891662598
2001-05-07,6.627285957336426
2001-05-08,6.652121067047119
2001-05-09,6.58072566986084
2001-05-10,6.664535045623779
2001-05-11,6.562100410461426
2001-05-14,6.5869340896606445
2001-05-15,6.555893421173096
2001-05-16,6.732824325561523
2001-05-17,6.5341620445251465
2001-05-18,6.5186448097229
2001-05-21,6.472080230712891
2001-05-22,6.363436222076416
2001-05-23,6.397585868835449
2001-05-24,6.229963779449463
2001-05-25,6.292041301727295
2001-05-29,6.5341620445251465
2001-05-30,6.441041946411133
2001-05-31,6.472080230712891
2001-06-01,6.406894207000732
2001-06-04,6.397585868835449
2001-06-05,6.397585868835449
2001-06-06,6.329291343688965
2001-06-07,6.332394599914551
2001-06-08,6.2858357429504395
2001-06-11,6.2051262855529785
2001-06-12,6.298249244689941
2001-06-13,6.347916126251221
2001-06-14,6.3727498054504395
2001-06-15,6.394481182098389
2001-06-18,6.292041301727295
2001-06-19,6.242374420166016
2001-06-20,6.276523590087891
2001-06-21,6.515538215637207
2001-06-22,6.3727498054504395
2001-06-25,6.149254322052002
2001-06-26,6.115105152130127
2001-06-27,5.904025077819824
2001-06-28,6.0840678215026855
2001-06-29,6.149254322052002
2001-07-02,6.0778584480285645
2001-07-03,6.1120076179504395
2001-07-05,6.170979022979736
2001-07-06,6.198917865753174
2001-07-09,6.139939308166504
2001-07-10,6.102694034576416
2001-07-11,6.161670207977295
2001-07-12,6.2082295417785645
2001-07-13,6.292041301727295
2001-07-16,6.366543292999268
2001-07-17,6.5062255859375
2001-07-18,6.562100410461426
2001-07-19,6.577622413635254
2001-07-20,6.596246719360352
2001-07-23,6.546582221984863
2001-07-24,6.5186448097229
2001-07-25,6.608660697937012
2001-07-26,6.65522575378418
2001-07-27,6.605557918548584
2001-07-30,6.652121067047119
2001-07-31,6.670741558074951
2001-08-01,6.612142086029053
2001-08-02,6.681085586547852
2001-08-03,6.574537754058838
2001-08-06,6.590209007263184
2001-08-07,6.527531623840332
2001-08-08,6.458592891693115
2001-08-09,6.602744102478027
2001-08-10,6.70302152633667
2001-08-13,6.70302152633667
2001-08-14,6.699885368347168
2001-08-15,6.7124247550964355
2001-08-16,6.662283420562744
2001-08-17,6.734360218048096
2001-08-20,6.953721523284912
2001-08-21,6.953721523284912
2001-08-22,7.091602325439453
2001-08-23,6.956853866577148
2001-08-24,6.944319248199463
2001-08-27,6.981922626495361
2001-08-28,6.950586318969727
2001-08-29,6.988192558288574
2001-08-30,7.207548141479492
2001-08-31,7.191882610321045
2001-09-04,7.364238262176514
2001-09-05,7.329764366149902
2001-09-06,7.238889217376709
2001-09-07,7.1511454582214355
2001-09-10,7.166810035705566
2001-09-17,7.044600486755371
2001-09-18,7.072803497314453
2001-09-19,7.050866603851318
2001-09-20,6.881643295288086
2001-09-21,6.834637641906738
2001-09-24,6.8941802978515625
2001-09-25,6.837772846221924
2001-09-26,6.806434154510498
2001-09-27,6.8941802978515625
2001-09-28,7.03519344329834
2001-10-01,7.050866603851318
2001-10-02,7.207548141479492
2001-10-03,7.185614585876465
2001-10-04,7.160546779632568
2001-10-05,7.191882610321045
2001-10-08,7.097868919372559
2001-10-09,7.022662162780762
2001-10-10,7.1354756355285645
2001-10-11,7.1511454582214355
2001-10-12,6.903578281402588
2001-10-15,6.884776592254639
2001-10-16,6.881643295288086
2001-10-17,6.859707832336426
2001-10-18,6.903578281402588
2001-10-19,7.041461944580078
2001-10-22,7.104136943817139
2001-10-23,7.116674423217773
2001-10-24,7.097868919372559
2001-10-25,7.195013046264648
2001-10-26,7.248291015625
2001-10-29,7.19814920425415
2001-10-30,7.235750675201416
2001-10-31,7.250001430511475
2001-11-01,7.4652814865112305
2001-11-02,7.591920852661133
2001-11-05,7.702730178833008
2001-11-06,7.807205677032471
2001-11-07,7.819865703582764
2001-11-08,7.591920852661133
2001-11-09,7.468449115753174
2001-11-12,7.4241228103637695
2001-11-13,7.455787658691406
2001-11-14,7.4241228103637695
2001-11-15,7.395636081695557
2001-11-16,7.382970333099365
2001-11-19,7.344978332519531
2001-11-20,7.341811180114746
2001-11-21,7.332314968109131
2001-11-23,7.338646411895752
2001-11-26,7.3069868087768555
2001-11-27,7.1866841316223145
2001-11-28,7.202511787414551
2001-11-29,7.227837085723877
2001-11-30,7.272162437438965
2001-12-03,7.329148292541504
2001-12-04,7.3766350746154785
2001-12-05,7.36713981628418
2001-12-06,7.344978332519531
2001-12-07,7.373471260070801
2001-12-10,7.36713981628418
2001-12-11,7.237335205078125
2001-12-12,7.2626633644104
2001-12-13,7.420961380004883
2001-12-14,7.528602123260498
2001-12-17,7.528602123260498
2001-12-18,7.572928428649902
2001-12-19,7.69639253616333
2001-12-20,7.674238681793213
2001-12-21,7.601419925689697
2001-12-24,7.639411449432373
2001-12-26,7.655242919921875
2001-12-27,7.6584062576293945
2001-12-28,7.5665974617004395
2001-12-31,7.525436878204346
2002-01-02,7.550765514373779
2002-01-03,7.4272942543029785
2002-01-04,7.354475975036621
2002-01-07,7.3766350746154785
2002-01-08,7.4399590492248535
2002-01-09,7.408300399780273
2002-01-10,7.582427978515625
2002-01-11,7.617250919342041
2002-01-14,7.709062576293945
2002-01-15,7.819865703582764
2002-01-16,7.69639253616333
2002-01-17,7.731222152709961
2002-01-18,7.728055953979492
2002-01-22,7.940174579620361
2002-01-23,7.899021148681641
2002-01-24,7.712226867675781
2002-01-25,7.667903900146484
2002-01-28,7.8705220222473145
2002-01-29,7.861026287078857
2002-01-30,7.900978088378906
2002-01-31,7.926546096801758
2002-02-01,7.856230735778809
2002-02-04,7.795507907867432
2002-02-05,7.792311668395996
2002-02-06,7.654871940612793
2002-02-07,7.670854568481445
2002-02-08,7.658070087432861
2002-02-11,7.632497310638428
2002-02-12,7.555790424346924
2002-02-13,7.610125541687012
2002-02-14,7.731581687927246
2002-02-15,7.667659282684326
2002-02-19,7.501453876495361
2002-02-20,7.475885391235352
2002-02-21,7.568572998046875
2002-02-22,7.715600490570068
2002-02-25,7.721991062164307
2002-02-26,7.606929302215576
2002-02-27,7.5430073738098145
2002-02-28,7.482279300689697
2002-03-01,7.562182426452637
2002-03-04,7.504649639129639
2002-03-05,7.367214202880859
2002-03-06,7.447118282318115
2002-03-07,7.338449478149414
2002-03-08,7.3032941818237305
2002-03-11,7.261742115020752
2002-03-12,7.300095558166504
2002-03-13,7.223387718200684
2002-03-14,7.344842910766602
2002-03-15,7.408764362335205
2002-03-18,7.280919075012207
2002-03-19,7.332056045532227
2002-03-20,7.370408535003662
2002-03-21,7.530218124389648
2002-03-22,7.58455753326416
2002-03-25,7.57496976852417
2002-03-26,7.664462089538574
2002-03-27,7.654871940612793
2002-03-28,7.750753879547119
2002-04-01,7.7411723136901855
2002-04-02,7.837055206298828
2002-04-03,7.926546096801758
2002-04-04,8.195026397705078
2002-04-05,8.118319511413574
2002-04-08,8.038416862487793
2002-04-09,8.00006103515625
2002-04-10,8.05439567565918
2002-04-11,7.987278938293457
2002-04-12,8.022435188293457
2002-04-15,7.920154571533203
2002-04-16,7.926546096801758
2002-04-17,7.923354625701904
2002-04-18,7.984078407287598
2002-04-19,7.990471363067627
2002-04-22,7.984078407287598
2002-04-23,7.936137676239014
2002-04-24,7.843448638916016
2002-04-25,7.964903831481934
2002-04-26,7.859424114227295
2002-04-29,7.817878723144531
2002-04-30,7.830667495727539
2002-05-01,7.906501770019531
2002-05-02,7.890365123748779
2002-05-03,7.896819114685059
2002-05-06,7.896819114685059
2002-05-07,7.900047779083252
2002-05-08,7.896819114685059
2002-05-09,7.87745475769043
2002-05-10,7.906501770019531
2002-05-13,7.906501770019531
2002-05-14,7.874229907989502
2002-05-15,7.909726619720459
2002-05-16,7.912958145141602
2002-05-17,7.906501770019531
2002-05-20,7.890365123748779
2002-05-21,7.8935956954956055
2002-05-22,8.003316879272461
2002-05-23,8.05172348022461
2002-05-24,7.990407466888428
2002-05-28,7.993634223937988
2002-05-29,8.05817699432373
2002-05-30,7.9484543800354
2002-05-31,7.941999912261963
2002-06-03,7.819367408752441
2002-06-04,7.858095169067383
2002-06-05,7.9807209968566895
2002-06-06,7.829048156738281
2002-06-07,7.929090976715088
2002-06-10,7.990407466888428
2002-06-11,8.019452095031738
2002-06-12,8.029131889343262
2002-06-13,7.8935956954956055
2002-06-14,7.841956615447998
2002-06-17,8.064634323120117
2002-06-18,8.038813591003418
2002-06-19,8.171123504638672
2002-06-20,8.26148796081543
2002-06-21,8.300211906433105
2002-06-24,8.255030632019043
2002-06-25,8.032357215881348
2002-06-26,8.442207336425781
2002-06-27,8.710060119628906
2002-06-28,8.923053741455078
2002-07-01,8.690692901611328
2002-07-02,8.64874267578125
2002-07-03,8.639063835144043
2002-07-05,8.613245964050293
2002-07-08,8.587425231933594
2002-07-09,8.668106079101562
2002-07-10,8.645515441894531
2002-07-11,8.377665519714355
2002-07-12,8.184032440185547
2002-07-15,7.890365123748779
2002-07-16,7.712871551513672
2002-07-17,7.990407466888428
2002-07-18,7.664464950561523
2002-07-19,7.080350399017334
2002-07-22,7.07712459564209
2002-07-23,7.319159030914307
2002-07-24,7.454700469970703
2002-07-25,7.8258185386657715
2002-07-26,7.932319164276123
2002-07-29,8.019452095031738
2002-07-30,7.922633647918701
2002-07-31,8.181673049926758
2002-08-01,8.064374923706055
2002-08-02,8.077407836914062
2002-08-05,7.904714584350586
2002-08-06,7.976396560668945
2002-08-07,8.106732368469238
2002-08-08,8.184929847717285
2002-08-09,8.338075637817383
2002-08-12,8.295716285705566
2002-08-13,8.380431175231934
2002-08-14,8.530312538146973
2002-08-15,8.354365348815918
2002-08-16,8.399981498718262
2002-08-19,8.426045417785645
2002-08-20,8.406501770019531
2002-08-21,8.416272163391113
2002-08-22,8.536828994750977
2002-08-23,8.546607971191406
2002-08-26,8.530312538146973
2002-08-27,8.74536418914795
2002-08-28,8.66716480255127
2002-08-29,8.487959861755371
2002-08-30,8.56615924835205
2002-09-03,8.272906303405762
2002-09-04,8.341329574584961
2002-09-05,8.367402076721191
2002-09-06,8.30875015258789
2002-09-09,8.292458534240723
2002-09-10,8.272906303405762
2002-09-11,8.325041770935059
2002-09-12,8.178411483764648
2002-09-13,8.263127326965332
2002-09-16,8.435824394226074
2002-09-17,8.514019966125488
2002-09-18,8.474924087524414
2002-09-19,8.061114311218262
2002-09-20,8.038308143615723
2002-09-23,7.982917308807373
2002-09-24,7.989435195922852
2002-09-25,8.289201736450195
2002-09-26,8.439082145690918
2002-09-27,8.201225280761719
2002-09-30,8.096957206726074
2002-10-01,8.2533597946167
2002-10-02,7.947074890136719
2002-10-03,8.028531074523926
2002-10-04,7.989435195922852
2002-10-07,8.07414722442627
2002-10-08,8.080666542053223
2002-10-09,7.816741466522217
2002-10-10,7.816741466522217
2002-10-11,7.829773426055908
2002-10-14,7.904714584350586
2002-10-15,8.048084259033203
2002-10-16,7.986173152923584
2002-10-17,7.947074890136719
2002-10-18,8.145832061767578
2002-10-21,8.197967529296875
2002-10-22,8.227290153503418
2002-10-23,8.116508483886719
2002-10-24,7.940557956695557
2002-10-25,7.956850528717041
2002-10-28,7.855839252471924
2002-10-29,8.025274276733398
2002-10-30,7.971953868865967
2002-10-31,7.981820583343506
2002-11-01,8.067402839660645
2002-11-04,8.060822486877441
2002-11-05,8.176021575927734
2002-11-06,8.202354431152344
2002-11-07,8.162857055664062
2002-11-08,8.106901168823242
2002-11-11,8.031195640563965
2002-11-12,7.860039234161377
2002-11-13,7.925871849060059
2002-11-14,8.08385944366455
2002-11-15,8.159565925598145
2002-11-18,7.899542808532715
2002-11-19,8.014739036560059
2002-11-20,8.126652717590332
2002-11-21,8.136526107788086
2002-11-22,8.136526107788086
2002-11-25,8.064115524291992
2002-11-26,8.024617195129395
2002-11-27,8.100317001342773
2002-11-29,8.02132511138916
2002-12-02,8.004870414733887
2002-12-03,8.011448860168457
2002-12-04,7.9982805252075195
2002-12-05,7.9686665534973145
2002-12-06,7.994988918304443
2002-12-09,7.939034938812256
2002-12-10,7.9982805252075195
2002-12-11,8.027905464172363
2002-12-12,7.988411903381348
2002-12-13,8.067402839660645
2002-12-16,8.185897827148438
2002-12-17,8.014739036560059
2002-12-18,8.120070457458496
2002-12-19,8.146402359008789
2002-12-20,8.248437881469727
2002-12-23,8.37680435180664
2002-12-24,8.347176551818848
2002-12-26,8.37680435180664
2002-12-27,8.29122543334961
2002-12-30,8.32742977142334
2002-12-31,8.231976509094238
2003-01-02,8.436050415039062
2003-01-03,8.505171775817871
2003-01-06,8.640119552612305
2003-01-07,8.528212547302246
2003-01-08,8.459087371826172
2003-01-09,8.610502243041992
2003-01-10,8.48542308807373
2003-01-13,8.574292182922363
2003-01-14,8.587456703186035
2003-01-15,8.416299819946289
2003-01-16,8.459087371826172
2003-01-17,8.439339637756348
2003-01-21,8.459087371826172
2003-01-22,8.436050415039062
2003-01-23,8.389969825744629
2003-01-24,8.261602401733398
2003-01-27,8.195772171020508
2003-01-28,8.133234024047852
2003-01-29,7.966330528259277
2003-01-30,8.062746047973633
2003-01-31,8.155839920043945
2003-02-03,8.175790786743164
2003-02-04,8.179118156433105
2003-02-05,8.122594833374023
2003-02-06,8.119269371032715
2003-02-07,8.08934211730957
2003-02-10,8.122594833374023
2003-02-11,7.999573707580566
2003-02-12,7.916454315185547
2003-02-13,8.016197204589844
2003-02-14,8.072723388671875
2003-02-18,8.039478302001953
2003-02-19,7.966330528259277
2003-02-20,7.796760559082031
2003-02-21,7.790114402770996
2003-02-24,7.68704080581665
2003-02-25,7.786785125732422
2003-02-26,7.660439491271973
2003-02-27,7.64714241027832
2003-02-28,7.670412063598633
2003-03-03,7.627193927764893
2003-03-04,7.497524738311768
2003-03-05,7.3844780921936035
2003-03-06,7.221560955047607
2003-03-07,7.228211879730225
2003-03-10,7.075265884399414
2003-03-11,7.115166664123535
2003-03-12,7.145092010498047
2003-03-13,6.649684906005859
2003-03-14,6.865800857543945
2003-03-17,7.028721809387207
2003-03-18,7.0652923583984375
2003-03-19,7.191638469696045
2003-03-20,7.115166664123535
2003-03-21,7.421053886413574
2003-03-24,7.1982903480529785
2003-03-25,7.258133411407471
2003-03-26,7.158393383026123
2003-03-27,7.141767978668213
2003-03-28,6.5333170890808105
2003-03-31,6.676287651062012
2003-04-01,6.73613166809082
2003-04-02,6.942276477813721
2003-04-03,6.918999671936035
2003-04-04,6.819255352020264
2003-04-07,6.918999671936035
2003-04-08,6.985500335693359
2003-04-09,6.938950538635254
2003-04-10,6.865800857543945
2003-04-11,6.865800857543945
2003-04-14,6.978847026824951
2003-04-15,7.048666954040527
2003-04-16,6.965545654296875
2003-04-17,7.025398254394531
2003-04-21,6.988823890686035
2003-04-22,7.158393383026123
2003-04-23,7.214911460876465
2003-04-24,7.075265884399414
2003-04-25,7.01209831237793
2003-04-28,7.138442039489746
2003-04-29,7.2747578620910645
2003-04-30,7.06221866607666
2003-05-01,7.166473865509033
2003-05-02,7.216914653778076
2003-05-05,7.237093925476074
2003-05-06,7.307713508605957
2003-05-07,7.2942681312561035
2003-05-08,7.351431846618652
2003-05-09,7.448963165283203
2003-05-12,7.411965847015381
2003-05-13,7.368248462677002
2003-05-14,7.311076641082764
2003-05-15,7.277446746826172
2003-05-16,7.311076641082764
2003-05-19,7.27409029006958
2003-05-20,7.27409029006958
2003-05-21,7.341346263885498
2003-05-22,7.479229927062988
2003-05-23,7.738177299499512
2003-05-27,8.020665168762207
2003-05-28,8.054293632507324
2003-05-29,8.077836036682129
2003-05-30,8.161911010742188
2003-06-02,8.17199420928955
2003-06-03,8.158544540405273
2003-06-04,8.21235466003418
2003-06-05,8.356961250305176
2003-06-06,8.43766975402832
2003-06-09,8.390585899353027
2003-06-10,8.279611587524414
2003-06-11,8.37713623046875
2003-06-12,8.454483032226562
2003-06-13,8.474661827087402
2003-06-16,8.541925430297852
2003-06-17,8.545286178588867
2003-06-18,8.474661827087402
2003-06-19,8.36368465423584
2003-06-20,8.299787521362305
2003-06-23,8.175357818603516
2003-06-24,8.272889137268066
2003-06-25,8.108102798461914
2003-06-26,8.003849029541016
2003-06-27,7.9836745262146
2003-06-30,7.93658971786499
2003-07-01,7.990400791168213
2003-07-02,7.970220565795898
2003-07-03,7.8491530418396
2003-07-07,7.91304874420166
2003-07-08,7.923137664794922
2003-07-09,7.8895087242126465
2003-07-10,7.862606525421143
2003-07-11,7.9264984130859375
2003-07-14,7.869330406188965
2003-07-15,7.808800220489502
2003-07-16,7.707912445068359
2003-07-17,7.751623630523682
2003-07-18,7.869330406188965
2003-07-21,7.728086948394775
2003-07-22,7.845789909362793
2003-07-23,7.859241962432861
2003-07-24,7.798708915710449
2003-07-25,7.8188862800598145
2003-07-28,7.802073001861572
2003-07-29,7.876059532165527
2003-07-30,7.861780643463135
2003-07-31,7.657843112945557
2003-08-01,7.528683662414551
2003-08-04,7.623859405517578
2003-08-05,7.600062370300293
2003-08-06,7.6408491134643555
2003-08-07,7.705428123474121
2003-08-08,7.708824634552002
2003-08-11,7.647647857666016
2003-08-12,7.6408491134643555
2003-08-13,7.569469451904297
2003-08-14,7.651045799255371
2003-08-15,7.6408491134643555
2003-08-18,7.613658428192139
2003-08-19,7.630650043487549
2003-08-20,7.515085697174072
2003-08-21,7.474298000335693
2003-08-22,7.37913179397583
2003-08-25,7.375730037689209
2003-08-26,7.368930339813232
2003-08-27,7.37913179397583
2003-08-28,7.406321048736572
2003-08-29,7.477700710296631
2003-09-02,7.477700710296631
2003-09-03,7.474298000335693
2003-09-04,7.430113315582275
2003-09-05,7.392723083496094
2003-09-08,7.402919769287109
2003-09-09,7.406321048736572
2003-09-10,7.426712989807129
