Date,EMR
2000-10-20,16.66410255432129
2000-10-23,16.726444244384766
2000-10-24,16.897930145263672
2000-10-25,16.86673927307129
2000-10-26,17.131750106811523
2000-10-27,17.069398880004883
2000-10-30,17.474693298339844
2000-10-31,18.316476821899414
2000-11-01,17.755298614501953
2000-11-02,17.98912239074707
2000-11-03,17.583820343017578
2000-11-06,18.11382484436035
2000-11-07,17.630582809448242
2000-11-08,18.45677947998047
2000-11-09,18.643835067749023
2000-11-10,18.55030632019043
2000-11-13,18.14501190185547
2000-11-14,18.14501190185547
2000-11-15,18.538785934448242
2000-11-16,18.61714744567871
2000-11-17,18.03730583190918
2000-11-20,17.990306854248047
2000-11-21,18.005971908569336
2000-11-22,17.629858016967773
2000-11-24,18.11566734313965
2000-11-27,18.711162567138672
2000-11-28,18.178354263305664
2000-11-29,18.570131301879883
2000-11-30,18.27237892150879
2000-12-01,18.66415786743164
2000-12-04,18.77385902404785
2000-12-05,19.353675842285156
2000-12-06,19.27532386779785
2000-12-07,19.102935791015625
2000-12-08,19.761123657226562
2000-12-11,19.18130111694336
2000-12-12,19.52605628967285
2000-12-13,18.805200576782227
2000-12-14,18.052976608276367
2000-12-15,17.86493492126465
2000-12-18,18.554458618164062
2000-12-19,18.241037368774414
2000-12-20,18.03730583190918
2000-12-21,18.09999656677246
2000-12-22,18.28804588317871
2000-12-26,18.61714744567871
2000-12-27,19.369346618652344
2000-12-28,19.761123657226562
2000-12-29,19.761123657226562
2001-01-02,19.134279251098633
2001-01-03,19.040260314941406
2001-01-04,18.09999656677246
2001-01-05,18.28804588317871
2001-01-08,18.914886474609375
2001-01-09,19.05592918395996
2001-01-10,19.008909225463867
2001-01-11,19.432029724121094
2001-01-12,19.22831916809082
2001-01-16,19.44769859313965
2001-01-17,18.77385902404785
2001-01-18,18.27237892150879
2001-01-19,18.241037368774414
2001-01-22,18.147018432617188
2001-01-23,18.491769790649414
2001-01-24,18.726842880249023
2001-01-25,18.67982292175293
2001-01-26,18.209693908691406
2001-01-29,17.900035858154297
2001-01-30,18.479232788085938
2001-01-31,19.05592918395996
2001-02-01,18.45415687561035
2001-02-02,18.20342254638672
2001-02-05,18.980709075927734
2001-02-06,18.805200576782227
2001-02-07,18.94560432434082
2001-02-08,18.93557357788086
2001-02-09,17.987796783447266
2001-02-12,17.867443084716797
2001-02-13,17.576589584350586
2001-02-14,17.82440757751465
2001-02-15,18.37401580810547
2001-02-16,17.51179313659668
2001-02-20,16.95714569091797
2001-02-21,16.89411163330078
2001-02-22,16.730249404907227
2001-02-23,16.399974822998047
2001-02-26,17.000003814697266
2001-02-27,17.090761184692383
2001-02-28,16.866390228271484
2001-03-01,16.614267349243164
2001-03-02,16.720155715942383
2001-03-05,17.042858123779297
2001-03-06,17.363037109375
2001-03-07,16.942026138305664
2001-03-08,17.118486404418945
2001-03-09,17.59499168395996
2001-03-12,17.693321228027344
2001-03-13,17.42607879638672
2001-03-14,16.717639923095703
2001-03-15,16.884035110473633
2001-03-16,15.5755615234375
2001-03-19,16.261308670043945
2001-03-20,16.04953384399414
2001-03-21,15.078893661499023
2001-03-22,15.121760368347168
2001-03-23,15.124281883239746
2001-03-26,16.074739456176758
2001-03-27,16.021808624267578
2001-03-28,15.381430625915527
2001-03-29,15.2452974319458
2001-03-30,15.631030082702637
2001-04-02,15.530179977416992
2001-04-03,15.126806259155273
2001-04-04,15.152012825012207
2001-04-05,15.87053394317627
2001-04-06,15.441933631896973
2001-04-09,15.681455612182617
2001-04-10,16.04953384399414
2001-04-11,15.93860149383545
2001-04-12,16.38736915588379
2001-04-16,16.311735153198242
2001-04-17,16.147863388061523
2001-04-18,16.866390228271484
2001-04-19,16.616798400878906
2001-04-20,16.47308921813965
2001-04-23,16.311735153198242
2001-04-24,15.93860149383545
2001-04-25,16.349546432495117
2001-04-26,16.51594352722168
2001-04-27,16.926881790161133
2001-04-30,16.80335807800293
2001-05-01,16.64452362060547
2001-05-02,16.412578582763672
2001-05-03,16.256271362304688
2001-05-04,16.589059829711914
2001-05-07,16.626869201660156
2001-05-08,16.563840866088867
2001-05-09,16.447961807250977
2001-05-10,16.65083122253418
2001-05-11,16.392162322998047
2001-05-14,16.432737350463867
2001-05-15,16.61025047302246
2001-05-16,17.119977951049805
2001-05-17,17.51304054260254
2001-05-18,17.543472290039062
2001-05-21,18.157169342041016
2001-05-22,18.03037452697754
2001-05-23,17.660120010375977
2001-05-24,17.90611457824707
2001-05-25,17.581512451171875
2001-05-29,17.497825622558594
2001-05-30,16.998247146606445
2001-05-31,17.17069435119629
2001-06-01,17.1630916595459
2001-06-04,17.142789840698242
2001-06-05,17.42174530029297
2001-06-06,17.322851181030273
2001-06-07,17.28227424621582
2001-06-08,17.00838851928711
2001-06-11,16.81060028076172
2001-06-12,16.998247146606445
2001-06-13,16.851165771484375
2001-06-14,16.498672485351562
2001-06-15,16.43781089782715
2001-06-18,16.163930892944336
2001-06-19,16.059961318969727
2001-06-20,15.811440467834473
2001-06-21,16.191829681396484
2001-06-22,16.09800148010254
2001-06-25,15.803834915161133
2001-06-26,15.958531379699707
2001-06-27,15.720149993896484
2001-06-28,15.633934020996094
2001-06-29,15.342288970947266
2001-07-02,15.600957870483398
2001-07-03,15.654211044311523
2001-07-05,15.98895263671875
2001-07-06,15.451337814331055
2001-07-09,15.289044380187988
2001-07-10,15.573071479797363
2001-07-11,13.42260456085205
2001-07-12,13.92471694946289
2001-07-13,14.28989315032959
2001-07-16,14.34821605682373
2001-07-17,14.132662773132324
2001-07-18,14.163092613220215
2001-07-19,13.977975845336914
2001-07-20,13.947539329528809
2001-07-23,14.17831039428711
2001-07-24,13.795391082763672
2001-07-25,14.00839900970459
2001-07-26,13.952615737915039
2001-07-27,14.147876739501953
2001-07-30,14.424286842346191
2001-07-31,14.546018600463867
2001-08-01,14.576446533203125
2001-08-02,14.568845748901367
2001-08-03,14.533347129821777
2001-08-06,14.261995315551758
2001-08-07,14.708316802978516
2001-08-08,14.17831039428711
2001-08-09,14.28989315032959
2001-08-10,14.404009819030762
2001-08-13,14.297494888305664
2001-08-14,14.175777435302734
2001-08-15,14.171424865722656
2001-08-16,14.143348693847656
2001-08-17,13.903327941894531
2001-08-20,14.232718467712402
2001-08-21,14.076951026916504
2001-08-22,14.03865909576416
2001-08-23,14.173988342285156
2001-08-24,14.439535140991211
2001-08-27,14.329745292663574
2001-08-28,14.015673637390137
2001-08-29,13.865026473999023
2001-08-30,13.653083801269531
2001-08-31,13.686287879943848
2001-09-04,13.6403226852417
2001-09-05,13.6735200881958
2001-09-06,13.384984016418457
2001-09-07,13.0223970413208
2001-09-10,13.111770629882812
2001-09-17,12.493846893310547
2001-09-18,12.560225486755371
2001-09-19,12.386605262756348
2001-09-20,11.78399658203125
2001-09-21,11.771227836608887
2001-09-24,12.64194107055664
2001-09-25,12.345746040344238
2001-09-26,11.78399658203125
2001-09-27,11.694625854492188
2001-09-28,12.016359329223633
2001-10-01,11.855485916137695
2001-10-02,11.873364448547363
2001-10-03,12.128705978393555
2001-10-04,12.001033782958984
2001-10-05,11.904006004333496
2001-10-08,11.80186653137207
2001-10-09,11.635893821716309
2001-10-10,12.07508373260498
2001-10-11,12.792585372924805
2001-10-12,12.601085662841797
2001-10-15,12.302336692810059
2001-10-16,12.527031898498535
2001-10-17,12.322762489318848
2001-10-18,12.34829330444336
2001-10-19,12.483633041381836
2001-10-22,12.83599853515625
2001-10-23,12.726207733154297
2001-10-24,12.83599853515625
2001-10-25,12.930472373962402
2001-10-26,13.3007173538208
2001-10-29,12.805360794067383
2001-10-30,12.611298561096191
2001-10-31,12.516823768615723
2001-11-01,13.050488471984863
2001-11-02,13.3926420211792
2001-11-05,13.461588859558105
2001-11-06,13.875235557556152
2001-11-07,13.617345809936523
2001-11-08,13.630112648010254
2001-11-09,13.405415534973145
2001-11-12,13.413067817687988
2001-11-13,13.686287879943848
2001-11-14,13.762930870056152
2001-11-15,13.755216598510742
2001-11-16,13.60346794128418
2001-11-19,13.729496002197266
2001-11-20,13.60604476928711
2001-11-21,13.3616943359375
2001-11-23,13.49801254272461
2001-11-26,13.48515510559082
2001-11-27,13.634330749511719
2001-11-28,13.420846939086914
2001-11-29,13.634330749511719
2001-11-30,13.90439224243164
2001-12-03,13.891534805297852
2001-12-04,14.179598808288574
2001-12-05,14.79431438446045
2001-12-06,14.953779220581055
2001-12-07,14.938348770141602
2001-12-10,14.632275581359863
2001-12-11,14.544818878173828
2001-12-12,14.467671394348145
2001-12-13,14.256765365600586
2001-12-14,14.069007873535156
2001-12-17,14.249046325683594
2001-12-18,14.56540584564209
2001-12-19,14.704296112060547
2001-12-20,14.387932777404785
2001-12-21,14.303053855895996
2001-12-24,14.403368949890137
2001-12-26,14.544818878173828
2001-12-27,14.678579330444336
2001-12-28,14.789173126220703
2001-12-31,14.68629264831543
2002-01-02,14.642566680908203
2002-01-03,14.892049789428711
2002-01-04,15.018082618713379
2002-01-07,14.87147331237793
2002-01-08,14.868910789489746
2002-01-09,15.043805122375488
2002-01-10,14.4239501953125
2002-01-11,14.146164894104004
2002-01-14,13.989277839660645
2002-01-15,14.045860290527344
2002-01-16,13.374549865722656
2002-01-17,13.83495044708252
2002-01-18,13.891534805297852
2002-01-22,13.922394752502441
2002-01-23,14.074149131774902
2002-01-24,14.382787704467773
2002-01-25,14.37764835357666
2002-01-28,14.54997444152832
2002-01-29,14.40079402923584
2002-01-30,14.688860893249512
2002-01-31,14.902349472045898
2002-02-01,15.051515579223633
2002-02-04,14.55254077911377
2002-02-05,14.030421257019043
2002-02-06,14.403368949890137
2002-02-07,14.071572303771973
2002-02-08,14.004708290100098
2002-02-11,14.696579933166504
2002-02-12,14.814889907836914
2002-02-13,15.187254905700684
2002-02-14,15.161361694335938
2002-02-15,15.233868598937988
2002-02-19,15.143234252929688
2002-02-20,15.029302597045898
2002-02-21,14.741870880126953
2002-02-22,14.946438789367676
2002-02-25,15.485045433044434
2002-02-26,15.182079315185547
2002-02-27,15.200204849243164
2002-02-28,14.9127779006958
2002-03-01,15.381465911865234
2002-03-04,16.40690040588379
2002-03-05,15.927837371826172
2002-03-06,16.567455291748047
2002-03-07,16.61147689819336
2002-03-08,16.862640380859375
2002-03-11,16.96363639831543
2002-03-12,16.77978515625
2002-03-13,16.528600692749023
2002-03-14,16.497526168823242
2002-03-15,16.717636108398438
2002-03-18,16.805675506591797
2002-03-19,16.77978515625
2002-03-20,16.70468521118164
2002-03-21,16.331804275512695
2002-03-22,16.383596420288086
2002-03-25,16.088396072387695
2002-03-26,16.041786193847656
2002-03-27,15.13288402557373
2002-03-28,14.860990524291992
2002-04-01,14.848039627075195
2002-04-02,14.728912353515625
2002-04-03,14.379343032836914
2002-04-04,14.677136421203613
2002-04-05,14.780713081359863
2002-04-08,14.596856117248535
2002-04-09,15.044835090637207
2002-04-10,15.148411750793457
2002-04-11,15.005995750427246
2002-04-12,14.56578540802002
2002-04-15,14.653830528259277
2002-04-16,15.18466567993164
2002-04-17,15.057782173156738
2002-04-18,14.998222351074219
2002-04-19,15.210566520690918
2002-04-22,14.811783790588379
2002-04-23,14.822147369384766
2002-04-24,14.519170761108398
2002-04-25,14.179956436157227
2002-04-26,14.081558227539062
2002-04-29,13.35909652709961
2002-04-30,13.825193405151367
2002-05-01,13.908059120178223
2002-05-02,13.871809005737305
2002-05-03,14.356037139892578
2002-05-06,14.00386905670166
2002-05-07,14.257638931274414
2002-05-08,14.925724983215332
2002-05-09,14.907590866088867
2002-05-10,14.684905052185059
2002-05-13,14.84544563293457
2002-05-14,15.381465911865234
2002-05-15,15.31057357788086
2002-05-16,15.133326530456543
2002-05-17,15.294931411743164
2002-05-20,15.000397682189941
2002-05-21,14.7214994430542
2002-05-22,14.77884292602539
2002-05-23,15.367915153503418
2002-05-24,15.352279663085938
2002-05-28,14.961297988891602
2002-05-29,14.752777099609375
2002-05-30,14.870065689086914
2002-05-31,15.078592300415039
2002-06-03,14.810132026672363
2002-06-04,14.937849998474121
2002-06-05,15.075984001159668
2002-06-06,14.73974323272705
2002-06-07,14.841403007507324
2002-06-10,14.922202110290527
2002-06-11,14.68501091003418
2002-06-12,14.340958595275879
2002-06-13,14.374835014343262
2002-06-14,14.049027442932129
2002-06-17,14.580755233764648
2002-06-18,14.935234069824219
2002-06-19,14.6954345703125
2002-06-20,14.515591621398926
2002-06-21,14.36962890625
2002-06-24,14.28622055053711
2002-06-25,13.905673027038574
2002-06-26,14.145466804504395
2002-06-27,14.309675216674805
2002-06-28,13.947369575500488
2002-07-01,13.835295677185059
2002-07-02,13.585071563720703
2002-07-03,13.631982803344727
2002-07-05,14.114187240600586
2002-07-08,13.931737899780273
2002-07-09,13.642414093017578
2002-07-10,13.355694770812988
2002-07-11,13.384376525878906
2002-07-12,13.308783531188965
2002-07-15,13.439104080200195
2002-07-16,13.07419490814209
2002-07-17,13.277497291564941
2002-07-18,13.053346633911133
2002-07-19,12.800516128540039
2002-07-22,12.307883262634277
2002-07-23,12.29484748840332
2002-07-24,12.839612007141113
2002-07-25,12.896955490112305
2002-07-26,12.818756103515625
2002-07-29,13.014251708984375
2002-07-30,13.254047393798828
2002-07-31,13.280113220214844
2002-08-01,12.797904014587402
2002-08-02,12.16191577911377
2002-08-05,11.538969039916992
2002-08-06,11.711000442504883
2002-08-07,12.081123352050781
2002-08-08,12.49294662475586
2002-08-09,12.558111190795898
2002-08-12,12.48252010345459
2002-08-13,12.195805549621582
2002-08-14,12.544842720031738
2002-08-15,12.458108901977539
2002-08-16,12.368751525878906
2002-08-19,12.705171585083008
2002-08-20,12.571125030517578
2002-08-21,12.747224807739258
2002-08-22,12.799792289733887
2002-08-23,12.515932083129883
2002-08-26,12.594783782958984
2002-08-27,12.946971893310547
2002-08-28,12.823445320129395
2002-08-29,12.794529914855957
2002-08-30,12.82081413269043
2002-09-03,12.079632759094238
2002-09-04,11.932446479797363
2002-09-05,11.745841979980469
2002-09-06,11.77475643157959
2002-09-09,12.163738250732422
2002-09-10,12.297778129577637
2002-09-11,12.381885528564453
2002-09-12,12.379261016845703
2002-09-13,11.979762077331543
2002-09-16,11.919310569763184
2002-09-17,11.65910816192627
2002-09-18,11.51455307006836
2002-09-19,11.509294509887695
2002-09-20,11.59865665435791
2002-09-23,11.490898132324219
2002-09-24,11.354229927062988
2002-09-25,11.845724105834961
2002-09-26,12.260991096496582
2002-09-27,11.900912284851074
2002-09-30,11.548717498779297
2002-10-01,12.182135581970215
2002-10-02,11.998154640197754
2002-10-03,11.96136474609375
2002-10-04,11.85886001586914
2002-10-07,11.54609489440918
2002-10-08,11.614428520202637
2002-10-09,11.149219512939453
2002-10-10,11.656481742858887
2002-10-11,12.124316215515137
2002-10-14,12.058609962463379
2002-10-15,12.807668685913086
2002-10-16,12.400287628173828
2002-10-17,12.747224807739258
2002-10-18,12.794529914855957
2002-10-21,13.590901374816895
2002-10-22,13.351736068725586
2002-10-23,13.401666641235352
2002-10-24,13.01268482208252
2002-10-25,13.162495613098145
2002-10-28,12.994280815124512
2002-10-29,12.941720008850098
2002-10-30,12.812926292419434
2002-10-31,12.663107872009277
2002-11-01,12.770878791809082
2002-11-04,12.975878715515137
2002-11-05,13.470000267028809
2002-11-06,13.548847198486328
2002-11-07,13.283395767211914
2002-11-08,13.404292106628418
2002-11-11,12.87075138092041
2002-11-12,13.16512680053711
2002-11-13,13.632153511047363
2002-11-14,14.000377655029297
2002-11-15,13.976539611816406
2002-11-18,13.981828689575195
2002-11-19,13.9076566696167
2002-11-20,13.836132049560547
2002-11-21,13.828181266784668
2002-11-22,13.761951446533203
2002-11-25,13.66923713684082
2002-11-26,13.025517463684082
2002-11-27,13.674540519714355
2002-11-29,13.814937591552734
2002-12-02,14.061305046081543
2002-12-03,13.923548698425293
2002-12-04,13.79640007019043
2002-12-05,13.777849197387695
2002-12-06,13.820237159729004
2002-12-09,13.550037384033203
2002-12-10,13.690438270568848
2002-12-11,13.695735931396484
2002-12-12,13.520891189575195
2002-12-13,13.279826164245605
2002-12-16,13.510297775268555
2002-12-17,13.372546195983887
2002-12-18,13.27717399597168
2002-12-19,13.179163932800293
2002-12-20,13.351350784301758
2002-12-23,13.17121410369873
2002-12-24,13.245384216308594
2002-12-26,13.364592552185059
2002-12-27,13.327506065368652
2002-12-30,13.364592552185059
2002-12-31,13.470559120178223
2003-01-02,13.902358055114746
2003-01-03,13.82553768157959
2003-01-06,13.96593952178955
2003-01-07,13.836132049560547
2003-01-08,13.621553421020508
2003-01-09,13.767252922058105
2003-01-10,13.610962867736816
2003-01-13,13.682486534118652
2003-01-14,13.735465049743652
2003-01-15,13.60301399230957
2003-01-16,13.470559120178223
2003-01-17,13.354001998901367
2003-01-21,13.046700477600098
2003-01-22,12.715575218200684
2003-01-23,12.943399429321289
2003-01-24,12.516892433166504
2003-01-27,12.41092300415039
2003-01-28,12.522194862365723
2003-01-29,12.622856140136719
2003-01-30,12.230791091918945
2003-01-31,12.432121276855469
2003-02-03,12.458608627319336
2003-02-04,12.482450485229492
2003-02-05,12.461259841918945
2003-02-06,12.119531631469727
2003-02-07,12.119531631469727
2003-02-10,12.225493431091309
2003-02-11,12.138072967529297
2003-02-12,12.259112358093262
2003-02-13,12.125519752502441
2003-02-14,12.280488967895508
2003-02-18,12.71068286895752
2003-02-19,12.5770845413208
2003-02-20,12.574407577514648
2003-02-21,12.812220573425293
2003-02-24,12.520974159240723
2003-02-25,12.66525650024414
2003-02-26,12.638544082641602
2003-02-27,12.66793441772461
2003-02-28,12.5770845413208
2003-03-03,12.520974159240723
2003-03-04,12.280488967895508
2003-03-05,12.446157455444336
2003-03-06,12.120172500610352
2003-03-07,12.537001609802246
2003-03-10,12.122845649719238
2003-03-11,11.882365226745605
2003-03-12,11.87167739868164
2003-03-13,12.491579055786133
2003-03-14,12.427451133728027
2003-03-17,13.087438583374023
2003-03-18,13.023309707641602
2003-03-19,13.170267105102539
2003-03-20,13.058043479919434
2003-03-21,13.485560417175293
2003-03-24,12.919093132019043
2003-03-25,12.948488235473633
2003-03-26,12.836271286010742
2003-03-27,12.729390144348145
2003-03-28,12.365994453430176
2003-03-31,12.117499351501465
2003-04-01,12.331262588500977
2003-04-02,12.820239067077637
2003-04-03,12.825581550598145
2003-04-04,12.72671127319336
2003-04-07,12.71335506439209
2003-04-08,12.678619384765625
2003-04-09,12.496920585632324
2003-04-10,12.66525650024414
2003-04-11,12.5770845413208
2003-04-14,12.806872367858887
2003-04-15,12.911080360412598
2003-04-16,12.673274993896484
2003-04-17,13.055373191833496
2003-04-21,13.052695274353027
2003-04-22,13.335929870605469
2003-04-23,13.458842277526855
2003-04-24,13.552356719970703
2003-04-25,13.295852661132812
2003-04-28,13.506937026977539
2003-04-29,13.47220230102539
2003-04-30,13.54702377319336
2003-05-01,13.416084289550781
2003-05-02,13.712681770324707
2003-05-05,13.664578437805176
2003-05-06,13.907734870910645
2003-05-07,13.146214485168457
2003-05-08,12.860312461853027
2003-05-09,13.164915084838867
2003-05-12,13.279821395874023
2003-05-13,13.247756958007812
2003-05-14,13.060022354125977
2003-05-15,13.143518447875977
2003-05-16,13.103119850158691
2003-05-19,13.057337760925293
2003-05-20,13.105815887451172
2003-05-21,13.178534507751465
2003-05-22,13.35899543762207
2003-05-23,13.35899543762207
2003-05-27,13.709124565124512
2003-05-28,13.789929389953613
2003-05-29,13.649873733520508
2003-05-30,14.08619213104248
2003-06-02,14.150833129882812
2003-06-03,14.38245964050293
2003-06-04,14.535978317260742
2003-06-05,14.638328552246094
2003-06-06,14.654488563537598
2003-06-09,14.436324119567871
2003-06-10,14.428243637084961
2003-06-11,14.60062026977539
2003-06-12,14.468649864196777
2003-06-13,14.140052795410156
2003-06-16,14.38784408569336
2003-06-17,14.33397388458252
2003-06-18,14.436324119567871
2003-06-19,14.368995666503906
2003-06-20,14.355520248413086
2003-06-23,14.140052795410156
2003-06-24,14.131974220275879
2003-06-25,13.97307300567627
2003-06-26,14.088884353637695
2003-06-27,13.854564666748047
2003-06-30,13.762992858886719
2003-07-01,13.795310020446777
2003-07-02,13.997306823730469
2003-07-03,13.962296485900879
2003-07-07,14.266643524169922
2003-07-08,14.358221054077148
2003-07-09,14.220857620239258
2003-07-10,13.98923110961914
2003-07-11,14.226245880126953
2003-07-14,14.20739459991455
2003-07-15,14.088884353637695
2003-07-16,13.843785285949707
2003-07-17,13.865338325500488
2003-07-18,13.886890411376953
2003-07-21,13.593302726745605
2003-07-22,13.612166404724121
2003-07-23,13.771074295043945
2003-07-24,13.89765453338623
2003-07-25,14.140052795410156
2003-07-28,14.228941917419434
2003-07-29,14.180456161499023
2003-07-30,14.177766799926758
2003-07-31,14.463258743286133
2003-08-01,14.398615837097168
2003-08-04,14.492879867553711
2003-08-05,14.08619213104248
2003-08-06,13.981149673461914
2003-08-07,13.924592971801758
2003-08-08,13.994620323181152
2003-08-11,13.954217910766602
2003-08-12,14.134673118591309
2003-08-13,14.0839204788208
2003-08-14,14.241318702697754
2003-08-15,14.433985710144043
2003-08-18,14.339008331298828
2003-08-19,14.599520683288574
2003-08-20,14.626655578613281
2003-08-21,14.778623580932617
2003-08-22,14.811187744140625
2003-08-25,14.667363166809082
2003-08-26,14.661934852600098
2003-08-27,14.613094329833984
2003-08-28,14.775911331176758
2003-08-29,15.131406784057617
2003-09-02,15.410905838012695
2003-09-03,15.155826568603516
2003-09-04,15.199240684509277
2003-09-05,15.147684097290039
2003-09-08,15.250805854797363
2003-09-09,15.150391578674316
2003-09-10,14.775911331176758
2003-09-11,14.756916046142578
2003-09-12,14.841033935546875
2003-09-15,14.835609436035156
2003-09-16,15.060842514038086
2003-09-17,14.914307594299316
2003-09-18,15.058135986328125
