Date,CSCO
2001-03-14,13.032172203063965
2001-03-15,13.07239818572998
2001-03-16,12.831063270568848
2001-03-19,13.394176483154297
2001-03-20,12.267940521240234
2001-03-21,12.4288330078125
2001-03-22,12.71038818359375
2001-03-23,12.02660846710205
2001-03-26,11.503711700439453
2001-03-27,11.664600372314453
2001-03-28,10.13613224029541
2001-03-29,9.814353942871094
2001-03-30,10.17635726928711
2001-04-02,9.693684577941895
2001-04-03,8.849006652832031
2001-04-04,8.808784484863281
2001-04-05,9.613239288330078
2001-04-06,8.768564224243164
2001-04-09,9.325243949890137
2001-04-10,10.206925392150879
2001-04-11,11.198016166687012
2001-04-12,11.571279525756836
2001-04-16,11.069304466247559
2001-04-17,10.721778869628906
2001-04-18,11.539106369018555
2001-04-19,12.169795036315918
2001-04-20,12.32425308227539
2001-04-23,11.15296745300293
2001-04-24,10.464353561401367
2001-04-25,10.123261451721191
2001-04-26,9.788609504699707
2001-04-27,10.039599418640137
2001-04-30,10.927717208862305
2001-05-01,11.455440521240234
2001-05-02,12.871282577514648
2001-05-03,12.008906364440918
2001-05-04,12.639598846435547
2001-05-07,12.3886137008667
2001-05-08,13.115837097167969
2001-05-09,12.311379432678223
2001-05-10,12.118315696716309
2001-05-11,12.259897232055664
2001-05-14,11.9509916305542
2001-05-15,12.060391426086426
2001-05-16,12.871282577514648
2001-05-17,12.781180381774902
2001-05-18,12.999996185302734
2001-05-21,14.718318939208984
2001-05-22,15.110889434814453
2001-05-23,14.390092849731445
2001-05-24,14.744053840637207
2001-05-25,14.190590858459473
2001-05-29,13.167319297790527
2001-05-30,12.227713584899902
2001-05-31,12.395040512084961
2001-06-01,12.131182670593262
2001-06-04,12.697518348693848
2001-06-05,13.8623685836792
2001-06-06,13.360386848449707
2001-06-07,14.042567253112793
2001-06-08,13.186622619628906
2001-06-11,13.115837097167969
2001-06-12,13.109402656555176
2001-06-13,12.240588188171387
2001-06-14,11.416826248168945
2001-06-15,10.715343475341797
2001-06-18,10.618807792663574
2001-06-19,10.708906173706055
2001-06-20,10.554451942443848
2001-06-21,11.378211975097656
2001-06-22,11.27524471282959
2001-06-25,11.912374496459961
2001-06-26,11.597024917602539
2001-06-27,11.539106369018555
2001-06-28,11.95742130279541
2001-06-29,11.71286678314209
2001-07-02,12.369306564331055
2001-07-03,12.349996566772461
2001-07-05,11.313860893249512
2001-07-06,10.805441856384277
2001-07-09,11.101484298706055
2001-07-10,10.425743103027344
2001-07-11,10.747522354125977
2001-07-12,11.494054794311523
2001-07-13,12.060391426086426
2001-07-16,11.39752197265625
2001-07-17,11.449004173278809
2001-07-18,11.037128448486328
2001-07-19,11.42969799041748
2001-07-20,11.57772159576416
2001-07-23,11.757916450500488
2001-07-24,11.828709602355957
2001-07-25,12.034648895263672
2001-07-26,12.472270965576172
2001-07-27,12.266334533691406
2001-07-30,12.156925201416016
2001-07-31,12.369306564331055
2001-08-01,13.06435489654541
2001-08-02,13.032172203063965
2001-08-03,12.903456687927246
2001-08-06,12.575242042541504
2001-08-07,12.395040512084961
2001-08-08,11.571279525756836
2001-08-09,11.770790100097656
2001-08-10,11.79653549194336
2001-08-13,11.719300270080566
2001-08-14,11.358905792236328
2001-08-15,10.940587043762207
2001-08-16,11.249499320983887
2001-08-17,10.689600944519043
2001-08-20,10.876233100891113
2001-08-21,10.303460121154785
2001-08-22,10.605934143066406
2001-08-23,10.786133766174316
2001-08-24,11.745044708251953
2001-08-27,11.590590476989746
2001-08-28,10.998509407043457
2001-08-29,10.992074966430664
2001-08-30,10.303460121154785
2001-08-31,10.509398460388184
2001-09-04,10.149004936218262
2001-09-05,9.576237678527832
2001-09-06,9.267321586608887
2001-09-07,9.241581916809082
2001-09-10,9.312372207641602
2001-09-17,9.009896278381348
2001-09-18,8.733166694641113
2001-09-19,8.68167781829834
2001-09-20,8.289108276367188
2001-09-21,7.780689716339111
2001-09-24,8.083168029785156
2001-09-25,8.108908653259277
2001-09-26,7.870788097381592
2001-09-27,7.233659267425537
2001-09-28,7.838613510131836
2001-10-01,7.658412456512451
2001-10-02,7.388112545013428
2001-10-03,8.977721214294434
2001-10-04,9.280195236206055
2001-10-05,9.614849090576172
2001-10-08,9.685641288757324
2001-10-09,9.38960075378418
2001-10-10,9.74999713897705
2001-10-11,10.59306526184082
2001-10-12,10.908411026000977
2001-10-15,10.432173728942871
2001-10-16,10.921283721923828
2001-10-17,10.039599418640137
2001-10-18,10.760390281677246
2001-10-19,10.760390281677246
2001-10-22,10.831183433532715
2001-10-23,10.560885429382324
2001-10-24,11.08860969543457
2001-10-25,11.416826248168945
2001-10-26,11.127225875854492
2001-10-29,10.567319869995117
2001-10-30,10.663856506347656
2001-10-31,10.889102935791016
2001-11-01,11.365341186523438
2001-11-02,11.10792064666748
2001-11-05,11.519795417785645
2001-11-06,11.88663101196289
2001-11-07,12.182665824890137
2001-11-08,12.285636901855469
2001-11-09,12.356429100036621
2001-11-12,12.395040512084961
2001-11-13,12.600988388061523
2001-11-14,12.800493240356445
2001-11-15,12.961380004882812
2001-11-16,12.88415241241455
2001-11-19,13.328213691711426
2001-11-20,12.736130714416504
2001-11-21,12.32425308227539
2001-11-23,12.607417106628418
2001-11-26,12.826236724853516
2001-11-27,12.678213119506836
2001-11-28,12.150492668151855
2001-11-29,12.800493240356445
2001-11-30,13.154449462890625
2001-12-03,12.781180381774902
2001-12-04,13.205934524536133
2001-12-05,13.8623685836792
2001-12-06,14.023259162902832
2001-12-07,13.617814064025879
2001-12-10,13.347515106201172
2001-12-11,13.37326431274414
2001-12-12,13.193062782287598
2001-12-13,12.234159469604492
2001-12-14,12.47870922088623
2001-12-17,12.395040512084961
2001-12-18,12.626729011535645
2001-12-19,12.452960968017578
2001-12-20,11.770790100097656
2001-12-21,11.706430435180664
2001-12-24,11.654950141906738
2001-12-26,11.738608360290527
2001-12-27,11.89949893951416
2001-12-28,11.931676864624023
2001-12-31,11.654950141906738
2002-01-02,12.375736236572266
2002-01-03,13.360386848449707
2002-01-04,13.405441284179688
2002-01-07,13.212371826171875
2002-01-08,13.482673645019531
2002-01-09,13.418313026428223
2002-01-10,13.514847755432129
2002-01-11,13.006430625915527
2002-01-14,12.633164405822754
2002-01-15,12.665340423583984
2002-01-16,12.189107894897461
2002-01-17,12.536629676818848
2002-01-18,12.131182670593262
2002-01-22,11.622769355773926
2002-01-23,12.182665824890137
2002-01-24,12.259897232055664
2002-01-25,12.311379432678223
2002-01-28,12.678213119506836
2002-01-29,12.234159469604492
2002-01-30,12.44653034210205
2002-01-31,12.742568969726562
2002-02-01,12.362868309020996
2002-02-04,11.783658027648926
2002-02-05,11.905936241149902
2002-02-06,11.976731300354004
2002-02-07,10.979204177856445
2002-02-08,10.786133766174316
2002-02-11,11.384649276733398
2002-02-12,11.10792064666748
2002-02-13,11.27524471282959
2002-02-14,11.236629486083984
2002-02-15,10.998509407043457
2002-02-19,10.818313598632812
2002-02-20,10.741085052490234
2002-02-21,9.724254608154297
2002-02-22,9.807915687561035
2002-02-25,10.039599418640137
2002-02-26,9.975245475769043
2002-02-27,9.164351463317871
2002-02-28,9.183661460876465
2002-03-01,9.653461456298828
2002-03-04,10.605934143066406
2002-03-05,10.625243186950684
2002-03-06,10.792572021484375
2002-03-07,10.940587043762207
2002-03-08,11.455440521240234
2002-03-11,11.21088695526123
2002-03-12,10.792572021484375
2002-03-13,10.528705596923828
2002-03-14,10.773265838623047
2002-03-15,10.644550323486328
2002-03-18,10.63167667388916
2002-03-19,10.773265838623047
2002-03-20,10.309898376464844
2002-03-21,10.612370491027832
2002-03-22,10.663856506347656
2002-03-25,10.412867546081543
2002-03-26,10.483663558959961
2002-03-27,10.51583480834961
2002-03-28,10.89554214477539
2002-04-01,11.27524471282959
2002-04-02,10.567319869995117
2002-04-03,10.683164596557617
2002-04-04,10.856925010681152
2002-04-05,10.393564224243164
2002-04-08,10.412867546081543
2002-04-09,9.537620544433594
2002-04-10,10.007418632507324
2002-04-11,9.569799423217773
2002-04-12,9.84653377532959
2002-04-15,9.659894943237305
2002-04-16,10.026729583740234
2002-04-17,10.277718544006348
2002-04-18,9.936634063720703
2002-04-19,9.820789337158203
2002-04-22,9.569799423217773
2002-04-23,9.016334533691406
2002-04-24,9.286629676818848
2002-04-25,9.38960075378418
2002-04-26,8.951974868774414
2002-04-29,9.093560218811035
2002-04-30,9.428213119506836
2002-05-01,8.8168306350708
2002-05-02,8.778218269348145
2002-05-03,8.456432342529297
2002-05-06,8.29554271697998
2002-05-07,8.417817115783691
2002-05-08,10.470784187316895
2002-05-09,10.13613224029541
2002-05-10,9.923762321472168
2002-05-13,10.103955268859863
2002-05-14,10.586629867553711
2002-05-15,10.65742301940918
2002-05-16,10.947029113769531
2002-05-17,11.101484298706055
2002-05-20,10.670292854309082
2002-05-21,10.399995803833008
2002-05-22,10.65742301940918
2002-05-23,10.876233100891113
2002-05-24,10.663856506347656
2002-05-28,10.541580200195312
2002-05-29,10.07177734375
2002-05-30,10.303460121154785
2002-05-31,10.155441284179688
2002-06-03,9.865837097167969
2002-06-04,10.34851360321045
2002-06-05,10.245540618896484
2002-06-06,9.949501991271973
2002-06-07,10.123261451721191
2002-06-10,9.955937385559082
2002-06-11,9.647029876708984
2002-06-12,9.840093612670898
2002-06-13,9.582671165466309
2002-06-14,9.20296859741211
2002-06-17,9.698512077331543
2002-06-18,9.466827392578125
2002-06-19,9.325243949890137
2002-06-20,9.061383247375488
2002-06-21,8.842571258544922
2002-06-24,9.048507690429688
2002-06-25,8.655936241149902
2002-06-26,8.643068313598633
2002-06-27,8.894054412841797
2002-06-28,8.977721214294434
2002-07-01,8.42425537109375
2002-07-02,8.083168029785156
2002-07-03,8.392077445983887
2002-07-05,9.042078018188477
2002-07-08,8.79752254486084
2002-07-09,8.456432342529297
2002-07-10,8.694551467895508
2002-07-11,9.042078018188477
2002-07-12,9.254451751708984
2002-07-15,9.293061256408691
2002-07-16,9.183661460876465
2002-07-17,9.524746894836426
2002-07-18,9.22870922088623
2002-07-19,8.784648895263672
2002-07-22,8.353461265563965
2002-07-23,8.044554710388184
2002-07-24,8.42425537109375
2002-07-25,7.471780300140381
2002-07-26,7.606930732727051
2002-07-29,8.565837860107422
2002-07-30,8.585144996643066
2002-07-31,8.488612174987793
2002-08-01,7.787124156951904
2002-08-02,7.6519775390625
2002-08-05,7.310888767242432
2002-08-06,7.767816066741943
2002-08-07,8.35990047454834
2002-08-08,8.495044708251953
2002-08-09,8.443562507629395
2002-08-12,8.630194664001465
2002-08-13,8.604453086853027
2002-08-14,9.23514461517334
2002-08-15,9.241581916809082
2002-08-16,9.299500465393066
2002-08-19,9.473261833190918
2002-08-20,9.47969913482666
2002-08-21,9.724254608154297
2002-08-22,9.717819213867188
2002-08-23,9.299500465393066
2002-08-26,9.325243949890137
2002-08-27,9.0227689743042
2002-08-28,8.829700469970703
2002-08-29,9.138611793518066
2002-08-30,8.894054412841797
2002-09-03,8.411384582519531
2002-09-04,8.5400972366333
2002-09-05,8.218313217163086
2002-09-06,8.385639190673828
2002-09-09,8.340592384338379
2002-09-10,8.643068313598633
2002-09-11,8.733166694641113
2002-09-12,8.392077445983887
2002-09-13,8.39851188659668
2002-09-16,8.321284294128418
2002-09-17,8.070292472839355
2002-09-18,8.044554710388184
2002-09-19,7.722769260406494
2002-09-20,7.774252414703369
2002-09-23,7.697026252746582
2002-09-24,7.355938911437988
2002-09-25,7.697026252746582
2002-09-26,7.310888767242432
2002-09-27,7.227225303649902
2002-09-30,6.744551658630371
2002-10-01,7.040588855743408
2002-10-02,6.4678192138671875
2002-10-03,6.313364505767822
2002-10-04,6.088115215301514
2002-10-07,5.8435587882995605
2002-10-08,5.534652233123779
2002-10-09,5.940095901489258
2002-10-10,6.268314838409424
2002-10-11,6.641582489013672
2002-10-14,6.429205417633057
2002-10-15,7.072770118713379
2002-10-16,6.313364505767822
2002-10-17,6.545047760009766
2002-10-18,6.763861656188965
2002-10-21,7.04702615737915
2002-10-22,7.220790386199951
2002-10-23,7.246530532836914
2002-10-24,7.561877250671387
2002-10-25,7.581185817718506
2002-10-28,7.014848709106445
2002-10-29,6.821780681610107
2002-10-30,7.0212836265563965
2002-10-31,7.195046424865723
2002-11-01,7.471780300140381
2002-11-04,7.922274589538574
2002-11-05,8.166827201843262
2002-11-06,8.340592384338379
2002-11-07,7.9480156898498535
2002-11-08,8.083168029785156
2002-11-11,7.825739860534668
2002-11-12,8.282669067382812
2002-11-13,8.636630058288574
2002-11-14,9.009896278381348
2002-11-15,9.061383247375488
2002-11-18,8.951974868774414
2002-11-19,8.79108715057373
2002-11-20,9.254451751708984
2002-11-21,9.807915687561035
2002-11-22,9.582671165466309
2002-11-25,9.582671165466309
2002-11-26,9.299500465393066
2002-11-27,9.544054985046387
2002-11-29,9.601974487304688
2002-12-02,9.692073822021484
2002-12-03,9.3445463180542
2002-12-04,9.286629676818848
2002-12-05,9.080689430236816
2002-12-06,9.125741004943848
2002-12-09,8.688115119934082
2002-12-10,8.964847564697266
2002-12-11,8.913361549377441
2002-12-12,9.080689430236816
2002-12-13,8.623756408691406
2002-12-16,8.79752254486084
2002-12-17,8.79108715057373
2002-12-18,8.507916450500488
2002-12-19,8.366334915161133
2002-12-20,8.5400972366333
2002-12-23,8.649500846862793
2002-12-24,8.591582298278809
2002-12-26,8.43068790435791
2002-12-27,8.37276840209961
2002-12-30,8.347027778625488
2002-12-31,8.43068790435791
2003-01-02,8.778218269348145
2003-01-03,8.951974868774414
2003-01-06,9.138611793518066
2003-01-07,9.396032333374023
2003-01-08,9.293061256408691
2003-01-09,9.621282577514648
2003-01-10,9.795044898986816
2003-01-13,9.833660125732422
2003-01-14,10.026729583740234
2003-01-15,9.769303321838379
2003-01-16,9.589104652404785
2003-01-17,9.093560218811035
2003-01-21,9.125741004943848
2003-01-22,8.984151840209961
2003-01-23,9.38960075378418
2003-01-24,8.91979694366455
2003-01-27,8.823263168334961
2003-01-28,9.151476860046387
2003-01-29,9.061383247375488
2003-01-30,8.926233291625977
2003-01-31,8.604453086853027
2003-02-03,8.67524528503418
2003-02-04,8.495044708251953
2003-02-05,8.495044708251953
2003-02-06,8.520790100097656
2003-02-07,8.269798278808594
2003-02-10,8.462868690490723
2003-02-11,8.668807983398438
2003-02-12,8.495044708251953
2003-02-13,8.565837860107422
2003-02-14,8.803958892822266
2003-02-18,9.209404945373535
2003-02-19,9.280195236206055
2003-02-20,9.177224159240723
2003-02-21,9.441085815429688
2003-02-24,9.280195236206055
2003-02-25,9.061383247375488
2003-02-26,8.694551467895508
2003-02-27,8.849006652832031
2003-02-28,8.997026443481445
2003-03-03,8.829700469970703
2003-03-04,8.771777153015137
2003-03-05,8.842571258544922
2003-03-06,8.67524528503418
2003-03-07,8.520790100097656
2003-03-10,8.37276840209961
2003-03-11,8.379206657409668
2003-03-12,8.166827201843262
2003-03-13,8.636630058288574
2003-03-14,8.623756408691406
2003-03-17,9.093560218811035
2003-03-18,9.138611793518066
2003-03-19,9.151476860046387
2003-03-20,9.03564167022705
2003-03-21,8.945539474487305
2003-03-24,8.694551467895508
2003-03-25,8.829700469970703
2003-03-26,8.79108715057373
2003-03-27,8.688115119934082
2003-03-28,8.507916450500488
2003-03-31,8.353461265563965
2003-04-01,8.353461265563965
2003-04-02,8.778218269348145
2003-04-03,8.778218269348145
2003-04-04,8.823263168334961
2003-04-07,8.733166694641113
2003-04-08,8.643068313598633
2003-04-09,8.392077445983887
2003-04-10,8.392077445983887
2003-04-11,8.501483917236328
2003-04-14,8.668807983398438
2003-04-15,8.585144996643066
2003-04-16,8.726731300354004
2003-04-17,8.977721214294434
2003-04-21,8.971282958984375
2003-04-22,9.215838432312012
2003-04-23,9.222274780273438
2003-04-24,9.23514461517334
2003-04-25,9.22870922088623
2003-04-28,9.640592575073242
2003-04-29,9.743559837341309
2003-04-30,9.653461456298828
2003-05-01,9.730687141418457
2003-05-02,9.827223777770996
2003-05-05,9.898015975952148
2003-05-06,10.23266887664795
2003-05-07,9.975245475769043
2003-05-08,9.795044898986816
2003-05-09,10.264849662780762
2003-05-12,10.728216171264648
2003-05-13,10.599501609802246
2003-05-14,10.567319869995117
2003-05-15,10.779699325561523
2003-05-16,10.702472686767578
2003-05-19,10.258411407470703
2003-05-20,10.290590286254883
2003-05-21,10.103955268859863
2003-05-22,10.245540618896484
2003-05-23,10.097522735595703
2003-05-27,10.393564224243164
2003-05-28,10.477222442626953
2003-05-29,10.69603443145752
2003-05-30,10.560885429382324
2003-06-02,10.811877250671387
2003-06-03,10.947029113769531
2003-06-04,11.178709983825684
2003-06-05,11.178709983825684
2003-06-06,11.172276496887207
2003-06-09,11.08860969543457
2003-06-10,11.198016166687012
2003-06-11,11.32673168182373
2003-06-12,11.442569732666016
2003-06-13,11.204449653625488
2003-06-16,11.571279525756836
2003-06-17,11.571279525756836
2003-06-18,12.053955078125
2003-06-19,11.944550514221191
2003-06-20,11.539106369018555
2003-06-23,11.095044136047363
2003-06-24,10.779699325561523
2003-06-25,10.856925010681152
2003-06-26,11.024250984191895
2003-06-27,10.86979866027832
2003-06-30,10.805441856384277
2003-07-01,11.095044136047363
2003-07-02,11.494054794311523
2003-07-03,11.27524471282959
2003-07-07,11.725738525390625
2003-07-08,12.053955078125
2003-07-09,12.099002838134766
2003-07-10,11.783658027648926
2003-07-11,11.9509916305542
2003-07-14,11.976731300354004
2003-07-15,11.912374496459961
2003-07-16,11.732172012329102
2003-07-17,11.42969799041748
2003-07-18,11.513359069824219
2003-07-21,11.539106369018555
2003-07-22,12.015342712402344
2003-07-23,12.150492668151855
2003-07-24,11.95742130279541
2003-07-25,12.27920150756836
2003-07-28,12.27920150756836
2003-07-29,12.330686569213867
2003-07-30,12.407917022705078
2003-07-31,12.54306697845459
2003-08-01,12.32425308227539
2003-08-04,12.395040512084961
2003-08-05,12.13762092590332
2003-08-06,11.358905792236328
2003-08-07,11.281679153442383
2003-08-08,11.313860893249512
2003-08-11,11.39752197265625
2003-08-12,11.474752426147461
2003-08-13,11.320292472839355
2003-08-14,11.455440521240234
2003-08-15,11.449004173278809
2003-08-18,11.757916450500488
2003-08-19,11.938116073608398
2003-08-20,11.9509916305542
2003-08-21,12.14405632019043
2003-08-22,12.092565536499023
2003-08-25,12.214849472045898
2003-08-26,12.292075157165527
2003-08-27,12.234159469604492
2003-08-28,12.349996566772461
2003-08-29,12.317815780639648
2003-09-02,12.607417106628418
2003-09-03,13.025738716125488
2003-09-04,13.250982284545898
2003-09-05,13.141578674316406
2003-09-08,13.424748420715332
2003-09-09,13.37326431274414
2003-09-10,13.167319297790527
2003-09-11,13.328213691711426
2003-09-12,13.29603099822998
2003-09-15,13.122274398803711
2003-09-16,13.701478958129883
2003-09-17,13.60494613647461
2003-09-18,13.78514575958252
