Date,AEP
2000-05-08,11.671183586120605
2000-05-09,11.650453567504883
2000-05-10,12.002869606018066
2000-05-11,12.044330596923828
2000-05-12,11.961406707763672
2000-05-15,12.127254486083984
2000-05-16,12.023594856262207
2000-05-17,11.629721641540527
2000-05-18,11.919950485229492
2000-05-19,11.961406707763672
2000-05-22,12.127254486083984
2000-05-23,11.774835586547852
2000-05-24,11.857751846313477
2000-05-25,11.733372688293457
2000-05-26,11.81629467010498
2000-05-30,11.691916465759277
2000-05-31,11.795560836791992
2000-06-01,11.795560836791992
2000-06-02,11.48460865020752
2000-06-05,11.111461639404297
2000-06-06,11.339498519897461
2000-06-07,11.401689529418945
2000-06-08,11.29803466796875
2000-06-09,11.48460865020752
2000-06-12,11.733372688293457
2000-06-13,11.733372688293457
2000-06-14,11.360220909118652
2000-06-15,11.608985900878906
2000-06-16,11.56753158569336
2000-06-19,11.256577491760254
2000-06-20,11.111461639404297
2000-06-21,11.049269676208496
2000-06-22,10.841972351074219
2000-06-23,10.676127433776855
2000-06-26,10.759047508239746
2000-06-27,10.28225040435791
2000-06-28,10.520644187927246
2000-06-29,10.199329376220703
2000-06-30,9.82618522644043
2000-07-03,10.199329376220703
2000-07-05,10.157866477966309
2000-07-06,10.199329376220703
2000-07-07,10.32370662689209
2000-07-10,10.655400276184082
2000-07-11,10.883431434631348
2000-07-12,10.862698554992676
2000-07-13,10.924891471862793
2000-07-14,10.717586517333984
2000-07-17,10.966353416442871
2000-07-18,11.028542518615723
2000-07-19,11.111461639404297
2000-07-20,11.215118408203125
2000-07-21,11.007813453674316
2000-07-24,11.194379806518555
2000-07-25,11.173653602600098
2000-07-26,10.826421737670898
2000-07-27,10.987079620361328
2000-07-28,10.966353416442871
2000-07-31,10.883431434631348
2000-08-01,11.318766593933105
2000-08-02,11.443147659301758
2000-08-03,11.448332786560059
2000-08-04,11.56753158569336
2000-08-07,11.629721641540527
2000-08-08,11.937653541564941
2000-08-09,11.826921463012695
2000-08-10,11.837471008300781
2000-08-11,11.921832084655762
2000-08-14,11.8110990524292
2000-08-15,11.916561126708984
2000-08-16,11.9429292678833
2000-08-17,12.127480506896973
2000-08-18,12.127480506896973
2000-08-21,12.043106079101562
2000-08-22,12.085293769836426
2000-08-23,12.106380462646484
2000-08-24,11.874382019042969
2000-08-25,11.853288650512695
2000-08-28,11.853288650512695
2000-08-29,11.642374992370605
2000-08-30,11.68455696105957
2000-08-31,11.858562469482422
2000-09-01,11.879652976989746
2000-09-05,12.232929229736328
2000-09-06,12.65475845336914
2000-09-07,12.718031883239746
2000-09-08,13.12930965423584
2000-09-11,13.27167797088623
2000-09-12,13.05548095703125
2000-09-13,12.739113807678223
2000-09-14,12.570390701293945
2000-09-15,12.918396949768066
2000-09-18,12.71275806427002
2000-09-19,12.275106430053711
2000-09-20,12.022019386291504
2000-09-21,11.874382019042969
2000-09-22,11.979837417602539
2000-09-25,11.979837417602539
2000-09-26,12.296199798583984
2000-09-27,12.449114799499512
2000-09-28,13.308587074279785
2000-09-29,13.20840072631836
2000-10-02,13.182037353515625
2000-10-03,13.013310432434082
2000-10-04,12.823480606079102
2000-10-05,12.317296981811523
2000-10-06,12.380568504333496
2000-10-09,12.317296981811523
2000-10-10,12.570390701293945
2000-10-11,12.80239486694336
2000-10-12,12.865670204162598
2000-10-13,13.097678184509277
2000-10-16,13.266399383544922
2000-10-17,13.224217414855957
2000-10-18,12.907859802246094
2000-10-19,12.80239486694336
2000-10-20,12.718031883239746
2000-10-23,12.886761665344238
2000-10-24,12.886761665344238
2000-10-25,12.971124649047852
2000-10-26,12.95003604888916
2000-10-27,13.477315902709961
2000-10-30,14.110052108764648
2000-10-31,14.004599571228027
2000-11-01,14.278783798217773
2000-11-02,14.110052108764648
2000-11-03,13.962410926818848
2000-11-06,13.962410926818848
2000-11-07,13.814775466918945
2000-11-08,13.91323184967041
2000-11-09,14.127283096313477
2000-11-10,14.384143829345703
2000-11-13,14.362740516662598
2000-11-14,13.977458000183105
2000-11-15,14.191498756408691
2000-11-16,14.469765663146973
2000-11-17,14.7266206741333
2000-11-20,14.79084300994873
2000-11-21,15.004894256591797
2000-11-22,14.940677642822266
2000-11-24,14.683815956115723
2000-11-27,14.769440650939941
2000-11-28,15.047708511352539
2000-11-29,15.604231834411621
2000-11-30,15.754067420959473
2000-12-01,15.582826614379883
2000-12-04,15.88249397277832
2000-12-05,15.88249397277832
2000-12-06,15.604231834411621
2000-12-07,15.432988166809082
2000-12-08,15.47580337524414
2000-12-11,15.325969696044922
2000-12-12,15.497207641601562
2000-12-13,15.518613815307617
2000-12-14,15.047708511352539
2000-12-15,14.983490943908691
2000-12-18,15.047708511352539
2000-12-19,15.304559707641602
2000-12-20,16.01093101501465
2000-12-21,15.88249397277832
2000-12-22,15.968119621276855
2000-12-26,16.439029693603516
2000-12-27,16.417625427246094
2000-12-28,16.117950439453125
2000-12-29,15.92530632019043
2001-01-02,15.604231834411621
2001-01-03,14.983490943908691
2001-01-04,14.234309196472168
2001-01-05,13.977458000183105
2001-01-08,14.21290397644043
2001-01-09,14.469765663146973
2001-01-10,14.255720138549805
2001-01-11,13.634981155395508
2001-01-12,13.87043285369873
2001-01-16,13.93464469909668
2001-01-17,13.93464469909668
2001-01-18,14.10588264465332
2001-01-19,14.127283096313477
2001-01-22,14.255720138549805
2001-01-23,14.426952362060547
2001-01-24,14.769440650939941
2001-01-25,14.919270515441895
2001-01-26,14.855055809020996
2001-01-29,15.021158218383789
2001-01-30,15.04513931274414
2001-01-31,14.812246322631836
2001-02-01,14.733470916748047
2001-02-02,14.829376220703125
2001-02-05,15.069106101989746
2001-02-06,15.243765830993652
2001-02-07,15.403457641601562
2001-02-08,15.691614151000977
2001-02-09,16.0109920501709
2001-02-12,15.802705764770508
2001-02-13,15.792285919189453
2001-02-14,15.733264923095703
2001-02-15,15.747149467468262
2001-02-16,16.06653594970703
2001-02-20,16.30608558654785
2001-02-21,16.299135208129883
2001-02-22,16.48659896850586
2001-02-23,16.385927200317383
2001-02-26,16.4136905670166
2001-02-27,16.483135223388672
2001-02-28,16.50396728515625
2001-03-01,16.507431030273438
2001-03-02,16.375507354736328
2001-03-05,16.340797424316406
2001-03-06,16.378984451293945
2001-03-07,16.399812698364258
2001-03-08,16.243595123291016
2001-03-09,16.191518783569336
2001-03-12,16.1290225982666
2001-03-13,15.872132301330566
2001-03-14,15.476375579833984
2001-03-15,15.667304992675781
2001-03-16,15.51803207397461
2001-03-19,15.33403491973877
2001-03-20,15.50067138671875
2001-03-21,15.243765830993652
2001-03-22,14.580699920654297
2001-03-23,14.841073989868164
2001-03-26,15.354866027832031
2001-03-27,15.563162803649902
2001-03-28,15.6707763671875
2001-03-29,15.882543563842773
2001-03-30,16.316492080688477
2001-04-02,16.528261184692383
2001-04-03,16.67060089111328
2001-04-04,16.528261184692383
2001-04-05,16.50396728515625
2001-04-06,16.43452262878418
2001-04-09,16.87542152404785
2001-04-10,16.86848258972168
2001-04-11,16.736557006835938
2001-04-12,16.660192489624023
2001-04-16,16.88931655883789
2001-04-17,17.253829956054688
2001-04-18,17.34408950805664
2001-04-19,17.01428985595703
2001-04-20,16.98998260498047
2001-04-23,17.27118682861328
2001-04-24,17.167034149169922
2001-04-25,17.11496353149414
2001-04-26,17.156627655029297
2001-04-27,17.357975006103516
2001-04-30,17.128856658935547
2001-05-01,17.160097122192383
2001-05-02,16.663652420043945
2001-05-03,16.472715377807617
2001-05-04,16.851125717163086
2001-05-07,16.802518844604492
2001-05-08,16.64082145690918
2001-05-09,16.654878616333008
2001-05-10,16.749801635742188
2001-05-11,16.93610382080078
2001-05-14,17.090768814086914
2001-05-15,16.946645736694336
2001-05-16,17.36846160888672
2001-05-17,17.29112434387207
2001-05-18,17.487985610961914
2001-05-21,17.6848201751709
2001-05-22,17.575857162475586
2001-05-23,17.899242401123047
2001-05-24,17.96604347229004
2001-05-25,17.7199764251709
2001-05-29,17.54071617126465
2001-05-30,17.50555419921875
2001-05-31,17.646156311035156
2001-06-01,17.224336624145508
2001-06-04,17.26652717590332
2001-06-05,17.26300811767578
2001-06-06,16.837663650512695
2001-06-07,16.767370223999023
2001-06-08,16.967723846435547
2001-06-11,17.097797393798828
2001-06-12,17.045059204101562
2001-06-13,16.595123291015625
2001-06-14,16.12409210205078
2001-06-15,16.47559928894043
2001-06-18,16.48615264892578
2001-06-19,16.654878616333008
2001-06-20,16.524822235107422
2001-06-21,15.99754524230957
2001-06-22,16.173303604125977
2001-06-25,16.0291805267334
2001-06-26,16.166271209716797
2001-06-27,16.278757095336914
2001-06-28,16.233060836791992
2001-06-29,16.229543685913086
2001-07-02,16.493183135986328
2001-07-03,16.370155334472656
2001-07-05,16.514278411865234
2001-07-06,16.55293846130371
2001-07-09,16.960702896118164
2001-07-10,17.009916305541992
2001-07-11,16.788467407226562
2001-07-12,16.651365280151367
2001-07-13,16.644330978393555
2001-07-16,16.82712173461914
2001-07-17,16.700586318969727
2001-07-18,16.668941497802734
2001-07-19,16.700586318969727
2001-07-20,16.275243759155273
2001-07-23,15.259357452392578
2001-07-24,14.798870086669922
2001-07-25,14.967599868774414
2001-07-26,15.199599266052246
2001-07-27,15.537057876586914
2001-07-30,15.712818145751953
2001-07-31,15.818273544311523
2001-08-01,15.832324981689453
2001-08-02,16.152212142944336
2001-08-03,16.275243759155273
2001-08-06,15.786636352539062
2001-08-07,16.011600494384766
2001-08-08,15.762253761291504
2001-08-09,15.99023723602295
2001-08-10,16.114906311035156
2001-08-13,15.908300399780273
2001-08-14,15.904741287231445
2001-08-15,15.733763694763184
2001-08-16,16.136280059814453
2001-08-17,16.032981872558594
2001-08-20,16.161209106445312
2001-08-21,16.036537170410156
2001-08-22,15.943921089172363
2001-08-23,16.154081344604492
2001-08-24,16.1861572265625
2001-08-27,16.33574676513672
2001-08-28,16.55660057067871
2001-08-29,16.567285537719727
2001-08-30,16.342884063720703
2001-08-31,16.303693771362305
2001-09-04,16.563732147216797
2001-09-05,16.592226028442383
2001-09-06,16.724021911621094
2001-09-07,16.781015396118164
2001-09-10,16.624286651611328
2001-09-17,16.406982421875
2001-09-18,16.919940948486328
2001-09-19,16.652782440185547
2001-09-20,16.756084442138672
2001-09-21,16.24313735961914
2001-09-24,15.975981712341309
2001-09-25,15.758697509765625
2001-09-26,15.708833694458008
2001-09-27,15.619772911071777
2001-09-28,15.398927688598633
2001-10-01,15.6162109375
2001-10-02,16.068588256835938
2001-10-03,16.30013084411621
2001-10-04,16.474666595458984
2001-10-05,16.652782440185547
2001-10-08,16.33931541442871
2001-10-09,15.975981712341309
2001-10-10,15.808574676513672
2001-10-11,15.694580078125
2001-10-12,15.70170783996582
2001-10-15,15.658961296081543
2001-10-16,15.833502769470215
2001-10-17,15.84418773651123
2001-10-18,15.406045913696289
2001-10-19,15.740886688232422
2001-10-22,15.598396301269531
2001-10-23,15.366866111755371
2001-10-24,15.170952796936035
2001-10-25,15.470169067382812
2001-10-26,15.256434440612793
2001-10-29,15.263566970825195
2001-10-30,15.046282768249512
2001-10-31,14.925161361694336
2001-11-01,15.131768226623535
2001-11-02,15.064090728759766
2001-11-05,15.587716102600098
2001-11-06,15.691021919250488
2001-11-07,15.799351692199707
2001-11-08,16.052143096923828
2001-11-09,16.084640502929688
2001-11-12,15.943811416625977
2001-11-13,16.062976837158203
2001-11-14,15.712685585021973
2001-11-15,15.510451316833496
2001-11-16,15.5285005569458
2001-11-19,15.15293025970459
2001-11-20,15.44905948638916
2001-11-21,15.214329719543457
2001-11-23,15.308218002319336
2001-11-26,15.24321460723877
2001-11-27,15.337104797363281
2001-11-28,14.604026794433594
2001-11-29,14.654582023620605
2001-11-30,14.896530151367188
2001-12-03,14.986814498901367
2001-12-04,15.17098617553711
2001-12-05,15.322661399841309
2001-12-06,15.022928237915039
2001-12-07,15.47795581817627
2001-12-10,15.221552848815918
2001-12-11,15.062655448913574
2001-12-12,15.004874229431152
2001-12-13,15.109600067138672
2001-12-14,14.986814498901367
2001-12-17,15.001262664794922
2001-12-18,15.225154876708984
2001-12-19,15.680179595947266
2001-12-20,15.376832962036133
2001-12-21,15.264883041381836
2001-12-24,15.5285005569458
2001-12-26,15.564621925354004
2001-12-27,15.604348182678223
2001-12-28,15.629631996154785
2001-12-31,15.719905853271484
2002-01-02,15.871583938598633
2002-01-03,15.759623527526855
2002-01-04,15.62601375579834
2002-01-07,15.871583938598633
2002-01-08,15.835463523864746
2002-01-09,15.842693328857422
2002-01-10,15.983531951904297
2002-01-11,15.842693328857422
2002-01-14,16.06658935546875
2002-01-15,16.09186553955078
2002-01-16,16.016029357910156
2002-01-17,15.683799743652344
2002-01-18,15.5285005569458
2002-01-22,15.207103729248047
2002-01-23,15.15293025970459
2002-01-24,14.975983619689941
2002-01-25,15.004874229431152
2002-01-28,15.127657890319824
2002-01-29,14.85680866241455
2002-01-30,14.885698318481445
2002-01-31,15.073493003845215
2002-02-01,15.098769187927246
2002-02-04,15.019315719604492
2002-02-05,14.950709342956543
2002-02-06,14.811464309692383
2002-02-07,14.657549858093262
2002-02-08,14.771148681640625
2002-02-11,15.031326293945312
2002-02-12,15.210872650146484
2002-02-13,15.383103370666504
2002-02-14,15.401427268981934
2002-02-15,15.419742584228516
2002-02-19,15.302491188049316
2002-02-20,15.24018383026123
2002-02-21,15.192551612854004
2002-02-22,15.368446350097656
2002-02-25,15.613962173461914
2002-02-26,15.723891258239746
2002-02-27,15.914437294006348
2002-02-28,16.068334579467773
2002-03-01,16.167287826538086
2002-03-04,16.222251892089844
2002-03-05,16.398141860961914
2002-03-06,16.581356048583984
2002-03-07,16.607009887695312
2002-03-08,16.632658004760742
2002-03-11,16.478759765625
2002-03-12,16.41279411315918
2002-03-13,16.475078582763672
2002-03-14,16.464107513427734
2002-03-15,16.40545654296875
2002-03-18,16.493417739868164
2002-03-19,16.559371948242188
2002-03-20,16.599681854248047
2002-03-21,16.98078155517578
2002-03-22,16.91481590270996
2002-03-25,16.84151840209961
2002-03-26,16.588693618774414
2002-03-27,16.856185913085938
2002-03-28,16.889169692993164
2002-04-01,16.735261917114258
2002-04-02,16.92947769165039
2002-04-03,16.922147750854492
2002-04-04,17.277591705322266
2002-04-05,17.156665802001953
2002-04-08,17.26659393310547
2002-04-09,17.361873626708984
2002-04-10,17.61104965209961
2002-04-11,17.552417755126953
2002-04-12,17.548757553100586
2002-04-15,17.325225830078125
2002-04-16,17.47913360595703
2002-04-17,17.534090042114258
2002-04-18,17.541431427001953
2002-04-19,17.541431427001953
2002-04-22,17.581743240356445
2002-04-23,17.600048065185547
2002-04-24,17.471811294555664
2002-04-25,16.96611976623535
2002-04-26,16.845191955566406
2002-04-29,16.79389190673828
2002-04-30,16.78290367126465
2002-05-01,16.73892593383789
2002-05-02,16.760913848876953
2002-05-03,16.80487632751465
2002-05-06,16.96977996826172
2002-05-07,16.988101959228516
2002-05-08,17.062341690063477
2002-05-09,17.010379791259766
2002-05-10,16.72823715209961
2002-05-13,16.77649688720703
2002-05-14,16.969541549682617
2002-05-15,16.65398406982422
2002-05-16,16.260465621948242
2002-05-17,15.944908142089844
2002-05-20,16.331005096435547
2002-05-21,16.371841430664062
2002-05-22,16.73565101623535
2002-05-23,16.743078231811523
2002-05-24,16.66141128540039
2002-05-28,16.705963134765625
2002-05-29,16.327295303344727
2002-05-30,16.09341049194336
2002-05-31,15.863243103027344
2002-06-03,15.332366943359375
2002-06-04,15.5105562210083
2002-06-05,15.183857917785645
2002-06-06,14.968535423278809
2002-06-07,14.920272827148438
2002-06-10,15.202430725097656
2002-06-11,15.191279411315918
2002-06-12,15.246970176696777
2002-06-13,15.239540100097656
2002-06-14,15.284096717834473
2002-06-17,15.451149940490723
2002-06-18,15.659050941467285
2002-06-19,15.529112815856934
2002-06-20,15.053925514221191
2002-06-21,15.276670455932617
2002-06-24,15.183857917785645
2002-06-25,15.042791366577148
2002-06-26,14.868305206298828
2002-06-27,14.70124626159668
2002-06-28,14.857162475585938
2002-07-01,14.697534561157227
2002-07-02,14.285449028015137
2002-07-03,14.19264030456543
2002-07-05,14.433947563171387
2002-07-08,14.378264427185059
2002-07-09,13.717449188232422
2002-07-10,13.09376335144043
2002-07-11,13.750858306884766
2002-07-12,13.182855606079102
2002-07-15,13.55781364440918
2002-07-16,13.205131530761719
2002-07-17,12.789341926574707
2002-07-18,11.623636245727539
2002-07-19,10.506189346313477
2002-07-22,9.659758567810059
2002-07-23,8.727933883666992
2002-07-24,9.767416000366211
2002-07-25,10.951683044433594
2002-07-26,10.877437591552734
2002-07-29,11.386040687561035
2002-07-30,12.384685516357422
2002-07-31,12.217621803283691
2002-08-01,12.032000541687012
2002-08-02,11.530823707580566
2002-08-05,11.582801818847656
2002-08-06,11.954042434692383
2002-08-07,11.95025634765625
2002-08-08,12.116706848144531
2002-08-09,12.347464561462402
2002-08-12,12.483648300170898
2002-08-13,12.105361938476562
2002-08-14,12.445822715759277
2002-08-15,12.370165824890137
2002-08-16,12.158320426940918
2002-08-19,12.286944389343262
2002-08-20,12.589570999145508
2002-08-21,13.00568675994873
2002-08-22,13.527730941772461
2002-08-23,13.304543495178223
2002-08-26,13.754714012145996
2002-08-27,13.77740478515625
2002-08-28,13.724453926086426
2002-08-29,13.21375560760498
2002-08-30,12.899771690368652
2002-09-03,12.249113082885742
2002-09-04,12.112926483154297
2002-09-05,12.400428771972656
2002-09-06,12.419342041015625
2002-09-09,12.24532699584961
2002-09-10,11.63249397277832
2002-09-11,11.348774909973145
2002-09-12,11.06883716583252
2002-09-13,11.121801376342773
2002-09-16,11.118014335632324
2002-09-17,10.59218978881836
2002-09-18,11.144492149353027
2002-09-19,11.065056800842285
2002-09-20,10.546796798706055
2002-09-23,10.070144653320312
2002-09-24,10.058796882629395
2002-09-25,10.236594200134277
2002-09-26,10.936433792114258
2002-09-27,10.822944641113281
2002-09-30,10.785120964050293
2002-10-01,11.341208457946777
2002-10-02,10.8721284866333
2002-10-03,10.58083724975586
2002-10-04,9.55945110321045
2002-10-07,9.271952629089355
2002-10-08,8.666680335998535
2002-10-09,6.691995143890381
2002-10-10,8.019800186157227
2002-10-11,7.997100353240967
2002-10-14,7.482625961303711
2002-10-15,7.376706123352051
2002-10-16,6.953015327453613
2002-10-17,6.945451736450195
2002-10-18,6.816833019256592
2002-10-21,7.622593402862549
2002-10-22,7.947926044464111
2002-10-23,8.239211082458496
2002-10-24,8.273256301879883
2002-10-25,9.324905395507812
2002-10-28,9.865870475769043
2002-10-29,9.525402069091797
2002-10-30,9.797771453857422
2002-10-31,9.699420928955078
2002-11-01,9.78264331817627
2002-11-04,10.679194450378418
2002-11-05,10.60732364654541
2002-11-06,11.048004150390625
2002-11-07,10.267145156860352
2002-11-08,9.756877899169922
2002-11-11,9.810998916625977
2002-11-12,9.84578800201416
2002-11-13,10.046801567077637
2002-11-14,10.37924575805664
2002-11-15,10.665304183959961
2002-11-18,10.495218276977539
2002-11-19,10.371516227722168
2002-11-20,10.321263313293457
2002-11-21,10.47589111328125
2002-11-22,11.03254508972168
2002-11-25,11.666507720947266
2002-11-26,10.866316795349121
2002-11-27,11.013212203979492
2002-11-29,10.986150741577148
2002-12-02,10.889514923095703
2002-12-03,10.955228805541992
2002-12-04,10.568666458129883
2002-12-05,10.510677337646484
2002-12-06,10.263277053833008
2002-12-09,10.332859992980957
2002-12-10,10.209157943725586
2002-12-11,10.139579772949219
2002-12-12,9.973356246948242
2002-12-13,9.946293830871582
2002-12-16,10.37537956237793
2002-12-17,10.580262184143066
2002-12-18,10.630516052246094
2002-12-19,10.541606903076172
2002-12-20,10.738755226135254
2002-12-23,10.530007362365723
2002-12-24,10.530007362365723
2002-12-26,10.808331489562988
2002-12-27,10.59572696685791
2002-12-30,10.642112731933594
2002-12-31,10.564796447753906
2003-01-02,10.893373489379883
2003-01-03,11.113718032836914
2003-01-06,11.79020881652832
2003-01-07,11.585330963134766
2003-01-08,11.515748023986816
2003-01-09,11.596929550170898
2003-01-10,10.990019798278809
2003-01-13,10.472025871276855
2003-01-14,10.398580551147461
2003-01-15,10.553200721740723
2003-01-16,10.479759216308594
2003-01-17,10.363785743713379
2003-01-21,10.201425552368164
2003-01-22,10.271008491516113
2003-01-23,10.394712448120117
2003-01-24,9.915369987487793
2003-01-27,9.223424911499023
2003-01-28,9.41283893585205
2003-01-29,9.300728797912598
2003-01-30,9.006945610046387
2003-01-31,9.130642890930176
2003-02-03,9.142245292663574
2003-02-04,8.941230773925781
2003-02-05,8.759543418884277
2003-02-06,8.735719680786133
2003-02-07,8.42599868774414
2003-02-10,8.259222030639648
2003-02-11,8.187751770019531
2003-02-12,7.917739391326904
2003-02-13,8.100395202636719
2003-02-14,8.179808616638184
2003-02-18,8.31481647491455
2003-02-19,8.255257606506348
2003-02-20,8.231430053710938
2003-02-21,8.588797569274902
2003-02-24,8.378351211547852
2003-02-25,8.44188404083252
2003-02-26,8.072595596313477
2003-02-27,8.318788528442383
2003-02-28,8.648361206054688
2003-03-03,8.72778034210205
2003-03-04,8.58086109161377
2003-03-05,8.71586799621582
2003-03-06,8.81513500213623
2003-03-07,8.71586799621582
2003-03-10,8.485557556152344
2003-03-11,8.505414009094238
2003-03-12,8.525266647338867
2003-03-13,8.71586799621582
2003-03-14,8.676156997680664
2003-03-17,8.76351547241211
2003-03-18,8.918375015258789
2003-03-19,8.946172714233398
2003-03-20,9.065295219421387
2003-03-21,9.069267272949219
2003-03-24,8.989843368530273
2003-03-25,9.061326026916504
2003-03-26,9.053380966186523
2003-03-27,9.101024627685547
2003-03-28,9.128827095031738
2003-03-31,9.073234558105469
2003-04-01,9.283687591552734
2003-04-02,9.132798194885254
2003-04-03,9.093085289001465
2003-04-04,9.283687591552734
2003-04-07,9.414722442626953
2003-04-08,9.398841857910156
2003-04-09,9.486196517944336
2003-04-10,9.529873847961426
2003-04-11,9.529873847961426
2003-04-14,9.7006196975708
2003-04-15,9.811802864074707
2003-04-16,9.855478286743164
2003-04-17,9.994457244873047
2003-04-21,9.950777053833008
2003-04-22,9.899160385131836
2003-04-23,9.903132438659668
2003-04-24,10.185053825378418
2003-04-25,9.99048137664795
2003-04-28,10.03813362121582
2003-04-29,10.427273750305176
2003-04-30,10.474920272827148
2003-05-01,10.216819763183594
2003-05-02,10.05799674987793
2003-05-05,10.24064826965332
2003-05-06,10.224762916564941
2003-05-07,10.26501750946045
2003-05-08,10.16438102722168
2003-05-09,10.26501750946045
2003-05-12,10.341501235961914
2003-05-13,10.30929946899414
2003-05-14,10.293194770812988
2003-05-15,10.574981689453125
2003-05-16,10.808460235595703
2003-05-19,10.369678497314453
2003-05-20,10.554856300354004
2003-05-21,10.643414497375488
2003-05-22,10.989608764648438
2003-05-23,11.472667694091797
2003-05-27,11.774580001831055
2003-05-28,11.484745979309082
2003-05-29,11.287491798400879
2003-05-30,11.690042495727539
2003-06-02,11.96780014038086
2003-06-03,11.90339469909668
2003-06-04,11.943653106689453
2003-06-05,11.975849151611328
2003-06-06,11.875213623046875
2003-06-09,11.826909065246582
2003-06-10,11.843013763427734
2003-06-11,12.060395240783691
2003-06-12,12.072463989257812
2003-06-13,11.947674751281738
2003-06-16,12.358271598815918
2003-06-17,12.326069831848145
2003-06-18,12.394509315490723
2003-06-19,12.46293830871582
2003-06-20,12.495147705078125
2003-06-23,12.177127838134766
2003-06-24,11.99598217010498
2003-06-25,12.008054733276367
2003-06-26,12.016111373901367
2003-06-27,11.951700210571289
2003-06-30,12.008054733276367
2003-07-01,11.963775634765625
2003-07-02,11.99598217010498
2003-07-03,11.794705390930176
2003-07-07,11.794705390930176
2003-07-08,11.710172653198242
2003-07-09,11.569281578063965
2003-07-10,11.355927467346191
2003-07-11,11.38007926940918
2003-07-14,11.444488525390625
2003-07-15,11.255289077758789
2003-07-16,11.025834083557129
2003-07-17,10.848714828491211
2003-07-18,10.989608764648438
2003-07-21,10.756123542785645
2003-07-22,11.001681327819824
2003-07-23,10.973502159118652
2003-07-24,10.981555938720703
2003-07-25,11.20295524597168
2003-07-28,11.142574310302734
2003-07-29,11.174781799316406
2003-07-30,11.182832717895508
2003-07-31,11.295551300048828
2003-08-01,11.255289077758789
2003-08-04,11.311652183532715
2003-08-05,11.114397048950195
2003-08-06,11.216330528259277
2003-08-07,11.17147445678711
2003-08-08,11.240791320800781
2003-08-11,11.175548553466797
2003-08-12,11.387568473815918
2003-08-13,11.367181777954102
2003-08-14,11.497652053833008
2003-08-15,11.444646835327148
2003-08-18,11.412029266357422
2003-08-19,11.41611099243164
2003-08-20,11.640352249145508
2003-08-21,11.60773754119873
2003-08-22,11.444646835327148
2003-08-25,11.579191207885742
2003-08-26,11.60773754119873
2003-08-27,11.542501449584961
2003-08-28,11.562886238098145
2003-08-29,11.542501449584961
2003-09-02,11.717817306518555
2003-09-03,11.937993049621582
2003-09-04,11.950217247009277
2003-09-05,11.856439590454102
2003-09-08,12.011377334594727
2003-09-09,11.803439140319824
2003-09-10,11.88090991973877
2003-09-11,11.860522270202637
2003-09-12,12.031763076782227
2003-09-15,11.860522270202637
2003-09-16,12.011377334594727
2003-09-17,11.856439590454102
2003-09-18,12.105152130126953
