Date,AVB
2000-07-10,15.7560453414917
2000-07-11,15.767403602600098
2000-07-12,15.77877140045166
2000-07-13,15.687822341918945
2000-07-14,15.74466609954834
2000-07-17,15.630986213684082
2000-07-18,15.801513671875
2000-07-19,15.824248313903809
2000-07-20,16.36990737915039
2000-07-21,16.574527740478516
2000-07-24,16.710947036743164
2000-07-25,16.65410041809082
2000-07-26,17.120195388793945
2000-07-27,17.302080154418945
2000-07-28,17.188404083251953
2000-07-31,17.1429386138916
2000-08-01,17.370290756225586
2000-08-02,17.415761947631836
2000-08-03,17.279356002807617
2000-08-04,17.09745979309082
2000-08-07,17.05198860168457
2000-08-08,16.96104621887207
2000-08-09,17.09745979309082
2000-08-10,17.04062271118164
2000-08-11,17.006507873535156
2000-08-14,16.98377227783203
2000-08-15,16.938308715820312
2000-08-16,16.995147705078125
2000-08-17,16.972412109375
2000-08-18,16.847360610961914
2000-08-21,16.75641632080078
2000-08-22,16.710947036743164
2000-08-23,16.48358917236328
2000-08-24,16.30170249938965
2000-08-25,16.46085548400879
2000-08-28,16.3471736907959
2000-08-29,16.006134033203125
2000-08-30,16.426746368408203
2000-08-31,16.2562313079834
2000-09-01,16.222124099731445
2000-09-05,16.244853973388672
2000-09-06,16.5290584564209
2000-09-07,16.59726333618164
2000-09-08,16.892833709716797
2000-09-11,17.029251098632812
2000-09-12,17.188404083251953
2000-09-13,17.1429386138916
2000-09-14,17.1429386138916
2000-09-15,17.16567039489746
2000-09-18,17.08609390258789
2000-09-19,17.10883140563965
2000-09-20,17.16567039489746
2000-09-21,17.10883140563965
2000-09-22,17.1543025970459
2000-09-25,17.029251098632812
2000-09-26,17.16567039489746
2000-09-27,17.647937774658203
2000-09-28,17.63643455505371
2000-09-29,17.5559024810791
2000-10-02,17.1417293548584
2000-10-03,17.164745330810547
2000-10-04,16.819610595703125
2000-10-05,16.911649703979492
2000-10-06,16.888635635375977
2000-10-09,16.888635635375977
2000-10-10,16.911649703979492
2000-10-11,16.86562156677246
2000-10-12,16.56650733947754
2000-10-13,16.474477767944336
2000-10-16,16.474477767944336
2000-10-17,16.635530471801758
2000-10-18,16.612531661987305
2000-10-19,16.77359390258789
2000-10-20,16.84262466430664
2000-10-23,16.796594619750977
2000-10-24,16.543502807617188
2000-10-25,16.49748420715332
2000-10-26,16.70456314086914
2000-10-27,16.911649703979492
2000-10-30,16.819610595703125
2000-10-31,16.911649703979492
2000-11-01,16.888635635375977
2000-11-02,16.86562156677246
2000-11-03,16.819610595703125
2000-11-06,16.888635635375977
2000-11-07,16.911649703979492
2000-11-08,16.819610595703125
2000-11-09,16.796594619750977
2000-11-10,16.65854263305664
2000-11-13,16.70456314086914
2000-11-14,16.84262466430664
2000-11-15,16.911649703979492
2000-11-16,17.003684997558594
2000-11-17,17.003684997558594
2000-11-20,16.911649703979492
2000-11-21,16.93465805053711
2000-11-22,16.796594619750977
2000-11-24,16.72757339477539
2000-11-27,16.70456314086914
2000-11-28,16.77359390258789
2000-11-29,16.84262466430664
2000-11-30,17.23377799987793
2000-12-01,17.1417293548584
2000-12-04,17.279794692993164
2000-12-05,17.647937774658203
2000-12-06,17.601917266845703
2000-12-07,17.624935150146484
2000-12-08,17.762971878051758
2000-12-11,17.947052001953125
2000-12-12,17.901046752929688
2000-12-13,17.832012176513672
2000-12-14,17.970062255859375
2000-12-15,18.03908920288086
2000-12-18,18.476268768310547
2000-12-19,18.499265670776367
2000-12-20,18.246171951293945
2000-12-21,18.062095642089844
2000-12-22,17.57891082763672
2000-12-26,17.762971878051758
2000-12-27,18.344024658203125
2000-12-28,18.623384475708008
2000-12-29,18.669937133789062
2001-01-02,18.43715476989746
2001-01-03,18.43715476989746
2001-01-04,18.344024658203125
2001-01-05,17.901723861694336
2001-01-08,17.83188247680664
2001-01-09,17.925012588500977
2001-01-10,17.80860710144043
2001-01-11,17.80860710144043
2001-01-12,17.69221305847168
2001-01-16,17.343021392822266
2001-01-17,17.5758113861084
2001-01-18,17.69221305847168
2001-01-19,17.69221305847168
2001-01-22,17.529258728027344
2001-01-23,17.59909439086914
2001-01-24,17.343021392822266
2001-01-25,17.668933868408203
2001-01-26,17.5059814453125
2001-01-29,17.621435165405273
2001-01-30,17.975292205810547
2001-01-31,18.098203659057617
2001-02-01,17.979019165039062
2001-02-02,17.878448486328125
2001-02-05,17.78532600402832
2001-02-06,17.67359733581543
2001-02-07,17.312301635742188
2001-02-08,17.282506942749023
2001-02-09,17.133508682250977
2001-02-12,16.988252639770508
2001-02-13,17.114891052246094
2001-02-14,17.241531372070312
2001-02-15,17.293678283691406
2001-02-16,17.282506942749023
2001-02-20,17.245258331298828
2001-02-21,17.114891052246094
2001-02-22,16.96217918395996
2001-02-23,17.226633071899414
2001-02-26,17.31974220275879
2001-02-27,17.5283203125
2001-02-28,17.6884822845459
2001-03-01,17.91942024230957
2001-03-02,18.20993423461914
2001-03-05,18.325410842895508
2001-03-06,18.139177322387695
2001-03-07,18.176416397094727
2001-03-08,18.12055015563965
2001-03-09,18.161521911621094
2001-03-12,18.176416397094727
2001-03-13,18.195045471191406
2001-03-14,18.183866500854492
2001-03-15,18.07586097717285
2001-03-16,18.124271392822266
2001-03-19,18.154081344604492
2001-03-20,18.28071403503418
2001-03-21,17.856101989746094
2001-03-22,17.6810359954834
2001-03-23,17.636356353759766
2001-03-26,17.93059539794922
2001-03-27,17.781606674194336
2001-03-28,17.419178009033203
2001-03-29,17.381423950195312
2001-03-30,17.294593811035156
2001-04-02,17.24928855895996
2001-04-03,16.95103645324707
2001-04-04,16.762279510498047
2001-04-05,16.94727325439453
2001-04-06,16.611263275146484
2001-04-09,16.705646514892578
2001-04-10,16.60748863220215
2001-04-11,16.233728408813477
2001-04-12,16.233728408813477
2001-04-16,16.101600646972656
2001-04-17,16.233728408813477
2001-04-18,16.656564712524414
2001-04-19,16.611263275146484
2001-04-20,16.452699661254883
2001-04-23,16.40740203857422
2001-04-24,16.762279510498047
2001-04-25,16.78115463256836
2001-04-26,17.04542350769043
2001-04-27,17.12470817565918
2001-04-30,17.139806747436523
2001-05-01,17.18510627746582
2001-05-02,17.003890991210938
2001-05-03,17.064300537109375
2001-05-04,17.05297088623047
2001-05-07,16.98879623413086
2001-05-08,17.003890991210938
2001-05-09,16.87930679321289
2001-05-10,16.762279510498047
2001-05-11,16.72073745727539
2001-05-14,16.667896270751953
2001-05-15,16.743398666381836
2001-05-16,16.76605224609375
2001-05-17,17.04164695739746
2001-05-18,17.207761764526367
2001-05-21,17.188884735107422
2001-05-22,17.241731643676758
2001-05-23,17.517343521118164
2001-05-24,17.60038948059082
2001-05-25,17.664573669433594
2001-05-29,17.53243637084961
2001-05-30,17.377656936645508
2001-05-31,17.49091339111328
2001-06-01,17.404067993164062
2001-06-04,17.555084228515625
2001-06-05,17.592838287353516
2001-06-06,17.6230411529541
2001-06-07,17.630596160888672
2001-06-08,17.57396125793457
2001-06-11,17.52865982055664
2001-06-12,17.49468421936035
2001-06-13,17.55885887145996
2001-06-14,17.506013870239258
2001-06-15,17.40785789489746
2001-06-18,17.31346893310547
2001-06-19,17.347448348999023
2001-06-20,17.555084228515625
2001-06-21,17.84956169128418
2001-06-22,17.80047607421875
2001-06-25,17.630596160888672
2001-06-26,17.76650047302246
2001-06-27,17.804779052734375
2001-06-28,17.988489151000977
2001-06-29,17.89280128479004
2001-07-02,18.191333770751953
2001-07-03,18.206640243530273
2001-07-05,18.187511444091797
2001-07-06,18.32146453857422
2001-07-09,18.241098403930664
2001-07-10,18.179855346679688
2001-07-11,18.065032958984375
2001-07-12,18.02676773071289
2001-07-13,18.2181339263916
2001-07-16,18.007633209228516
2001-07-17,17.988489151000977
2001-07-18,18.160728454589844
2001-07-19,18.065032958984375
2001-07-20,18.065032958984375
2001-07-23,18.057376861572266
2001-07-24,18.038244247436523
2001-07-25,18.23343276977539
2001-07-26,18.27553939819336
2001-07-27,18.298505783081055
2001-07-30,18.29468536376953
2001-07-31,18.31381607055664
2001-08-01,18.493690490722656
2001-08-02,18.662099838256836
2001-08-03,18.750123977661133
2001-08-06,18.822847366333008
2001-08-07,18.880260467529297
2001-08-08,18.93766975402832
2001-08-09,18.899402618408203
2001-08-10,19.09841537475586
2001-08-13,19.07927894592285
2001-08-14,19.136693954467773
2001-08-15,19.136693954467773
2001-08-16,19.136693954467773
2001-08-17,19.136693954467773
2001-08-20,19.228551864624023
2001-08-21,19.603635787963867
2001-08-22,19.592145919799805
2001-08-23,19.8638916015625
2001-08-24,19.53856086730957
2001-08-27,19.40460968017578
2001-08-28,19.534740447998047
2001-08-29,19.48116683959961
2001-08-30,19.393125534057617
2001-08-31,19.32422637939453
2001-09-04,19.094581604003906
2001-09-05,19.006553649902344
2001-09-06,18.704191207885742
2001-09-07,18.826671600341797
2001-09-10,18.734819412231445
2001-09-17,18.12245750427246
2001-09-18,18.41714859008789
2001-09-19,17.988489151000977
2001-09-20,17.471805572509766
2001-09-21,17.050783157348633
2001-09-24,17.108203887939453
2001-09-25,17.372289657592773
2001-09-26,17.946393966674805
2001-09-27,18.175323486328125
2001-09-28,18.52843475341797
2001-10-01,18.586633682250977
2001-10-02,18.660364151000977
2001-10-03,17.694168090820312
2001-10-04,18.047277450561523
2001-10-05,18.175323486328125
2001-10-08,18.0511531829834
2001-10-09,18.043397903442383
2001-10-10,18.089963912963867
2001-10-11,18.31113052368164
2001-10-12,18.26456642150879
2001-10-15,18.431425094604492
2001-10-16,18.439180374145508
2001-10-17,18.334409713745117
2001-10-18,18.020112991333008
2001-10-19,17.787294387817383
2001-10-22,17.50015640258789
2001-10-23,17.50015640258789
2001-10-24,17.25957489013672
2001-10-25,17.36433982849121
2001-10-26,17.65536880493164
2001-10-29,17.64372444152832
2001-10-30,17.523435592651367
2001-10-31,17.616567611694336
2001-11-01,17.981307983398438
2001-11-02,17.61268424987793
2001-11-05,17.694168090820312
2001-11-06,18.039520263671875
2001-11-07,17.892072677612305
2001-11-08,18.023996353149414
2001-11-09,18.004596710205078
2001-11-12,18.12100601196289
2001-11-13,18.481868743896484
2001-11-14,18.373239517211914
2001-11-15,18.540075302124023
2001-11-16,18.47799301147461
2001-11-19,18.625444412231445
2001-11-20,18.64484214782715
2001-11-21,18.648731231689453
2001-11-23,18.683650970458984
2001-11-26,18.613805770874023
2001-11-27,18.648731231689453
2001-11-28,18.722444534301758
2001-11-29,18.67200469970703
2001-11-30,18.761249542236328
2001-12-03,18.60991859436035
2001-12-04,18.81557846069336
2001-12-05,19.048397064208984
2001-12-06,19.168684005737305
2001-12-07,19.215246200561523
2001-12-10,19.145404815673828
2001-12-11,19.10660171508789
2001-12-12,18.80781364440918
2001-12-13,18.77289581298828
2001-12-14,18.761249542236328
2001-12-17,18.69917869567871
2001-12-18,18.819448471069336
2001-12-19,18.75349235534668
2001-12-20,18.412033081054688
2001-12-21,18.423662185668945
2001-12-24,18.37710189819336
2001-12-26,18.431425094604492
2001-12-27,18.565155029296875
2001-12-28,18.616283416748047
2001-12-31,18.608415603637695
2002-01-02,18.521888732910156
2002-01-03,18.71855354309082
2002-01-04,18.671358108520508
2002-01-07,18.62415885925293
2002-01-08,18.600563049316406
2002-01-09,18.557289123535156
2002-01-10,18.384227752685547
2002-01-11,18.234764099121094
2002-01-14,18.14823341369629
2002-01-15,18.05776023864746
2002-01-16,18.053834915161133
2002-01-17,18.03023338317871
2002-01-18,17.83357048034668
2002-01-22,17.84536361694336
2002-01-23,17.809968948364258
2002-01-24,17.76276397705078
2002-01-25,17.707704544067383
2002-01-28,17.5582275390625
2002-01-29,17.479557037353516
2002-01-30,17.542503356933594
2002-01-31,17.6801700592041
2002-02-01,17.8768310546875
2002-02-04,18.05776023864746
2002-02-05,18.07743263244629
2002-02-06,18.093162536621094
2002-02-07,17.979101181030273
2002-02-08,18.05776023864746
2002-02-11,18.219024658203125
2002-02-12,17.86896514892578
2002-02-13,18.01056480407715
2002-02-14,18.14823341369629
2002-02-15,18.08135986328125
2002-02-19,17.95549964904785
2002-02-20,18.085298538208008
2002-02-21,17.95943260192871
2002-02-22,18.140361785888672
2002-02-25,18.25836181640625
2002-02-26,18.32916259765625
2002-02-27,18.28589630126953
2002-02-28,18.14823341369629
2002-03-01,18.46682357788086
2002-03-04,18.651687622070312
2002-03-05,19.07648277282715
2002-03-06,19.27707862854004
2002-03-07,19.28494644165039
2002-03-08,19.257415771484375
2002-03-11,19.214147567749023
2002-03-12,19.16693878173828
2002-03-13,19.27707862854004
2002-03-14,19.54454803466797
2002-03-15,19.705814361572266
2002-03-18,19.678272247314453
2002-03-19,19.705814361572266
2002-03-20,19.686145782470703
2002-03-21,19.926088333129883
2002-03-22,19.780561447143555
2002-03-25,19.71367835998535
2002-03-26,19.76481056213379
2002-03-27,19.984201431274414
2002-03-28,19.864526748657227
2002-04-01,19.8924503326416
2002-04-02,20.099876403808594
2002-04-03,20.024089813232422
2002-04-04,20.044029235839844
2002-04-05,20.024089813232422
2002-04-08,20.167680740356445
2002-04-09,20.399032592773438
2002-04-10,20.742069244384766
2002-04-11,20.781978607177734
2002-04-12,21.001359939575195
2002-04-15,20.690231323242188
2002-04-16,20.339218139648438
2002-04-17,19.87650489807129
2002-04-18,19.804698944091797
2002-04-19,19.92835807800293
2002-04-22,19.76481819152832
2002-04-23,18.91518211364746
2002-04-24,19.026866912841797
2002-04-25,19.026866912841797
2002-04-26,18.911195755004883
2002-04-29,18.84736442565918
2002-04-30,19.014909744262695
2002-05-01,18.72770881652832
2002-05-02,18.74765396118164
2002-05-03,18.779569625854492
2002-05-06,18.743669509887695
2002-05-07,18.62798500061035
2002-05-08,18.556190490722656
2002-05-09,18.508329391479492
2002-05-10,18.38865089416504
2002-05-13,18.38865089416504
2002-05-14,18.49236297607422
2002-05-15,18.61602020263672
2002-05-16,18.38865089416504
2002-05-17,18.46445083618164
2002-05-20,18.38865089416504
2002-05-21,18.233089447021484
2002-05-22,18.21314239501953
2002-05-23,18.53624725341797
2002-05-24,18.55219268798828
2002-05-28,18.767602920532227
2002-05-29,19.05879020690918
2002-05-30,19.006925582885742
2002-05-31,18.89125633239746
2002-06-03,18.98698616027832
2002-06-04,19.06676483154297
2002-06-05,19.046815872192383
2002-06-06,19.042831420898438
2002-06-07,18.867319107055664
2002-06-10,18.759620666503906
2002-06-11,18.58810043334961
2002-06-12,18.66788101196289
2002-06-13,18.58810043334961
2002-06-14,18.38865089416504
2002-06-17,18.39266014099121
2002-06-18,18.272981643676758
2002-06-19,18.352752685546875
2002-06-20,18.54821014404297
2002-06-21,18.71175765991211
2002-06-24,18.623991012573242
2002-06-25,18.887271881103516
2002-06-26,18.867023468017578
2002-06-27,18.907503128051758
2002-06-28,18.907503128051758
2002-07-01,18.68483543395996
2002-07-02,18.559322357177734
2002-07-03,18.482391357421875
2002-07-05,18.502639770507812
2002-07-08,18.320444107055664
2002-07-09,18.219223022460938
2002-07-10,17.976301193237305
2002-07-11,17.773862838745117
2002-07-12,17.814346313476562
2002-07-15,17.68478775024414
2002-07-16,18.016788482666016
2002-07-17,17.773862838745117
2002-07-18,17.518798828125
2002-07-19,17.08557891845703
2002-07-22,16.806230545043945
2002-07-23,16.478281021118164
2002-07-24,16.389205932617188
2002-07-25,16.688817977905273
2002-07-26,17.14630699157715
2002-07-29,17.571428298950195
2002-07-30,17.99654769897461
2002-07-31,18.1989803314209
2002-08-01,18.008686065673828
2002-08-02,17.915571212768555
2002-08-05,17.656455993652344
2002-08-06,17.717182159423828
2002-08-07,18.097766876220703
2002-08-08,18.118003845214844
2002-08-09,17.9560546875
2002-08-12,18.401418685913086
2002-08-13,18.25971031188965
2002-08-14,18.190879821777344
2002-08-15,18.150402069091797
2002-08-16,18.219223022460938
2002-08-19,18.020841598510742
2002-08-20,17.814346313476562
2002-08-21,18.028932571411133
2002-08-22,17.81839942932129
2002-08-23,17.94391441345215
2002-08-26,18.154451370239258
2002-08-27,18.126102447509766
2002-08-28,18.17469596862793
2002-08-29,18.178733825683594
2002-08-30,18.320444107055664
2002-09-03,18.186830520629883
2002-09-04,18.158493041992188
2002-09-05,18.158493041992188
2002-09-06,18.1989803314209
2002-09-09,18.158493041992188
2002-09-10,18.215177536010742
2002-09-11,18.17469596862793
2002-09-12,18.118003845214844
2002-09-13,18.03702163696289
2002-09-16,18.03702163696289
2002-09-17,17.81839942932129
2002-09-18,17.745525360107422
2002-09-19,17.61191749572754
2002-09-20,17.61191749572754
2002-09-23,17.656455993652344
2002-09-24,17.470212936401367
2002-09-25,17.134166717529297
2002-09-26,17.324460983276367
2002-09-27,17.205095291137695
2002-09-30,17.205095291137695
2002-10-01,17.217439651489258
2002-10-02,16.93755340576172
2002-10-03,16.875808715820312
2002-10-04,16.727636337280273
2002-10-07,16.534177780151367
2002-10-08,15.929120063781738
2002-10-09,15.114145278930664
2002-10-10,15.49693489074707
2002-10-11,15.94146728515625
2002-10-14,15.776823997497559
2002-10-15,15.710966110229492
2002-10-16,15.595720291137695
2002-10-17,15.74389934539795
2002-10-18,15.702737808227539
2002-10-21,15.624529838562012
2002-10-22,15.33228588104248
2002-10-23,15.204694747924805
2002-10-24,15.4146089553833
2002-10-25,15.612181663513184
2002-10-28,15.562790870666504
2002-10-29,15.439309120178223
2002-10-30,15.558669090270996
2002-10-31,15.517512321472168
2002-11-01,15.661575317382812
2002-11-04,15.912652969360352
2002-11-05,15.81798267364502
2002-11-06,16.064943313598633
2002-11-07,15.9702787399292
2002-11-08,15.966157913208008
2002-11-11,15.875616073608398
2002-11-12,16.048486709594727
2002-11-13,15.809748649597168
2002-11-14,15.962052345275879
2002-11-15,15.867378234863281
2002-11-18,15.887948036193848
2002-11-19,15.908540725708008
2002-11-20,15.933231353759766
2002-11-21,15.990859985351562
2002-11-22,16.38188934326172
2002-11-25,16.25840187072754
2002-11-26,16.217239379882812
2002-11-27,16.324256896972656
2002-11-29,16.299558639526367
2002-12-02,16.36130714416504
2002-12-03,16.344837188720703
2002-12-04,16.385995864868164
2002-12-05,16.357187271118164
2002-12-06,16.320146560668945
2002-12-09,16.15549087524414
2002-12-10,16.003204345703125
2002-12-11,15.929120063781738
2002-12-12,16.01967430114746
2002-12-13,15.974393844604492
2002-12-16,16.114347457885742
2002-12-17,16.114347457885742
2002-12-18,16.069067001342773
2002-12-19,16.064943313598633
2002-12-20,15.723318099975586
2002-12-23,15.846796035766602
2002-12-24,16.011438369750977
2002-12-26,16.056713104248047
2002-12-27,16.178255081176758
2002-12-30,16.33753204345703
2002-12-31,16.404586791992188
2003-01-02,16.534528732299805
2003-01-03,16.748268127441406
2003-01-06,16.86143684387207
2003-01-07,16.496788024902344
2003-01-08,16.484216690063477
2003-01-09,16.50518226623535
2003-01-10,16.421361923217773
2003-01-13,16.345914840698242
2003-01-14,16.283039093017578
2003-01-15,16.190834045410156
2003-01-16,15.968693733215332
2003-01-17,15.650161743164062
2003-01-21,15.356775283813477
2003-01-22,15.243612289428711
2003-01-23,15.444793701171875
2003-01-24,15.298099517822266
2003-01-27,15.055009841918945
2003-01-28,15.256190299987793
2003-01-29,15.419639587402344
2003-01-30,15.381922721862793
2003-01-31,15.423840522766113
2003-02-03,15.23104476928711
2003-02-04,15.298099517822266
2003-02-05,15.256190299987793
2003-02-06,15.197504997253418
2003-02-07,15.151396751403809
2003-02-10,15.352581977844238
2003-02-11,15.12625789642334
2003-02-12,15.096916198730469
2003-02-13,15.12625789642334
2003-02-14,15.004709243774414
2003-02-18,15.281325340270996
2003-02-19,15.340011596679688
2003-02-20,15.369343757629395
2003-02-21,15.42802906036377
2003-02-24,15.277135848999023
2003-02-25,15.352581977844238
2003-02-26,15.319053649902344
2003-02-27,15.36097526550293
2003-02-28,15.3861083984375
2003-03-03,15.365163803100586
2003-03-04,15.15979290008545
2003-03-05,15.13044548034668
2003-03-06,15.075961112976074
2003-03-07,15.034042358398438
2003-03-10,14.832867622375488
2003-03-11,14.878973007202148
2003-03-12,14.874785423278809
2003-03-13,15.004709243774414
2003-03-14,14.98375129699707
2003-03-17,15.277135848999023
2003-03-18,15.193312644958496
2003-03-19,15.373540878295898
2003-03-20,15.675310134887695
2003-03-21,15.884868621826172
2003-03-24,15.591486930847168
2003-03-25,15.725605964660645
2003-03-26,15.84295654296875
2003-03-27,15.801045417785645
2003-03-28,15.749794006347656
2003-03-31,15.758349418640137
2003-04-01,16.095718383789062
2003-04-02,16.185396194458008
2003-04-03,16.164043426513672
2003-04-04,16.206756591796875
2003-04-07,16.36048698425293
2003-04-08,16.27080535888672
2003-04-09,16.334869384765625
2003-04-10,16.142690658569336
2003-04-11,16.03592300415039
2003-04-14,16.245189666748047
2003-04-15,16.44162940979004
2003-04-16,16.582551956176758
2003-04-17,16.697860717773438
2003-04-21,16.855871200561523
2003-04-22,17.03523826599121
2003-04-23,17.146272659301758
2003-04-24,16.954092025756836
2003-04-25,16.911386489868164
2003-04-28,16.932741165161133
2003-04-29,17.082218170166016
2003-04-30,17.03523826599121
2003-05-01,17.146272659301758
2003-05-02,17.163352966308594
2003-05-05,17.23168182373047
2003-05-06,17.41105079650879
2003-05-07,17.31283187866211
2003-05-08,17.428131103515625
2003-05-09,17.4708309173584
2003-05-12,17.88507843017578
2003-05-13,18.047361373901367
2003-05-14,17.961950302124023
2003-05-15,18.05162811279297
2003-05-16,18.19683074951172
2003-05-19,18.145578384399414
2003-05-20,18.277965545654297
2003-05-21,18.423158645629883
2003-05-22,18.350568771362305
2003-05-23,18.363374710083008
2003-05-27,18.329214096069336
2003-05-28,18.030277252197266
2003-05-29,17.530614852905273
2003-05-30,17.90642738342285
2003-06-02,18.119953155517578
2003-06-03,18.265155792236328
2003-06-04,18.474407196044922
2003-06-05,18.529932022094727
2003-06-06,18.918561935424805
2003-06-09,18.55982780456543
2003-06-10,18.764808654785156
2003-06-11,18.905746459960938
2003-06-12,18.726375579833984
2003-06-13,18.495763778686523
2003-06-16,18.645231246948242
2003-06-17,18.542741775512695
2003-06-18,18.367650985717773
2003-06-19,18.184022903442383
2003-06-20,18.01746368408203
2003-06-23,17.914974212646484
2003-06-24,18.098600387573242
2003-06-25,18.213909149169922
2003-06-26,18.649507522583008
2003-06-27,18.66253089904785
2003-06-30,18.50628089904785
2003-07-01,18.909912109375
2003-07-02,19.22674560546875
2003-07-03,19.313560485839844
2003-07-07,19.313560485839844
2003-07-08,19.183338165283203
2003-07-09,18.988037109375
2003-07-10,18.727622985839844
2003-07-11,18.888219833374023
2003-07-14,18.979345321655273
2003-07-15,18.93595314025879
2003-07-16,18.879541397094727
2003-07-17,18.445520401000977
2003-07-18,18.532320022583008
2003-07-21,18.70591926574707
2003-07-22,18.79273223876953
2003-07-23,18.853487014770508
2003-07-24,19.092199325561523
2003-07-25,19.326568603515625
2003-07-28,19.348268508911133
2003-07-29,19.443737030029297
2003-07-30,19.877771377563477
2003-07-31,20.389888763427734
2003-08-01,20.485366821289062
2003-08-04,20.507081985473633
2003-08-05,20.65029525756836
2003-08-06,20.663314819335938
2003-08-07,20.693700790405273
2003-08-08,20.50273895263672
2003-08-11,20.463672637939453
2003-08-12,20.507081985473633
2003-08-13,19.98626708984375
2003-08-14,20.038341522216797
2003-08-15,19.96889877319336
2003-08-18,19.964569091796875
2003-08-19,19.97323989868164
2003-08-20,19.96889877319336
2003-08-21,20.007963180541992
2003-08-22,19.830020904541016
2003-08-25,19.552249908447266
2003-08-26,19.860397338867188
2003-08-27,20.094768524169922
2003-08-28,20.06005096435547
2003-08-29,20.138158798217773
2003-09-02,20.50273895263672
2003-09-03,20.70238494873047
2003-09-04,20.485366821289062
2003-09-05,20.39857292175293
2003-09-08,20.658987045288086
2003-09-09,20.49405860900879
2003-09-10,20.285737991333008
2003-09-11,20.329132080078125
2003-09-12,20.368188858032227
2003-09-15,20.290077209472656
2003-09-16,20.294416427612305
2003-09-17,20.246667861938477
2003-09-18,20.30742835998535
