Date,NEE
2008-10-14,6.3260817527771
2008-10-15,5.582976341247559
2008-10-16,6.041643142700195
2008-10-17,6.227795600891113
2008-10-20,6.929203987121582
2008-10-21,6.503293991088867
2008-10-22,6.147378444671631
2008-10-23,6.686465740203857
2008-10-24,6.433302879333496
2008-10-27,6.058028221130371
2008-10-28,6.722207069396973
2008-10-29,6.731140613555908
2008-10-30,7.043870449066162
2008-10-31,7.034936904907227
2008-11-03,6.936651229858398
2008-11-04,7.048340797424316
2008-11-05,6.847298622131348
2008-11-06,6.49882698059082
2008-11-07,6.98728084564209
2008-11-10,6.774330139160156
2008-11-11,6.6090288162231445
2008-11-12,6.4467058181762695
2008-11-13,7.154068470001221
2008-11-14,7.043870449066162
2008-11-17,6.795177459716797
2008-11-18,6.944097995758057
2008-11-19,6.65221643447876
2008-11-20,6.4035210609436035
2008-11-21,7.203214168548584
2008-11-24,7.201729774475098
2008-11-25,7.209991931915283
2008-11-26,7.283640384674072
2008-11-28,7.328732013702393
2008-12-01,6.808686256408691
2008-12-02,6.882336616516113
2008-12-03,7.052173137664795
2008-12-04,6.700467586517334
2008-12-05,6.966501712799072
2008-12-08,6.88684606552124
2008-12-09,6.828226566314697
2008-12-10,6.8131937980651855
2008-12-11,6.8642988204956055
2008-12-12,6.957483768463135
2008-12-15,6.819205284118652
2008-12-16,7.2129998207092285
2008-12-17,7.115303039550781
2008-12-18,7.561697959899902
2008-12-19,7.573723316192627
2008-12-22,7.65488862991333
2008-12-23,7.45799446105957
2008-12-24,7.539156913757324
2008-12-26,7.516610145568848
2008-12-29,7.382838726043701
2008-12-30,7.45197868347168
2008-12-31,7.564704418182373
2009-01-02,7.7646098136901855
2009-01-05,7.806690216064453
2009-01-06,7.696971893310547
2009-01-07,7.612803936004639
2009-01-08,7.680436134338379
2009-01-09,7.51811408996582
2009-01-12,7.473020553588867
2009-01-13,7.402378082275391
2009-01-14,7.264103889465332
2009-01-15,7.280632495880127
2009-01-16,7.489557266235352
2009-01-20,7.485047817230225
2009-01-21,7.366305828094482
2009-01-22,7.312198162078857
2009-01-23,7.206987380981445
2009-01-26,7.355782985687256
2009-01-27,7.632338047027588
2009-01-28,7.737553596496582
2009-01-29,7.6909613609313965
2009-01-30,7.748077392578125
2009-02-02,7.64436674118042
2009-02-03,7.845770835876465
2009-02-04,7.958496570587158
2009-02-05,7.922423839569092
2009-02-06,7.869819641113281
2009-02-09,7.8247270584106445
2009-02-10,7.591757774353027
2009-02-11,7.638351917266846
2009-02-12,7.608292579650879
2009-02-13,7.651882171630859
2009-02-17,7.336248397827148
2009-02-18,7.274623870849609
2009-02-19,7.498573303222656
2009-02-20,7.363302230834961
2009-02-23,7.194962978363037
2009-02-24,7.379833698272705
2009-02-25,7.196650981903076
2009-02-26,6.976598262786865
2009-02-27,6.879466533660889
2009-03-02,6.741364479064941
2009-03-03,6.571386814117432
2009-03-04,6.7717132568359375
2009-03-05,6.506127834320068
2009-03-06,6.498541355133057
2009-03-09,6.340705394744873
2009-03-10,6.586562156677246
2009-03-11,6.641198635101318
2009-03-12,6.759573936462402
2009-03-13,6.861256122589111
2009-03-16,7.07979679107666
2009-03-17,7.313516616821289
2009-03-18,7.5775837898254395
2009-03-19,7.5745463371276855
2009-03-20,7.489559650421143
2009-03-23,7.724795818328857
2009-03-24,7.755142688751221
2009-03-25,7.849241256713867
2009-03-26,7.856827735900879
2009-03-27,7.662569046020508
2009-03-30,7.510805606842041
2009-03-31,7.698995590209961
2009-04-01,7.765769958496094
2009-04-02,7.805230140686035
2009-04-03,8.023765563964844
2009-04-06,7.8249592781066895
2009-04-07,7.855310916900635
2009-04-08,7.9858293533325195
2009-04-09,7.940300464630127
2009-04-13,7.676232814788818
2009-04-14,7.61855936050415
2009-04-15,7.670159816741943
2009-04-16,7.6838178634643555
2009-04-17,7.736937046051025
2009-04-20,7.670159816741943
2009-04-21,7.724795818328857
2009-04-22,7.641322612762451
2009-04-23,7.679269790649414
2009-04-24,7.667124271392822
2009-04-27,7.782463073730469
2009-04-28,8.236236572265625
2009-04-29,8.174016952514648
2009-04-30,8.163397789001465
2009-05-01,8.506378173828125
2009-05-04,8.741613388061523
2009-05-05,8.796249389648438
2009-05-06,8.621718406677246
2009-05-07,8.550392150878906
2009-05-08,8.674836158752441
2009-05-11,8.667248725891113
2009-05-12,8.781072616577148
2009-05-13,8.424428939819336
2009-05-14,8.353096961975098
2009-05-15,8.262041091918945
2009-05-18,8.252931594848633
2009-05-19,8.448707580566406
2009-05-20,8.183117866516113
2009-05-21,8.052606582641602
2009-05-22,8.12089729309082
2009-05-26,8.343995094299316
2009-05-27,8.248379707336426
2009-05-28,8.419872283935547
2009-05-29,8.57922649383545
2009-06-01,8.832674026489258
2009-06-02,8.755268096923828
2009-06-03,8.538443565368652
2009-06-04,8.504779815673828
2009-06-05,8.42827320098877
2009-06-08,8.472644805908203
2009-06-09,8.423678398132324
2009-06-10,8.44969654083252
2009-06-11,8.6486177444458
2009-06-12,8.781743049621582
2009-06-15,8.644027709960938
2009-06-16,8.683812141418457
2009-06-17,8.677693367004395
2009-06-18,8.836831092834473
2009-06-19,8.729719161987305
2009-06-22,8.751139640808105
2009-06-23,8.711355209350586
2009-06-24,8.790925025939941
2009-06-25,8.798576354980469
2009-06-26,8.674631118774414
2009-06-29,8.816938400268555
2009-06-30,8.700644493103027
2009-07-01,8.715946197509766
2009-07-02,8.461935997009277
2009-07-06,8.524676322937012
2009-07-07,8.331870079040527
2009-07-08,8.284436225891113
2009-07-09,8.334929466247559
