Date,SBAC
2000-09-11,38.413917541503906
2000-09-12,38.07194900512695
2000-09-13,37.38801956176758
2000-09-14,37.502010345458984
2000-09-15,37.04606628417969
2000-09-18,36.704105377197266
2000-09-19,36.93207550048828
2000-09-20,35.5642204284668
2000-09-21,35.165260314941406
2000-09-22,34.31035232543945
2000-09-25,34.25335693359375
2000-09-26,34.353092193603516
2000-09-27,34.31035232543945
2000-09-28,36.30514144897461
2000-09-29,38.2429313659668
2000-10-02,34.31035232543945
2000-10-03,34.82328796386719
2000-10-04,33.569435119628906
2000-10-05,32.38679122924805
2000-10-06,29.52286148071289
2000-10-09,29.18089485168457
2000-10-10,31.061691284179688
2000-10-11,31.788375854492188
2000-10-12,29.066911697387695
2000-10-13,31.23267936706543
2000-10-16,32.48654556274414
2000-10-17,33.51243591308594
2000-10-18,31.46064567565918
2000-10-19,32.31556701660156
2000-10-20,34.48133087158203
2000-10-23,35.33623504638672
2000-10-24,37.672996520996094
2000-10-25,37.2170524597168
2000-10-26,37.33102035522461
2000-10-27,40.12372589111328
2000-10-30,42.175506591796875
2000-10-31,45.709144592285156
2000-11-01,47.24797439575195
2000-11-02,50.26865005493164
2000-11-03,48.33086013793945
2000-11-06,46.521297454833984
2000-11-07,43.74285125732422
2000-11-08,43.315399169921875
2000-11-09,40.80766296386719
2000-11-10,38.18593978881836
2000-11-13,36.47612380981445
2000-11-14,39.496803283691406
2000-11-15,37.502010345458984
2000-11-16,34.2675895690918
2000-11-17,34.88029479980469
2000-11-20,33.9113883972168
2000-11-21,34.139366149902344
2000-11-22,31.916608810424805
2000-11-24,33.056480407714844
2000-11-27,34.65230941772461
2000-11-28,37.27403259277344
2000-11-29,35.906185150146484
2000-11-30,33.9683837890625
2000-12-01,36.1341667175293
2000-12-04,33.9113883972168
2000-12-05,34.70930862426758
2000-12-06,31.916608810424805
2000-12-07,32.4295654296875
2000-12-08,32.88549041748047
2000-12-11,32.65752410888672
2000-12-12,32.60054397583008
2000-12-13,32.77151870727539
2000-12-14,34.0253791809082
2000-12-15,33.74040603637695
2000-12-18,33.79741287231445
2000-12-19,33.62643051147461
2000-12-20,33.284461975097656
2000-12-21,33.170475006103516
2000-12-22,38.413917541503906
2000-12-26,38.7558708190918
2000-12-27,40.29471206665039
2000-12-28,41.890541076660156
2000-12-29,37.44501876831055
2001-01-02,35.849185943603516
2001-01-03,34.31035232543945
2001-01-04,33.455440521240234
2001-01-05,31.631628036499023
2001-01-08,32.14458465576172
2001-01-09,31.916608810424805
2001-01-10,33.22746276855469
2001-01-11,37.843971252441406
2001-01-12,37.2170524597168
2001-01-16,38.299922943115234
2001-01-17,38.413917541503906
2001-01-18,40.40869903564453
2001-01-19,40.69366455078125
2001-01-22,40.864654541015625
2001-01-23,41.94752502441406
2001-01-24,41.83354949951172
2001-01-25,39.09783935546875
2001-01-26,39.04084777832031
2001-01-29,39.382816314697266
2001-01-30,41.03562927246094
2001-01-31,41.32060623168945
2001-02-01,41.60557556152344
2001-02-02,40.57967758178711
2001-02-05,41.09263610839844
2001-02-06,40.80766296386719
2001-02-07,39.496803283691406
2001-02-08,37.2170524597168
2001-02-09,35.849185943603516
2001-02-12,36.87507247924805
2001-02-13,36.704105377197266
2001-02-14,36.81808090209961
2001-02-15,36.4903564453125
2001-02-16,34.88029479980469
2001-02-20,33.056480407714844
2001-02-21,32.25857162475586
2001-02-22,30.320777893066406
2001-02-23,28.49696922302246
2001-02-26,29.294885635375977
2001-02-27,30.548751831054688
2001-02-28,30.092798233032227
2001-03-01,31.11868667602539
2001-03-02,31.004709243774414
2001-03-05,30.662738800048828
2001-03-06,31.004709243774414
2001-03-07,30.947715759277344
2001-03-08,30.77672576904297
2001-03-09,28.724946975708008
2001-03-12,24.67837142944336
2001-03-13,23.481504440307617
2001-03-14,21.372722625732422
2001-03-15,20.74579620361328
2001-03-16,18.864992141723633
2001-03-19,19.206958770751953
2001-03-20,18.594266891479492
2001-03-21,17.09818458557129
2001-03-22,14.419466972351074
2001-03-23,17.09818458557129
2001-03-26,17.482887268066406
2001-03-27,18.124074935913086
2001-03-28,16.75621795654297
2001-03-29,16.528240203857422
2001-03-30,14.419466972351074
2001-04-02,14.932412147521973
2001-04-03,13.84952449798584
2001-04-04,11.854740142822266
2001-04-05,13.222593307495117
2001-04-06,12.709649085998535
2001-04-09,12.538668632507324
2001-04-10,13.176998138427734
2001-04-11,15.210543632507324
2001-04-12,18.238061904907227
2001-04-16,17.918895721435547
2001-04-17,19.5967960357666
2001-04-18,24.840240478515625
2001-04-19,25.533283233642578
2001-04-20,26.536378860473633
2001-04-23,25.96187973022461
2001-04-24,26.080425262451172
2001-04-25,27.977188110351562
2001-04-26,29.910415649414062
2001-04-27,30.156633377075195
2001-04-30,31.08677101135254
2001-05-01,30.138397216796875
2001-05-02,30.77672576904297
2001-05-03,30.411964416503906
2001-05-04,29.262964248657227
2001-05-07,29.591257095336914
2001-05-08,26.718753814697266
2001-05-09,27.247665405273438
2001-05-10,26.75523567199707
2001-05-11,26.11690330505371
2001-05-14,24.283971786499023
2001-05-15,24.566669464111328
2001-05-16,24.119834899902344
2001-05-17,24.612260818481445
2001-05-18,24.074241638183594
2001-05-21,24.67609405517578
2001-05-22,24.894954681396484
2001-05-23,23.79155158996582
2001-05-24,23.508859634399414
2001-05-25,23.180580139160156
2001-05-29,22.834054946899414
2001-05-30,21.06495475769043
2001-05-31,21.110553741455078
2001-06-01,21.9312686920166
2001-06-04,22.15924072265625
2001-06-05,22.37810516357422
2001-06-06,21.9312686920166
2001-06-07,21.75800323486328
2001-06-08,20.8825740814209
2001-06-11,19.514726638793945
2001-06-12,19.022294998168945
2001-06-13,18.903749465942383
2001-06-14,17.855064392089844
2001-06-15,17.37175178527832
2001-06-18,15.329087257385254
2001-06-19,16.003896713256836
2001-06-20,18.45691680908203
2001-06-21,18.274532318115234
2001-06-22,18.010087966918945
2001-06-25,18.13774871826172
2001-06-26,18.274532318115234
2001-06-27,18.55722427368164
2001-06-28,19.314104080200195
2001-06-29,22.569599151611328
2001-07-02,20.016271591186523
2001-07-03,20.681964874267578
2001-07-05,20.754913330078125
2001-07-06,20.034515380859375
2001-07-09,20.15305519104004
2001-07-10,20.244247436523438
2001-07-11,19.104368209838867
2001-07-12,20.07098960876465
2001-07-13,19.833892822265625
2001-07-16,18.639297485351562
2001-07-17,19.286752700805664
2001-07-18,17.964488983154297
2001-07-19,16.779014587402344
2001-07-20,16.906681060791016
2001-07-23,16.879329681396484
2001-07-24,16.7698974609375
2001-07-25,17.307912826538086
2001-07-26,17.727392196655273
2001-07-27,18.10127830505371
2001-07-30,17.326154708862305
2001-07-31,17.973608016967773
2001-08-01,17.61796760559082
2001-08-02,17.24408721923828
2001-08-03,17.20761489868164
2001-08-06,17.417346954345703
2001-08-07,17.326154708862305
2001-08-08,16.95227813720703
2001-08-09,17.54500961303711
2001-08-10,16.231868743896484
2001-08-13,16.58751678466797
2001-08-14,15.894471168518066
2001-08-15,13.60559368133545
2001-08-16,12.201263427734375
2001-08-17,12.675453186035156
2001-08-20,12.100954055786133
2001-08-21,11.945932388305664
2001-08-22,11.699715614318848
2001-08-23,11.152573585510254
2001-08-24,12.128311157226562
2001-08-27,12.611617088317871
2001-08-28,12.027998924255371
2001-08-29,12.310690879821777
2001-08-30,11.809144973754883
2001-08-31,12.146547317504883
2001-09-04,11.982406616210938
2001-09-05,10.94283676147461
2001-09-06,10.05828857421875
2001-09-07,10.049171447753906
2001-09-10,10.815170288085938
2001-09-17,10.94283676147461
2001-09-18,11.398787498474121
2001-09-19,11.535573959350586
2001-09-20,11.034026145935059
2001-09-21,11.717951774597168
2001-09-24,12.392763137817383
2001-09-25,12.35628604888916
2001-09-26,12.082715034484863
2001-09-27,11.608526229858398
2001-09-28,12.173908233642578
2001-10-01,12.027998924255371
2001-10-02,14.134495735168457
2001-10-03,13.715018272399902
2001-10-04,14.690760612487793
2001-10-05,13.678544998168945
2001-10-08,13.642068862915039
2001-10-09,13.404973030090332
2001-10-10,12.812238693237305
2001-10-11,13.067569732666016
2001-10-12,11.654121398925781
2001-10-15,11.353191375732422
2001-10-16,10.961074829101562
2001-10-17,10.459529876708984
2001-10-18,9.684409141540527
2001-10-19,9.09167194366455
2001-10-22,8.617483139038086
2001-10-23,8.480697631835938
2001-10-24,7.7511773109436035
2001-10-25,9.119030952453613
2001-10-26,8.626601219177246
2001-10-29,8.617483139038086
2001-10-30,8.371268272399902
2001-10-31,7.477603912353516
2001-11-01,7.787650108337402
2001-11-02,8.052103042602539
2001-11-05,8.398628234863281
2001-11-06,7.1128435134887695
2001-11-07,5.6993937492370605
2001-11-08,6.337726593017578
2001-11-09,6.720724582672119
2001-11-12,7.167558193206787
2001-11-13,8.097698211669922
2001-11-14,9.274052619934082
2001-11-15,8.945767402648926
2001-11-16,9.72088623046875
2001-11-19,10.578075408935547
2001-11-20,10.149484634399414
2001-11-21,9.848552703857422
2001-11-23,10.213314056396484
2001-11-26,10.66926383972168
2001-11-27,11.845621109008789
2001-11-28,11.316715240478516
2001-11-29,10.714859008789062
2001-11-30,10.78781509399414
2001-12-03,10.167718887329102
2001-12-04,10.240671157836914
2001-12-05,11.216405868530273
2001-12-06,11.398787498474121
2001-12-07,11.44438362121582
2001-12-10,10.50512409210205
2001-12-11,10.27714729309082
2001-12-12,10.103885650634766
2001-12-13,9.793838500976562
2001-12-14,9.70264720916748
2001-12-17,9.565862655639648
2001-12-18,10.9793119430542
2001-12-19,11.18905258178711
2001-12-20,11.663240432739258
2001-12-21,12.037120819091797
2001-12-24,11.44438362121582
2001-12-26,11.334956169128418
2001-12-27,11.727073669433594
2001-12-28,11.945932388305664
2001-12-31,11.872978210449219
2002-01-02,12.493070602416992
2002-01-03,12.027998924255371
2002-01-04,11.800027847290039
2002-01-07,12.100954055786133
2002-01-08,11.982406616210938
2002-01-09,11.800027847290039
2002-01-10,11.45350170135498
2002-01-11,10.714859008789062
2002-01-14,10.149484634399414
2002-01-15,10.021814346313477
2002-01-16,9.109910011291504
2002-01-17,8.498937606811523
2002-01-18,8.252721786499023
2002-01-22,7.267867088317871
2002-01-23,6.948700904846191
2002-01-24,7.897082328796387
2002-01-25,7.450246810913086
2002-01-28,7.2769856452941895
2002-01-29,6.693370342254639
2002-01-30,6.529225826263428
2002-01-31,6.337726593017578
2002-02-01,5.936489105224609
2002-02-04,5.471418380737305
2002-02-05,4.842204570770264
2002-02-06,4.486563682556152
2002-02-07,4.760133743286133
2002-02-08,4.377135276794434
2002-02-11,4.422729015350342
2002-02-12,4.760133743286133
2002-02-13,4.614229202270508
2002-02-14,4.368015289306641
2002-02-15,4.021491527557373
2002-02-19,3.4925882816314697
2002-02-20,3.2554941177368164
2002-02-21,3.1916604042053223
2002-02-22,2.7904233932495117
2002-02-25,1.805567979812622
2002-02-26,1.9149965047836304
2002-02-27,2.033543586730957
2002-02-28,2.188567638397217
2002-03-01,2.3709475994110107
2002-03-04,2.4165432453155518
2002-03-05,2.389185905456543
2002-03-06,3.0639941692352295
2002-03-07,4.45920467376709
2002-03-08,4.896919250488281
2002-03-11,4.85132360458374
2002-03-12,4.45920467376709
2002-03-13,4.194753646850586
2002-03-14,4.094444751739502
2002-03-15,3.766160011291504
2002-03-18,3.784397602081299
2002-03-19,3.693207263946533
2002-03-20,3.5017077922821045
2002-03-21,3.1916604042053223
2002-03-22,3.392279624938965
2002-03-25,3.2828502655029297
2002-03-26,3.1643035411834717
2002-03-27,3.073113203048706
2002-03-28,3.0001609325408936
2002-04-01,2.9636850357055664
2002-04-02,2.7357091903686523
2002-04-03,2.516852617263794
2002-04-04,2.3344714641571045
2002-04-05,2.7083520889282227
2002-04-08,2.471257209777832
2002-04-09,2.571566343307495
2002-04-10,2.325352430343628
2002-04-11,2.197685956954956
2002-04-12,2.2797577381134033
2002-04-15,2.225043296813965
2002-04-16,2.7083520889282227
2002-04-17,2.908970832824707
2002-04-18,2.8816134929656982
2002-04-19,2.87249493598938
2002-04-22,2.516852617263794
2002-04-23,2.7357091903686523
2002-04-24,2.890733242034912
2002-04-25,2.9636850357055664
2002-04-26,2.8268990516662598
2002-04-29,2.5989229679107666
2002-04-30,2.6262810230255127
2002-05-01,2.617161750793457
2002-05-02,2.553328514099121
2002-05-03,2.2068052291870117
2002-05-06,2.3709475994110107
2002-05-07,2.142971992492676
2002-05-08,2.2524008750915527
2002-05-09,2.070019483566284
2002-05-10,1.860282063484192
2002-05-13,1.951472282409668
2002-05-14,1.869400978088379
2002-05-15,1.860282063484192
2002-05-16,1.869400978088379
2002-05-17,1.860282063484192
2002-05-20,1.8238059282302856
2002-05-21,1.869400978088379
2002-05-22,1.869400978088379
2002-05-23,1.9058772325515747
2002-05-24,1.81468665599823
2002-05-28,1.6414251327514648
2002-05-29,1.5319970846176147
2002-05-30,1.3678545951843262
2002-05-31,1.340497612953186
2002-06-03,1.2219500541687012
2002-06-04,1.267545223236084
2002-06-05,1.2493071556091309
2002-06-06,1.1398788690567017
2002-06-07,1.1854737997055054
2002-06-10,1.0486884117126465
2002-06-11,1.1125216484069824
2002-06-12,1.0942838191986084
2002-06-13,1.0942838191986084
2002-06-14,1.0760455131530762
2002-06-17,1.4225687980651855
2002-06-18,1.550235629081726
2002-06-19,1.6414251327514648
2002-06-20,1.7326158285140991
2002-06-21,1.7143772840499878
2002-06-24,1.6779016256332397
2002-06-25,1.586711049079895
2002-06-26,1.3678545951843262
2002-06-27,1.340497612953186
2002-06-28,1.2857831716537476
2002-07-01,1.340497612953186
2002-07-02,1.1672357320785522
2002-07-03,1.2219500541687012
2002-07-05,1.3222594261169434
2002-07-08,1.203711986541748
2002-07-09,1.176355004310608
2002-07-10,1.0942838191986084
2002-07-11,1.0486884117126465
2002-07-12,1.0760455131530762
2002-07-15,1.057807445526123
2002-07-16,1.33137845993042
2002-07-17,1.5958302021026611
2002-07-18,1.5046401023864746
2002-07-19,1.5411161184310913
2002-07-22,1.6140682697296143
2002-07-23,1.550235629081726
2002-07-24,1.5775922536849976
2002-07-25,1.5593544244766235
2002-07-26,1.4772828817367554
2002-07-29,1.5137587785720825
2002-07-30,1.5958302021026611
2002-07-31,1.586711049079895
2002-08-01,1.4681637287139893
2002-08-02,1.3040211200714111
2002-08-05,1.3131405115127563
2002-08-06,1.2219500541687012
2002-08-07,1.1398788690567017
2002-08-08,1.212830901145935
2002-08-09,1.1581166982650757
2002-08-12,1.1854737997055054
2002-08-13,1.3678545951843262
2002-08-14,1.3496161699295044
2002-08-15,1.3222594261169434
2002-08-16,1.6870205402374268
2002-08-19,1.6779016256332397
2002-08-20,1.6414251327514648
2002-08-21,1.5411161184310913
2002-08-22,1.6414251327514648
2002-08-23,1.5411161184310913
2002-08-26,1.5411161184310913
2002-08-27,1.4225687980651855
2002-08-28,1.2949022054672241
2002-08-29,1.1945929527282715
2002-08-30,1.3040211200714111
2002-09-03,1.267545223236084
2002-09-04,1.3222594261169434
2002-09-05,1.2766642570495605
2002-09-06,1.33137845993042
2002-09-09,1.35873544216156
2002-09-10,1.3222594261169434
2002-09-11,1.33137845993042
2002-09-12,1.3131405115127563
2002-09-13,1.340497612953186
2002-09-16,1.2857831716537476
2002-09-17,1.2219500541687012
2002-09-18,1.1945929527282715
2002-09-19,1.085165023803711
2002-09-20,1.121640920639038
2002-09-23,1.0942838191986084
2002-09-24,1.0942838191986084
2002-09-25,1.1034026145935059
2002-09-26,1.0760455131530762
2002-09-27,1.0486884117126465
2002-09-30,0.9939740300178528
2002-10-01,0.8389508128166199
2002-10-02,0.7021653056144714
2002-10-03,0.7295224666595459
2002-10-04,0.3738802373409271
2002-10-07,0.29180893301963806
2002-10-08,0.24621383845806122
2002-10-09,0.20973770320415497
2002-10-10,0.26445186138153076
2002-10-11,0.2006186693906784
2002-10-14,0.18238061666488647
2002-10-15,0.20973770320415497
2002-10-16,0.19149963557720184
2002-10-17,0.2006186693906784
2002-10-18,0.2006186693906784
2002-10-21,0.20973770320415497
2002-10-22,0.20973770320415497
2002-10-23,0.20973770320415497
2002-10-24,0.24621383845806122
2002-10-25,0.300927996635437
2002-10-28,0.3374040424823761
2002-10-29,0.2826898992061615
2002-10-30,0.36476123332977295
2002-10-31,0.3374040424823761
2002-11-01,0.3465231657028198
2002-11-04,0.465070515871048
2002-11-05,0.4559514820575714
2002-11-06,0.5562608242034912
2002-11-07,0.4559514820575714
2002-11-08,0.42859432101249695
2002-11-11,0.3556421995162964
2002-11-12,0.31916606426239014
2002-11-13,0.4012373387813568
2002-11-14,0.41947540640830994
2002-11-15,0.42859432101249695
2002-11-18,0.4012373387813568
2002-11-19,0.5471419095993042
2002-11-20,0.5289037227630615
2002-11-21,0.5015465617179871
2002-11-22,0.565379798412323
2002-11-25,0.7568793892860413
2002-11-26,0.6839272975921631
2002-11-27,0.7295224666595459
2002-11-29,0.6839272975921631
2002-12-02,0.6565702557563782
2002-12-03,0.601855993270874
2002-12-04,0.5744988918304443
2002-12-05,0.5380227565765381
2002-12-06,0.5197847485542297
2002-12-09,0.4741894602775574
2002-12-10,0.4468325674533844
2002-12-11,0.5289037227630615
2002-12-12,0.5380227565765381
2002-12-13,0.5106656551361084
2002-12-16,0.4741894602775574
2002-12-17,0.465070515871048
2002-12-18,0.4468325674533844
2002-12-19,0.3829992711544037
2002-12-20,0.3829992711544037
2002-12-23,0.3556421995162964
2002-12-24,0.31916606426239014
2002-12-26,0.39211827516555786
2002-12-27,0.36476123332977295
2002-12-30,0.36476123332977295
2002-12-31,0.3738802373409271
2003-01-02,0.41947540640830994
2003-01-03,0.3829992711544037
2003-01-06,0.43771347403526306
2003-01-07,0.5197847485542297
2003-01-08,0.5744988918304443
2003-01-09,0.5380227565765381
2003-01-10,0.5471419095993042
2003-01-13,0.5380227565765381
2003-01-14,0.5836178660392761
2003-01-15,0.565379798412323
2003-01-16,0.5927368998527527
2003-01-17,0.5471419095993042
2003-01-21,0.465070515871048
2003-01-22,0.5106656551361084
2003-01-23,0.5106656551361084
2003-01-24,0.48330843448638916
2003-01-27,0.5106656551361084
2003-01-28,0.465070515871048
2003-01-29,0.465070515871048
2003-01-30,0.5197847485542297
2003-01-31,0.5106656551361084
2003-02-03,0.5197847485542297
2003-02-04,0.5289037227630615
2003-02-05,0.5289037227630615
2003-02-06,0.5471419095993042
2003-02-07,0.6383321285247803
2003-02-10,0.6748080849647522
2003-02-11,0.6748080849647522
2003-02-12,0.6839272975921631
2003-02-13,0.6292131543159485
2003-02-14,0.6292131543159485
2003-02-18,0.66568922996521
2003-02-19,0.6839272975921631
2003-02-20,0.7295224666595459
2003-02-21,0.6839272975921631
2003-02-24,0.7021653056144714
2003-02-25,0.6839272975921631
2003-02-26,0.6565702557563782
2003-02-27,0.601855993270874
2003-02-28,0.5927368998527527
2003-03-03,0.6200940012931824
2003-03-04,0.5927368998527527
2003-03-05,0.6200940012931824
2003-03-06,0.5927368998527527
2003-03-07,0.5927368998527527
2003-03-10,0.5927368998527527
2003-03-11,0.565379798412323
2003-03-12,0.5562608242034912
2003-03-13,0.565379798412323
2003-03-14,0.5744988918304443
2003-03-17,0.6748080849647522
2003-03-18,0.7295224666595459
2003-03-19,0.8571886420249939
2003-03-20,1.0122122764587402
2003-03-21,1.1945929527282715
2003-03-24,1.1581166982650757
2003-03-25,1.030450463294983
2003-03-26,1.0486884117126465
2003-03-27,1.1489977836608887
2003-03-28,1.1854737997055054
2003-03-31,1.203711986541748
2003-04-01,1.1854737997055054
2003-04-02,1.258426308631897
2003-04-03,1.3131405115127563
2003-04-04,1.3040211200714111
2003-04-07,1.121640920639038
2003-04-08,1.0760455131530762
2003-04-09,1.085165023803711
2003-04-10,1.0760455131530762
2003-04-11,1.2310690879821777
2003-04-14,1.1398788690567017
2003-04-15,1.176355004310608
2003-04-16,1.1398788690567017
2003-04-17,1.0942838191986084
2003-04-21,1.2219500541687012
2003-04-22,1.2310690879821777
2003-04-23,1.3040211200714111
2003-04-24,1.5228779315948486
2003-04-25,1.5775922536849976
2003-04-28,1.6414251327514648
2003-04-29,1.550235629081726
2003-04-30,1.5228779315948486
2003-05-01,1.4772828817367554
2003-05-02,1.4590449333190918
2003-05-05,1.6049493551254272
2003-05-06,1.7508538961410522
2003-05-07,1.7052586078643799
2003-05-08,1.6596633195877075
2003-05-09,2.0426626205444336
2003-05-12,2.0061862468719482
2003-05-13,1.9149965047836304
2003-05-14,2.0061862468719482
2003-05-15,2.1612093448638916
2003-05-16,2.243281841278076
2003-05-19,2.471257209777832
2003-05-20,2.4621381759643555
2003-05-21,2.389185905456543
2003-05-22,2.3800668716430664
2003-05-23,2.2797577381134033
2003-05-27,2.680995225906372
2003-05-28,2.8268990516662598
2003-05-29,2.781303882598877
2003-05-30,2.781303882598877
2003-06-02,2.9636850357055664
2003-06-03,2.7539472579956055
2003-06-04,2.7539472579956055
2003-06-05,2.908970832824707
2003-06-06,2.8542568683624268
2003-06-09,2.6901137828826904
2003-06-10,2.7721853256225586
2003-06-11,2.71747088432312
2003-06-12,2.8268990516662598
2003-06-13,2.7721853256225586
2003-06-16,2.8086612224578857
2003-06-17,2.6901137828826904
2003-06-18,2.7083520889282227
2003-06-19,2.680995225906372
2003-06-20,2.7083520889282227
2003-06-23,2.434781074523926
2003-06-24,2.5442092418670654
2003-06-25,2.6718764305114746
2003-06-26,2.580685615539551
2003-06-27,2.7357091903686523
2003-06-30,2.74482798576355
2003-07-01,2.699232339859009
2003-07-02,2.7539472579956055
2003-07-03,2.9180898666381836
2003-07-07,3.1460657119750977
2003-07-08,3.4196362495422363
2003-07-09,3.547302722930908
2003-07-10,3.4196362495422363
2003-07-11,3.237255096435547
2003-07-14,3.4196362495422363
2003-07-15,3.219017744064331
2003-07-16,3.301089286804199
2003-07-17,3.0366368293762207
2003-07-18,3.073113203048706
2003-07-21,3.0366368293762207
2003-07-22,3.0457558631896973
2003-07-23,3.219017744064331
2003-07-24,3.3375649452209473
2003-07-25,3.301089286804199
2003-07-28,3.3284456729888916
2003-07-29,3.5108258724212646
2003-07-30,3.4013984203338623
2003-07-31,3.5199453830718994
2003-08-01,3.5108258724212646
2003-08-04,3.6476118564605713
2003-08-05,3.5837790966033936
2003-08-06,3.6384928226470947
2003-08-07,3.611135959625244
2003-08-08,3.4925882816314697
2003-08-11,3.6476118564605713
2003-08-12,3.027517557144165
2003-08-13,3.1916604042053223
2003-08-14,2.991041898727417
2003-08-15,2.908970832824707
2003-08-18,2.653637409210205
2003-08-19,2.4621381759643555
2003-08-20,2.781303882598877
2003-08-21,2.9819226264953613
