Date,TPL
2000-11-15,0.6251961588859558
2000-11-16,0.6295683979988098
2000-11-17,0.6262891292572021
2000-11-20,0.6230107545852661
2000-11-21,0.6404985189437866
2000-11-22,0.6284754872322083
2000-11-24,0.624103844165802
2000-11-27,0.6230107545852661
2000-11-28,0.6164519786834717
2000-11-29,0.6109875440597534
2000-11-30,0.6230107545852661
2000-12-01,0.6186383962631226
2000-12-04,0.6262891292572021
2000-12-05,0.6262891292572021
2000-12-06,0.6284754872322083
2000-12-07,0.6273823380470276
2000-12-08,0.6273823380470276
2000-12-11,0.6328477263450623
2000-12-12,0.6339408755302429
2000-12-13,0.6361260414123535
2000-12-14,0.6339408755302429
2000-12-15,0.6383121013641357
2000-12-18,0.6372193694114685
2000-12-19,0.6251961588859558
2000-12-20,0.6055219769477844
2000-12-21,0.5956850647926331
2000-12-22,0.6044294238090515
2000-12-26,0.6066152453422546
2000-12-27,0.6055219769477844
2000-12-28,0.6055219769477844
2000-12-29,0.6230107545852661
2001-01-02,0.6492424607276917
2001-01-03,0.6623587012290955
2001-01-04,0.6645439863204956
2001-01-05,0.6732888221740723
2001-01-08,0.6864039897918701
2001-01-09,0.6754739880561829
2001-01-10,0.6885904669761658
2001-01-11,0.6907765865325928
2001-01-12,0.6864039897918701
2001-01-16,0.6973345279693604
2001-01-17,0.6995205283164978
2001-01-18,0.6995205283164978
2001-01-19,0.7082642912864685
2001-01-22,0.7126367688179016
2001-01-23,0.7038922309875488
2001-01-24,0.6984273791313171
2001-01-25,0.7017067074775696
2001-01-26,0.7104505300521851
2001-01-29,0.7051166296005249
2001-01-30,0.6925250291824341
2001-01-31,0.6923506855964661
2001-02-01,0.6942739486694336
2001-02-02,0.6925250291824341
2001-02-05,0.6899023056030273
2001-02-06,0.6881528496742249
2001-02-07,0.6890283226966858
2001-02-08,0.6846558451652527
2001-02-09,0.6741631031036377
2001-02-12,0.6680420637130737
2001-02-13,0.6652437448501587
2001-02-14,0.659298300743103
2001-02-15,0.6645439863204956
2001-02-16,0.6617465615272522
2001-02-20,0.6619212627410889
2001-02-21,0.6619212627410889
2001-02-22,0.6671680808067322
2001-02-23,0.6776602864265442
2001-02-26,0.6855299472808838
2001-02-27,0.6864039897918701
2001-02-28,0.676785945892334
2001-03-01,0.6645439863204956
2001-03-02,0.6610466241836548
2001-03-05,0.6601725220680237
2001-03-06,0.6575493812561035
2001-03-07,0.6628518104553223
2001-03-08,0.6628518104553223
2001-03-09,0.6672712564468384
2001-03-12,0.653130292892456
2001-03-13,0.653130292892456
2001-03-14,0.6469430327415466
2001-03-15,0.633686900138855
2001-03-16,0.6328030228614807
2001-03-19,0.633686900138855
2001-03-20,0.6354542970657349
2001-03-21,0.6328030228614807
2001-03-22,0.6319186687469482
2001-03-23,0.6310350298881531
2001-03-26,0.6345708966255188
2001-03-27,0.633686900138855
2001-03-28,0.6345708966255188
2001-03-29,0.6363379955291748
2001-03-30,0.6363379955291748
2001-04-02,0.6372215747833252
2001-04-03,0.6186622381210327
2001-04-04,0.605404794216156
2001-04-05,0.6062883734703064
2001-04-06,0.6151264309883118
2001-04-09,0.6186622381210327
2001-04-10,0.6204294562339783
2001-04-11,0.6186622381210327
2001-04-12,0.6186622381210327
2001-04-16,0.6239641904830933
2001-04-17,0.6204294562339783
2001-04-18,0.6301514506340027
2001-04-19,0.6283837556838989
2001-04-20,0.6204294562339783
2001-04-23,0.6195459961891174
2001-04-24,0.612475574016571
2001-04-25,0.6168947815895081
2001-04-26,0.6301514506340027
2001-04-27,0.6301514506340027
2001-04-30,0.6310350298881531
2001-05-01,0.6345708966255188
2001-05-02,0.642524778842926
2001-05-03,0.642524778842926
2001-05-04,0.6460596919059753
2001-05-07,0.6451758146286011
2001-05-08,0.6446453928947449
2001-05-09,0.6451758146286011
2001-05-10,0.6442922949790955
2001-05-11,0.6412873268127441
2001-05-14,0.6407575607299805
2001-05-15,0.6430544853210449
2001-05-16,0.6430544853210449
2001-05-17,0.6628518104553223
2001-05-18,0.6619682312011719
2001-05-21,0.6557812690734863
2001-05-22,0.6515392065048218
2001-05-23,0.6584330201148987
2001-05-24,0.6557812690734863
2001-05-25,0.6584330201148987
2001-05-29,0.6451758146286011
2001-05-30,0.6434085369110107
2001-05-31,0.6460596919059753
2001-06-01,0.6434085369110107
2001-06-04,0.6434085369110107
2001-06-05,0.6628518104553223
2001-06-06,0.6699224710464478
2001-06-07,0.6752254962921143
2001-06-08,0.6865379214286804
2001-06-11,0.68583083152771
2001-06-12,0.691487193107605
2001-06-13,0.6982042193412781
2001-06-14,0.6955522298812866
2001-06-15,0.694668710231781
2001-06-18,0.6982042193412781
2001-06-19,0.7132288217544556
2001-06-20,0.711638331413269
2001-06-21,0.7070423364639282
2001-06-22,0.7035067081451416
2001-06-25,0.7088098526000977
2001-06-26,0.7088098526000977
2001-06-27,0.7056280374526978
2001-06-28,0.7035067081451416
2001-06-29,0.6822962164878845
2001-07-02,0.6805285215377808
2001-07-03,0.6761090755462646
2001-07-05,0.6738113164901733
2001-07-06,0.6738113164901733
2001-07-09,0.6752254962921143
2001-07-10,0.68583083152771
2001-07-11,0.6805285215377808
2001-07-12,0.6824726462364197
2001-07-13,0.6835330128669739
2001-07-16,0.6964372396469116
2001-07-17,0.6929012537002563
2001-07-18,0.6937849521636963
2001-07-19,0.6973206400871277
2001-07-20,0.6964372396469116
2001-07-23,0.7017393112182617
2001-07-24,0.6982042193412781
2001-07-25,0.7052752375602722
2001-07-26,0.7017393112182617
2001-07-27,0.6982042193412781
2001-07-30,0.6982042193412781
2001-07-31,0.6929012537002563
2001-08-01,0.6840633749961853
2001-08-02,0.6699224710464478
2001-08-03,0.6752254962921143
2001-08-06,0.6796439290046692
2001-08-07,0.6787604093551636
2001-08-08,0.6803511381149292
2001-08-09,0.6771694421768188
2001-08-10,0.6805285215377808
2001-08-13,0.6875982880592346
2001-08-14,0.6929012537002563
2001-08-15,0.6973206400871277
2001-08-16,0.6997953653335571
2001-08-17,0.7043911218643188
2001-08-20,0.6964372396469116
2001-08-21,0.6929012537002563
2001-08-22,0.6884827017784119
2001-08-23,0.689366340637207
2001-08-24,0.68583083152771
2001-08-27,0.6752254962921143
2001-08-28,0.6752254962921143
2001-08-29,0.6716897487640381
2001-08-30,0.6734580397605896
2001-08-31,0.6699224710464478
2001-09-04,0.6663876175880432
2001-09-05,0.6628518104553223
2001-09-06,0.6557812690734863
2001-09-07,0.662498950958252
2001-09-10,0.6610844135284424
2001-09-17,0.6593169569969177
2001-09-18,0.6593169569969177
2001-09-19,0.6469430327415466
2001-09-20,0.6398728489875793
2001-09-21,0.6319186687469482
2001-09-24,0.6319186687469482
2001-09-25,0.6292674541473389
2001-09-26,0.6275001168251038
2001-09-27,0.6186622381210327
2001-09-28,0.6204294562339783
2001-10-01,0.6257327795028687
2001-10-02,0.6275001168251038
2001-10-03,0.6283837556838989
2001-10-04,0.6301514506340027
2001-10-05,0.6363379955291748
2001-10-08,0.6381054520606995
2001-10-09,0.6363379955291748
2001-10-10,0.6345708966255188
2001-10-11,0.6469430327415466
2001-10-12,0.6665642857551575
2001-10-15,0.68583083152771
2001-10-16,0.6877756714820862
2001-10-17,0.6884827017784119
2001-10-18,0.6877756714820862
2001-10-19,0.6902502775192261
2001-10-22,0.6787604093551636
2001-10-23,0.6708061695098877
2001-10-24,0.6690385937690735
2001-10-25,0.6628518104553223
2001-10-26,0.6628518104553223
2001-10-29,0.6603773236274719
2001-10-30,0.6681547164916992
2001-10-31,0.6699224710464478
2001-11-01,0.6681547164916992
2001-11-02,0.6681547164916992
2001-11-05,0.6706294417381287
2001-11-06,0.6672712564468384
2001-11-07,0.6708061695098877
2001-11-08,0.665503740310669
2001-11-09,0.6681547164916992
2001-11-12,0.6672712564468384
2001-11-13,0.6734580397605896
2001-11-14,0.6761090755462646
2001-11-15,0.6752254962921143
2001-11-16,0.6734580397605896
2001-11-19,0.6734580397605896
2001-11-20,0.6805285215377808
2001-11-21,0.6805285215377808
2001-11-23,0.6822962164878845
2001-11-26,0.6741652488708496
2001-11-27,0.6741652488708496
2001-11-28,0.6743419170379639
2001-11-29,0.6723968386650085
2001-11-30,0.6628518104553223
2001-12-03,0.6593169569969177
2001-12-04,0.6540138125419617
2001-12-05,0.6487116813659668
2001-12-06,0.6469430327415466
2001-12-07,0.6460596919059753
2001-12-10,0.6460596919059753
2001-12-11,0.6442922949790955
2001-12-12,0.6381054520606995
2001-12-13,0.6372215747833252
2001-12-14,0.6398728489875793
2001-12-17,0.6335095763206482
2001-12-18,0.6243182420730591
2001-12-19,0.6299746632575989
2001-12-20,0.6319186687469482
2001-12-21,0.632625937461853
2001-12-24,0.6389890313148499
2001-12-26,0.6389890313148499
2001-12-27,0.633686900138855
2001-12-28,0.634747326374054
2001-12-31,0.6504787802696228
2002-01-02,0.6478272080421448
2002-01-03,0.6451758146286011
2002-01-04,0.6557812690734863
2002-01-07,0.6495954990386963
2002-01-08,0.6469430327415466
2002-01-09,0.6478272080421448
2002-01-10,0.6472973227500916
2002-01-11,0.6478272080421448
2002-01-14,0.6455298662185669
2002-01-15,0.6469430327415466
2002-01-16,0.642524778842926
2002-01-17,0.6398728489875793
2002-01-18,0.6381054520606995
2002-01-22,0.6345708966255188
2002-01-23,0.6310350298881531
2002-01-24,0.6319186687469482
2002-01-25,0.642524778842926
2002-01-28,0.6451758146286011
2002-01-29,0.642524778842926
2002-01-30,0.6319186687469482
2002-01-31,0.6310350298881531
2002-02-01,0.6310350298881531
2002-02-04,0.6310350298881531
2002-02-05,0.6248489618301392
2002-02-06,0.6168947815895081
2002-02-07,0.6151264309883118
2002-02-08,0.6133591532707214
2002-02-11,0.6292674541473389
2002-02-12,0.6275001168251038
2002-02-13,0.6319186687469482
2002-02-14,0.6319186687469482
2002-02-15,0.633686900138855
2002-02-19,0.6407575607299805
2002-02-20,0.6407575607299805
2002-02-21,0.6398728489875793
2002-02-22,0.6345708966255188
2002-02-25,0.6322726011276245
2002-02-26,0.6398728489875793
2002-02-27,0.642524778842926
2002-02-28,0.6416409611701965
2002-03-01,0.6478272080421448
2002-03-04,0.6469430327415466
2002-03-05,0.6451758146286011
2002-03-06,0.6630475521087646
2002-03-07,0.6666225790977478
2002-03-08,0.6773455739021301
2002-03-11,0.6757369041442871
2002-03-12,0.6818137764930725
2002-03-13,0.6800267100334167
2002-03-14,0.6853876113891602
2002-03-15,0.6710901260375977
2002-03-18,0.6657289266586304
2002-03-19,0.6666225790977478
2002-03-20,0.6612604260444641
2002-03-21,0.6612604260444641
2002-03-22,0.6612604260444641
2002-03-25,0.6666225790977478
2002-03-26,0.6621541976928711
2002-03-27,0.6701965928077698
2002-03-28,0.6809203028678894
2002-04-01,0.6853876113891602
2002-04-02,0.6934302449226379
2002-04-03,0.6862812042236328
2002-04-04,0.6827071309089661
2002-04-05,0.6737716197967529
2002-04-08,0.6764518022537231
2002-04-09,0.6746649146080017
2002-04-10,0.6764518022537231
2002-04-11,0.6746649146080017
2002-04-12,0.6705544590950012
2002-04-15,0.6723411679267883
2002-04-16,0.6739499568939209
2002-04-17,0.6880691647529602
2002-04-18,0.7032594680786133
2002-04-19,0.7041539549827576
2002-04-22,0.6905710101127625
2002-04-23,0.6836007833480835
2002-04-24,0.6880691647529602
2002-04-25,0.6952171921730042
2002-04-26,0.6987919211387634
2002-04-29,0.6970049738883972
2002-04-30,0.6898559927940369
2002-05-01,0.6853876113891602
2002-05-02,0.6836007833480835
2002-05-03,0.6827071309089661
2002-05-06,0.6844942569732666
2002-05-07,0.6844942569732666
2002-05-08,0.6827071309089661
2002-05-09,0.6836007833480835
2002-05-10,0.6853876113891602
2002-05-13,0.6889626383781433
2002-05-14,0.7050473093986511
2002-05-15,0.7139831781387329
2002-05-16,0.7238125205039978
2002-05-17,0.7255995273590088
2002-05-20,0.7470461130142212
2002-05-21,0.7238125205039978
2002-05-22,0.7381101846694946
2002-05-23,0.759555995464325
2002-05-24,0.7640241980552673
2002-05-28,0.759555995464325
2002-05-29,0.7599139213562012
2002-05-30,0.7470461130142212
2002-05-31,0.7407907843589783
2002-06-03,0.7331061959266663
2002-06-04,0.7363232970237732
2002-06-05,0.73274827003479
2002-06-06,0.7166635394096375
2002-06-07,0.7238125205039978
2002-06-10,0.7130898833274841
2002-06-11,0.6862812042236328
2002-06-12,0.694323718547821
2002-06-13,0.6996854543685913
2002-06-14,0.7014724016189575
2002-06-17,0.705940842628479
2002-06-18,0.7077277302742004
2002-06-19,0.7095147967338562
2002-06-20,0.7104083895683289
2002-06-21,0.7086214423179626
2002-06-24,0.6970049738883972
2002-06-25,0.7014724016189575
2002-06-26,0.6934302449226379
2002-06-27,0.705940842628479
2002-06-28,0.7291743159294128
2002-07-01,0.7282809615135193
2002-07-02,0.7238125205039978
2002-07-03,0.7130898833274841
2002-07-05,0.7166635394096375
2002-07-08,0.7202385067939758
2002-07-09,0.7175571918487549
2002-07-10,0.7255995273590088
2002-07-11,0.7238125205039978
2002-07-12,0.7184506058692932
2002-07-15,0.705940842628479
2002-07-16,0.6970049738883972
2002-07-17,0.6898559927940369
2002-07-18,0.6889626383781433
2002-07-19,0.6853876113891602
2002-07-22,0.6684094667434692
2002-07-23,0.6612604260444641
2002-07-24,0.6487507224082947
2002-07-25,0.6639419794082642
2002-07-26,0.6612604260444641
2002-07-29,0.6576866507530212
2002-07-30,0.6566139459609985
2002-07-31,0.6666225790977478
2002-08-01,0.6630475521087646
2002-08-02,0.6612604260444641
2002-08-05,0.6594736576080322
2002-08-06,0.6603673100471497
2002-08-07,0.6603673100471497
2002-08-08,0.6603673100471497
2002-08-09,0.6612604260444641
2002-08-12,0.6612604260444641
2002-08-13,0.6675160527229309
2002-08-14,0.678239107131958
2002-08-15,0.6970049738883972
2002-08-16,0.6978985071182251
2002-08-19,0.6970049738883972
2002-08-20,0.6946816444396973
2002-08-21,0.6987919211387634
2002-08-22,0.7238125205039978
2002-08-23,0.7184506058692932
2002-08-26,0.7148767113685608
2002-08-27,0.7104083895683289
2002-08-28,0.6987919211387634
2002-08-29,0.6916431188583374
2002-08-30,0.6952171921730042
2002-09-03,0.694323718547821
2002-09-04,0.6970049738883972
2002-09-05,0.6916431188583374
2002-09-06,0.7041539549827576
2002-09-09,0.7050473093986511
2002-09-10,0.6987919211387634
2002-09-11,0.6987919211387634
2002-09-12,0.7041539549827576
2002-09-13,0.7104083895683289
2002-09-16,0.7157701849937439
2002-09-17,0.7113020420074463
2002-09-18,0.6970049738883972
2002-09-19,0.6970049738883972
2002-09-20,0.694323718547821
2002-09-23,0.694323718547821
2002-09-24,0.6925365924835205
2002-09-25,0.6925365924835205
2002-09-26,0.6907497048377991
2002-09-27,0.6889626383781433
2002-09-30,0.6903916001319885
2002-10-01,0.6934302449226379
2002-10-02,0.7005788683891296
2002-10-03,0.7202385067939758
2002-10-04,0.7229189872741699
2002-10-07,0.7234552502632141
2002-10-08,0.7175571918487549
2002-10-09,0.7086214423179626
2002-10-10,0.6934302449226379
2002-10-11,0.6952171921730042
2002-10-14,0.6916431188583374
2002-10-15,0.6961114406585693
2002-10-16,0.6987919211387634
2002-10-17,0.7061194181442261
2002-10-18,0.6970049738883972
2002-10-21,0.7016509771347046
2002-10-22,0.7014724016189575
2002-10-23,0.7050473093986511
2002-10-24,0.7077277302742004
2002-10-25,0.7077277302742004
2002-10-28,0.7050473093986511
2002-10-29,0.7032594680786133
2002-10-30,0.7036174535751343
2002-10-31,0.7113020420074463
2002-11-01,0.7148767113685608
2002-11-04,0.7184506058692932
2002-11-05,0.721310555934906
2002-11-06,0.7497267723083496
2002-11-07,0.7490115761756897
2002-11-08,0.7525866031646729
2002-11-11,0.7354291081428528
2002-11-12,0.7273865938186646
2002-11-13,0.7184506058692932
2002-11-14,0.7220256328582764
2002-11-15,0.7166635394096375
2002-11-18,0.7255995273590088
2002-11-19,0.7255995273590088
2002-11-20,0.7300679683685303
2002-11-21,0.7416844367980957
2002-11-22,0.7345353364944458
2002-11-25,0.7282809615135193
2002-11-26,0.732569694519043
2002-11-27,0.7273865938186646
2002-11-29,0.7266724109649658
2002-12-02,0.7266724109649658
2002-12-03,0.7263147234916687
2002-12-04,0.7182721495628357
2002-12-05,0.7130898833274841
2002-12-06,0.7255995273590088
2002-12-09,0.7202385067939758
2002-12-10,0.7148767113685608
2002-12-11,0.7193441987037659
2002-12-12,0.7202385067939758
2002-12-13,0.7179152369499207
2002-12-16,0.7168421745300293
2002-12-17,0.7186300754547119
2002-12-18,0.7207741141319275
2002-12-19,0.7202385067939758
2002-12-20,0.7225612998008728
2002-12-23,0.7257782220840454
2002-12-24,0.7255995273590088
2002-12-26,0.7238125205039978
2002-12-27,0.7229189872741699
2002-12-30,0.7272081971168518
2002-12-31,0.7273865938186646
2003-01-02,0.7266724109649658
2003-01-03,0.733642041683197
2003-01-06,0.7406123280525208
2003-01-07,0.7354291081428528
2003-01-08,0.7373953461647034
2003-01-09,0.7441864609718323
2003-01-10,0.7504415512084961
2003-01-13,0.7659900784492493
2003-01-14,0.7813605666160583
2003-01-15,0.7813605666160583
2003-01-16,0.7792155742645264
2003-01-17,0.7810027003288269
2003-01-21,0.7810027003288269
2003-01-22,0.7899386286735535
2003-01-23,0.7926195859909058
2003-01-24,0.7894028425216675
2003-01-27,0.7963724136352539
2003-01-28,0.789044976234436
2003-01-29,0.7808241248130798
2003-01-30,0.7702798843383789
2003-01-31,0.7684927582740784
2003-02-03,0.7701011896133423
2003-02-04,0.7733182311058044
2003-02-05,0.7845774292945862
2003-02-06,0.7867216467857361
2003-02-07,0.7881513833999634
2003-02-10,0.790831983089447
2003-02-11,0.789044976234436
2003-02-12,0.8015555739402771
2003-02-13,0.7867216467857361
2003-02-14,0.7863644361495972
2003-02-18,0.7870794534683228
2003-02-19,0.7854710221290588
2003-02-20,0.7792155742645264
2003-02-21,0.787257969379425
2003-02-24,0.799767792224884
2003-02-25,0.799767792224884
2003-02-26,0.7961937189102173
2003-02-27,0.7961937189102173
2003-02-28,0.7970871925354004
2003-03-03,0.7985172867774963
2003-03-04,0.7970871925354004
2003-03-05,0.8088098168373108
2003-03-06,0.8024975657463074
2003-03-07,0.8033992052078247
2003-03-10,0.8024975657463074
2003-03-11,0.7988905906677246
2003-03-12,0.7871690392494202
2003-03-13,0.7772505283355713
2003-03-14,0.7756276726722717
2003-03-17,0.7727416157722473
2003-03-18,0.7700373530387878
2003-03-19,0.7817585468292236
2003-03-20,0.7925793528556824
2003-03-21,0.7862675189971924
2003-03-24,0.782660186290741
2003-03-25,0.7801355123519897
2003-03-26,0.7772505283355713
2003-03-27,0.7776108980178833
2003-03-28,0.7754475474357605
2003-03-31,0.7835627198219299
2003-04-01,0.7898738384246826
2003-04-02,0.8024975657463074
2003-04-03,0.8241381645202637
2003-04-04,0.8219739198684692
2003-04-07,0.8210723996162415
2003-04-08,0.8241381645202637
2003-04-09,0.841991662979126
2003-04-10,0.8396473526954651
2003-04-11,0.8371225595474243
2003-04-14,0.8409090638160706
2003-04-15,0.8418108224868774
2003-04-16,0.8423517942428589
2003-04-17,0.842171847820282
2003-04-21,0.8445163369178772
2003-04-22,0.8468604683876038
2003-04-23,0.8520901799201965
2003-04-24,0.8493853211402893
2003-04-25,0.8556963801383972
2003-04-28,0.8778782486915588
2003-04-29,0.8868952393531799
2003-04-30,0.8854522705078125
2003-05-01,0.8818456530570984
2003-05-02,0.8685007095336914
2003-05-05,0.8674189448356628
2003-05-06,0.8818456530570984
2003-05-07,0.8874363303184509
2003-05-08,0.8858134150505066
2003-05-09,0.8791400790214539
2003-05-12,0.8872555494308472
2003-05-13,0.8917641639709473
2003-05-14,0.9015023112297058
2003-05-15,0.9007808566093445
2003-05-16,0.8996991515159607
2003-05-19,0.8962720036506653
2003-05-20,0.9042072296142578
2003-05-21,0.9061915278434753
2003-05-22,0.9056501984596252
2003-05-23,0.9056501984596252
2003-05-27,0.9052900075912476
2003-05-28,0.9125027060508728
2003-05-29,0.9054698944091797
2003-05-30,0.8984366059303284
2003-06-02,0.9016825556755066
2003-06-03,0.9015023112297058
2003-06-04,0.9088965058326721
2003-06-05,0.9197160601615906
2003-06-06,0.9197160601615906
2003-06-09,0.9204375743865967
2003-06-10,0.9188143610954285
2003-06-11,0.9175525903701782
2003-06-12,0.9171912670135498
2003-06-13,0.9125027060508728
2003-06-16,0.9088965058326721
2003-06-17,0.9034860134124756
2003-06-18,0.8978952169418335
2003-06-19,0.8953705430030823
2003-06-20,0.8890595436096191
2003-06-23,0.8845510482788086
2003-06-24,0.8843704462051392
2003-06-25,0.8890595436096191
2003-06-26,0.8782385587692261
2003-06-27,0.8832882642745972
2003-06-30,0.842171847820282
2003-07-01,0.8511885404586792
2003-07-02,0.8719267845153809
