Date,FITB
2000-10-13,25.106502532958984
2000-10-16,25.67103385925293
2000-10-17,25.047073364257812
2000-10-18,24.72023582458496
2000-10-19,25.433347702026367
2000-10-20,24.74995994567871
2000-10-23,24.27457046508789
2000-10-24,24.45284080505371
2000-10-25,24.423133850097656
2000-10-26,24.21515655517578
2000-10-27,24.77968406677246
2000-10-30,24.72023582458496
2000-10-31,24.423133850097656
2000-11-01,24.45284080505371
2000-11-02,24.72023582458496
2000-11-03,24.6905460357666
2000-11-06,24.63111114501953
2000-11-07,24.36371612548828
2000-11-08,23.739757537841797
2000-11-09,24.2448673248291
2000-11-10,24.21515655517578
2000-11-13,23.59119415283203
2000-11-14,24.21515655517578
2000-11-15,24.09630012512207
2000-11-16,23.858612060546875
2000-11-17,22.848405838012695
2000-11-20,22.046180725097656
2000-11-21,22.105609893798828
2000-11-22,22.313587188720703
2000-11-24,22.37302017211914
2000-11-27,23.20494270324707
2000-11-28,23.680341720581055
2000-11-29,25.136215209960938
2000-11-30,25.492773056030273
2000-12-01,24.898517608642578
2000-12-04,25.195642471313477
2000-12-05,26.532676696777344
2000-12-06,26.265262603759766
2000-12-07,27.03777313232422
2000-12-08,26.710948944091797
2000-12-11,27.097198486328125
2000-12-12,27.097198486328125
2000-12-13,26.681224822998047
2000-12-14,26.38411521911621
2000-12-15,25.67103385925293
2000-12-18,27.00806427001953
2000-12-19,26.681224822998047
2000-12-20,27.364608764648438
2000-12-21,28.107398986816406
2000-12-22,28.463939666748047
2000-12-26,28.731348037719727
2000-12-27,28.84698486328125
2000-12-28,28.727779388427734
2000-12-29,28.48937225341797
2001-01-02,27.28987693786621
2001-01-03,28.467023849487305
2001-01-04,28.5191650390625
2001-01-05,28.22116470336914
2001-01-08,27.625144958496094
2001-01-09,27.237747192382812
2001-01-10,27.148351669311523
2001-01-11,26.850345611572266
2001-01-12,26.28412437438965
2001-01-16,26.902482986450195
2001-01-17,27.44634246826172
2001-01-18,26.969526290893555
2001-01-19,26.16492462158203
2001-01-22,26.701324462890625
2001-01-23,27.237747192382812
2001-01-24,27.237747192382812
2001-01-25,26.88014030456543
2001-01-26,27.297340393066406
2001-01-29,27.505945205688477
2001-01-30,28.01255989074707
2001-01-31,28.25094985961914
2001-02-01,27.86354637145996
2001-02-02,27.803951263427734
2001-02-05,27.625144958496094
2001-02-06,27.297340393066406
2001-02-07,27.89334487915039
2001-02-08,27.684749603271484
2001-02-09,27.505945205688477
2001-02-12,28.131765365600586
2001-02-13,28.19135856628418
2001-02-14,27.833755493164062
2001-02-15,27.535747528076172
2001-02-16,27.98275375366211
2001-02-20,27.505945205688477
2001-02-21,26.64173126220703
2001-02-22,25.896713256835938
2001-02-23,25.83710479736328
2001-02-26,26.01591682434082
2001-02-27,26.28412437438965
2001-02-28,25.658302307128906
2001-03-01,26.045719146728516
2001-03-02,26.28412437438965
2001-03-05,26.045719146728516
2001-03-06,25.896713256835938
2001-03-07,26.40331268310547
2001-03-08,26.64173126220703
2001-03-09,26.07552719116211
2001-03-12,24.764293670654297
2001-03-13,25.688108444213867
2001-03-14,24.67488670349121
2001-03-15,25.300697326660156
2001-03-16,25.241100311279297
2001-03-19,24.943105697631836
2001-03-20,23.900083541870117
2001-03-21,22.827251434326172
2001-03-22,22.499452590942383
2001-03-23,23.631872177124023
2001-03-26,23.959671020507812
2001-03-27,24.943105697631836
2001-03-28,25.188396453857422
2001-03-29,24.85933494567871
2001-03-30,25.57729148864746
2001-04-02,25.66704559326172
2001-04-03,24.919170379638672
2001-04-04,24.201204299926758
2001-04-05,24.320859909057617
2001-04-06,23.961883544921875
2001-04-09,24.219158172607422
2001-04-10,24.67864227294922
2001-04-11,24.592477798461914
2001-04-12,24.66907501220703
2001-04-16,24.424968719482422
2001-04-17,24.410614013671875
2001-04-18,25.152507781982422
2001-04-19,25.525833129882812
2001-04-20,25.36310577392578
2001-04-23,24.774375915527344
2001-04-24,24.9849796295166
2001-04-25,24.97062873840332
2001-04-26,25.119003295898438
2001-04-27,25.80823516845703
2001-04-30,25.731657028198242
2001-05-01,25.798664093017578
2001-05-02,25.822587966918945
2001-05-03,25.68857765197754
2001-05-04,25.90396499633789
2001-05-07,25.6263484954834
2001-05-08,25.679012298583984
2001-05-09,25.755596160888672
2001-05-10,26.20072364807129
2001-05-11,26.152849197387695
2001-05-14,26.808595657348633
2001-05-15,27.033559799194336
2001-05-16,27.875965118408203
2001-05-17,27.583999633789062
2001-05-18,27.660573959350586
2001-05-21,27.722787857055664
2001-05-22,28.062637329101562
2001-05-23,28.163143157958984
2001-05-24,28.120067596435547
2001-05-25,28.04827880859375
2001-05-29,28.134401321411133
2001-05-30,28.04827880859375
2001-05-31,28.177499771118164
2001-06-01,28.459911346435547
2001-06-04,28.995973587036133
2001-06-05,29.18743324279785
2001-06-06,28.857179641723633
2001-06-07,28.82366943359375
2001-06-08,28.684856414794922
2001-06-11,28.52690887451172
2001-06-12,28.522119522094727
2001-06-13,28.613056182861328
2001-06-14,28.431169509887695
2001-06-15,28.455120086669922
2001-06-18,28.25407600402832
2001-06-19,28.4503116607666
2001-06-20,28.833236694335938
2001-06-21,29.98676300048828
2001-06-22,29.661293029785156
2001-06-25,29.55597496032715
2001-06-26,29.575119018554688
2001-06-27,29.53191566467285
2001-06-28,29.5847225189209
2001-06-29,28.83563804626465
2001-07-02,29.36863899230957
2001-07-03,29.349435806274414
2001-07-05,29.392642974853516
2001-07-06,28.854841232299805
2001-07-09,28.974895477294922
2001-07-10,28.413061141967773
2001-07-11,28.62434196472168
2001-07-12,29.459875106811523
2001-07-13,30.175382614135742
2001-07-16,29.013296127319336
2001-07-17,30.14655113220215
2001-07-18,30.127351760864258
2001-07-19,30.127351760864258
2001-07-20,30.060123443603516
2001-07-23,30.02651596069336
2001-07-24,29.359037399291992
2001-07-25,29.46468162536621
2001-07-26,29.81522560119629
2001-07-27,29.877647399902344
2001-07-30,29.82963752746582
2001-07-31,30.261802673339844
2001-08-01,30.2810001373291
2001-08-02,30.516321182250977
2001-08-03,30.42028045654297
2001-08-06,30.040922164916992
2001-08-07,30.319433212280273
2001-08-08,30.23299217224121
2001-08-09,30.309823989868164
2001-08-10,30.204177856445312
2001-08-13,30.698801040649414
2001-08-14,30.602745056152344
2001-08-15,30.876445770263672
2001-08-16,30.905263900756836
2001-08-17,30.5355224609375
2001-08-20,30.713180541992188
2001-08-21,30.46828842163086
2001-08-22,30.938875198364258
2001-08-23,30.184982299804688
2001-08-24,29.3542423248291
2001-08-27,28.427473068237305
2001-08-28,28.475488662719727
2001-08-29,27.952064514160156
2001-08-30,27.904050827026367
2001-08-31,27.995288848876953
2001-09-04,27.659149169921875
2001-09-05,27.543909072875977
2001-09-06,26.852436065673828
2001-09-07,26.31462860107422
2001-09-10,26.343414306640625
2001-09-17,25.690349578857422
2001-09-18,26.689167022705078
2001-09-19,26.703561782836914
2001-09-20,26.050500869750977
2001-09-21,25.85363006591797
2001-09-24,27.135753631591797
2001-09-25,27.601518630981445
2001-09-26,28.271331787109375
2001-09-27,28.733922958374023
2001-09-28,29.625385284423828
2001-10-01,29.731401443481445
2001-10-02,30.266271591186523
2001-10-03,29.986791610717773
2001-10-04,28.87367820739746
2001-10-05,27.8280086517334
2001-10-08,26.300485610961914
2001-10-09,27.008825302124023
2001-10-10,27.481069564819336
2001-10-11,27.057018280029297
2001-10-12,26.830549240112305
2001-10-15,26.95100975036621
2001-10-16,26.464317321777344
2001-10-17,25.871618270874023
2001-10-18,26.237842559814453
2001-10-19,26.363122940063477
2001-10-22,27.25458526611328
2001-10-23,27.076295852661133
2001-10-24,27.09556007385254
2001-10-25,27.389503479003906
2001-10-26,27.85210609436035
2001-10-29,27.264230728149414
2001-10-30,27.365413665771484
2001-10-31,27.187110900878906
2001-11-01,27.789453506469727
2001-11-02,27.582258224487305
2001-11-05,28.608642578125
2001-11-06,29.003768920898438
2001-11-07,28.565271377563477
2001-11-08,28.970050811767578
2001-11-09,29.018226623535156
2001-11-12,29.04231834411621
2001-11-13,29.331445693969727
2001-11-14,29.186880111694336
2001-11-15,29.201337814331055
2001-11-16,28.912220001220703
2001-11-19,28.912220001220703
2001-11-20,28.830297470092773
2001-11-21,28.603818893432617
2001-11-23,28.912220001220703
2001-11-26,29.201337814331055
2001-11-27,28.69537925720215
2001-11-28,28.58455467224121
2001-11-29,29.08570671081543
2001-11-30,28.95557975769043
2001-12-03,28.555631637573242
2001-12-04,29.003768920898438
2001-12-05,29.119428634643555
2001-12-06,29.00859832763672
2001-12-07,28.95557975769043
2001-12-10,28.647184371948242
2001-12-11,28.69537925720215
2001-12-12,28.777294158935547
2001-12-13,28.32432746887207
2001-12-14,28.218326568603516
2001-12-17,28.41107940673828
2001-12-18,28.907394409179688
2001-12-19,29.119428634643555
2001-12-20,29.509740829467773
2001-12-21,30.083168029785156
2001-12-24,29.875957489013672
2001-12-26,30.0590763092041
2001-12-27,29.875288009643555
2001-12-28,29.972007751464844
2001-12-31,29.662477493286133
2002-01-02,29.657638549804688
2002-01-03,29.7398681640625
2002-01-04,29.981685638427734
2002-01-07,30.00588035583496
2002-01-08,29.851099014282227
2002-01-09,29.493200302124023
2002-01-10,29.54155921936035
2002-01-11,29.338422775268555
2002-01-14,29.077266693115234
2002-01-15,29.96234703063965
2002-01-16,29.84626579284668
2002-01-17,30.054224014282227
2002-01-18,30.09293556213379
2002-01-22,30.179988861083984
2002-01-23,30.209001541137695
2002-01-24,30.3782901763916
2002-01-25,30.634618759155273
2002-01-28,30.42664337158203
2002-01-29,29.68665885925293
2002-01-30,30.35409927368164
2002-01-31,30.591079711914062
2002-02-01,30.68783187866211
2002-02-04,29.99138069152832
2002-02-05,30.01070213317871
2002-02-06,29.715665817260742
2002-02-07,29.580251693725586
2002-02-08,30.049409866333008
2002-02-11,30.068744659423828
2002-02-12,30.16547393798828
2002-02-13,30.547571182250977
2002-02-14,30.712005615234375
2002-02-15,30.373458862304688
2002-02-19,29.65281105041504
2002-02-20,29.6383056640625
2002-02-21,29.585094451904297
2002-02-22,29.667312622070312
2002-02-25,30.3782901763916
2002-02-26,30.644289016723633
2002-02-27,30.716840744018555
2002-02-28,30.837751388549805
2002-03-01,31.452014923095703
2002-03-04,32.080726623535156
2002-03-05,32.317726135253906
2002-03-06,32.71916198730469
2002-03-07,32.317726135253906
2002-03-08,32.158138275146484
2002-03-11,32.685302734375
2002-03-12,32.888427734375
2002-03-13,32.84008026123047
2002-03-14,32.873931884765625
2002-03-15,33.434967041015625
2002-03-18,33.256011962890625
2002-03-19,33.5655632019043
2002-03-20,33.29955291748047
2002-03-21,32.91264343261719
2002-03-22,32.91745376586914
2002-03-25,32.61760330200195
2002-03-26,32.719512939453125
2002-03-27,33.03496170043945
2002-03-28,32.74863052368164
2002-04-01,32.46715545654297
2002-04-02,32.52055358886719
2002-04-03,32.093475341796875
2002-04-04,32.16139602661133
2002-04-05,32.39435577392578
2002-04-08,32.44773483276367
2002-04-09,32.89423370361328
2002-04-10,33.58820724487305
2002-04-11,33.34557342529297
2002-04-12,33.65617752075195
2002-04-15,33.31645202636719
2002-04-16,33.306724548339844
2002-04-17,33.437774658203125
2002-04-18,33.27277374267578
2002-04-19,33.219383239746094
2002-04-22,33.00584411621094
2002-04-23,32.90393829345703
2002-04-24,33.229103088378906
2002-04-25,32.98160171508789
2002-04-26,32.79716491699219
2002-04-29,32.79716491699219
2002-04-30,33.28732681274414
2002-05-01,33.292179107666016
2002-05-02,33.471763610839844
2002-05-03,33.45718002319336
2002-05-06,32.831111907958984
2002-05-07,32.831111907958984
2002-05-08,33.102901458740234
2002-05-09,32.525386810302734
2002-05-10,32.14200210571289
2002-05-13,32.56419372558594
2002-05-14,32.90393829345703
2002-05-15,32.845703125
2002-05-16,32.821434020996094
2002-05-17,32.719512939453125
2002-05-20,31.782869338989258
2002-05-21,31.962432861328125
2002-05-22,32.108028411865234
2002-05-23,32.044944763183594
2002-05-24,31.83139419555664
2002-05-28,31.48682975769043
2002-05-29,31.399494171142578
2002-05-30,31.545066833496094
2002-05-31,31.6275634765625
2002-06-03,31.137420654296875
2002-06-04,31.040342330932617
2002-06-05,31.399494171142578
2002-06-06,30.8510799407959
2002-06-07,31.122848510742188
2002-06-10,31.14712142944336
2002-06-11,30.967548370361328
2002-06-12,30.894752502441406
2002-06-13,30.584156036376953
2002-06-14,30.894752502441406
2002-06-17,32.074066162109375
2002-06-18,32.25848388671875
2002-06-19,31.705228805541992
2002-06-20,31.506248474121094
2002-06-21,31.48198699951172
2002-06-24,31.297563552856445
2002-06-25,31.496524810791016
2002-06-26,31.384504318237305
2002-06-27,32.144290924072266
2002-06-28,32.46086120605469
2002-07-01,32.41217041015625
2002-07-02,32.06636428833008
2002-07-03,31.920246124267578
2002-07-05,32.76283264160156
2002-07-08,33.162193298339844
2002-07-09,32.51443862915039
2002-07-10,32.34883499145508
2002-07-11,31.895896911621094
2002-07-12,30.990020751953125
2002-07-15,30.54195213317871
2002-07-16,31.228662490844727
2002-07-17,31.77901840209961
2002-07-18,30.254602432250977
2002-07-19,29.265918731689453
2002-07-22,29.65066909790039
2002-07-23,28.579191207885742
2002-07-24,30.31304168701172
2002-07-25,30.244850158691406
2002-07-26,30.619861602783203
2002-07-29,32.0420036315918
2002-07-30,31.442964553833008
2002-07-31,32.178382873535156
2002-08-01,31.296844482421875
2002-08-02,30.63448143005371
2002-08-05,29.645803451538086
2002-08-06,30.67345428466797
2002-08-07,31.2383975982666
2002-08-08,31.973833084106445
2002-08-09,32.02741241455078
2002-08-12,31.744922637939453
2002-08-13,31.024091720581055
2002-08-14,32.20275115966797
2002-08-15,32.397552490234375
2002-08-16,32.59722900390625
2002-08-19,32.986881256103516
2002-08-20,32.519325256347656
2002-08-21,32.65082550048828
2002-08-22,32.855369567871094
2002-08-23,32.0079231262207
2002-08-26,32.782310485839844
2002-08-27,32.65082550048828
2002-08-28,32.163780212402344
2002-08-29,32.46086120605469
2002-08-30,32.64106750488281
2002-09-03,31.535507202148438
2002-09-04,31.973833084106445
2002-09-05,32.55827331542969
2002-09-06,32.455989837646484
2002-09-09,32.69951629638672
2002-09-10,31.99330711364746
2002-09-11,30.7124080657959
2002-09-12,29.899063110351562
2002-09-13,30.142568588256836
2002-09-16,30.40070915222168
2002-09-17,30.615015029907227
2002-09-18,30.3763484954834
2002-09-19,29.709115982055664
2002-09-20,29.967241287231445
2002-09-23,29.855228424072266
2002-09-24,29.27566146850586
2002-09-25,30.079259872436523
2002-09-26,30.724864959716797
2002-09-27,30.284690856933594
2002-09-30,29.947221755981445
2002-10-01,31.350894927978516
2002-10-02,30.177091598510742
2002-10-03,28.90543556213379
2002-10-04,28.10822105407715
2002-10-07,27.32077980041504
2002-10-08,28.35764503479004
2002-10-09,27.712055206298828
2002-10-10,28.851646423339844
2002-10-11,30.040130615234375
2002-10-14,30.44607925415039
2002-10-15,31.78619384765625
2002-10-16,31.458513259887695
2002-10-17,32.19704055786133
2002-10-18,32.14814376831055
2002-10-21,32.319305419921875
2002-10-22,31.77642059326172
2002-10-23,31.942710876464844
2002-10-24,31.287328720092773
2002-10-25,32.14323043823242
2002-10-28,31.522085189819336
2002-10-29,31.033002853393555
2002-10-30,31.414493560791016
2002-10-31,31.057451248168945
2002-11-01,32.06987380981445
2002-11-04,31.106374740600586
2002-11-05,31.522085189819336
2002-11-06,31.008541107177734
2002-11-07,30.206436157226562
2002-11-08,29.639081954956055
2002-11-11,29.374971389770508
2002-11-12,29.74178695678711
2002-11-13,29.883615493774414
2002-11-14,30.58302879333496
2002-11-15,28.083755493164062
2002-11-18,27.74139976501465
2002-11-19,28.10822105407715
2002-11-20,28.196264266967773
2002-11-21,28.445703506469727
2002-11-22,27.941917419433594
2002-11-25,28.235389709472656
2002-11-26,27.535972595214844
2002-11-27,27.775634765625
2002-11-29,27.389249801635742
2002-12-02,28.264724731445312
2002-12-03,27.633792877197266
2002-12-04,28.318540573120117
2002-12-05,28.04463005065918
2002-12-06,28.5092716217041
2002-12-09,27.97617530822754
2002-12-10,29.19889259338379
2002-12-11,29.565711975097656
2002-12-12,29.19889259338379
2002-12-13,29.154888153076172
2002-12-16,29.40920066833496
2002-12-17,28.949451446533203
2002-12-18,28.563072204589844
2002-12-19,28.45058822631836
2002-12-20,28.528846740722656
2002-12-23,28.851646423339844
2002-12-24,28.82228660583496
2002-12-26,29.057065963745117
2002-12-27,28.7033748626709
2002-12-30,28.8654842376709
2002-12-31,28.762304306030273
2003-01-02,29.695676803588867
2003-01-03,29.56304168701172
2003-01-06,30.314647674560547
2003-01-07,29.980594635009766
2003-01-08,29.90690803527832
2003-01-09,30.35395050048828
2003-01-10,29.88234519958496
2003-01-13,30.01006317138672
2003-01-14,30.363767623901367
2003-01-15,29.189693450927734
2003-01-16,28.423358917236328
2003-01-17,28.570743560791016
2003-01-21,28.05000114440918
2003-01-22,27.750356674194336
2003-01-23,27.814207077026367
2003-01-24,27.273849487304688
2003-01-27,26.782621383666992
2003-01-28,27.15593910217285
2003-01-29,26.925067901611328
2003-01-30,26.453460693359375
2003-01-31,26.207843780517578
2003-02-03,25.64783477783203
2003-02-04,25.75589942932129
2003-02-05,25.58396339416504
2003-02-06,25.918014526367188
2003-02-07,25.83941078186035
2003-02-10,26.006431579589844
2003-02-11,25.790292739868164
2003-02-12,25.69205093383789
2003-02-13,25.8295955657959
2003-02-14,26.252071380615234
2003-02-18,26.38960838317871
2003-02-19,26.31100845336914
2003-02-20,26.2324161529541
2003-02-21,26.787519454956055
2003-02-24,26.365026473999023
2003-02-25,26.2962646484375
2003-02-26,25.80992889404297
2003-02-27,26.227493286132812
2003-02-28,26.089941024780273
2003-03-03,25.996610641479492
2003-03-04,25.98678207397461
2003-03-05,25.805030822753906
2003-03-06,25.028873443603516
2003-03-07,25.529922485351562
2003-03-10,24.906051635742188
2003-03-11,24.910964965820312
2003-03-12,23.889177322387695
2003-03-13,24.46394157409668
2003-03-14,24.65061378479004
2003-03-17,25.34815788269043
2003-03-18,25.49553680419922
2003-03-19,26.227493286132812
2003-03-20,26.060466766357422
2003-03-21,26.68926429748535
2003-03-24,25.51517105102539
2003-03-25,25.834503173828125
2003-03-26,25.44640350341797
2003-03-27,26.201814651489258
2003-03-28,25.406917572021484
2003-03-31,24.799638748168945
2003-04-01,24.64164924621582
2003-04-02,24.85395622253418
2003-04-03,24.21704864501953
2003-04-04,24.50834846496582
2003-04-07,24.389850616455078
2003-04-08,24.197296142578125
2003-04-09,23.594966888427734
2003-04-10,23.999814987182617
2003-04-11,24.02943229675293
2003-04-14,24.656457901000977
2003-04-15,24.681150436401367
2003-04-16,24.068937301635742
2003-04-17,24.40960121154785
2003-04-21,24.300979614257812
2003-04-22,24.315793991088867
2003-04-23,24.078805923461914
2003-04-24,23.56533432006836
2003-04-25,24.02943229675293
2003-04-28,24.562654495239258
2003-04-29,24.478731155395508
2003-04-30,24.300979614257812
2003-05-01,24.06400489807129
2003-05-02,24.95269775390625
2003-05-05,24.700891494750977
2003-05-06,25.51554298400879
2003-05-07,25.209430694580078
2003-05-08,25.031688690185547
2003-05-09,25.12055778503418
2003-05-12,25.303241729736328
2003-05-13,25.426673889160156
2003-05-14,25.48096466064453
2003-05-15,25.574787139892578
2003-05-16,25.90557289123535
2003-05-19,25.67352867126465
2003-05-20,25.71796226501465
2003-05-21,25.78710174560547
2003-05-22,25.392108917236328
2003-05-23,25.722888946533203
2003-05-27,26.547422409057617
2003-05-28,27.29293441772461
2003-05-29,27.589168548583984
2003-05-30,28.339622497558594
2003-06-02,28.34456443786621
2003-06-03,28.55192756652832
2003-06-04,29.109830856323242
2003-06-05,29.208566665649414
2003-06-06,28.665485382080078
2003-06-09,28.7247257232666
2003-06-10,28.823474884033203
2003-06-11,29.376432418823242
2003-06-12,29.262897491455078
2003-06-13,28.90740203857422
2003-06-16,29.618362426757812
2003-06-17,29.712169647216797
2003-06-18,29.697357177734375
2003-06-19,29.164152145385742
2003-06-20,29.411008834838867
2003-06-23,29.12464141845703
2003-06-24,29.02095603942871
2003-06-25,28.69510269165039
2003-06-26,28.968008041381836
2003-06-27,28.779462814331055
2003-06-30,28.491668701171875
2003-07-01,28.69014549255371
2003-07-02,28.640535354614258
2003-07-03,28.56609344482422
2003-07-07,29.13176918029785
2003-07-08,28.81916046142578
2003-07-09,28.293190002441406
2003-07-10,28.1790714263916
2003-07-11,28.064943313598633
2003-07-14,28.600833892822266
2003-07-15,28.7993106842041
2003-07-16,27.906160354614258
2003-07-17,27.419885635375977
2003-07-18,27.727514266967773
2003-07-21,27.12216567993164
2003-07-22,27.5836181640625
2003-07-23,27.712642669677734
2003-07-24,27.285907745361328
2003-07-25,28.03516387939453
2003-07-28,27.687822341918945
2003-07-29,27.404987335205078
2003-07-30,27.409961700439453
2003-07-31,27.295827865600586
2003-08-01,26.893911361694336
2003-08-04,26.774805068969727
2003-08-05,26.184349060058594
2003-08-06,26.333206176757812
2003-08-07,26.73016929626465
2003-08-08,26.849252700805664
2003-08-11,26.318315505981445
2003-08-12,26.98818588256836
2003-08-13,27.29087257385254
2003-08-14,27.75728988647461
2003-08-15,27.777141571044922
2003-08-18,27.86644744873047
2003-08-19,28.02522850036621
2003-08-20,28.074867248535156
2003-08-21,28.56609344482422
2003-08-22,28.303119659423828
2003-08-25,28.650453567504883
2003-08-26,29.027559280395508
2003-08-27,28.84396743774414
2003-08-28,28.958097457885742
2003-08-29,29.077171325683594
2003-09-02,29.389787673950195
2003-09-03,29.191316604614258
2003-09-04,29.14167594909668
2003-09-05,29.04244613647461
2003-09-08,29.0374698638916
2003-09-09,29.191316604614258
2003-09-10,28.89855194091797
2003-09-11,29.13176918029785
2003-09-12,29.211145401000977
2003-09-15,28.903507232666016
2003-09-16,28.903507232666016
2003-09-17,28.54625129699707
2003-09-18,28.839006423950195
