Date,ADSK
2000-08-25,6.7137370109558105
2000-08-28,6.789511680603027
2000-08-29,6.865286350250244
2000-08-30,6.941063404083252
2000-08-31,6.819822311401367
2000-09-01,6.9562177658081055
2000-09-05,6.9562177658081055
2000-09-06,6.8955979347229
2000-09-07,7.01684045791626
2000-09-08,6.9562177658081055
2000-09-11,6.9107537269592285
2000-09-12,6.9107537269592285
2000-09-13,7.031994819641113
2000-09-14,7.198700904846191
2000-09-15,7.01684045791626
2000-09-18,6.5773396492004395
2000-09-19,6.547028541564941
2000-09-20,6.744046688079834
2000-09-21,6.592494010925293
2000-09-22,6.350012302398682
2000-09-25,6.289392471313477
2000-09-26,6.137838840484619
2000-09-27,6.0317535400390625
2000-09-28,6.365166664123535
2000-09-29,6.152995586395264
2000-10-02,6.0620646476745605
2000-10-03,5.698339462280273
2000-10-04,5.7737016677856445
2000-10-05,5.606568813323975
2000-10-06,5.5761799812316895
2000-10-09,5.348271369934082
2000-10-10,5.0899739265441895
2000-10-11,5.2115254402160645
2000-10-12,4.998810291290283
2000-10-13,5.257107257843018
2000-10-16,5.120362758636475
2000-10-17,4.877259254455566
2000-10-18,4.862064838409424
2000-10-19,5.059586524963379
2000-10-20,5.226718902587891
2000-10-23,5.19633150100708
2000-10-24,5.181138038635254
2000-10-25,5.24191427230835
2000-10-26,5.348271369934082
2000-10-27,5.485016822814941
2000-10-30,5.378660202026367
2000-10-31,5.363465785980225
2000-11-01,5.105167865753174
2000-11-02,5.150749683380127
2000-11-03,5.19633150100708
2000-11-06,5.348271369934082
2000-11-07,5.4090471267700195
2000-11-08,5.469822406768799
2000-11-09,5.333077907562256
2000-11-10,5.029198169708252
2000-11-13,4.95322847366333
2000-11-14,5.287495136260986
2000-11-15,5.287495136260986
2000-11-16,5.105167865753174
2000-11-17,5.834477424621582
2000-11-20,5.8192830085754395
2000-11-21,5.834477424621582
2000-11-22,5.84967041015625
2000-11-24,5.956028461456299
2000-11-27,6.199132919311523
2000-11-28,6.335878849029541
2000-11-29,6.335878849029541
2000-11-30,6.275102138519287
2000-12-01,6.563787460327148
2000-12-04,6.670146465301514
2000-12-05,7.09557580947876
2000-12-06,7.049994945526123
2000-12-07,6.7916975021362305
2000-12-08,6.822085380554199
2000-12-11,7.034801006317139
2000-12-12,7.0196075439453125
2000-12-13,7.049994945526123
2000-12-14,7.17154598236084
2000-12-15,6.715727806091309
2000-12-18,6.715727806091309
2000-12-19,6.472623348236084
2000-12-20,5.84967041015625
2000-12-21,5.864864826202393
2000-12-22,5.857268810272217
2000-12-26,5.8040900230407715
2000-12-27,6.0168046951293945
2000-12-28,6.442234516143799
2000-12-29,6.548593044281006
2001-01-02,6.24471378326416
2001-01-03,6.65530252456665
2001-01-04,7.142646789550781
2001-01-05,7.066500186920166
2001-01-08,7.020810604095459
2001-01-09,8.08687686920166
2001-01-10,8.635141372680664
2001-01-11,8.467616081237793
2001-01-12,8.65417766571045
2001-01-16,8.833125114440918
2001-01-17,9.381385803222656
2001-01-18,9.293818473815918
2001-01-19,9.503223419189453
2001-01-22,9.655518531799316
2001-01-23,9.503223419189453
2001-01-24,9.107255935668945
2001-01-25,9.15294361114502
2001-01-26,9.092026710510254
2001-01-29,9.293818473815918
2001-01-30,9.076796531677246
2001-01-31,8.985420227050781
2001-02-01,8.924504280090332
2001-02-02,8.574222564697266
2001-02-05,8.787434577941895
2001-02-06,9.000649452209473
2001-02-07,8.77220630645752
2001-02-08,8.924504280090332
2001-02-09,8.711288452148438
2001-02-12,8.650367736816406
2001-02-13,8.619911193847656
2001-02-14,8.69605827331543
2001-02-15,8.787434577941895
2001-02-16,8.77220630645752
2001-02-20,8.619911193847656
2001-02-21,8.056416511535645
2001-02-22,8.071649551391602
2001-02-23,8.806474685668945
2001-02-26,9.518454551696777
2001-02-27,8.924504280090332
2001-02-28,9.290008544921875
2001-03-01,9.350927352905273
2001-03-02,9.274782180786133
2001-03-05,9.092026710510254
2001-03-06,9.533682823181152
2001-03-07,9.609829902648926
2001-03-08,9.39661693572998
2001-03-09,9.442305564880371
2001-03-12,8.558993339538574
2001-03-13,8.863584518432617
2001-03-14,8.528532981872559
2001-03-15,8.056416511535645
2001-03-16,8.17825698852539
2001-03-19,7.736599445343018
2001-03-20,7.934579849243164
2001-03-21,7.508155345916748
2001-03-22,7.717561721801758
2001-03-23,7.919351577758789
2001-03-26,7.980270862579346
2001-03-27,8.20871353149414
2001-03-28,7.584304332733154
2001-03-29,7.508155345916748
2001-03-30,7.447237491607666
2001-04-02,6.365942478179932
2001-04-03,6.137498378753662
2001-04-04,6.472737789154053
2001-04-05,7.438305854797363
2001-04-06,7.236032485961914
2001-04-09,7.134666442871094
2001-04-10,7.308087348937988
2001-04-11,7.327627658843994
2001-04-12,7.625617980957031
2001-04-16,7.603635787963867
2001-04-17,7.918724060058594
2001-04-18,8.548897743225098
2001-04-19,9.108242988586426
2001-04-20,8.983672142028809
2001-04-23,8.397461891174316
2001-04-24,8.456082344055176
2001-04-25,8.522029876708984
2001-04-26,8.60019302368164
2001-04-27,8.685683250427246
2001-04-30,8.514703750610352
2001-05-01,8.807808876037598
2001-05-02,8.893298149108887
2001-05-03,8.844447135925293
2001-05-04,8.915281295776367
2001-05-07,8.820021629333496
2001-05-08,8.849331855773926
2001-05-09,9.027637481689453
2001-05-10,8.834674835205078
2001-05-11,8.605077743530273
2001-05-14,8.522029876708984
2001-05-15,8.693008422851562
2001-05-16,9.161975860595703
2001-05-17,9.18884563446045
2001-05-18,8.206945419311523
2001-05-21,8.307086944580078
2001-05-22,8.35105037689209
2001-05-23,8.023752212524414
2001-05-24,8.35105037689209
2001-05-25,8.172746658325195
2001-05-29,7.733090400695801
2001-05-30,7.464409351348877
2001-05-31,7.457083225250244
2001-06-01,7.713549613952637
2001-06-04,7.945589542388916
2001-06-05,8.19472885131836
2001-06-06,8.304644584655762
2001-06-07,8.480508804321289
2001-06-08,8.671027183532715
2001-06-11,8.397461891174316
2001-06-12,8.463410377502441
2001-06-13,8.485394477844238
2001-06-14,8.402348518371582
2001-06-15,8.570881843566895
2001-06-18,8.299758911132812
2001-06-19,8.534244537353516
2001-06-20,8.522029876708984
2001-06-21,8.651487350463867
2001-06-22,8.299758911132812
2001-06-25,8.426772117614746
2001-06-26,8.548897743225098
2001-06-27,8.71498966217041
2001-06-28,8.837119102478027
2001-06-29,9.110682487487793
2001-07-02,9.017867088317871
2001-07-03,8.819698333740234
2001-07-05,8.611743927001953
2001-07-06,8.269234657287598
2001-07-09,8.528563499450684
2001-07-10,8.565258979797363
2001-07-11,8.599513053894043
2001-07-12,9.492493629455566
2001-07-13,9.169551849365234
2001-07-16,9.272305488586426
2001-07-17,9.357934951782227
2001-07-18,8.831930160522461
2001-07-19,8.631316184997559
2001-07-20,8.807467460632324
2001-07-23,8.606851577758789
2001-07-24,8.330395698547363
2001-07-25,8.550581932067871
2001-07-26,8.685140609741211
2001-07-27,8.756088256835938
2001-07-30,8.890647888183594
2001-07-31,9.123068809509277
2001-08-01,9.335915565490723
2001-08-02,9.431328773498535
2001-08-03,9.24294662475586
2001-08-06,8.88086223602295
2001-08-07,8.763429641723633
2001-08-08,8.829483985900879
2001-08-09,9.101049423217773
2001-08-10,8.82703971862793
2001-08-13,9.054563522338867
2001-08-14,8.907773971557617
2001-08-15,8.702266693115234
2001-08-16,8.526117324829102
2001-08-17,8.584834098815918
2001-08-20,9.061905860900879
2001-08-21,8.981168746948242
2001-08-22,9.189122200012207
2001-08-23,9.28698444366455
2001-08-24,9.443560600280762
2001-08-27,9.411755561828613
2001-08-28,9.372612953186035
2001-08-29,9.499832153320312
2001-08-30,9.240501403808594
2001-08-31,9.379950523376465
2001-09-04,8.86129093170166
2001-09-05,8.753642082214355
2001-09-06,8.43070125579834
2001-09-07,8.58972454071045
2001-09-10,8.638656616210938
2001-09-17,8.31816291809082
2001-09-18,7.831305980682373
2001-09-19,7.559741497039795
2001-09-20,7.706533432006836
2001-09-21,7.792162895202637
2001-09-24,7.816627502441406
2001-09-25,7.777481555938721
2001-09-26,7.241694927215576
2001-09-27,7.40561056137085
2001-09-28,7.843538284301758
2001-10-01,7.584207057952881
2001-10-02,7.863110542297363
2001-10-03,8.569025039672852
2001-10-04,8.333720207214355
2001-10-05,8.26508903503418
2001-10-08,8.314109802246094
2001-10-09,8.250382423400879
2001-10-10,8.53715991973877
2001-10-11,8.907276153564453
2001-10-12,8.76266098022461
2001-10-15,8.725894927978516
2001-10-16,8.92198371887207
2001-10-17,8.500393867492676
2001-10-18,8.674422264099121
2001-10-19,8.85090160369873
2001-10-22,8.885215759277344
2001-10-23,8.9415922164917
2001-10-24,9.130326271057129
2001-10-25,8.980806350708008
2001-10-26,8.870509147644043
2001-10-29,8.529808044433594
2001-10-30,8.240581512451172
2001-10-31,8.142536163330078
2001-11-01,8.387643814086914
2001-11-02,8.333720207214355
2001-11-05,8.41950798034668
2001-11-06,8.720995903015137
2001-11-07,8.578828811645508
2001-11-08,8.15969181060791
2001-11-09,8.436666488647461
2001-11-12,8.370484352111816
2001-11-13,8.828841209411621
2001-11-14,8.659717559814453
2001-11-15,8.321464538574219
2001-11-16,9.06169605255127
2001-11-19,8.892569541931152
2001-11-20,8.97835922241211
2001-11-21,8.870509147644043
2001-11-23,8.882765769958496
2001-11-26,9.039634704589844
2001-11-27,8.990612983703613
2001-11-28,8.926886558532715
2001-11-29,9.203859329223633
2001-11-30,9.118071556091309
2001-12-03,8.993064880371094
2001-12-04,9.105815887451172
2001-12-05,9.583776473999023
2001-12-06,9.713685989379883
2001-12-07,9.608288764953613
2001-12-10,9.779866218566895
2001-12-11,9.983305931091309
2001-12-12,9.873008728027344
2001-12-13,9.559268951416016
2001-12-14,9.507793426513672
2001-12-17,9.792121887207031
2001-12-18,9.603386878967285
2001-12-19,9.627897262573242
2001-12-20,9.086204528808594
2001-12-21,9.358277320861816
2001-12-24,9.29945182800293
2001-12-26,9.279842376708984
2001-12-27,9.24062442779541
2001-12-28,9.14258098602295
2001-12-31,9.135228157043457
2002-01-02,9.12049674987793
2002-01-03,9.476478576660156
2002-01-04,9.501031875610352
2002-01-07,9.667973518371582
2002-01-08,9.667973518371582
2002-01-09,9.84473705291748
2002-01-10,9.869288444519043
2002-01-11,9.604141235351562
2002-01-14,9.697434425354004
2002-01-15,9.80791187286377
2002-01-16,9.822641372680664
2002-01-17,9.822641372680664
2002-01-18,9.758809089660645
2002-01-22,9.618870735168457
2002-01-23,9.70234489440918
2002-01-24,9.837370872497559
2002-01-25,9.93557357788086
2002-01-28,10.205628395080566
2002-01-29,10.053415298461914
2002-01-30,10.065690994262695
2002-01-31,10.065690994262695
2002-02-01,10.114791870117188
2002-02-04,9.854557037353516
2002-02-05,9.881562232971191
2002-02-06,10.082876205444336
2002-02-07,9.930665016174316
2002-02-08,10.264551162719727
2002-02-11,10.468317985534668
2002-02-12,10.47077465057373
2002-02-13,10.485502243041992
2002-02-14,10.399576187133789
2002-02-15,10.276823997497559
2002-02-19,9.942937850952148
2002-02-20,9.793179512023926
2002-02-21,9.424921989440918
2002-02-22,10.136886596679688
2002-02-25,10.576340675354004
2002-02-26,10.659810066223145
2002-02-27,11.032979011535645
2002-02-28,10.843940734863281
2002-03-01,11.379140853881836
2002-03-04,11.465066909790039
2002-03-05,11.244112014770508
2002-03-06,10.686817169189453
2002-03-07,10.701547622680664
2002-03-08,10.802205085754395
2002-03-11,11.229384422302246
2002-03-12,11.148367881774902
2002-03-13,10.99860954284668
2002-03-14,10.949506759643555
2002-03-15,10.95687484741211
2002-03-18,11.3251314163208
2002-03-19,11.236748695373535
2002-03-20,11.249024391174316
2002-03-21,11.433150291442871
2002-03-22,11.388959884643555
2002-03-25,11.163097381591797
2002-03-26,11.150821685791016
2002-03-27,11.31040096282959
2002-03-28,11.46261215209961
2002-04-01,11.433150291442871
2002-04-02,11.152915954589844
2002-04-03,10.668647766113281
2002-04-04,10.715352058410645
2002-04-05,10.577692985534668
2002-04-08,10.707978248596191
2002-04-09,10.339248657226562
2002-04-10,10.081133842468262
2002-04-11,9.599325180053711
2002-04-12,9.941017150878906
2002-04-15,10.297457695007324
2002-04-16,10.115548133850098
2002-04-17,9.390374183654785
2002-04-18,9.32891845703125
2002-04-19,9.503454208374023
2002-04-22,8.972477912902832
2002-04-23,8.82007122039795
2002-04-24,8.815155029296875
2002-04-25,8.908564567565918
2002-04-26,8.957730293273926
2002-04-29,8.52016830444336
2002-04-30,9.041309356689453
2002-05-01,9.051139831542969
2002-05-02,9.036392211914062
2002-05-03,8.510336875915527
2002-05-06,6.917412757873535
2002-05-07,7.0059099197387695
2002-05-08,7.463136672973633
2002-05-09,7.522132873535156
2002-05-10,7.320559978485107
2002-05-13,7.4287214279174805
2002-05-14,7.694207668304443
2002-05-15,7.866283416748047
2002-05-16,7.669626712799072
2002-05-17,7.069822788238525
2002-05-20,6.819085597991943
2002-05-21,6.686341285705566
2002-05-22,6.455268383026123
2002-05-23,6.53884744644165
2002-05-24,6.450353145599365
2002-05-28,6.479851245880127
2002-05-29,6.519183158874512
2002-05-30,6.5290141105651855
2002-05-31,6.637176513671875
2002-06-03,6.391355037689209
2002-06-04,6.5634307861328125
2002-06-05,6.588013172149658
2002-06-06,6.53884744644165
2002-06-07,6.760087490081787
2002-06-10,6.553597450256348
2002-06-11,6.656843185424805
2002-06-12,6.622427463531494
2002-06-13,6.509349822998047
2002-06-14,6.5290141105651855
2002-06-17,6.681424617767334
2002-06-18,6.882997512817383
2002-06-19,6.725672721862793
2002-06-20,6.7650041580200195
2002-06-21,6.455268383026123
2002-06-24,6.396271705627441
2002-06-25,6.386438369750977
2002-06-26,6.3815226554870605
2002-06-27,6.445436000823975
2002-06-28,6.514266014099121
2002-07-01,6.007874965667725
2002-07-02,5.938875198364258
2002-07-03,6.190229415893555
2002-07-05,6.40215539932251
2002-07-08,6.264157295227051
2002-07-09,6.2395148277282715
2002-07-10,6.214872360229492
2002-07-11,6.229658126831055
2002-07-12,6.195157527923584
2002-07-15,6.323299407958984
2002-07-16,6.451441287994385
2002-07-17,6.28879976272583
2002-07-18,6.318370819091797
2002-07-19,6.170515537261963
2002-07-22,5.948730945587158
2002-07-23,5.4263081550598145
2002-07-24,5.85508918762207
2002-07-25,5.559378147125244
2002-07-26,5.761447906494141
2002-07-29,6.2395148277282715
2002-07-30,6.264157295227051
2002-07-31,6.352871417999268
2002-08-01,5.914231777191162
2002-08-02,5.95858907699585
2002-08-05,5.593878269195557
2002-08-06,5.786090850830078
2002-08-07,5.800876140594482
2002-08-08,6.0620880126953125
2002-08-09,6.0620880126953125
2002-08-12,5.919160842895508
2002-08-13,5.372094631195068
2002-08-14,5.751591205596924
2002-08-15,5.702304840087891
2002-08-16,6.2493720054626465
2002-08-19,6.343014240264893
2002-08-20,6.4070844650268555
2002-08-21,6.397228240966797
2002-08-22,6.890079975128174
2002-08-23,6.633797645568848
2002-08-26,6.737296104431152
2002-08-27,6.604226112365723
2002-08-28,6.44158411026001
2002-08-29,6.510583877563477
2002-08-30,6.5549397468566895
2002-09-03,6.214872360229492
2002-09-04,6.525369167327881
2002-09-05,6.28879976272583
2002-09-06,6.4563703536987305
2002-09-09,6.6190104484558105
2002-09-10,6.60915470123291
2002-09-11,6.589440822601318
2002-09-12,6.5549397468566895
2002-09-13,6.6485819816589355
2002-09-16,6.633797645568848
2002-09-17,6.540154457092285
2002-09-18,6.416942119598389
2002-09-19,6.278943061828613
2002-09-20,6.244442939758301
2002-09-23,6.190229415893555
2002-09-24,6.165587902069092
2002-09-25,6.175443649291992
2002-09-26,6.269085884094238
2002-09-27,6.185301780700684
2002-09-30,6.244442939758301
2002-10-01,6.318370819091797
2002-10-02,6.288730621337891
2002-10-03,6.288730621337891
2002-10-04,6.1207685470581055
2002-10-07,5.957744598388672
2002-10-08,5.8391828536987305
2002-10-09,5.765081882476807
2002-10-10,5.967624664306641
2002-10-11,6.338131427764893
2002-10-14,6.506093978881836
2002-10-15,6.303550720214844
2002-10-16,6.244270324707031
2002-10-17,6.328251361846924
2002-10-18,6.293670654296875
2002-10-21,6.209689140319824
2002-10-22,6.214629650115967
2002-10-23,6.021965503692627
2002-10-24,5.9873857498168945
2002-10-25,6.1602888107299805
2002-10-28,6.145467281341553
2002-10-29,5.760141372680664
2002-10-30,5.928104400634766
2002-10-31,5.77990198135376
2002-11-01,6.180048942565918
2002-11-04,6.520913600921631
2002-11-05,6.664177417755127
2002-11-06,6.639476776123047
2002-11-07,6.417173385620117
2002-11-08,6.372712135314941
2002-11-11,6.362832069396973
2002-11-12,6.397412300109863
2002-11-13,6.392471790313721
2002-11-14,6.669116973876953
2002-11-15,6.866720199584961
2002-11-18,6.955641746520996
2002-11-19,6.664177417755127
2002-11-20,6.7728590965271
2002-11-21,7.5138726234436035
2002-11-22,7.336028575897217
2002-11-25,7.252047538757324
2002-11-26,7.059384346008301
2002-11-27,7.736176013946533
2002-11-29,7.652194499969482
2002-12-02,7.810276985168457
2002-12-03,7.612673759460449
2002-12-04,7.454591274261475
2002-12-05,7.405190467834473
2002-12-06,7.311327934265137
2002-12-09,7.093964099884033
2002-12-10,7.24710750579834
2002-12-11,7.1730055809021
2002-12-12,7.212526798248291
2002-12-13,7.1581854820251465
2002-12-16,7.464471340179443
2002-12-17,7.454591274261475
2002-12-18,7.3162689208984375
2002-12-19,7.345909118652344
2002-12-20,7.336028575897217
2002-12-23,7.2816877365112305
2002-12-24,7.089025020599365
2002-12-26,7.064324855804443
2002-12-27,6.980342864990234
2002-12-30,6.980342864990234
2002-12-31,7.079354286193848
2003-01-02,7.227872371673584
2003-01-03,7.02489709854126
2003-01-06,7.227872371673584
2003-01-07,7.539760112762451
2003-01-08,7.460550785064697
2003-01-09,7.564513683319092
2003-01-10,7.381340980529785
2003-01-13,7.316982746124268
2003-01-14,7.3714399337768555
2003-01-15,7.896203517913818
2003-01-16,7.673426628112793
2003-01-17,7.475402355194092
2003-01-21,7.455600261688232
2003-01-22,7.282329559326172
2003-01-23,7.61401891708374
2003-01-24,7.450649738311768
2003-01-27,7.356586933135986
2003-01-28,7.529858589172363
2003-01-29,7.559562683105469
2003-01-30,7.425896644592285
2003-01-31,7.396193504333496
2003-02-03,7.460550785064697
2003-02-04,7.406094074249268
2003-02-05,7.346686840057373
2003-02-06,7.133810997009277
2003-02-07,6.9308366775512695
2003-02-10,7.0892558097839355
2003-02-11,6.915985107421875
2003-02-12,6.856577396392822
2003-02-13,6.807072162628174
2003-02-14,6.9308366775512695
2003-02-18,7.069453239440918
2003-02-19,7.029848575592041
2003-02-20,7.034799098968506
2003-02-21,7.128860950469971
2003-02-24,7.099156379699707
2003-02-25,6.579344272613525
2003-02-26,6.980342864990234
2003-02-27,6.920934677124023
2003-02-28,7.173416614532471
2003-03-03,7.079354286193848
2003-03-04,6.935787677764893
2003-03-05,6.821922779083252
2003-03-06,6.846675872802734
2003-03-07,6.980342864990234
2003-03-10,6.920934677124023
2003-03-11,6.856577396392822
2003-03-12,7.14866304397583
2003-03-13,7.292230129241943
2003-03-14,7.267477512359619
2003-03-17,7.7229323387146
2003-03-18,7.66847562789917
2003-03-19,7.524908065795898
2003-03-20,7.609067916870117
2003-03-21,7.698179721832275
2003-03-24,7.529858589172363
2003-03-25,7.737784385681152
2003-03-26,7.678376197814941
2003-03-27,7.797191619873047
2003-03-28,7.8120436668396
2003-03-31,7.554612159729004
2003-04-01,7.698179721832275
2003-04-02,8.129714965820312
2003-04-03,8.149554252624512
2003-04-04,8.025551795959473
2003-04-07,8.199156761169434
2003-04-08,8.169393539428711
2003-04-09,7.936267375946045
2003-04-10,7.961068630218506
2003-04-11,7.78746223449707
2003-04-14,7.881706237792969
2003-04-15,7.5642547607421875
2003-04-16,7.613856792449951
2003-04-17,7.886664867401123
2003-04-21,7.85690450668335
2003-04-22,7.837064743041992
2003-04-23,7.7676215171813965
2003-04-24,7.792422294616699
2003-04-25,7.673379421234131
2003-04-28,7.812263011932373
2003-04-29,7.866825103759766
2003-04-30,7.718019962310791
2003-05-01,7.737861633300781
2003-05-02,7.688258647918701
2003-05-05,7.78746223449707
2003-05-06,7.975948333740234
2003-05-07,7.871785640716553
2003-05-08,7.871785640716553
2003-05-09,8.129714965820312
2003-05-12,8.357880592346191
2003-05-13,8.397563934326172
2003-05-14,8.159475326538086
2003-05-15,8.313239097595215
2003-05-16,8.333080291748047
2003-05-19,7.901546478271484
2003-05-20,7.678338050842285
2003-05-21,7.574174880981445
2003-05-22,7.708099842071533
2003-05-23,7.365848541259766
2003-05-27,7.385688304901123
2003-05-28,7.5543341636657715
2003-05-29,7.5444135665893555
2003-05-30,7.410490036010742
2003-06-02,6.998795509338379
2003-06-03,7.291445255279541
2003-06-04,7.519613265991211
2003-06-05,7.6584978103637695
2003-06-06,7.693219184875488
2003-06-09,7.747781276702881
2003-06-10,7.985868453979492
2003-06-11,8.258678436279297
2003-06-12,8.372761726379395
2003-06-13,8.094993591308594
2003-06-16,8.382681846618652
2003-06-17,8.417402267456055
2003-06-18,8.427325248718262
2003-06-19,8.357880592346191
2003-06-20,8.065231323242188
2003-06-23,7.832104682922363
2003-06-24,7.837064743041992
2003-06-25,7.742821216583252
2003-06-26,7.802342891693115
2003-06-27,8.040430068969727
2003-06-30,8.020590782165527
2003-07-01,8.010669708251953
2003-07-02,8.179315567016602
2003-07-03,7.931306838989258
2003-07-07,8.179315567016602
2003-07-08,8.149554252624512
2003-07-09,8.060107231140137
2003-07-10,7.9408464431762695
2003-07-11,7.925939083099365
2003-07-14,8.174400329589844
2003-07-15,8.184338569641113
2003-07-16,8.075016021728516
2003-07-17,7.55324649810791
2003-07-18,7.583061695098877
2003-07-21,7.44392204284668
2003-07-22,7.498584270477295
2003-07-23,7.419076919555664
2003-07-24,7.433984279632568
2003-07-25,7.3296308517456055
2003-07-28,7.235214710235596
2003-07-29,7.463799476623535
2003-07-30,7.5035529136657715
2003-07-31,7.409138202667236
2003-08-01,7.453860759735107
2003-08-04,7.5582146644592285
2003-08-05,7.44392204284668
2003-08-06,7.46876859664917
2003-08-07,7.433984279632568
2003-08-08,7.3296308517456055
2003-08-11,7.399199485778809
2003-08-12,7.414106845855713
2003-08-13,7.5035529136657715
2003-08-14,7.702322483062744
2003-08-15,7.737107753753662
2003-08-18,7.89612340927124
2003-08-19,7.8812150955200195
2003-08-20,8.030292510986328
2003-08-21,8.05513858795166
2003-08-22,8.780648231506348
2003-08-25,8.646478652954102
2003-08-26,8.581878662109375
2003-08-27,8.566970825195312
2003-08-28,8.870094299316406
2003-08-29,8.894940376281738
2003-09-02,9.093709945678711
2003-09-03,9.193095207214355
2003-09-04,9.073833465576172
2003-09-05,8.889971733093262
2003-09-08,9.014202117919922
2003-09-09,8.909849166870117
2003-09-10,8.716048240661621
2003-09-11,8.830341339111328
