Date,STE
2000-04-11,8.299010276794434
2000-04-12,8.026915550231934
2000-04-13,7.754814147949219
2000-04-14,7.392016410827637
2000-04-17,7.346668720245361
2000-04-18,7.346668720245361
2000-04-19,7.210617542266846
2000-04-20,7.437366962432861
2000-04-24,7.210617542266846
2000-04-25,7.301318645477295
2000-04-26,7.07456636428833
2000-04-27,6.348970890045166
2000-04-28,6.530368328094482
2000-05-01,6.530368328094482
2000-05-02,6.348970890045166
2000-05-03,6.212920665740967
2000-05-04,6.394319534301758
2000-05-05,6.621068000793457
2000-05-08,6.485017776489258
2000-05-09,6.485017776489258
2000-05-10,6.348970890045166
2000-05-11,6.258268356323242
2000-05-12,6.258268356323242
2000-05-15,6.303620338439941
2000-05-16,6.348970890045166
2000-05-17,6.258268356323242
2000-05-18,6.212920665740967
2000-05-19,6.258268356323242
2000-05-22,6.122222900390625
2000-05-23,6.122222900390625
2000-05-24,6.122222900390625
2000-05-25,6.031523704528809
2000-05-26,5.850122928619385
2000-05-30,6.394319534301758
2000-05-31,6.575720310211182
2000-06-01,6.394319534301758
2000-06-02,5.940821170806885
2000-06-05,6.212920665740967
2000-06-06,6.031523704528809
2000-06-07,6.485017776489258
2000-06-08,6.666417121887207
2000-06-09,6.938516139984131
2000-06-12,6.439669609069824
2000-06-13,6.439669609069824
2000-06-14,6.485017776489258
2000-06-15,6.530368328094482
2000-06-16,6.258268356323242
2000-06-19,6.485017776489258
2000-06-20,6.348970890045166
2000-06-21,6.485017776489258
2000-06-22,6.757120609283447
2000-06-23,6.485017776489258
2000-06-26,6.757120609283447
2000-06-27,6.621068000793457
2000-06-28,6.621068000793457
2000-06-29,6.530368328094482
2000-06-30,6.439669609069824
2000-07-03,6.575720310211182
2000-07-05,6.575720310211182
2000-07-06,6.711771011352539
2000-07-07,6.847820281982422
2000-07-10,7.119916915893555
2000-07-11,7.07456636428833
2000-07-12,7.07456636428833
2000-07-13,6.711771011352539
2000-07-14,6.348970890045166
2000-07-17,6.348970890045166
2000-07-18,6.303620338439941
2000-07-19,6.303620338439941
2000-07-20,6.303620338439941
2000-07-21,6.212920665740967
2000-07-24,6.122222900390625
2000-07-25,5.850122928619385
2000-07-26,6.439669609069824
2000-07-27,6.757120609283447
2000-07-28,6.621068000793457
2000-07-31,6.530368328094482
2000-08-01,6.439669609069824
2000-08-02,6.530368328094482
2000-08-03,6.711771011352539
2000-08-04,6.485017776489258
2000-08-07,6.348970890045166
2000-08-08,6.212920665740967
2000-08-09,6.212920665740967
2000-08-10,6.258268356323242
2000-08-11,6.621068000793457
2000-08-14,6.575720310211182
2000-08-15,6.348970890045166
2000-08-16,6.439669609069824
2000-08-17,6.530368328094482
2000-08-18,6.485017776489258
2000-08-21,6.530368328094482
2000-08-22,6.530368328094482
2000-08-23,6.575720310211182
2000-08-24,6.575720310211182
2000-08-25,6.711771011352539
2000-08-28,7.210617542266846
2000-08-29,7.165268421173096
2000-08-30,7.165268421173096
2000-08-31,7.437366962432861
2000-09-01,7.528065204620361
2000-09-05,7.528065204620361
2000-09-06,8.072259902954102
2000-09-07,8.480412483215332
2000-09-08,8.616456985473633
2000-09-11,8.525761604309082
2000-09-12,8.571111679077148
2000-09-13,8.843208312988281
2000-09-14,8.933908462524414
2000-09-15,8.843208312988281
2000-09-18,8.616456985473633
2000-09-19,8.797857284545898
2000-09-20,9.024611473083496
2000-09-21,8.525761604309082
2000-09-22,8.661808967590332
2000-09-25,8.707159996032715
2000-09-26,8.616456985473633
2000-09-27,8.661808967590332
2000-09-28,8.616456985473633
2000-09-29,8.707159996032715
2000-10-02,9.614153861999512
2000-10-03,9.840903282165527
2000-10-04,10.02230453491211
2000-10-05,10.067654609680176
2000-10-06,10.158353805541992
2000-10-09,9.886260032653809
2000-10-10,9.976948738098145
2000-10-11,10.067654609680176
2000-10-12,9.795557022094727
2000-10-13,9.976948738098145
2000-10-16,9.840903282165527
2000-10-17,9.750203132629395
2000-10-18,10.067654609680176
2000-10-19,10.521150588989258
2000-10-20,10.702549934387207
2000-10-23,11.201400756835938
2000-10-24,10.929299354553223
2000-10-25,10.793249130249023
2000-10-26,10.974647521972656
2000-10-27,11.246747016906738
2000-10-30,10.475799560546875
2000-10-31,10.88394832611084
2000-11-01,10.793249130249023
2000-11-02,10.88394832611084
2000-11-03,11.337446212768555
2000-11-06,11.70024585723877
2000-11-07,11.564197540283203
2000-11-08,12.15374755859375
2000-11-09,11.972344398498535
2000-11-10,11.836295127868652
2000-11-13,11.246747016906738
2000-11-14,11.337446212768555
2000-11-15,11.60954761505127
2000-11-16,11.065343856811523
2000-11-17,11.292098999023438
2000-11-20,11.246747016906738
2000-11-21,11.292098999023438
2000-11-22,11.110700607299805
2000-11-24,11.246747016906738
2000-11-27,11.065343856811523
2000-11-28,10.974647521972656
2000-11-29,11.246747016906738
2000-11-30,10.88394832611084
2000-12-01,11.065343856811523
2000-12-04,10.793249130249023
2000-12-05,11.065343856811523
2000-12-06,10.74790096282959
2000-12-07,10.88394832611084
2000-12-08,10.702549934387207
2000-12-11,11.156050682067871
2000-12-12,11.47349739074707
2000-12-13,11.201400756835938
2000-12-14,10.929299354553223
2000-12-15,10.521150588989258
2000-12-18,10.339754104614258
2000-12-19,10.203703880310059
2000-12-20,10.566503524780273
2000-12-21,11.292098999023438
2000-12-22,11.246747016906738
2000-12-26,11.564197540283203
2000-12-27,11.88164234161377
2000-12-28,12.15374755859375
2000-12-29,11.70024585723877
2001-01-02,11.88164234161377
2001-01-03,11.564197540283203
2001-01-04,11.382797241210938
2001-01-05,10.974647521972656
2001-01-08,11.156050682067871
2001-01-09,10.657198905944824
2001-01-10,10.74790096282959
2001-01-11,10.521150588989258
2001-01-12,10.702549934387207
2001-01-16,11.019999504089355
2001-01-17,10.702549934387207
2001-01-18,10.88394832611084
2001-01-19,10.611849784851074
2001-01-22,10.430453300476074
2001-01-23,10.113000869750977
2001-01-24,9.840903282165527
2001-01-25,10.475799560546875
2001-01-26,12.516536712646484
2001-01-29,13.067996978759766
2001-01-30,13.067996978759766
2001-01-31,13.060736656188965
2001-02-01,13.009943008422852
2001-02-02,12.959157943725586
2001-02-05,12.516536712646484
2001-02-06,12.567333221435547
2001-02-07,12.502033233642578
2001-02-08,12.320631980895996
2001-02-09,13.198602676391602
2001-02-12,13.81535816192627
2001-02-13,13.350975036621094
2001-02-14,13.51060962677002
2001-02-15,13.822622299194336
2001-02-16,13.575907707214355
2001-02-20,13.387264251708984
2001-02-21,13.220375061035156
2001-02-22,13.155070304870605
2001-02-23,13.10427474975586
2001-02-26,13.126044273376465
2001-02-27,13.10427474975586
2001-02-28,13.568655014038086
2001-03-01,12.944645881652832
2001-03-02,13.133299827575684
2001-03-05,13.242136001586914
2001-03-06,13.02446460723877
2001-03-07,12.864825248718262
2001-03-08,13.067996978759766
2001-03-09,13.067996978759766
2001-03-12,13.060736656188965
2001-03-13,12.755990028381348
2001-03-14,12.712451934814453
2001-03-15,10.267190933227539
2001-03-16,9.338427543640137
2001-03-19,9.614153861999512
2001-03-20,9.831830978393555
2001-03-21,9.28038215637207
2001-03-22,8.859537124633789
2001-03-23,9.236842155456543
2001-03-26,9.498065948486328
2001-03-27,9.39647388458252
2001-03-28,9.06995677947998
2001-03-29,9.323920249938965
2001-03-30,10.230912208557129
2001-04-02,9.75927448272705
2001-04-03,8.924840927124023
2001-04-04,9.367453575134277
2001-04-05,9.75927448272705
2001-04-06,9.64317798614502
2001-04-09,9.991464614868164
2001-04-10,9.991464614868164
2001-04-11,9.911649703979492
2001-04-12,10.013232231140137
2001-04-16,10.303472518920898
2001-04-17,10.5574312210083
2001-04-18,10.659014701843262
2001-04-19,10.992788314819336
2001-04-20,11.007303237915039
2001-04-23,11.188697814941406
2001-04-24,10.775110244750977
2001-04-25,11.101627349853516
2001-04-26,12.34239673614502
2001-04-27,12.770498275756836
2001-04-30,13.1913480758667
2001-05-01,13.111528396606445
2001-05-02,13.038968086242676
2001-05-03,12.661662101745605
2001-05-04,12.988182067871094
2001-05-07,12.748730659484863
2001-05-08,12.560080528259277
2001-05-09,12.320631980895996
2001-05-10,12.226301193237305
2001-05-11,12.639892578125
2001-05-14,12.320631980895996
2001-05-15,12.567333221435547
2001-05-16,12.44398021697998
2001-05-17,12.951903343200684
2001-05-18,12.770498275756836
2001-05-21,13.038968086242676
2001-05-22,12.821290969848633
2001-05-23,12.54556655883789
2001-05-24,12.785016059875488
2001-05-25,12.690685272216797
2001-05-29,12.298861503601074
2001-05-30,12.349654197692871
2001-05-31,12.552821159362793
2001-06-01,12.944645881652832
2001-06-04,12.959157943725586
2001-06-05,13.060736656188965
2001-06-06,12.516536712646484
2001-06-07,12.799522399902344
2001-06-08,13.060736656188965
2001-06-11,13.060736656188965
2001-06-12,13.18409252166748
2001-06-13,12.712451934814453
2001-06-14,12.589104652404785
2001-06-15,12.734223365783691
2001-06-18,12.843064308166504
2001-06-19,13.242136001586914
2001-06-20,13.423542022705078
2001-06-21,14.446621894836426
2001-06-22,13.931456565856934
2001-06-25,13.72828483581543
2001-06-26,14.05480670928955
2001-06-27,14.46839714050293
2001-06-28,14.265226364135742
2001-06-29,14.548208236694336
2001-07-02,14.707840919494629
2001-07-03,14.555468559265137
2001-07-05,14.787656784057617
2001-07-06,14.729602813720703
2001-07-09,14.686081886291504
2001-07-10,14.599005699157715
2001-07-11,15.5277681350708
2001-07-12,15.847034454345703
2001-07-13,16.035682678222656
2001-07-16,15.934096336364746
2001-07-17,16.071969985961914
2001-07-18,15.832518577575684
2001-07-19,15.890558242797852
2001-07-20,15.034361839294434
2001-07-23,14.838455200195312
2001-07-24,14.497421264648438
2001-07-25,14.504678726196289
2001-07-26,14.707840919494629
2001-07-27,14.80217456817627
2001-07-30,15.433439254760742
2001-07-31,15.60759162902832
2001-08-01,15.95586109161377
2001-08-02,15.919593811035156
2001-08-03,15.77446174621582
2001-08-06,15.266549110412598
2001-08-07,15.418926239013672
2001-08-08,15.019851684570312
2001-08-09,14.845709800720215
2001-08-10,14.983576774597168
2001-08-13,15.114174842834473
2001-08-14,15.099665641784668
2001-08-15,15.346369743347168
2001-08-16,15.665628433227539
2001-08-17,15.767221450805664
2001-08-20,15.803497314453125
2001-08-21,15.600327491760254
2001-08-22,15.571295738220215
2001-08-23,15.600327491760254
2001-08-24,15.96312141418457
2001-08-27,15.99215030670166
2001-08-28,15.114174842834473
2001-08-29,14.497421264648438
2001-08-30,14.504678726196289
2001-08-31,15.701918601989746
2001-09-04,15.498748779296875
2001-09-05,15.672889709472656
2001-09-06,15.295570373535156
2001-09-07,14.976314544677734
2001-09-10,14.127368927001953
2001-09-17,13.525125503540039
2001-09-18,13.097018241882324
2001-09-19,13.009943008422852
2001-09-20,12.327887535095215
2001-09-21,11.181445121765137
2001-09-24,11.827223777770996
2001-09-25,13.00268840789795
2001-09-26,13.612195014953613
2001-09-27,13.321953773498535
2001-09-28,14.265226364135742
2001-10-01,13.155070304870605
2001-10-02,13.902429580688477
2001-10-03,13.822622299194336
2001-10-04,13.626707077026367
2001-10-05,13.350975036621094
2001-10-08,13.009943008422852
2001-10-09,12.523797988891602
2001-10-10,12.676176071166992
2001-10-11,12.901106834411621
2001-10-12,13.060736656188965
2001-10-15,13.343727111816406
2001-10-16,12.98092269897461
2001-10-17,12.5310640335083
2001-10-18,13.844386100769043
2001-10-19,15.164968490600586
2001-10-22,15.20849895477295
2001-10-23,15.897829055786133
2001-10-24,16.071969985961914
2001-10-25,16.69597816467285
2001-10-26,16.862869262695312
2001-10-29,16.41299057006836
2001-10-30,16.39848518371582
2001-10-31,16.25337028503418
2001-11-01,16.202573776245117
2001-11-02,16.325918197631836
2001-11-05,16.543601989746094
2001-11-06,16.775798797607422
2001-11-07,16.877378463745117
2001-11-08,17.21840476989746
2001-11-09,16.74676513671875
2001-11-12,16.47829246520996
2001-11-13,16.325918197631836
2001-11-14,16.071969985961914
2001-11-15,16.04294204711914
2001-11-16,16.434764862060547
2001-11-19,16.383970260620117
2001-11-20,16.33317756652832
2001-11-21,16.41299057006836
2001-11-23,16.25337028503418
2001-11-26,16.325918197631836
2001-11-27,15.223020553588867
2001-11-28,14.613510131835938
2001-11-29,14.693337440490723
2001-11-30,14.098339080810547
2001-12-03,14.221694946289062
2001-12-04,14.911009788513184
2001-12-05,14.693337440490723
2001-12-06,14.14913272857666
2001-12-07,12.7632417678833
2001-12-10,12.567333221435547
2001-12-11,12.661662101745605
2001-12-12,12.407703399658203
2001-12-13,12.48026180267334
2001-12-14,12.639892578125
2001-12-17,12.748730659484863
2001-12-18,13.05348014831543
2001-12-19,12.959157943725586
2001-12-20,12.843064308166504
2001-12-21,13.597681999206543
2001-12-24,13.321953773498535
2001-12-26,13.742806434631348
2001-12-27,13.72828483581543
2001-12-28,13.72828483581543
2001-12-31,13.256651878356934
2002-01-02,13.133299827575684
2002-01-03,13.220375061035156
2002-01-04,13.401766777038574
2002-01-07,12.80677604675293
2002-01-08,13.133299827575684
2002-01-09,12.770498275756836
2002-01-10,12.697941780090332
2002-01-11,12.567333221435547
2002-01-14,12.33514404296875
2002-01-15,12.451239585876465
2002-01-16,12.33514404296875
2002-01-17,12.356908798217773
2002-01-18,11.899784088134766
2002-01-22,12.073927879333496
2002-01-23,12.712451934814453
2002-01-24,12.748730659484863
2002-01-25,13.02446460723877
2002-01-28,13.097018241882324
2002-01-29,12.843064308166504
2002-01-30,13.140558242797852
2002-01-31,13.350975036621094
2002-02-01,13.909695625305176
2002-02-04,13.568655014038086
2002-02-05,13.887918472290039
2002-02-06,13.438054084777832
2002-02-07,13.00268840789795
2002-02-08,13.641218185424805
2002-02-11,13.583169937133789
2002-02-12,13.256651878356934
2002-02-13,13.423542022705078
2002-02-14,13.278416633605957
2002-02-15,13.271162986755371
2002-02-19,12.995439529418945
2002-02-20,13.916943550109863
2002-02-21,13.858887672424316
2002-02-22,14.14913272857666
2002-02-25,14.221694946289062
2002-02-26,14.403096199035645
2002-02-27,14.983576774597168
2002-02-28,14.889239311218262
2002-03-01,14.831197738647461
2002-03-04,14.330536842346191
2002-03-05,14.809428215026855
2002-03-06,14.903754234313965
2002-03-07,14.91826057434082
2002-03-08,15.164968490600586
2002-03-11,15.244784355163574
2002-03-12,15.360886573791504
2002-03-13,15.150457382202148
2002-03-14,15.215761184692383
2002-03-15,15.266549110412598
2002-03-18,15.368144989013672
2002-03-19,15.368144989013672
2002-03-20,15.150457382202148
2002-03-21,15.346369743347168
2002-03-22,15.331856727600098
2002-03-25,14.729602813720703
2002-03-26,15.193990707397461
2002-03-27,15.150457382202148
2002-03-28,15.135945320129395
2002-04-01,15.35362434387207
2002-04-02,15.614839553833008
2002-04-03,15.324607849121094
2002-04-04,15.665628433227539
2002-04-05,15.68740177154541
2002-04-08,15.418926239013672
2002-04-09,15.237528800964355
2002-04-10,15.237528800964355
2002-04-11,15.077899932861328
2002-04-12,14.91826057434082
2002-04-15,15.237528800964355
2002-04-16,15.418926239013672
2002-04-17,15.092402458190918
2002-04-18,15.056130409240723
2002-04-19,14.700587272644043
2002-04-22,14.453889846801758
2002-04-23,14.221694946289062
2002-04-24,13.880661964416504
2002-04-25,14.439373970031738
2002-04-26,15.96312141418457
2002-04-29,16.688720703125
2002-04-30,16.071969985961914
2002-05-01,15.96312141418457
2002-05-02,16.289644241333008
2002-05-03,16.507314682006836
2002-05-06,16.325918197631836
2002-05-07,16.36220932006836
2002-05-08,16.471052169799805
2002-05-09,16.325918197631836
2002-05-10,15.90507698059082
2002-05-13,15.96312141418457
2002-05-14,16.630672454833984
2002-05-15,16.6234130859375
2002-05-16,16.572633743286133
2002-05-17,16.652442932128906
2002-05-20,16.579883575439453
2002-05-21,16.159038543701172
2002-05-22,15.694646835327148
2002-05-23,15.96312141418457
2002-05-24,15.883308410644531
2002-05-28,15.680148124694824
2002-05-29,15.426182746887207
2002-05-30,16.144519805908203
2002-05-31,15.346369743347168
2002-06-03,15.56405258178711
2002-06-04,14.961808204650879
2002-06-05,15.114174842834473
2002-06-06,14.700587272644043
2002-06-07,14.889239311218262
2002-06-10,14.540962219238281
2002-06-11,14.323277473449707
2002-06-12,14.05480670928955
2002-06-13,13.829873085021973
2002-06-14,14.330536842346191
2002-06-17,14.80217456817627
2002-06-18,15.223020553588867
2002-06-19,14.533702850341797
2002-06-20,14.10559368133545
2002-06-21,13.81535816192627
2002-06-24,13.263907432556152
2002-06-25,12.523797988891602
2002-06-26,13.786334991455078
2002-06-27,13.677495002746582
2002-06-28,13.866154670715332
2002-07-01,13.822622299194336
2002-07-02,13.626707077026367
2002-07-03,13.546883583068848
2002-07-05,13.77182388305664
2002-07-08,13.525125503540039
2002-07-09,12.908365249633789
2002-07-10,12.451239585876465
2002-07-11,12.552821159362793
2002-07-12,13.278416633605957
2002-07-15,13.242136001586914
2002-07-16,12.879339218139648
2002-07-17,13.205860137939453
2002-07-18,12.879339218139648
2002-07-19,12.44398021697998
2002-07-22,11.827223777770996
2002-07-23,12.146484375
2002-07-24,13.786334991455078
2002-07-25,14.06205940246582
2002-07-26,14.432119369506836
2002-07-29,15.01259994506836
2002-07-30,14.540962219238281
2002-07-31,15.157712936401367
2002-08-01,15.201254844665527
2002-08-02,14.71509838104248
2002-08-05,14.4756498336792
2002-08-06,14.294259071350098
2002-08-07,15.179483413696289
2002-08-08,15.339113235473633
2002-08-09,15.317349433898926
2002-08-12,15.96312141418457
2002-08-13,15.571295738220215
2002-08-14,15.469728469848633
2002-08-15,15.890558242797852
2002-08-16,15.854294776916504
2002-08-19,15.803497314453125
2002-08-20,15.948610305786133
2002-08-21,15.876047134399414
2002-08-22,16.115503311157227
2002-08-23,15.86880111694336
2002-08-26,16.071969985961914
2002-08-27,15.876047134399414
2002-08-28,16.137269973754883
2002-08-29,16.41299057006836
2002-08-30,16.558124542236328
2002-09-03,16.37671661376953
2002-09-04,16.471052169799805
2002-09-05,16.369461059570312
2002-09-06,16.71049690246582
2002-09-09,16.703229904174805
2002-09-10,16.354942321777344
2002-09-11,16.74676513671875
2002-09-12,16.33317756652832
2002-09-13,16.507314682006836
2002-09-16,16.659698486328125
2002-09-17,16.340436935424805
2002-09-18,16.565366744995117
2002-09-19,15.96312141418457
2002-09-20,15.912330627441406
2002-09-23,15.578560829162598
2002-09-24,15.64385986328125
2002-09-25,16.144519805908203
2002-09-26,16.23885154724121
2002-09-27,17.232913970947266
2002-09-30,18.074609756469727
2002-10-01,18.488204956054688
2002-10-02,18.57527732849121
2002-10-03,18.13991355895996
2002-10-04,17.704566955566406
2002-10-07,17.777114868164062
2002-10-08,18.865510940551758
2002-10-09,18.916301727294922
2002-10-10,18.4664306640625
2002-10-11,18.669593811035156
2002-10-14,18.872764587402344
2002-10-15,18.597042083740234
2002-10-16,18.88003158569336
2002-10-17,18.800212860107422
2002-10-18,18.89453125
2002-10-21,18.5317440032959
2002-10-22,18.618816375732422
2002-10-23,18.430150985717773
2002-10-24,18.21247100830078
2002-10-25,18.676855087280273
2002-10-28,18.451929092407227
2002-10-29,17.777114868164062
2002-10-30,18.865510940551758
2002-10-31,19.250078201293945
2002-11-01,19.591114044189453
2002-11-04,18.872764587402344
2002-11-05,19.046913146972656
2002-11-06,19.300872802734375
2002-11-07,19.17026138305664
2002-11-08,18.56076431274414
2002-11-11,18.698627471923828
2002-11-12,18.72039031982422
2002-11-13,18.538991928100586
2002-11-14,18.930816650390625
2002-11-15,19.061426162719727
2002-11-18,18.996131896972656
2002-11-19,18.684110641479492
2002-11-20,18.21247100830078
2002-11-21,17.849681854248047
2002-11-22,17.47236442565918
2002-11-25,16.543601989746094
2002-11-26,16.10824966430664
2002-11-27,16.587141036987305
2002-11-29,16.492816925048828
2002-12-02,16.130008697509766
2002-12-03,15.86880111694336
2002-12-04,16.231582641601562
2002-12-05,17.19663429260254
2002-12-06,17.494136810302734
2002-12-09,17.04425811767578
2002-12-10,17.283716201782227
2002-12-11,17.784372329711914
2002-12-12,17.740835189819336
2002-12-13,17.2474365234375
2002-12-16,17.52315902709961
2002-12-17,17.37078094482422
2002-12-18,17.283716201782227
2002-12-19,17.087810516357422
2002-12-20,17.32724380493164
2002-12-23,17.719074249267578
2002-12-24,17.486873626708984
2002-12-26,17.341768264770508
2002-12-27,17.17487335205078
2002-12-30,17.19663429260254
2002-12-31,17.595714569091797
2003-01-02,17.813398361206055
2003-01-03,18.038318634033203
2003-01-06,17.878704071044922
2003-01-07,17.595714569091797
2003-01-08,18.118152618408203
2003-01-09,18.176191329956055
2003-01-10,18.263263702392578
2003-01-13,17.893205642700195
2003-01-14,16.862869262695312
2003-01-15,16.73225975036621
2003-01-16,16.819332122802734
2003-01-17,16.76127815246582
2003-01-21,17.19663429260254
2003-01-22,16.82658576965332
2003-01-23,17.305479049682617
2003-01-24,16.601648330688477
2003-01-27,16.725000381469727
2003-01-28,16.833833694458008
2003-01-29,16.652442932128906
2003-01-30,16.76127815246582
2003-01-31,17.015230178833008
2003-02-03,17.2474365234375
2003-02-04,17.087810516357422
2003-02-05,17.145849227905273
2003-02-06,17.312742233276367
2003-02-07,17.290964126586914
2003-02-10,17.290964126586914
2003-02-11,17.53041648864746
2003-02-12,17.486873626708984
2003-02-13,17.19663429260254
2003-02-14,17.2474365234375
2003-02-18,17.41431999206543
2003-02-19,17.41431999206543
2003-02-20,17.37803840637207
2003-02-21,17.41431999206543
2003-02-24,17.41431999206543
2003-02-25,17.885953903198242
2003-02-26,17.95852279663086
2003-02-27,18.103635787963867
2003-02-28,18.321317672729492
2003-03-03,18.459177017211914
2003-03-04,18.37209701538086
2003-03-05,18.76392936706543
2003-03-06,18.502710342407227
2003-03-07,18.669593811035156
2003-03-10,18.21247100830078
2003-03-11,17.914981842041016
2003-03-12,17.842424392700195
2003-03-13,18.430150985717773
2003-03-14,18.263263702392578
2003-03-17,18.676855087280273
2003-03-18,18.618816375732422
2003-03-19,18.386621475219727
2003-03-20,18.8437442779541
2003-03-21,19.184776306152344
2003-03-24,18.633319854736328
2003-03-25,19.39519691467285
2003-03-26,19.26459312438965
2003-03-27,19.36617660522461
2003-03-28,18.901798248291016
2003-03-31,18.981613159179688
2003-04-01,19.685443878173828
2003-04-02,19.743480682373047
2003-04-03,19.119476318359375
2003-04-04,17.341768264770508
2003-04-07,17.436080932617188
2003-04-08,17.762609481811523
2003-04-09,17.573949813842773
2003-04-10,17.573949813842773
2003-04-11,17.39980697631836
2003-04-14,17.41431999206543
2003-04-15,16.797565460205078
2003-04-16,15.788975715637207
2003-04-17,16.115503311157227
2003-04-21,15.788975715637207
2003-04-22,15.433439254760742
2003-04-23,16.383970260620117
2003-04-24,15.186736106872559
2003-04-25,16.035682678222656
2003-04-28,16.10824966430664
2003-04-29,16.166296005249023
2003-04-30,16.471052169799805
2003-05-01,16.18080711364746
2003-05-02,16.39848518371582
2003-05-05,17.160358428955078
2003-05-06,17.1168212890625
2003-05-07,16.754026412963867
2003-05-08,16.616168975830078
2003-05-09,16.8048038482666
2003-05-12,16.971708297729492
2003-05-13,16.71774673461914
2003-05-14,16.15178108215332
2003-05-15,16.427507400512695
2003-05-16,16.369461059570312
2003-05-19,16.079219818115234
2003-05-20,16.021177291870117
2003-05-21,16.079219818115234
2003-05-22,16.325918197631836
2003-05-23,16.340436935424805
2003-05-27,16.10824966430664
2003-05-28,16.2460994720459
2003-05-29,16.340436935424805
2003-05-30,16.36220932006836
2003-06-02,16.92816925048828
2003-06-03,16.993473052978516
2003-06-04,17.131336212158203
2003-06-05,17.05878257751465
2003-06-06,16.957189559936523
2003-06-09,16.601648330688477
2003-06-10,16.550857543945312
2003-06-11,16.587141036987305
2003-06-12,16.906400680541992
2003-06-13,17.160358428955078
2003-06-16,17.443340301513672
2003-06-17,17.99479866027832
2003-06-18,17.798877716064453
2003-06-19,17.719074249267578
2003-06-20,17.385292053222656
2003-06-23,16.775798797607422
2003-06-24,16.920915603637695
2003-06-25,17.15310287475586
2003-06-26,17.10956573486328
2003-06-27,17.015230178833008
2003-06-30,16.754026412963867
2003-07-01,16.558124542236328
2003-07-02,16.783050537109375
2003-07-03,16.681468963623047
2003-07-07,16.74676513671875
2003-07-08,16.74676513671875
2003-07-09,16.703229904174805
2003-07-10,16.688720703125
2003-07-11,16.587141036987305
2003-07-14,17.10956573486328
2003-07-15,17.18212890625
2003-07-16,16.884634017944336
2003-07-17,16.507314682006836
2003-07-18,16.877378463745117
2003-07-21,16.725000381469727
2003-07-22,16.616168975830078
2003-07-23,16.565366744995117
2003-07-24,16.833833694458008
2003-07-25,16.783050537109375
2003-07-28,16.833833694458008
2003-07-29,17.087810516357422
2003-07-30,16.76127815246582
2003-07-31,16.674211502075195
2003-08-01,16.442014694213867
2003-08-04,16.144519805908203
2003-08-05,16.013914108276367
2003-08-06,15.890558242797852
2003-08-07,16.09374237060547
2003-08-08,15.970386505126953
2003-08-11,15.95586109161377
2003-08-12,15.984890937805176
2003-08-13,16.275136947631836
2003-08-14,16.18080711364746
2003-08-15,16.25337028503418
2003-08-18,16.427507400512695
2003-08-19,16.550857543945312
2003-08-20,16.543601989746094
2003-08-21,16.594396591186523
2003-08-22,16.383970260620117
2003-08-25,16.347692489624023
2003-08-26,16.471052169799805
2003-08-27,16.558124542236328
2003-08-28,16.906400680541992
2003-08-29,16.993473052978516
2003-09-02,17.341768264770508
2003-09-03,16.942689895629883
2003-09-04,17.254688262939453
2003-09-05,17.10230827331543
2003-09-08,17.269197463989258
2003-09-09,17.42882537841797
2003-09-10,17.41431999206543
2003-09-11,17.283716201782227
2003-09-12,17.37803840637207
2003-09-15,17.58121109008789
2003-09-16,17.32724380493164
2003-09-17,17.305479049682617
2003-09-18,17.21840476989746
2003-09-19,17.39980697631836
