Date,CSX
2000-07-24,0.8249185085296631
2000-07-25,0.8003281950950623
2000-07-26,0.8584516644477844
2000-07-27,0.8785722255706787
2000-07-28,0.8808079361915588
2000-07-31,0.8875138759613037
2000-08-01,0.9121053218841553
2000-08-02,0.9098697900772095
2000-08-03,0.9210476875305176
2000-08-04,0.9545812606811523
2000-08-07,0.9635234475135803
2000-08-08,0.9814079999923706
2000-08-09,0.965758204460144
2000-08-10,0.9478746056556702
2000-08-11,0.9411676526069641
2000-08-14,0.9612876176834106
2000-08-15,0.9344608783721924
2000-08-16,0.9255193471908569
2000-08-17,0.9188117980957031
2000-08-18,0.9344608783721924
2000-08-21,0.9165761470794678
2000-08-22,0.9523454904556274
2000-08-23,0.9270216822624207
2000-08-24,0.9247612357139587
2000-08-25,0.9157170057296753
2000-08-28,0.9044119715690613
2000-08-29,0.8818018436431885
2000-08-30,0.8772794604301453
2000-08-31,0.8597567677497864
2000-09-01,0.8659738302230835
2000-09-05,0.8750183582305908
2000-09-06,0.8885847926139832
2000-09-07,0.8682349324226379
2000-09-08,0.8591907620429993
2000-09-11,0.8591907620429993
2000-09-12,0.8614521622657776
2000-09-13,0.8818018436431885
2000-09-14,0.8569300174713135
2000-09-15,0.8478856682777405
2000-09-18,0.8501472473144531
2000-09-19,0.8275365233421326
2000-09-20,0.8094490766525269
2000-09-21,0.7936209440231323
2000-09-22,0.7913602590560913
2000-09-25,0.7777939438819885
2000-09-26,0.7664883136749268
2000-09-27,0.7687505483627319
2000-09-28,0.784576952457428
2000-09-29,0.7890995740890503
2000-10-02,0.7461394667625427
2000-10-03,0.7597057819366455
2000-10-04,0.8071869015693665
2000-10-05,0.7958820462226868
2000-10-06,0.8094490766525269
2000-10-09,0.8094490766525269
2000-10-10,0.8184919357299805
2000-10-11,0.7958820462226868
2000-10-12,0.7868376970291138
2000-10-13,0.7687505483627319
2000-10-16,0.7732719779014587
2000-10-17,0.7574443221092224
2000-10-18,0.7416176199913025
2000-10-19,0.7574443221092224
2000-10-20,0.7664883136749268
2000-10-23,0.7529225945472717
2000-10-24,0.8117095232009888
2000-10-25,0.8094490766525269
2000-10-26,0.8275365233421326
2000-10-27,0.8365808129310608
2000-10-30,0.8840625286102295
2000-10-31,0.9157170057296753
2000-11-01,0.9225001335144043
2000-11-02,0.9338051080703735
2000-11-03,0.9428497552871704
2000-11-06,0.947371780872345
2000-11-07,0.947371780872345
2000-11-08,0.938327431678772
2000-11-09,0.9428497552871704
2000-11-10,0.9270216822624207
2000-11-13,0.9315441846847534
2000-11-14,0.9631986618041992
2000-11-15,0.974503755569458
2000-11-16,0.9699811339378357
2000-11-17,0.9564157724380493
2000-11-20,0.9315441846847534
2000-11-21,0.9219362735748291
2000-11-22,0.9173607230186462
2000-11-24,0.9333747625350952
2000-11-27,0.9425251483917236
2000-11-28,0.9516749382019043
2000-11-29,0.97226482629776
2000-11-30,0.9493885636329651
2000-12-01,0.9333747625350952
2000-12-04,0.9676899313926697
2000-12-05,0.9905666708946228
2000-12-06,0.9562515616416931
2000-12-07,0.9425251483917236
2000-12-08,0.9448127150535583
2000-12-11,0.98370361328125
2000-12-12,0.9814154505729675
2000-12-13,0.9493885636329651
2000-12-14,0.9059221744537354
2000-12-15,0.883045494556427
2000-12-18,0.8967716097831726
2000-12-19,0.9036343097686768
2000-12-20,0.8784696459770203
2000-12-21,0.9219362735748291
2000-12-22,0.9448127150535583
2000-12-26,0.9493885636329651
2000-12-27,0.9791283011436462
2000-12-28,0.9539640545845032
2000-12-29,0.9493885636329651
2001-01-02,0.9402374029159546
2001-01-03,0.9791283011436462
2001-01-04,1.0180186033248901
2001-01-05,1.0248820781707764
2001-01-08,1.0660604238510132
2001-01-09,1.0706357955932617
2001-01-10,1.0454713106155396
2001-01-11,1.0431830883026123
2001-01-12,1.0065807104110718
2001-01-16,1.0477588176727295
2001-01-17,1.0546214580535889
2001-01-18,1.0340323448181152
2001-01-19,1.0134426355361938
2001-01-22,1.0340323448181152
2001-01-23,1.0271693468093872
2001-01-24,1.0225942134857178
2001-01-25,1.0248820781707764
2001-01-26,0.9768401980400085
2001-01-29,0.9974302053451538
2001-01-30,1.0461117029190063
2001-01-31,1.1163884401321411
2001-02-01,1.14786696434021
2001-02-02,1.1163884401321411
2001-02-05,1.1200493574142456
2001-02-06,1.1284676790237427
2001-02-07,1.0962575674057007
2001-02-08,1.12297785282135
2001-02-09,1.12773597240448
2001-02-12,1.1610443592071533
2001-02-13,1.180809736251831
2001-02-14,1.143841028213501
2001-02-15,1.1526254415512085
2001-02-16,1.1636062860488892
2001-02-20,1.198013186454773
2001-02-21,1.1998437643051147
2001-02-22,1.2042765617370605
2001-02-23,1.2271807193756104
2001-02-26,1.2353068590164185
2001-02-27,1.2438037395477295
2001-02-28,1.2353068590164185
2001-03-01,1.2323527336120605
2001-03-02,1.219052791595459
2001-03-05,1.2209007740020752
2001-03-06,1.214989423751831
2001-03-07,1.22016179561615
2001-03-08,1.2345683574676514
2001-03-09,1.2312442064285278
2001-03-12,1.225333571434021
2001-03-13,1.1403683423995972
2001-03-14,1.0893901586532593
2001-03-15,1.1089696884155273
2001-03-16,1.033978819847107
2001-03-19,1.0901286602020264
2001-03-20,1.0709202289581299
2001-03-21,1.083479642868042
2001-03-22,1.067225694656372
2001-03-23,1.0805245637893677
2001-03-26,1.104905366897583
2001-03-27,1.203537940979004
2001-03-28,1.2290266752243042
2001-03-29,1.2297664880752563
2001-03-30,1.2449114322662354
2001-04-02,1.2515619993209839
2001-04-03,1.2282885313034058
2001-04-04,1.221638798713684
2001-04-05,1.237524151802063
2001-04-06,1.22016179561615
2001-04-09,1.21351158618927
2001-04-10,1.277789831161499
2001-04-11,1.262643814086914
2001-04-12,1.261534571647644
2001-04-16,1.2559934854507446
2001-04-17,1.2759424448013306
2001-04-18,1.3501938581466675
2001-04-19,1.3217494487762451
2001-04-20,1.3029091358184814
2001-04-23,1.2249633073806763
2001-04-24,1.2330904006958008
2001-04-25,1.241957426071167
2001-04-26,1.315100073814392
2001-04-27,1.3232263326644897
2001-04-30,1.2955204248428345
2001-05-01,1.2611658573150635
2001-05-02,1.268184781074524
2001-05-03,1.2737261056900024
2001-05-04,1.2840690612792969
2001-05-07,1.2918270826339722
2001-05-08,1.309188723564148
2001-05-09,1.322857141494751
2001-05-10,1.4059745073318481
2001-05-11,1.4019110202789307
2001-05-14,1.395261526107788
2001-05-15,1.395631194114685
2001-05-16,1.459169626235962
2001-05-17,1.476162314414978
2001-05-18,1.4757928848266602
2001-05-21,1.4628642797470093
2001-05-22,1.4141017198562622
2001-05-23,1.3939965963363647
2001-05-24,1.3813365697860718
2001-05-25,1.369050145149231
2001-05-29,1.3619754314422607
2001-05-30,1.3400081396102905
2001-05-31,1.3850605487823486
2001-06-01,1.380965232849121
2001-06-04,1.3813365697860718
2001-06-05,1.3973468542099
2001-06-06,1.3869214057922363
2001-06-07,1.4185705184936523
2001-06-08,1.4036771059036255
2001-06-11,1.3746347427368164
2001-06-12,1.355647087097168
2001-06-13,1.3396364450454712
2001-06-14,1.2692660093307495
2001-06-15,1.245437741279602
2001-06-18,1.2528831958770752
2001-06-19,1.245437741279602
2001-06-20,1.2305442094802856
2001-06-21,1.2510218620300293
2001-06-22,1.2428302764892578
2001-06-25,1.2305442094802856
2001-06-26,1.2156511545181274
2001-06-27,1.2703837156295776
2001-06-28,1.2979360818862915
2001-06-29,1.3493165969848633
2001-07-02,1.315807819366455
2001-07-03,1.3005422353744507
2001-07-05,1.307615876197815
2001-07-06,1.2752236127853394
2001-07-09,1.293467402458191
2001-07-10,1.329210877418518
2001-07-11,1.3925068378448486
2001-07-12,1.389155626296997
2001-07-13,1.4226654767990112
2001-07-16,1.4505895376205444
2001-07-17,1.4628769159317017
2001-07-18,1.4595258235931396
2001-07-19,1.4371856451034546
2001-07-20,1.3783584833145142
2001-07-23,1.3943688869476318
2001-07-24,1.3124562501907349
2001-07-25,1.375752568244934
2001-07-26,1.4811204671859741
2001-07-27,1.4811204671859741
2001-07-30,1.4844722747802734
2001-07-31,1.4565469026565552
2001-08-01,1.4706957340240479
2001-08-02,1.5004818439483643
2001-08-03,1.5120240449905396
2001-08-06,1.4893118143081665
2001-08-07,1.4889400005340576
2001-08-08,1.466227650642395
2001-08-09,1.455430507659912
2001-08-10,1.4669724702835083
2001-08-13,1.4170805215835571
2001-08-14,1.4155908823013306
2001-08-15,1.4003257751464844
2001-08-16,1.4033042192459106
2001-08-17,1.3664437532424927
2001-08-20,1.34596586227417
2001-08-21,1.3102223873138428
2001-08-22,1.352789282798767
2001-08-23,1.3374803066253662
2001-08-24,1.343827724456787
2001-08-27,1.3064885139465332
2001-08-28,1.3161965608596802
2001-08-29,1.2997673749923706
2001-08-30,1.2837119102478027
2001-08-31,1.3195576667785645
2001-09-04,1.3636168241500854
2001-09-05,1.3554023504257202
2001-09-06,1.3456944227218628
2001-09-07,1.2967809438705444
2001-09-10,1.275123953819275
2001-09-17,1.2015671730041504
2001-09-18,1.1582530736923218
2001-09-19,1.0955240726470947
2001-09-20,0.9991894364356995
2001-09-21,1.0510903596878052
2001-09-24,1.1313689947128296
2001-09-25,1.07722806930542
2001-09-26,1.0790948867797852
2001-09-27,1.0921634435653687
2001-09-28,1.176175594329834
2001-10-01,1.1145668029785156
2001-10-02,1.1343564987182617
2001-10-03,1.1993255615234375
2001-10-04,1.1806566715240479
2001-10-05,1.1933519840240479
2001-10-08,1.1952184438705444
2001-10-09,1.1836435794830322
2001-10-10,1.269522786140442
2001-10-11,1.296406865119934
2001-10-12,1.263175129890442
2001-10-15,1.2837119102478027
2001-10-16,1.2881929874420166
2001-10-17,1.2389053106307983
2001-10-18,1.2445062398910522
2001-10-19,1.211647868156433
2001-10-22,1.2224762439727783
2001-10-23,1.3139564990997314
2001-10-24,1.2534675598144531
2001-10-25,1.2448792457580566
2001-10-26,1.2736307382583618
2001-10-29,1.2362909317016602
2001-10-30,1.2545872926712036
2001-10-31,1.258320927619934
2001-11-01,1.2407721281051636
2001-11-02,1.2829655408859253
2001-11-05,1.2870721817016602
2001-11-06,1.3042488098144531
2001-11-07,1.3169435262680054
2001-11-08,1.3262784481048584
2001-11-09,1.326651692390442
2001-11-12,1.326651692390442
2001-11-13,1.3356128931045532
2001-11-14,1.3415870666503906
2001-11-15,1.3908743858337402
2001-11-16,1.4050638675689697
2001-11-19,1.4069304466247559
2001-11-20,1.4088033437728882
2001-11-21,1.3810977935791016
2001-11-23,1.4117976427078247
2001-11-26,1.4117976427078247
2001-11-27,1.4058078527450562
2001-11-28,1.4024382829666138
2001-11-29,1.386714220046997
2001-11-30,1.400192379951477
2001-12-03,1.3721133470535278
2001-12-04,1.345906138420105
2001-12-05,1.3762309551239014
2001-12-06,1.3870881795883179
2001-12-07,1.3897089958190918
2001-12-10,1.3646252155303955
2001-12-11,1.3477783203125
2001-12-12,1.3043503761291504
2001-12-13,1.2766447067260742
2001-12-14,1.2654145956039429
2001-12-17,1.295364260673523
2001-12-18,1.3054732084274292
2001-12-19,1.285256266593933
2001-12-20,1.2796406745910645
2001-12-21,1.2807644605636597
2001-12-24,1.307344913482666
2001-12-26,1.2998569011688232
2001-12-27,1.3125863075256348
2001-12-28,1.3148326873779297
2001-12-31,1.3122121095657349
2002-01-02,1.3305563926696777
2002-01-03,1.402064323425293
2002-01-04,1.4413737058639526
2002-01-07,1.4503587484359741
2002-01-08,1.4155417680740356
2002-01-09,1.3930785655975342
2002-01-10,1.3848425149917603
2002-01-11,1.35713791847229
2002-01-14,1.325689673423767
2002-01-15,1.3196992874145508
2002-01-16,1.313709020614624
2002-01-17,1.3721133470535278
2002-01-18,1.3698668479919434
2002-01-22,1.4024382829666138
2002-01-23,1.4702019691467285
2002-01-24,1.4469901323318481
2002-01-25,1.467206358909607
2002-01-28,1.483679175376892
2002-01-29,1.4432461261749268
2002-01-30,1.4630881547927856
2002-01-31,1.4975314140319824
2002-02-01,1.4859254360198975
2002-02-04,1.4668322801589966
2002-02-05,1.4541031122207642
2002-02-06,1.4189112186431885
2002-02-07,1.3975709676742554
2002-02-08,1.4061822891235352
2002-02-11,1.4541031122207642
2002-02-12,1.4424976110458374
2002-02-13,1.4166640043258667
2002-02-14,1.3822208642959595
2002-02-15,1.374359130859375
2002-02-19,1.3616304397583008
2002-02-20,1.3515223264694214
2002-02-21,1.3729218244552612
2002-02-22,1.3541507720947266
2002-02-25,1.4014538526535034
2002-02-26,1.4018285274505615
2002-02-27,1.4341152906417847
2002-02-28,1.4168466329574585
2002-03-01,1.4558897018432617
2002-03-04,1.518960952758789
2002-03-05,1.4750362634658813
2002-03-06,1.5129542350769043
2002-03-07,1.5429884195327759
2002-03-08,1.4510101079940796
2002-03-11,1.4660258293151855
2002-03-12,1.4416234493255615
2002-03-13,1.4450021982192993
2002-03-14,1.4281089305877686
2002-03-15,1.4416234493255615
2002-03-18,1.4209753274917603
2002-03-19,1.4435009956359863
2002-03-20,1.4483814239501953
2002-03-21,1.4108392000198364
2002-03-22,1.414217472076416
2002-03-25,1.3849347829818726
2002-03-26,1.4063341617584229
2002-03-27,1.4378697872161865
2002-03-28,1.4307366609573364
2002-04-01,1.4082112312316895
2002-04-02,1.3909413814544678
2002-04-03,1.360532283782959
2002-04-04,1.3853105306625366
2002-04-05,1.3717948198318481
2002-04-08,1.3740477561950684
2002-04-09,1.3706687688827515
2002-04-10,1.4115900993347168
2002-04-11,1.3736720085144043
2002-04-12,1.4070844650268555
2002-04-15,1.3669155836105347
2002-04-16,1.4082112312316895
2002-04-17,1.3995763063430786
2002-04-18,1.3740477561950684
2002-04-19,1.3781770467758179
2002-04-22,1.3143553733825684
2002-04-23,1.3136042356491089
2002-04-24,1.3143553733825684
2002-04-25,1.3609081506729126
2002-04-26,1.375549077987671
2002-04-29,1.3350040912628174
2002-04-30,1.3579044342041016
2002-05-01,1.3819321393966675
2002-05-02,1.3804301023483276
2002-05-03,1.38343346118927
2002-05-06,1.350395917892456
2002-05-07,1.3511468172073364
2002-05-08,1.3871879577636719
2002-05-09,1.3515225648880005
2002-05-10,1.3368808031082153
2002-05-13,1.3335016965866089
2002-05-14,1.3571536540985107
2002-05-15,1.3496448993682861
2002-05-16,1.3398844003677368
2002-05-17,1.347017526626587
2002-05-20,1.3274953365325928
2002-05-21,1.2771888971328735
2002-05-22,1.2843433618545532
2002-05-23,1.3069343566894531
2002-05-24,1.2990278005599976
2002-05-28,1.2843433618545532
2002-05-29,1.2854727506637573
2002-05-30,1.2802008390426636
2002-05-31,1.2952622175216675
2002-06-03,1.272670865058899
2002-06-04,1.2689050436019897
2002-06-05,1.2802008390426636
2002-06-06,1.280954360961914
2002-06-07,1.2994041442871094
2002-06-10,1.3171007633209229
2002-06-11,1.3020397424697876
2002-06-12,1.2783185243606567
2002-06-13,1.2764356136322021
2002-06-14,1.2662692070007324
2002-06-17,1.3024168014526367
2002-06-18,1.2986512184143066
2002-06-19,1.2945096492767334
2002-06-20,1.3024168014526367
2002-06-21,1.2843433618545532
2002-06-24,1.3016635179519653
2002-06-25,1.2497023344039917
2002-06-26,1.272670865058899
2002-06-27,1.3197368383407593
2002-06-28,1.3197368383407593
2002-07-01,1.3547545671463013
2002-07-02,1.3415753841400146
2002-07-03,1.322372317314148
2002-07-05,1.3607789278030396
2002-07-08,1.3295270204544067
2002-07-09,1.2960151433944702
2002-07-10,1.2877311706542969
2002-07-11,1.2764356136322021
2002-07-12,1.255350112915039
2002-07-15,1.199246883392334
2002-07-16,1.2218393087387085
2002-07-17,1.2466893196105957
2002-07-18,1.2440547943115234
2002-07-19,1.237276315689087
2002-07-22,1.2048958539962769
2002-07-23,1.1939759254455566
2002-07-24,1.2184505462646484
2002-07-25,1.266646146774292
2002-07-26,1.2621275186538696
2002-07-29,1.3137121200561523
2002-07-30,1.3163479566574097
2002-07-31,1.3016635179519653
2002-08-01,1.2982752323150635
2002-08-02,1.2466893196105957
2002-08-05,1.200753927230835
2002-08-06,1.263633370399475
2002-08-07,1.28923761844635
2002-08-08,1.347976565361023
2002-08-09,1.3460935354232788
2002-08-12,1.311076045036316
2002-08-13,1.3005338907241821
2002-08-14,1.3434585332870483
2002-08-15,1.3295270204544067
2002-08-16,1.3404464721679688
2002-08-19,1.3547545671463013
2002-08-20,1.3385636806488037
2002-08-21,1.3695257902145386
2002-08-22,1.3706588745117188
2002-08-23,1.3529123067855835
2002-08-26,1.3623515367507935
2002-08-27,1.3789656162261963
2002-08-28,1.3253482580184937
2002-08-29,1.2838125228881836
2002-08-30,1.3151534795761108
2002-09-03,1.2739943265914917
2002-09-04,1.307600975036621
2002-09-05,1.0961495637893677
2002-09-06,1.1180495023727417
2002-09-09,1.0855772495269775
2002-09-10,1.0957717895507812
2002-09-11,1.1037012338638306
2002-09-12,1.0885982513427734
2002-09-13,1.0923731327056885
2002-09-16,1.0969046354293823
2002-09-17,1.0935068130493164
2002-09-18,1.0950167179107666
2002-09-19,1.0772699117660522
2002-09-20,1.1108753681182861
2002-09-23,1.0772699117660522
2002-09-24,1.0176101922988892
2002-09-25,1.0361120700836182
2002-09-26,1.070095419883728
2002-09-27,1.0312042236328125
2002-09-30,0.9960878491401672
2002-10-01,1.0308263301849365
2002-10-02,0.9953321814537048
2002-10-03,1.015722632408142
2002-10-04,0.9934449791908264
2002-10-07,0.965880274772644
2002-10-08,0.9908015727996826
2002-10-09,0.9655030369758606
2002-10-10,0.9938222765922546
2002-10-11,1.0006184577941895
2002-10-14,0.993066668510437
2002-10-15,1.054992437362671
2002-10-16,1.0187433958053589
2002-10-17,1.0421537160873413
2002-10-18,1.0270503759384155
2002-10-21,1.0504612922668457
2002-10-22,1.0413986444473267
2002-10-23,1.0568798780441284
2002-10-24,1.0402661561965942
2002-10-25,1.0346020460128784
2002-10-28,1.038378357887268
2002-10-29,1.0247844457626343
2002-10-30,1.0546149015426636
2002-10-31,1.0421537160873413
2002-11-01,1.0791583061218262
2002-11-04,1.0969046354293823
2002-11-05,1.1044565439224243
2002-11-06,1.1327762603759766
2002-11-07,1.106722354888916
2002-11-08,1.0950167179107666
2002-11-11,1.054992437362671
2002-11-12,1.063676357269287
2002-11-13,1.059145212173462
2002-11-14,1.0557470321655273
2002-11-15,1.0504612922668457
2002-11-18,1.0368684530258179
2002-11-19,1.0319584608078003
2002-11-20,1.0353704690933228
2002-11-21,1.0535610914230347
2002-11-22,1.0402967929840088
2002-11-25,1.0421923398971558
2002-11-26,1.027032494544983
2002-11-27,1.0611408948898315
2002-11-29,1.047876000404358
2002-12-02,1.0368859767913818
2002-12-03,1.069478154182434
2002-12-04,1.063035011291504
2002-12-05,1.0581086874008179
2002-12-06,1.0800892114639282
2002-12-09,1.0641721487045288
2002-12-10,1.0672041177749634
2002-12-11,1.074784278869629
2002-12-12,1.0471179485321045
2002-12-13,1.0546976327896118
2002-12-16,1.1047230958938599
2002-12-17,1.1123028993606567
2002-12-18,1.0997956991195679
2002-12-19,1.0816056728363037
2002-12-20,1.0903220176696777
2002-12-23,1.0812262296676636
2002-12-24,1.0907011032104492
2002-12-26,1.0876686573028564
2002-12-27,1.0687202215194702
2002-12-30,1.0683413743972778
2002-12-31,1.072888970375061
2003-01-02,1.1145769357681274
2003-01-03,1.1035864353179932
2003-01-06,1.1282200813293457
2003-01-07,1.1119235754013062
2003-01-08,1.1119235754013062
2003-01-09,1.1456526517868042
2003-01-10,1.1558845043182373
2003-01-13,1.1490637063980103
2003-01-14,1.1608120203018188
2003-01-15,1.1520954370498657
2003-01-16,1.1085129976272583
2003-01-17,1.096007227897644
2003-01-21,1.088427186012268
2003-01-22,1.017558217048645
2003-01-23,1.0353704690933228
2003-01-24,1.0023986101150513
2003-01-27,0.9857240915298462
2003-01-28,0.9819337725639343
2003-01-29,1.0137680768966675
2003-01-30,1.0490134954452515
2003-01-31,1.0622769594192505
2003-02-03,1.0622769594192505
2003-02-04,1.047876000404358
2003-02-05,1.0406763553619385
2003-02-06,1.046360731124878
2003-02-07,1.027032494544983
2003-02-10,1.0308226346969604
2003-02-11,1.0099787712097168
2003-02-12,1.0179364681243896
2003-02-13,0.9993671774864197
2003-02-14,1.000504732131958
2003-02-18,1.033475637435913
2003-02-19,1.023621678352356
2003-02-20,1.0149049758911133
2003-02-21,1.027839183807373
2003-02-24,1.0008307695388794
2003-02-25,1.0114814043045044
2003-02-26,1.0111018419265747
2003-02-27,0.9886579513549805
2003-02-28,1.0217523574829102
2003-03-03,1.0247963666915894
2003-03-04,1.0023527145385742
2003-03-05,1.0225133895874023
2003-03-06,1.0209919214248657
2003-03-07,1.0301214456558228
2003-03-10,1.0080586671829224
2003-03-11,1.0031133890151978
2003-03-12,1.0080586671829224
2003-03-13,1.0460989475250244
2003-03-14,1.0251764059066772
2003-03-17,1.0624555349349976
2003-03-18,1.0643573999404907
2003-03-19,1.0624555349349976
2003-03-20,1.0734872817993164
2003-03-21,1.1408172845840454
2003-03-24,1.0997343063354492
2003-03-25,1.0883218050003052
2003-03-26,1.1077231168746948
2003-03-27,1.0913656949996948
2003-03-28,1.1100046634674072
2003-03-31,1.0848990678787231
2003-04-01,1.090604543685913
2003-04-02,1.1373937129974365
2003-04-03,1.1119072437286377
2003-04-04,1.1225582361221313
2003-04-07,1.1354918479919434
2003-04-08,1.130927562713623
2003-04-09,1.1187548637390137
2003-04-10,1.1126681566238403
2003-04-11,1.1138092279434204
2003-04-14,1.1472842693328857
2003-04-15,1.173532485961914
2003-04-16,1.1731513738632202
2003-04-17,1.1834220886230469
2003-04-21,1.1663037538528442
2003-04-22,1.1758140325546265
2003-04-23,1.1678262948989868
2003-04-24,1.180378794670105
2003-04-25,1.1815211772918701
2003-04-28,1.1978768110275269
2003-04-29,1.195214867591858
2003-04-30,1.2165172100067139
2003-05-01,1.2081482410430908
2003-05-02,1.2176581621170044
2003-05-05,1.2153759002685547
2003-05-06,1.2241253852844238
2003-05-07,1.2119523286819458
2003-05-08,1.2024421691894531
2003-05-09,1.2252659797668457
2003-05-12,1.2378194332122803
2003-05-13,1.2439063787460327
2003-05-14,1.2374391555786133
2003-05-15,1.2332545518875122
2003-05-16,1.2378194332122803
2003-05-19,1.205104947090149
2003-05-20,1.2085283994674683
2003-05-21,1.2028048038482666
2003-05-22,1.1829618215560913
2003-05-23,1.1852515935897827
2003-05-27,1.2054764032363892
2003-05-28,1.2077654600143433
2003-05-29,1.2142530679702759
2003-05-30,1.249741554260254
2003-06-02,1.2455435991287231
2003-06-03,1.2394384145736694
2003-06-04,1.2402021884918213
2003-06-05,1.2379120588302612
2003-06-06,1.2108193635940552
2003-06-09,1.1993706226348877
2003-06-10,1.1955550909042358
2003-06-11,1.1833432912826538
2003-06-12,1.1955550909042358
2003-06-13,1.1703691482543945
2003-06-16,1.1787643432617188
2003-06-17,1.1673158407211304
2003-06-18,1.167697548866272
2003-06-19,1.1581575870513916
2003-06-20,1.1573950052261353
2003-06-23,1.1348799467086792
2003-06-24,1.13030207157135
2003-06-25,1.1177079677581787
2003-06-26,1.1257216930389404
2003-06-27,1.1444194316864014
2003-06-30,1.1482361555099487
2003-07-01,1.167697548866272
2003-07-02,1.180290699005127
2003-07-03,1.1619735956192017
2003-07-07,1.1928837299346924
2003-07-08,1.2020418643951416
2003-07-09,1.1783829927444458
2003-07-10,1.1688426733016968
2003-07-11,1.1833432912826538
