Date,CDW
2013-11-04,19.8493595123291
2013-11-05,19.901277542114258
2013-11-06,19.892620086669922
2013-11-07,19.883968353271484
2013-11-08,19.858013153076172
2013-11-11,18.79372787475586
2013-11-12,18.248607635498047
2013-11-13,18.025779724121094
2013-11-14,17.91305923461914
2013-11-15,18.710735321044922
2013-11-18,18.48531723022461
2013-11-19,18.433284759521484
2013-11-20,18.840789794921875
2013-11-21,19.066226959228516
2013-11-22,19.222291946411133
2013-11-25,19.335006713867188
2013-11-26,19.256967544555664
2013-11-27,19.248306274414062
2013-11-29,19.335006713867188
2013-12-02,19.47373390197754
2013-12-03,19.47373390197754
2013-12-04,19.855234146118164
2013-12-05,19.5170841217041
2013-12-06,19.586448669433594
2013-12-09,19.61246109008789
2013-12-10,19.49974250793457
2013-12-11,19.378358840942383
2013-12-12,19.551767349243164
2013-12-13,19.291650772094727
2013-12-16,19.465057373046875
2013-12-17,19.204946517944336
2013-12-18,19.41303825378418
2013-12-19,19.126916885375977
2013-12-20,19.395700454711914
2013-12-23,19.326335906982422
2013-12-24,19.61246109008789
2013-12-26,19.855234146118164
2013-12-27,19.941936492919922
2013-12-30,20.13268280029297
2013-12-31,20.254074096679688
2014-01-02,20.271411895751953
2014-01-03,20.262741088867188
2014-01-06,20.59221076965332
2014-01-07,20.79163360595703
2014-01-08,20.79163360595703
2014-01-09,21.24250030517578
2014-01-10,21.57197380065918
2014-01-13,21.407241821289062
2014-01-14,21.22515869140625
2014-01-15,21.20781135559082
2014-01-16,21.21648597717285
2014-01-17,21.190471649169922
2014-01-21,21.50261688232422
2014-01-22,21.24250030517578
2014-01-23,21.112443923950195
2014-01-24,20.479501724243164
2014-01-27,20.202051162719727
2014-01-28,20.548860549926758
2014-01-29,19.924598693847656
2014-01-30,20.436153411865234
2014-01-31,20.52286148071289
2014-02-03,20.011295318603516
2014-02-04,20.262741088867188
2014-02-05,20.202051162719727
2014-02-06,20.288753509521484
2014-02-07,20.41880989074707
2014-02-10,20.063316345214844
2014-02-11,20.011295318603516
2014-02-12,20.52286148071289
2014-02-13,21.537288665771484
2014-02-14,21.0777645111084
2014-02-18,21.381216049194336
2014-02-19,21.415895462036133
2014-02-20,21.46792221069336
2014-02-21,21.40973663330078
2014-02-24,21.401044845581055
2014-02-25,21.097061157226562
2014-02-26,21.479217529296875
2014-02-27,22.18274688720703
2014-02-28,22.72993278503418
2014-03-03,22.521486282348633
2014-03-04,22.70387077331543
2014-03-05,23.19025993347168
2014-03-06,23.277122497558594
2014-03-07,22.36513900756836
2014-03-10,22.304344177246094
2014-03-11,22.226177215576172
2014-03-12,22.052457809448242
2014-03-13,21.583446502685547
2014-03-14,21.53133201599121
2014-03-17,22.121944427490234
2014-03-18,22.095888137817383
2014-03-19,22.14800453186035
2014-03-20,22.052457809448242
2014-03-21,21.991662979125977
2014-03-24,21.96561050415039
2014-03-25,22.79941177368164
2014-03-26,22.860212326049805
2014-03-27,22.89495849609375
2014-03-28,23.198944091796875
2014-03-31,23.83299446105957
2014-04-01,24.692853927612305
2014-04-02,24.84050941467285
2014-04-03,24.37148666381836
2014-04-04,24.293319702148438
2014-04-07,23.937213897705078
2014-04-08,23.772184371948242
2014-04-09,24.545204162597656
2014-04-10,24.258577346801758
2014-04-11,23.78956413269043
2014-04-14,23.928525924682617
2014-04-15,24.163036346435547
2014-04-16,24.62335968017578
2014-04-17,24.701541900634766
2014-04-21,24.67548179626465
2014-04-22,24.89261817932129
2014-04-23,24.80576515197754
2014-04-24,24.666790008544922
2014-04-25,24.180404663085938
2014-04-28,24.28462791442871
2014-04-29,24.223840713500977
2014-04-30,24.484403610229492
2014-05-01,24.50177574157715
2014-05-02,24.614683151245117
2014-05-05,24.788393020629883
2014-05-06,24.44097137451172
2014-05-07,24.102237701416016
2014-05-08,24.90998649597168
2014-05-09,25.448486328125
2014-05-12,26.07384490966797
2014-05-13,25.9609375
2014-05-14,25.752483367919922
2014-05-15,25.804594039916992
2014-05-16,25.91750717163086
2014-05-19,25.55272102355957
2014-05-20,25.396373748779297
2014-05-21,25.743793487548828
2014-05-22,24.450387954711914
2014-05-23,24.746122360229492
2014-05-27,25.067956924438477
2014-05-28,25.215816497802734
2014-05-29,25.328895568847656
2014-05-30,25.58114242553711
2014-06-02,25.650724411010742
2014-06-03,25.720306396484375
2014-06-04,25.894269943237305
2014-06-05,26.076934814453125
2014-06-06,26.155216217041016
2014-06-09,26.337881088256836
2014-06-10,26.494441986083984
2014-06-11,26.494441986083984
2014-06-12,26.355270385742188
2014-06-13,26.529237747192383
2014-06-16,26.72059440612793
2014-06-17,27.251182556152344
2014-06-18,27.242483139038086
2014-06-19,27.61649513244629
2014-06-20,27.920940399169922
2014-06-23,27.816551208496094
2014-06-24,27.62519645690918
2014-06-25,28.025314331054688
2014-06-26,27.877443313598633
2014-06-27,27.55561637878418
2014-06-30,27.72957420349121
2014-07-01,27.877443313598633
2014-07-02,28.138391494750977
2014-07-03,28.268850326538086
2014-07-07,27.451231002807617
2014-07-08,27.573013305664062
2014-07-09,27.8426456451416
2014-07-10,27.738265991210938
2014-07-11,27.381656646728516
2014-07-14,27.39904022216797
2014-07-15,27.11200714111328
2014-07-16,27.26857566833496
2014-07-17,27.14680290222168
2014-07-18,27.207691192626953
2014-07-21,27.0598201751709
2014-07-22,27.11200714111328
2014-07-23,27.120708465576172
2014-07-24,27.25987434387207
2014-07-25,26.97283935546875
2014-07-28,26.964143753051758
2014-07-29,27.06851577758789
2014-07-30,27.207691192626953
2014-07-31,26.868465423583984
2014-08-01,26.946735382080078
2014-08-04,26.737987518310547
2014-08-05,26.981542587280273
2014-08-06,27.0598201751709
2014-08-07,26.651004791259766
2014-08-08,26.83366584777832
2014-08-11,26.998931884765625
2014-08-12,27.19898796081543
2014-08-13,27.52082061767578
2014-08-14,27.781757354736328
2014-08-15,27.89484405517578
2014-08-18,28.434114456176758
2014-08-19,28.70376205444336
2014-08-20,28.616777420043945
2014-08-21,28.88068199157715
2014-08-22,28.845840454101562
2014-08-25,28.950361251831055
2014-08-26,29.159379959106445
2014-08-27,29.063581466674805
2014-08-28,28.69778060913086
2014-08-29,28.776161193847656
2014-09-02,28.863265991210938
2014-09-03,27.600383758544922
2014-09-04,27.321674346923828
2014-09-05,27.574256896972656
2014-09-08,27.556838989257812
2014-09-09,27.36522674560547
2014-09-10,27.312971115112305
2014-09-11,27.19974708557129
2014-09-12,27.330385208129883
2014-09-15,26.8426570892334
2014-09-16,26.999431610107422
2014-09-17,27.286855697631836
2014-09-18,27.678773880004883
2014-09-19,27.704896926879883
2014-09-22,27.260713577270508
2014-09-23,26.555240631103516
2014-09-24,26.973291397094727
2014-09-25,26.424596786499023
2014-09-26,26.624919891357422
2014-09-29,26.69460105895996
2014-09-30,27.042970657348633
2014-10-01,26.442020416259766
2014-10-02,26.215574264526367
2014-10-03,26.75556182861328
2014-10-06,26.624919891357422
2014-10-07,26.250415802001953
2014-10-08,26.267831802368164
2014-10-09,25.954288482666016
2014-10-10,25.2662353515625
2014-10-13,24.70012664794922
2014-10-14,24.752378463745117
2014-10-15,24.76109504699707
2014-10-16,24.604318618774414
2014-10-17,25.30107879638672
2014-10-20,25.213985443115234
2014-10-21,25.945579528808594
2014-10-22,25.710420608520508
2014-10-23,26.023971557617188
2014-10-24,26.093643188476562
2014-10-27,26.0152587890625
2014-10-28,26.424596786499023
2014-10-29,26.128475189208984
2014-10-30,26.241703033447266
2014-10-31,26.86008644104004
2014-11-03,27.05168342590332
2014-11-04,27.03426742553711
2014-11-05,27.286855697631836
2014-11-06,28.28842544555664
2014-11-07,28.384239196777344
2014-11-10,28.52359390258789
2014-11-11,28.384239196777344
2014-11-12,28.279726028442383
2014-11-13,28.3668212890625
2014-11-14,28.69778060913086
2014-11-17,28.628101348876953
2014-11-18,28.950361251831055
2014-11-19,28.654232025146484
2014-11-20,28.662933349609375
2014-11-21,29.245946884155273
2014-11-24,30.467796325683594
2014-11-25,30.476512908935547
2014-11-26,30.616174697875977
2014-11-28,30.616174697875977
2014-12-01,30.048885345458984
2014-12-02,30.013961791992188
2014-12-03,29.30703353881836
2014-12-04,29.795780181884766
2014-12-05,29.987775802612305
2014-12-08,29.629955291748047
2014-12-09,29.804508209228516
2014-12-10,29.673595428466797
2014-12-11,29.769594192504883
2014-12-12,29.96160316467285
2014-12-15,28.984115600585938
2014-12-16,29.027742385864258
2014-12-17,29.56886100769043
2014-12-18,30.24961280822754
2014-12-19,30.424161911010742
2014-12-22,30.616174697875977
2014-12-23,31.078712463378906
2014-12-24,31.20089340209961
2014-12-26,31.349275588989258
2014-12-29,31.18343162536621
2014-12-30,30.84307861328125
2014-12-31,30.694705963134766
2015-01-02,30.424161911010742
2015-01-05,30.101234436035156
2015-01-06,29.66486358642578
2015-01-07,30.28451919555664
2015-01-08,31.043798446655273
2015-01-09,31.16600227355957
2015-01-12,31.16600227355957
2015-01-13,31.663463592529297
2015-01-14,30.991437911987305
2015-01-15,30.877986907958984
2015-01-16,31.218374252319336
2015-01-20,30.991437911987305
2015-01-21,30.9390869140625
2015-01-22,31.192174911499023
2015-01-23,31.192174911499023
2015-01-26,31.148536682128906
2015-01-27,30.205963134765625
2015-01-28,30.171051025390625
2015-01-29,30.336870193481445
2015-01-30,29.9005069732666
2015-02-02,29.90923309326172
2015-02-03,30.781986236572266
2015-02-04,30.659809112548828
2015-02-05,30.94780921936035
2015-02-06,31.401643753051758
2015-02-09,31.462738037109375
2015-02-10,31.768192291259766
2015-02-11,31.41037368774414
2015-02-12,31.768192291259766
2015-02-13,32.31803512573242
2015-02-17,32.8940544128418
2015-02-18,33.112239837646484
2015-02-19,32.981327056884766
2015-02-20,32.946414947509766
2015-02-23,33.20695495605469
2015-02-24,33.30313491821289
2015-02-25,33.250675201416016
2015-02-26,33.373069763183594
2015-02-27,32.90095138549805
2015-03-02,33.224456787109375
2015-03-03,33.38181686401367
2015-03-04,33.250675201416016
2015-03-05,33.0058708190918
2015-03-06,32.69111251831055
2015-03-09,32.621158599853516
2015-03-10,31.80803680419922
2015-03-11,31.563209533691406
2015-03-12,31.099834442138672
2015-03-13,31.43207550048828
2015-03-16,31.77307891845703
2015-03-17,31.70311737060547
2015-03-18,32.122802734375
2015-03-19,32.629913330078125
2015-03-20,33.023353576660156
2015-03-23,33.20695495605469
2015-03-24,33.0758056640625
2015-03-25,32.67361831665039
2015-03-26,32.32389450073242
2015-03-27,33.06707000732422
2015-03-30,33.0058708190918
2015-03-31,32.559967041015625
2015-04-01,32.122802734375
2015-04-02,32.06158447265625
2015-04-06,32.280174255371094
2015-04-07,32.50751876831055
2015-04-08,33.18074035644531
2015-04-09,33.547950744628906
2015-04-10,33.59166717529297
2015-04-13,33.63539123535156
2015-04-14,33.250675201416016
2015-04-15,33.62664031982422
2015-04-16,33.39056396484375
2015-04-17,33.0758056640625
2015-04-20,33.4954948425293
2015-04-21,33.853965759277344
2015-04-22,34.03757858276367
2015-04-23,34.11625671386719
2015-04-24,33.98511505126953
2015-04-27,33.86271667480469
2015-04-28,33.86271667480469
2015-04-29,33.74031066894531
2015-04-30,33.50423812866211
2015-05-01,33.81024932861328
2015-05-04,33.94139862060547
2015-05-05,33.98511505126953
2015-05-06,33.78400421142578
2015-05-07,32.32389450073242
2015-05-08,32.08781814575195
2015-05-11,32.096561431884766
2015-05-12,32.28892517089844
2015-05-13,32.34138870239258
2015-05-14,32.67361831665039
2015-05-15,32.85721969604492
2015-05-18,32.82225799560547
2015-05-19,32.14902114868164
2015-05-20,32.10531997680664
2015-05-21,32.49774932861328
2015-05-22,32.43642807006836
2015-05-26,31.902084350585938
2015-05-27,32.2962646484375
2015-05-28,32.366329193115234
2015-05-29,32.49774932861328
2015-06-01,32.410133361816406
2015-06-02,32.30501937866211
2015-06-03,32.38386917114258
2015-06-04,31.954633712768555
2015-06-05,32.04225158691406
2015-06-08,31.884557723999023
2015-06-09,32.04225158691406
2015-06-10,32.49774932861328
2015-06-11,32.2962646484375
2015-06-12,32.164878845214844
2015-06-15,32.0510139465332
2015-06-16,31.910856246948242
2015-06-17,32.14735412597656
2015-06-18,32.7955436706543
2015-06-19,32.23494338989258
2015-06-22,32.38386917114258
2015-06-23,32.49774932861328
2015-06-24,31.98091697692871
2015-06-25,31.94588851928711
2015-06-26,30.9210205078125
2015-06-29,30.290340423583984
2015-06-30,30.02755355834961
2015-07-01,30.351655960083008
2015-07-02,30.176469802856445
2015-07-06,29.887401580810547
2015-07-07,30.123910903930664
2015-07-08,29.642131805419922
2015-07-09,29.554540634155273
2015-07-10,29.729721069335938
2015-07-13,30.115148544311523
2015-07-14,30.500572204589844
2015-07-15,30.0538387298584
2015-07-16,30.13266372680664
2015-07-17,29.913684844970703
2015-07-20,29.773534774780273
2015-07-21,29.54578399658203
2015-07-22,29.957489013671875
2015-07-23,29.9837589263916
2015-07-24,29.440664291381836
2015-07-27,29.177885055541992
2015-07-28,30.22027587890625
2015-07-29,30.70203971862793
2015-07-30,31.043655395507812
2015-07-31,31.472875595092773
2015-08-03,33.83794403076172
2015-08-04,34.249629974365234
2015-08-05,34.792724609375
2015-08-06,34.45110321044922
2015-08-07,34.08320999145508
2015-08-10,34.41606903076172
2015-08-11,34.503665924072266
2015-08-12,34.074440002441406
2015-08-13,34.00436782836914
2015-08-14,34.31970977783203
2015-08-17,34.80147933959961
2015-08-18,34.55621337890625
2015-08-19,34.55621337890625
2015-08-20,33.86421585083008
2015-08-21,33.564109802246094
2015-08-24,32.827022552490234
2015-08-25,32.94986343383789
2015-08-26,34.6434326171875
2015-08-27,35.1874885559082
2015-08-28,35.073402404785156
2015-08-31,34.88033676147461
2015-09-01,33.70450973510742
2015-09-02,34.0379524230957
2015-09-03,34.44161605834961
2015-09-04,33.9589958190918
2015-09-08,35.36296844482422
2015-09-09,35.450721740722656
2015-09-10,35.75784683227539
2015-09-11,36.06496810913086
2015-09-14,36.02985382080078
2015-09-15,36.46863555908203
2015-09-16,36.69677734375
2015-09-17,36.2229118347168
2015-09-18,35.82805633544922
2015-09-21,35.591129302978516
2015-09-22,35.389305114746094
2015-09-23,35.51214599609375
2015-09-24,35.6174430847168
2015-09-25,35.78415298461914
2015-09-28,34.511810302734375
2015-09-29,34.9417839050293
2015-09-30,35.8543701171875
2015-10-01,35.986000061035156
2015-10-02,35.6174430847168
2015-10-05,36.65290069580078
2015-10-06,36.705535888671875
2015-10-07,37.38120651245117
2015-10-08,37.34610366821289
2015-10-09,37.49528121948242
2015-10-12,37.76730728149414
2015-10-13,38.1270751953125
2015-10-14,38.03934097290039
2015-10-15,38.23236846923828
2015-10-16,38.56581115722656
2015-10-19,38.750099182128906
2015-10-20,38.60969543457031
2015-10-21,38.355224609375
2015-10-22,39.38188934326172
2015-10-23,39.33802795410156
2015-10-26,38.8992805480957
2015-10-27,38.82907485961914
2015-10-28,39.364341735839844
2015-10-29,39.25904083251953
2015-10-30,39.21517562866211
2015-11-02,39.171302795410156
2015-11-03,39.013343811035156
2015-11-04,40.30325698852539
2015-11-05,40.59283447265625
2015-11-06,38.2762451171875
2015-11-09,37.52159881591797
2015-11-10,37.67955780029297
2015-11-11,37.73220443725586
2015-11-12,37.38998794555664
2015-11-13,36.81084442138672
2015-11-16,37.451416015625
2015-11-17,38.68867874145508
2015-11-18,38.741310119628906
2015-11-19,39.662689208984375
2015-11-20,39.574928283691406
2015-11-23,39.458839416503906
2015-11-24,38.834320068359375
2015-11-25,38.8958854675293
2015-11-27,38.834320068359375
2015-11-30,37.97230529785156
2015-12-01,38.851905822753906
2015-12-02,38.36812973022461
2015-12-03,38.23618698120117
2015-12-04,39.24772262573242
2015-12-07,38.790340423583984
2015-12-08,38.96625518798828
2015-12-09,38.2713737487793
2015-12-10,38.57924270629883
2015-12-11,37.6644401550293
2015-12-14,37.54130172729492
2015-12-15,37.937129974365234
2015-12-16,38.517669677734375
2015-12-17,37.55010223388672
2015-12-18,37.303810119628906
2015-12-21,37.242244720458984
2015-12-22,37.646846771240234
2015-12-23,37.62047576904297
2015-12-24,37.78759002685547
2015-12-28,37.356597900390625
2015-12-29,38.121849060058594
2015-12-30,38.03388214111328
2015-12-31,36.97836685180664
2016-01-04,36.01961135864258
2016-01-05,36.00200653076172
2016-01-06,36.28347396850586
2016-01-07,34.91130447387695
2016-01-08,34.876121520996094
2016-01-11,35.043251037597656
2016-01-12,35.30711364746094
2016-01-13,33.38080978393555
2016-01-14,33.266456604003906
2016-01-15,32.62434387207031
2016-01-19,32.756282806396484
2016-01-20,32.58915328979492
2016-01-21,33.09932327270508
2016-01-22,33.732635498046875
2016-01-25,33.38080978393555
2016-01-26,33.79421615600586
2016-01-27,33.125709533691406
2016-01-28,32.8178596496582
2016-01-29,33.82060623168945
2016-02-01,33.591888427734375
2016-02-02,32.85305404663086
2016-02-03,33.00257873535156
2016-02-04,33.08174133300781
2016-02-05,31.859106063842773
2016-02-08,31.058670043945312
2016-02-09,31.146623611450195
2016-02-10,30.574872970581055
2016-02-11,29.633705139160156
2016-02-12,30.17906379699707
2016-02-16,31.89426612854004
2016-02-17,32.65953063964844
2016-02-18,33.00257873535156
2016-02-19,33.6007080078125
2016-02-22,34.26919174194336
2016-02-23,34.1703987121582
2016-02-24,34.311546325683594
2016-02-25,34.59379577636719
2016-02-26,34.23215866088867
2016-02-29,34.91133499145508
2016-03-01,35.59049987792969
2016-03-02,35.09654998779297
2016-03-03,36.031517028808594
2016-03-04,36.01388931274414
2016-03-07,35.97859573364258
2016-03-08,35.66988754272461
2016-03-09,35.75809097290039
2016-03-10,35.414093017578125
2016-03-11,35.84629821777344
2016-03-14,36.00505828857422
2016-03-15,36.357887268066406
2016-03-16,36.29612350463867
2016-03-17,36.075626373291016
2016-03-18,36.428443908691406
2016-03-21,36.278507232666016
2016-03-22,36.51664352416992
2016-03-23,35.87275314331055
2016-03-24,35.81983184814453
2016-03-28,35.89921569824219
2016-03-29,36.604854583740234
2016-03-30,36.61367416381836
2016-03-31,36.604854583740234
2016-04-01,36.83418273925781
2016-04-04,36.55192184448242
2016-04-05,36.393165588378906
2016-04-06,37.18699264526367
2016-04-07,36.74597930908203
2016-04-08,36.65778732299805
2016-04-11,36.710697174072266
2016-04-12,36.719520568847656
2016-04-13,37.257564544677734
2016-04-14,37.08997344970703
2016-04-15,37.10762405395508
2016-04-18,37.522178649902344
2016-04-19,37.80442428588867
2016-04-20,37.38105010986328
2016-04-21,37.20465087890625
2016-04-22,37.12526321411133
2016-04-25,35.43174362182617
2016-04-26,36.00505828857422
2016-04-27,36.040340423583984
2016-04-28,35.38762664794922
2016-04-29,33.95872116088867
2016-05-02,33.89696502685547
2016-05-03,33.81758499145508
2016-05-04,35.863929748535156
2016-05-05,35.705169677734375
2016-05-06,35.740440368652344
2016-05-09,35.996238708496094
2016-05-10,36.675411224365234
2016-05-11,36.604854583740234
2016-05-12,36.710697174072266
2016-05-13,36.472557067871094
2016-05-16,37.12526321411133
2016-05-17,36.64013671875
2016-05-18,37.11644744873047
2016-05-19,37.23110580444336
2016-05-20,37.654483795166016
2016-05-23,37.01604080200195
2016-05-24,37.01604080200195
2016-05-25,37.11330795288086
2016-05-26,37.024879455566406
2016-05-27,37.10446548461914
2016-05-31,37.635032653808594
2016-06-01,37.67924118041992
2016-06-02,37.714622497558594
2016-06-03,37.77651596069336
2016-06-06,37.546592712402344
2016-06-07,37.67041015625
2016-06-08,38.02412033081055
2016-06-09,37.926841735839844
2016-06-10,37.856101989746094
2016-06-13,37.52006912231445
2016-06-14,37.52006912231445
2016-06-15,37.49354934692383
2016-06-16,36.07869338989258
2016-06-17,35.83108901977539
2016-06-20,36.37051010131836
2016-06-21,36.644622802734375
2016-06-22,36.58273696899414
2016-06-23,36.90107727050781
2016-06-24,35.097137451171875
2016-06-27,34.743438720703125
2016-06-28,35.05293655395508
2016-06-29,35.12366485595703
2016-06-30,35.442020416259766
2016-07-01,35.63654708862305
2016-07-05,35.238624572753906
2016-07-06,35.36243438720703
2016-07-07,35.33589553833008
2016-07-08,35.75151443481445
2016-07-11,36.17596435546875
2016-07-12,36.255550384521484
2016-07-13,36.229026794433594
2016-07-14,36.441253662109375
2016-07-15,36.476619720458984
2016-07-18,36.57389450073242
2016-07-19,36.81266403198242
2016-07-20,37.511234283447266
2016-07-21,37.46700668334961
2016-07-22,37.369747161865234
2016-07-25,37.688079833984375
2016-07-26,37.723453521728516
2016-07-27,37.67924118041992
2016-07-28,37.74998092651367
2016-07-29,37.962215423583984
2016-08-01,38.041805267333984
2016-08-02,37.69693374633789
2016-08-03,39.10293960571289
2016-08-04,39.173675537109375
2016-08-05,39.553916931152344
2016-08-08,39.78383255004883
2016-08-09,40.5443229675293
2016-08-10,40.411678314208984
2016-08-11,40.252506256103516
2016-08-12,40.04911804199219
2016-08-15,40.07564926147461
2016-08-16,39.43012237548828
2016-08-17,39.359378814697266
2016-08-18,39.70425033569336
2016-08-19,39.67771530151367
2016-08-22,39.85457229614258
2016-08-23,39.84393310546875
2016-08-24,39.84393310546875
2016-08-25,39.737586975097656
2016-08-26,39.214603424072266
2016-08-29,39.51596450805664
2016-08-30,39.737586975097656
2016-08-31,39.5780143737793
2016-09-01,39.32095718383789
2016-09-02,39.68439865112305
2016-09-06,39.89712142944336
2016-09-07,39.932586669921875
2016-09-08,39.65779113769531
2016-09-09,38.72706604003906
2016-09-12,39.250038146972656
2016-09-13,38.895484924316406
2016-09-14,39.028438568115234
2016-09-15,39.56028366088867
2016-09-16,39.799625396728516
2016-09-19,40.45555877685547
2016-09-20,40.686031341552734
2016-09-21,41.26218795776367
2016-09-22,41.96244812011719
2016-09-23,41.022857666015625
2016-09-26,40.4289665222168
2016-09-27,40.48214340209961
2016-09-28,40.48214340209961
2016-09-29,40.14531326293945
2016-09-30,40.53532409667969
2016-10-03,40.43783950805664
2016-10-04,40.70375061035156
2016-10-05,40.52648162841797
2016-10-06,40.340328216552734
2016-10-07,39.98576354980469
2016-10-10,39.87940979003906
2016-10-11,39.24119186401367
2016-10-12,39.5780143737793
2016-10-13,39.59574890136719
2016-10-14,39.28550338745117
2016-10-17,39.17026138305664
2016-10-18,39.250038146972656
2016-10-19,39.14366912841797
2016-10-20,39.09049606323242
2016-10-21,39.26777648925781
2016-10-24,39.82621383666992
2016-10-25,39.68439865112305
2016-10-26,39.870540618896484
2016-10-27,39.6932373046875
2016-10-28,39.737586975097656
2016-10-31,39.80849075317383
2016-11-01,40.02122116088867
2016-11-02,38.87775802612305
2016-11-03,39.010719299316406
2016-11-04,38.76252746582031
2016-11-07,40.136444091796875
2016-11-08,39.50709533691406
2016-11-09,39.42732620239258
2016-11-10,39.436195373535156
2016-11-11,41.20899963378906
2016-11-14,43.23887252807617
2016-11-15,43.611167907714844
2016-11-16,44.896461486816406
2016-11-17,46.057647705078125
2016-11-18,45.58784866333008
2016-11-21,45.88924026489258
2016-11-22,45.542457580566406
2016-11-23,45.66693878173828
2016-11-25,46.09373474121094
2016-11-28,45.969242095947266
2016-11-29,46.04037857055664
2016-11-30,45.56024169921875
2016-12-01,46.9828987121582
2016-12-02,46.9828987121582
2016-12-05,46.902862548828125
2016-12-06,47.47193145751953
2016-12-07,48.33440399169922
2016-12-08,49.259124755859375
2016-12-09,47.50749588012695
2016-12-12,47.16960906982422
2016-12-13,47.49859619140625
2016-12-14,47.20518112182617
2016-12-15,47.44524383544922
2016-12-16,46.99177932739258
2016-12-19,47.01846694946289
2016-12-20,47.50749588012695
2016-12-21,47.0895881652832
2016-12-22,46.24489212036133
2016-12-23,47.151824951171875
2016-12-27,47.40079879760742
2016-12-28,46.91176223754883
2016-12-29,46.849510192871094
2016-12-30,46.31601333618164
2017-01-03,45.82699203491211
2017-01-04,46.573883056640625
2017-01-05,46.12041091918945
2017-01-06,45.96036911010742
2017-01-09,45.49800109863281
2017-01-10,46.449405670166016
2017-01-11,47.0895881652832
2017-01-12,46.89397430419922
2017-01-13,47.32076644897461
2017-01-17,46.849510192871094
2017-01-18,46.609439849853516
2017-01-19,46.24489212036133
2017-01-20,46.253780364990234
2017-01-23,45.7469596862793
2017-01-24,45.969242095947266
2017-01-25,46.01371765136719
2017-01-26,45.98704147338867
2017-01-27,45.77363586425781
2017-01-30,45.382408142089844
2017-01-31,45.800315856933594
2017-02-01,47.01846694946289
2017-02-02,46.95622253417969
2017-02-03,47.43635177612305
2017-02-06,47.480812072753906
2017-02-07,50.61952590942383
2017-02-08,50.82402420043945
2017-02-09,51.83766174316406
2017-02-10,52.20221710205078
2017-02-13,52.691261291503906
2017-02-14,52.797969818115234
2017-02-15,52.6823616027832
2017-02-16,52.308929443359375
2017-02-17,53.34033203125
2017-02-21,53.02914047241211
2017-02-22,53.41249084472656
2017-02-23,52.886478424072266
2017-02-24,52.939979553222656
2017-02-27,52.96672058105469
2017-02-28,52.51203536987305
2017-03-01,53.296592712402344
2017-03-02,53.19852066040039
2017-03-03,52.90431594848633
2017-03-06,53.02914047241211
2017-03-07,53.02914047241211
2017-03-08,52.74384689331055
2017-03-09,53.0826301574707
2017-03-10,52.77949523925781
