Date,DIS
2020-10-06,118.14769744873047
2020-10-07,120.08213806152344
2020-10-08,120.25799560546875
2020-10-09,122.1045150756836
2020-10-12,122.09474182128906
2020-10-13,125.9929428100586
2020-10-14,123.67745971679688
2020-10-15,124.42975616455078
2020-10-16,123.89239501953125
2020-10-19,121.37177276611328
2020-10-20,122.0751953125
2020-10-21,123.71654510498047
2020-10-22,124.62515258789062
2020-10-23,125.39697265625
2020-10-26,121.20568084716797
2020-10-27,120.47293090820312
2020-10-28,115.74429321289062
2020-10-29,118.74365234375
2020-10-30,118.46033477783203
2020-11-02,117.36609649658203
2020-11-03,121.16658782958984
2020-11-04,122.19244384765625
2020-11-05,124.03895568847656
2020-11-06,124.52745819091797
2020-11-09,139.30934143066406
2020-11-10,138.84039306640625
2020-11-11,134.64910888671875
2020-11-12,132.40200805664062
2020-11-13,135.1766815185547
2020-11-16,141.3414764404297
2020-11-17,141.1754150390625
2020-11-18,140.58921813964844
2020-11-19,138.45936584472656
2020-11-20,137.82432556152344
2020-11-23,142.62135314941406
2020-11-24,148.0045928955078
2020-11-25,145.65977478027344
2020-11-27,143.74490356445312
2020-11-30,144.60464477539062
2020-12-01,146.0017547607422
2020-12-02,150.07582092285156
2020-12-03,149.71434020996094
2020-12-04,150.59361267089844
2020-12-07,150.14419555664062
2020-12-08,150.1832733154297
2020-12-09,150.8769073486328
2020-12-10,151.13095092773438
2020-12-11,171.67710876464844
2020-12-14,165.40481567382812
2020-12-15,169.93804931640625
2020-12-16,169.1369171142578
2020-12-17,169.5570526123047
2020-12-18,168.91221618652344
2020-12-21,166.76283264160156
2020-12-22,166.52833557128906
2020-12-23,169.5570526123047
2020-12-24,169.73289489746094
2020-12-28,174.744873046875
2020-12-29,173.2207489013672
2020-12-30,177.00169372558594
2020-12-31,177.01145935058594
2021-01-04,173.59201049804688
2021-01-05,174.33453369140625
2021-01-06,174.99888610839844
2021-01-07,174.4713134765625
2021-01-08,174.5787811279297
2021-01-11,174.96957397460938
2021-01-12,171.94090270996094
2021-01-13,172.06790161132812
2021-01-14,169.43978881835938
2021-01-15,167.49559020996094
2021-01-19,168.29672241210938
2021-01-20,169.6449737548828
2021-01-21,167.3392333984375
2021-01-22,168.80474853515625
2021-01-25,167.9352264404297
2021-01-26,165.65882873535156
2021-01-27,159.27908325195312
2021-01-28,167.92544555664062
2021-01-29,164.30079650878906
2021-02-01,167.03639221191406
2021-02-02,172.8885955810547
2021-02-03,172.37075805664062
2021-02-04,176.08334350585938
2021-02-05,176.991943359375
2021-02-08,185.62855529785156
2021-02-09,183.87974548339844
2021-02-10,185.26707458496094
2021-02-11,186.51763916015625
2021-02-12,183.35215759277344
2021-02-16,182.06256103515625
2021-02-17,182.1504669189453
2021-02-18,178.78961181640625
2021-02-19,179.4246368408203
2021-02-22,187.3480682373047
2021-02-23,192.555419921875
2021-02-24,192.9657745361328
2021-02-25,186.5860137939453
2021-02-26,184.6906280517578
2021-03-01,190.4939727783203
2021-03-02,189.47789001464844
2021-03-03,187.83656311035156
2021-03-04,183.70388793945312
2021-03-05,185.61880493164062
2021-03-08,197.26454162597656
2021-03-09,190.03480529785156
2021-03-10,190.5721435546875
2021-03-11,192.22325134277344
2021-03-12,192.62384033203125
2021-03-15,192.23301696777344
2021-03-16,189.77101135253906
2021-03-17,190.7480010986328
2021-03-18,187.85609436035156
2021-03-19,186.74234008789062
2021-03-22,188.42276000976562
2021-03-23,184.3877716064453
2021-03-24,180.4700469970703
2021-03-25,182.60964965820312
2021-03-26,181.6424102783203
2021-03-29,180.59707641601562
2021-03-30,181.26141357421875
