Date,LII
2000-09-08,8.207064628601074
2000-09-11,8.537002563476562
2000-09-12,8.537002563476562
2000-09-13,8.495758056640625
2000-09-14,8.454517364501953
2000-09-15,8.207064628601074
2000-09-18,6.639886379241943
2000-09-19,6.5986456871032715
2000-09-20,6.5986456871032715
2000-09-21,6.557407379150391
2000-09-22,6.639886379241943
2000-09-25,6.1037468910217285
2000-09-26,6.227473735809326
2000-09-27,6.1037468910217285
2000-09-28,6.227473735809326
2000-09-29,6.186227321624756
2000-10-02,5.815056800842285
2000-10-03,5.650091648101807
2000-10-04,5.361400604248047
2000-10-05,5.650091648101807
2000-10-06,5.567608833312988
2000-10-09,5.485126495361328
2000-10-10,5.608851909637451
2000-10-11,5.278915882110596
2000-10-12,5.278915882110596
2000-10-13,5.278915882110596
2000-10-16,4.948986053466797
2000-10-17,5.031467914581299
2000-10-18,5.031467914581299
2000-10-19,5.155189514160156
2000-10-20,4.948986053466797
2000-10-23,4.825260162353516
2000-10-24,4.784015655517578
2000-10-25,4.701535224914551
2000-10-26,4.825260162353516
2000-10-27,4.866501331329346
2000-10-30,4.742778301239014
2000-10-31,5.237674713134766
2000-11-01,5.5263671875
2000-11-02,6.1037468910217285
2000-11-03,6.186227321624756
2000-11-06,6.02126407623291
2000-11-07,6.186227321624756
2000-11-08,6.02126407623291
2000-11-09,5.77381706237793
2000-11-10,5.443882942199707
2000-11-13,5.361400604248047
2000-11-14,5.443882942199707
2000-11-15,5.443882942199707
2000-11-16,5.278915882110596
2000-11-17,5.278915882110596
2000-11-20,5.155189514160156
2000-11-21,5.072709560394287
2000-11-22,4.990224838256836
2000-11-24,5.072709560394287
2000-11-27,5.031467914581299
2000-11-28,4.701535224914551
2000-11-29,4.784015655517578
2000-11-30,4.619053840637207
2000-12-01,4.660292625427246
2000-12-04,4.536569595336914
2000-12-05,4.701535224914551
2000-12-06,4.825260162353516
2000-12-07,4.990224838256836
2000-12-08,5.237674713134766
2000-12-11,5.5263671875
2000-12-12,5.443882942199707
2000-12-13,5.443882942199707
2000-12-14,5.237674713134766
2000-12-15,5.237674713134766
2000-12-18,5.237674713134766
2000-12-19,5.031467914581299
2000-12-20,4.742778301239014
2000-12-21,4.806304454803467
2000-12-22,5.015275001525879
2000-12-26,5.057065010070801
2000-12-27,5.098863124847412
2000-12-28,5.34962272644043
2000-12-29,5.182450294494629
2001-01-02,5.14065408706665
2001-01-03,5.433215141296387
2001-01-04,5.558594703674316
2001-01-05,5.7675628662109375
2001-01-08,5.600391387939453
2001-01-09,6.060122966766357
2001-01-10,6.185503959655762
2001-01-11,6.770618915557861
2001-01-12,6.64523983001709
2001-01-16,7.6900835037231445
2001-01-17,7.355733871459961
2001-01-18,7.1885576248168945
2001-01-19,7.063176155090332
2001-01-22,7.104974269866943
2001-01-23,7.272146701812744
2001-01-24,7.230354309082031
2001-01-25,7.1885576248168945
2001-01-26,6.979587078094482
2001-01-29,7.275491237640381
2001-01-30,7.008009433746338
2001-01-31,6.9478254318237305
2001-02-01,7.242056369781494
2001-02-02,7.2955498695373535
2001-02-05,7.322298049926758
2001-02-06,7.34904670715332
2001-02-07,7.335672378540039
2001-02-08,7.302237510681152
2001-02-09,7.074879169464111
2001-02-12,7.736893653869629
2001-02-13,7.583094120025635
2001-02-14,7.549660682678223
2001-02-15,7.82382345199585
2001-02-16,7.817134380340576
2001-02-20,7.94419527053833
2001-02-21,7.94419527053833
2001-02-22,7.870636463165283
2001-02-23,7.924134254455566
2001-02-26,8.024436950683594
2001-02-27,7.82382345199585
2001-02-28,7.957563877105713
2001-03-01,7.4694108963012695
2001-03-02,7.810451984405518
2001-03-05,7.957563877105713
2001-03-06,7.756955623626709
2001-03-07,8.064558029174805
2001-03-08,7.957563877105713
2001-03-09,7.94419527053833
2001-03-12,7.857264041900635
2001-03-13,7.94419527053833
2001-03-14,8.011064529418945
2001-03-15,8.024436950683594
2001-03-16,7.904072284698486
2001-03-19,6.238999843597412
2001-03-20,6.700404644012451
2001-03-21,6.687033653259277
2001-03-22,6.707091331481934
2001-03-23,6.99463415145874
2001-03-26,6.807397365570068
2001-03-27,6.987946033477783
2001-03-28,6.680897235870361
2001-03-29,6.7483811378479
2001-03-30,6.950830459594727
2001-04-02,6.984572410583496
2001-04-03,6.910338878631592
2001-04-04,6.7483811378479
2001-04-05,6.782121658325195
2001-04-06,6.755125999450684
2001-04-09,6.883347034454346
2001-04-10,7.153285026550293
2001-04-11,7.085801601409912
2001-04-12,6.964327335357666
2001-04-16,6.944083213806152
2001-04-17,7.220766544342041
2001-04-18,7.153285026550293
2001-04-19,7.2545061111450195
2001-04-20,7.227513313293457
2001-04-23,7.153285026550293
2001-04-24,7.133040428161621
2001-04-25,7.079050540924072
2001-04-26,7.187027931213379
2001-04-27,7.416469573974609
2001-04-30,7.207268714904785
2001-05-01,7.214016914367676
2001-05-02,7.207268714904785
2001-05-03,7.2545061111450195
2001-05-04,7.3557329177856445
2001-05-07,7.301746845245361
2001-05-08,7.369229316711426
2001-05-09,7.362481117248535
2001-05-10,7.315248012542725
2001-05-11,7.119540214538574
2001-05-14,7.207268714904785
2001-05-15,7.187027931213379
2001-05-16,7.308497428894043
2001-05-17,7.2545061111450195
2001-05-18,7.220766544342041
2001-05-21,7.241011142730713
2001-05-22,7.200520038604736
2001-05-23,7.018316268920898
2001-05-24,6.9808549880981445
2001-05-25,6.871886253356934
2001-05-29,6.776539325714111
2001-05-30,6.3542799949646
2001-05-31,6.231691837310791
2001-06-01,6.224880218505859
2001-06-04,6.367902755737305
2001-06-05,6.619898796081543
2001-06-06,6.633519649505615
2001-06-07,6.633519649505615
2001-06-08,6.762918472290039
2001-06-11,6.756107330322266
2001-06-12,6.742486476898193
2001-06-13,6.762918472290039
2001-06-14,6.756107330322266
2001-06-15,6.756107330322266
2001-06-18,6.6062750816345215
2001-06-19,6.592654705047607
2001-06-20,6.504115581512451
2001-06-21,6.701624870300293
2001-06-22,6.456440448760986
2001-06-25,6.558599472045898
2001-06-26,6.8446455001831055
2001-06-27,6.905942440032959
2001-06-28,6.946802616119385
2001-06-29,7.457600116729736
2001-07-02,7.321382999420166
2001-07-03,7.185173988342285
2001-07-05,7.083016395568848
2001-07-06,6.960427284240723
2001-07-09,6.939993381500244
2001-07-10,6.953616142272949
2001-07-11,6.204445838928223
2001-07-12,6.2521233558654785
2001-07-13,6.231691837310791
2001-07-16,6.197638034820557
2001-07-17,6.231691837310791
2001-07-18,6.1295318603515625
2001-07-19,6.163583755493164
2001-07-20,6.265744686126709
2001-07-23,6.231691837310791
2001-07-24,6.224880218505859
2001-07-25,6.401954174041748
2001-07-26,6.313419818878174
2001-07-27,6.299798488616943
2001-07-30,6.4087677001953125
2001-07-31,6.388336658477783
2001-08-01,6.592654705047607
2001-08-02,6.551789283752441
2001-08-03,6.531358242034912
2001-08-06,6.538168430328369
2001-08-07,6.565413951873779
2001-08-08,6.538168430328369
2001-08-09,6.504115581512451
2001-08-10,6.538168430328369
2001-08-13,6.517738342285156
2001-08-14,6.538168430328369
2001-08-15,6.68118953704834
2001-08-16,6.858265399932861
2001-08-17,6.831024169921875
2001-08-20,6.8105926513671875
2001-08-21,6.790159225463867
2001-08-22,6.905942440032959
2001-08-23,6.88551139831543
2001-08-24,6.912754535675049
2001-08-27,6.905942440032959
2001-08-28,6.871886253356934
2001-08-29,6.909700870513916
2001-08-30,6.909700870513916
2001-08-31,6.902824878692627
2001-09-04,7.212214946746826
2001-09-05,7.081582546234131
2001-09-06,7.122838020324707
2001-09-07,6.861573219299316
2001-09-10,6.545310020446777
2001-09-17,6.455929279327393
2001-09-18,6.290924549102783
2001-09-19,6.222168922424316
2001-09-20,5.809648513793945
2001-09-21,5.424631595611572
2001-09-24,5.541511535644531
2001-09-25,5.651514053344727
2001-09-26,5.878403663635254
2001-09-27,5.912779808044434
2001-09-28,6.394052982330322
2001-10-01,6.311548233032227
2001-10-02,6.174040794372559
2001-10-03,6.201545715332031
2001-10-04,6.201545715332031
2001-10-05,6.1190385818481445
2001-10-08,6.187791347503662
2001-10-09,6.153414726257324
2001-10-10,6.504056930541992
2001-10-11,6.290924549102783
2001-10-12,6.1327900886535645
2001-10-15,6.222168922424316
2001-10-16,6.187791347503662
2001-10-17,6.153414726257324
2001-10-18,6.1190385818481445
2001-10-19,6.180916786193848
2001-10-22,6.174040794372559
2001-10-23,6.112163543701172
2001-10-24,6.009036540985107
2001-10-25,6.187791347503662
2001-10-26,6.174040794372559
2001-10-29,5.933403968811035
2001-10-30,5.981533050537109
2001-10-31,6.1671671867370605
2001-11-01,6.180916786193848
2001-11-02,6.08466100692749
2001-11-05,6.24967098236084
2001-11-06,6.256545543670654
2001-11-07,6.256545543670654
2001-11-08,6.187791347503662
2001-11-09,6.201545715332031
2001-11-12,6.24967098236084
2001-11-13,6.222168922424316
2001-11-14,6.242794513702393
2001-11-15,6.229047775268555
2001-11-16,6.256545543670654
2001-11-19,6.222168922424316
2001-11-20,6.235918045043945
2001-11-21,6.222168922424316
2001-11-23,6.174040794372559
2001-11-26,6.08466100692749
2001-11-27,6.2084174156188965
2001-11-28,6.050288200378418
2001-11-29,6.53156042098999
2001-11-30,6.394052982330322
2001-12-03,6.435305118560791
2001-12-04,6.442180633544922
2001-12-05,6.32529878616333
2001-12-06,6.414680004119873
2001-12-07,6.318422317504883
2001-12-10,6.21529483795166
2001-12-11,6.24967098236084
2001-12-12,6.270296573638916
2001-12-13,6.32529878616333
2001-12-14,6.435305118560791
2001-12-17,6.53156042098999
2001-12-18,6.462803840637207
2001-12-19,6.524683475494385
2001-12-20,6.504056930541992
2001-12-21,6.597816467285156
2001-12-24,6.667268753051758
2001-12-26,6.938122749328613
2001-12-27,6.868674278259277
2001-12-28,6.827004432678223
2001-12-31,6.736720561981201
2002-01-02,6.917290210723877
2002-01-03,6.945071697235107
2002-01-04,7.049249649047852
2002-01-07,7.000631809234619
2002-01-08,7.049249649047852
2002-01-09,6.993685245513916
2002-01-10,6.986739158630371
2002-01-11,6.958958625793457
2002-01-14,6.938122749328613
2002-01-15,6.993685245513916
2002-01-16,6.972848415374756
2002-01-17,7.049249649047852
2002-01-18,6.945071697235107
2002-01-22,6.785333156585693
2002-01-23,7.028410911560059
2002-01-24,7.000631809234619
2002-01-25,7.014523506164551
2002-01-28,7.049249649047852
2002-01-29,7.028410911560059
2002-01-30,7.056191444396973
2002-01-31,7.083973407745361
2002-02-01,6.945071697235107
2002-02-04,6.910342693328857
2002-02-05,7.007574081420898
2002-02-06,6.910342693328857
2002-02-07,6.972848415374756
2002-02-08,7.049249649047852
2002-02-11,7.097860336303711
2002-02-12,7.153419494628906
2002-02-13,7.361774921417236
2002-02-14,7.417331695556641
2002-02-15,7.535401344299316
2002-02-19,7.570126533508301
2002-02-20,7.813202381134033
2002-02-21,7.5145673751831055
2002-02-22,7.917378902435303
2002-02-25,7.931267261505127
2002-02-26,7.854877471923828
2002-02-27,7.854877471923828
2002-02-28,7.917378902435303
2002-03-01,7.9868316650390625
2002-03-04,7.97988224029541
2002-03-05,8.292415618896484
2002-03-06,8.403531074523926
2002-03-07,8.611886024475098
2002-03-08,8.7507905960083
2002-03-11,8.820239067077637
2002-03-12,8.7507905960083
2002-03-13,8.854961395263672
2002-03-14,8.736899375915527
2002-03-15,8.806347846984863
2002-03-18,8.834129333496094
2002-03-19,8.729957580566406
2002-03-20,8.528543472290039
2002-03-21,8.882744789123535
2002-03-22,8.854961395263672
2002-03-25,9.153603553771973
2002-03-26,9.234052658081055
2002-03-27,9.227055549621582
2002-03-28,9.24804401397705
2002-04-01,9.4439115524292
2002-04-02,9.555841445922852
2002-04-03,9.758710861206055
2002-04-04,9.653776168823242
2002-04-05,9.70274829864502
2002-04-08,9.85665225982666
2002-04-09,9.940589904785156
2002-04-10,10.143464088439941
2002-04-11,10.024542808532715
2002-04-12,10.206421852111816
2002-04-15,10.213418960571289
2002-04-16,10.423284530639648
2002-04-17,10.423284530639648
2002-04-18,10.360325813293457
2002-04-19,10.311355590820312
2002-04-22,10.912968635559082
2002-04-23,10.836017608642578
2002-04-24,11.017902374267578
2002-04-25,11.073867797851562
2002-04-26,11.164801597595215
2002-04-29,10.28337574005127
2002-04-30,10.493242263793945
2002-05-01,10.451262474060059
2002-05-02,10.122478485107422
2002-05-03,10.493242263793945
2002-05-06,10.668127059936523
2002-05-07,10.926958084106445
2002-05-08,11.269733428955078
2002-05-09,11.255744934082031
2002-05-10,10.76606273651123
2002-05-13,10.98292350769043
2002-05-14,11.360678672790527
2002-05-15,11.458611488342285
2002-05-16,11.2207670211792
2002-05-17,11.451619148254395
2002-05-20,11.612516403198242
2002-05-21,11.654489517211914
2002-05-22,11.430636405944824
2002-05-23,12.257411003112793
2002-05-24,11.856334686279297
2002-05-28,11.78597640991211
2002-05-29,11.610066413879395
2002-05-30,11.511551856994629
2002-05-31,11.680426597595215
2002-06-03,11.272314071655273
2002-06-04,11.201951026916504
2002-06-05,11.483405113220215
2002-06-06,11.961880683898926
2002-06-07,11.961880683898926
2002-06-10,11.99002742767334
2002-06-11,11.8493013381958
2002-06-12,12.412211418151855
2002-06-13,12.18000602722168
2002-06-14,11.78597640991211
2002-06-17,12.053360939025879
2002-06-18,12.658483505249023
2002-06-19,12.637375831604004
2002-06-20,12.538870811462402
2002-06-21,12.623308181762695
2002-06-24,12.489612579345703
2002-06-25,12.306671142578125
2002-06-26,11.982985496520996
2002-06-27,12.665523529052734
2002-06-28,12.658483505249023
2002-07-01,12.292593955993652
2002-07-02,11.926698684692383
2002-07-03,11.645244598388672
2002-07-05,11.926698684692383
2002-07-08,11.90559196472168
2002-07-09,12.384063720703125
2002-07-10,12.109647750854492
2002-07-11,11.79300594329834
2002-07-12,12.165940284729004
2002-07-15,12.299629211425781
2002-07-16,11.856334686279297
2002-07-17,11.532661437988281
2002-07-18,11.251204490661621
2002-07-19,10.871240615844727
2002-07-22,10.688288688659668
2002-07-23,10.434981346130371
2002-07-24,11.2582426071167
2002-07-25,11.363788604736328
2002-07-26,11.610066413879395
2002-07-29,12.102612495422363
2002-07-30,11.919660568237305
2002-07-31,11.680426597595215
2002-08-01,11.933737754821777
2002-08-02,11.610066413879395
2002-08-05,11.363788604736328
2002-08-06,11.715609550476074
2002-08-07,11.694497108459473
2002-08-08,12.123723983764648
2002-08-09,12.074467658996582
2002-08-12,11.891512870788574
2002-08-13,11.800040245056152
2002-08-14,12.102612495422363
2002-08-15,12.52479362487793
2002-08-16,12.454432487487793
2002-08-19,12.630340576171875
2002-08-20,12.341854095458984
2002-08-21,12.559979438781738
2002-08-22,11.34267807006836
2002-08-23,11.251204490661621
2002-08-26,11.208984375
2002-08-27,11.011968612670898
2002-08-28,10.902236938476562
2002-08-29,10.831445693969727
2002-08-30,10.725255012512207
2002-09-03,10.675697326660156
2002-09-04,11.270367622375488
2002-09-05,11.22081184387207
2002-09-06,11.56061840057373
2002-09-09,11.18541431427002
2002-09-10,11.135856628417969
2002-09-11,11.291601181030273
2002-09-12,10.696935653686523
2002-09-13,10.81020450592041
2002-09-16,10.760652542114258
2002-09-17,10.562426567077637
2002-09-18,10.491637229919434
2002-09-19,9.783695220947266
2002-09-20,9.769536018371582
2002-09-23,8.990808486938477
2002-09-24,9.061599731445312
2002-09-25,9.13947582244873
2002-09-26,9.50760269165039
2002-09-27,9.309378623962402
2002-09-30,9.366012573242188
2002-10-01,9.649188995361328
2002-10-02,9.45096492767334
2002-10-03,9.486356735229492
2002-10-04,9.273980140686035
2002-10-07,8.530648231506348
2002-10-08,8.905852317810059
2002-10-09,8.601441383361816
2002-10-10,8.920015335083008
2002-10-11,8.778425216674805
2002-10-14,8.5660400390625
2002-10-15,9.415572166442871
2002-10-16,8.721794128417969
2002-10-17,9.500523567199707
2002-10-18,9.528843879699707
2002-10-21,9.542998313903809
2002-10-22,9.309378623962402
2002-10-23,9.960680961608887
2002-10-24,10.371283531188965
2002-10-25,10.300491333007812
2002-10-28,10.081034660339355
2002-10-29,9.380170822143555
2002-10-30,9.479287147521973
2002-10-31,9.160713195800781
2002-11-01,9.196110725402832
2002-11-04,9.068682670593262
2002-11-05,9.288135528564453
2002-11-06,9.273980140686035
2002-11-07,9.238588333129883
2002-11-08,9.167786598205566
2002-11-11,9.181949615478516
2002-11-12,9.266902923583984
2002-11-13,9.387249946594238
2002-11-14,9.677505493164062
2002-11-15,10.265094757080078
2002-11-18,9.95359992980957
2002-11-19,9.882804870605469
2002-11-20,9.904048919677734
2002-11-21,10.406681060791016
2002-11-22,10.017312049865723
2002-11-25,10.144747734069824
2002-11-26,9.868646621704102
2002-11-27,10.477477073669434
2002-11-29,10.052715301513672
2002-12-02,10.236780166625977
2002-12-03,9.94651985168457
2002-12-04,9.769536018371582
2002-12-05,9.677505493164062
2002-12-06,9.698742866516113
2002-12-09,9.592554092407227
2002-12-10,9.804935455322266
2002-12-11,9.479287147521973
2002-12-12,9.783695220947266
2002-12-13,9.203189849853516
2002-12-16,9.316459655761719
2002-12-17,9.45096492767334
2002-12-18,9.047440528869629
2002-12-19,9.132390975952148
2002-12-20,9.164488792419434
2002-12-23,9.050378799438477
2002-12-24,9.171621322631836
2002-12-26,9.42837142944336
2002-12-27,9.299992561340332
2002-12-30,8.96479320526123
2002-12-31,8.950531005859375
2003-01-02,9.842016220092773
2003-01-03,9.471158981323242
2003-01-06,9.464027404785156
2003-01-07,9.250073432922363
2003-01-08,9.128826141357422
2003-01-09,9.271467208862305
2003-01-10,9.27859878540039
2003-01-13,9.328523635864258
2003-01-14,9.285730361938477
2003-01-15,9.30712890625
2003-01-16,9.364180564880371
2003-01-17,9.093174934387207
2003-01-21,8.96479320526123
2003-01-22,8.914870262145996
2003-01-23,9.064641952514648
2003-01-24,8.922000885009766
2003-01-27,8.672389030456543
2003-01-28,8.6438627243042
2003-01-29,8.73657512664795
2003-01-30,8.62959098815918
2003-01-31,9.135960578918457
2003-02-03,9.164488792419434
2003-02-04,9.08603572845459
2003-02-05,9.271467208862305
2003-02-06,8.815027236938477
2003-02-07,8.593936920166016
2003-02-10,8.71517562866211
2003-02-11,8.864946365356445
2003-02-12,8.929137229919434
2003-02-13,9.007589340209961
2003-02-14,8.929137229919434
2003-02-18,9.057511329650879
2003-02-19,9.185881614685059
2003-02-20,9.02184772491455
2003-02-21,9.100301742553711
2003-02-24,9.071773529052734
2003-02-25,9.271467208862305
2003-02-26,9.22154712677002
2003-02-27,9.435495376586914
2003-02-28,9.528214454650879
2003-03-03,9.478294372558594
2003-03-04,9.571004867553711
2003-03-05,9.563876152038574
2003-03-06,9.499689102172852
2003-03-07,9.556739807128906
2003-03-10,9.357053756713867
2003-03-11,9.699379920959473
2003-03-12,9.706509590148926
2003-03-13,9.956127166748047
2003-03-14,10.048847198486328
2003-03-17,10.676451683044434
2003-03-18,10.448233604431152
2003-03-19,10.41257381439209
2003-03-20,10.355518341064453
2003-03-21,10.697846412658691
2003-03-24,10.519547462463379
2003-03-25,10.597994804382324
2003-03-26,10.16374397277832
2003-03-27,10.357542991638184
2003-03-28,10.36471939086914
2003-03-31,10.33600902557373
2003-04-01,10.479568481445312
2003-04-02,10.730792045593262
2003-04-03,10.551344871520996
2003-04-04,10.47238540649414
2003-04-07,10.73796558380127
2003-04-08,10.443674087524414
2003-04-09,10.479568481445312
2003-04-10,10.422146797180176
2003-04-11,10.400606155395508
2003-04-14,10.407787322998047
2003-04-15,10.400606155395508
2003-04-16,10.379079818725586
2003-04-17,10.551344871520996
2003-04-21,10.400606155395508
2003-04-22,10.536988258361816
2003-04-23,10.450858116149902
2003-04-24,10.644654273986816
2003-04-25,10.422146797180176
2003-04-28,10.458030700683594
2003-04-29,10.615939140319824
2003-04-30,10.666184425354004
2003-05-01,10.551344871520996
2003-05-02,10.895879745483398
2003-05-05,10.623123168945312
2003-05-06,10.644654273986816
2003-05-07,10.458030700683594
2003-05-08,10.3216552734375
2003-05-09,10.515458106994629
2003-05-12,10.551344871520996
2003-05-13,10.350366592407227
2003-05-14,10.33600902557373
2003-05-15,10.52263355255127
2003-05-16,10.01301097869873
2003-05-19,10.01301097869873
2003-05-20,9.754609107971191
2003-05-21,9.840744972229004
2003-05-22,9.743171691894531
2003-05-23,9.960000038146973
2003-05-27,9.967232704162598
2003-05-28,9.938322067260742
2003-05-29,10.191296577453613
2003-05-30,10.357535362243652
2003-06-02,10.33585262298584
2003-06-03,10.220207214355469
2003-06-04,10.639422416687012
2003-06-05,10.234662055969238
2003-06-06,10.364764213562012
2003-06-09,10.17684268951416
2003-06-10,10.314167022705078
2003-06-11,10.552691459655762
2003-06-12,10.552691459655762
2003-06-13,10.292487144470215
2003-06-16,10.40813159942627
2003-06-17,9.656432151794434
2003-06-18,9.663662910461426
2003-06-19,9.613065719604492
2003-06-20,9.439595222473145
2003-06-23,9.258898735046387
2003-06-24,9.403456687927246
2003-06-25,9.367319107055664
2003-06-26,9.685342788696289
2003-06-27,9.533560752868652
2003-06-30,9.302263259887695
2003-07-01,9.237214088439941
2003-07-02,9.685342788696289
2003-07-03,9.613065719604492
2003-07-07,9.699799537658691
2003-07-08,9.757623672485352
2003-07-09,9.938322067260742
2003-07-10,9.511874198913574
2003-07-11,9.627523422241211
2003-07-14,9.707026481628418
2003-07-15,9.59138011932373
2003-07-16,9.59138011932373
2003-07-17,9.584156036376953
2003-07-18,9.576927185058594
2003-07-21,9.266124725341797
2003-07-22,9.46127986907959
2003-07-23,11.152602195739746
2003-07-24,11.376664161682129
2003-07-25,11.217646598815918
2003-07-28,11.542905807495117
2003-07-29,11.340527534484863
2003-07-30,11.224874496459961
2003-07-31,11.52844524383545
2003-08-01,11.354984283447266
2003-08-04,10.98636245727539
2003-08-05,11.094783782958984
2003-08-06,10.76952838897705
2003-08-07,10.921308517456055
2003-08-08,11.094783782958984
2003-08-11,10.914083480834961
2003-08-12,11.224874496459961
2003-08-13,11.383892059326172
2003-08-14,11.383892059326172
2003-08-15,11.347755432128906
2003-08-18,11.477859497070312
2003-08-19,11.716370582580566
2003-08-20,11.600730895996094
2003-08-21,11.730828285217285
2003-08-22,11.492311477661133
2003-08-25,11.513996124267578
2003-08-26,11.354984283447266
2003-08-27,11.198636054992676
2003-08-28,11.591314315795898
2003-08-29,11.751294136047363
2003-09-02,11.693123817443848
2003-09-03,11.664033889770508
2003-09-04,11.758567810058594
2003-09-05,11.816744804382324
2003-09-08,11.780378341674805
2003-09-09,11.48951530456543
2003-09-10,11.140463829040527
2003-09-11,11.336800575256348
2003-09-12,11.416793823242188
2003-09-15,11.285896301269531
