Date,SPY,QQQ,SMH,RSP,IWM,HYG,LQD,^VIX,^VIX3M
2019-08-12,260.0955810546875,176.72628784179688,52.28779983520508,92.3612060546875,136.29017639160156,59.738433837890625,99.29267883300781,21.09000015258789,20.5
2019-08-13,264.14056396484375,180.59922790527344,53.78770065307617,93.5567855834961,137.7569580078125,60.0025634765625,99.2143325805664,17.520000457763672,18.530000686645508
2019-08-14,256.33056640625,175.2020721435547,52.05521011352539,90.68739318847656,133.90664672851562,59.46737289428711,99.50419616699219,22.100000381469727,21.299999237060547
2019-08-15,257.00762939453125,175.0007781982422,51.99825668334961,90.71397399902344,133.3749237060547,59.641151428222656,99.98998260498047,21.18000030517578,21.06999969482422
2019-08-16,260.7998046875,177.80958557128906,53.27032470703125,92.18409729003906,136.25347900390625,59.84271240234375,100.17020416259766,18.469999313354492,19.700000762939453
2019-08-19,263.9418640136719,180.6375732421875,54.148433685302734,93.24684143066406,137.6285858154297,60.01646423339844,99.84114074707031,16.8799991607666,18.360000610351562
2019-08-20,261.9194030761719,179.2379608154297,53.83991241455078,92.49407958984375,136.7301788330078,60.065101623535156,100.42091369628906,17.5,18.8700008392334
2019-08-21,264.05023193359375,180.82931518554688,54.3905029296875,93.24684143066406,137.85775756835938,60.32227325439453,100.60111999511719,15.800000190734863,17.719999313354492
2019-08-22,263.968994140625,180.24453735351562,54.31930923461914,93.308837890625,137.53688049316406,60.433467864990234,100.23286437988281,16.68000030517578,18.229999542236328
2019-08-23,257.1882629394531,174.54061889648438,52.0694465637207,90.78480529785156,133.31991577148438,60.155479431152344,100.60111999511719,19.8700008392334,20.360000610351562
2019-08-26,260.03240966796875,177.17686462402344,52.60580825805664,91.58187103271484,134.78672790527344,60.454341888427734,100.60894012451172,19.31999969482422,19.81999969482422
2019-08-27,259.0121154785156,176.80299377441406,52.482398986816406,91.0682373046875,132.78826904296875,60.42652130126953,101.14956665039062,20.309999465942383,20.639999389648438
2019-08-28,260.8359680175781,177.4357147216797,52.81940460205078,91.85639190673828,134.33750915527344,60.57249450683594,101.14956665039062,19.350000381469727,20.049999237060547
2019-08-29,264.16766357421875,180.14866638183594,53.96331787109375,93.09628295898438,136.6935272216797,60.635040283203125,100.93021392822266,17.8799991607666,19.030000686645508
2019-08-30,264.05023193359375,179.71730041503906,54.309814453125,93.13172149658203,136.446044921875,60.57944107055664,100.91452026367188,18.979999542236328,19.540000915527344
2019-09-03,262.5063171386719,177.97251892089844,53.4506950378418,92.60918426513672,134.4475860595703,60.4056282043457,100.81947326660156,19.65999984741211,20.1200008392334
2019-09-04,265.4858093261719,180.5416717529297,55.02654266357422,93.70738220214844,135.5292510986328,60.53125,101.00798034667969,17.329999923706055,18.809999465942383
2019-09-05,268.8987731933594,183.8490447998047,56.69731903076172,95.080078125,138.0502471923828,60.76859664916992,100.26951599121094,16.270000457763672,18.079999923706055
2019-09-06,269.1063537597656,183.6669158935547,56.744789123535156,95.31034088134766,137.417724609375,60.824398040771484,100.63093566894531,15.0,17.459999084472656
2019-09-09,269.2419128417969,183.283447265625,56.9631233215332,95.83283996582031,139.26036071777344,60.88725662231445,99.89241027832031,15.270000457763672,17.549999237060547
2019-09-10,269.17864990234375,182.75619506835938,57.0770378112793,96.27565002441406,141.038818359375,60.922176361083984,99.05178833007812,15.199999809265137,17.40999984741211
2019-09-11,271.09283447265625,184.47216796875,57.803260803222656,97.0107192993164,143.9264678955078,60.91517639160156,98.97319793701172,14.609999656677246,17.100000381469727
2019-09-12,272.0317687988281,185.2390594482422,57.8934440612793,97.12584686279297,143.96316528320312,60.9500732421875,98.83966827392578,14.220000267028809,16.809999465942383
2019-09-13,271.8511962890625,184.57762145996094,57.86496353149414,97.1435546875,144.21067810058594,60.83838653564453,97.95193481445312,13.739999771118164,16.670000076293945
2019-09-16,271.0115661621094,183.7531280517578,57.47574996948242,97.21441650390625,144.75157165527344,61.05475616455078,98.4468765258789,14.670000076293945,17.200000762939453
2019-09-17,271.69775390625,184.63510131835938,57.70833206176758,97.23212432861328,144.3756866455078,61.08967971801758,98.69820404052734,14.4399995803833,17.229999542236328
2019-09-18,271.8602600097656,184.5584259033203,57.77003860473633,97.12584686279297,143.4864501953125,61.05475616455078,98.9417953491211,13.949999809265137,16.860000610351562
2019-09-19,271.84222412109375,184.86521911621094,57.537452697753906,96.86016845703125,142.789794921875,60.98493576049805,99.22464752197266,14.050000190734863,16.790000915527344
2019-09-20,270.5578308105469,182.9095916748047,56.45998764038086,96.42620849609375,142.48724365234375,61.061737060546875,99.90816497802734,15.319999694824219,17.709999084472656
2019-09-23,270.49420166015625,182.990234375,56.94413757324219,96.53299713134766,142.37721252441406,61.03383255004883,99.83744812011719,14.90999984741211,17.8700008392334
2019-09-24,268.371826171875,180.55999755859375,56.09925842285156,95.74988555908203,140.2282257080078,60.9500732421875,100.15167236328125,17.049999237060547,18.549999237060547
2019-09-25,269.95916748046875,182.58680725097656,57.05805969238281,96.292724609375,141.76455688476562,60.88725662231445,99.5860366821289,15.960000038146973,18.0
2019-09-26,269.396728515625,181.9143829345703,57.25741195678711,96.06135559082031,140.18226623535156,60.84537887573242,99.79817199707031,16.06999969482422,18.1200008392334
2019-09-27,267.9454650878906,179.6570281982422,55.899898529052734,95.72320556640625,139.0598907470703,60.77554702758789,99.82170867919922,17.219999313354492,18.75
2019-09-30,269.1881103515625,181.3668975830078,56.54542922973633,96.17705535888672,139.22547912597656,60.84537887573242,100.15167236328125,16.239999771118164,17.959999084472656
2019-10-01,265.9862060546875,179.8875732421875,56.16096115112305,94.68209838867188,136.49325561523438,60.70519256591797,100.26668548583984,18.559999465942383,19.350000381469727
2019-10-02,261.2876281738281,176.79452514648438,55.24488067626953,92.89341735839844,135.46286010742188,60.3477783203125,100.22733306884766,20.559999465942383,20.739999771118164
2019-10-03,263.4283142089844,178.73486328125,56.09450912475586,93.56973266601562,135.91363525390625,60.382843017578125,100.62113189697266,19.1200008392334,19.780000686645508
2019-10-04,266.99310302734375,181.3668975830078,57.081790924072266,94.61090087890625,137.20155334472656,60.57206344604492,101.03862762451172,17.040000915527344,18.59000015258789
2019-10-07,265.84112548828125,180.81935119628906,56.7969970703125,94.10364532470703,136.96240234375,60.52297592163086,100.5266342163086,17.860000610351562,18.90999984741211
2019-10-08,261.71380615234375,178.11053466796875,55.306583404541016,92.47518157958984,134.73611450195312,60.298728942871094,100.43998718261719,20.280000686645508,20.389999389648438
2019-10-09,264.19927978515625,179.84913635253906,56.279624938964844,93.29388427734375,135.35247802734375,60.48093795776367,100.4793701171875,18.639999389648438,19.510000228881836
2019-10-10,265.9862060546875,181.24197387695312,56.815975189208984,93.99687194824219,135.89524841308594,60.55801773071289,99.88858795166016,17.56999969482422,18.790000915527344
2019-10-11,268.7436218261719,183.57618713378906,58.111785888671875,95.27828216552734,138.1951141357422,60.8103141784668,99.7073974609375,15.579999923706055,17.549999237060547
2019-10-14,268.4443359375,183.55702209472656,58.197227478027344,95.06473541259766,137.68917846679688,60.852386474609375,100.03825378417969,14.569999694824219,17.1200008392334
2019-10-15,271.10205078125,185.89120483398438,59.35538101196289,95.87448120117188,139.27145385742188,60.985538482666016,99.7704086303711,13.539999961853027,16.479999542236328
2019-10-16,270.6666259765625,185.4300994873047,58.49150848388672,95.71431732177734,139.4186553955078,60.936466217041016,99.88069915771484,13.680000305175781,16.479999542236328
2019-10-17,271.46484375,185.92002868652344,58.529476165771484,96.07916259765625,141.06536865234375,61.020538330078125,100.0224609375,13.789999961853027,16.440000534057617
2019-10-18,270.2765808105469,184.13328552246094,57.95514678955078,95.9634780883789,140.39382934570312,61.03459930419922,100.14855194091797,14.25,16.649999618530273
2019-10-21,272.1088562011719,185.76629638671875,59.0421028137207,96.69318389892578,141.7093505859375,61.055625915527344,99.92008972167969,14.0,16.280000686645508
2019-10-22,271.219970703125,184.28704833984375,58.59592819213867,96.70207977294922,141.86570739746094,61.0695915222168,100.09336853027344,14.460000038146973,16.549999237060547
2019-10-23,272.009033203125,184.6424560546875,57.57543182373047,96.97793579101562,142.04051208496094,61.125694274902344,100.14855194091797,14.010000228881836,16.290000915527344
2019-10-24,272.4535217285156,186.43875122070312,59.09906768798828,97.02240753173828,141.838134765625,61.195770263671875,100.36909484863281,13.710000038146973,16.25
2019-10-25,273.5691223144531,187.92764282226562,60.29518508911133,97.3783950805664,142.5924835205078,61.244850158691406,100.19578552246094,12.649999618530273,15.710000038146973
2019-10-28,275.1111755371094,189.78158569335938,61.211280822753906,97.6809310913086,143.82522583007812,61.23782730102539,99.8964614868164,13.109999656677246,15.989999771118164
2019-10-29,275.0296325683594,188.3118438720703,60.7935791015625,97.85890197753906,144.29443359375,61.125694274902344,99.63652038574219,13.199999809265137,16.09000015258789
2019-10-30,275.8731689453125,189.22445678710938,60.86002731323242,97.86780548095703,143.81607055664062,61.0485954284668,99.9909896850586,12.329999923706055,15.6899995803833
2019-10-31,275.138427734375,189.3108673095703,60.51353454589844,97.3605728149414,143.00648498535156,60.838356018066406,100.59747314453125,13.220000267028809,16.049999237060547
2019-11-01,277.68731689453125,191.03030395507812,61.76186752319336,98.56190490722656,145.44435119628906,61.09946823120117,100.6962661743164,12.300000190734863,15.420000076293945
2019-11-04,278.802978515625,192.21182250976562,63.07665252685547,99.13140869140625,146.2262725830078,61.22611999511719,100.22234344482422,12.829999923706055,15.619999885559082
2019-11-05,278.4945068359375,192.3174591064453,63.109886169433594,99.13140869140625,146.41026306152344,61.16278076171875,99.64579010009766,13.100000381469727,15.90999984741211
2019-11-06,278.55810546875,191.88522338867188,62.72542190551758,99.02462768554688,145.56396484375,61.09241485595703,100.20657348632812,12.619999885559082,15.829999923706055
2019-11-07,279.5376892089844,192.52880859375,63.09564208984375,99.26490020751953,145.95034790039062,61.064266204833984,99.42461395263672,12.729999542236328,15.800000190734863
2019-11-08,280.2270202636719,193.2972412109375,63.22854232788086,99.49626159667969,146.34591674804688,61.12059020996094,99.29035186767578,12.069999694824219,15.529999732971191
2019-11-11,279.69189453125,193.0379180908203,62.97223663330078,99.22927856445312,146.0699005126953,61.08535385131836,99.32191467285156,12.6899995803833,15.600000381469727
2019-11-12,280.28155517578125,193.59503173828125,63.105140686035156,99.2826919555664,146.11590576171875,61.09946823120117,99.4167251586914,12.680000305175781,15.489999771118164
2019-11-13,280.3721618652344,193.64306640625,63.21430969238281,99.21150970458984,145.49034118652344,61.03609085083008,99.65367126464844,13.0,15.619999885559082
2019-11-14,280.7803649902344,193.4893341064453,63.100399017333984,99.43396759033203,145.44435119628906,61.00090408325195,100.17501068115234,13.050000190734863,15.600000381469727
2019-11-15,282.8121643066406,194.9110107421875,63.74116516113281,100.16365051269531,146.1986846923828,61.18391036987305,100.19072723388672,12.050000190734863,14.989999771118164
2019-11-18,283.020751953125,195.06472778320312,63.779144287109375,100.03907012939453,145.83071899414062,61.10650634765625,100.30133056640625,12.460000038146973,15.170000076293945
2019-11-19,282.9391784667969,195.35292053222656,63.56080627441406,99.95899200439453,146.3734588623047,60.888301849365234,100.49881744384766,12.859999656677246,15.5
2019-11-20,281.8869323730469,194.18096923828125,62.93901062011719,99.57634735107422,145.82151794433594,60.761627197265625,100.64098358154297,12.779999732971191,15.640000343322754
2019-11-21,281.4334411621094,193.7487030029297,62.250762939453125,99.37165832519531,145.10400390625,60.775718688964844,100.40399932861328,13.130000114440918,15.819999694824219
2019-11-22,282.059326171875,193.87359619140625,62.1415901184082,99.66532897949219,145.5547332763672,61.00798416137695,100.68045806884766,12.34000015258789,15.399999618530273
2019-11-25,284.245361328125,196.16940307617188,63.57504653930664,100.5641098022461,148.64578247070312,61.16981887817383,101.02796173095703,11.869999885559082,14.989999771118164
2019-11-26,284.8893737792969,196.54403686523438,63.370941162109375,100.67977905273438,148.74697875976562,61.240196228027344,101.28861236572266,11.539999961853027,14.850000381469727
2019-11-27,286.1591491699219,197.91763305664062,63.798133850097656,101.10693359375,149.79576110839844,61.31761169433594,101.28073120117188,11.75,14.960000038146973
2019-11-29,285.0979919433594,197.01470947265625,63.08615493774414,100.67089080810547,148.82058715820312,61.18391036987305,101.07535552978516,12.619999885559082,15.510000228881836
2019-12-02,282.6760559082031,194.99752807617188,62.26499938964844,99.82550048828125,147.36703491210938,61.1422233581543,100.6366195678711,14.90999984741211,16.84000015258789
2019-12-03,280.7803649902344,193.47018432617188,61.39163589477539,99.01573181152344,146.89788818359375,61.05742263793945,101.41275024414062,15.960000038146973,17.6299991607666
2019-12-04,282.5127868652344,194.44993591308594,62.29348373413086,99.7365493774414,147.90980529785156,61.24110412597656,101.27813720703125,14.800000190734863,16.979999542236328
2019-12-05,283.020751953125,194.83416748046875,62.66845703125,99.90559387207031,148.0569610595703,61.332977294921875,101.16725158691406,14.520000457763672,16.780000686645508
2019-12-06,285.60589599609375,196.9186248779297,63.59878158569336,100.8310546875,149.78652954101562,61.41773986816406,101.11180114746094,13.619999885559082,16.209999084472656
2019-12-09,284.7078857421875,196.02529907226562,63.17158126831055,100.51959228515625,149.50135803222656,61.41773986816406,101.09597778320312,15.859999656677246,17.299999237060547
2019-12-10,284.3904724121094,195.86199951171875,63.423152923583984,100.41280364990234,149.59335327148438,61.56612014770508,101.09597778320312,15.680000305175781,17.1299991607666
2019-12-11,285.19775390625,196.89942932128906,64.7806625366211,100.70649719238281,149.54734802246094,61.693294525146484,101.49193572998047,14.989999771118164,16.90999984741211
2019-12-12,287.65582275390625,198.3690948486328,66.64130401611328,101.76544952392578,150.8352508544922,61.8345947265625,101.02470397949219,13.9399995803833,16.09000015258789
2019-12-13,287.82830810546875,199.0222930908203,66.38499450683594,101.48065185546875,150.25570678710938,61.898189544677734,101.68201446533203,12.630000114440918,15.279999732971191
2019-12-16,289.80560302734375,201.02032470703125,66.92609405517578,102.12137603759766,151.31475830078125,62.01831817626953,101.45236206054688,12.140000343322754,14.979999542236328
2019-12-17,289.86907958984375,201.13558959960938,67.30583190917969,102.13916778564453,152.0718994140625,62.209068298339844,101.37316131591797,12.289999961853027,15.149999618530273
2019-12-18,289.8872375488281,201.28927612304688,67.0732421875,102.2904281616211,152.3673553466797,62.32209014892578,101.3019027709961,12.579999923706055,15.199999809265137
2019-12-19,291.075439453125,202.54762268066406,67.46246337890625,102.63748931884766,153.0229034423828,62.289493560791016,101.40191650390625,12.5,15.140000343322754
2019-12-20,292.3516540527344,203.3641357421875,68.11272430419922,103.16251373291016,153.24449157714844,62.197303771972656,101.37018585205078,12.510000228881836,15.319999694824219
2019-12-23,292.79827880859375,203.90127563476562,68.45094299316406,103.21521759033203,153.54920959472656,62.225685119628906,101.41777038574219,12.609999656677246,15.5
2019-12-24,292.8074035644531,204.0072021484375,68.59065246582031,103.2867202758789,153.90003967285156,62.275299072265625,101.52104949951172,12.670000076293945,15.520000457763672
2019-12-26,294.3660888671875,205.80735778808594,68.77371978759766,103.51009368896484,153.90003967285156,62.36746597290039,101.70367431640625,12.649999618530273,15.520000457763672
2019-12-27,294.2931213378906,205.6341094970703,68.53764343261719,103.36712646484375,153.14295959472656,62.33910369873047,101.84658813476562,13.430000305175781,15.949999809265137
2019-12-30,292.6706237792969,204.286376953125,68.04142761230469,103.00973510742188,152.755126953125,62.29658126831055,102.02925872802734,14.819999694824219,16.68000030517578
2019-12-31,293.381591796875,204.67140197753906,68.12814331054688,103.3939208984375,152.96749877929688,62.353302001953125,101.60842895507812,13.779999732971191,15.869999885559082
2020-01-02,296.1252746582031,208.08889770507812,69.70355224609375,103.68878936767578,153.069091796875,62.61561965942383,101.8227767944336,12.470000267028809,15.1899995803833
